rid,CPC002_HA1E_6H:BRD-A62336480-001-02-5:10,CPC002_HA1E_24H:BRD-A62336480-001-02-5:10,CPC002_HCC515_6H:BRD-A62336480-001-02-5:10,CPC002_HCC515_24H:BRD-A62336480-001-02-5:10,CPC002_PC3_6H:BRD-A62336480-001-02-5:10,CPC002_PC3_24H:BRD-A62336480-001-02-5:10,CPC002_VCAP_6H:BRD-A62336480-001-02-5:10,CPC002_VCAP_24H:BRD-A62336480-001-02-5:10,CPC006_A375_6H:BRD-A43331270-001-01-6:10,CPC006_A375_24H:BRD-A43331270-001-01-6:10,CPC006_A549_6H:BRD-A43331270-001-01-6:10,CPC006_A549_24H:BRD-A43331270-001-01-6:10,CPC006_A673_6H:BRD-A43331270-001-01-6:10,CPC006_AGS_6H:BRD-A43331270-001-01-6:10,CPC006_CL34_6H:BRD-A43331270-001-01-6:10,CPC006_CORL23_6H:BRD-A43331270-001-01-6:10,CPC006_COV644_6H:BRD-A43331270-001-01-6:10,CPC006_DV90_6H:BRD-A43331270-001-01-6:10,CPC006_EFO27_6H:BRD-A43331270-001-01-6:10,CPC006_HA1E_6H:BRD-A43331270-001-01-6:10,CPC006_HA1E_24H:BRD-A43331270-001-01-6:10,CPC006_HCC15_6H:BRD-A43331270-001-01-6:10,CPC006_HCC515_6H:BRD-A43331270-001-01-6:10,CPC006_HCC515_24H:BRD-A43331270-001-01-6:10,CPC006_HCT116_6H:BRD-A43331270-001-01-6:10,CPC006_HEC108_6H:BRD-A43331270-001-01-6:10,CPC006_HEPG2_6H:BRD-A43331270-001-01-6:10,CPC006_HT115_6H:BRD-A43331270-001-01-6:10,CPC006_HT29_6H:BRD-A43331270-001-01-6:10,CPC006_HT29_24H:BRD-A43331270-001-01-6:10,CPC006_JHUEM2_6H:BRD-A43331270-001-01-6:10,CPC006_LOVO_6H:BRD-A43331270-001-01-6:10,CPC006_MCF7_6H:BRD-A43331270-001-01-6:10,CPC006_MCF7_24H:BRD-A43331270-001-01-6:10,CPC006_MDST8_6H:BRD-A43331270-001-01-6:10,CPC006_NCIH1694_6H:BRD-A43331270-001-01-6:10,CPC006_NCIH1836_6H:BRD-A43331270-001-01-6:10,CPC006_NCIH2073_6H:BRD-A43331270-001-01-6:10,CPC006_NCIH508_6H:BRD-A43331270-001-01-6:10,CPC006_NCIH596_6H:BRD-A43331270-001-01-6:10,CPC006_NOMO1_6H:BRD-A43331270-001-01-6:10,CPC006_OV7_6H:BRD-A43331270-001-01-6:10,CPC006_PC3_6H:BRD-A43331270-001-01-6:10,CPC006_PC3_24H:BRD-A43331270-001-01-6:10,CPC006_PL21_6H:BRD-A43331270-001-01-6:10,CPC006_RMGI_6H:BRD-A43331270-001-01-6:10,CPC006_RMUGS_6H:BRD-A43331270-001-01-6:10,CPC006_SKLU1_6H:BRD-A43331270-001-01-6:10,CPC006_SKM1_6H:BRD-A43331270-001-01-6:10,CPC006_SKMEL1_6H:BRD-A43331270-001-01-6:10,CPC006_SKMEL28_6H:BRD-A43331270-001-01-6:10,CPC006_SNGM_6H:BRD-A43331270-001-01-6:10,CPC006_SNU1040_6H:BRD-A43331270-001-01-6:10,CPC006_SNUC4_6H:BRD-A43331270-001-01-6:10,CPC006_SNUC5_6H:BRD-A43331270-001-01-6:10,CPC006_SW480_6H:BRD-A43331270-001-01-6:10,CPC006_SW620_6H:BRD-A43331270-001-01-6:10,CPC006_SW948_6H:BRD-A43331270-001-01-6:10,CPC006_T3M10_6H:BRD-A43331270-001-01-6:10,CPC006_THP1_6H:BRD-A43331270-001-01-6:10,CPC006_TYKNU_6H:BRD-A43331270-001-01-6:10,CPC006_U937_6H:BRD-A43331270-001-01-6:10,CPC006_VCAP_6H:BRD-A43331270-001-01-6:10,CPC006_VCAP_24H:BRD-A43331270-001-01-6:10,CPC006_WSUDLCL2_6H:BRD-A43331270-001-01-6:10,CPC017_A375_6H:BRD-A62336480-001-02-5:10,CPC017_A549_6H:BRD-A62336480-001-02-5:10,CPC017_A549_24H:BRD-A62336480-001-02-5:10,CPC017_ASC_24H:BRD-A62336480-001-02-5:10,CPC017_HEPG2_6H:BRD-A62336480-001-02-5:10,CPC017_HT29_6H:BRD-A62336480-001-02-5:10,CPC017_MCF7_6H:BRD-A62336480-001-02-5:10,CPC017_MCF7_24H:BRD-A62336480-001-02-5:10,CPC017_PHH_24H:BRD-A62336480-001-02-5:10,CPC017_SKB_24H:BRD-A62336480-001-02-5:10,NMH002_FIBRNPC_24H:BRD-A62336480-003-01-3:10,NMH002_FIBRNPC_6H:BRD-A62336480-003-01-3:10,NMH002_NEU_6H:BRD-A62336480-003-01-3:10,NMH002_NEU_24H:BRD-A62336480-003-01-3:10,NMH002_NPC_6H:BRD-A62336480-003-01-3:10,CPC006_H1299_6H:BRD-A43331270-001-01-6:10,CPC006_RKO_6H:BRD-A43331270-001-01-6:10
5720,-0.30759203434,0.896410882473,-0.754952192307,0.0464026033878,-0.877139389515,-0.0816762819886,-0.445094287395,-0.767582654953,0.0485155284405,0.562208235264,-0.665979206562,-0.364093691111,0.439600020647,-0.889699995518,-0.0304000079632,0.460049986839,-1.04535007477,-0.704750061035,-0.124149993062,0.0332682095468,0.298926979303,1.04897236824,-0.0701944679022,-0.623820662498,-1.39965009689,-0.320705384016,-0.633937001228,-0.607750058174,-0.217785149813,0.174848660827,-0.732550024986,-0.61259996891,-0.277480006218,0.418695122004,-0.224400013685,-0.511999964714,0.62650001049,-0.335900008678,-0.672150015831,0.201600000262,0.282199978828,-0.281299978495,0.0977213382721,0.754532158375,-1.71294999123,-0.395850002766,-1.29739999771,-0.00754999369383,0.0530999898911,0.847699999809,0.270900011063,-1.20519995689,-0.416949987411,-1.64649999142,0.0461499989033,0.306349992752,-1.96734213829,-0.674676656723,-0.939300000668,-1.26835000515,-1.80560004711,-0.752850055695,0.346279174089,-0.295753180981,0.0819000005722,-0.428346902132,-0.259935259819,1.05154931545,0.72907012701,-1.88829684258,-1.52134644985,0.135014861822,-0.627703905106,0.134433761239,1.67860007286,-1.05887627602,0.543661475182,-0.287479251623,-2.59328818321,-0.963640391827,0.303799986839,-0.174099996686
466,0.490647912025,1.26900267601,-1.73931622505,0.0832260549068,-1.00133812428,-1.25183582306,0.307423293591,0.44393992424,-0.848987221718,-1.32443499565,0.367908895016,-0.717484652996,-1.39219999313,-1.16470003128,0.521499991417,-0.083799995482,-1.20980000496,-0.082800000906,-0.599550008774,-0.49115934968,1.19618308544,0.0251466482878,-1.63482689857,-1.14127790928,-1.02929997444,0.720391690731,0.851381003857,0.979449987411,-0.670521497726,-0.651392042637,0.887449979782,-0.646250009537,0.325245857239,-0.144562035799,-0.843400001526,2.19369983673,1.0367000103,-0.0480499863625,0.815400004387,-0.446850001812,2.74235010147,0.366849988699,-0.733674883842,-0.797773480415,0.252300024033,0.461149990559,-0.293949991465,0.344000011683,0.161249995232,0.314900010824,-0.141149997711,-0.165100008249,1.24149990082,1.7948499918,0.542699992657,0.41764998436,0.100869119167,0.0365650951862,-2.12890005112,-2.15685009956,0.378600001335,-1.5313000679,0.515764951706,-0.245631158352,0.512149989605,-0.968341946602,-1.08436560631,-0.11794501543,-0.671954870224,0.392806529999,-0.47911632061,-0.119370736182,-0.531838238239,-0.357108741999,-0.89409995079,0.285009145737,0.162469103932,0.468407005072,-0.515205383301,0.518324255943,0.505999982357,-0.382699996233
6009,-0.310465484858,-0.477701604366,-1.59075665474,0.763160824776,-0.982684254646,-0.876391530037,-1.14632880688,-1.3761920929,-0.0435714423656,-0.526915967464,-0.00501038879156,0.519927620888,-0.0968499928713,-0.712749958038,-0.177349984646,0.476850003004,-3.24799990654,0.707200050354,1.02324998379,-0.864622354507,-0.666627883911,1.5524418354,-0.370041877031,0.160950094461,-0.764050006866,-0.47748157382,0.094134002924,0.340999990702,-0.319417834282,-1.15646982193,-0.742399990559,-0.117600001395,0.0650901794434,-0.715845167637,-1.01075005531,-1.48254990578,-0.0240000002086,0.527199983597,-0.233750015497,1.1888500452,3.59105014801,-0.55965000391,-0.62115418911,-0.589595198631,0.042199999094,-0.391999989748,-0.185599982738,0.526649951935,-0.0410499870777,0.655200004578,0.577199995518,-0.174149990082,0.779100000858,-0.553749978542,0.585399985313,-1.01279997826,-0.132517710328,-0.641760408878,1.46529996395,0.694149971008,0.399800002575,-0.338450014591,0.153498053551,-0.0440608337522,1.65555000305,-0.638581633568,0.120159804821,0.130835592747,0.0995306745172,1.04871368408,-1.37572526932,-0.247381851077,-1.36399316788,-0.245148196816,0.233799993992,-1.62368750572,-0.531219482422,0.238081485033,-1.01203691959,-0.337133347988,-0.379400014877,0.568400025368
2309,-0.181949317455,0.50258409977,0.487121164799,2.58175110817,0.567125916481,2.14150261879,0.324636876583,2.40627574921,0.271514415741,-0.0445335432887,0.408779293299,0.338698089123,0.900849997997,-0.711099922657,1.49970006943,1.14159989357,-0.268200010061,0.437050014734,0.861599981785,0.577615380287,0.487069308758,0.0508799999952,-0.163570672274,0.604324817657,-0.945899963379,-0.0315409004688,3.15814208984,6.0595998764,1.55337691307,3.25004482269,1.03914999962,-0.0927000045776,1.38230395317,2.15484905243,-0.106050014496,0.480099976063,3.40199995041,-0.237749993801,0.677100002766,0.855700016022,2.71234989166,0.686349987984,1.54877531528,0.951503455639,2.42630004883,0.422749996185,0.315800011158,-0.966450035572,1.14735007286,0.566399991512,0.14335000515,0.491649985313,1.92769992352,1.23430001736,-0.124549999833,1.10125005245,-0.0813455581665,0.731005430222,0.868099987507,0.379449993372,-0.120200000703,-0.455799996853,0.385035514832,0.565363109112,1.09704995155,0.584822177887,-0.258913576603,1.07632362843,0.0506597273052,2.11457896233,1.20082163811,2.98018884659,4.18320798874,0.0337293297052,-1.11779999733,-0.575370013714,0.218304872513,0.478430330753,0.76290422678,1.12282514572,0.690549969673,0.807900011539
387,-0.496434301138,-1.0024189949,-1.52941703796,-0.874697625637,-0.967577815056,-2.28410124779,-0.668751120567,-1.28166985512,-0.301832556725,-1.08522748947,-0.0641053318977,-1.22705209255,-0.529500007629,-0.742350041866,0.281750023365,0.549549996853,-1.95125007629,-1.2608499527,-0.608699977398,-0.905045509338,-1.16339683533,-0.527904450893,-0.845057427883,-0.534839391708,-0.578549981117,0.747575938702,-1.02307713032,0.6087500453,-0.358069449663,-1.02405464649,-0.391300022602,-1.37475001812,-1.02423501015,-0.676589846611,-0.949000000954,0.575149953365,-0.103600002825,-1.00845003128,-0.52270001173,-0.201450005174,2.5095000267,-0.0376499891281,-0.00994393229485,-0.201924517751,0.073449999094,0.215049996972,-0.914349973202,-0.265200018883,0.258749991655,-0.0374499969184,-0.0340999960899,-0.591250002384,0.206800013781,-0.734200000763,-0.243100002408,-0.10545001924,-1.86702823639,-0.7710942626,-0.377200007439,0.433699995279,-0.781199991703,-0.343599975109,-0.0146875232458,-0.320040881634,-0.111650004983,-0.947705328465,-0.434819579124,-1.09576249123,-0.328341811895,-1.68487071991,-1.05644714832,-0.254734575748,-1.62915205956,-0.033740863204,-1.46440005302,-0.996285736561,0.157797574997,-0.890391051769,-1.70638716221,-0.974585533142,-1.01375007629,-1.68009996414
3553,-0.176643401384,1.33719599247,-0.523167192936,1.50627112389,-1.05256676674,1.87114560604,0.023848131299,0.136177480221,-0.673572659492,0.815709173679,-0.289047956467,0.2595038414,0.038300037384,0.0507499873638,0.31764999032,0.09375,-0.713750004768,1.49514997005,1.12164998055,-0.0805414319038,-0.176412373781,-0.597047567368,-0.604345262051,1.49194931984,1.0135999918,-0.124145328999,-0.39727923274,3.53229999542,0.280229270458,-0.0389328300953,-0.370149999857,0.684900045395,0.764426529408,-0.172685593367,-0.644500017166,1.8655500412,-0.302899986506,0.389050006866,-0.430150002241,-0.126700013876,1.20420002937,-0.100400000811,-0.453802287579,2.21367907524,-0.873000025749,-0.251100003719,0.572600007057,-0.226799994707,0.00879999995232,-0.242100000381,0.41194999218,0.209099978209,0.828850030899,2.44784998894,0.0755000039935,-0.570500016212,1.14525818825,0.715768933296,-1.29470002651,-2.11794996262,0.447200000286,0.0676000118256,-0.601235747337,0.457998454571,0.557649970055,0.521058440208,1.36090922356,0.49056866765,0.874605894089,1.91894245148,0.712344884872,-0.337115138769,0.0769004672766,-0.102455601096,1.69830000401,0.281913280487,-0.347067981958,-0.156062349677,1.28041982651,0.476682186127,-0.684149980545,1.01709997654
427,0.471157312393,2.96120405197,1.00176119804,2.39409446716,-0.329502344131,0.516400933266,0.273409068584,0.826412796974,0.451147019863,0.602328300476,0.719406366348,2.00777792931,-1.9360499382,-0.626699984074,2.60505008698,0.974400043488,-0.720749974251,-0.567750036716,-0.359150022268,0.166916742921,1.82532858849,0.576139986515,-0.0126270949841,0.287488609552,1.18225002289,-0.584947288036,0.140826568007,0.603299975395,-0.0955216288567,3.6246547699,0.319550007582,-0.43155002594,0.364354372025,0.638828992844,-0.0329999923706,1.74940001965,-0.199200004339,-0.0335999950767,0.275900006294,3.17575001717,3.60965013504,-0.44319999218,-0.368218123913,0.438515543938,2.38310003281,0.0855499953032,-1.1046500206,0.836899995804,0.40909999609,0.391900002956,1.28710007668,-0.70324999094,0.816449999809,-0.969300031662,0.680499970913,0.871000051498,-0.0488647632301,0.480837643147,0.179800003767,0.338850021362,1.00810003281,1.54309999943,-0.905009865761,-0.0876788198948,2.38630008698,-0.040379114449,0.16002844274,1.50263702869,0.768455445766,-0.663698196411,0.465996801853,1.14141392708,1.09599459171,1.44713497162,1.33759999275,0.436701774597,0.317134737968,0.100407682359,-0.0969804227352,0.0115090459585,-0.456050008535,-0.902700006962
5898,0.115216761827,0.808153867722,-0.011742413044,2.03347563744,-0.60192912817,-0.155800312757,-0.0554160252213,-0.781154334545,0.394627839327,0.268349707127,0.119409024715,-0.258368015289,0.729350030422,-0.0491999983788,-0.155500009656,1.43525004387,-0.937349975109,0.127400010824,-0.342750012875,0.792738199234,0.547797977924,0.223708420992,0.152881160378,0.59682404995,0.191299974918,-1.14385020733,1.58247005939,0.675999999046,0.562068939209,2.22285294533,0.39794999361,-0.245750010014,0.710106432438,0.311532974243,0.932099997997,1.52060008049,0.343100011349,-0.221100002527,0.580200016499,-0.316950023174,2.1263999939,-0.914449989796,-0.102111428976,0.227428719401,0.707800030708,0.393099963665,0.788049995899,0.586349964142,-0.542750000954,0.592100024223,0.924549996853,0.219999998808,0.252700001001,2.22909998894,1.11465001106,0.363250017166,-0.465658187866,-0.3731739223,1.10920000076,-2.29345011711,0.504599988461,-1.25959992409,0.300591260195,-0.253031730652,2.45304989815,0.777992188931,-0.341218799353,1.25081110001,-0.337208330631,-1.00360202789,0.775009870529,0.0330809503794,0.389367610216,-0.799200952053,0.370599985123,-0.262500226498,0.134690195322,0.824283659458,1.63517272472,0.926961779594,-0.324499994516,-1.29375004768
23365,0.260700643063,0.789815783501,0.847862064838,0.572085022926,-0.821539282799,-0.296809345484,-0.0660665780306,-0.364002376795,0.692841768265,0.976581275463,0.349601536989,0.334179997444,0.335299998522,-0.978300035,0.61210000515,0.540300011635,0.967949986458,-0.794299960136,-0.828750014305,0.153469651937,-0.627421617508,-0.430851221085,0.260724276304,0.76843559742,1.59739995003,-0.278793811798,-0.288715004921,1.92885005474,0.635696291924,0.328850090504,-0.488900005817,0.579650044441,0.450084865093,-0.10176692903,-0.00654999911785,1.82784998417,0.319499999285,0.270799994469,0.114899992943,1.02604997158,1.2009499073,0.644050002098,-0.498043984175,0.751182436943,-0.264349997044,0.79365003109,0.804549992085,-0.0961500108242,0.0619500279427,0.787050008774,0.126550003886,0.206349998713,-0.325100004673,-0.0579499974847,-0.191100001335,1.06505000591,-0.0800724700093,-0.183600023389,0.584500014782,3.00639986992,-0.406399995089,1.40140008926,-0.233164995909,-0.284144878387,1.41275000572,0.8664970994,0.123438283801,-0.104814887047,0.160984739661,-1.18157839775,-0.26511746645,-0.704958438873,-0.337846189737,-0.173174530268,-0.254999995232,-0.0457994826138,-0.648948788643,0.395566433668,0.158524215221,0.315447688103,-0.0855499953032,-0.259200006723
6657,-0.219435065985,-1.38680684566,0.930048346519,0.109780699015,1.40376102924,0.0403706356883,-0.437535107136,-0.264190256596,-0.568119347095,0.224028691649,-0.997574925423,-1.17579615116,-0.716650009155,0.235799983144,-0.45324999094,0.683449983597,-0.263500005007,1.35575008392,0.364250004292,0.563292622566,-0.461685985327,0.31737279892,-0.23772123456,0.200863599777,1.20475006104,0.391917228699,-0.280683964491,1.51415002346,0.23318874836,-0.485015451908,-0.615149974823,-0.0178999900818,0.307683050632,-0.144928231835,0.0789000093937,1.73879992962,-2.29010009766,0.224199995399,-0.43900001049,-0.163350000978,2.75239992142,-0.07230001688,0.293856471777,-0.247971355915,-0.648899972439,-0.477450013161,0.240099996328,-0.488150000572,-0.11630000174,-1.0013999939,-0.178250014782,0.0824000015855,0.891600012779,2.41435003281,-0.398699998856,-0.424950003624,-0.263518422842,-0.27814000845,0.379799991846,-0.608549952507,0.877699971199,0.20995002985,0.108062371612,-0.0437844693661,0.5162499547,0.27499961853,0.680035591125,-0.951298475266,1.08292257786,1.75253772736,1.03076004982,-0.711826980114,0.886715650558,-0.219226658344,0.747200012207,0.272741317749,-0.784153819084,1.27950656414,-2.36140036583,0.987893939018,-0.371800005436,1.06189990044
