rid,CPC020_A375_6H:BRD-A53952395-003-21-0:10,CPC020_A549_6H:BRD-A53952395-003-21-0:10,CPC020_HA1E_6H:BRD-A53952395-003-21-0:10,CPC020_HCC515_6H:BRD-A53952395-003-21-0:10,CPC020_HT29_6H:BRD-A53952395-003-21-0:10,CPD001_MCF7_6H:BRD-A53952395-003-19-4:10,CPC020_MCF7_6H:BRD-A53952395-003-21-0:10,CPD001_MCF7_24H:BRD-A53952395-003-19-4:10,CPC020_MCF7_24H:BRD-A53952395-003-21-0:10,CPC020_PC3_6H:BRD-A53952395-003-21-0:10,CPD001_PC3_24H:BRD-A53952395-003-19-4:10,CPC020_PC3_24H:BRD-A53952395-003-21-0:10,CPC020_VCAP_6H:BRD-A53952395-003-21-0:10,CPC020_VCAP_24H:BRD-A53952395-003-21-0:10
9491,0.46439999342,-0.496399968863,-0.295352935791,0.111300006509,-0.198522537947,0.784160137177,-0.0619477331638,-0.177047967911,0.463877081871,0.986152529716,-0.076066672802,0.926383972168,-0.657921493053,-0.449211657047
22926,-0.325619965792,-1.26030004025,0.178597509861,-0.332699984312,-0.627089500427,0.877749621868,-0.348141729832,0.580174446106,-0.238544106483,0.609797000885,0.537966668606,-1.18842673302,-0.144436821342,-0.794964969158
5899,-0.144140005112,0.533699989319,8.47041320801,0.226950004697,-0.153870746493,0.618928968906,0.160581201315,0.0898692831397,-0.0200011432171,-0.887551724911,1.40793323517,-0.047979183495,-0.154301851988,0.659837007523
5467,-0.241219997406,-0.0311499983072,0.390509486198,-0.610450029373,-0.383740514517,0.843790054321,0.828729867935,-0.236455738544,1.25559747219,-0.105374641716,-0.157000005245,0.024693056941,-0.171079337597,-0.727340936661
6774,-0.292720019817,0.153349995613,-1.04486823082,0.307099997997,-0.320393979549,1.30177986622,-0.854341268539,1.05142104626,-0.722515165806,0.663848996162,0.300199985504,0.734961986542,0.0110197812319,-0.53384912014
1788,-0.153860002756,0.458950012922,-0.212826520205,0.212850004435,-0.252410531044,0.115556068718,-1.26573109627,-1.16613698006,0.494905352592,0.398152470589,-0.0497999936342,-0.112536095083,-1.48000192642,-0.529099464417
5921,1.14666008949,-1.33209991455,0.103041104972,-0.0393499955535,0.692590355873,4.43364334106,-0.670530676842,1.84675812721,-0.143346622586,-0.0408535301685,-0.490000009537,-0.401628315449,0.274576812983,-0.330969452858
5721,0.466479957104,0.43799996376,1.67501211166,-0.0192499905825,0.726911664009,-1.50455439091,0.223132044077,0.219507709146,-0.141449764371,-1.60439145565,0.652933359146,1.04199826717,0.433582186699,1.49098920822
2263,-0.189960032701,0.596949994564,-0.0386280342937,0.7486500144,-0.298480093479,3.7446577549,-0.193210124969,-1.27274370193,1.48114001751,-0.246482133865,-0.742166697979,0.644748926163,-0.281968057156,-0.208324328065
808,0.106080003083,0.256349980831,-0.00501316785812,1.08224999905,0.304972529411,0.773003935814,-0.710578799248,-0.337914735079,0.267494142056,0.522259533405,-0.0130333453417,0.897230505943,-0.46600356698,-0.618141829967
30001,-0.0725400149822,-0.499900013208,1.23894369602,-0.848650038242,-0.463954597712,0.479434788227,-0.302042335272,0.213726609945,0.581954836845,-0.675062596798,0.128099948168,-0.683489322662,0.202299952507,-0.144573673606
348,-0.0928799957037,-0.353800028563,0.00235612969846,-1.21050000191,0.174440667033,0.59164506197,0.848736763,-0.501113474369,-0.154950797558,0.098181411624,0.491733312607,1.00130105019,-0.682654261589,-0.703818917274
30849,-0.0594800114632,-0.286449998617,2.35263586044,0.0319000035524,0.89521920681,-0.861875772476,0.2276943326,0.865923643112,-0.713256716728,0.198897540569,-1.22669994831,-0.441735386848,0.117229312658,-0.937921285629
1454,0.00730003416538,-1.84159994125,-1.20869171619,-0.511200010777,-0.749812781811,0.358424007893,-0.819756746292,-0.891740500927,1.02420127392,-0.350901901722,-0.330833345652,-0.869666695595,-0.806059837341,-1.30100548267
6500,-0.0602000206709,-1.37014997005,0.527577877045,-0.709250032902,0.386598944664,0.185903251171,-0.663033127785,1.34620165825,-1.90775239468,0.41956371069,0.0136666670442,-1.32316029072,0.110496118665,-0.517054080963
5627,0.347059994936,0.159699991345,0.843886077404,1.0857000351,0.00728036463261,-0.463290154934,1.04903638363,0.958582282066,-0.62276417017,0.16293887794,-0.27336665988,0.25352615118,-0.137410014868,0.437596589327
5715,0.0535000152886,-0.956499993801,-0.964775204659,-0.29335001111,-0.317650824785,0.61255466938,0.246090352535,1.38094735146,-2.96356630325,0.411610156298,-0.128800034523,-0.374973267317,-0.139047443867,-0.0290790610015
4791,-0.686100006104,2.09794998169,-0.65472227335,-0.925949990749,-0.467378884554,4.66409158707,3.23053050041,-0.582666873932,1.23253512383,0.449994504452,1.88163328171,1.08542013168,-1.11946547031,0.411911308765
56924,-0.559140026569,1.93705010414,0.216157034039,-0.69445002079,0.83658516407,-0.164618968964,0.682334065437,-0.0489874333143,0.07412981987,-0.000738546252251,-0.289300024509,0.379186689854,-0.657958447933,1.16726648808
2690,0.131219998002,1.05509996414,0.342893153429,-0.288299977779,0.2751480937,-0.94525629282,0.916605591774,0.293041050434,0.149677664042,0.0145011991262,0.298966675997,-0.0279160775244,1.29036557674,0.212051808834
1019,0.167100042105,0.605949997902,2.04502463341,1.12580001354,-0.270481050014,-1.20998895168,1.18250393867,0.314589112997,-0.893282055855,-0.0477745085955,-0.0191333293915,-0.324409484863,-0.489853203297,0.197787418962
51422,0.0165600031614,0.0941499993205,-0.981927096844,-0.44240000844,0.206706568599,1.59101855755,0.141452968121,0.119512706995,-0.0258252024651,-0.017504317686,-0.477866649628,-0.0854921489954,0.137058228254,0.0570288896561
5788,-0.160640001297,0.191199988127,0.176179811358,0.799750030041,-0.654892861843,1.09354913235,-0.439546346664,-0.596423566341,1.34930670261,0.163261249661,0.278500020504,1.06059980392,-0.224693998694,0.290091127157
6709,0.0182600021362,-0.566649973392,0.317517966032,-0.731700003147,-0.324723809958,0.03284791857,0.283410608768,0.395631015301,-0.927366495132,0.603248238564,0.159566640854,-0.100224658847,0.102065727115,-0.266633152962
1277,-0.287899971008,-0.612249970436,-0.337957680225,-0.0919999927282,-0.358127474785,-1.27590429783,0.0154239460826,-0.240657836199,1.28181838989,-0.577719092369,0.0102333426476,0.0538773499429,0.0493756979704,-0.184945225716
993,0.144340008497,0.343349993229,0.0854009538889,0.812200009823,0.212881013751,0.562066495419,-1.1498759985,-0.516834080219,-0.708608210087,-0.890773177147,0.0383333340287,0.0172299966216,-0.0447869710624,0.688328444958
7157,0.16099999845,-0.484400004148,-2.58407664299,-0.0610500127077,0.0148165002465,0.711909413338,0.0702736377716,0.11418877542,0.122004717588,-0.189187258482,0.489200025797,0.167622417212,0.103597059846,-0.0425356030464
1958,0.072080001235,0.608449995518,1.94342398643,-0.776849985123,0.0270854234695,3.57587003708,1.11742925644,1.32724452019,-0.0770555436611,-0.765566825867,0.0364666581154,0.683617472649,-0.696541249752,0.398730635643
4582,0.284380018711,0.0156500041485,0.253803580999,-0.825000047684,-0.241189658642,0.914691329002,-0.300186872482,0.913774311543,-0.67788797617,-0.421393334866,0.161266714334,-0.349117338657,-0.257438838482,0.0432835966349
9212,-0.00654001161456,0.42769998312,0.779012918472,-0.348649978638,-0.275637120008,0.463196724653,-0.900197386742,-0.77949988842,0.79178661108,0.0201782509685,0.562666654587,0.554030358791,-1.01903259754,-0.798494577408
8440,0.488139986992,0.037349998951,0.509395956993,-0.141599997878,0.521299600601,-1.14269840717,0.285873770714,0.213359445333,0.295107662678,0.00833681225777,0.312866687775,-0.937780022621,1.17299842834,0.422670781612
6790,-0.166700005531,0.36930000782,-0.29691067338,-0.298750013113,0.0782941803336,0.186353296041,0.489181131124,0.550420939922,0.198469370604,0.139876574278,-0.273433357477,-0.351143181324,-0.157516211271,0.0649049431086
8851,0.251939982176,-0.11155000329,1.14477694035,0.265950024128,0.320752680302,5.35931539536,0.203154623508,0.781158268452,0.984574437141,0.177063137293,-0.232566684484,2.06736063957,-0.121562317014,-0.311824321747
2534,-0.032380014658,0.605300009251,-0.0835316702724,1.69385004044,-0.121283695102,0.866119146347,0.291342675686,-1.40895962715,-0.0094105489552,-0.489292025566,-1.24406671524,-0.06402567029,0.243532016873,1.19654130936
4893,-0.106779977679,-0.700850009918,1.83524131775,0.00775000452995,0.0993621945381,0.0718073993921,0.0195061713457,1.19677841663,-1.79258573055,0.270361691713,0.148466646671,0.116424232721,-0.263652443886,-0.129155576229
665,0.244760006666,-0.625649988651,-0.712136566639,-0.611400008202,-0.462798148394,-1.18315780163,0.113602794707,0.68470698595,-0.925322890282,0.394765406847,-0.400733351707,-1.30456137657,-0.127036705613,-0.848338484764
4313,-0.208360016346,1.25855004787,-1.25302863121,-0.1399500072,-0.473764657974,-0.270545601845,-0.634260654449,-1.68191659451,0.329016506672,0.358829915524,-0.302066683769,0.255936026573,-0.833719372749,0.366283416748
1022,0.698760032654,0.123549997807,3.0649228096,-0.137699991465,0.54475402832,-0.93113976717,1.12286424637,-0.319397211075,-0.317441344261,0.258754700422,0.0788000077009,1.1326700449,1.04411768913,-2.50650596619
5880,-2.21029996872,-0.028850004077,1.28493142128,0.390850007534,-0.0841189324856,0.274802744389,-0.0691885203123,-0.591589212418,0.568331003189,-0.75065100193,0.348199993372,-0.173095911741,-0.382569253445,0.465700268745
3162,-0.377840042114,-0.579550027847,-1.06993222237,-0.111249998212,0.192219227552,-1.4255604744,-0.0530471652746,0.375493228436,-2.21706819534,-0.0398547723889,-0.842600047588,-0.538071930408,1.70404279232,0.0613251104951
1282,0.219639986753,0.422599971294,0.451986074448,-0.416099995375,-0.337540268898,0.266527891159,-1.0521697998,-0.936512947083,0.620363235474,0.0468898378313,-0.570066690445,1.62827289104,-0.562526226044,-0.523471295834
3383,0.156819984317,0.537050008774,-0.186230272055,0.223399996758,-0.19572660327,0.420927137136,0.125591129065,0.056559689343,0.354287385941,-1.33306479454,0.213799983263,0.776988327503,-0.620061516762,-0.0581007376313
727,-0.0802399739623,0.641350030899,0.364753305912,-1.14420008659,-0.380739748478,0.0826475322247,-0.335454940796,-0.55985045433,0.608749568462,-0.141300231218,0.352533310652,0.952087163925,-0.330061137676,0.144394606352
4792,-0.0334599912167,-0.603150010109,-0.529415607452,-0.408500015736,-0.425469875336,0.553885400295,-1.66962766647,0.630699634552,0.653102040291,0.429316520691,-0.134666651487,-1.09467041492,-0.0343106091022,-2.24706506729
4794,-0.375160008669,1.87874996662,-0.445530086756,0.721850037575,-0.546081900597,-0.116481900215,-0.883300840855,-0.948932170868,1.18139827251,0.705728650093,0.362333416939,0.62220454216,-0.593166291714,-0.271021097898
902,-0.0562199987471,-2.00834989548,0.89313519001,0.621600031853,0.111885547638,1.1650094986,0.219277888536,-0.790000915527,0.180419608951,0.313999265432,-0.048066675663,0.634956479073,-0.784611821175,-0.814439177513
8091,0.320679992437,-1.47124993801,1.63487315178,0.168600007892,0.375861138105,-0.319977998734,0.854185581207,-0.395845830441,0.863589465618,-1.28403329849,-0.0836333632469,-0.226039424539,-0.222434341908,0.913763403893
3486,0.00621998682618,0.37650001049,1.5246001482,-0.291200011969,-0.703383803368,0.0480704493821,-0.407934844494,-0.694475829601,0.847808003426,0.00198217481375,-0.503100037575,-0.385418564081,0.987233996391,-0.197064250708
10818,-0.580140054226,0.229949980974,0.359497457743,-0.27790004015,-0.558515131474,-0.365594804287,-1.05180346966,0.0390040688217,0.833425045013,0.594413459301,-0.211800009012,0.207439243793,-0.488296985626,-0.125019490719
3454,0.0505399927497,0.111299999058,-0.773427665234,0.00235000252724,-0.199364691973,0.863487422466,-0.781273007393,1.11347281933,0.667204737663,-0.0180159136653,-0.122866667807,0.219476267695,-1.34719634056,-0.134441897273
4282,0.227660000324,-4.44150018692,-2.97954916954,-0.293399989605,-0.968189954758,-0.243347093463,-0.46479421854,0.23883703351,-4.20641374588,0.0,0.166933327913,-0.694851160049,0.121420137584,-0.174480974674
1605,0.0346999876201,-4.03184986115,-0.350244611502,-0.666949987411,0.690467238426,1.10197222233,-0.394465208054,1.53772640228,-0.572433948517,-0.0235020425171,-0.375699996948,-0.393171489239,-0.0804797410965,-0.797421097755
10644,0.645760059357,0.512450039387,-0.194715708494,-0.172849997878,-0.145085260272,1.10759305954,-0.101417452097,0.247362077236,-0.0326279141009,-0.0478398799896,0.402499973774,-0.284537166357,0.271234512329,0.54344522953
2065,0.420159995556,-0.0131499916315,0.440921634436,-0.986299991608,0.405620574951,-0.853713095188,-0.0616119280457,1.10133743286,0.0321511924267,-0.117451414466,0.352033317089,-0.695707798004,1.01646316051,3.39438033104
8321,0.178279995918,0.846249997616,-0.122828200459,0.797749996185,-0.568620920181,-0.84546649456,0.309321016073,-1.40944850445,0.630662560463,0.16977751255,0.00679999962449,0.661356449127,-0.216905206442,0.150133177638
8503,-0.473519980907,-0.0761500000954,1.07518219948,-0.682950019836,0.49140048027,0.278829842806,-0.588431894779,0.389785587788,-0.274210333824,0.450838387012,0.265466660261,0.430207461119,-0.282751888037,-0.453595370054
7027,-0.261940002441,0.0279000103474,2.72403001785,-0.522350013256,0.210193634033,0.545311748981,0.0514802858233,0.513593554497,-0.909920215607,-0.494228303432,0.476100027561,-0.407808631659,-0.273236215115,0.163900628686
6850,0.076419994235,0.740299999714,0.247138082981,0.590499997139,-0.357305407524,-0.0930118113756,-1.11569571495,-0.744081139565,0.615562021732,0.646759390831,0.440266668797,0.556389331818,-0.442347973585,0.0566443949938
1978,-0.175640016794,-0.130549997091,-0.94336694479,-0.497749984264,-0.373148858547,-0.00258089229465,-0.0841172337532,0.892843008041,0.495057225227,0.0677888169885,-0.103733330965,-1.48537158966,-0.0506954789162,-0.240957811475
896,-0.194159984589,-0.108100004494,-1.65016317368,-0.34635001421,-0.310010671616,0.30173265934,0.295262038708,0.102465756238,-1.59997677803,-0.260654270649,0.0483999960124,-0.628453612328,0.18940782547,0.582687139511
5777,-0.474059998989,-0.707800030708,-0.470019757748,-0.0370499938726,-0.0691848695278,0.326857745647,0.143725633621,-0.205802485347,-0.254567235708,-0.509316325188,0.341600000858,0.838253378868,1.19729363918,-0.607709646225
1846,-0.162420004606,-0.61384999752,-0.999212265015,-0.417499989271,-0.0213815383613,-0.183294892311,1.18629014492,0.444513499737,-0.667831540108,-0.191463425756,0.274833321571,-0.670184135437,0.0788347870111,-0.281042605639
5925,0.0900199711323,0.705999970436,2.72205209732,0.258249998093,-0.0110409930348,0.498426914215,-1.29667663574,-0.33150729537,0.475108683109,0.179759457707,0.383900016546,0.600785076618,0.252128958702,-0.142145842314
142,0.198519989848,-0.131650000811,0.934859395027,-0.577300012112,-0.180534616113,0.764840900898,0.534139215946,-0.0868939682841,1.23428797722,-1.07052779198,0.74243336916,0.0436841994524,0.149194553494,-0.125224068761
1021,-0.223900020123,2.41219997406,-1.28939020634,0.215250000358,-0.97178542614,4.26376008987,1.04790830612,-0.781225442886,-0.669231295586,-0.353943258524,0.338266670704,0.079957857728,1.6084061861,-0.0870180353522
5699,-0.978660106659,-1.21249997616,-0.563459992409,-0.0114000141621,-0.301481217146,-0.761330664158,0.809002757072,-0.408918857574,-0.442768931389,-0.0155776888132,-0.0839666575193,-0.0696402192116,0.221482843161,1.39050090313
