rid,CPC006_A375_6H:BRD-A46335897-003-05-4:6.23,CPC006_A375_24H:BRD-A46335897-003-05-4:6.23,CPC006_A549_6H:BRD-A46335897-003-05-4:6.23,CPC006_A549_24H:BRD-A46335897-003-05-4:6.23,CPC006_A673_6H:BRD-A46335897-003-05-4:6.23,CPC006_AGS_6H:BRD-A46335897-003-05-4:6.23,CPC006_CL34_6H:BRD-A46335897-003-05-4:6.23,CPC006_CORL23_6H:BRD-A46335897-003-05-4:6.23,CPC006_COV644_6H:BRD-A46335897-003-05-4:6.23,CPC006_DV90_6H:BRD-A46335897-003-05-4:6.23,CPC006_EFO27_6H:BRD-A46335897-003-05-4:6.23,CPC006_HA1E_6H:BRD-A46335897-003-05-4:6.23,CPC006_HA1E_24H:BRD-A46335897-003-05-4:6.23,CPC006_HCC15_6H:BRD-A46335897-003-05-4:6.23,CPC006_HCC515_6H:BRD-A46335897-003-05-4:6.23,CPC006_HCC515_24H:BRD-A46335897-003-05-4:6.23,CPC006_HCT116_6H:BRD-A46335897-003-05-4:6.23,CPC006_HEC108_6H:BRD-A46335897-003-05-4:6.23,CPC006_HEPG2_6H:BRD-A46335897-003-05-4:6.23,CPC006_HT115_6H:BRD-A46335897-003-05-4:6.23,CPC006_HT29_6H:BRD-A46335897-003-05-4:6.23,CPC006_HT29_24H:BRD-A46335897-003-05-4:6.23,CPC006_JHUEM2_6H:BRD-A46335897-003-05-4:6.23,CPC006_LOVO_6H:BRD-A46335897-003-05-4:6.23,CPC006_MCF7_6H:BRD-A46335897-003-05-4:6.23,CPC006_MCF7_24H:BRD-A46335897-003-05-4:6.23,CPC006_MDST8_6H:BRD-A46335897-003-05-4:6.23,CPC006_NCIH1694_6H:BRD-A46335897-003-05-4:6.23,CPC006_NCIH1836_6H:BRD-A46335897-003-05-4:6.23,CPC006_NCIH2073_6H:BRD-A46335897-003-05-4:6.23,CPC006_NCIH508_6H:BRD-A46335897-003-05-4:6.23,CPC006_NCIH596_6H:BRD-A46335897-003-05-4:6.23,CPC006_NOMO1_6H:BRD-A46335897-003-05-4:6.23,CPC006_OV7_6H:BRD-A46335897-003-05-4:6.23,CPC006_PC3_6H:BRD-A46335897-003-05-4:6.23,CPC006_PC3_24H:BRD-A46335897-003-05-4:6.23,CPC006_PL21_6H:BRD-A46335897-003-05-4:6.23,CPC006_RMGI_6H:BRD-A46335897-003-05-4:6.23,CPC006_RMUGS_6H:BRD-A46335897-003-05-4:6.23,CPC006_SKLU1_6H:BRD-A46335897-003-05-4:6.23,CPC006_SKM1_6H:BRD-A46335897-003-05-4:6.23,CPC006_SKMEL1_6H:BRD-A46335897-003-05-4:6.23,CPC006_SKMEL28_6H:BRD-A46335897-003-05-4:6.23,CPC006_SNGM_6H:BRD-A46335897-003-05-4:6.23,CPC006_SNU1040_6H:BRD-A46335897-003-05-4:6.23,CPC006_SNUC4_6H:BRD-A46335897-003-05-4:6.23,CPC006_SNUC5_6H:BRD-A46335897-003-05-4:6.23,CPC006_SW480_6H:BRD-A46335897-003-05-4:6.23,CPC006_SW620_6H:BRD-A46335897-003-05-4:6.23,CPC006_SW948_6H:BRD-A46335897-003-05-4:6.23,CPC006_T3M10_6H:BRD-A46335897-003-05-4:6.23,CPC006_THP1_6H:BRD-A46335897-003-05-4:6.23,CPC006_TYKNU_6H:BRD-A46335897-003-05-4:6.23,CPC006_U937_6H:BRD-A46335897-003-05-4:6.23,CPC006_VCAP_6H:BRD-A46335897-003-05-4:6.23,CPC006_VCAP_24H:BRD-A46335897-003-05-4:6.23,CPC006_WSUDLCL2_6H:BRD-A46335897-003-05-4:6.23,CPC006_H1299_6H:BRD-A46335897-003-05-4:6.23,CPC006_RKO_6H:BRD-A46335897-003-05-4:6.23
5720,-0.354290574789,-0.241739958525,0.515877485275,0.398570239544,0.527050018311,-0.442699998617,1.12944996357,-1.02925002575,0.201599985361,0.494849979877,0.446900010109,1.21141457558,0.296046167612,0.394858837128,0.107116989791,0.715781152248,0.503450036049,-0.527774095535,0.0349497199059,-0.541350007057,0.532793164253,0.486468374729,0.533650040627,0.893700003624,0.644509613514,0.557748436928,1.55229997635,0.329750001431,1.02499997616,0.210700005293,0.348149985075,-0.913349986076,-0.488649994135,0.563099980354,-0.027901366353,0.525116562843,-0.120149999857,-0.145549997687,0.0688942596316,0.615499973297,-2.91160011292,0.678250014782,-0.109000012279,0.972949981689,0.106750011444,0.978500008583,0.322700023651,0.554149985313,0.265180170536,0.498751819134,-0.360650002956,-0.206328585744,0.525849997997,-0.0589000061154,0.305442988873,0.622223079205,0.36645001173,-0.81685000658,-0.402300000191
466,0.663345456123,0.441051542759,-0.325267732143,0.0535664707422,0.154249995947,-1.39059996605,-0.202549993992,-0.0134999975562,0.130950003862,-0.105499997735,-0.00219999998808,0.633881747723,1.24648880959,-0.0535144433379,0.245110571384,0.791948795319,-0.246349990368,-0.901176810265,0.44321334362,-0.388750016689,0.852686047554,0.220003038645,1.11035001278,0.570499956608,0.453364878893,0.0316437743604,0.487450003624,0.259750008583,-0.95894998312,0.423750013113,2.28240013123,0.112599998713,-0.516849994659,-0.0661499798298,0.488206326962,0.364197105169,-0.112750001252,-0.515100002289,0.105369985104,1.11800003052,-0.882599949837,0.0476499944925,-0.190450012684,-0.133550018072,0.0603000000119,0.651849985123,0.254749983549,-0.235599994659,0.212499931455,-0.258367836475,-0.787999987602,-0.0492281988263,0.324750006199,0.0811000019312,0.165696769953,0.256866842508,0.146099999547,-0.149600014091,0.0322500020266
6009,-0.347224295139,0.111634135246,-0.341804355383,-0.500380575657,-0.927749991417,-0.277099996805,-0.276199996471,-0.320150017738,0.732050001621,-0.753149986267,0.596499979496,0.243550091982,-0.686902403831,-0.346871554852,-0.0583881884813,0.142746061087,-1.73825001717,-0.548243403435,0.0653686225414,-0.993399977684,0.0727649852633,0.906320333481,0.518950045109,0.837050020695,-0.186466366053,-0.292501270771,1.01024997234,-0.422350019217,0.761849939823,-0.458350002766,0.931650042534,0.994750022888,-1.81825006008,-0.319999992847,-0.375076532364,0.410736560822,0.688850045204,-0.682700037956,0.88136947155,-0.309799969196,1.29375004768,1.36524999142,2.24300003052,1.61730003357,-0.0910500138998,0.619599997997,0.238999992609,-0.192650005221,0.174687922001,0.316374540329,-0.796850085258,-0.416291415691,-0.58244997263,-0.604700028896,-0.802020311356,0.221467986703,0.0115500092506,-0.391200006008,-1.0732499361
2309,0.196520105004,-0.189866304398,-0.285941928625,-0.457404524088,0.0452999770641,-0.946099996567,0.155099987984,1.1481000185,1.05089998245,-0.152950003743,-0.531050026417,-0.546137213707,-0.365301400423,0.193454563618,-0.974721550941,0.127369970083,-0.326100021601,-0.220210909843,0.118997052312,-0.224350005388,0.1468577981,-0.644722104073,-1.05190002918,0.120400004089,-0.249112397432,-0.402515232563,0.107600003481,-0.960049986839,0.101150006056,-0.285400003195,1.08990001678,-0.732450008392,-0.942400038242,-0.509450018406,0.217255175114,-0.856966495514,0.355749964714,-0.658050000668,-1.44192373753,-0.252800017595,-2.28690004349,0.390399992466,0.383449971676,0.436200022697,-0.131050005555,0.507499992847,-0.388650000095,0.605899989605,-0.341164499521,-1.10693180561,0.21154999733,-0.532997786999,0.463450014591,0.856550037861,-0.336790382862,-0.499795794487,-0.168550014496,-0.27974998951,-0.273100018501
387,0.182046711445,0.708552360535,-0.34926879406,-0.199312001467,-0.632799983025,-1.12164998055,0.980350017548,0.657549977303,1.00425004959,-0.852849960327,0.357250005007,0.36000841856,-0.778949737549,0.405775666237,0.579822897911,-0.213785424829,-0.530799984932,-0.298781394958,0.380148380995,-0.151749998331,0.188423678279,0.00236226990819,0.303200006485,0.120799995959,-0.0433693006635,1.13139629364,0.626699984074,-0.573700010777,-0.540600061417,0.624650001526,-3.32255005836,0.735949993134,-0.47469997406,0.726349949837,0.226438805461,0.971137285233,0.143400013447,-0.22120000422,0.356193125248,0.26234999299,0.241600006819,0.156999975443,-1.0474499464,1.47759997845,-0.101100005209,0.341449975967,0.330350011587,-0.0773999989033,0.799372553825,0.562042236328,-1.48209989071,0.20278160274,-1.88954997063,0.200450003147,-0.693069398403,0.0583507269621,0.56945002079,-0.485100001097,-0.240850001574
3553,-0.226902738214,-0.361123561859,-0.575733244419,-0.237844452262,-0.411850005388,1.88850009441,-0.424899995327,0.530749976635,-0.908050000668,0.58109998703,0.201050013304,0.0195876136422,0.327933490276,-0.638149678707,-0.476431041956,-0.258061915636,-0.242650017142,0.385307848454,-0.451056182384,-0.664900004864,-0.200859159231,0.448122501373,-0.683250010014,-0.760549962521,-0.469682306051,-1.2181968689,0.847449958324,-0.330350011587,-0.511699974537,0.284399986267,1.2946498394,0.559749960899,-1.18280005455,-0.554600000381,0.281435906887,0.314223915339,-0.664449989796,-0.237800002098,-0.599944472313,0.384000003338,0.734100043774,-0.150100007653,0.183849960566,-0.657649993896,-0.306349992752,-0.662750005722,-0.56920003891,-0.40775001049,-1.18180382252,-0.823929071426,-0.324000000954,-0.524643421173,-0.00615000724792,-0.270399987698,-0.586183190346,-0.83747023344,-0.514050006866,0.47595000267,0.119150005281
427,0.482511490583,0.37701651454,0.38520810008,-0.306743741035,-0.0658500045538,-1.51719999313,-0.587599992752,0.0486000031233,0.395999997854,0.839199960232,-0.77530002594,0.342296272516,0.235447406769,0.330079317093,-0.209389686584,0.390148431063,-0.655400037766,0.273227214813,0.907952427864,-0.450450003147,0.322555273771,0.174006193876,0.151950001717,0.276450008154,-0.690468370914,-0.213447839022,0.52864998579,0.19034999609,-0.0856999903917,0.508399963379,1.61249995232,-0.305750012398,-0.0873000025749,0.295599997044,1.18595147133,0.887548625469,-0.739149987698,-0.233400002122,-0.0125353932381,0.147050008178,-0.894150018692,0.815050005913,-0.741000056267,-0.00519999861717,0.179549992085,2.32899999619,-0.684499979019,-0.305550009012,-0.0423354320228,-0.401387631893,4.73470020294,0.168560609221,0.0630000010133,-2.01099991798,0.494013130665,-0.485200405121,0.301400005817,-0.560450017452,-0.445650011301
5898,-0.838862776756,-0.304873049259,-0.537469565868,-0.168314367533,-0.204999998212,-0.628149986267,-0.376200020313,-0.474350005388,0.0838000029325,-0.239549994469,0.763899981976,0.166945263743,0.86133646965,-0.812863111496,-0.596652567387,0.442730337381,-0.208649992943,-0.858466744423,-0.198358565569,-2.45394992828,-0.240641996264,0.00256945937872,-0.256650030613,-1.25084996223,0.0735858306289,-0.0837771892548,-0.398149967194,-0.443300008774,-1.16970002651,-0.69990003109,1.41059994698,-0.694549977779,-0.932549953461,-0.61084997654,-0.563835918903,-0.163958728313,-0.894899964333,0.0814500004053,-0.0162619501352,0.474600017071,-0.912900030613,-0.516399979591,-0.388700008392,-0.820800065994,0.344150006771,-0.192149996758,0.055999994278,-1.03200006485,-0.784005403519,-0.209343865514,-1.32219994068,-0.770904898643,-0.201750010252,-0.606199979782,-0.0774271935225,-0.797723770142,-0.223949998617,0.0786000043154,-0.500300049782
23365,0.241623267531,0.638577222824,-0.115855626762,0.00442305207253,-0.874450027943,-0.644100010395,2.07925009727,0.301899969578,-0.865249991417,4.012550354,-0.237350016832,-0.0237788408995,0.256838679314,0.00670471787453,0.613079667091,-0.567900896072,-0.664000034332,1.0940694809,-0.469455569983,2.44530010223,-0.39466291666,0.279747992754,0.0152499973774,-1.57280004025,-0.220670193434,0.778162479401,0.646750032902,-0.0082499999553,0.203649997711,-0.405049979687,1.64065003395,1.28594994545,0.0652500092983,-1.59060001373,0.249079793692,-0.164629310369,-1.47230005264,1.96575009823,0.752628624439,2.02559995651,-1.5134999752,0.377000004053,-0.697849988937,0.060900002718,0.73164999485,-1.11054992676,-0.231550008059,0.364300012589,0.139184951782,-0.116048634052,1.04374992847,1.09034311771,-1.63004994392,0.503100037575,0.00315511226654,-0.261815547943,-0.1875,-0.54699999094,-0.604250013828
6657,0.579136371613,0.485798895359,0.595269978046,0.227226525545,0.750999987125,0.546749949455,-0.497350007296,0.192800015211,-0.447200000286,1.03125,-0.759750008583,-0.0764734596014,-0.332688271999,-0.611659646034,0.123266741633,0.681579887867,-0.203049987555,0.577851474285,-0.702441215515,-0.651299953461,-0.550724029541,-0.0478836372495,-0.713750004768,-0.538050055504,-0.542886376381,-0.965145647526,0.718349993229,-0.818549990654,0.505249977112,-0.278050005436,-0.134100019932,-0.209899991751,-0.535750031471,-0.868350028992,-0.60630273819,0.22642737627,-1.0257999897,-0.808349967003,-0.261310279369,0.62524998188,-0.872650027275,-0.344499975443,-0.181349992752,-0.602349996567,-0.265599995852,-0.597549974918,-0.748800039291,-0.15419998765,-0.0692597404122,-0.565899670124,-0.312150001526,-0.117274686694,0.637850046158,-1.05639994144,-0.0974541753531,-0.529559314251,-0.604449987411,0.93155002594,0.568700015545
