rid,ERG003_VCAP_6H:BRD-K51592837-001-01-6:10,ERG003_VCAP_6H:BRD-K51592837-001-01-6:30,ERG004_VCAP_6H:BRD-K51592837-001-01-6:10,ERG004_VCAP_6H:BRD-K51592837-001-01-6:30,ERG003_VCAP_24H:BRD-K51592837-001-01-6:10,ERG003_VCAP_24H:BRD-K51592837-001-01-6:30,ERG004_VCAP_24H:BRD-K51592837-001-01-6:10,ERG004_VCAP_24H:BRD-K51592837-001-01-6:30
8878,0.298849999905,0.479449987411,-0.286369681358,0.336198270321,0.339799970388,-0.190800011158,0.495622515678,2.81518745422
3091,0.484149992466,0.434849977493,0.95749014616,-0.111723944545,0.244900003076,-0.266000002623,-0.799630999565,-1.58659899235
5743,-0.524200022221,0.201399996877,-0.540684223175,0.0912631079555,0.536449968815,2.83469986916,1.32426309586,0.860140681267
5321,0.423500001431,1.44324994087,-0.258603453636,-0.317687928677,0.199000000954,0.954749941826,1.01857125759,-0.0903774350882
4144,0.330849975348,0.75645005703,1.05984485149,-0.686128020287,0.258050024509,1.08265006542,-0.536502063274,-1.54141736031
1981,0.815150022507,-0.210749983788,0.433465510607,0.854672789574,-0.0628499910235,1.76545000076,1.59829044342,1.90032958984
695,-1.43865001202,-0.806400001049,-1.30963766575,-0.683626770973,-0.977550029755,-0.172649994493,0.9167791605,2.3768863678
10398,-0.73290002346,-0.799100041389,-0.290489941835,-0.620660007,0.102799996734,-2.4891500473,0.317543268204,0.182931065559
5708,-0.76314997673,-0.0780500024557,-0.427480310202,0.700406491756,-0.032900005579,-0.338200002909,-0.0471230894327,-0.346314162016
1213,1.00195002556,0.888200044632,0.398847937584,0.215568631887,-0.0769999623299,-0.660199999809,-0.897314310074,-0.29709392786
226,0.0748499929905,-0.136250004172,0.249428898096,0.0554061233997,0.47310000658,1.44079995155,0.566340684891,-0.0010482519865
6777,1.26734995842,0.846099972725,1.19251024723,-0.482913315296,0.711350023746,-1.35649991035,0.302708417177,-0.0708509534597
2113,-0.858450055122,-1.13380002975,0.0373943001032,-0.0890118032694,-0.596050024033,-0.611800014973,-0.813483119011,-0.271168172359
3329,0.721899986267,0.218700021505,0.806160449982,-0.0021345615387,0.683650016785,-1.96255004406,-0.838070094585,-1.34029912949
1050,0.0904500037432,-0.459899991751,0.996966838837,-0.655867576599,0.967450022697,-0.407400012016,-0.0467604510486,-0.807999610901
9491,0.119749993086,0.124149978161,0.917763710022,-0.455068558455,0.819900035858,0.15524995327,-0.860797166824,-0.173295989633
22926,0.943300008774,0.0294499993324,-0.746672987938,0.49946424365,-0.972400009632,1.78434991837,0.401336401701,2.05262970924
5899,0.515200018883,0.621249973774,-1.03180170059,-0.329839110374,0.165999993682,1.0719499588,-1.25783789158,-0.48185646534
5467,0.664200007915,0.672100007534,1.37180757523,0.209273606539,-0.25744998455,0.512700021267,0.333619534969,-0.38345181942
6774,1.3165999651,0.502749979496,0.701264381409,0.698979496956,-0.813949942589,-0.318499982357,-1.12547004223,0.248297348619
1788,-0.214800000191,1.32959997654,0.869465887547,-0.0778373926878,-0.112399995327,2.19779992104,0.940619468689,0.332943171263
5921,0.678750038147,1.43959999084,-0.941017210484,0.283841371536,-0.968199968338,2.20630002022,1.13364112377,2.53885626793
5721,0.148499965668,0.597350001335,0.154529169202,0.324491083622,-0.2337000072,-3.46015000343,-1.00297152996,-2.56827402115
2263,0.439649999142,-1.1765999794,-0.57698059082,0.547466814518,-0.47619998455,1.70175004005,1.22573292255,2.10215830803
808,0.731000006199,0.012099981308,-0.577717900276,-0.554354310036,0.573350012302,-2.28754997253,-0.50158393383,-1.57186019421
30001,-0.939899981022,-0.316500008106,-0.231647983193,-0.101312510669,-0.114700004458,0.789099991322,-0.182025998831,1.19143855572
348,0.366949975491,-0.551850020885,1.03019785881,-0.701526761055,-0.907000005245,-0.647750020027,-0.203963443637,0.554448306561
30849,0.409050017595,-0.167949989438,-0.158274099231,0.0892903506756,0.159199982882,-1.44110000134,2.13515901566,0.499032914639
1454,-0.694100022316,1.12399995327,1.77933287621,1.43427944183,-0.354699999094,1.41005003452,0.221195697784,-1.14997577667
6500,0.600549995899,0.829999983311,-0.903609752655,-0.839979231358,-0.31274998188,-1.77524995804,-0.264123678207,-0.746341943741
5627,0.488799989223,-0.131649985909,-0.0363000333309,-0.157005086541,-0.557199954987,-1.33875000477,0.350956827402,1.99616026878
5715,-0.76960003376,-0.586849987507,0.12110646069,0.521873116493,0.289200007915,-0.851999998093,-0.852488160133,-1.36735534668
4791,0.458649992943,0.257900029421,-1.74876618385,0.164319843054,-0.331800013781,0.0724500119686,0.453009158373,1.38116240501
56924,-0.296849995852,0.0513499975204,-1.9511950016,-0.475959420204,-0.267650008202,1.46974992752,0.271780312061,0.502087473869
2690,0.582900047302,-0.651750028133,0.343405127525,-0.418930888176,-0.0780500024557,0.362049996853,1.21300911903,1.42912006378
1019,0.206550002098,-0.51574999094,0.495807468891,-0.276614844799,-0.281650006771,-2.57760000229,-0.535521030426,-2.43809700012
51422,-0.142100006342,-0.841350018978,-0.0143978670239,-0.332296043634,-0.0295000076294,1.35555005074,0.448798775673,2.4928021431
5788,-0.180599987507,-0.201250016689,0.0538561493158,-0.399790853262,0.399500012398,1.48059999943,0.192838639021,1.33237814903
6709,0.36574998498,1.15689992905,0.731716513634,-0.419034004211,0.856199979782,-0.633199989796,-0.429551064968,-0.671704053879
1277,-1.15125000477,-1.58465003967,-0.291603624821,-0.462080091238,-0.398649990559,-0.630899965763,0.0563478171825,1.2001401186
993,-1.00750005245,-1.12239992619,-0.103425770998,-1.03121483326,0.472549974918,-0.951949954033,0.372780203819,-2.82654500008
7157,0.301550000906,-0.0541499853134,-1.39840888977,0.396115154028,-0.868399977684,-1.86205005646,0.4359562397,-0.44545930624
1958,0.867349982262,-0.730700016022,-0.49039041996,-1.2232183218,-0.971300005913,-0.786650002003,0.0883283615112,0.366487532854
4582,-0.52999997139,-0.120399996638,-0.589748501778,0.173687428236,-0.0464499890804,1.57179999352,0.555277943611,0.901966273785
9212,0.643800020218,0.00535000860691,0.0615169554949,0.633518576622,-0.853200018406,-1.66474997997,-0.817412853241,-2.49571990967
8440,0.208449989557,0.722199976444,0.0392438173294,0.636169135571,0.252700001001,0.800300002098,-0.446739912033,0.413601219654
6790,0.113700002432,0.111800014973,0.507796645164,0.816688477993,0.402399986982,-2.14890003204,-1.67708730698,-2.06713461876
8851,0.186349987984,0.805500030518,-0.960955917835,0.815417289734,-0.756749987602,0.831699967384,-0.570883393288,1.32469844818
2534,0.18140001595,1.07509994507,0.734687447548,0.346966743469,0.242549985647,-0.111799955368,-0.155916079879,-0.758671164513
4893,0.48575001955,0.484699994326,0.0162017792463,-0.476678162813,0.094549998641,0.90674996376,-0.662696957588,0.723527908325
665,0.82564997673,1.14509999752,0.275436937809,-0.505413472652,0.218400001526,0.695299983025,0.00433711707592,0.910388410091
4313,-0.329050004482,-0.45530000329,0.5286206007,-0.23654101789,0.224749997258,-0.0274499952793,0.0360544323921,-0.64368391037
1022,0.626049995422,-0.00409999862313,-0.976981043816,-0.423707038164,-0.0533500164747,-0.520750045776,0.625033438206,0.279518395662
5880,-0.709100008011,-0.496050000191,-1.1025236845,0.387160152197,-0.313650012016,1.03174996376,0.443542540073,0.456238001585
3162,0.110250003636,-0.0436999797821,-0.671952188015,-0.0922894179821,0.0660999715328,2.95304989815,1.57123661041,3.02369332314
1282,0.40569999814,-0.429100006819,-0.327929139137,-1.30315840244,-0.320600003004,-2.28655004501,-0.476749360561,0.316671878099
3383,-0.219900012016,0.229299992323,-0.560769200325,-0.690441727638,-0.600600004196,1.84150004387,0.0543313659728,1.05401444435
727,-0.541500031948,-0.620450019836,0.292647629976,0.343507319689,-0.981550037861,3.29729986191,1.1286110878,2.00105047226
4792,0.703199982643,0.316749989986,0.274085581303,0.819975852966,-0.87190002203,0.914999961853,-0.687652945518,0.292619526386
4794,0.389250010252,-0.0746499970555,-0.617500543594,-0.526159763336,-0.516849994659,1.50705003738,1.19724559784,1.58630096912
902,-0.616950035095,-0.436749994755,0.282806158066,0.728757441044,0.39335000515,0.0744500011206,0.744889974594,0.663577735424
8091,-0.205199986696,-0.334199994802,-0.749365925789,0.0651256367564,-0.427600026131,-0.0407999977469,1.04907178879,1.47173857689
3486,-0.593850016594,0.345600008965,0.130441263318,0.354569226503,-1.37674999237,2.09645009041,1.43031001091,1.84687328339
10818,-0.371250003576,-0.496450006962,-0.558475375175,-0.541553854942,-0.649349987507,0.623049974442,0.0789018943906,1.70091342926
3454,-1.46265006065,-0.67040002346,-0.647916793823,-0.176232874393,-0.465799987316,2.56494998932,-0.203267738223,1.36349916458
4282,0.757749974728,-1.31765007973,-0.112707674503,-0.733381450176,-0.479250013828,-0.294400036335,-0.0886417776346,-1.57241797447
1605,0.194800004363,0.583299994469,-1.07341825962,-0.102841079235,0.088799983263,-1.65969991684,-0.483879268169,1.11169838905
10644,0.150499999523,0.116150006652,-0.38635340333,-0.538778722286,0.0419499874115,2.19875001907,-0.0953539535403,1.44170331955
2065,-0.638449966908,-0.170350000262,-0.364485740662,-0.242381170392,-0.429949998856,-0.546900033951,0.782632231712,0.911879062653
8321,0.530099987984,-0.171650022268,-0.468417227268,-0.432222902775,-1.28749990463,0.496549993753,-0.657640695572,0.107757985592
8503,-0.26574999094,-0.440449982882,0.0873480886221,1.01374435425,-1.19854998589,0.901750028133,0.742305159569,0.897337794304
7027,-0.0368999987841,-0.367850005627,0.916887819767,-0.159138649702,0.748349964619,-0.651300013065,-1.38267993927,-1.76541757584
6850,-0.828949987888,-0.101700007915,0.178522571921,0.295880258083,-1.50425004959,2.19825005531,1.73253035545,1.18137574196
1978,1.86349987984,2.1046500206,1.49519062042,0.884801268578,1.34420001507,1.28570008278,0.544341087341,-0.0306858122349
896,-1.08455002308,-0.898350000381,0.321467131376,0.10673750937,0.0828500017524,-1.19105005264,0.219154953957,-2.24934673309
5777,0.271849989891,-0.6575999856,-0.589751899242,0.277365148067,-0.32769998908,0.94319999218,0.280171811581,1.48847687244
1846,1.03364992142,0.998899936676,-1.75119137764,0.560856580734,0.0551500022411,-0.931750059128,-0.951493144035,0.284382343292
5925,-0.236800014973,0.716750025749,0.722478449345,-0.103114873171,0.182250007987,-0.406750023365,-0.242962390184,-0.144008263946
142,-0.265850007534,-1.39149999619,-0.0957932323217,-0.600552916527,0.295850008726,-2.35890007019,-0.997365355492,-1.70806622505
1021,0.7825999856,0.0607500076294,-0.173608914018,-0.332421779633,-0.305899977684,2.24810004234,0.651461839676,1.41451191902
5699,-0.418349981308,-0.312750011683,-0.284387737513,-0.545234799385,1.02460002899,-2.58194994926,0.596477031708,-2.05286884308
8061,0.340200006962,0.76550000906,-0.815970778465,0.110617265105,-0.74430000782,2.1304500103,0.345179855824,1.71934771538
1870,-0.258799999952,-0.502750039101,0.17151491344,-0.518950223923,-0.678900003433,1.97744989395,1.09948718548,0.870870232582
1398,0.465050011873,-1.18704998493,-1.10859310627,-0.69516658783,-0.496099978685,1.06694996357,-0.16523322463,1.63362360001
3312,-0.587650001049,-1.26600003242,-0.606271982193,-0.773396730423,0.528499960899,-3.37160015106,-0.815715789795,-2.39332485199
891,0.370449990034,0.402300000191,0.685608386993,0.560201883316,-0.387199997902,-1.58259999752,-1.46028983593,-0.52838653326
4775,-0.24660000205,0.872850000858,-1.71649873257,0.20510622859,1.57384991646,-0.0610499978065,-0.969725251198,-0.540830433369
5111,-0.338999986649,-0.450850009918,0.312736570835,-0.391907989979,0.344350010157,-2.60409998894,-1.13069474697,-3.18628358841
5696,-0.620150029659,0.314750015736,-0.99656945467,0.0505068898201,-0.278699994087,-0.528349995613,1.01812756062,-0.648923754692
5588,-0.174799993634,0.127500012517,0.158680483699,0.460060536861,0.591499984264,-1.14045000076,-0.855029761791,-1.78705620766
6839,-0.333999991417,-0.938799977303,-1.05783760548,-0.657376110554,-0.241149991751,-0.520550012589,1.011546731,-0.563301444054
329,0.0544500052929,0.58630001545,-0.334732532501,0.637782514095,-0.237400025129,0.856700003147,0.922382593155,2.26336216927
5058,-0.794649958611,0.17689999938,-1.5288721323,-0.404735654593,0.00804999470711,-0.648599982262,-0.00134325027466,1.70997130871
998,0.0814499929547,0.643200039864,0.135364606977,-0.680488824844,0.487749993801,-0.868150055408,-1.59247684479,-1.74019241333
9134,-0.552999973297,-0.708199977875,0.705204904079,-0.36441642046,-0.492399990559,-0.796499967575,-0.155719518661,-1.78281283379
6616,0.776050031185,-0.0579999983311,-2.40603327751,0.198822125793,-0.169650018215,-0.00830000638962,-1.12571907043,-0.477351307869
5223,0.0387500040233,-0.337000012398,0.425821781158,-0.602573990822,-0.2975499928,-2.61249995232,-0.633278369904,-2.35040163994
4690,0.669000029564,-0.348749995232,0.654744148254,0.582794964314,0.840200006962,-1.65650010109,-0.00327004492283,0.267732739449
958,0.435400009155,-0.26115000248,-0.966610074043,-1.0758074522,-0.884000003338,-1.7349499464,-0.104802563787,0.680598497391
1616,-0.125799998641,-0.552600026131,-0.818344533443,-0.0224228948355,-1.04774999619,-2.53299999237,0.757487535477,-1.11412572861
991,-0.467949986458,-0.489050000906,0.3864184618,1.11580860615,0.183500006795,-1.04750001431,-1.04093146324,-0.84194278717
6347,1.33564996719,-0.806649982929,-0.128288522363,-1.70138120651,0.176150009036,0.829950034618,-0.474416315556,-0.787993848324
6714,0.213950008154,-0.363299995661,-0.492794305086,-1.11282801628,0.201399996877,1.66904997826,-0.213830977678,0.792307078838
652,0.325900018215,-0.00964999943972,0.235198765993,-0.223621428013,0.111500002444,0.114149995148,0.0218767672777,1.05368375778
4331,-0.874650001526,-0.830649971962,-0.111632876098,0.2509342134,0.0963500142097,2.7365000248,-0.392819613218,-0.274549603462
7099,-0.0697000026703,-0.631899952888,-0.354924827814,-0.038135766983,0.170650005341,1.79244995117,0.869055867195,2.59614229202
10320,-1.18720006943,0.686850011349,-0.957013130188,-0.0478251464665,-0.643450021744,-0.556050002575,0.570307016373,0.251872479916
2042,0.537900030613,0.311250001192,1.21290123463,-0.0746491998434,-1.35249996185,-0.232150003314,1.14043259621,0.410297393799
843,-0.564549982548,-0.332149982452,-0.957716226578,1.32224822044,0.466000020504,0.598700046539,-0.873706996441,-0.44507586956
840,0.248999997973,0.138150006533,-0.327617019415,-0.433160543442,-0.072650000453,0.728999972343,-0.885517716408,-0.407989889383
7048,0.258899986744,-0.0166000127792,0.312759250402,0.181205242872,-0.655799984932,-0.309500008821,1.41866064072,1.55359745026
4851,0.0960499942303,-0.185550004244,0.672781825066,-0.814519286156,-0.182099997997,2.34165000916,0.0487281233072,-0.127160429955
6464,-0.281850010157,0.153200000525,-0.523468136787,0.0333577692509,-0.507000029087,-0.794749975204,1.50097870827,1.68009209633
23410,0.256799995899,-0.472599983215,0.047110915184,-0.628194391727,-0.127149999142,0.393400013447,0.248999759555,0.664121508598
54205,0.956150054932,1.63775002956,0.383607566357,-0.0943532884121,-0.326299995184,-0.207700014114,-1.13347554207,-1.08093059063
2770,0.428449988365,-0.0307500008494,-0.638212800026,1.26010417938,0.114200003445,0.592700004578,1.00325655937,0.0453880950809
80204,-0.796100020409,-0.146549999714,-0.970480263233,0.592355489731,-0.933350026608,-0.200500011444,0.911587953568,1.02054417133
4208,0.425449997187,0.639450013638,-1.83213424683,0.184137687087,-0.758000016212,0.798150002956,0.545565068722,0.639395713806
1845,0.46590000391,-0.602850019932,-0.907057523727,-0.8017988801,0.594650030136,0.335299998522,-0.920438587666,-0.566051125526
23368,0.476300001144,-1.56839990616,-0.885823249817,0.157147467136,0.232949972153,0.228500008583,-1.30411148071,-0.812502145767
5583,0.024749994278,-1.21015000343,1.293653965,-0.195621535182,1.05994999409,0.0528499931097,-0.391046524048,-0.634973526001
8900,-0.875900030136,1.37555003166,-0.960622787476,-0.0645299851894,-0.508399963379,3.63499999046,-0.306102573872,1.41019773483
581,0.0417000055313,0.604749977589,-0.387126147747,-0.369525849819,-0.567399978638,-0.593000054359,-1.49399805069,-0.644472122192
6193,-0.658749997616,0.0575500018895,0.690974354744,-1.01003956795,-0.112550005317,-1.57919991016,-0.455927252769,-2.50637245178
6622,-0.195699989796,-0.153750002384,-0.593343853951,0.537174165249,0.60514998436,0.536149978638,-2.33553934097,-1.29309558868
11261,1.08679997921,0.491750001907,-0.699692845345,0.458645939827,-0.171100005507,0.578949987888,-0.64793753624,2.33913350105
6696,6.78334999084,-0.0781999975443,1.28049612045,-0.293246358633,0.250699996948,1.68019998074,0.512130498886,3.77582645416
8312,-0.809750020504,0.11645000428,0.0655372440815,-0.203496679664,-0.127999991179,2.68914985657,1.41196668148,0.362157762051
835,-0.59375,-1.07660007477,-0.530835449696,-0.732901155949,-0.601549983025,0.465250015259,-0.240330472589,0.861381292343
8324,0.636799991131,0.436399996281,0.81612610817,-0.214405179024,0.192650005221,-1.11829996109,0.848751425743,2.19230008125
1848,0.475400000811,-0.109099984169,-0.818679630756,0.396928608418,-0.282999992371,-0.906149983406,-0.127579003572,0.666605353355
154,-0.484600007534,0.996349990368,-1.0745267868,0.378415465355,-0.479000002146,2.41834998131,0.420098572969,1.68597316742
4312,0.344600021839,-0.436299979687,-0.688478827477,0.254146754742,0.828199982643,1.83874988556,0.118737302721,0.388373851776
994,0.00819998979568,-1.01029992104,-1.03423750401,0.412719547749,0.767599999905,-0.601849973202,-0.420450955629,-1.08642506599
2048,0.0405000001192,-0.782850027084,-0.998668074608,-0.561277866364,-0.0249500274658,1.44595003128,0.569585561752,2.21680402756
1111,-0.301249980927,-0.652099967003,0.481779843569,0.552840352058,-0.174350008368,-1.99674987793,-0.505240321159,-2.13183259964
5154,1.02505004406,0.188099980354,-0.121231108904,-0.321743458509,0.143800005317,2.08944988251,-0.224350094795,1.48119282722
2920,0.250349998474,0.865550041199,-0.0889519453049,0.0367110818624,0.343349993229,3.16840004921,0.805935680866,1.77790856361
3122,-0.153600007296,-1.03684997559,-0.743085622787,-0.775835454464,-0.0590000003576,0.158800005913,-0.353668928146,0.928925871849
2769,-0.269499987364,0.761599957943,-0.782542645931,0.334332495928,0.262250006199,2.82695007324,-0.54399907589,0.151752412319
5900,-0.83520001173,-0.653100013733,0.947413802147,0.084988951683,0.127900004387,0.278500020504,-1.37077283859,-0.669171214104
6304,-0.820649981499,-0.5992000103,-0.594235122204,0.369795948267,0.26605001092,2.2226498127,-0.308995008469,0.538806498051
5211,-0.18314999342,-0.108300000429,-0.125284597278,0.0937106907368,0.554500043392,-0.0747999995947,0.793368577957,-0.803721189499
2886,-0.373500019312,0.237699985504,-1.29344773293,0.598436295986,0.191599994898,-1.51915001869,-0.708096504211,-0.248700365424
9261,-0.27120000124,-1.27400004864,0.984037041664,-0.536397755146,0.294299989939,-1.81824994087,0.5787935853,-1.68411946297
8569,-0.404150009155,-0.623049974442,-0.226781830192,0.275081694126,-0.532949984074,2.29839992523,0.276540845633,0.180295646191
3303,-0.180099993944,0.248549997807,-0.213515281677,-0.680182933807,-0.755849957466,-0.144400000572,-0.422533869743,-1.42133843899
5331,0.950999975204,0.710850000381,-0.280555397272,0.0210235714912,-0.639750003815,-0.223499983549,-0.685563564301,-1.30808663368
5347,-0.228350013494,-0.867449998856,1.07860398293,-0.823206961155,-0.715399980545,-3.89634990692,-0.243616566062,-1.98012566566
4638,-1.5080499649,-1.44930005074,-0.218884885311,0.0146983265877,0.484699994326,-0.327050000429,0.889510691166,1.28947031498
2264,-0.323850005865,0.402549982071,-0.323631793261,0.363635748625,0.185049980879,0.744700014591,0.917344152927,1.14707386494
1029,-0.5257999897,0.377750009298,-0.877145051956,0.743453979492,0.0145999994129,0.640650033951,0.694042086601,0.489552140236
1027,-1.08624994755,0.0,0.607298910618,0.669929862022,0.674499988556,-2.30594992638,-1.46083378792,-1.07675945759
2597,-0.263049989939,0.0,-0.46307605505,-0.2853962183,0.0,-1.67879998684,0.175938546658,-2.12187743187
55847,-0.166599988937,-0.427900016308,0.336850404739,-0.787871837616,1.7880500555,-2.43419981003,-1.73011255264,-2.65886878967
25803,0.82959997654,-0.463899999857,0.590454638004,-0.225650191307,0.498199999332,-1.65420007706,0.535177648067,-1.15641057491
3480,-1.04229998589,-1.03989994526,0.470376849174,-0.509618997574,-0.632050037384,-1.22309994698,-0.496102899313,-1.57231974602
2946,0.0,0.0,3.15878891945,0.0599050745368,0.0,4.61280012131,0.206027582288,1.03475356102
9517,0.846450030804,1.11905002594,0.563200235367,0.0160647891462,0.112150013447,0.00159999728203,-0.219170749187,-0.752692222595
25987,-0.0578499995172,-0.766749978065,0.971488714218,-0.759212195873,0.641650021076,-1.17484998703,-1.02252423763,-0.157057806849
23670,0.576699972153,0.0101500153542,0.592930972576,-0.0145193040371,-0.320900022984,1.83175003529,0.480873763561,0.729129910469
11182,3.58235001564,3.54699993134,1.57679963112,1.37756156921,-0.0517000108957,-0.508000016212,-0.263065189123,-1.94047653675
2146,-0.274499982595,2.92009997368,1.06729233265,0.962109267712,0.253250002861,-1.95880007744,-0.648206532001,-2.65393638611
3385,-0.138099968433,-0.063350006938,-0.641527473927,-1.29461717606,0.788600027561,-1.93864989281,-1.16709446907,-0.724303901196
5261,-0.49430000782,-0.290549993515,-0.637454926968,-1.19696807861,-0.106949985027,-2.2593998909,-0.309190541506,-0.519888281822
10765,1.00429999828,0.302349984646,-0.442220926285,-0.346368253231,0.242000043392,-1.18639993668,0.112245976925,0.283903986216
25839,-3.69539999962,0.202399998903,0.339664936066,-0.819339334965,0.249699994922,-0.436450004578,0.543422341347,0.845936179161
4172,-1.68464994431,-2.34850001335,0.303278356791,-0.443024992943,0.697350025177,-2.93784999847,-0.988463819027,-3.72716093063
23161,-0.0821999907494,0.276149988174,-0.749697268009,0.751408338547,-0.877200007439,3.83745002747,1.12850403786,0.921013772488
10298,-0.0433000028133,-1.53159999847,0.333699017763,-0.783501148224,-0.196150004864,-0.460099965334,-0.616870999336,-2.85573029518
1802,-0.751450002193,-1.98985004425,1.21701514721,1.15954589844,0.997099995613,-1.62035000324,1.75324463844,-1.11209821701
58533,0.493400007486,0.797600030899,0.425731837749,1.58123064041,0.465250015259,1.02810001373,-0.0795428678393,1.07735645771
147179,-0.388900011778,-0.932000041008,-0.371383160353,-0.413769304752,1.01240003109,-0.532549977303,-0.260275423527,-0.479820817709
