rid,CPC003_HA1E_6H:BRD-K15409150-001-01-7:10,CPC003_HA1E_24H:BRD-K15409150-001-01-7:10,CPC003_HCC515_6H:BRD-K15409150-001-01-7:10,CPC003_HCC515_24H:BRD-K15409150-001-01-7:10,CPC003_PC3_6H:BRD-K15409150-001-01-7:10,CPC003_PC3_24H:BRD-K15409150-001-01-7:10,CPC003_VCAP_6H:BRD-K15409150-001-01-7:10,CPC003_VCAP_24H:BRD-K15409150-001-01-7:10,CPC006_A549_24H:BRD-K15409150-001-02-5:30,CPC006_A673_6H:BRD-K15409150-001-02-5:30,CPC006_CL34_6H:BRD-K15409150-001-02-5:30,CPC006_CORL23_6H:BRD-K15409150-001-02-5:30,CPC006_COV644_6H:BRD-K15409150-001-02-5:30,CPC006_EFO27_6H:BRD-K15409150-001-02-5:30,CPC006_HCC15_6H:BRD-K15409150-001-02-5:30,CPC006_HCC515_6H:BRD-K15409150-001-02-5:30,CPC006_HEC108_6H:BRD-K15409150-001-02-5:30,CPC006_HT29_6H:BRD-K15409150-001-02-5:30,CPC006_LOVO_6H:BRD-K15409150-001-02-5:30,CPC006_MCF7_6H:BRD-K15409150-001-02-5:30,CPC006_NCIH1694_6H:BRD-K15409150-001-02-5:30,CPC006_PC3_6H:BRD-K15409150-001-02-5:30,CPC006_RMUGS_6H:BRD-K15409150-001-02-5:30,CPC006_SKMEL1_6H:BRD-K15409150-001-02-5:30,CPC006_SNUC4_6H:BRD-K15409150-001-02-5:30,CPC006_THP1_6H:BRD-K15409150-001-02-5:30,CPC006_VCAP_6H:BRD-K15409150-001-02-5:30,CPC006_VCAP_24H:BRD-K15409150-001-02-5:30,CPC015_A375_6H:BRD-K15409150-001-01-7:10,CPC015_A549_6H:BRD-K15409150-001-01-7:10,CPC015_A549_24H:BRD-K15409150-001-01-7:10,CPC015_ASC_24H:BRD-K15409150-001-01-7:10,CPC015_HEPG2_6H:BRD-K15409150-001-01-7:10,CPC015_HT29_6H:BRD-K15409150-001-01-7:10,CPC015_MCF7_6H:BRD-K15409150-001-01-7:10,CPC015_MCF7_24H:BRD-K15409150-001-01-7:10,CPC015_NPC_24H:BRD-K15409150-001-01-7:10,CPC015_PHH_24H:BRD-K15409150-001-01-7:10,CPC015_SKB_24H:BRD-K15409150-001-01-7:10,CPC006_H1299_6H:BRD-K15409150-001-02-5:30,CPC006_RKO_6H:BRD-K15409150-001-02-5:30
5054,-1.08340001106,-8.09424972534,-0.0462479144335,-1.19989061356,-1.0472676754,-1.8629796505,-0.631131470203,-0.91840004921,-0.300500005484,-0.964699983597,0.625800013542,-0.345450013876,1.1767001152,1.11319994926,5.91480016708,5.53840017319,0.865680336952,5.27689981461,2.61779999733,1.49115598202,0.940399944782,-3.95764994621,0.233449995518,-0.648299992085,1.87010002136,1.44860005379,2.27502965927,5.72259998322,-0.757918417454,-0.0241499990225,-1.01018047333,-0.514594614506,2.26359987259,-0.197171241045,-0.607689917088,2.17693972588,4.82159996033,0.403499990702,-0.843349993229,-1.17700004578,-0.865499973297
3108,0.540300011635,0.668150007725,0.310687571764,4.62606143951,0.528379321098,0.0983022451401,2.25937199593,0.265349984169,2.1099998951,-0.155799999833,0.0,2.40140008926,-0.0571499988437,5.13560009003,-1.11189997196,2.71720004082,-0.651013255119,-0.14620000124,0.497799992561,0.225296705961,-0.583999991417,0.421300023794,-1.19484996796,0.781800031662,1.29910004139,-1.60090005398,-0.211740493774,10.0,-0.504346013069,-0.337249994278,1.2067207098,2.24192857742,-0.303900003433,0.102719247341,0.0686616972089,0.704110085964,8.76210021973,0.389750003815,0.736199975014,-0.152099996805,0.0
1950,-1.71814990044,-3.56955003738,-1.10306811333,-0.351356238127,-0.442912757397,0.684704780579,-1.30082476139,0.589100003242,3.99169993401,0.329699993134,2.40910005569,0.873000025749,1.71265006065,1.64260005951,0.237399995327,1.78429996967,1.54757285118,0.0615999996662,3.47609996796,0.216884106398,1.24019992352,1.51104998589,1.31770002842,-1.45994997025,2.96569991112,3.07669997215,0.204564034939,-4.8888001442,-0.0401690602303,-0.533549964428,0.347839653492,0.185258716345,-0.94990003109,-0.466698259115,0.151737511158,0.22667735815,3.88429999352,0.454550027847,1.41600000858,-0.189099997282,1.33899998665
351,0.423049986362,3.89079999924,-0.388077825308,0.284827083349,0.0424080938101,0.925008058548,0.0745497718453,-2.0326499939,2.67309999466,0.674499988556,1.31560003757,1.30330002308,-0.051249999553,4.07089996338,2.17960000038,2.86610007286,0.631231784821,-0.949299991131,3.4281001091,-1.22843742371,0.716849982738,-1.62654995918,0.818400025368,-0.336899995804,1.19599997997,3.48790001869,-1.35009253025,-3.06960010529,0.589814066887,-0.283950001001,0.639972925186,-0.238603323698,0.132799983025,-0.226539760828,0.195999309421,1.5249376297,-1.10479998589,0.00135000003502,0.00170000002254,0.287049949169,0.0
4846,0.897149980068,0.977800011635,-0.8764513731,-0.119565099478,-0.368646681309,0.306878149509,0.290542155504,0.651750028133,4.61910009384,0.472699999809,-1.75610005856,0.0553000569344,0.286499977112,6.4172000885,1.69009995461,-1.67850005627,0.597121179104,1.52369999886,-1.48740005493,0.325893640518,1.37395000458,0.478399991989,-0.675249993801,1.47054994106,2.35899996758,-1.62039995193,0.605979323387,10.0,0.368586599827,-0.360650002956,0.832778811455,0.268391370773,0.236250013113,0.00713559985161,-0.367113173008,0.782632112503,8.51550006866,-0.0407000035048,-0.849999964237,0.815300047398,-0.164199993014
1452,0.563349962234,1.57839989662,0.595307528973,1.28841710091,0.475902736187,-0.190849706531,-1.08080136776,-0.0564499981701,-0.0505999997258,-1.65429997444,0.135800004005,-0.668750047684,0.250100016594,0.806500017643,-0.545899987221,-0.415199995041,0.654801368713,1.36530005932,-2.07170009613,-0.232122585177,0.323749989271,-3.45799994469,-0.463549971581,-0.494100004435,-2.35290002823,-3.52600002289,-0.822281897068,2.83010005951,2.45324277878,-1.28499996662,-0.497183650732,-0.0638041496277,1.67155003548,0.138106450438,0.0802792906761,-1.19541811943,-1.19060003757,-0.124650001526,-1.19739997387,0.634050011635,-0.528699994087
4776,0.21289999783,3.80240011215,-0.121044009924,0.784099340439,-0.349299788475,0.0490392521024,-1.3993293047,-0.353599995375,2.61170005798,0.440299987793,1.35989999771,-0.333950012922,1.57844996452,3.09050011635,2.18650007248,4.4767999649,1.55248188972,2.55900001526,3.71490001678,-0.194436833262,1.32760000229,1.1290500164,1.35185003281,0.0776000022888,0.952300012112,7.30609989166,0.562932014465,5.39449977875,0.949089944363,0.0830000042915,0.382897794247,2.46442317963,-0.775200009346,-0.250380665064,0.663529276848,1.62766957283,4.66149997711,1.07754993439,0.852600038052,0.393200010061,1.85160005093
6908,0.992749989033,-0.41379994154,-0.0670484155416,-0.21454565227,-0.309953987598,-1.61584758759,-0.835177302361,0.454850018024,-0.680899977684,-1.36699998379,-2.58949995041,-1.3383500576,-1.25894999504,-1.5217000246,-0.914499998093,-3.39919996262,0.218958348036,-0.675999999046,-2.25130009651,-0.977107405663,-1.06480002403,-2.17709994316,1.43234992027,-0.447499990463,-0.676400005817,-6.68130016327,-2.51867461205,2.72839999199,-0.667385578156,-0.126300007105,-0.751971006393,-0.764477491379,0.390000015497,-0.508075654507,-1.17737007141,-0.944295585155,-3.82850003242,0.589100003242,-0.0850999653339,0.937900006771,0.115800000727
672,-0.0243999995291,-1.00429999828,0.359658360481,-3.73937678337,-0.228603556752,0.997082829475,-1.67772555351,-0.995000004768,-0.605499982834,0.650399982929,0.085199996829,1.95439994335,0.417100012302,1.02160000801,0.492900013924,0.643000006676,0.18362480402,-2.83319997787,-1.59739995003,0.854214549065,-0.0662999972701,-1.73309993744,-1.24650001526,-0.766800045967,-0.970899999142,-1.66869997978,-1.51557278633,3.48200011253,-0.146956175566,-1.21589994431,-1.10798406601,0.620747983456,1.02499997616,-0.156578570604,0.930963397026,-3.42762494087,-1.86489999294,0.305750012398,0.658800005913,1.13534998894,-1.82650005817
5710,-0.0315000116825,-2.1359500885,0.844062149525,1.85420095921,0.670735895634,-0.617675662041,-0.852113604546,-0.950199961662,-3.96720004082,-2.9444000721,-1.47200000286,-0.103300005198,-0.865800023079,-0.369100004435,-1.30760002136,-0.739600002766,-2.93735432625,-4.0282998085,-0.748799979687,-1.54362726212,-0.0419999957085,-1.09609997272,0.229950010777,-0.147250011563,-1.81439995766,0.338499993086,-0.729751527309,0.085199996829,-1.04128646851,0.525099992752,-0.444475799799,-0.348279297352,-0.793300032616,0.350567281246,-0.70021623373,-1.3550593853,-5.34399986267,-0.0502499938011,-1.60409998894,-1.00375008583,-0.813000023365
2115,1.37660002708,2.03585004807,0.197568491101,-0.938493669033,-0.492546916008,-0.196771115065,0.789269447327,0.4416000247,3.54060006142,-1.13269996643,1.97179996967,-0.0576499998569,0.983049988747,1.38870000839,0.423500001431,0.0738999992609,1.67033457756,-1.0245000124,3.05010008812,-0.636458456516,-0.554300010204,-0.0976999998093,-0.481050014496,-0.901650071144,3.06559991837,1.52069997787,0.272088229656,10.0,0.576745390892,1.7226998806,0.566660940647,-0.08767606318,-0.149299994111,0.0815598145127,0.614141106606,-0.378857135773,-3.94309997559,-0.574899971485,-0.0916500091553,1.79225003719,-1.25520002842
7015,-0.0930999815464,3.60030007362,-0.941121816635,1.036236763,-0.166205272079,-0.263352394104,-0.831143736839,-0.469150006771,2.38470005989,1.16700005531,2.44330000877,0.4850499928,1.42199993134,2.51139998436,0.979499995708,3.50519990921,1.73891925812,2.00130009651,2.74189996719,0.577885508537,1.18239998817,1.26550006866,1.49329996109,1.44895005226,1.33389997482,10.0,1.01652991772,-2.03029990196,-0.407847285271,-0.351150006056,0.894546747208,0.265249460936,0.11700001359,-0.464165896177,-0.0227012876421,2.10140800476,4.87200021744,0.360350012779,0.0420499891043,0.511550009251,1.65030002594
8726,0.0811500027776,-1.42484998703,-0.649832606316,-5.20166969299,0.705605506897,-0.66608953476,-0.204609572887,-2.79379987717,-0.545099973679,-0.662100017071,-0.0986000001431,-0.687299966812,-0.654150009155,-0.122000001371,-0.0502000004053,-3.68910002708,1.68380963802,0.0261000003666,-1.16620004177,1.08072185516,0.0813499987125,-0.234750002623,2.63754987717,-0.608150005341,0.172700002789,-1.07169997692,0.310395956039,7.60890007019,0.602336585522,-0.716050028801,-1.18192148209,1.1602909565,-1.41560006142,-1.0524340868,-0.552526414394,-4.36450242996,-1.47200000286,-0.74405002594,-0.210400015116,1.05620002747,-0.750199973583
2185,0.0936999991536,5.18505001068,-1.70708346367,-1.37858951092,-0.537915468216,-0.226089641452,0.0539782643318,-0.20530000329,3.16059994698,-0.273400008678,1.67869997025,0.408199995756,1.43404996395,4.65259981155,1.66919994354,2.10310006142,2.22082543373,2.23839998245,3.05329990387,0.408116042614,1.36800003052,3.10279989243,1.5870000124,0.0933000147343,4.44500017166,-0.426699995995,1.45469689369,5.29680013657,0.353469878435,-0.00600001215935,0.280808269978,0.847810864449,-0.0963500067592,-0.133550807834,0.553892195225,0.809235215187,1.95879995823,-0.368399977684,0.705250024796,0.731800019741,1.61889994144
3315,-1.6739000082,-4.27124977112,0.858123421669,-0.567021131516,-0.338442921638,-1.97847914696,0.456947147846,-0.596050024033,-6.21610021591,-1.40880000591,-4.54949998856,0.93079996109,-0.373400002718,-7.56500005722,-2.50929999352,-5.63679981232,-2.65918517113,-2.04010009766,0.275200009346,-0.759711444378,0.57104998827,-0.686200022697,-1.89244997501,0.585700035095,0.0737999975681,-2.13210010529,3.38661026955,9.5420999527,-0.880979657173,-0.780550003052,-1.18656373024,-1.70182585716,-0.360549986362,-0.140985369682,-0.385599762201,-1.47179961205,7.60839986801,-0.446250021458,-1.51824998856,-4.68585014343,-0.518700003624
5289,0.780349969864,4.2891497612,0.116666853428,-0.308432579041,1.22476243973,-0.158720314503,-0.0351797938347,0.0307499989867,2.30380010605,5.05590009689,2.15030002594,-0.900749981403,-0.976800024509,1.77830004692,0.144400000572,1.76639997959,0.718503236771,2.77859997749,2.75449991226,0.270345181227,1.14059996605,-0.404249995947,0.11005000025,-0.473450005054,1.43980002403,0.657700002193,0.51094353199,-0.0164999999106,2.27840089798,-0.0991999804974,0.446043789387,-0.453697085381,0.45554998517,0.209481865168,0.376657932997,1.39684808254,1.19959998131,0.831849992275,0.242950007319,1.69505000114,0.749400019646
868,-0.175300002098,5.12734985352,0.0107187330723,5.80322170258,0.368148803711,3.07448816299,0.201553598046,3.11924982071,2.03159999847,4.18470001221,0.717000007629,-0.341549992561,1.339599967,3.39619994164,1.92079997063,0.0126000000164,2.62179756165,1.82490003109,2.59859991074,0.792055249214,-0.613250017166,1.97600007057,0.442200005054,3.40724992752,-2.17650008202,-0.368099987507,0.76927113533,-0.220200002193,0.320757120848,0.949050009251,-0.750261366367,0.777466773987,1.97319996357,0.243505954742,0.972194969654,3.93569922447,5.16599988937,0.255099982023,2.09399986267,0.955100059509,-0.601499974728
1677,-0.0924499928951,4.22940015793,-0.652399480343,-0.194957956672,-0.617249429226,-0.614417433739,-0.369963526726,1.2146999836,2.8571999073,-0.718599975109,1.8465000391,-0.0631500184536,1.38499999046,3.77769994736,0.991199970245,2.76029992104,1.8482196331,-0.335900008678,4.85559988022,-0.893912434578,1.4986000061,-1.27980005741,1.06410002708,-0.850049972534,2.57439994812,3.90389990807,-0.0436219125986,9.13350009918,-0.329340398312,0.43155002594,0.453449934721,0.225459486246,-1.51749992371,-1.29982221127,0.541811525822,0.309168130159,3.63400006294,0.688399970531,0.51859998703,0.0990000069141,2.45260000229
7043,0.161250010133,3.51174974442,-1.26762163639,-3.33820962906,-0.382133036852,-1.29606163502,0.0432458631694,1.59079992771,1.86849999428,-0.715399980545,1.2267999649,-0.686450004578,1.06464993954,3.46210002899,1.82159996033,2.73149991035,2.71224522591,1.23310005665,2.73060011864,-0.350644826889,-0.0930500030518,1.33255004883,2.91750001907,1.94650006294,2.62770009041,8.8952999115,0.569484233856,3.39289999008,1.18101096153,0.191299974918,0.917642593384,0.442128479481,0.225199997425,0.39352530241,0.372810214758,1.18834066391,2.75810003281,-0.247500032187,-0.927999973297,0.873149991035,1.58630001545
5613,0.268799990416,4.3014497757,-0.495876997709,-1.26953792572,-0.386713683605,-0.260833323002,-0.55505168438,-2.10209989548,1.88919997215,-0.474599987268,1.7281999588,-0.70039999485,0.911249995232,3.94970011711,1.92410004139,3.67790007591,2.5903737545,1.37960004807,2.51259994507,-0.0810950025916,0.989699959755,1.36755001545,-0.474300026894,-0.843199968338,3.50920009613,2.94460010529,1.15814852715,2.38860011101,0.194296762347,0.203800022602,0.689259231091,-0.0633241757751,-0.333000004292,0.39241656661,0.0708363428712,0.0670175552368,3.1587998867,0.37160000205,-0.158499985933,1.10924994946,3.69379997253
595,-0.70735001564,-2.79139995575,-0.756611764431,-3.74930787086,-0.0455801188946,-1.00316286087,-0.00127929449081,-4.37384986877,-2.09570002556,-2.20029997826,-1.76830005646,-0.637950003147,-1.36440002918,-4.96000003815,-2.11240005493,-2.17459988594,-0.0785471796989,-2.16619992256,-1.74800002575,0.221342653036,0.428299993277,-0.545850038528,0.562299966812,0.138099998236,-2.71840000153,-1.09070003033,-0.45796173811,1.47590005398,-1.55075764656,-0.599650025368,-0.275430232286,-0.268347144127,0.480250000954,-1.04249560833,-1.46656036377,-1.4961566925,-1.50069999695,-0.744199991226,-1.60525000095,1.3790500164,-1.08120000362
4793,1.19589996338,3.5188999176,0.170951172709,4.50071048737,0.127629339695,-1.05623328686,1.55147850513,1.12584996223,0.347799986601,0.762300014496,0.361299991608,0.783049941063,3.35735011101,2.20169997215,3.2513999939,1.26470005512,-0.154339194298,5.51389980316,1.07570004463,3.45101714134,0.0931000113487,3.11124992371,0.926650047302,0.75444996357,-0.923300027847,-0.927100002766,-0.497422814369,10.0,-0.112829104066,0.716650009155,1.73383975029,1.7236597538,0.823400020599,-0.374483942986,0.498736798763,2.11005830765,8.35669994354,1.91139996052,0.00259999930859,0.180399984121,1.66110002995
2736,-0.749599993229,1.03069996834,-1.41719460487,-1.71791601181,-1.0359095335,-0.704542219639,-0.641618728638,-0.238049983978,1.50479996204,-0.431300014257,2.80200004578,-0.0769499838352,0.363550007343,2.12520003319,-1.43389999866,0.875100016594,1.80513870716,1.46790003777,2.69729995728,0.0896140560508,1.50379991531,0.99169999361,2.2325501442,1.55285000801,2.37820005417,5.17070007324,1.37828457355,-1.93239998817,0.00656005740166,-0.268700003624,0.647539615631,0.689032971859,0.201400011778,0.630461513996,0.97793507576,0.519094884396,2.18849992752,0.585000038147,0.579750061035,1.09965002537,1.56509995461
5290,0.310400009155,4.0341501236,-1.12443482876,0.0922972261906,-1.21779978275,-0.393144875765,-0.0864828526974,0.362149983644,3.29299998283,1.4375,1.86740005016,0.839699983597,0.586700022221,2.26939988136,2.28850007057,2.45479989052,0.900456428528,2.17700004578,2.27900004387,0.685794115067,3.00785017014,1.00905001163,0.738799989223,0.91369998455,1.47449994087,7.59940004349,0.896937251091,6.21040010452,0.159091562033,0.13480001688,0.931876242161,0.969838142395,-0.408699989319,0.0385694503784,0.21719840169,1.25376057625,2.72079992294,-0.310799986124,1.28224992752,0.732249975204,1.65690004826
6194,0.00034999998752,-0.182800024748,-0.582979083061,0.0,0.539584934711,0.579609394073,-0.67490452528,-0.593900024891,-1.40830004215,1.45420002937,-4.29720020294,-3.77705001831,-2.74685001373,-10.0,0.901499986649,-3.17350006104,-3.31866359711,-4.5110001564,-0.932799994946,-1.49712610245,0.128250002861,-3.92960000038,-1.82955002785,-0.206949993968,0.0,-2.44569993019,-0.612848162651,0.0,-0.0509471744299,0.0,1.03200745583,-0.160598039627,0.237049996853,-0.470180332661,0.268698871136,1.07430541515,-10.0,-0.000300000014249,-0.000700000033248,-0.637700021267,-0.00270000007004
1676,0.143050000072,4.21245002747,-1.48780560493,-0.759858131409,-0.857726335526,-0.345986187458,-1.60211443901,-0.0348500013351,2.23799991608,-0.176100000739,1.34019994736,-1.19850003719,1.27474999428,2.03460001945,3.38720011711,3.21409988403,1.56447803974,1.03569996357,2.32669997215,0.128111451864,0.904950022697,0.626450061798,1.48119997978,0.483449995518,1.93959999084,6.52489995956,1.10335671902,3.56069993973,0.842012941837,-0.377150028944,-0.278327703476,-0.0109611041844,-0.224399998784,-0.131419330835,0.600418627262,-0.802837073803,1.99389994144,-0.304750025272,0.294850021601,0.661849975586,1.50010001659
23512,-0.384000003338,-0.804149985313,-1.4876178503,-4.30412960052,-0.169359460473,-0.986443161964,-1.37995159626,-6.51639986038,-1.05190002918,0.580299973488,0.180800005794,-3.77470016479,0.0538499951363,0.284799993038,0.0,0.696200013161,0.674752295017,-0.854600012302,-0.479799985886,0.328877061605,-1.16234993935,-1.8084000349,0.204249992967,0.421100020409,-3.22720003128,-7.17759990692,-3.21477270126,-10.0,0.104793161154,0.341750025749,-0.0811104550958,-1.5543204546,0.247500002384,0.110868752003,0.636354446411,-1.04871857166,-2.5422000885,-1.21029996872,0.111250013113,3.06314992905,-2.46409988403
