rid,MUC.CP005_MCF7_6H:BRD-K74489738-001-01-8:10.1247,MUC.CP005_MCF7_6H:BRD-K74489738-001-01-8:3.3749,MUC.CP005_MCF7_6H:BRD-K74489738-001-01-8:1.125,MUC.CP005_MCF7_6H:BRD-K74489738-001-01-8:0.375,MUC.CP005_MCF7_24H:BRD-K74489738-001-01-8:10.1247,MUC.CP005_MCF7_24H:BRD-K74489738-001-01-8:3.3749,MUC.CP005_MCF7_24H:BRD-K74489738-001-01-8:1.125,MUC.CP005_MCF7_24H:BRD-K74489738-001-01-8:0.375
5720,-0.0872373431921,-0.0455381050706,0.162313625216,1.0987752676,0.682933390141,0.44522574544,-1.23628020287,0.400108098984
466,0.0717334747314,0.378288865089,0.768563747406,0.430419266224,0.400866657495,1.19035387039,0.809812963009,0.900696396828
6009,-1.35719072819,0.342973560095,-0.420352756977,-0.617842674255,-0.236099988222,0.295591503382,-0.718752324581,-0.0644526779652
2309,-0.0866288393736,0.558321118355,0.917331218719,1.52578115463,-0.0861333310604,1.10534179211,-0.31455463171,-0.505028605461
387,-0.89320230484,-0.046805806458,-0.314657866955,-0.149046838284,-0.509833335876,-0.280957251787,-0.978950619698,0.507469236851
3553,-0.0143473744392,-0.94529902935,-0.612165153027,-1.12052035332,-0.798366725445,-1.30402779579,0.545847773552,-0.127328261733
427,0.355864346027,2.00402855873,0.836667954922,1.6392250061,0.996433377266,0.979342997074,1.94296145439,2.08974504471
5898,0.445677697659,0.0808321237564,-0.496380895376,-2.02874112129,-0.707566678524,-1.53815555573,0.0586590394378,-0.501397371292
23365,1.13417387009,0.103364154696,0.309491366148,-1.2520031929,-0.227966666222,-0.497266173363,0.0562777779996,0.215510591865
6657,0.035312987864,-0.556962370872,-0.886984348297,-0.792039036751,0.0868333429098,-1.09049153328,1.21362936497,0.789279937744
5054,2.04613518715,1.37798523903,-0.395380347967,-1.28863203526,0.274900019169,-0.706015646458,0.324846982956,0.164536118507
3108,0.0257464051247,-0.0282673090696,0.395640462637,1.36627411842,0.414533346891,-0.0197948664427,0.687602877617,0.794367909431
1950,-1.02923345566,0.151904433966,-0.392443954945,0.281042814255,0.951333403587,-0.132240727544,0.367021232843,0.898997545242
351,0.291989445686,-0.0218907743692,0.12155546248,-0.0130960643291,0.721500039101,-0.133888840675,0.86927241087,0.643670856953
4846,0.246337398887,-0.782999753952,-0.529905736446,-0.24062615633,0.398200005293,0.208991765976,1.17866897583,0.542036890984
1452,-0.223928123713,-0.00190126895905,0.0403347089887,-0.972518086433,0.364166647196,-0.512982428074,-1.06576490402,-0.482765674591
4776,-0.324381202459,-0.794601559639,-0.571249961853,-0.896147251129,-0.368833303452,-1.1608736515,0.477171093225,0.0646913200617
6908,-0.409936189651,-0.528744399548,-0.256946146488,-0.046587061137,-0.327166676521,0.313320428133,-0.707793772221,-0.350539654493
672,0.88420945406,0.84106528759,0.736754953861,0.87115997076,0.343433380127,0.672108352184,-0.409502476454,-0.236889049411
