rid,DOS058_A375_24H:BRD-K51166678-019-01-3:5,DOS058_A549_24H:BRD-K51166678-019-01-3:5,DOS058_PC3_24H:BRD-K51166678-019-01-3:5,ERG012_PC3_24H:BRD-K51166678-019-01-3:10.3859,ERG012_PC3_6H:BRD-K51166678-019-01-3:10.3859,ERG012_VCAP_24H:BRD-K51166678-019-01-3:10.3859,ERG012_VCAP_6H:BRD-K51166678-019-01-3:10.3859
5720,0.940899968147,0.148449987173,-0.682599961758,0.69323015213,-0.413797050714,0.368897885084,-0.341486275196
466,-0.526499986649,-0.196950018406,0.11645001173,-0.163963153958,-1.31735551357,0.272931039333,0.1851092875
6009,-0.0560000091791,1.25260007381,-1.35504996777,-0.0138741470873,0.696254432201,-0.657765090466,-0.0219902098179
2309,0.809249997139,-0.66060000658,-0.625750005245,3.55582046509,0.335474163294,-0.490610152483,0.706061184406
387,-0.0987500026822,1.43405008316,-0.818300008774,-1.47142195702,-0.397820025682,-0.323912978172,-0.577872633934
3553,0.813549995422,-0.143849998713,-0.143450021744,-1.88009548187,-0.0056042894721,0.830562472343,0.570586442947
427,-0.819000005722,-0.686800003052,-0.286500006914,-0.939159214497,-0.405923813581,-0.506609082222,-0.180310070515
5898,-0.652499973774,-0.746350049973,-1.08960008621,-0.625504553318,-0.85430842638,0.33978497982,0.70810353756
23365,-0.11875000596,1.54149997234,-0.247950017452,0.249698102474,-0.196552485228,-0.187095820904,0.0390491187572
6657,0.291449964046,-0.346649974585,2.27139997482,0.208957239985,-0.0310706403106,-0.266514658928,0.256136119366
5054,0.115999996662,-0.52195006609,0.110749989748,-0.825161635876,-0.608385145664,-0.245205581188,0.527843594551
3108,-0.477649986744,0.20340000093,1.04470002651,0.423889636993,0.188356533647,0.428660213947,0.105667099357
1950,0.267699986696,-0.672799944878,1.14190006256,0.177724778652,0.515652179718,-0.605724513531,3.66389346123
351,0.0544499754906,-0.0599999986589,0.721150040627,-1.87623131275,-0.865827023983,-0.621046125889,-0.528678953648
4846,0.709399998188,-1.19140005112,0.195899993181,1.44995844364,1.42487418652,1.18855953217,0.556948184967
1452,-0.359400033951,-0.701499998569,-0.239300042391,-0.0590535104275,0.356679707766,-0.194395750761,-0.663010716438
4776,-0.502000033855,-0.734849989414,0.5271499753,0.540549397469,0.306879878044,0.333120882511,0.80510789156
6908,0.39620000124,-0.577299952507,-0.305850028992,0.457995176315,-0.160786554217,0.554428160191,0.586139678955
672,0.0268999934196,-1.39045000076,-0.949349999428,0.0978061556816,4.16421365738,0.496198505163,-0.450906336308
5710,0.421849995852,0.650599956512,-1.86714994907,-0.40100684762,-0.525399446487,0.415786504745,-0.299158036709
2115,0.439300000668,0.545050024986,0.684399962425,3.08741545677,-0.0995076447725,0.915248394012,0.0770895779133
7015,0.0984499976039,-0.230049997568,1.10615003109,3.77723073959,0.325416624546,-0.388032615185,0.405670642853
8726,0.130500003695,1.04585003853,-0.849500060081,0.416028916836,-0.343413829803,0.996208071709,-0.535263299942
2185,0.447899997234,-0.0860000103712,1.34850001335,0.160574808717,0.393772095442,-0.40830668807,0.439308226109
3315,-0.176499992609,0.282999992371,-0.922900021076,0.319485425949,-0.00605853646994,0.0569029450417,-0.712828636169
5289,-0.0901000201702,0.378450006247,0.873950004578,0.664101719856,-0.319436848164,0.775538265705,0.129891872406
868,0.658849954605,1.6006000042,0.820850014687,0.285684764385,-0.779516100883,0.49180239439,-0.120336711407
1677,-0.192849993706,-1.29464995861,0.701250016689,0.7447488904,0.242352217436,0.869345605373,1.06028330326
7043,0.805849969387,1.25615000725,0.689799964428,-0.000779256224632,0.759092569351,0.711268246174,0.633787512779
5613,1.08825004101,0.154650002718,0.785950005054,-0.172756612301,0.285442531109,-0.120420493186,0.77157330513
595,-0.351649999619,1.64995002747,-0.464450001717,-0.0718767568469,-0.350389480591,0.0787437409163,0.639286398888
4793,-0.453400015831,0.545249998569,0.271250009537,0.0407880172133,-0.0769002139568,0.649228453636,-0.336726039648
2736,0.784900009632,-0.0397000014782,0.561500012875,-0.0492048561573,0.590982854366,0.0564379692078,0.209158137441
