rid,CPC004_A375_6H:BRD-K45252063-001-06-0:10,CPC004_HA1E_6H:BRD-K45252063-001-06-0:10,CPC004_HA1E_24H:BRD-K45252063-001-06-0:10,CPC004_HCC515_6H:BRD-K45252063-001-06-0:10,CPC004_HCC515_24H:BRD-K45252063-001-06-0:10,CPC004_HEPG2_6H:BRD-K45252063-001-06-0:10,CPC004_HT29_6H:BRD-K45252063-001-06-0:10,CPC004_MCF7_6H:BRD-K45252063-001-06-0:10,CPC004_PC3_6H:BRD-K45252063-001-06-0:10,CPC004_PC3_24H:BRD-K45252063-001-06-0:10,CPC004_VCAP_6H:BRD-K45252063-001-06-0:10,CPC004_VCAP_24H:BRD-K45252063-001-06-0:10,CPC015_A375_6H:BRD-K45252063-001-06-0:10,CPC015_A549_6H:BRD-K45252063-001-06-0:10,CPC015_A549_24H:BRD-K45252063-001-06-0:10,CPC015_ASC_24H:BRD-K45252063-001-06-0:10,CPC015_HEPG2_6H:BRD-K45252063-001-06-0:10,CPC015_HT29_6H:BRD-K45252063-001-06-0:10,CPC015_MCF7_6H:BRD-K45252063-001-06-0:10,CPC015_MCF7_24H:BRD-K45252063-001-06-0:10,CPC015_NPC_24H:BRD-K45252063-001-06-0:10,CPC015_PHH_24H:BRD-K45252063-001-06-0:10,CPC015_SKB_24H:BRD-K45252063-001-06-0:10,CPD003_MCF7_6H:BRD-K45252063-001-08-6:10,CPD003_MCF7_24H:BRD-K45252063-001-08-6:10,CPD003_PC3_6H:BRD-K45252063-001-08-6:10,CPD003_PC3_24H:BRD-K45252063-001-08-6:10
5720,0.254907548428,0.243838101625,0.0160404071212,-3.79123353958,0.697066187859,0.537325620651,0.615399420261,0.153447329998,0.584018409252,-0.114686027169,1.40778303146,1.271941185,0.187553226948,0.0570499897003,-1.40226912498,-0.0590179152787,-0.0538999959826,0.359150022268,-0.593007922173,0.0776681154966,0.465420037508,0.255099982023,-0.582000017166,-0.629799962044,-0.0419244319201,0.440716564655,-0.0551000237465
466,0.0429310202599,-0.337008088827,0.243508309126,0.874284267426,1.16032838821,0.533371627331,1.42149460316,0.34826874733,-0.339660853148,0.162878230214,1.15092766285,1.15363872051,0.423558682203,0.426299989223,-1.15086388588,-0.519730985165,0.343450009823,0.0420500040054,-0.455895602703,-0.117585971951,0.94859457016,-0.362250000238,-0.495000004768,0.876049995422,-1.50761318207,1.56603574753,-0.21819999814
6009,0.366782814264,0.742318034172,-0.246986746788,1.2060406208,-0.100939683616,0.129618063569,1.31154084206,1.09810709953,0.270247012377,0.692217171192,0.582304477692,1.43959450722,-0.156157061458,0.196949988604,-1.56467032433,-0.379128038883,-0.757950007915,-0.122299998999,-0.67959010601,-0.970020413399,-0.390642851591,-0.699450016022,-0.325049996376,-0.337249994278,0.637365460396,2.24635601044,0.585399985313
2309,-0.292586326599,0.726265192032,-0.0235465764999,2.85818099976,-0.106798321009,0.0153563395143,0.354230970144,-1.44684994221,0.434631645679,-0.324123203754,-0.214071556926,-0.26953753829,1.18122458458,1.99919998646,-0.10388481617,-0.896953880787,-0.694500029087,0.454950034618,-0.109693557024,-0.00665939226747,0.0962226465344,-0.18054997921,-0.075049996376,0.2106000036,-0.328736394644,1.51133549213,-1.92624998093
387,-0.842341542244,0.303691625595,0.338539808989,1.44310450554,-0.172989666462,-0.0511339902878,0.4485283494,0.580519795418,0.561032950878,0.645425975323,0.846202969551,-0.182873800397,-0.85144931078,0.19145001471,-0.56056946516,-1.40647530556,0.0705999955535,0.114050000906,-0.0526346564293,-0.273079365492,-0.850825965405,-0.656700015068,-0.522499978542,-1.71134996414,0.274186551571,2.29721522331,-0.746050000191
3553,-0.0355648845434,-0.306644618511,-1.17366576195,0.581986546516,0.649748146534,-0.929127156734,-1.00810205936,-0.191695332527,-0.0446965508163,-0.462653368711,-1.28696417809,-1.19843029976,0.508995115757,-0.0887999534607,1.23211860657,0.318387389183,0.110950008035,0.360400021076,1.67724561691,0.778971910477,-1.17276644707,-0.0274000018835,0.36384999752,-0.0216000080109,0.522923588753,0.29912802577,-0.881699979305
427,-0.353246629238,-0.551724016666,0.421827703714,0.941198945045,0.718175709248,-0.46471041441,0.915701210499,0.440213501453,-0.432064622641,0.319926291704,0.862402021885,0.122193127871,0.77174115181,-0.787500023842,0.559935986996,1.25480461121,0.450199991465,0.0439500063658,0.375963747501,0.0700966417789,2.66333556175,1.95994997025,0.522799968719,0.598399996758,-0.596183598042,0.604414522648,-0.249349981546
5898,0.196409791708,-1.03138685226,0.219277754426,1.36400532722,-0.618042826653,-0.655797719955,0.404361337423,0.267635554075,-1.21164023876,-0.819583714008,0.224819630384,-0.751862227917,0.947571277618,0.602849960327,-0.227514773607,-1.82944512367,0.0670000016689,0.21859999001,1.38299930096,-3.23298287392,0.330906867981,-0.196400001645,-0.0924999937415,1.76244997978,-1.57533752918,-1.84614038467,0.146000027657
23365,-0.0709194689989,-0.546705782413,-0.0372256264091,1.31069052219,0.209259539843,-0.339744389057,0.248470053077,-0.640654087067,-0.725401759148,0.384871631861,-0.332139134407,-0.347879886627,0.164084658027,-0.302749991417,0.817455887794,1.03307414055,-0.151299998164,0.023550003767,0.239729270339,0.0768680870533,0.0562874525785,-0.115849971771,-0.652449965477,0.195349991322,0.236031413078,0.59673845768,1.14444994926
6657,-0.407526910305,0.0296197794378,-0.0687249600887,0.901748895645,-0.702713489532,-0.998223006725,-0.222439453006,-0.241549536586,-0.711860060692,-1.13686144352,-1.59794175625,-2.82285690308,-0.312289297581,-0.646600008011,0.893316030502,0.462039798498,-0.385999977589,-0.422899991274,2.27162599564,-0.301651656628,0.179727181792,-0.260699987411,0.712099969387,-0.0868999958038,0.544414043427,-0.720347821712,-0.7174000144
