rid,CPC003_HA1E_6H:BRD-K97564742-050-18-6:10,CPC003_HA1E_24H:BRD-K97564742-050-18-6:10,CPC003_HCC515_6H:BRD-K97564742-050-18-6:10,CPC003_HCC515_24H:BRD-K97564742-050-18-6:10,CPC003_PC3_6H:BRD-K97564742-050-18-6:10,CPC003_PC3_24H:BRD-K97564742-050-18-6:10,CPC003_VCAP_6H:BRD-K97564742-050-18-6:10,CPC003_VCAP_24H:BRD-K97564742-050-18-6:10,CPC015_A375_6H:BRD-K97564742-050-18-6:10,CPC015_A549_6H:BRD-K97564742-050-18-6:10,CPC015_A549_24H:BRD-K97564742-050-18-6:10,CPC015_ASC_24H:BRD-K97564742-050-18-6:10,CPC015_HEPG2_6H:BRD-K97564742-050-18-6:10,CPC015_HT29_6H:BRD-K97564742-050-18-6:10,CPC015_MCF7_6H:BRD-K97564742-050-18-6:10,CPC015_MCF7_24H:BRD-K97564742-050-18-6:10,CPC015_NPC_24H:BRD-K97564742-050-18-6:10,CPC015_PHH_24H:BRD-K97564742-050-18-6:10,CPC015_SKB_24H:BRD-K97564742-050-18-6:10,CPD001_MCF7_6H:BRD-K97564742-103-02-7:10,CPD001_MCF7_24H:BRD-K97564742-103-02-7:10,CPD001_PC3_24H:BRD-K97564742-103-02-7:10
5054,0.448749989271,-0.231144204736,-0.455422192812,-1.13356673717,0.838891983032,1.00291013718,-0.0877794772387,0.363900005817,-0.57076394558,-0.367050021887,-0.753763437271,0.698151767254,0.192699983716,-0.137032613158,0.154837965965,-0.255805253983,-0.200074985623,-0.0134999901056,-0.0144999921322,-0.456845521927,-0.273249208927,0.568766713142
3108,0.118100002408,0.862092077732,0.391867280006,0.531600058079,-0.949772238731,-0.414486289024,0.349404603243,-0.496549993753,-0.598811507225,0.150350004435,-0.654633879662,2.51465940475,0.0665499866009,0.924688339233,0.0660651177168,-0.86271417141,5.06192493439,-1.09165000916,-1.35334992409,0.315452039242,-0.160312205553,-0.628933429718
1950,-0.335550010204,1.21283149719,-1.16219222546,0.475099921227,0.276613086462,-0.765487194061,-0.881554305553,0.270550012589,0.288240522146,-0.444599986076,0.748761773109,0.487723052502,-0.264699995518,-0.0993009954691,0.89121055603,-0.133372783661,0.308275014162,0.507250010967,0.68415004015,0.679370164871,-0.431563556194,0.276433348656
351,0.251450002193,0.515435159206,-0.378272682428,0.662799954414,-0.318072557449,0.16560472548,-0.877507090569,-0.243499994278,-0.571951448917,-0.0541999936104,0.0383586920798,0.198976904154,0.164650022984,0.548327982426,1.3512609005,-0.227894574404,-0.00614999234676,0.000699999975041,-0.62524998188,-0.668234586716,-1.10748040676,-0.505600035191
4846,-0.270049989223,-0.0598479174078,-0.306257128716,0.00519999861717,-0.0524771101773,-0.193628773093,-0.782365560532,-0.797399997711,0.203002929688,-1.34414994717,-0.488842308521,0.840071022511,-0.590299963951,-1.65036869049,1.34814381599,0.134439274669,-0.669124960899,1.46829998493,2.36919999123,-0.306654065847,-0.0539920479059,-0.553499996662
1452,0.407149970531,-1.91341900826,0.661540925503,-0.983066678047,-1.19040322304,0.186677277088,0.0897152796388,-0.0804999992251,0.644136309624,4.31770038605,-0.94947552681,-0.216306209564,-0.668500006199,0.10744702816,-1.34062051773,-0.275509655476,-0.0410750210285,-0.503350019455,-0.681250035763,0.496070414782,1.84941506386,0.46806666255
4776,-0.497049987316,0.708675801754,-1.24524235725,0.102199986577,-0.397468358278,-0.945145130157,-0.67694658041,-1.08544993401,0.174540638924,-0.677299976349,0.922952532768,1.09356844425,-0.732849955559,0.0425089597702,1.42145609856,0.658932507038,-0.12215000391,-0.0361999869347,0.359699994326,1.25078117847,-0.14396341145,-0.404800027609
6908,0.517599999905,-0.365610867739,0.923166871071,-0.654866695404,-0.260280549526,0.221469685435,0.379820376635,-1.31735002995,-0.311473697424,0.411449998617,-0.726359188557,-1.07841920853,-0.167999982834,0.287731140852,-0.647532761097,-0.745820522308,-0.0410500094295,0.729300022125,-0.428099989891,-0.0643447563052,1.30755615234,0.604633331299
672,-0.686850011349,-0.709620416164,-0.322181403637,0.457166701555,0.0675195455551,0.0105179399252,0.332251697779,-0.87524998188,0.562206327915,0.526300013065,-1.21672189236,0.836219370365,1.2228499651,-0.561262488365,-0.410864591599,1.0423810482,-0.00599999912083,-0.208000004292,0.272900015116,-0.0323031321168,0.113685443997,-0.223699986935
5710,-0.39335000515,-1.15733921528,0.619837403297,-0.75360006094,-0.189842194319,-0.298006266356,0.280500560999,0.357699990273,-0.144813448191,0.508899986744,-0.0430240035057,-0.91070073843,0.569800019264,-0.0639870017767,-0.51974594593,0.357095360756,-0.877450048923,-0.0390999913216,-0.0649000108242,0.836761713028,0.391544163227,0.83903336525
2115,0.692149996758,0.996790826321,0.10162294656,1.72253346443,-0.0293927192688,-0.743623495102,-0.756406784058,0.648450016975,-0.0510568022728,0.80060005188,0.316898733377,0.140330776572,-0.451200008392,0.475337445736,0.689446926117,-0.940151572227,-0.0185500085354,-0.652849972248,0.605899989605,-0.20908613503,0.39841350913,-0.269666671753
7015,0.171099990606,1.19274520874,-0.321581929922,0.327100098133,-0.205015540123,-0.871120929718,-0.681785345078,0.16345000267,0.497333049774,-0.738649964333,2.7728676796,0.0104534272105,-0.297450006008,-0.327995836735,1.06369173527,0.285595595837,0.36172503233,1.25304996967,0.320899993181,1.60107636452,-0.0486324876547,-0.0599666535854
8726,0.0942500010133,-0.787174344063,-0.489857971668,1.41630005836,-0.645893216133,0.489829421043,-0.104903109372,-0.183100000024,-0.218934297562,-0.0308500006795,-0.54005408287,1.10653579235,0.342949986458,0.763471066952,-0.445531964302,-0.5982863307,0.272774994373,0.923300027847,0.567799985409,-0.242980629206,-0.43553519249,-0.192966669798
2185,-0.500299990177,1.43663418293,-1.63527309895,1.59696674347,-0.363067269325,-1.0668400526,-0.414733290672,-0.802850008011,-0.607213258743,-0.223750010133,0.94880759716,0.733845055103,-0.584299981594,-0.268561840057,1.31786763668,-0.156365543604,0.100224979222,0.548099994659,0.329100012779,0.692251741886,-0.133003294468,-0.393500000238
3315,0.0934000015259,-1.34832704067,0.716486215591,-1.67456674576,0.804051458836,0.116219833493,0.383759856224,1.62685000896,-0.125488877296,0.00170000002254,-1.6778485775,-2.89487171173,0.0567999780178,-0.149904459715,0.0319303497672,-0.545612692833,-0.136224985123,-0.00674998760223,-0.0010000000475,-0.123505190015,0.0103090172634,-0.294266670942
5289,0.0943999886513,-0.383249908686,-0.396447122097,-1.1073333025,-1.03664302826,-0.945031583309,-0.195921182632,-0.95759999752,-0.549716830254,0.577449977398,1.10891544819,0.195972368121,-0.986249983311,0.823517620564,1.36137735844,-0.16659411788,0.685849964619,0.0802000015974,-0.167050004005,1.34491634369,0.616151511669,0.838600039482
868,-0.657350003719,-0.497160434723,-0.841182410717,-0.252866655588,-0.431307047606,-0.855563759804,-0.596567213535,0.0561500005424,1.33971834183,1.62864995003,-0.115595042706,0.609187543392,-0.476099997759,0.0694625973701,0.0128509914503,-0.0697446390986,-0.0423249974847,-0.880649983883,0.106000006199,0.394866973162,0.6058781147,-0.290199995041
1677,-0.662899971008,1.71095359325,-0.261988401413,0.192600131035,-0.576171517372,-0.465545117855,-0.971909165382,0.846199989319,0.2573338449,1.06809997559,0.222344875336,0.0619711130857,-0.894800007343,-0.463196665049,0.234372988343,0.558478236198,0.258475005627,0.111699983478,0.545249998569,-0.317454040051,-0.276472985744,0.439066708088
7043,-0.793550014496,0.776531934738,-0.1108661443,-0.422000020742,-0.661154806614,-1.10094869137,-0.481636464596,0.886999964714,0.0183923635632,0.199000000954,0.710859179497,0.654373705387,-0.0951499938965,0.105422697961,0.969005584717,0.174305200577,-0.141525015235,-0.547950029373,0.56225001812,1.32251739502,0.075973905623,-0.236699998379
5613,-0.21139998734,0.596216499805,-0.6032807827,-0.810733377934,-0.05655798316,-0.867761790752,-0.63479745388,-0.597150027752,-0.386339724064,0.233750000596,1.1305488348,0.585510313511,-0.862900018692,-0.293983727694,1.14883196354,0.464793890715,0.0359249860048,-0.243550002575,0.787349998951,2.33792805672,-1.36345338821,-0.299999982119
595,0.111950002611,-0.906216263771,0.294172435999,-0.805933356285,0.58184671402,0.055572334677,-0.713794350624,-1.01355004311,0.176020815969,-0.654950022697,-0.514348447323,-0.207874581218,1.16269993782,0.384599655867,0.414922773838,0.0141882896423,0.124300003052,-0.513499975204,0.0617499947548,0.60899412632,1.1351044178,0.0564666539431
4793,-0.51115000248,-0.288616895676,0.0199235659093,-0.728466629982,0.187564969063,-0.308853656054,-0.130530953407,-1.09905004501,-0.0809694975615,-0.646350026131,-0.904072999954,-0.772221922874,0.969599962234,0.256364762783,-0.471009224653,-0.885495364666,-0.262175023556,0.409599989653,1.10965001583,-0.790764808655,0.269843131304,-0.613300025463
2736,-0.270699977875,0.530693173409,-0.872534930706,0.661433398724,-0.180528312922,-0.88797712326,-0.323980808258,-0.476099997759,-0.282224595547,0.263400018215,1.39714574814,1.40645051003,0.17539998889,0.0455691106617,1.79650866985,-0.339841872454,0.169400006533,-1.08590006828,-0.0180500000715,0.765620589256,-0.00130942463875,-0.154433354735
5290,-0.952000021935,2.11592912674,-1.80031609535,1.80420005322,0.243852049112,-0.407337903976,-0.829178154469,1.27789998055,-0.102583326399,-0.640949964523,2.01514697075,0.659364998341,-1.46414995193,0.0455539226532,1.09573864937,0.749537527561,0.00322499871254,-0.0162500143051,0.599350035191,0.332984000444,-0.266044259071,-0.305133342743
6194,0.00034999998752,-0.00533636938781,0.0,0.0,0.270596534014,-0.310446172953,-0.431651651859,0.101149991155,0.0684890896082,0.0,0.474479883909,-0.000290660944302,0.479649990797,0.824738800526,0.0932121872902,-0.44218441844,-0.00034999998752,0.00065000000177,-0.00170000002254,0.356187582016,-0.0652774572372,0.676300048828
1676,-1.15560007095,1.10380232334,-0.963083386421,1.35899996758,-0.768329381943,-0.90083616972,-1.06289172173,0.684499979019,0.178528681397,-0.715049982071,1.36313581467,1.03266406059,-0.476799994707,-0.520718693733,0.909916341305,-0.260456800461,-0.0494750142097,0.172800004482,0.688499987125,0.839149177074,-1.06527733803,0.0486333370209
23512,-0.55085003376,-0.760925889015,-1.00237381458,-1.2118999958,-0.251904308796,-0.3847040236,0.524145483971,-5.01569986343,0.675523161888,1.01859998703,0.0299718976021,-0.285804957151,0.0213000029325,0.344828933477,0.33738848567,-0.23684540391,0.237499982119,0.155699983239,-0.744399964809,1.07182264328,-1.08628213406,-1.80760002136
148022,0.873349964619,-1.00802397728,-0.545097470284,-0.895399987698,-0.064379632473,0.208082482219,-0.0488712526858,-0.243600010872,-0.0324115306139,0.257700026035,0.903610825539,-0.134654968977,-0.927749991417,0.142670631409,1.20013952255,-0.957356631756,0.0177250020206,-0.343650013208,-0.104500003159,-0.772813260555,1.43820929527,0.662233352661
1906,0.572399973869,-0.346920102835,-2.43566894531,0.735866785049,-0.411422967911,-0.957208395004,-0.302615225315,-0.244650006294,0.77077627182,0.508850038052,0.630265176296,-0.049160592258,-4.50869989395,-0.522446632385,1.31462335587,-0.107592500746,0.108475014567,-0.452550023794,0.553900003433,0.946146726608,-0.78488612175,0.285833358765
8878,-0.803550004959,-1.04811191559,-1.67973124981,-2.01076674461,-0.303581386805,0.198203325272,0.195025086403,-1.0298500061,0.378229022026,0.288349986076,-0.110858350992,-1.03282248974,0.369499981403,-0.427517443895,-0.408397823572,-0.494399726391,-0.640550017357,-0.00034999998752,-0.00200000009499,0.954113066196,0.735310077667,-0.196799993515
3091,0.0,-0.571706295013,0.327494084835,0.103766694665,-0.255153298378,-1.3640242815,-0.225061893463,-0.187449991703,0.0747201144695,-0.130449995399,1.21080899239,0.2472961694,0.100399985909,0.744024276733,0.54263573885,-0.251865208149,0.230625003576,-0.932150006294,-2.16149997711,-1.17813181877,-1.56188344955,-0.518600046635
5743,-1.0012999773,-0.786310076714,1.21152043343,-0.348600000143,-0.993406295776,0.244755879045,-0.528787970543,5.30429983139,-0.227633967996,-0.0579000115395,-0.701198756695,1.04373252392,-0.639349997044,-0.103063628078,0.475050747395,-0.250309854746,-0.415449976921,2.93120002747,0.784200012684,4.40791320801,-0.458261847496,-1.01706671715
5321,-0.53409999609,1.29282462597,-1.90200650692,0.685733318329,-0.306930214167,-1.1668637991,-0.396461188793,0.834850013256,0.0387381091714,-0.00609999895096,0.486624598503,0.722633898258,-0.571449995041,-0.104016289115,1.11000013351,0.113241702318,0.172250017524,0.434949994087,0.168500006199,0.161172166467,-0.956379890442,-0.805600047112
4144,0.699500024319,0.589694857597,0.215475350618,0.277799993753,0.701338350773,-2.10643148422,-0.688820660114,0.197799995542,0.702333807945,1.57940006256,-0.2824421525,0.497424840927,0.79129999876,-0.0303157418966,1.13157629967,0.0348447561264,-0.28807502985,0.00034999998752,0.232050001621,0.644596636295,0.41726654768,0.231866657734
1981,0.0937999933958,-0.14437417686,0.282505124807,-0.116333335638,0.166131585836,0.0879995971918,0.172810986638,-0.383850008249,-0.509753227234,0.357049942017,0.0807118043303,-0.874375760555,-1.06264996529,-0.304726988077,-0.407864511013,-0.0118972696364,0.342649996281,-0.0517500042915,0.185649991035,-0.499111294746,1.01754522324,0.59363335371
695,1.05320000648,-0.533402681351,-0.524944186211,0.0481333211064,0.478480279446,-0.217796966434,-0.765947341919,1.01300001144,0.204834401608,0.951399981976,-0.288283705711,0.92595744133,0.130150005221,0.738113880157,1.04046142101,0.46488776803,0.50569999218,-0.729349970818,0.492950022221,1.50901210308,-0.144875377417,-0.469033300877
10398,0.570100009441,-1.57694745064,-0.0831201076508,-0.695066690445,-0.908526659012,-0.277316719294,-0.697134435177,0.263599991798,0.340843617916,-0.148249983788,0.944689691067,-1.68205738068,-1.03544998169,0.155603319407,1.15919053555,-0.0884469896555,-0.186774998903,-0.0456999838352,-1.24065005779,0.81392800808,-0.292757451534,-0.093433380127
5708,0.149849995971,0.459279388189,-0.215035676956,0.298166662455,3.16841673851,-0.628022015095,-0.0999409109354,-0.164250001311,-0.552078962326,1.51384997368,-0.113381385803,-0.555568873882,0.319499999285,0.390948385,0.880081653595,-0.34233891964,-0.875199973583,-0.920199990273,0.0136500000954,0.605806231499,-0.246314898133,-0.301833301783
1213,0.552999973297,-1.47089540958,-0.280810534954,0.0444999933243,0.542757511139,1.39186871052,0.237610816956,0.0203499980271,0.284555196762,0.287750005722,-0.0038984157145,0.170733943582,0.411450028419,-0.218833893538,-0.548087537289,-0.126085370779,-0.204350009561,0.153600007296,-0.48765000701,-0.963969290257,-0.301118075848,0.0967333391309
226,-2.36439990997,-1.64119064808,0.130811661482,-1.85940003395,-0.338686108589,-0.0375006049871,0.294642597437,0.00625000149012,-0.398645192385,-0.701649963856,-0.608635246754,-1.05152642727,0.964749932289,-0.65246462822,-0.970502018929,-0.3084436059,-0.720125079155,-0.284100025892,-0.321850001812,0.215333625674,0.691690444946,-0.26116669178
6777,0.422349989414,-0.600996315479,0.497979819775,-0.351100027561,0.232905000448,-0.373411178589,-0.449535042048,0.00300002098083,-0.0316078066826,0.659050047398,-0.652577519417,0.659515976906,-0.21930000186,-0.983506143093,-0.618755400181,-0.2507173419,-0.186075046659,0.522100031376,1.1440500021,-1.27380788326,2.26301550865,-0.170700013638
2113,-0.175949990749,0.475667595863,-0.350147783756,-0.750133275986,-0.448702216148,0.0639107972383,-1.50536775589,-0.0699500143528,0.172823965549,0.570649981499,1.09081614017,0.43909278512,-0.479649990797,0.222860082984,0.380736291409,0.0930768176913,0.047499999404,-0.993849992752,0.338250011206,0.074474260211,-0.273792535067,0.51563334465
3329,0.745999991894,-1.22727012634,1.48195421696,-0.0107333660126,0.520398139954,0.192499384284,0.172819375992,-0.309550017118,0.0605737864971,0.581499993801,-0.264299154282,-0.449002802372,0.237450003624,-0.873772323132,-0.101026684046,0.157277017832,-0.239350005984,0.528549969196,-0.240850001574,-0.374714970589,1.20661127567,-0.0892333239317
1050,-1.32330000401,-0.609080135822,4.31960105896,-0.550899982452,-2.77922725677,0.258009284735,0.316769391298,-0.558799982071,0.350195765495,0.286050021648,0.352035999298,-1.46285748482,0.176400005817,0.0286987125874,-0.414544016123,0.34922772646,-0.41182500124,0.0639499947429,0.188949972391,1.69800662994,1.54248070717,0.480433344841
9491,-0.697099983692,0.598879337311,-1.0433743,-0.484566688538,-0.770174860954,-1.14809846878,-0.230132088065,-0.606850028038,-0.663258671761,0.0296000000089,0.845085501671,0.260505050421,-1.00065004826,-0.650542795658,0.594178676605,-0.0865809395909,0.361824959517,-0.0145500004292,0.42325001955,1.1111998558,-0.335803300142,-0.209900021553
22926,-0.129250004888,-1.20346260071,1.229377985,-2.0216999054,0.212025225163,0.558775901794,-0.786693036556,0.235499992967,0.029968380928,-1.69580006599,-2.53045034409,0.794104754925,-0.0197000056505,-0.153527632356,-1.59486246109,-0.106079742312,-1.25262498856,0.266149997711,-0.590200006962,-0.133832335472,1.28017306328,0.32490003109
5899,-0.229600012302,0.16605438292,-0.169397085905,-1.08356666565,-0.348487019539,-0.518146634102,-1.21252977848,-0.500699996948,-0.285128057003,-0.48575001955,0.0995818972588,-0.679452300072,-0.295149981976,-0.137572795153,-1.2270128727,-0.0567346215248,0.131725013256,0.744800031185,1.37300002575,-0.123600810766,0.778048396111,-0.558166623116
5467,-0.26574999094,-0.976828992367,1.16877138615,0.129066646099,-0.404133200645,-0.808464825153,-0.519173204899,-0.410099983215,-0.688540399075,0.0882999971509,1.44669246674,0.418207079172,-0.497050017118,-0.927576482296,0.798499882221,-0.519499957561,-0.732299983501,-0.509400010109,0.209250003099,0.155462056398,0.173463955522,-0.960766673088
6774,-0.0714500024915,-1.17723095417,0.859270036221,-0.523900032043,0.356398910284,-0.476701796055,-0.516251325607,1.5189999342,0.266303390265,0.124899998307,0.363569438457,-0.3621789217,-0.299250006676,3.09532785416,-1.07170939445,0.236301138997,1.75364995003,0.872249960899,-0.133000001311,-0.436288833618,-0.42217952013,-2.09916687012
1788,-1.33080005646,1.02447652817,-1.6764074564,0.177933335304,-1.10058808327,-1.5346660614,-1.05940854549,0.975600004196,0.0727030113339,0.321900010109,1.00735735893,1.04226541519,-0.926599979401,0.0955910980701,1.25969815254,0.218829512596,-0.256574988365,-0.272500008345,0.527649998665,0.565902709961,-0.290242820978,-0.0770333111286
5921,-0.0179499983788,-0.490209013224,2.91328263283,1.565300107,0.288213849068,0.571647644043,0.0833210349083,3.02200007439,0.0754065811634,1.12150001526,-0.263326734304,0.556640386581,0.32800000906,0.819402694702,-0.250554233789,1.96137416363,-0.201674982905,0.0582999885082,0.364250004292,4.21832466125,0.464901953936,-0.374566674232
5721,0.414700001478,-0.312656193972,-0.179928407073,0.157366678119,0.253151923418,0.401368469,0.0370367690921,-0.871950030327,-0.424287796021,0.171199977398,-1.47283911705,-0.732337355614,0.838599979877,-0.109494417906,-0.0273149013519,0.164613097906,-0.19482499361,-0.276050001383,-1.14814996719,0.0308204740286,0.802170872688,0.0746333599091
2263,-0.555700004101,1.33653247356,-1.48374998569,0.186800032854,1.1037094593,-1.0259963274,-0.303211122751,-0.578999996185,0.195331379771,-0.681949973106,0.762712240219,1.12646114826,0.265950024128,-0.185797899961,0.642308056355,0.527974128723,0.144974991679,-0.128150016069,0.598900020123,0.533067703247,-0.294310688972,-0.67236661911
808,-0.872550010681,1.89262628555,-0.563274800777,1.07293331623,0.346736520529,-1.05821371078,-0.454094409943,0.481049984694,0.131485193968,-1.17490005493,0.581182599068,1.21052396297,-0.740100026131,-0.78142875433,0.701568007469,-0.283440768719,0.130174994469,0.157649993896,0.372299998999,0.133079349995,0.375322133303,-0.0534666851163
30001,-0.536100029945,-1.24920356274,0.456388264894,-0.75830000639,-0.843228697777,0.217371881008,-0.111896634102,0.501100003719,-0.59818571806,-0.176550000906,-0.595735788345,-0.588786244392,1.23479998112,-0.433174997568,-0.130188062787,0.509376764297,0.00905001163483,0.166099995375,0.867500007153,-0.530027389526,1.93732511997,-0.748866677284
348,-0.531650006771,-1.15008699894,0.196791380644,-0.53796672821,-0.713353037834,-0.914024472237,-1.11039078236,-0.345999985933,0.0571771115065,-0.18725001812,1.02281665802,-1.13849961758,1.0883500576,-0.440447896719,2.4032330513,-0.575867712498,0.121749997139,0.0104999989271,-0.102199994028,0.537550628185,0.0926467776299,0.189133346081
30849,0.441950023174,-0.573518395424,0.0927057638764,-1.27056670189,1.44170880318,0.364461123943,-1.3818641901,0.351599991322,-0.264944195747,-0.490299969912,-0.349743008614,-0.645817399025,-0.308250010014,0.0881637334824,-0.214258313179,0.380376160145,-0.556774973869,-0.874249994755,-0.404049992561,0.665069878101,1.6115874052,0.314433336258
1454,-0.977199971676,-1.47382307053,-0.49654379487,-0.950166702271,-0.73496979475,-0.862322330475,-0.312780767679,0.332349985838,0.111867405474,-0.64025002718,0.787173271179,-1.60727202892,-0.597400009632,-0.323703736067,1.04852581024,-0.204820513725,0.202074989676,-0.41685000062,0.243249997497,-0.0377538129687,0.709372758865,0.690933346748
6500,-0.0649000108242,-1.68197762966,-0.0562235414982,-0.0640666484833,-0.967184484005,0.383380889893,0.711169838905,-0.162550002337,-0.0263583511114,2.13759994507,-0.271461218596,-0.13195514679,-0.208050012589,0.473019510508,-0.18388210237,0.112861424685,-0.13259999454,0.198149979115,-0.0873000025749,2.8361082077,0.143139362335,-0.162766680121
5627,-0.199700012803,-1.22177481651,-0.30443701148,-1.34693336487,-0.207149609923,0.0674542486668,-0.244680076838,0.0196499973536,0.321699857712,1.38144993782,-0.320476740599,-0.326236188412,0.572049975395,0.477137833834,-0.456499427557,-0.0534624308348,-0.0698750168085,0.810899972916,-0.577149987221,0.194688051939,0.670967519283,0.823300004005
5715,-0.367650002241,-0.790118098259,-0.332455903292,-1.24530005455,-0.341412842274,0.521928668022,0.160120382905,-1.360049963,-0.0470218360424,-0.548950016499,-1.16049087048,-1.10699892044,0.0937000066042,-1.21478331089,-0.719125807285,0.15877969563,-0.280349999666,-0.0477499961853,-4.02209997177,1.00453102589,0.886127114296,-0.0637999996543
4791,0.298299998045,1.26450049877,-0.156037464738,-0.408599972725,-0.487527489662,-0.273405045271,-1.11226308346,0.27889996767,-0.252763599157,-0.249300003052,0.611134231091,0.256014764309,-1.29254996777,-0.376015126705,0.544677257538,-1.00771725178,-0.503875017166,0.223549991846,0.910650014877,4.93593597412,-0.084047883749,0.186900004745
56924,-0.623600006104,-0.684395730495,0.554773211479,-1.22203350067,0.288868010044,0.0176659226418,-0.426891535521,0.0739500075579,-0.212500974536,0.260500013828,-0.25975856185,4.87403011322,0.0506500005722,-0.0200882703066,0.610257565975,-0.142081826925,-0.168549984694,0.616500020027,0.361600011587,4.34500169754,0.0700035765767,0.33860000968
2690,0.347849994898,0.79598736763,-0.263860374689,-0.348966687918,0.0618186667562,0.0251733027399,0.139445647597,-0.223700001836,0.0658725351095,0.859049975872,-0.0541252046824,-0.10963241756,0.097850009799,0.396482080221,-0.409087270498,-0.199036985636,0.176424995065,-0.0293000042439,-0.347200006247,0.697766900063,-0.635894775391,-0.8587667346
