rid,DOS011_VCAP_6H:BRD-K41652832-001-01-6:5.38,DOS011_VCAP_24H:BRD-K41652832-001-01-6:5.38,DOS039_A375_24H:BRD-K41652832-001-01-6:5.38,DOS039_A549_24H:BRD-K41652832-001-01-6:5.38,DOSBIO001_A375_24H:BRD-K41652832:10.7596,DOSBIO001_A549_24H:BRD-K41652832:10.7596,DOSBIO001_HT29_24H:BRD-K41652832:10.7596,DOSBIO001_MCF7_24H:BRD-K41652832:10.7596,DOSBIO001_PC3_24H:BRD-K41652832:10.7596,DOSBIO001_NEU_24H:BRD-K41652832:10.7596,DOSBIO001_NPC_24H:BRD-K41652832:10.7596
5720,0.277050018311,-2.32230901718,0.270449995995,0.604950010777,0.490348875523,0.690171957016,0.0276330672204,0.207497656345,0.584661245346,0.780250012875,-0.0787622258067
466,1.1168500185,-0.955088496208,-0.643299996853,0.608500003815,-0.344457477331,-0.332400500774,-0.607265353203,-0.618645489216,-0.851554751396,0.438349992037,-0.0582934841514
6009,-0.155900016427,1.31542181969,0.329899996519,0.0580499768257,1.35252118111,0.516457974911,-0.549256801605,-1.32418251038,-0.45309907198,-0.203950002789,0.219276726246
2309,-0.304350018501,1.09075331688,-0.350050002337,0.136249989271,-0.153614461422,-0.436308085918,0.431751012802,-0.399609774351,0.694600462914,-0.315800011158,-0.39493650198
387,-0.294400006533,2.22141098976,0.29390001297,-0.816200017929,-0.626221895218,-0.407072126865,-0.883415222168,-1.11649131775,-0.385865390301,-0.0295500010252,0.327194780111
3553,0.684050023556,0.951463222504,0.921850025654,0.717100024223,0.140198022127,-0.135588973761,-0.814784765244,0.490281283855,0.464332550764,0.156100019813,-0.666217088699
427,1.26870000362,-2.175563097,-0.0838499963284,-0.256999999285,-0.524085342884,-0.198310643435,4.85834693909,-0.522233128548,0.271887421608,1.20284998417,0.45045119524
5898,0.685450017452,1.66341543198,0.119100004435,0.256300002337,0.228243649006,-1.63982391357,-0.148627102375,-0.817218363285,-0.199545010924,-0.428050011396,-0.439454197884
23365,-0.164950013161,1.64931631088,0.390449941158,-0.728299975395,-0.786298036575,-0.681988358498,-0.769875347614,0.066541261971,-0.662532925606,-0.286049991846,0.245929390192
6657,-0.144400015473,0.156384497881,1.19574999809,1.01705002785,-0.334954202175,0.619468450546,0.227477103472,0.975117683411,0.263997673988,-0.29129999876,0.500076889992
5054,0.697999954224,-0.112254858017,0.883650004864,-0.174349993467,-0.0197933614254,-0.556081473827,-0.0612572133541,1.04592347145,0.0544772446156,-0.390850007534,0.831306695938
3108,-0.958800017834,1.76752996445,-0.69034999609,-2.86295008659,0.293229550123,0.189433276653,0.443595707417,0.492305099964,0.367731690407,-0.211800009012,-0.111242994666
1950,1.09489989281,-1.16105818748,-0.312849998474,0.0744500011206,0.447182267904,1.15027070045,0.119758233428,1.16228699684,0.135715216398,0.329600006342,-0.00058688223362
351,0.781700015068,-0.381831914186,0.593299984932,-0.501899957657,1.22216463089,0.381955295801,0.559289455414,0.661621391773,-0.23012650013,0.0397999994457,-1.19579517841
4846,-0.0950500071049,-0.592017650604,-0.434599995613,0.0703499913216,-0.883870124817,0.16549038887,5.28175401688,1.28893625736,0.145988091826,-0.256550014019,0.130807265639
1452,-1.78820002079,1.40984773636,-0.355450004339,0.345749974251,-0.0710487961769,-0.0337694138288,0.371837317944,-1.22807729244,0.35834005475,-0.472799986601,0.732509255409
4776,-0.0672999918461,-1.12475728989,0.0128999948502,0.274850010872,-0.475214540958,-0.261248320341,-0.263425379992,0.990932583809,0.0124893821776,-0.561599969864,0.145254582167
6908,0.608299970627,-1.55343949795,-0.374349981546,0.00905000045896,-0.205860540271,-0.578347504139,0.319509267807,-1.05789625645,-0.797044992447,0.11060000211,0.329602479935
672,1.19595003128,-2.21235895157,0.742300033569,-1.10444998741,0.668861269951,-0.35292083025,1.15797579288,-0.217730492353,0.133288785815,-0.403499990702,0.613247036934
5710,0.0701500177383,-0.537811219692,0.00260001420975,-0.623299956322,-0.122203737497,-0.890425264835,-0.479685544968,-1.05332386494,0.126758858562,-0.264849990606,0.406541138887
2115,0.762749969959,0.264025807381,-0.244750022888,1.94660007954,-0.284914642572,-0.724676966667,0.486940771341,-0.775903522968,-0.587309718132,-0.286499977112,0.0480088293552
7015,0.0913999676704,-0.310944974422,0.415149986744,0.251100003719,-0.893303990364,0.0405947305262,0.504332363605,0.409393101931,-0.0569193288684,0.298649996519,-0.145116001368
8726,1.00429999828,0.386712282896,-0.463400006294,0.516499996185,-0.0786318182945,-0.487264484167,0.240066990256,-0.616888999939,0.20506888628,-0.839200019836,-0.0516474097967
