rid,DOS021_VCAP_24H:BRD-K21161559-001-01-3:5,DOS044_A375_24H:BRD-K21161559-001-01-3:5
5720,-1.62384998798,0.487049996853
466,1.16410005093,0.369749993086
6009,-0.911249995232,-0.13140001893
2309,0.515550017357,-0.513100028038
387,-0.0762000083923,0.0545500032604
3553,0.262350022793,0.00865000486374
427,0.150499999523,0.734849989414
5898,0.499799996614,-0.698300004005
23365,-0.353399991989,-0.912600040436
6657,-0.861150026321,0.174399986863
5054,-0.519400000572,-2.30774998665
3108,0.426250010729,0.163249999285
1950,0.48394998908,-1.05254995823
351,-5.31564998627,0.0804999992251
4846,-0.0334500074387,0.272300004959
1452,-1.50929999352,-0.422800004482
4776,0.28149998188,-0.500699996948
6908,0.0609499812126,0.0223999917507
672,1.2404999733,1.14830005169
5710,-4.20364999771,0.294200003147
2115,-0.210700005293,-0.369550019503
7015,2.91840004921,-0.543749988079
8726,0.200650006533,0.401650011539
2185,-0.752349972725,0.238150000572
3315,5.0,0.320699989796
5289,-0.375800013542,-0.312550008297
868,0.729149997234,0.164849996567
1677,0.774450004101,-0.0632500052452
7043,-1.30129992962,0.566500008106
5613,0.520049989223,0.208449989557
595,-0.409249991179,0.222749993205
4793,-0.0531999990344,-0.325599998236
2736,0.125049993396,0.0581000000238
5290,0.0301499962807,-0.0697500109673
6194,-0.381099998951,0.000300000014249
1676,-0.366349995136,0.409500002861
23512,-4.34345006943,0.117949999869
148022,0.998350024223,-0.349550008774
1906,0.782149970531,1.06744992733
8878,0.563899993896,0.858550012112
3091,-0.0697499960661,0.0668999999762
5743,0.22800001502,0.341549992561
5321,-0.406450003386,-0.635949969292
4144,-0.803650021553,-0.168150007725
1981,1.47269999981,0.949450016022
695,-0.43774998188,-0.0227999985218
10398,-0.535250008106,0.047650039196
5708,0.556400001049,0.744000017643
1213,-4.87064981461,0.50594997406
226,-3.20480012894,0.347350001335
6777,0.594200015068,-0.15680000186
2113,-1.21015000343,-2.39855003357
3329,0.72904998064,-0.0775500535965
1050,0.231299996376,-0.223600000143
9491,0.342200040817,0.304450005293
22926,-0.157499998808,-2.29565000534
5899,-0.0999499857426,-0.833000004292
5467,0.785500049591,-0.484149992466
6774,-0.765100002289,-0.628350019455
1788,-1.54005002975,0.239499986172
5921,1.8817499876,0.235550001264
5721,0.163749992847,-0.325350016356
2263,-0.50569999218,0.799250006676
808,-0.327899992466,0.0345499813557
30001,-0.180399999022,-0.633249998093
348,-0.253349989653,-0.301450014114
30849,1.41955006123,0.298649996519
