rid,CPC005_A375_6H:BRD-A67479912-001-02-6:10,CPC005_A375_24H:BRD-A67479912-001-02-6:10,CPC005_A549_6H:BRD-A67479912-001-02-6:10,CPC005_A549_24H:BRD-A67479912-001-02-6:10,CPC005_HA1E_6H:BRD-A67479912-001-02-6:10,CPC003_HA1E_6H:BRD-K64994968-001-03-6:10,CPC005_HA1E_24H:BRD-A67479912-001-02-6:10,CPC003_HA1E_24H:BRD-K64994968-001-03-6:10,CPC005_HCC515_6H:BRD-A67479912-001-02-6:10,CPC003_HCC515_6H:BRD-K64994968-001-03-6:10,CPC003_HCC515_24H:BRD-K64994968-001-03-6:10,CPC005_HT29_6H:BRD-A67479912-001-02-6:10,CPC005_HT29_24H:BRD-A67479912-001-02-6:10,CPC005_MCF7_24H:BRD-A67479912-001-02-6:10,CPC003_PC3_6H:BRD-K64994968-001-03-6:10,CPC003_PC3_24H:BRD-K64994968-001-03-6:10,CPC003_VCAP_6H:BRD-K64994968-001-03-6:10,CPC003_VCAP_24H:BRD-K64994968-001-03-6:10,CPC005_MCF7_6H:BRD-A67479912-001-02-6:10,CPC005_PC3_6H:BRD-A67479912-001-02-6:10,CPC005_PC3_24H:BRD-A67479912-001-02-6:10,CPC005_VCAP_6H:BRD-A67479912-001-02-6:10,CPC005_VCAP_24H:BRD-A67479912-001-02-6:10,CPC011_A375_6H:BRD-K64994968-001-23-4:10,CPC011_A549_6H:BRD-K64994968-001-23-4:10,CPC011_A549_24H:BRD-K64994968-001-23-4:10,CPC011_HA1E_6H:BRD-K64994968-001-23-4:10,CPC011_HT29_6H:BRD-K64994968-001-23-4:10,CPC011_MCF7_6H:BRD-K64994968-001-23-4:10,CPC011_MCF7_24H:BRD-K64994968-001-23-4:10,CPC011_PC3_6H:BRD-K64994968-001-23-4:10,CPC011_PC3_24H:BRD-K64994968-001-23-4:10,CPC011_VCAP_6H:BRD-K64994968-001-23-4:10,CPC011_VCAP_24H:BRD-K64994968-001-23-4:10,CPC016_A375_6H:BRD-K64994968-001-03-6:10,CPC016_A549_6H:BRD-K64994968-001-03-6:10,CPC016_A549_24H:BRD-K64994968-001-03-6:10,CPC016_ASC_24H:BRD-K64994968-001-03-6:10,CPC016_HEPG2_6H:BRD-K64994968-001-03-6:10,CPC016_HT29_6H:BRD-K64994968-001-03-6:10,CPC016_MCF7_6H:BRD-K64994968-001-03-6:10,CPC016_MCF7_24H:BRD-K64994968-001-03-6:10,CPC016_NEU_24H:BRD-K64994968-001-03-6:10,CPC016_NPC_24H:BRD-K64994968-001-03-6:10,CPC016_SKB_24H:BRD-K64994968-001-03-6:10,CPD002_MCF7_24H:BRD-K47244735-001-01-4:10,CPD002_MCF7_6H:BRD-K47244735-001-01-4:10,CPD002_PC3_6H:BRD-K47244735-001-01-4:10,CPD002_PC3_24H:BRD-K47244735-001-01-4:10,NMH002_FIBRNPC_24H:BRD-K64994968-001-24-2:10,NMH002_FIBRNPC_6H:BRD-K64994968-001-24-2:10,NMH002_NEU_6H:BRD-K64994968-001-24-2:10,NMH002_NEU_24H:BRD-K64994968-001-24-2:10,NMH002_NPC_6H:BRD-K64994968-001-24-2:10,NMH002_NPC_24H:BRD-K64994968-001-24-2:10
5054,-1.11845397949,-0.394519478083,1.36906397343,1.0847671032,0.471099972725,0.353499978781,0.943445563316,0.662501573563,0.496450006962,0.172926008701,-0.310180366039,-0.0752333402634,0.162513911724,1.28009772301,-0.277038782835,0.233140155673,0.713912665844,-0.785049974918,-1.25655841827,0.355586826801,0.539005875587,-0.202627718449,0.59033870697,-0.43457865715,1.66258323193,-0.915783107281,0.902449965477,-0.289725989103,-0.486199975014,-0.401749998331,-1.1650853157,-0.2462926507,-0.493182599545,0.174278318882,0.776013612747,1.30809998512,0.116357713938,1.50226521492,-0.11052377522,0.59639441967,-0.359798282385,0.176112353802,-0.110969543457,1.99822402,-0.136537343264,0.0644393563271,0.190080985427,0.279600024223,0.790870308876,0.0779797434807,0.26197296381,-1.03925168514,0.274816334248,-0.840900421143,1.26779615879
3108,0.635085046291,-0.428029716015,-0.321457058191,-1.51998448372,0.235150009394,-0.505349993706,-0.111283585429,0.122781723738,2.04844999313,2.54397010803,0.288372546434,-0.073266685009,0.310107439756,0.172329604626,-0.108942009509,-0.26169860363,-0.598036527634,1.63135004044,-0.256489753723,0.467136800289,-0.275190353394,-0.741364479065,-1.25837492943,-0.253965705633,0.143609285355,-0.537073791027,1.81895005703,-0.31026044488,1.36424994469,-0.188800007105,-0.202048435807,-0.309769272804,-0.64873957634,0.599450409412,0.210543334484,0.638000011444,-0.098028704524,0.212425887585,-0.147161528468,-1.33737540245,0.00469389557838,-0.821466445923,1.39003515244,3.30998706818,-0.17216026783,-0.441028594971,0.805078744888,-0.0213000029325,-0.104111045599,-0.536499500275,-0.0646910667419,-1.44516205788,0.653051257133,-0.649211168289,0.270778596401
1950,1.50042212009,-0.208386570215,-0.738014221191,1.42525207996,0.0789999961853,1.59210002422,-0.453336060047,1.07094442844,2.13734984398,1.75830328465,-0.0484554171562,0.829433381557,-0.0827041193843,-0.795623004436,-0.18367806077,0.792997598648,-0.307841747999,1.01045000553,-0.297474861145,0.31951791048,-0.545019865036,0.223414838314,1.2666683197,0.106007561088,0.259525924921,0.835272490978,2.24555015564,-0.682672381401,-0.233699992299,-0.829349994659,0.506210923195,1.66237437725,-0.199792698026,0.788818120956,-0.509472191334,-1.03900003433,-0.561739206314,-0.424006611109,-0.451733529568,-0.174161702394,0.650308251381,-0.0747979134321,-1.22990107536,0.578731834888,0.702479362488,0.450953692198,0.344062656164,0.0129666626453,0.674219667912,0.439181655645,0.380319595337,-0.536805868149,-0.930199444294,0.632280468941,1.3286113739
351,0.602162480354,-0.180560588837,-1.11593174934,0.492779135704,-0.977649986744,0.12650001049,0.67208057642,-0.363884449005,0.0,0.19202555716,0.0949064791203,-2.74756669998,-0.0846084952354,0.566980659962,0.52772128582,0.100205749273,0.200107172132,-1.33984994888,-0.500894129276,-0.358145415783,-0.302867978811,-0.37203168869,0.829522132874,0.760586857796,-0.465069979429,1.00745499134,0.489250004292,0.0651213377714,0.0259999930859,-0.494700014591,-0.345928549767,-0.238464742899,0.0244130715728,-0.857009470463,-0.547484219074,-0.362850010395,-0.362291425467,-0.928872466087,-0.930014371872,-0.419596970081,0.179085254669,0.340009868145,-0.000151045620441,0.774494588375,-0.288571119308,0.0579629465938,-0.117086440325,0.027166672051,0.242898881435,0.0966409742832,-0.0491068065166,-0.300779342651,-0.464988589287,-0.0489594042301,0.871923446655
4846,1.35179531574,0.252942204475,1.22673583031,-0.234763354063,-0.585199952126,0.0819999873638,-0.975838780403,0.152752220631,-0.111049994826,-0.401079207659,-1.10078775883,0.152666673064,-0.115401439369,1.46601223946,-0.01808077842,-0.387490600348,-0.0982026085258,-0.567749977112,-0.42343968153,4.13799095154,-0.847242891788,-0.837698638439,0.534747958183,0.0443685278296,0.242985486984,-0.634679436684,0.494450032711,-0.335868120193,1.39910006523,-0.423150002956,-0.677130877972,0.328213065863,0.0629185885191,0.357038736343,-1.10136318207,-0.547349989414,-0.13825494051,-0.0452826619148,0.806846082211,-0.136029630899,0.347790539265,-0.0631517320871,0.287237972021,-1.74349820614,0.311683416367,1.32123076916,-1.39512133598,0.107666671276,0.695743262768,0.279056072235,0.750634014606,0.0604283362627,0.929473996162,0.691372573376,0.865594506264
1452,-1.56926178932,0.240858584642,0.71716016531,0.569605886936,-0.311199992895,1.1698499918,0.548357784748,0.199434071779,-0.555400013924,1.52573418617,0.767987191677,-0.000699937343597,-0.741214990616,-1.13862383366,-0.841794371605,-0.107514344156,-1.63894748688,0.819149971008,-0.0579191856086,0.366744458675,0.525473356247,0.716642618179,-0.455724567175,-0.491132795811,-1.14402043819,0.299494504929,0.521549999714,-1.384126544,-0.894549965858,0.285149991512,-0.898256599903,-0.159272447228,1.00522351265,1.06762933731,-0.360829204321,1.06384992599,-0.226254582405,-0.811216592789,-0.35213676095,-0.281906425953,0.162870302796,-0.59749597311,-1.58115804195,0.317756563425,-0.412941038609,-0.507543325424,-0.925525963306,-0.357100009918,0.0953945815563,-0.714982151985,-0.958781838417,0.262666463852,0.0650650560856,0.276682138443,0.894358694553
4776,0.526624917984,0.0534421354532,-0.606087863445,0.4733299613,-0.376850008965,0.77689999342,0.0840336978436,0.00404697656631,0.815750002861,2.106995821,-0.73420804739,0.780799984932,-0.495670616627,-0.298942506313,0.221007227898,0.456930816174,1.093080163,-0.598000049591,1.34972310066,-0.209187507629,-0.0428037233651,-0.0794572010636,1.2231965065,-0.415619373322,-0.729735791683,2.13061380386,0.22855001688,-0.221910491586,0.312150001526,-0.477449953556,0.242013424635,0.179688900709,-0.588769137859,1.14373207092,-0.384049534798,-0.249699994922,-0.218349725008,-1.07032895088,-0.167534857988,0.125046610832,-0.369756042957,0.496959686279,-0.562260329723,1.10608899593,-0.236801296473,-0.1672757864,-0.195258647203,0.422433376312,-0.0274059511721,-1.00063812733,-0.738914549351,-0.15639898181,-0.747688770294,-0.324254363775,-0.260417222977
6908,3.26267313957,0.382341384888,-0.401137530804,-0.282265543938,-0.0797500014305,3.72424983978,0.301698774099,0.0277323052287,-0.412949979305,1.39596533775,-0.490648835897,0.770566701889,0.520278573036,-0.305553525686,-0.746007442474,-0.766440868378,-0.31416913867,-0.539650022984,0.655983567238,-0.358880877495,-0.826560914516,0.0409122183919,-0.826796114445,-0.215069323778,0.907935261726,-1.07098162174,0.298900008202,-0.0632866546512,-0.231049999595,0.272249996662,0.469128519297,-0.331436276436,0.937487781048,-1.1252374649,0.243674874306,0.440850019455,0.5967643857,1.14209353924,0.0285365507007,-0.777112007141,0.456689059734,-0.404258787632,0.886855840683,-0.57689511776,-0.181679874659,0.132025614381,-0.31038582325,0.444800019264,0.0228836536407,1.49409818649,0.315616190434,-0.388338327408,-0.523800730705,0.0420189276338,-0.613498806953
672,1.38577818871,0.0527090728283,0.719061613083,1.2544400692,0.679400026798,-0.350549995899,0.683633565903,0.498794257641,-1.97589993477,1.69514274597,0.604605674744,0.767233371735,0.234233185649,-0.635820865631,0.549349784851,-0.293917953968,-1.13735342026,-0.0565000027418,0.493254363537,0.391328990459,-0.758027791977,1.50712919235,-1.08631825447,-0.782987356186,0.889141082764,-0.187641739845,-0.699199914932,-0.508035540581,-0.280449986458,-0.373849987984,-0.589218020439,-0.304691463709,1.19811820984,-1.76499414444,0.16533215344,-0.637250006199,-0.47148424387,0.74947232008,0.515765190125,-0.0257235690951,1.11191511154,-0.128365129232,-0.322771131992,-1.69001758099,-0.0500299409032,0.972240269184,-0.0300235711038,0.0917666554451,0.149708881974,-0.189086824656,0.806431293488,0.125952973962,-0.35482853651,0.534078657627,-0.887825131416
5710,-0.0884755253792,-0.169263452291,-0.318543463945,0.170566022396,-0.33345001936,0.408950001001,1.03410112858,0.641386151314,0.185900002718,0.715359330177,0.059749789536,0.467700004578,0.46959400177,0.0675837770104,0.636095523834,0.0635071694851,0.320336818695,-1.13324999809,-0.157192468643,0.259737402201,0.63557267189,0.677777290344,-0.923777937889,-0.92775529623,0.533826053143,-1.04133343697,-1.28989994526,-0.397671937943,-2.55465006828,-0.0817999988794,-0.196015819907,-1.21786904335,-0.0770508050919,-1.35715723038,-0.196900263429,1.78149998188,-0.435638904572,0.878953695297,1.08478367329,-0.0729065686464,0.732116520405,-0.826915562153,-0.474013894796,0.305593669415,-0.637014985085,-1.73093533516,0.110160633922,-0.287200003862,-0.411259233952,-0.143432050943,-0.335795760155,0.0045550763607,-0.2291918993,-0.654191613197,-0.185124278069
2115,-0.421201974154,-0.441695451736,-0.13706406951,0.824352383614,-0.388849973679,1.24059998989,-0.820389866829,-0.247110381722,1.09670007229,2.19186806679,-0.0615804940462,1.68950009346,0.734947741032,0.00580201856792,0.458877682686,-0.100534722209,-0.0046965777874,1.6589499712,-0.361826837063,0.2124799788,0.114808015525,-1.06123673916,1.08263099194,-0.108237415552,-0.0153728425503,0.556946754456,0.536199986935,-0.554965496063,0.274199992418,-0.895200014114,-0.644053459167,0.0650579631329,-0.109351798892,0.145938158035,0.738073647022,-0.412850022316,-1.27593910694,-0.170264393091,-1.00895190239,0.216357842088,-0.113527968526,0.677343189716,0.409566104412,-0.416009187698,-0.0793929696083,-0.945969939232,-0.0865628644824,-0.584133327007,0.402765393257,-0.06478536129,0.30024638772,-0.662713527679,-0.65765273571,1.11673784256,-0.062560223043
7015,0.92651206255,0.771988093853,0.151384428144,0.783404886723,-0.909250020981,1.31805002689,-0.367036402225,-0.0628860741854,1.45344996452,1.25407016277,0.180808663368,1.01746678352,-0.33364456892,-0.332520276308,0.61639213562,0.145625501871,1.93529415131,2.08004999161,-0.521467268467,-0.481927722692,-1.44609355927,0.0554863251746,1.04475712776,-0.0869811177254,-0.0309899449348,4.12729167938,0.127099990845,-0.0463859699667,-0.0984999984503,-0.441199988127,0.116687491536,0.236083269119,-0.774954259396,0.844419956207,0.361057400703,-0.323500007391,0.591518700123,-0.936767458916,-0.461907684803,-0.087476298213,-0.190846681595,0.140872299671,0.281792402267,2.0715675354,-0.168485432863,-0.688177585602,0.345303118229,0.275233328342,0.101964145899,0.751462161541,0.0903825461864,0.0221854373813,-0.496904402971,-0.117077551782,0.288559854031
8726,-3.5112683773,-1.05417585373,-0.441461771727,1.24243879318,-0.336050003767,0.768499970436,0.02176836133,-0.361926168203,2.62070012093,1.52132797241,0.696476697922,0.198266685009,-0.223597675562,-0.459634691477,0.130316197872,0.297081083059,-0.39337426424,1.42965006828,-0.780435502529,0.514509737492,-0.00790187809616,0.109167084098,-1.36154127121,-0.67383825779,-0.910210907459,0.403122246265,-0.638350009918,-0.224828720093,-0.526399970055,-0.0471500009298,0.110002279282,-0.334875404835,-0.0932486206293,-0.88743853569,0.249779552221,0.393999993801,0.707825601101,0.110597759485,0.714846074581,-0.0844475924969,-0.361177384853,-0.0903481319547,1.16824269295,-1.03008139133,0.57137542963,-1.38378739357,-0.830026090145,3.44666671753,-0.3251773417,-0.94857108593,0.102234616876,-0.0176577828825,0.144971758127,-0.265657186508,-1.1406390667
2185,1.05695796013,-0.051975466311,-1.02989983559,0.867981016636,-0.488499999046,0.131950005889,-1.35865426064,-0.61275357008,0.867750048637,1.86217188835,0.125915125012,-0.0970000326633,-0.364575654268,0.166151717305,0.640256643295,0.406660765409,2.02573227882,0.364399969578,-0.25027012825,-0.0569350644946,-0.0589005053043,0.885871350765,1.79769968987,0.0696691870689,-1.76207113266,1.06797897816,0.28069999814,-0.330893754959,-0.689849972725,-0.618149995804,0.635929226875,0.193664982915,0.0332779288292,1.25900244713,0.13116261363,0.0744500011206,-0.18549311161,-0.45905983448,-0.0145509913564,-0.0955486744642,0.120723731816,0.849513888359,-0.695546209812,0.281069874763,0.100643098354,-0.827897667885,0.262161314487,0.15260002017,-0.0270107835531,0.155592992902,-0.935607969761,-0.198884114623,-0.591153502464,-0.384530693293,0.601470589638
3315,-1.78183150291,-1.64676880836,0.295484185219,-0.262169808149,0.653999984264,-0.967000007629,0.102854177356,0.151278540492,-0.287400007248,0.098339676857,-1.9340544939,-1.51423335075,-0.553142130375,0.256635725498,-0.279472410679,-0.286815077066,0.239210128784,0.764400005341,0.392875760794,0.139608860016,0.490475565195,-0.45711800456,-0.286291003227,0.228102087975,0.467399418354,-0.241825997829,-0.369350016117,0.274656563997,0.550199985504,0.567049980164,0.836144149303,-0.746063709259,0.540253221989,-0.416082084179,0.438138395548,0.312299996614,-0.0515243113041,1.32678985596,0.500202655792,-0.445058375597,0.260502278805,0.0381894856691,-0.188912078738,-0.925836026669,-0.0194071866572,-0.137385889888,-1.06374406815,-0.207466676831,-0.457692831755,0.372710585594,0.513423919678,-0.0103907361627,0.61866736412,-0.394639223814,-0.769614934921
