rid,CPC003_HA1E_6H:BRD-K57179821-001-08-9:10,CPC003_HA1E_24H:BRD-K57179821-001-08-9:10,CPC003_HCC515_6H:BRD-K57179821-001-08-9:10,CPC003_HCC515_24H:BRD-K57179821-001-08-9:10,CPC003_PC3_6H:BRD-K57179821-001-08-9:10,CPC003_PC3_24H:BRD-K57179821-001-08-9:10,CPC003_VCAP_6H:BRD-K57179821-001-08-9:10,CPC003_VCAP_24H:BRD-K57179821-001-08-9:10,CPC011_A375_6H:BRD-K57179821-001-12-1:10,CPC011_A549_6H:BRD-K57179821-001-12-1:10,CPC011_A549_24H:BRD-K57179821-001-12-1:10,CPC011_HA1E_6H:BRD-K57179821-001-12-1:10,CPC011_HT29_6H:BRD-K57179821-001-12-1:10,CPC011_MCF7_6H:BRD-K57179821-001-12-1:10,CPC011_MCF7_24H:BRD-K57179821-001-12-1:10,CPC011_PC3_6H:BRD-K57179821-001-12-1:10,CPC011_PC3_24H:BRD-K57179821-001-12-1:10,CPC011_VCAP_6H:BRD-K57179821-001-12-1:10,CPC011_VCAP_24H:BRD-K57179821-001-12-1:10,CPC015_A375_6H:BRD-K57179821-001-08-9:10,CPC015_A549_6H:BRD-K57179821-001-08-9:10,CPC015_A549_24H:BRD-K57179821-001-08-9:10,CPC015_ASC_24H:BRD-K57179821-001-08-9:10,CPC015_HEPG2_6H:BRD-K57179821-001-08-9:10,CPC015_HT29_6H:BRD-K57179821-001-08-9:10,CPC015_MCF7_6H:BRD-K57179821-001-08-9:10,CPC015_MCF7_24H:BRD-K57179821-001-08-9:10,CPC015_NPC_24H:BRD-K57179821-001-08-9:10,CPC015_PHH_24H:BRD-K57179821-001-08-9:10,CPC015_SKB_24H:BRD-K57179821-001-08-9:10,CPD003_MCF7_6H:BRD-K13240564-001-01-8:10,CPD003_MCF7_24H:BRD-K13240564-001-01-8:10,CPD003_PC3_6H:BRD-K13240564-001-01-8:10,CPD003_PC3_24H:BRD-K13240564-001-01-8:10
5720,0.716449975967,0.911620676517,-0.185832500458,1.26443004608,-0.14853015542,0.314079672098,1.33135008812,0.636749982834,0.548618555069,-0.686395049095,0.087333612144,-1.16064989567,-4.29111289978,-4.56784963608,0.533500015736,0.402171999216,-0.158883273602,0.3902515769,0.396903276443,-3.78256750107,-0.239999994636,-0.887412786484,5.04024219513,1.03850007057,-0.108329966664,-1.22873473167,-1.4710688591,-0.225007086992,-0.54129999876,2.09299993515,0.677399992943,0.118853405118,-0.195978760719,0.0326499938965
466,0.381749987602,0.410733819008,0.349582254887,0.794085860252,-0.850538372993,-0.831301271915,0.247320279479,0.292349994183,0.0699433684349,-2.35003805161,0.262436628342,0.686350047588,1.88291251659,0.823700010777,1.22570002079,0.345821112394,0.046480383724,-0.0340408682823,0.237142130733,-0.554915130138,-0.602649986744,-0.0640306025743,-0.522373199463,-0.0788000002503,0.550331652164,-0.502073824406,-1.52367722988,0.587052345276,-0.981350004673,0.722750008106,-0.16859999299,-0.437363028526,0.808922529221,-0.246699988842
6009,0.301550000906,-0.956206023693,-0.845906555653,-0.313014745712,0.113219693303,0.943626284599,1.07653450966,0.687150001526,-0.949252605438,-1.20512413979,0.672063589096,-0.488449990749,0.0370076298714,1.26664996147,-1.92239999771,0.319024413824,0.291557878256,0.275161027908,-0.469920665026,1.97029519081,-0.770300030708,0.839488863945,2.7382569313,0.888249993324,0.877042889595,0.921905219555,1.4677593708,0.229000151157,0.309300005436,-0.3804500103,-0.719099998474,-0.205555140972,-0.699558436871,0.219799980521
2309,-0.77655005455,-0.445762217045,-0.324531674385,0.156735852361,-0.429469704628,-0.649196326733,0.518769800663,-0.440650016069,-0.0442980863154,-0.268743127584,0.534472227097,0.268000006676,1.71538174152,1.44865000248,0.441499978304,-0.280993372202,-0.364477336407,-0.0480660796165,-0.304501265287,2.02472758293,1.52649998665,-0.373099803925,1.32433247566,0.423199981451,-0.272273182869,-0.194957360625,-0.0187975764275,0.681502223015,0.660000026226,0.604849994183,-0.435949981213,-0.851247727871,0.19050642848,-1.16995000839
387,0.451499998569,0.49347910285,0.466880917549,0.862504124641,-0.614094734192,-0.549190104008,0.84797090292,0.941499948502,0.51081186533,-1.22088682652,0.561383128166,-0.999899983406,2.03391599655,2.62689995766,0.284749984741,0.105795681477,-0.198977410793,0.867803096771,-0.179091155529,5.50089645386,-0.387950003147,-0.951598227024,2.95491909981,0.585899949074,1.82984364033,1.85902190208,2.48030161858,-0.0720786452293,0.47389999032,0.565549969673,-0.554849982262,-0.139082074165,0.0413473546505,-0.365900009871
3553,-0.987249970436,-0.917729854584,0.104413688183,0.0564966648817,-1.19661951065,-0.788814783096,0.945900559425,-0.161500006914,0.0112830474973,1.01414525509,-0.112121924758,0.665850043297,4.94126701355,2.5610499382,1.55145001411,0.361803174019,0.39325478673,-0.552074968815,-0.470019578934,-2.27611494064,-0.0295500010252,0.124897323549,-0.627407193184,-0.259249985218,-1.08808159828,-0.794240415096,0.558776915073,-1.06067311764,0.116700008512,-0.651099979877,-1.1466499567,-0.759949803352,0.816807150841,-0.136600002646
427,-0.142100006342,-0.379316329956,0.961757302284,1.03452575207,0.808515489101,-0.399716317654,0.397654503584,0.765200018883,-0.0323831886053,0.0173364281654,0.89615046978,-0.921550035477,2.41420865059,0.792250037193,-2.30260014534,-0.36357063055,0.406378030777,0.0912042334676,-0.028093509376,7.5473484993,-0.793850004673,0.322459936142,-0.0303850509226,0.634750008583,0.259369909763,-0.815646290779,0.195422008634,2.94447827339,-0.415149986744,0.15434999764,-0.245049998164,-1.15895652771,0.919085979462,-0.149350017309
5898,0.596450030804,0.325806826353,0.492843359709,0.873243927956,1.07348263264,0.670363128185,0.506865739822,0.552500009537,0.833797514439,-1.89092206955,0.00551500916481,0.542050004005,-1.90061306953,1.60199999809,-1.6521499157,0.359178900719,-0.204389467835,0.229574143887,0.310953587294,-0.00641048699617,-0.57539999485,-0.898680567741,0.151518702507,-0.675400018692,-1.44075286388,-0.0809915065765,-0.853363215923,-0.14010591805,-0.546300053596,-1.05885004997,-1.17509996891,-0.715463399887,-6.10457181931,-0.86829996109
23365,0.915850043297,0.176144734025,0.139991432428,0.752931535244,0.19132514298,0.0959312096238,1.05292439461,-0.350050002337,0.499497175217,0.169254153967,0.271203756332,0.522550046444,1.58963561058,2.47759985924,0.703099966049,-0.37521058321,0.244516029954,-0.0592197924852,-0.150668278337,0.96736562252,-1.58220005035,-0.98147714138,0.372193992138,-0.715350031853,0.616923570633,0.579707980156,-1.62400352955,0.594483375549,-0.981350004673,-1.6904001236,-1.03229999542,-0.427409410477,-0.154318287969,-0.606000006199
6657,-0.693300008774,-0.582160353661,-0.491605579853,-1.98804867268,0.0619779787958,0.561062932014,1.21799147129,-0.787649989128,-0.141964122653,0.952143192291,-0.148572474718,0.445950001478,2.18146300316,1.91470015049,-0.45450001955,-0.121377184987,-0.341859132051,-0.156159862876,-0.32302954793,-2.52695965767,0.107749998569,1.1014881134,-1.26125645638,-0.602599978447,-1.23967993259,-0.687129616737,-0.751039266586,0.702067494392,-0.139099985361,-0.177500009537,-1.23830008507,-0.0530516952276,0.29045021534,0.406600028276
