rid,NMH002_FIBRNPC_24H:BRD-A95074085-236-01-6:10,NMH002_FIBRNPC_6H:BRD-A95074085-236-01-6:10,NMH002_NEU_6H:BRD-A95074085-236-01-6:10,NMH002_NEU_24H:BRD-A95074085-236-01-6:10,NMH002_NPC_6H:BRD-A95074085-236-01-6:10,NMH002_NPC_24H:BRD-A95074085-236-01-6:10
5720,-0.25288566947,-0.976738929749,0.314460992813,0.55121088028,-0.144220769405,-0.480071127415
466,0.501646995544,0.567671775818,0.301262497902,-0.0234435871243,-0.754807829857,-0.486855059862
6009,0.0338777340949,0.871726036072,0.169106900692,0.0360958725214,1.11159396172,0.324840545654
2309,0.542478322983,0.504421889782,1.02187728882,-0.281680762768,-0.963603258133,-0.425487756729
387,-0.0332685038447,1.37222957611,0.41233047843,0.253349930048,0.459623426199,-0.0546737015247
3553,-0.736208260059,-1.12613868713,-0.66726744175,-0.582931399345,-0.822890460491,-0.337071955204
427,0.0884682536125,-0.105205774307,-0.481436371803,1.39374697208,-0.926965177059,0.330054789782
5898,0.480203270912,0.652252912521,0.3246332407,-0.311401367188,-0.355807214975,0.125341519713
23365,0.55044490099,-0.112401783466,0.441312938929,0.121827319264,-0.243025809526,-0.628547132015
6657,-0.624436616898,-0.750314474106,0.828761219978,0.308052897453,0.734108090401,-0.394935071468
5054,0.712636828423,0.643717885017,0.0137190818787,-0.0816349759698,-1.51606881618,0.42655390501
3108,-0.65619546175,0.885612845421,0.102229863405,0.00704718567431,1.24790394306,-0.123244039714
1950,-0.837329447269,-1.47199416161,-0.769753336906,-0.32483625412,-0.670571386814,-0.858219444752
351,0.199321165681,0.0217315610498,-0.232967659831,-0.043461214751,-0.0914369374514,0.0522541850805
4846,0.748633980751,1.71177911758,0.803712964058,0.899812161922,0.858827352524,-0.157622009516
1452,1.41135013103,1.35332012177,1.24211323261,0.84035384655,0.538822293282,0.0547877550125
4776,0.747798085213,0.201689749956,-0.387964963913,-0.61014175415,-0.720757126808,-0.456371486187
6908,0.260829597712,-0.264797061682,0.224399209023,0.946658849716,0.446269720793,-0.911356449127
672,0.519444525242,-0.160944208503,-0.23615115881,0.0519818179309,0.27584078908,0.473611652851
5710,-0.629289507866,0.598568737507,-0.314807683229,0.423563033342,0.125373095274,-0.0552604347467
2115,0.00728306174278,0.452925413847,0.503808379173,0.484310299158,0.618076682091,0.439971596003
7015,-0.672512471676,-0.878446102142,0.0538056343794,-0.616404175758,-0.0229032412171,-0.647711515427
8726,0.387715131044,0.767070233822,-0.535933077335,0.379512161016,-0.322933197021,0.475442320108
2185,-0.78666216135,-0.698541283607,-0.518273591995,-0.757678031921,-0.466902256012,-0.529294133186
3315,0.751339256763,1.13951015472,0.0577960498631,0.340083181858,-0.284621208906,-0.813179135323
5289,-1.04116332531,-0.077924542129,0.090543217957,-0.84462505579,-0.909005045891,-1.28614401817
868,0.157242417336,3.08121800423,1.03160095215,0.351128816605,-0.312299519777,1.41281306744
1677,0.518126726151,-0.311769664288,0.92773860693,-0.538627564907,-0.573372721672,0.360673516989
7043,-0.44601508975,0.045007109642,-0.681955575943,-0.693612754345,-0.778800427914,-0.0963273495436
5613,-0.507086932659,-0.604862689972,0.22406026721,0.0353736653924,-0.558639585972,0.627532958984
595,1.3113861084,1.58455753326,0.015115827322,0.286099106073,-0.188921406865,0.322848320007
4793,-0.454715907574,0.6467410326,0.480154752731,0.0451983138919,-0.021563751623,0.835532367229
2736,-0.0251666679978,0.275811970234,-0.138539940119,-0.503511309624,-0.362112641335,0.631223738194
5290,-0.148006185889,-0.592974424362,-0.488548398018,-0.0441848114133,0.374809920788,0.318562269211
6194,-0.165461465716,0.915170073509,-0.130714088678,0.00111673912033,1.39659106731,0.505342066288
1676,-0.278227895498,-1.34369921684,-0.580607414246,-0.614031434059,-0.944857954979,-0.551361083984
23512,-0.963891506195,0.291539937258,0.178439795971,-0.265023976564,-1.30612969398,0.314194947481
148022,0.444241791964,-0.688923716545,-0.543351829052,-0.414413154125,0.0276063531637,-0.658479452133
1906,-0.160963401198,-0.0863168016076,-0.74536216259,0.0757511109114,-1.01416659355,-1.30109453201
8878,0.189335882664,-0.142167672515,1.00206744671,0.216261193156,-0.963665544987,-1.18110835552
3091,0.698444128036,-0.591161608696,0.0128475353122,-0.576643228531,-0.851845741272,-0.855520963669
5743,-0.106157042086,-1.48426175117,-0.301737934351,-0.271560072899,-0.385715901852,-0.169220805168
5321,-1.05976235867,-1.61166477203,-1.14983177185,0.495563864708,-0.532666802406,-0.55647456646
4144,0.0594685599208,-1.19791018963,0.258568048477,0.00357665494084,-0.00482752919197,-0.212991267443
1981,2.09710860252,1.82777810097,0.794623494148,-1.17708301544,0.62036883831,0.178816914558
695,-0.404995322227,-0.707250237465,-0.0703440085053,0.269410729408,-0.343155562878,0.367345809937
10398,1.07916247845,0.634201347828,-0.879738211632,-0.648642957211,0.218695685267,-0.569483399391
5708,-4.14073371887,-1.65184080601,-1.2559491396,-1.5520761013,1.20747697353,-0.346677482128
1213,0.991431772709,0.980438828468,0.351765424013,0.144453465939,0.262445598841,-0.200161412358
226,-1.6081045866,1.11531996727,0.528592288494,0.285626262426,-0.380227923393,-0.484405905008
6777,1.12246465683,1.6228787899,0.953399598598,-0.0738091245294,1.63488614559,0.132253438234
2113,0.578069627285,-0.522083282471,-0.562869429588,-0.689268350601,-1.12092411518,-0.483046025038
3329,1.07783341408,0.506465852261,0.485417842865,-1.39705193043,0.259438127279,-0.0696632713079
1050,0.476091861725,0.906507432461,-0.430553257465,0.0688640922308,0.987127065659,0.826552510262
9491,-0.746383666992,-0.850464940071,-0.581055164337,-0.554627358913,-0.725686967373,-0.625140309334
22926,0.128242596984,0.461816489697,0.550553321838,-0.0176905207336,0.119861319661,-0.783787369728
5899,-0.280263692141,0.212758794427,0.680921256542,-1.33222568035,0.546175479889,0.0987547039986
5467,-0.154157042503,0.620316267014,-0.0514608323574,-0.801544368267,-0.0810864269733,-0.326069295406
6774,0.88235938549,-0.50349932909,-0.0725422129035,0.640688657761,-0.293698012829,-0.637942254543
1788,-0.302240312099,-1.02665996552,-0.589003205299,0.184124857187,0.184836015105,-0.622993528843
5921,-0.03897126019,1.5073350668,0.206231951714,0.0657397955656,0.553607583046,0.0790475904942
5721,-0.770979583263,0.295515358448,0.514636695385,-0.367408156395,0.22523753345,0.0283562541008
2263,-0.607918679714,-1.75406837463,-0.0265702903271,0.460171729326,-0.61073166132,0.901854515076
808,-0.597230374813,-0.330337882042,0.854593753815,0.262879312038,-0.103381201625,-0.657060205936
30001,0.159674286842,0.277870535851,0.8795799613,0.0446661263704,1.06938195229,-0.553286969662
348,-0.506046235561,0.468990445137,-0.0160852372646,-0.610585749149,-0.146717473865,-0.0826638564467
30849,-0.361259907484,0.382342636585,0.509465157986,0.320153564215,0.316340446472,-1.2345764637
1454,0.672701656818,0.346960097551,0.00208808784373,-0.0351825281978,-0.369574308395,-0.196900814772
6500,-0.000958129763603,0.972063601017,0.630975484848,0.689077794552,0.060269087553,0.648422718048
5627,0.309695899487,0.66309428215,0.334448426962,-0.00273192673922,0.311305224895,1.70404851437
5715,0.437584280968,1.73830890656,0.212354972959,0.370496749878,0.76390182972,0.0363778918982
4791,-0.0257443785667,-0.196339905262,-0.449501603842,-0.480268955231,-0.589822351933,0.72522854805
56924,0.835503101349,-1.48810052872,0.619289398193,0.267383098602,-0.884417533875,0.136113107204
2690,0.23584240675,-0.0836276710033,-0.371251046658,-0.469439595938,0.143379330635,-0.10611154139
1019,0.654816687107,-0.312889307737,-0.0955633968115,0.965550124645,0.0328346267343,0.30640694499
51422,-1.02676546574,0.123739928007,-0.996045708656,-0.219504222274,-1.52062392235,0.763125896454
5788,-0.686181366444,-0.647572338581,-0.0835672616959,-0.142374008894,-1.21032702923,-0.639545202255
6709,0.652413606644,-0.528210520744,0.612219572067,0.692629873753,0.0859457105398,-0.383685708046
1277,1.34122514725,0.589597225189,-0.210355594754,0.557766675949,0.0433680266142,0.0888700410724
993,-0.0819501578808,0.462907701731,0.800896763802,0.351337432861,0.570023953915,0.361426711082
7157,0.885963737965,0.245003119111,1.41753578186,0.405599445105,-0.696230471134,-0.0349831022322
1958,0.510163843632,1.16718935966,-1.0647714138,-0.71628087759,-0.0396432653069,-0.0332050919533
4582,0.787490427494,0.254845380783,0.449264466763,-0.138552337885,0.283403903246,0.814715743065
9212,0.21402567625,0.0796217620373,-0.565869987011,-0.240948483348,-1.04549276829,0.270290374756
8440,0.833609998226,0.0957853123546,0.612334787846,0.646483957767,-0.141033306718,0.43123883009
6790,-0.287403672934,0.533818602562,-0.336481243372,0.877492964268,0.727604568005,-1.1608594656
8851,0.912249982357,-0.321440696716,0.986029982567,0.53479206562,-0.238607540727,0.754980444908
2534,0.0568491816521,-0.893973231316,1.03260564804,0.691980481148,0.457944095135,-0.594217121601
4893,-0.456018000841,-0.422532498837,0.472570329905,-0.254358679056,0.302001535892,-0.544215083122
665,0.409542322159,0.721849799156,0.668390989304,0.395823299885,0.295527249575,-0.443639457226
4313,0.481382697821,-0.10957787931,-0.953813910484,-0.409063756466,-0.465208172798,-1.06308531761
1022,-0.9744322896,0.488919794559,-0.419358372688,-0.0246049538255,-0.0344148054719,0.398719340563
5880,0.199839010835,0.309090942144,-0.161120533943,-0.879971444607,0.822673022747,-0.253038167953
3162,0.480883389711,0.541806101799,-0.22029273212,-0.182605803013,-0.28940564394,-0.712527632713
1282,0.488577902317,0.69274187088,0.0211561173201,-0.687498688698,1.47553539276,0.482721686363
3383,-0.577817320824,0.675341963768,-0.247784495354,-0.680340349674,1.65141105652,-0.47395247221
727,-0.4588098526,-1.59921216965,-0.567740082741,-0.757426440716,-0.256960630417,-0.52549725771
4792,0.50739979744,0.675043284893,0.393611133099,-0.552254915237,0.783373594284,0.141103386879
4794,-0.921356201172,-0.521379649639,-1.21968972683,-1.47879946232,-0.126101225615,-0.208253189921
902,-0.693217277527,-1.66660225391,-0.0696819275618,-0.0753850191832,-1.50467157364,-1.04262208939
8091,-0.254987776279,-0.895680725574,0.120389506221,0.360639929771,0.210133045912,0.473491549492
3486,0.687328159809,2.0653014183,-0.391707777977,-0.979838550091,0.912823200226,0.232723325491
10818,0.0829147547483,-0.826218008995,-0.151981115341,-0.608478546143,0.0152495205402,0.154497027397
3454,-0.129065662622,-0.246074408293,-0.941994667053,-0.315721124411,-0.274721592665,0.0786138102412
4282,0.191260382533,0.67466366291,0.0594443082809,0.427473574877,-0.356582164764,0.66414552927
1605,-0.922363996506,0.381450235844,0.830237329006,-0.142331957817,-0.745757222176,0.808301687241
10644,0.0121696069837,-0.629221618176,-0.0979574546218,0.0393202342093,-0.0385555177927,-0.555756807327
2065,-0.0616807602346,-0.275935292244,-0.413273245096,-0.728642880917,-0.484108686447,0.562216043472
8321,-0.419186353683,-0.908885896206,-0.548680722713,-0.338093370199,-0.549032092094,-0.505293726921
8503,0.121755667031,-0.139637976885,1.12478363514,0.690094172955,0.499430000782,-0.056642729789
7027,0.309384673834,-0.473207354546,0.392962306738,0.0569921061397,0.218049138784,-0.248123943806
6850,-0.75707000494,-0.757438182831,0.0590428113937,-0.240822911263,-0.538291871548,-0.401461601257
1978,0.755845785141,1.30745220184,0.527033209801,0.262730181217,0.208123683929,0.281654953957
896,0.593636929989,0.404367536306,-0.495771408081,-0.166468679905,-0.0522196739912,0.385971724987
5777,0.113250643015,0.204691454768,-0.507891118526,-1.4782999754,0.768989980221,0.502844214439
1846,-0.000892125070095,-0.0685390233994,0.670641064644,0.405820250511,0.628225743771,0.217077761889
5925,-0.330005377531,-0.785525739193,0.0151515584439,-0.208783850074,-0.776434421539,-0.152506306767
142,-1.93164038658,-0.168458372355,0.292697042227,-0.218680039048,0.165215477347,0.0247522741556
1021,1.62239658833,0.839458823204,0.803854346275,-0.12350872159,0.991232872009,1.02873468399
