rid,DOS002_VCAP_24H:BRD-K70901996-001-01-3:4.87,DOS032_A549_24H:BRD-K70901996-001-01-3:4.87,DOS032_HT29_24H:BRD-K70901996-001-01-3:4.87,DOS032_MCF7_24H:BRD-K70901996-001-01-3:4.87,DOS032_PC3_24H:BRD-K70901996-001-01-3:4.87
5788,0.609333515167,1.74250006676,-0.112550407648,0.354521036148,3.09279990196
6709,0.490056455135,-0.721799969673,-0.448370367289,0.590534687042,0.0344999991357
1277,-0.290867686272,-1.25800001621,0.102742955089,-0.315595984459,-0.0192500054836
993,-0.722046852112,-0.973900020123,0.28121650219,-1.60384249687,-2.11855006218
7157,-0.415745675564,0.689999997616,0.100203990936,0.102847233415,0.975000023842
1958,-0.658847391605,-0.0725499987602,0.0273767113686,0.150789648294,-0.158499985933
4582,0.515031039715,-0.793850004673,0.162101641297,0.158717736602,-0.205599993467
9212,0.581648230553,-0.0281499922276,-0.518099665642,-0.584105670452,1.7623000145
8440,0.968790769577,-0.453350007534,0.222161337733,-0.378649681807,-0.406949996948
6790,-1.42019891739,-0.761849999428,0.419510602951,-3.39675068855,-0.660000026226
8851,0.756065249443,-0.519599974155,0.853557229042,0.519034564495,1.10750007629
2534,0.0467940866947,-0.122099995613,0.426757693291,-1.04851400852,0.690050005913
4893,1.74168562889,1.46064996719,1.19779586792,-0.133020609617,0.822099983692
665,0.865067839622,-0.662549972534,0.654406785965,-0.438638269901,-0.284650027752
4313,1.13741362095,1.98554992676,-0.579127073288,-0.157675385475,2.5068500042
1022,-1.13393986225,-1.36055004597,0.0389512777328,0.526426196098,1.09255003929
5880,-0.651476383209,-0.544299960136,0.182718038559,0.73322892189,-1.06964993477
3162,-0.89076924324,-0.776499986649,0.514425933361,0.491477847099,-0.956799983978
1282,0.991067767143,0.422199994326,-0.59981071949,-1.35313940048,1.50240004063
3383,0.541679978371,-0.0212500095367,-0.031133018434,0.456696867943,-0.67919999361
727,1.28922653198,-0.885450005531,0.275424182415,-0.760431826115,0.514800012112
4792,0.932957947254,0.351550012827,0.46678134799,0.828455328941,-0.690649986267
4794,5.09383296967,0.523550033569,-0.877467572689,0.149449974298,0.727999985218
902,0.622312784195,2.44755005836,-1.15371978283,0.130849406123,0.979650020599
8091,4.94068813324,0.673699975014,-0.290640801191,0.386983901262,0.368300020695
3486,0.416395664215,-0.738749980927,-0.618343412876,-1.25085186958,-1.04429996014
10818,0.748519539833,0.134549990296,-0.55468672514,0.0489622987807,2.08934998512
3454,1.07120490074,1.65094995499,-0.856677055359,0.065764695406,1.56399989128
4282,0.030776143074,-0.926999986172,0.818531453609,-0.655287086964,-0.00034999998752
1605,0.520802378654,-0.466349989176,-0.0467693805695,0.254370927811,-1.10800004005
10644,-0.0389656238258,0.0891499966383,-0.67930495739,-0.55264210701,-0.50309997797
2065,1.33323049545,-0.306899994612,-0.36140024662,0.384111255407,0.0926000028849
8321,1.76682829857,-0.52429997921,-1.30383253098,0.294362336397,-1.13779997826
8503,-1.27553701401,-0.71154999733,0.167851507664,-0.0694509968162,2.43104982376
7027,1.3080919981,0.641950011253,0.484750986099,0.472935706377,0.498549997807
6850,0.159752637148,0.525049984455,-2.50359416008,1.43971157074,1.93670010567
1978,-1.16189742088,-0.252599984407,0.840532958508,0.128621250391,-1.67980003357
896,-0.333651185036,-2.04780006409,0.849000096321,-0.285884171724,-1.68155002594
5777,-0.106108635664,-0.0939499735832,-0.938488483429,-0.231003463268,-1.17624998093
1846,-0.983171224594,-1.85640001297,-0.25263184309,0.508580982685,-0.483649998903
5925,1.40991353989,2.43260002136,-0.214534848928,0.166034787893,0.438999980688
142,-1.26135265827,-0.332800000906,-0.338398396969,0.301681101322,-1.0040500164
1021,0.449884951115,-0.564100027084,0.748029112816,-0.736877083778,-0.814249992371
5699,0.491934418678,-2.23344993591,0.0699243843555,0.178174585104,-1.46010005474
8061,0.497657716274,1.0964499712,0.731752872467,0.206089183688,-0.443650007248
1870,0.927714467049,0.0439500063658,-0.596595704556,-0.403335660696,-0.310099989176
1398,0.35089379549,-0.138499975204,-0.00807625055313,0.444054305553,-0.155050009489
3312,-0.276756107807,-0.0627000033855,0.652740001678,0.24829569459,-4.96649980545
891,0.85796225071,0.237599998713,0.0106993243098,0.492069780827,0.817049980164
4775,0.554151773453,0.383499979973,0.365150392056,-0.603427886963,0.858049988747
5111,-0.552151858807,0.39485001564,0.129889070988,-4.87383270264,-0.695699989796
5696,-1.11205327511,-0.870449960232,0.511673629284,1.01828885078,-1.16330003738
5588,-1.12574577332,0.713249981403,-0.577901601791,-0.220242589712,0.465599983931
6839,-1.60154628754,-1.82754993439,-0.223442956805,-0.291949868202,-0.579050004482
329,-1.14867842197,-0.152899980545,0.38975673914,1.51266086102,1.24004995823
5058,-0.0298382341862,1.16980004311,1.28375196457,-0.229051679373,-0.58654999733
998,0.951150655746,1.18149995804,0.250618338585,0.865415215492,0.378199994564
9134,0.597221016884,-0.108900003135,-1.01771342754,-1.19606208801,0.479750007391
6616,0.0872768163681,1.49374997616,-0.367187827826,0.344260513783,-0.498349994421
5223,2.73148131371,-0.583750069141,0.408070683479,0.0103884860873,-0.154049992561
4690,0.307396233082,0.754550039768,-1.20840680599,0.115818783641,1.35765004158
958,1.42324137688,1.24339997768,-0.627332448959,-0.154423803091,0.918850064278
1616,1.13877379894,1.21899998188,-0.49512848258,-0.752004027367,0.224649995565
991,-3.46442222595,-10.0,0.103084087372,-1.60558223724,-9.92485046387
6347,0.600462198257,3.16534996033,-0.113183796406,-0.363242179155,0.374700009823
6714,-1.15807688236,0.949800014496,0.355819493532,0.71540248394,0.234849989414
652,1.49555742741,2.17545008659,0.345641225576,0.165368333459,0.189500004053
4331,-0.0552818179131,-0.241650000215,0.557205200195,0.558696866035,0.187649995089
7099,-0.056480396539,0.395999997854,-1.34545361996,0.0931324437261,0.966199994087
10320,2.50960159302,-0.563700020313,0.571982622147,0.18758417666,0.440149992704
2042,1.15723729134,5.54190015793,-1.29294848442,0.180270969868,5.3720998764
843,1.39997184277,0.625299990177,-0.546888232231,0.0690468847752,0.96439999342
840,-0.00680708885193,-0.353450000286,0.124628216028,0.840909957886,0.219999998808
7048,-1.136459589,0.754250049591,0.85655516386,-0.166175067425,-0.921000003815
4851,1.38000321388,-0.498699992895,0.590640664101,-0.232242420316,0.620149970055
6464,-0.17436824739,-1.15315008163,-0.271768838167,-0.838220596313,1.17170000076
23410,0.332898676395,0.591349959373,0.0623582005501,-0.279674202204,-0.504750013351
54205,1.12111139297,0.205799996853,-0.579789936543,0.19709789753,-0.0080000013113
2770,-0.688144087791,1.88520002365,2.78736162186,0.450269520283,-0.437549978495
80204,-0.71361964941,0.638650000095,2.14646744728,-0.710264980793,1.1928999424
4208,-0.571146070957,-0.382799983025,-0.0493457019329,-0.0605693906546,-1.37744998932
1845,-0.870832800865,-0.128600001335,0.418916374445,-0.0257508009672,1.98400008678
23368,1.23152196407,-1.03285002708,-0.503279328346,1.61036252975,0.896700024605
5583,1.65942358971,0.070999994874,-0.612170279026,0.101859211922,-0.560800015926
8900,-0.0627837926149,3.16249990463,1.29103755951,2.07458257675,-0.289499998093
581,0.187183409929,1.28824996948,0.268396019936,-1.02811026573,-0.419950008392
6193,-0.118059627712,-1.24820005894,-0.663051486015,-0.1170181036,-2.26130008698
6622,1.09674322605,1.10510003567,1.11281681061,-0.0128012374043,-2.70244979858
11261,0.142796322703,0.0107499957085,0.454897224903,-0.391255050898,-0.644400000572
6696,1.20582032204,-1.88205003738,2.95237255096,-1.60439825058,4.84994983673
8312,-0.108874559402,-0.400150001049,0.674533009529,-1.08504080772,1.46525001526
835,-1.45805215836,-0.822349965572,-0.432784944773,2.58816194534,-1.23500001431
8324,1.09414196014,-0.203899979591,-0.147584825754,-0.104491762817,-0.859850049019
1848,-0.502935647964,-0.290149986744,0.625337600708,2.25826358795,0.446749985218
154,-0.862651705742,-0.269749999046,-0.0223733335733,-0.628610908985,1.13689994812
4312,0.353078663349,0.701799988747,-0.472124308348,-0.646888256073,0.641399979591
994,-1.43018126488,-0.283199995756,0.373054027557,-0.498371481895,-0.405749976635
2048,-1.14864134789,-0.875549972057,-0.271634459496,0.130687147379,-1.68540000916
1111,1.43740642071,1.93860006332,-0.603589832783,0.176069676876,0.622600018978
5154,-0.84662938118,0.201250001788,1.81234192848,-0.10637806356,-0.725799977779
2920,-0.832639753819,-0.322499990463,0.0493069887161,0.501652359962,-1.47664999962
3122,0.75054037571,-0.0375000089407,2.44568300247,0.0592818260193,-0.112749993801
2769,0.51033192873,0.746500134468,-0.645168364048,0.135031431913,0.662349998951
5900,-1.19881546497,1.68025004864,1.86319160461,4.6889872551,1.86450004578
6304,1.07795333862,-1.58379995823,0.967865109444,0.38646620512,-1.55815005302
5211,-1.97591805458,-0.671100020409,0.465100228786,-0.407034635544,-1.08255004883
2886,1.27232778072,1.21310007572,1.63254666328,-0.846060037613,2.44225001335
9261,-0.621447503567,-2.0843000412,0.340231537819,1.2798576355,0.382650017738
8569,0.481652200222,4.56015014648,-0.243434473872,0.268822699785,0.512449979782
3303,0.427481800318,0.764299988747,1.30228114128,0.453348577023,-0.917050004005
5331,-1.25770068169,4.54444980621,0.442186564207,2.28410005569,4.07565021515
5347,-2.6828057766,0.0344500094652,0.908526420593,-0.800594389439,0.1916000247
4638,0.523649334908,0.237949997187,-0.709271967411,-0.209098532796,-1.96924996376
2264,0.546180784702,-1.43674993515,1.18367826939,0.626536309719,0.562399983406
1029,-3.46041202545,2.53025007248,1.03660976887,0.149028301239,-0.435599982738
1027,-1.65741729736,0.689949989319,0.408776700497,2.38577461243,-0.675750017166
2597,-0.739957213402,-2.61605000496,1.08213341236,-0.303006589413,0.036299996078
55847,-0.776813089848,1.06644999981,-1.8523234129,-0.043262436986,0.145550012589
25803,-2.33971953392,0.720449984074,-0.890485584736,-0.863425970078,0.341700017452
3480,0.369721412659,0.000900000333786,-0.225270211697,-0.457412928343,0.339150011539
2946,3.15112543106,0.549549996853,-0.648419380188,0.131520882249,-1.29764997959
9517,-0.877848029137,0.244650006294,1.7035074234,0.625806391239,0.163649991155
25987,-1.01935756207,-0.318250000477,-0.251389861107,-0.497936785221,-0.453700006008
23670,-0.609943330288,-0.644550025463,1.39390933514,0.0470256060362,-0.0855500102043
11182,0.032236456871,0.0904500186443,-1.1397510767,-0.415016949177,0.27864998579
2146,-0.871503412724,-0.796899974346,0.13444390893,-0.0690308511257,0.0289500057697
3385,-1.46543002129,-0.837450027466,0.139408051968,0.0814028680325,-0.601549983025
5261,0.148713499308,2.69969987869,0.360432863235,-0.258166581392,1.45494997501
10765,-0.631055772305,-1.25859999657,-0.236580878496,0.0326322168112,0.115200012922
25839,1.14231681824,-0.0809500068426,-0.310192406178,-0.903222203255,-0.568549990654
4172,-1.05101752281,0.314200013876,-1.25612437725,-0.348515510559,0.0741000026464
23161,1.31476712227,1.33175003529,-0.298575490713,0.612395703793,1.83179998398
10298,0.0570829808712,-0.155400007963,-0.137791901827,0.611886739731,-3.67320013046
1802,-1.34996128082,-0.548200011253,-0.158517196774,-0.5583294034,-0.898450016975
58533,-1.54462039471,-0.387800008059,0.730308234692,-0.283962726593,0.607699990273
147179,-1.26253080368,0.974300026894,-0.0456340759993,0.67466199398,-0.00525000691414
29937,-1.91927182674,-0.0174500048161,-0.827259302139,-0.256022274494,0.340950012207
6184,-1.36507987976,-1.94920003414,0.490674138069,0.645343482494,-0.436650007963
9854,-0.515177309513,-0.926999986172,0.144467502832,-0.603923201561,-0.960850000381
2553,-0.545229434967,-0.891899943352,0.457891583443,-0.253591060638,-0.47595000267
5440,1.23752295971,1.49694991112,0.991809666157,-0.21019873023,-0.0398500114679
54623,-0.737417817116,0.0938999950886,-0.247508317232,0.0179876219481,-0.403699994087
9533,0.901021301746,1.27139997482,0.17336024344,-0.0497326254845,1.27530002594
8607,-1.52053630352,-3.90574979782,-0.970456361771,-0.3121265769,-0.426849991083
207,-0.72806507349,-1.20159995556,0.239875897765,-0.833272755146,-0.558250010014
26054,-0.0639879703522,0.269050002098,1.03201270103,0.355357497931,0.291149973869
10682,-0.111599013209,0.129649996758,0.795968055725,-0.115945458412,-0.600000023842
8573,0.337674409151,-0.60949999094,0.244297623634,-0.146097928286,-0.789449989796
23378,-1.52920413017,-0.628499984741,0.0462093427777,0.202480554581,-0.703900039196
8553,-0.946093320847,0.391350001097,0.163529410958,1.32088553905,-0.670699954033
622,-1.85873043537,0.246400013566,0.721247673035,0.00055006146431,0.251699984074
9467,1.64165568352,-1.8058000803,-0.478768140078,0.270838499069,-0.0353500247002
5525,-0.173023283482,0.90649998188,0.164396166801,-0.289383500814,-0.0988500118256
256364,-1.39648365974,-0.797649979591,2.01941943169,0.36166459322,0.939300000668
332,-2.1562769413,-1.45635008812,0.277195751667,0.880883932114,0.39770001173
2058,-1.28261208534,0.393949985504,0.409368962049,0.72989410162,-0.883800029755
7849,-1.39696788788,-1.94690001011,1.03984820843,0.808269262314,0.171900004148
23244,-0.37531876564,-1.16869997978,-0.237113937736,-1.27800869942,-2.35404992104
7494,-1.71860933304,-1.39995002747,0.995782494545,-0.0887478590012,-1.34860002995
4836,-1.58624005318,-2.97504997253,-1.0917596817,-0.565053939819,-1.48070001602
23647,-0.175390556455,-0.261600017548,0.432345360518,1.82408213615,-1.23415005207
10617,-1.00826489925,-0.897900044918,0.497209966183,0.130701810122,-0.836950004101
2184,0.390165328979,-1.07069993019,0.110692977905,0.383134633303,-1.07574999332
5355,0.611142456532,0.0125999972224,-0.238561347127,-1.17840540409,-0.365700036287
6659,-1.24143016338,-1.01139998436,-0.103438973427,-0.221700429916,-0.494449973106
7016,1.30874359608,1.15070009232,-0.893484592438,-1.38192164898,0.482549995184
90861,-0.810887515545,-0.543049991131,0.515202403069,0.571856021881,0.0833500027657
10670,-0.62621307373,-0.567299962044,0.464934825897,0.10692448169,0.164649993181
79071,-1.20025718212,-0.635850012302,-2.07248592377,-0.3183375597,-0.0802499949932
64746,-0.775235533714,1.00069999695,1.15860581398,0.244518235326,-1.43415009975
5366,1.02581834793,1.46805000305,-0.439516782761,0.365538775921,0.642150044441
11344,0.0757342875004,-1.05099999905,-0.334231376648,-0.0210752487183,-1.36364996433
10013,0.651578247547,0.694050014019,2.825111866,0.228465497494,-0.401700019836
5829,0.871592342854,1.02079999447,-0.0382104218006,0.0438631027937,-0.323049992323
5257,0.64203608036,-1.32365000248,0.0928760170937,2.76364541054,0.544899940491
22794,-1.60139012337,-0.147749990225,0.0814868882298,0.254764616489,-0.714200019836
9761,-1.67725515366,-2.42534995079,0.17223444581,0.558346569538,-1.23420000076
23326,-1.84204030037,0.822350025177,0.153336137533,0.300194144249,-0.487699985504
10972,0.608143389225,-1.10115003586,0.246170088649,0.125469267368,-0.354699999094
10523,-1.82172369957,0.0794999971986,0.394564509392,-0.313061505556,-0.740850031376
79090,-1.26614427567,0.00999999046326,-0.139313012362,0.0798178613186,-0.0442500114441
27032,1.22842657566,-1.63234996796,-0.361749261618,-0.185261934996,-0.192650005221
9097,0.733612418175,-0.380750000477,-0.820604264736,0.0307075828314,-0.140350043774
10513,-0.272225677967,-0.126650035381,-0.128431290388,0.416339933872,0.524649977684
1891,1.14965319633,-1.57229995728,-0.445501029491,-0.610146403313,0.726050019264
3066,-1.65252375603,-0.191599994898,0.956217944622,0.574826538563,1.35175001621
9801,-0.554290354252,-1.7364000082,0.747520387173,-1.26680791378,0.678900003433
1459,-0.0650522634387,1.58385002613,-0.314305067062,-0.336655974388,0.395949989557
9703,0.805447340012,0.92435002327,0.310959517956,-0.617607831955,-0.216250002384
10606,0.699741661549,1.12300002575,0.710127949715,-0.00407326221466,0.319550007582
1017,1.45230364799,-0.0595500171185,0.285905778408,-0.117862939835,0.611899971962
9813,1.4625980854,2.05935001373,-0.118736475706,0.498185783625,-0.987249970436
7485,-0.219243466854,-0.0988000035286,2.09508371353,0.781284332275,-1.14320003986
2109,-0.801652133465,-0.485000014305,-0.0541790127754,0.208659946918,0.564849972725
23271,1.2695081234,0.180600002408,-0.693808078766,-0.0918172448874,0.426999986172
9915,1.08154284954,0.661300063133,-0.285715997219,-0.399577617645,0.689849972725
9552,0.686761498451,-1.38680005074,-0.901448249817,0.402565002441,0.262400001287
93487,-0.409406512976,-0.346650004387,0.0271475538611,-0.154383778572,-1.45319998264
2956,-0.474600374699,-0.608799993992,-3.00086045265,-1.1549936533,-0.140600010753
11065,-1.30287349224,-0.0429500341415,0.0185585618019,-0.27740842104,-0.253500014544
9653,1.45336461067,1.28629994392,-0.0617827922106,0.569369673729,1.45654988289
200081,-1.41926920414,-1.34864997864,0.457633256912,-0.582062125206,-1.09345006943
3337,-0.0753413140774,-0.342099994421,-0.475511014462,0.230724200606,-0.337249994278
11073,0.373032689095,-1.7052500248,-0.546964347363,-0.00622056424618,0.445549994707
23,1.1871291399,-0.502249956131,-0.839969277382,-0.0546778663993,0.395999997854
5641,0.308435827494,-1.11294996738,-0.503057539463,-0.151203498244,0.283399999142
8720,0.591392636299,-0.490750014782,-0.324715912342,0.551880061626,0.194549992681
10782,0.535849332809,-0.102650001645,-0.837008118629,0.443000257015,0.137150004506
25932,1.28351807594,0.470100015402,0.324218034744,0.0,-0.337249994278
3028,-2.05102467537,-0.898900032043,-1.02351617813,-0.255396366119,-0.839400053024
6804,-0.536818504333,3.99310016632,0.676908612251,-0.184689983726,2.88085007668
890,-0.86676967144,-2.74059987068,0.260753691196,-0.604294538498,-0.460150003433
6390,-0.103222861886,-1.63794994354,0.958878457546,0.342529773712,-0.251249998808
4303,-1.71540343761,-1.31854999065,0.675036787987,-0.944090723991,-1.15289998055
10953,-1.2972022295,-0.728049993515,0.898379325867,0.219123005867,-0.358599990606
22889,1.16524934769,-0.649550020695,0.984051346779,-1.32333898544,0.0518000014126
3098,-0.203185915947,0.11700001359,0.871973872185,0.282000511885,-0.434949994087
11044,1.31323385239,0.234050005674,-0.751606464386,0.0776390582323,1.1413500309
8985,-0.186565458775,-0.439700007439,-0.310146003962,-0.0715402960777,-0.867599964142
66008,-0.453713744879,-0.156399995089,-0.156091719866,-0.92787361145,-0.447950005531
9217,0.574268698692,-0.388599991798,0.681036710739,0.330407142639,-0.54105001688
701,2.01621723175,1.11704993248,-0.851937413216,-0.0514589995146,1.20759999752
6182,-1.82157993317,-0.763499975204,-0.47166967392,0.0,-0.32310000062
4860,-0.161993026733,-0.448700010777,0.996431589127,-0.932789742947,-0.494100004435
7398,-0.0254022777081,-0.632499992847,0.228230178356,0.318757683039,-0.685750007629
6117,-1.1157541275,-1.2283000946,0.130048289895,0.114003457129,-0.628700017929
23588,-0.183485090733,0.517699956894,0.440992623568,-0.0739083737135,0.983800053596
949,-0.695459663868,-1.44439995289,-1.55840682983,0.527229428291,-0.517149984837
7168,0.332249820232,0.874149978161,0.816573858261,-1.39908707142,-1.56274998188
9375,1.0940836668,-0.62760001421,0.3367228508,0.280585378408,-1.58509993553
4927,-1.37928056717,-0.390399992466,0.762749314308,0.253275424242,-0.578999996185
2523,0.900512218475,1.46204996109,-1.95829498768,-0.120114952326,0.529950022697
58497,0.233337461948,-1.55920004845,0.520936012268,0.816332757473,0.267350018024
6856,-0.567338109016,-1.04260003567,0.403991311789,1.55066597462,0.472699999809
26036,-0.125061780214,-1.34505009651,1.36219763756,-0.00401079654694,-0.0735499858856
10206,1.51062059402,1.96264994144,-0.705004990101,0.478580385447,1.58879995346
25793,-1.33254230022,-0.713199973106,-0.340815395117,-0.391482055187,0.0396000146866
55556,-1.24595093727,0.195399999619,-0.268478274345,-0.349751472473,-0.246350005269
3978,-0.986038327217,-0.514199972153,0.0860023498535,0.657999634743,-0.316249966621
10681,1.88568210602,-1.37540006638,0.0756948888302,1.07908606529,-0.69865000248
3638,0.302297025919,-1.77084994316,-0.392320036888,0.231126815081,-1.47895002365
8349,1.36002492905,0.84684997797,2.94508504868,-0.0968779921532,1.93289995193
6275,0.632771372795,-0.447200000286,0.39193969965,-0.138092920184,1.41455006599
3895,1.56003272533,1.46029996872,0.200202435255,-0.252036809921,-0.238749995828
392,-1.29344069958,1.19640004635,-0.767918288708,0.348790735006,-0.522400021553
9170,0.276620984077,-0.596500039101,-0.287772476673,-0.221192836761,-0.506850004196
80347,-0.51596558094,-0.353700011969,1.11994254589,0.213115274906,-0.162200003862
23300,-0.538417458534,0.656800031662,0.365885436535,0.748857498169,0.241750001907
836,-0.963473618031,0.0270500183105,0.204885691404,1.54635763168,0.513549983501
11188,-1.64590907097,-0.0967999994755,-0.505622982979,0.639724612236,-0.827000021935
10898,0.248490557075,2.24729990959,-0.72726726532,-0.51592695713,-0.352800011635
9276,0.879347443581,-0.379950016737,-0.0975872278214,-0.0557304471731,-1.41735005379
1647,0.875416874886,0.427150011063,-0.0848614946008,0.474213123322,0.180150002241
10285,1.0480492115,-1.87284994125,0.40656799078,-0.722203850746,0.13734999299
23386,-2.32196307182,-0.862550020218,0.33739849925,0.391496896744,-1.19904994965
3156,0.234442770481,-1.22724997997,-0.243212729692,0.00211670808494,-0.21344999969
10237,-1.51510775089,-0.216350004077,0.279771924019,-0.393553733826,0.133049994707
7077,0.760250627995,0.28125,-0.333746016026,-0.698868155479,1.22220003605
11157,-1.38734030724,0.236750006676,0.850029110909,0.721765637398,-0.6549000144
