rid,DOS020_VCAP_6H:BRD-K60391168-001-01-1:5.09,DOS020_VCAP_24H:BRD-K60391168-001-01-1:5.09,DOS043_A375_24H:BRD-K60391168-001-01-1:5.09,DOS043_A549_24H:BRD-K60391168-001-01-1:5.09,DOS043_HT29_24H:BRD-K60391168-001-01-1:5.09,DOSBIO001_A375_24H:BRD-K60391168:10.1841,DOSBIO001_A549_24H:BRD-K60391168:10.1841,DOSBIO001_HT29_24H:BRD-K60391168:10.1841,DOSBIO001_MCF7_24H:BRD-K60391168:10.1841,DOSBIO001_PC3_24H:BRD-K60391168:10.1841,DOSBIO001_NEU_24H:BRD-K60391168:10.1841,DOSBIO001_NPC_24H:BRD-K60391168:10.1841
5720,-0.0473537743092,-4.10935020447,0.101525455713,0.0738999992609,0.315604358912,0.832730829716,-0.273496806622,-0.392496198416,-0.512889742851,0.500543475151,2.84539985657,2.44765329361
466,-0.374053031206,-3.01674985886,-0.936208844185,0.336849987507,0.000838246196508,0.0221674591303,0.316529363394,-0.95296394825,1.10174953938,1.60220837593,-0.0117999985814,-0.798695385456
6009,-0.309630990028,-0.89904999733,-1.6865940094,-1.40639996529,-0.299580603838,0.0963647961617,-0.690618038177,-0.266318917274,0.145800366998,-0.50586938858,0.667800009251,-0.253770142794
2309,-1.21606874466,0.76265001297,-0.603974997997,0.182850003242,-0.762049615383,-0.924428462982,0.657534003258,-1.83645236492,0.649298667908,-0.0214509665966,-0.0198499858379,-1.05263864994
387,-0.353965699673,2.98714995384,-0.602920651436,-1.57999992371,0.132426559925,-0.736440420151,-0.81314009428,-0.146697044373,0.0360092297196,0.264789998531,-0.0480999983847,-0.0309972763062
3553,0.671316444874,1.18280005455,1.23514330387,2.11054992676,0.584642708302,0.309327721596,0.146419525146,1.68513333797,-0.502219557762,1.6466486454,-0.0208999961615,-0.310266017914
427,-0.278520852327,-1.37755000591,0.255557954311,0.341000020504,-0.366898745298,0.781688153744,1.66160726547,0.725155293941,0.744100689888,0.727069735527,0.576349973679,0.0527373552322
5898,-0.039527527988,1.92199993134,-0.507245123386,1.19344997406,0.869215726852,-1.61559510231,0.326990306377,-0.789992034435,0.641592800617,1.8932890892,0.574050009251,0.143266320229
23365,-1.04559242725,-3.1101500988,0.741166114807,0.356700003147,-1.64620196819,0.0676018148661,0.529933452606,-0.0423907116055,0.0398036390543,1.63393008709,0.463500022888,0.283665239811
6657,1.41523420811,0.473250001669,-1.29061245918,1.72939991951,0.576959788799,-0.660466551781,-0.91336274147,2.76228141785,-0.50105214119,-0.0681057721376,0.745149970055,0.271349579096
5054,0.358640402555,-1.8993999958,1.50464832783,-0.670549988747,-0.273594290018,0.300112783909,0.949796795845,-0.736580371857,-0.555603027344,1.02508068085,-0.41369998455,-0.380705058575
3108,1.0723927021,5.05054998398,-0.721090376377,0.55680000782,-0.706839501858,-1.11322069168,-0.258661955595,0.916608393192,0.427180677652,-0.616944730282,-0.86755001545,-0.10537520051
1950,0.478458374739,2.85954999924,1.63007962704,1.32679998875,-0.376385301352,0.207742244005,-0.24661166966,0.0363628566265,-0.53377777338,-1.53472685814,-0.469900012016,0.0389831513166
351,0.55177283287,1.74489998817,-0.194169253111,1.16639995575,-0.66800481081,0.769990086555,0.727282166481,1.78219079971,-0.153019636869,0.18670193851,-0.43029999733,-0.891065955162
4846,1.99057304859,-1.62384998798,0.947628438473,0.192900002003,-0.813151061535,-0.409376442432,-1.39448714256,-0.0980045646429,-0.5751080513,-1.75315523148,-0.488100022078,0.946791887283
1452,0.405797600746,-1.13835000992,-0.0535383224487,-0.0843500047922,-0.0737933069468,-0.183877199888,-1.13941836357,0.486853837967,0.883677005768,0.331064343452,0.764799952507,1.06063747406
4776,0.443754136562,-1.46615004539,0.706149697304,1.55764997005,0.49281963706,0.17090523243,0.242802917957,2.58010959625,-0.844235062599,0.609582662582,0.0702999979258,-0.293757796288
6908,0.0721020847559,3.98850011826,-0.774660289288,-0.904500007629,-0.779590785503,-0.0584509372711,-0.430576324463,-1.90670514107,1.02984023094,-0.242417991161,0.406099975109,0.106135636568
672,0.345374703407,-1.21090006828,0.0214448869228,1.84829998016,-0.351311743259,0.0560880973935,-0.304552316666,-0.140019476414,0.0792282894254,0.960298299789,-0.0511500239372,-0.241608187556
5710,-0.0814682245255,-3.90009999275,-0.284271806479,-0.432649970055,-0.00018322840333,0.127072840929,-0.0962838605046,-0.483562797308,0.129014313221,0.100124552846,0.164649993181,0.387156963348
2115,2.28508424759,2.97829985619,1.35539364815,2.81385016441,0.407550483942,0.430224120617,-0.325348138809,0.352606803179,-0.590129494667,-1.68262076378,0.218950003386,0.720957279205
