rid,CPC011_A375_6H:BRD-A56892734-001-07-8:10,CPC011_A549_6H:BRD-A56892734-001-07-8:10,CPC011_A549_24H:BRD-A56892734-001-07-8:10,CPC011_HA1E_6H:BRD-A56892734-001-07-8:10,CPC011_HT29_6H:BRD-A56892734-001-07-8:10,CPC011_MCF7_6H:BRD-A56892734-001-07-8:10,CPC011_MCF7_24H:BRD-A56892734-001-07-8:10,CPC011_PC3_6H:BRD-A56892734-001-07-8:10,CPC011_PC3_24H:BRD-A56892734-001-07-8:10,CPC011_VCAP_6H:BRD-A56892734-001-07-8:10,CPC011_VCAP_24H:BRD-A56892734-001-07-8:10
5720,0.43086707592,0.186733752489,0.450911611319,0.735149979591,0.472001135349,1.4986000061,1.41449999809,0.383569985628,0.279364138842,-0.278287053108,0.558569848537
466,-0.0304957404733,0.422990471125,0.440620601177,0.424549996853,-0.141853958368,0.218250006437,0.357800006866,0.0497355535626,-1.47668492794,0.0739002972841,0.163559764624
6009,0.0889957845211,-0.665351986885,0.209832429886,0.540650010109,0.107430130243,1.3506000042,-0.155849993229,-0.471508204937,-0.33034157753,-0.298714280128,0.110580317676
2309,-0.441163152456,0.0426361262798,0.369129419327,0.151250004768,-0.538514137268,-0.336100012064,-0.31534999609,0.474302262068,1.49093043804,-0.349568665028,0.110755547881
387,-0.20171096921,-0.284339725971,0.412720918655,0.578050017357,-0.203286856413,0.049200002104,-0.901700019836,-0.595510900021,-0.119682006538,-0.319233208895,-0.133109509945
3553,0.395828902721,-0.302794694901,-0.677534461021,-0.211599990726,0.124822363257,-0.663249969482,1.50104999542,0.579824566841,1.07166576385,0.0589631870389,0.0303673669696
427,-0.548314809799,-0.138199478388,1.34911322594,-0.348950028419,-0.231296077371,-0.118400000036,-0.637400150299,0.00973606482148,0.400193423033,0.144270479679,0.432329684496
5898,0.00498329475522,-0.134828090668,-0.313413828611,0.106350004673,-0.00441709160805,-0.416550010443,-1.2704000473,0.149511128664,0.100515522063,-0.285620212555,0.567542672157
23365,-0.628048062325,-0.460363149643,0.293532818556,0.485300004482,-0.331431627274,0.0420499742031,1.09414994717,0.166959673166,0.306771755219,-0.131212666631,-1.10131919384
6657,0.0104503184557,-0.536283135414,-0.896970152855,-1.04309999943,-0.252945721149,0.18029999733,0.425849974155,-0.567268788815,-1.08534514904,0.734818458557,-0.275934994221
5054,-0.16267439723,1.14855539799,0.0679381787777,0.428499996662,0.401094526052,-1.25379991531,1.71129989624,0.149955779314,1.12980270386,0.259755343199,0.0605784989893
3108,-0.913251280785,-0.84997355938,-0.932065546513,0.585150003433,-0.192143321037,-0.026949999854,1.53910005093,0.127843886614,-0.725895345211,0.0549293011427,0.905825853348
1950,0.0930478274822,-0.604390203953,-0.365624278784,0.011450022459,-1.10675394535,-0.923449993134,0.163049995899,-0.431163787842,-1.41020977497,0.540664792061,-0.55408513546
351,-0.00109604001045,0.207260623574,-0.592891395092,-0.340600013733,-0.930351257324,-1.63829994202,0.103900000453,0.137265205383,-1.16071271896,0.0908700078726,-0.0294491332024
4846,0.088305324316,-0.586682736874,0.26173555851,0.108549982309,0.539013743401,0.180600002408,0.0545500516891,-0.442918509245,-0.313673228025,0.436662018299,0.391937971115
1452,0.30280777812,-0.0698988288641,-0.371016323566,0.434399992228,-0.888823032379,-0.366899996996,-0.49255001545,-0.207385748625,-0.82668620348,-0.19846342504,-0.649429798126
4776,-0.0163531973958,-0.247696787119,-0.346135735512,-0.341700017452,-0.880896449089,-0.741449952126,-0.658800005913,-0.370999038219,-0.0155964456499,0.314690440893,-0.823231160641
6908,0.0301761329174,0.373987644911,-0.555257320404,1.55119991302,0.290144175291,0.246199995279,-0.890499949455,0.19733864069,0.248667225242,-0.888310849667,-0.260585784912
