rid,DOS012_VCAP_6H:BRD-K39597586-001-01-5:5.13,DOS012_VCAP_24H:BRD-K39597586-001-01-5:5.13,PRISM001_A375_6H:BRD-K39597586-001-01-5:10,PRISM001_A375_24H:BRD-K39597586-001-01-5:10,PRISM001_MCF7_6H:BRD-K39597586-001-01-5:10,PRISM001_MCF7_24H:BRD-K39597586-001-01-5:10,PRISM001_PC3_6H:BRD-K39597586-001-01-5:10,PRISM001_PC3_24H:BRD-K39597586-001-01-5:10,DOSBIO001_A375_24H:BRD-K39597586:9.9142,DOSBIO001_A549_24H:BRD-K39597586:9.9142,DOSBIO001_HT29_24H:BRD-K39597586:9.9142,DOSBIO001_MCF7_24H:BRD-K39597586:9.9142,DOSBIO001_PC3_24H:BRD-K39597586:9.9142,DOSBIO001_NEU_24H:BRD-K39597586:9.9142,DOSBIO001_NPC_24H:BRD-K39597586:9.9142
2115,0.32893538475,-0.944249093533,-0.722931027412,-0.30942556262,-0.986530780792,-0.0380041897297,1.35835051537,0.313899993896,-1.5244243145,-0.0252626277506,-0.63725566864,-0.250727623701,-0.332437515259,0.876350045204,0.0020330697298
7015,-0.176890715957,0.430137515068,-0.422705054283,0.0672263726592,0.0736795961857,-0.027014747262,-0.680604934692,0.843088984489,0.131353288889,-0.130300283432,2.93133831024,0.478560656309,1.21794998646,-0.446299999952,-0.265052884817
8726,-0.429242432117,-2.13194203377,-2.11661696434,-1.41661214828,-1.77535116673,-1.26042914391,0.19147798419,-0.0959200114012,-0.400697946548,-1.31706547737,-2.53085374832,-2.82484769821,-1.17146754265,-1.20225000381,-1.54555761814
2185,-0.58552646637,0.487350344658,-0.256268799305,-0.187187761068,-0.181344032288,0.0996976196766,-0.670826554298,-0.0388169810176,-0.402433753014,-0.324324935675,1.07618451118,0.613170921803,0.688537836075,-0.984449982643,-0.930992603302
3315,-0.434795618057,-0.09673422575,-1.41463172436,0.267759084702,-0.224009871483,-0.99703836441,-0.00272213667631,-0.605907678604,0.752013921738,0.0292264819145,0.876470148563,-0.751844108105,-1.03259015083,1.02950000763,0.0733615309
5289,-1.14493882656,0.172166615725,0.609962761402,0.662706077099,0.731815755367,-0.315672785044,2.58190155029,0.275826096535,0.662378191948,-0.0177938640118,2.94483494759,0.812031030655,1.94308531284,-0.235899984837,0.692326009274
868,-1.99905776978,2.08716750145,7.33856773376,-0.40637588501,0.98063147068,0.831999778748,1.72744882107,0.17493852973,0.0808674842119,-0.248264566064,1.44195902348,0.33191922307,0.84772336483,0.453099995852,0.523455679417
1677,-0.165440306067,-1.51582634449,-0.7480905056,0.174211546779,1.36765122414,0.636343896389,0.191462382674,-0.471180051565,-0.494058907032,0.689071059227,-0.615658998489,0.951811313629,-1.84371852875,-0.657700002193,0.702997028828
7043,0.165899112821,0.772608399391,-0.011258892715,-0.0956026464701,-0.385495275259,0.918420314789,-0.694201350212,-1.06674551964,-0.69639056921,-0.301831245422,-0.647836983204,-0.144019812346,0.0799278616905,-1.02384996414,-0.598824560642
5613,-0.131508037448,0.104244045913,-0.398265779018,-0.720622301102,-0.199245333672,-0.344776630402,-0.754525244236,-1.95696187019,-0.658603429794,-0.78538018465,-0.812161922455,0.697422623634,0.506895303726,0.0658499971032,-0.770514011383
595,-0.591168940067,-1.93361103535,-1.00584578514,0.814609110355,0.608578085899,-1.43642306328,0.351363062859,-1.4705953598,-0.619829416275,0.409338593483,-2.31977057457,-1.45371067524,-1.23503804207,0.937799990177,0.0786804407835
4793,0.083989918232,-0.1493139714,0.665553092957,-0.27711391449,1.08622062206,0.668557047844,0.216132104397,-0.108449809253,-0.00230007618666,0.324262857437,1.04547405243,-0.131874889135,-0.167708560824,-0.595550000668,-0.511433005333
2736,0.812771141529,0.638724982738,-0.873905301094,1.30469036102,0.607413887978,-0.292147159576,-0.781737327576,-0.964376926422,-0.860110878944,0.231812775135,-0.798873662949,-0.388916552067,0.14429590106,0.196149975061,-0.273021131754
5290,-0.13132366538,0.658094644547,0.146284669638,-0.797798633575,-0.756885409355,0.477373600006,-0.387839764357,0.0681544691324,0.0602190569043,-0.210484057665,1.48711740971,0.42264726758,0.550048828125,-0.904699981213,-0.762465238571
6194,-0.0170305371284,0.448446273804,0.0,0.0477019995451,-0.758335232735,0.409206002951,0.503537774086,-0.347055584192,0.513523101807,-0.156448036432,0.623398303986,0.814169049263,-0.443689286709,0.214599996805,-0.0899192765355
1676,0.490944206715,0.951595067978,-0.979999065399,-1.28338551521,0.616634309292,0.578014850616,-0.280113071203,-1.12646269798,-1.01546430588,-0.897965013981,-2.0528922081,-0.912432312965,-0.0446842163801,-0.722899973392,-1.07017612457
23512,0.129897862673,-2.9535036087,-2.95045948029,0.539602160454,-1.25133776665,-0.403126448393,0.21767142415,-0.497588694096,0.359364807606,-1.21224892139,-2.14097118378,-1.35691928864,-0.330243289471,0.781999945641,-0.51668035984
148022,-0.279455900192,-1.93747591972,-1.11753463745,-0.684126138687,-0.0458941534162,-0.0647772327065,0.125266849995,-1.13985145092,-0.395720720291,0.0514276027679,-1.22525382042,0.121487915516,-0.813566029072,-1.04299998283,-0.72647857666
1906,-0.771356105804,0.906702160835,-0.769444227219,-0.327427864075,-0.947969317436,0.600421905518,-0.429278641939,-0.313227415085,-0.650741934776,-1.23835849762,0.666241288185,0.285729795694,-0.168214410543,-0.86075001955,0.306777119637
8878,-0.137357532978,1.40142083168,-0.759230792522,0.0672701150179,0.657606840134,1.11929047108,0.274114578962,-0.166585028172,0.958359539509,0.933829307556,2.2992272377,1.19308400154,-0.264166593552,1.3055999279,0.849219024181
3091,0.573826372623,-0.128077924252,0.795289576054,-0.0164543092251,1.1742041111,-0.418547481298,-0.598127424717,-0.588274657726,-1.2689050436,-1.10953950882,0.92605727911,-0.236278146505,0.385201156139,0.620900034904,0.719843924046
5743,0.647666335106,-1.47495484352,-0.129909664392,0.30235260725,0.694027721882,0.261544406414,1.42388939857,-0.0551866292953,-1.20629143715,0.97997289896,1.8620043993,0.542198121548,-0.258775264025,-1.78500008583,-0.149139106274
5321,0.419445693493,0.767324984074,0.0163912065327,0.602499067783,0.0206917077303,0.0297220274806,0.121471568942,0.424906343222,0.498919159174,-0.610540688038,1.19559502602,0.690666794777,1.41817355156,-0.725149989128,-1.62714219093
4144,-1.81617617607,0.566361069679,0.136864840984,-0.108219765127,-1.92291915417,-0.402872741222,-4.93189477921,-0.587798178196,-0.669038712978,0.0534830093384,-0.321769595146,1.16072511673,-0.0264378413558,0.35949999094,-0.965147018433
1981,-0.205912381411,2.23922657967,-0.561855733395,-0.499701470137,0.0769719704986,-0.897294938564,0.502326905727,0.593605816364,0.429503202438,-0.48966935277,-1.13087761402,-0.616172969341,0.282732635736,0.420049965382,0.0459994226694
695,0.288124710321,-0.844743311405,-0.0613698512316,1.30732989311,0.407188773155,0.563745319843,0.103246897459,0.230831682682,-0.309684246778,-0.882299661636,-0.850306034088,-0.249568596482,1.12070727348,-0.157800003886,-0.150065943599
10398,0.186289086938,2.8256020546,-0.498457878828,0.0247715637088,0.784878671169,-0.0355897471309,-0.283809036016,0.226882502437,-0.738286137581,0.0981199890375,0.100525140762,0.308589726686,0.227541312575,-0.166100010276,1.04949617386
5708,0.0663728564978,-1.4242978096,-0.318019598722,-0.722711861134,-1.05767512321,-1.03355908394,0.884736359119,-0.109662994742,-0.230551302433,-0.663774549961,-2.01114034653,-0.299955934286,-0.192633092403,-0.615350008011,-0.141294687986
1213,0.193627923727,0.58945775032,-0.401937127113,0.980534791946,1.04457092285,-0.93917131424,-0.000126890838146,-1.6008348465,0.264630824327,0.263584733009,-1.16872286797,-1.63755130768,0.197480991483,0.814199984074,0.879257977009
226,0.0168061591685,-1.33036351204,0.00293391942978,0.617329180241,-3.13130331039,-1.23650801182,-5.26289129257,-0.395786225796,-1.1702272892,0.258863657713,-0.916482925415,-0.648641824722,-0.567242860794,0.98290002346,0.850591301918
6777,0.74129986763,-0.150311380625,-0.577278673649,0.638879954815,0.563193023205,-0.227027207613,1.06294631958,0.399676203728,-1.0252790451,0.292263805866,-1.7251894474,0.351149260998,0.0568430423737,0.112300008535,0.110069930553
2113,0.120278120041,-0.827883839607,0.102016270161,-0.500182926655,0.312317967415,-0.635550141335,0.544956982136,-0.200558766723,-0.238351762295,0.309163630009,1.0685287714,-0.394904255867,-0.914012134075,-0.960650026798,-0.209518104792
3329,-0.103882834315,-1.69773077965,-0.771745026112,-0.556617319584,0.470474630594,0.118184790015,0.762378811836,-1.43759489059,-0.259796589613,-0.52235776186,-2.72630405426,-0.6483913064,-0.573930263519,1.53629994392,0.00565397366881
1050,-1.60078084469,-0.563952803612,-0.814566016197,0.296678602695,-1.80618417263,4.79747629166,1.3651304245,-0.915945887566,-0.253577589989,0.600069284439,1.69328808784,-0.495990514755,-1.42132759094,0.0445999987423,-0.920728564262
9491,0.336474508047,0.89355546236,-0.718064069748,-0.118655256927,-0.165647983551,0.640631973743,0.193957328796,-0.103225275874,0.162561058998,0.00914779305458,0.234566658735,1.0946418047,0.437314778566,-0.577600002289,-0.380090922117
22926,0.363332211971,1.71389269829,1.19900178909,1.11460542679,0.813064694405,1.22778260708,0.887031674385,0.230129227042,0.614305138588,0.626084327698,1.73957705498,-1.09879398346,-0.0386773049831,0.360300004482,0.403653562069
5899,-0.812887609005,0.778913915157,-0.0564184896648,0.0613539926708,-0.443950474262,0.330204665661,0.385917305946,0.273810207844,-0.374563515186,0.694321274757,-1.16683256626,-0.561098873615,-0.607806742191,-1.3859000206,-1.29863381386
5467,0.0194388777018,0.295475810766,0.346847146749,0.721920013428,-0.140451431274,0.00328249484301,0.375944495201,0.149746403098,-0.789774477482,-0.676745474339,-1.76869702339,-1.13842785358,0.694135665894,0.260650008917,0.632037758827
6774,-0.626404523849,0.748941898346,0.422996520996,0.675209403038,0.216873466969,-0.318363845348,0.383189231157,0.183144688606,-0.29275521636,-0.628998160362,-0.373207867146,-0.334124684334,0.104294970632,0.547699987888,0.819906175137
1788,0.230176597834,0.45289003849,-0.237253695726,-0.831808388233,-0.171860665083,1.20675849915,-0.475098818541,0.028002128005,-0.378037065268,0.410292208195,0.976387143135,1.15314114094,-0.389699995518,-0.41740000248,-0.299589335918
5921,-0.313375741243,-0.155058845878,-0.713062524796,0.0646118819714,0.404362499714,0.366129517555,0.442999958992,0.769331753254,-0.366214334965,0.176292985678,-2.34682822227,-0.382845252752,0.61388027668,-0.268500000238,0.814630627632
5721,-1.52722859383,-2.17467403412,0.149499952793,-0.0969136729836,-0.00436826050282,0.226309522986,0.601369678974,0.300342619419,0.820241689682,-0.30199021101,1.67288327217,-1.65774917603,-1.30784702301,1.13010001183,-3.17016220093
2263,0.945802748203,0.107878103852,0.0659618526697,-0.967233181,0.0641541182995,0.387793570757,-0.459021687508,-0.448794871569,0.500170588493,-0.0409106351435,0.291309922934,0.852010846138,1.33356761932,-0.231450006366,-0.486660808325
808,0.0439944863319,-0.192113801837,0.0983679816127,-0.316979527473,0.526403963566,-0.0208193808794,-0.115151643753,-0.131167396903,-0.0424680113792,-0.0117525113747,-0.00596629083157,1.0958006382,0.48538172245,-0.374199986458,-0.590121507645
30001,-0.429029405117,-0.189519077539,0.603934526443,1.18470549583,0.944207787514,0.477877795696,0.981305360794,1.31498360634,0.525743126869,0.948698878288,0.6046448946,0.375077664852,0.718018531799,-0.0504000000656,1.06529426575
348,-0.401325911283,0.528005003929,0.371573120356,1.81906366348,0.707766532898,0.905121922493,0.0397795140743,-0.664599180222,0.46400398016,-0.0976336821914,-0.480750262737,0.067870080471,0.760122299194,-0.0491999983788,0.94730681181
30849,-0.657094955444,0.261366307735,-2.56548094749,0.141304925084,-0.56586676836,-0.108555950224,-0.140415355563,0.49257183075,-0.0975289419293,-0.269539535046,-2.88882565498,0.0196687355638,1.31704199314,0.723950028419,-0.123971179128
1454,-0.810198545456,-1.40772271156,-0.0602483898401,0.548809170723,-1.37648880482,-0.15198969841,-1.50070250034,-0.3910382092,0.191355153918,0.602059543133,-1.04090285301,2.00424623489,0.77462542057,1.12549996376,-0.0860058516264
6500,-0.671497583389,-0.116259679198,-0.347564995289,0.614666104317,0.738609194756,-0.390336692333,0.278971582651,-0.209803238511,-0.602352261543,0.442225664854,-1.511064291,-1.74723875523,-0.429543435574,0.962999999523,-0.235691308975
5627,0.646098315716,-0.606509208679,-0.626151323318,1.56463909149,0.0861069634557,-0.268477231264,0.31565362215,-1.23464810848,-0.950392484665,-0.628990709782,-1.64206779003,-0.647238612175,-0.445416808128,0.19074998796,1.10706424713
5715,0.14227232337,1.85142683983,-0.0458418726921,-0.0541493073106,-0.0211564339697,0.263849914074,0.734321653843,-0.375139355659,0.168392375112,0.851151704788,-0.429985105991,-1.07071459293,-0.766514360905,1.37750005722,-0.0636279508471
4791,0.17639374733,-0.17700445652,1.9700769186,0.303274810314,1.03976094723,0.477602779865,0.0507110655308,-0.0541543588042,0.00394489616156,-0.482687741518,-0.520801782608,-0.374358355999,0.872784376144,-0.9007999897,0.716156482697
56924,0.62763094902,0.0794013589621,0.0990203619003,1.11855328083,-0.309808313847,0.00741118192673,0.574829995632,-0.0229233875871,0.287612974644,0.673733115196,-1.05696678162,0.450554847717,-0.248893201351,-1.4305999279,-0.148050501943
2690,-0.174335479736,1.47606754303,-0.580975532532,0.00024575740099,-1.01047074795,0.0596491061151,0.185715615749,0.608563780785,-1.46699082851,0.645295262337,-0.065566457808,-0.389049291611,-0.370014250278,-0.485949993134,-0.143109917641
1019,-0.602394998074,-2.2448143959,-0.167796492577,0.199390083551,0.888509511948,-5.32360172272,-0.0485781729221,-0.517919898033,-1.60855591297,-0.635307252407,-1.87491476536,-0.432273477316,-0.435203194618,0.919849991798,-0.000302389264107
51422,-0.767294764519,-0.984483957291,0.800282537937,-0.517500400543,-0.392503499985,0.656666219234,1.01006293297,0.466396361589,-0.319075942039,-0.858651816845,-1.19493186474,0.0152013041079,-0.379915356636,-0.182000011206,-0.265868067741
5788,-0.183367311954,-0.187168687582,-0.350615650415,-0.709116816521,-0.24737611413,3.50747013092,-0.46284610033,-0.231295377016,-0.911186993122,0.86164188385,-0.544535636902,0.250825732946,1.68620860577,-1.65034985542,1.15214657784
6709,-0.338320374489,0.174547672272,-0.571607112885,0.0153577905148,0.169622212648,-0.525968074799,1.40762984753,-0.47619214654,-0.588583707809,-0.695094645023,-3.78357744217,0.284204721451,0.612801849842,0.224599987268,0.389881759882
1277,-1.36044275761,0.770221233368,-1.10246026516,-1.01264429092,1.25106835365,1.55744588375,0.376168876886,0.423441618681,-0.88632786274,-1.72986841202,0.0152983497828,-0.261535793543,0.978069543839,0.959149956703,0.105667710304
993,-2.9945473671,-9.00640106201,0.60033839941,-0.14497409761,0.43494528532,-0.489153206348,-0.369409322739,-2.14747238159,0.323513746262,-0.427535623312,-1.67915892601,-0.506715476513,-0.320979446173,0.486499994993,-1.22471499443
7157,-0.617442011833,0.302291631699,1.92709243298,1.4799529314,1.04675686359,0.303594350815,0.76267939806,0.496255278587,-0.890879631042,1.05929100513,-1.2967274189,-0.518405675888,0.522092103958,0.537150025368,-0.253046482801
1958,-0.126752957702,-0.414699375629,0.280755579472,0.238463327289,-1.53869795799,3.78958582878,0.925936162472,0.185516506433,0.133935257792,-0.135456860065,-2.64775896072,-0.165415883064,2.13064146042,-0.313250005245,-0.648836255074
4582,-1.0089417696,-0.214721143246,0.188503235579,1.49640345573,1.73675632477,0.535197377205,2.17414712906,0.0159644335508,-0.535239338875,0.750625252724,0.832736670971,1.49134111404,1.51358985901,-0.334549993277,0.224947422743
9212,0.00104573741555,-4.04956817627,-1.64037299156,-0.365524768829,-0.390377938747,0.0246403217316,0.422619223595,-1.22732555866,-0.756609797478,-0.605313301086,-4.35357284546,-1.28186607361,-1.19094645977,-0.674300014973,-2.09272742271
8440,-0.474413454533,1.97926545143,1.32086575031,0.947251498699,0.0939772725105,0.481146365404,0.853325784206,0.159696936607,-1.61302947998,-0.640148639679,-1.25494289398,0.191368386149,0.41236820817,0.875800013542,0.125916272402
6790,-0.119436740875,-4.29094696045,-1.73442816734,0.0424460247159,-0.770877242088,-0.592576086521,0.0606638267636,0.0236282348633,-0.721668541431,-0.136551320553,-4.88930511475,-1.07014358044,0.212552443147,-0.0106500014663,-1.07115077972
8851,-0.343378007412,-1.05176198483,-1.59256148338,0.762810826302,-0.545919001102,0.424272984266,0.808652102947,-0.0610341727734,-0.117608785629,-0.871222496033,-0.920310616493,-0.357432335615,0.566428124905,-0.423199951649,0.867646455765
2534,-0.523537099361,1.78025448322,1.67119026184,0.166107296944,-0.390327572823,0.446976184845,1.0811573267,1.57213115692,0.48293119669,-0.950781583786,0.680170536041,1.23251104355,1.2922976017,0.811199963093,1.45733308792
4893,-0.100828535855,-0.493624210358,0.12227576226,-0.426530867815,0.94498616457,-0.272877693176,-0.0207535624504,-1.0557487011,-0.351831674576,0.0396663174033,0.257297813892,-1.71652901173,1.20961844921,-0.164700001478,0.207508206367
665,-0.58969783783,-0.847710371017,1.41334414482,0.20008584857,0.682733535767,0.83484518528,-0.333788454533,1.92903649807,1.76562392712,1.23140013218,1.57334756851,0.0675749927759,0.523027777672,0.433799982071,-0.563437223434
4313,0.0592435002327,-0.140860497952,-0.124738067389,-0.13348788023,-0.112659245729,-0.214625284076,-0.34925159812,-0.0850477665663,0.103590250015,0.229389369488,1.07425522804,0.663744211197,0.607996463776,-1.03769993782,-0.277264654636
1022,0.309383064508,-0.402600795031,1.36610031128,-0.350287944078,0.856912612915,0.12046700716,0.503964006901,1.58101773262,0.325084269047,-0.382999837399,1.19637274742,0.0751922726631,0.407472074032,-0.684449970722,-0.211490616202
5880,-0.889368951321,0.265671253204,-0.329082727432,-1.08818745613,0.67325925827,-0.406461000443,0.585252165794,-0.0221739783883,0.263971656561,0.528383493423,0.920615077019,0.535845041275,0.109003067017,-0.811650037766,0.325077772141
3162,-0.609276115894,3.58657836914,0.105722039938,-0.723722457886,1.99405789375,0.898038983345,0.229313731194,2.21880054474,0.151360064745,-1.52177464962,-0.68949919939,0.489950835705,0.282656043768,0.302399992943,4.23014736176
1282,-0.0454470217228,1.43018507957,-1.27504706383,-0.885562419891,-0.35960444808,-0.671459794044,-0.754017710686,-1.16086685658,-1.02951157093,-0.430281341076,1.16254067421,0.448341608047,-0.178231403232,2.36224985123,0.258607178926
3383,-0.318963587284,1.3836581707,-0.847339212894,-0.000855748075992,2.49535417557,5.34328651428,6.72358608246,1.1476534605,-0.454482674599,-0.242365092039,0.792468369007,1.86708819866,0.403366953135,-0.303000003099,-0.790512382984
727,1.60717940331,4.41914415359,2.10556769371,0.159893319011,0.0939643904567,-0.332443714142,0.31214556098,-0.238624453545,-0.460457265377,0.780198812485,1.02913022041,-0.104288309813,0.396258413792,-1.03554999828,0.207927212119
4792,-0.847141563892,-0.891905486584,-1.21541929245,-0.966232001781,2.3060631752,-0.781111896038,0.129474580288,-0.319185882807,-0.447997689247,0.559235095978,-2.86637377739,0.939736604691,-0.913388252258,0.713100016117,-0.323104441166
4794,0.416372418404,-0.0713337361813,0.534758627415,-1.00572538376,0.763817071915,0.357790052891,-0.220666363835,0.566488623619,-0.676758766174,0.364483624697,1.27509152889,0.68398219347,0.508511006832,-1.28754997253,-2.07574987411
902,-0.303835272789,-1.07494020462,0.86427116394,-0.0392659455538,1.03337955475,0.539787113667,-0.0708665251732,0.241681188345,-0.180538102984,-0.608390450478,-0.0913488864899,-0.716711342335,0.682711541653,-1.44389998913,-0.351814568043
8091,-0.940249443054,-0.704659283161,-3.03405761719,-1.92790603638,0.10976305604,-0.274514764547,0.349275976419,0.655472993851,-1.12991452217,-0.817817986012,-3.28718662262,1.00214338303,0.128269031644,-0.50854998827,-0.357931375504
3486,1.63885211945,5.30743312836,2.77407121658,2.72058463097,0.973035812378,-0.04746709764,-0.503144979477,0.0115572921932,2.43676567078,-0.425964385271,0.593788385391,0.0555027462542,-0.106481492519,0.96975004673,-0.489874541759
10818,0.453955590725,-1.26347756386,-0.104425258934,0.278384774923,0.0789545923471,0.236969769001,0.387923508883,-0.180830255151,-1.04399847984,-0.214077562094,-1.08143830299,-0.410457730293,0.00173381343484,-0.965099990368,0.194359570742
3454,0.398893654346,0.983624815941,-0.078695319593,-0.643522799015,-0.27765712142,0.649735093117,-0.490706682205,0.0204215794802,-0.523744642735,-0.402695089579,1.50321292877,0.18392778933,-0.314812242985,-0.642300009727,-1.24045813084
4282,0.257252752781,-1.31907975674,0.359776437283,0.230239093304,-0.522945046425,-0.293916195631,-0.10837957263,0.086219266057,-0.48420548439,-1.08239388466,0.0790322124958,-0.44650888443,0.082554936409,0.632749974728,-0.370311021805
1605,-1.81874155998,1.05978155136,-0.372735500336,1.54632174969,0.409166067839,0.493509978056,0.0431622862816,0.0561055541039,0.944657802582,0.615616440773,-2.10628938675,0.0179967433214,0.441706418991,0.428550004959,1.21779322624
10644,-0.358540356159,0.293177992105,0.174304068089,0.520010530949,-0.137022703886,-1.2086981535,-0.572971224785,-0.19462300837,0.487301230431,2.55503845215,-0.555104494095,-0.208486050367,0.48408305645,0.585250020027,0.562978506088
2065,-0.0693759322166,0.678076684475,-0.186543852091,1.79884719849,0.399912178516,0.696487545967,0.562360048294,1.16871786118,-1.32714915276,-0.457237243652,1.66608452797,1.24738264084,0.198554590344,-0.891099989414,0.0783570408821
8321,-0.549304068089,0.5208542943,-0.223234698176,0.946009457111,-1.33085489273,-0.649763703346,-0.384255081415,0.110602922738,0.278044015169,-0.137633770704,2.60965180397,1.03244268894,1.11548304558,-0.921849966049,-1.3077275753
8503,-0.344242572784,-1.281498909,-0.473282307386,0.431710064411,0.323262989521,1.04259419441,0.785899400711,0.649194180965,-0.664145946503,0.278054147959,0.12781009078,0.996610403061,0.218475699425,0.808499991894,0.715005457401
7027,0.20698325336,-1.20645618439,-0.617765784264,-0.570192813873,-0.616466999054,-0.0148237040266,0.916289031506,-0.104272648692,-0.584176242352,-0.341975420713,-3.33748030663,-1.95339274406,-0.325469970703,0.239900007844,-0.773530721664
6850,1.13527643681,0.145837336779,0.363125354052,-0.286567658186,1.1101565361,-0.343378990889,0.292880445719,0.0597145594656,-0.36509630084,-0.119405895472,0.0421009212732,0.752574145794,0.41728630662,-1.07185006142,-0.361757367849
