rid,DOS008_VCAP_6H:BRD-K90173466-001-01-6:5,DOS008_VCAP_24H:BRD-K90173466-001-01-6:5,DOS037_A549_24H:BRD-K90173466-001-01-6:5
5720,0.266896903515,-0.00115618109703,-0.344999998808
466,0.180418431759,0.0448252595961,-0.412299990654
6009,0.434220522642,0.0516227483749,-1.02890002728
2309,0.441067159176,-0.485555946827,-1.01734995842
387,0.309633374214,-0.14528593421,-0.34534996748
3553,0.173492059112,0.938988089561,-0.229699999094
427,-0.429469972849,0.264145046473,-0.272500008345
5898,-0.792949616909,-1.63049447536,0.242349997163
23365,-0.0677460134029,-0.684792816639,-0.41345000267
6657,-0.614724338055,2.17262482643,-0.00310000032187
5054,0.0692520737648,0.117866143584,0.47935000062
3108,-1.36619377136,1.43819606304,-1.24895000458
1950,-0.505079865456,1.09512114525,0.566550016403
351,-0.729758858681,-0.423140645027,0.0591000020504
4846,2.50648212433,-0.223757535219,-1.99825000763
1452,-2.79423713684,-2.50817227364,-1.16184997559
4776,-0.571865677834,0.786523401737,0.704050004482
6908,0.557912230492,-0.649896860123,-0.455750018358
672,-1.00058603287,1.25296616554,0.0764499902725
5710,-1.40674293041,-1.99617624283,-0.306100010872
2115,-0.92183983326,0.875643730164,-0.0865999907255
7015,0.207494243979,1.52261412144,-0.622449994087
8726,0.950484871864,0.36479473114,-0.50284999609
2185,-0.498158454895,0.609018445015,0.531899988651
3315,-1.78984332085,1.05023109913,-0.586449980736
5289,-0.207095175982,0.809865415096,-0.100899994373
868,-0.147566124797,0.513737797737,-0.0113500058651
1677,-1.07811689377,1.40424633026,0.277300000191
7043,-0.499175876379,0.752816259861,0.516700029373
5613,0.353554517031,0.769791424274,0.297349989414
595,0.421723097563,-0.321838200092,-0.0452499985695
4793,1.9508626461,0.95466786623,-0.557950019836
2736,-0.994914352894,1.54115200043,-1.28659999371
5290,-0.303442567587,1.05531311035,-0.0443499982357
6194,0.0322906672955,0.160413905978,0.000300000014249
1676,-0.595297932625,0.554964780807,0.500800013542
23512,-0.152929216623,-1.5257461071,-0.265150010586
148022,0.252899259329,-0.933508455753,-0.469750016928
1906,-0.15284140408,0.708812713623,-0.244499996305
8878,-1.81475102901,-0.677790403366,-0.911499977112
3091,0.0117663629353,-0.0138942748308,-0.234200000763
5743,-0.61407738924,-1.07383298874,-0.427550017834
5321,0.179029867053,0.300887078047,0.680400013924
4144,-1.11370885372,0.00617848336697,0.729550004005
1981,-0.288015723228,0.79024296999,0.603299975395
695,-0.444506525993,-0.504613101482,0.501950025558
10398,-0.347425699234,0.354794591665,-0.0670000016689
5708,0.286441236734,0.755009889603,0.750299990177
1213,0.9544916749,-0.259879797697,0.441250026226
226,0.687048971653,-0.520596981049,0.339200019836
6777,-0.836494028568,0.199127033353,0.102100014687
2113,0.285981088877,1.02545678616,0.132149994373
3329,-0.0992179661989,-1.0164347887,-2.81354999542
1050,-0.141936764121,-1.54736673832,-1.06754994392
9491,-0.830844163895,0.854199409485,-0.229699999094
22926,0.681941866875,-0.896423339844,-1.0882999897
5899,-0.37814232707,-0.607757925987,0.232950031757
5467,-1.05901658535,0.0365019068122,-0.0773500055075
6774,-0.243143796921,-0.814974784851,-0.16320002079
1788,-0.522710740566,1.08757436275,0.483500003815
5921,-1.34424710274,-0.926716685295,-0.706750035286
5721,-0.17982339859,-0.384014606476,-1.82799994946
2263,-1.46228849888,1.28944134712,0.29540002346
808,0.156420439482,1.50266599655,0.678200006485
