rid,CPC003_HA1E_6H:BRD-A18932057-001-01-1:10,CPC003_HA1E_24H:BRD-A18932057-001-01-1:10,CPC003_HCC515_6H:BRD-A18932057-001-01-1:10,CPC003_HCC515_24H:BRD-A18932057-001-01-1:10,CPC003_PC3_6H:BRD-A18932057-001-01-1:10,CPC003_PC3_24H:BRD-A18932057-001-01-1:10,CPC003_VCAP_6H:BRD-A18932057-001-01-1:10,CPC003_VCAP_24H:BRD-A18932057-001-01-1:10
5720,-0.29129999876,-0.494361251593,0.359328597784,0.593181073666,-0.142440199852,-0.42919999361,0.345250248909,-0.464699983597
466,0.542599976063,0.151000633836,0.106989875436,0.689274966717,0.53329372406,0.889080107212,0.384937942028,1.53415000439
6009,0.828599989414,0.403447031975,0.00570693612099,0.501757085323,0.756849706173,0.553780019283,-0.317383319139,0.959649980068
2309,-0.685100018978,0.527390003204,-0.353373229504,0.327924132347,-0.297142088413,-0.0245600044727,-0.255324453115,0.879050016403
387,0.240600004792,0.282937377691,-0.395541220903,-0.0670427381992,-0.216307938099,-0.642700016499,-0.114019982517,-0.211250007153
3553,0.0562999993563,-0.868803322315,0.214229166508,-1.01840627193,0.529948174953,-0.283400028944,-0.409453719854,-0.231149971485
427,0.0665000006557,-1.39013886452,-0.686741232872,0.975524306297,0.990915298462,0.709779977798,-0.318917065859,-0.277200013399
5898,1.02789998055,-0.282525241375,0.0659767091274,-0.30241844058,0.0538155511022,-0.120880037546,-0.350829929113,0.745600044727
23365,0.780700027943,0.57390421629,-0.129284873605,0.55140799284,-1.17669773102,0.375660002232,-0.112945146859,0.176849991083
6657,0.942099988461,-1.13475799561,-0.74198704958,0.243150502443,0.904045403004,1.53864002228,-0.486411958933,-0.745400011539
5054,1.33749997616,-0.82116663456,1.08903002739,0.667824149132,0.250611305237,-0.252480000257,-0.00698790932074,-0.0724000036716
3108,-0.433099985123,-0.377950906754,-0.577967703342,-0.146723031998,-0.197685241699,1.79190003872,0.0195272415876,-1.33579993248
1950,0.998300015926,-0.0479423105717,0.0583779513836,-0.570757567883,-0.672544896603,1.05225992203,-1.12665712833,0.121699988842
351,0.17159999907,-0.463980972767,0.259358376265,-0.0166383236647,0.876559078693,-1.41812002659,0.0172856487334,0.337249994278
4846,0.608399987221,0.201459228992,0.126266375184,-0.402041137218,-0.133510380983,0.86050003767,-0.0887801125646,-0.137300014496
1452,2.15249991417,0.0620169937611,0.447390735149,0.526331305504,1.29676306248,0.478379935026,-0.657302558422,1.89930009842
4776,0.041400000453,0.321883141994,0.388990223408,-0.186715826392,0.609071612358,0.498959988356,-0.240086942911,0.237599983811
6908,-0.0551000013947,-0.464085429907,-0.755019664764,0.212613731623,-0.525849163532,0.52096003294,0.432777613401,-0.710199952126
672,0.832099974155,0.456370770931,0.585669159889,0.801350831985,0.568583488464,0.424460023642,0.196594595909,0.883899986744
5710,-0.293099999428,-0.218007549644,0.240221828222,0.866527795792,1.2733733654,0.345040053129,0.432191491127,1.93959999084
2115,0.514100015163,-0.278352051973,-0.594879984856,0.573174536228,-0.0909214392304,0.41704005003,-0.384426265955,-1.00635004044
7015,0.172900006175,0.387490928173,-0.292345315218,-0.761312127113,1.45190596581,2.03049993515,-0.521924972534,-0.342849999666
8726,0.608500003815,0.189617246389,-0.967908620834,0.914988875389,-0.924038827419,0.961660027504,-0.207890018821,-0.898199975491
2185,0.12309999764,0.0197753310204,-0.243807077408,-0.941026210785,1.3221206665,0.647279977798,-0.759325444698,-0.960450053215
3315,-1.19120001793,0.358707487583,-0.607073128223,-0.154580578208,-0.301677584648,-1.95713996887,-0.154214709997,0.821599960327
5289,-0.949000000954,0.20219412446,0.579108119011,0.61550039053,0.61377030611,0.350799977779,0.0184071138501,0.512050032616
868,0.18029999733,0.31110227108,0.0900108516216,-1.35566461086,1.71367311478,0.471219956875,-0.533858716488,-0.749150037766
1677,-0.343899995089,-0.092638105154,-0.291860044003,-0.822295069695,-0.565127193928,0.625620007515,-0.428377389908,0.159449994564
7043,1.32229995728,-0.397414118052,0.191843926907,-1.0060338974,0.88206332922,0.692220032215,-0.427617460489,0.736150026321
5613,0.643700003624,-0.197473168373,1.14188063145,-0.678768157959,1.62059807777,0.798479914665,-0.424772500992,0.214700013399
595,0.447100013494,0.398423284292,-0.0310925245285,0.698657691479,-0.364095836878,0.88220000267,0.219800889492,1.31474995613
4793,-1.78869998455,0.954074859619,-1.01378560066,-0.455406963825,-0.00107617210597,0.684340000153,-0.402570903301,0.661449968815
2736,0.81510001421,-0.500138163567,-0.518188178539,-0.44463044405,0.721483647823,0.803640007973,-0.560125410557,-0.325450003147
5290,0.0282000005245,-0.140201687813,0.879152297974,-0.82918035984,0.894662737846,0.557119965553,-1.93829262257,-0.323949992657
6194,0.0,-0.375263303518,0.000163944423548,-0.0124936597422,-0.013749698177,0.125740006566,0.237826436758,0.165600001812
1676,0.819500029087,0.380766391754,1.40782046318,-0.278839617968,1.52847337723,1.45221996307,-0.82086366415,-0.360449999571
23512,1.49790000916,-0.457503557205,0.00114122964442,1.4004689455,-0.592586934566,0.255859971046,0.704843461514,0.717299997807
148022,-0.738200008869,1.05774784088,0.216341927648,0.558012247086,-0.231226757169,0.362880051136,-0.281869500875,-0.20404997468
1906,-0.123300001025,-0.859770298004,1.28729987144,-0.2031442523,1.20409488678,0.575100004673,-0.640383064747,-0.933650016785
8878,0.121100001037,0.609436869621,0.600621342659,0.437769562006,0.342611283064,-0.13548001647,0.111778110266,-0.459100008011
3091,0.0,-0.187345013022,-0.842289924622,-0.744873940945,0.649720907211,0.190460011363,-0.0672980844975,-0.15340000391
5743,-0.478100001812,-0.233605742455,1.08659863472,-0.322358489037,-0.249282419682,0.666239976883,-0.628228008747,4.66275024414
5321,-0.149900004268,-0.139509901404,-0.370904505253,-0.0767039358616,1.25714230537,0.54118001461,-0.309832185507,-0.504750013351
4144,3.24480009079,0.361111164093,4.84245109558,-0.557686269283,3.46972775459,-0.248679995537,2.5383234024,-0.26605001092
1981,1.97409999371,0.412892818451,-1.15977931023,-0.405898422003,-0.497170716524,0.127179995179,-0.869626879692,0.983649969101
695,1.99479997158,0.433835208416,-0.452809691429,0.699126005173,4.78105640411,1.16542005539,-0.0927997678518,-1.16135001183
10398,0.914099991322,-0.289780110121,-0.0144496168941,1.18580293655,0.931080758572,0.498880058527,-0.513781487942,-0.415600001812
5708,-1.35210001469,0.14066490531,-0.867115497589,0.329882234335,-0.248874038458,-0.868239998817,0.126397639513,-1.72035002708
1213,0.307999998331,-0.485273122787,-1.01580047607,0.257822751999,-1.27864134312,0.349040001631,-0.147657573223,-0.412299990654
226,-2.44849991798,-0.289671480656,-0.129520460963,0.744067847729,-0.54311722517,0.43930003047,0.456657111645,-0.240199998021
6777,-1.74790000916,1.17954468727,-0.992390930653,-0.0623766630888,0.679895579815,1.62759995461,0.207897350192,0.653900027275
2113,2.14919996262,-0.304055452347,1.17786002159,0.0275468826294,1.42537128925,0.118960008025,0.249436974525,-0.739549994469
3329,1.68359994888,0.557394146919,-0.368741422892,0.0572945177555,2.01618504524,-1.28859996796,0.469303667545,0.484699994326
1050,0.0922000035644,-0.635077893734,-0.930767476559,-0.0061998963356,0.531249880791,0.701880097389,0.217175528407,1.54229998589
9491,-0.64620000124,-0.0249233096838,0.0564533770084,-0.716088891029,2.43109893799,-0.0188199877739,-0.14220777154,1.6250500679
22926,0.196700006723,0.564178407192,-0.983695149422,-0.109389476478,1.14369416237,-0.875280022621,0.169950067997,-0.264300018549
5899,-1.55470001698,0.371080905199,-1.87353944778,0.588405668736,-2.55250096321,0.610599935055,-0.188087671995,-0.152900010347
