rid,CPC009_A375_6H:BRD-K85853911-001-01-1:10,CPC009_A549_6H:BRD-K85853911-001-01-1:10,CPC009_A549_24H:BRD-K85853911-001-01-1:10,CPC009_HA1E_6H:BRD-K85853911-001-01-1:10,CPC009_HCC515_6H:BRD-K85853911-001-01-1:10,CPC009_HEPG2_6H:BRD-K85853911-001-01-1:10,CPC009_HT29_6H:BRD-K85853911-001-01-1:10,CPC009_MCF7_6H:BRD-K85853911-001-01-1:10,CPC009_MCF7_24H:BRD-K85853911-001-01-1:10,CPC009_PC3_6H:BRD-K85853911-001-01-1:10,CPC009_PC3_24H:BRD-K85853911-001-01-1:10,CPC009_VCAP_6H:BRD-K85853911-001-01-1:10,CPC009_VCAP_24H:BRD-K85853911-001-01-1:10
5720,-1.83248794079,0.706655144691,0.818650007248,-0.432749986649,-1.00202381611,0.804700016975,-1.06705546379,-0.352141737938,-0.49849998951,0.154939860106,0.403209030628,0.568980932236,-0.911913692951
466,-1.42308831215,0.76116001606,-0.46360000968,0.482400000095,-0.49328315258,0.699999988079,0.725217044353,-0.246717303991,-0.785099983215,0.281616926193,-0.265189677477,0.0759048685431,0.207985267043
6009,-3.59095954895,0.715350627899,-0.675949990749,0.429650008678,-0.925622224808,0.239600002766,0.849242210388,-0.322952270508,-1.10205006599,-0.648409485817,-0.0085302228108,-1.22567129135,-0.10420653224
2309,0.702233195305,-0.00954157114029,0.702099978924,-0.682399988174,0.268657624722,-0.943750023842,0.0259613208473,0.266442477703,-0.29730001092,-1.01031732559,0.223654299974,1.20005297661,-0.0580404885113
387,-1.98868489265,0.50758600235,-0.107349991798,0.98014998436,-1.0394090414,-0.936749994755,0.726858973503,0.0917052775621,-0.907099962234,-0.157539829612,0.158282265067,-0.572088003159,-0.801901638508
3553,1.51023423672,-0.583552598953,1.13034999371,-0.472550004721,1.23648810387,1.3804500103,0.665459156036,-0.427074939013,0.541249990463,0.132455974817,-0.06316100806,0.00563457608223,0.404047489166
427,0.96729183197,0.725514888763,0.294799983501,-0.134350001812,-1.20722639561,0.72159999609,0.241214856505,-0.210246026516,0.318250000477,0.846815109253,0.0582933425903,-1.01829493046,-0.608883798122
5898,-2.08921170235,0.129079535604,-0.55085003376,-0.963450014591,0.481540977955,1.07069993019,0.866679668427,-0.212358564138,-0.880750000477,0.245961621404,0.0328020639718,-0.411926180124,-0.652807712555
23365,-0.730617582798,-0.485736787319,-0.234999999404,-0.0181500017643,0.58024251461,-0.339949995279,0.51193779707,0.0464115962386,0.345400005579,0.0480237305164,0.550495922565,0.0906039178371,-0.362160950899
6657,2.33964681625,-0.449806511402,1.23775005341,-0.0528500005603,1.29301643372,0.535950005054,-0.336610794067,0.356679260731,0.132450014353,0.199201658368,-0.271819919348,-0.185743361712,0.144366264343
