rid,CPD002_MCF7_24H:BRD-A23689620-001-01-8:10,CPD002_MCF7_6H:BRD-A23689620-001-01-8:10,CPD002_PC3_6H:BRD-A23689620-001-01-8:10,CPD002_PC3_24H:BRD-A23689620-001-01-8:10
5720,-1.2362678051,0.289665430784,0.902270495892,-0.316599994898
466,0.0281249880791,1.45010387897,1.13541316986,0.196449995041
6009,-0.0543432347476,0.638659000397,-0.0347934812307,-0.0425000041723
2309,2.87643146515,0.928514122963,-0.300284802914,3.09614992142
387,-1.925770998,0.254066944122,0.234946295619,0.255750000477
3553,0.28393137455,-0.294113278389,0.393814146519,3.5327000618
427,0.928576588631,0.761119484901,0.498491019011,1.69040000439
5898,-0.212440490723,0.436633378267,-0.769755423069,-1.31280004978
23365,-0.731698274612,-1.10606718063,-1.41457891464,-1.90964996815
6657,0.787946820259,-0.251463234425,-0.296932995319,0.438950002193
5054,1.21959280968,0.666087448597,0.937026441097,1.60039997101
3108,-0.0486517623067,0.175854697824,-0.753864467144,1.22504997253
1950,1.44269156456,0.508679032326,0.52449119091,1.14995002747
351,1.53797519207,1.55842351913,-0.000441633164883,0.918500065804
4846,-0.414824903011,0.268520355225,-0.85857629776,0.447849988937
1452,0.58661454916,0.321879863739,-0.621003389359,1.31550002098
4776,0.941965162754,0.403642863035,-0.892765522003,0.799950003624
6908,-0.532827377319,0.574136137962,0.357364714146,-0.0387499928474
672,-2.41871571541,2.46009898186,0.14857326448,-1.78640007973
5710,-0.0088644772768,-3.34508180618,0.815366983414,-1.96950006485
2115,-0.471439778805,-0.457969933748,-0.41883534193,1.09719991684
7015,0.238443017006,0.994811415672,-0.168029129505,0.593600034714
8726,0.674466013908,-0.881290733814,-1.06874799728,-2.24740004539
2185,0.332215487957,0.324398040771,-1.17570924759,0.0491000115871
3315,-1.06655907631,0.278035461903,-0.796729922295,1.43849992752
5289,0.171085432172,0.811573147774,-1.00876307487,-0.627300024033
868,1.44842875004,-1.08939623833,-0.65900349617,3.06834983826
1677,0.339891582727,-0.662542521954,0.0984761863947,0.304949998856
7043,-0.961619853973,-0.864649534225,-1.59165263176,0.0180499851704
5613,1.17065083981,-0.189133092761,2.63489413261,-0.00110000371933
595,-1.82503724098,-1.39324426651,-0.617973804474,0.276549994946
4793,0.562338411808,5.3417673111,3.94425010681,-0.0867000073195
2736,0.348812818527,0.466976106167,-0.756892025471,1.40670001507
5290,1.28801369667,1.14507973194,0.702080965042,0.475750029087
6194,0.386932849884,0.335811495781,0.406670629978,0.340950012207
1676,-0.447031319141,-1.40477609634,-1.12063062191,-0.426649987698
23512,-0.88842266798,-0.0245918929577,0.265292167664,-2.43429994583
148022,-0.76377594471,-0.437221050262,-0.363993763924,-1.11864995956
1906,0.39581155777,0.411462128162,-0.530243515968,-0.712899982929
8878,3.75535488129,0.887609004974,1.25414955616,1.56069993973
3091,1.66296958923,1.02188432217,0.381665229797,-1.32190001011
5743,1.4459284544,2.75327706337,-0.0708085298538,-0.203649997711
5321,0.17430794239,-0.314497113228,-0.117980435491,0.195599988103
4144,1.2235609293,0.858141064644,0.0764847546816,0.561200022697
1981,-1.31362056732,-1.30646348,-0.777091264725,-0.709499955177
695,-0.631578207016,0.241690188646,0.380263268948,0.21044999361
10398,0.566210269928,0.535036802292,-1.01702642441,-1.3723000288
5708,-0.672124862671,-0.172606602311,-0.453348129988,0.668299973011
1213,-1.02535760403,-1.47775554657,-0.393161892891,-1.43085002899
226,-0.436638236046,-0.597823143005,0.301927179098,0.919849991798
6777,-1.30597281456,0.521233141422,-1.13988161087,0.120850026608
2113,0.0657062828541,0.0959424972534,0.275760293007,-0.734200000763
3329,-0.116044297814,-0.947690010071,-0.279402643442,-6.83629989624
1050,0.572628617287,-1.7728818655,1.69802939892,-0.286049991846
9491,1.37692010403,0.636486530304,-0.973745703697,1.37874996662
22926,3.65065860748,1.99509072304,0.31543815136,1.8233499527
5899,0.605618238449,0.302290380001,-0.209832698107,0.636950075626
5467,-0.306184798479,-0.774728775024,0.398580253124,2.9647500515
6774,0.294796615839,-0.672362685204,-0.17794623971,1.00464999676
1788,0.828530490398,-0.499052047729,-0.858175873756,0.183400005102
5921,0.140658140182,1.3223361969,0.449731141329,0.933699965477
5721,0.276775658131,0.917746305466,0.476960003376,-0.14770001173
2263,1.92504000664,1.86257910728,-0.852661967278,0.69494998455
808,-0.244142651558,0.412766426802,-0.782509982586,-0.3125
30001,0.461913347244,0.233960464597,-0.399577617645,0.40885001421
348,0.759662628174,1.31604325771,1.71114361286,0.42720001936
30849,-2.34000396729,-1.44587278366,0.999886751175,-0.0349999964237
1454,-0.166955903172,-0.872644603252,-0.624661028385,2.65670013428
6500,-1.79072499275,3.34915423393,0.554501473904,-2.65265011787
5627,0.167248681188,8.52867126465,2.60513877869,0.691200017929
