rid,DOS046_A375_24H:BRD-K06816133-001-01-6:5,DOS046_A549_24H:BRD-K06816133-001-01-6:5,DOS046_HT29_24H:BRD-K06816133-001-01-6:5,DOS046_MCF7_24H:BRD-K06816133-001-01-6:5,DOS046_PC3_24H:BRD-K06816133-001-01-6:5,DOSBIO002_A375_24H:BRD-K06816133:10.0289,DOSBIO002_A549_24H:BRD-K06816133:10.0289,DOSBIO002_HT29_24H:BRD-K06816133:10.0289,DOSBIO002_PC3_24H:BRD-K06816133:10.0289,DOSBIO002_MCF7_24H:BRD-K06816133:10.0289,DOSBIO002_NEU_24H:BRD-K06816133:10.0289,DOSBIO002_NPC_24H:BRD-K06816133:10.0289
5720,0.208523511887,1.18410277367,1.83165001869,-0.281450003386,1.15630578995,0.170484423637,-0.297425985336,0.137528941035,0.326825708151,0.451503247023,3.14260005951,1.21125876904
466,-2.32181572914,-0.111085474491,-0.534550011158,0.204149991274,-0.761586844921,-0.912930011749,-0.370593309402,-2.44938063622,-0.57213973999,-0.317619383335,0.126700013876,0.478453695774
6009,0.0162990093231,0.383856594563,0.705049991608,-0.39074999094,0.759842038155,-0.393515110016,-0.43485763669,-0.0476495362818,-0.525810301304,-0.585943341255,-0.947100043297,0.0503162592649
2309,0.708207845688,0.665045261383,1.37214994431,0.241899982095,3.0936870575,0.846384644508,0.430681496859,0.879781126976,0.740348577499,-0.44371214509,-1.28120005131,-0.124633699656
387,-1.21636617184,0.218087762594,1.29244995117,1.08544993401,1.21060919762,-0.522747039795,-0.793469309807,-1.17516350746,0.324597656727,-0.342982053757,-0.987699985504,-0.431361049414
3553,0.539613962173,-0.126863658428,-0.861450016499,-0.921749949455,0.250261157751,1.34718704224,-0.246943026781,0.690022945404,0.53512352705,0.0286405980587,0.922649979591,0.399730950594
427,-0.0915311425924,0.274313658476,1.32155001163,-0.531200051308,-0.844819009304,0.967070281506,1.33127915859,0.271872937679,-0.874187231064,1.17908334732,1.10930001736,0.829559862614
5898,-1.15582990646,-0.456988096237,0.276749968529,-0.0806999951601,-1.61877191067,0.351224720478,0.247613847256,0.248670607805,1.02835726738,-0.389828801155,0.862550020218,0.0883173272014
23365,-1.64149391651,-0.88522541523,-0.630899965763,0.449900001287,-2.1391685009,0.144291102886,-1.02580440044,-0.258708447218,-0.871840059757,-0.17688074708,-1.14579999447,-0.265638828278
6657,1.30877900124,-0.532999515533,-1.15240001678,-0.078749999404,0.563165545464,1.21425652504,-0.0179630815983,0.99803006649,1.32121443748,-0.33956605196,-1.41345000267,0.143897384405
5054,-0.169837981462,0.0835575833917,0.325749993324,-0.344099998474,1.00430107117,0.805118858814,-0.0551942661405,0.483602762222,-0.66671949625,0.150806993246,0.211799994111,-2.57168149948
3108,-0.119852669537,0.0809822380543,0.970399975777,-1.1345000267,0.163641035557,1.54577147961,0.523655951023,-0.0736509561539,0.190657123923,0.00208044052124,1.44609999657,0.0545721054077
1950,2.28898382187,0.418575942516,1.19589996338,-0.211249992251,1.53298556805,-0.639124631882,-0.218252599239,1.22308516502,0.511091589928,0.286294907331,-0.417149990797,-0.373458385468
351,0.966934025288,1.25636184216,0.123649999499,0.366600036621,-1.13891649246,1.25142192841,0.699096500874,0.860415577888,-1.12932634354,1.40262460709,-1.27280008793,0.439968675375
4846,1.62347042561,0.459192931652,-0.0540000014007,-0.222450017929,0.802418768406,-1.07380509377,-0.405853629112,0.0391250699759,0.0393872372806,-0.511582970619,0.95039999485,-0.457451045513
1452,-0.613356888294,-0.93679445982,2.01824998856,1.22905004025,0.138958990574,-0.0996096581221,-0.269967138767,-0.474896758795,1.20175695419,0.138050109148,-0.456349998713,-0.0889075621963
4776,0.156522333622,0.331095635891,-0.576200008392,-0.654550015926,0.540240764618,0.141824901104,0.322891026735,0.105988360941,0.87316018343,-0.278298407793,-0.592149972916,-1.03025472164
6908,-0.598519682884,-0.35151425004,0.764649987221,0.835900008678,1.100897789,-0.892338812351,-1.60906875134,-1.10529708862,-0.635278940201,-0.839270412922,-1.13804996014,0.688721239567
672,-0.199183642864,-0.642763376236,0.223549991846,0.75260001421,-1.16180288792,-1.3958568573,0.583098292351,-0.333337903023,-0.606445491314,0.132333934307,-0.810400009155,0.887669146061
5710,-0.25834774971,-1.15094828606,-0.513450026512,0.518450021744,-0.423471063375,-0.37154686451,-1.3870344162,-0.495848745108,-0.691849589348,-0.556844294071,-1.31305003166,0.260564059019
2115,0.702068805695,-0.212786391377,0.516200006008,-0.76960003376,-0.26658308506,0.957441568375,0.236749306321,-0.370979487896,1.19494056702,0.0604307055473,-0.383899986744,0.404624551535
7015,1.25902283192,0.277668178082,-0.794250011444,0.0586500093341,1.19686365128,-1.0056167841,-1.79694247246,-0.0031868442893,0.653837740421,0.0201926194131,0.514949977398,0.187910795212
8726,-1.56430339813,0.282344758511,-0.0942000001669,0.138500005007,-0.582304000854,-3.72101020813,-1.05090463161,-1.19612836838,-0.505536794662,-1.44378149509,-0.0573999881744,-0.704087615013
2185,1.33510267735,0.266305446625,-0.91789996624,-0.641550004482,0.640575826168,0.408000409603,0.141542077065,0.57239484787,-0.0907495617867,0.193694159389,1.16750001907,0.209103986621
3315,-1.08196425438,-0.0706848353148,0.299749970436,0.337249994278,0.0448752045631,-3.63871717453,0.0185084939003,-0.665737211704,0.310251235962,0.803021192551,0.0265500098467,-0.195050492883
5289,1.85773396492,0.172874242067,0.662150025368,-0.809149980545,1.08760976791,1.26145911217,-0.405453085899,0.559775173664,1.01262688637,0.910133779049,1.15550005436,1.46488296986
868,1.93932294846,-0.136799350381,-0.0814500078559,-1.63370001316,0.280622005463,1.06947159767,0.411562591791,0.1729388237,-0.481573700905,0.189995855093,-0.606000006199,0.285160720348
1677,2.21054196358,0.0690052062273,0.868649959564,0.0143499970436,-0.26586329937,0.0655097663403,-0.413575053215,-1.03325200081,1.08729743958,-0.271564692259,1.17895007133,-0.27971881628
7043,-0.73012393713,-0.00582364201546,-0.908399999142,-0.0492499917746,0.351091980934,-0.377186149359,-0.24158193171,0.0249102916569,-0.985106050968,0.348191857338,0.0799500048161,-0.309395521879
5613,1.25446891785,0.0681262984872,-0.679100036621,-0.555649995804,-0.734171628952,-0.0657547041774,0.710698246956,0.55642002821,-0.266523957253,0.68638753891,0.0185500010848,-0.238948509097
595,-0.933824181557,-0.154203146696,-0.0324500016868,0.263249963522,0.218249350786,-1.6048438549,-0.0242715924978,-1.07752776146,-0.504559278488,-0.569136440754,-0.628399968147,-0.486286252737
4793,1.4780703783,0.0310682654381,0.82515001297,0.214749991894,1.98592019081,3.37171673775,-0.652309775352,-0.293624430895,-0.354457437992,-0.743491351604,0.512749969959,-0.905117273331
2736,0.133152648807,-0.146508172154,-0.824300050735,0.561399996281,0.706090927124,-0.0410641133785,-0.234790563583,0.0866000056267,-0.530659675598,0.447086006403,-0.320349991322,0.578683972359
5290,0.874141454697,0.266620695591,0.358099997044,-0.984200000763,-0.272891968489,0.291275680065,0.439280807972,1.3485326767,-0.172633782029,0.543397545815,1.33274996281,0.21165625751
6194,-0.421541512012,0.571701586246,0.0,0.798950016499,-0.161703169346,-0.766462028027,-0.164743244648,-0.647006988525,-0.427744865417,0.145372584462,-0.763599991798,0.0158413145691
