rid,CPC005_A375_6H:BRD-A77824596-001-03-2:10,CPC005_A375_24H:BRD-A77824596-001-03-2:10,CPC005_A549_6H:BRD-A77824596-001-03-2:10,CPC005_A549_24H:BRD-A77824596-001-03-2:10,CPC005_HA1E_6H:BRD-A77824596-001-03-2:10,CPC005_HA1E_24H:BRD-A77824596-001-03-2:10,CPC005_HCC515_6H:BRD-A77824596-001-03-2:10,CPC005_HT29_6H:BRD-A77824596-001-03-2:10,CPC005_HT29_24H:BRD-A77824596-001-03-2:10,CPC005_MCF7_24H:BRD-A77824596-001-03-2:10,CPC005_MCF7_6H:BRD-A77824596-001-03-2:10,CPC005_PC3_6H:BRD-A77824596-001-03-2:10,CPC005_PC3_24H:BRD-A77824596-001-03-2:10,CPC005_VCAP_6H:BRD-A77824596-001-03-2:10,CPC005_VCAP_24H:BRD-A77824596-001-03-2:10,CPC020_A375_6H:BRD-K94353609-001-15-8:10,CPC020_A549_6H:BRD-K94353609-001-15-8:10,CPC020_HA1E_6H:BRD-K94353609-001-15-8:10,CPC020_HCC515_6H:BRD-K94353609-001-15-8:10,CPC020_HT29_6H:BRD-K94353609-001-15-8:10,CPC020_MCF7_6H:BRD-K94353609-001-15-8:10,CPC020_MCF7_24H:BRD-K94353609-001-15-8:10,CPC020_PC3_6H:BRD-K94353609-001-15-8:10,CPC020_PC3_24H:BRD-K94353609-001-15-8:10,CPC020_VCAP_6H:BRD-K94353609-001-15-8:10,CPC020_VCAP_24H:BRD-K94353609-001-15-8:10,CPD003_MCF7_6H:BRD-K34817515-001-01-8:10,CPD003_MCF7_24H:BRD-K34817515-001-01-8:10,CPD003_PC3_6H:BRD-K34817515-001-01-8:10,CPD003_PC3_24H:BRD-K34817515-001-01-8:10
4776,0.201900005341,-0.218629956245,-0.875500023365,-0.114643752575,0.091899998486,0.446753740311,5.08869981766,0.512697339058,0.988878250122,0.54105001688,0.565252184868,2.64669466019,2.8021531105,1.48645842075,-0.0610999986529,-0.715116858482,-0.0760311484337,0.952016353607,-0.306751012802,-0.724516153336,-1.06458568573,1.11229407787,-0.0369860827923,1.10150539875,-1.10317218304,-1.00057911873,-1.9498000145,0.786713182926,-0.622731328011,-0.89880001545
6908,-1.25750005245,1.74891984463,-2.27410006523,0.358436346054,0.0,-0.494147032499,-2.20670008659,-2.26528644562,-1.08567488194,-0.438749998808,-0.489473104477,-0.116090357304,-2.60421991348,-0.333260446787,-0.520200014114,1.4213758707,0.0742146968842,0.39266115427,-0.0380761660635,1.657340765,0.630436301231,-0.416415512562,0.46737664938,-0.320041418076,1.13159751892,0.320097029209,-0.453450024128,0.700498878956,-0.652970194817,-0.0716000050306
672,-1.21650004387,-2.42222213745,-0.167699992657,-2.77807807922,-0.248699992895,-0.260918885469,1.25580000877,-1.52244234085,-1.73248255253,0.843450009823,-1.37662363052,-1.763209939,-2.30166649818,-0.735953629017,-0.0104999998584,1.47124123573,-1.24465894699,-0.232203841209,1.09658479691,1.24680233002,0.473383098841,-0.314100503922,0.381116628647,0.201464116573,-0.23199981451,0.687206625938,-0.0644000172615,-1.44310820103,0.543281793594,0.544600009918
5710,-1.57290005684,-2.57360100746,-1.02620005608,-5.23513460159,-1.3396999836,-1.95230638981,-2.21029996872,-2.8449549675,-5.27418804169,-0.827549993992,-1.70565295219,-2.43955755234,-4.05500602722,-0.697433054447,0.143649935722,0.210868030787,0.0177479237318,-1.26536214352,-0.563831269741,-0.243090331554,-0.020871438086,-0.507487595081,0.472006082535,0.0535424612463,0.0513500869274,-0.0709436535835,0.113949984312,-0.890728652477,-0.640594661236,-0.999950051308
2115,-0.133749991655,0.0742349624634,0.551299989223,-0.66190803051,-0.335500001907,-0.637538552284,-2.56459999084,-0.30209839344,-0.287376642227,-0.341949999332,2.33645534515,0.686879396439,-1.88806724548,0.0521213300526,1.85725009441,-0.487778693438,-0.47788476944,0.950947999954,-2.85012173653,-0.5226380229,0.10014719516,1.86929059029,-0.555890858173,0.220483466983,-0.691807389259,-0.390338867903,-1.49169993401,1.38942444324,-0.385851025581,-0.405299991369
7015,-0.960399985313,-1.12306296825,-0.188800007105,-0.872909545898,0.806599974632,0.147111326456,1.02620005608,-0.788348674774,-0.266608029604,0.849550008774,0.720941781998,2.23585319519,6.54839658737,1.91483592987,0.0297999978065,-0.664312839508,0.451126992702,1.56939482689,-0.461168289185,-0.796015024185,-0.745580017567,1.34213507175,0.0712043568492,0.824651420116,-1.0372467041,-0.707793354988,-1.9075499773,1.60976803303,-0.410775691271,-0.677000045776
8726,-0.561100006104,-0.293775290251,0.0157999992371,-0.905265927315,-0.668399989605,0.404631018639,-2.77830004692,-1.76652050018,-0.374403655529,-0.191750004888,0.50268882513,-3.08769440651,0.0440880656242,0.427060723305,0.828850030899,0.678575634956,-0.647791206837,-1.26829886436,-0.670448958874,0.940355300903,-0.148260638118,-0.203727126122,0.462273031473,-0.0583074241877,0.617894470692,0.44405144453,0.587849974632,0.0701579749584,-0.725537538528,-1.27974998951
2185,0.372449994087,0.501519858837,-0.837199985981,1.5402610302,0.49849998951,-0.137160047889,4.52850008011,1.72953355312,-0.671885728836,0.570900022984,2.14239215851,1.64470481873,4.23880290985,1.09168922901,0.539699971676,-0.541840195656,-0.0633986890316,2.07541871071,0.182595819235,-0.720999598503,-0.652319192886,0.944491863251,-0.00226327031851,0.269471645355,0.0379423312843,-0.149649515748,-1.57899999619,2.09389519691,0.191295057535,-0.531449973583
3315,1.53874993324,-0.31452524662,3.42319989204,4.08074760437,0.738200008869,0.530229985714,1.64579999447,0.0521359890699,0.427740722895,0.0943000018597,-1.20006322861,1.91641759872,-2.12698507309,-0.417320966721,0.630200028419,-0.311250180006,2.50545239449,0.00450198352337,2.88859653473,-0.42230039835,-0.0622997432947,-0.488805800676,0.681479036808,-0.380758136511,0.218196094036,0.509237527847,0.253300011158,0.130730494857,1.66412746906,0.0516000390053
5289,-1.47990000248,-1.64123785496,-0.160799995065,0.796843647957,-0.599600017071,-0.98698246479,-1.50610005856,-0.678767979145,0.0647379234433,-0.653399944305,1.48393774033,2.06892633438,0.621132314205,-0.021549358964,-3.29104995728,0.0599873587489,-0.222940310836,0.646642148495,-0.331492125988,0.307951003313,-0.0568795725703,1.05689024925,-0.440395355225,-0.0739116817713,-0.606544435024,-0.79776597023,-1.0841999054,1.48822999001,0.0906688123941,-0.238150000572
868,0.898500025272,1.76155698299,-1.08340001106,0.552868068218,-0.621999979019,-1.41388213634,0.338200002909,0.188530772924,-0.198026925325,-0.017049998045,0.471524596214,0.301802158356,1.06029653549,-0.794728934765,-1.06970000267,0.603810191154,0.329254150391,0.0846007466316,0.547109127045,-0.394825518131,0.174129158258,-0.114940032363,0.655121564865,-0.494034916162,-0.756720721722,-0.315387129784,-0.140850007534,0.377122044563,-0.904904484749,0.412699997425
1677,-0.516900002956,-0.161718040705,-0.595799982548,-0.0401607900858,1.73259997368,0.00148560851812,2.32419991493,0.275402218103,1.06300544739,0.697750031948,0.765054941177,1.3017168045,5.79106855392,2.08545660973,2.76659989357,-0.291031599045,-0.0718982294202,3.00059986115,1.4342662096,-1.09026265144,0.333545148373,1.53850758076,0.491365253925,1.02221703529,-0.542854547501,0.118859857321,-0.556249976158,-0.521235644817,-0.397753238678,0.140049993992
7043,-1.35944998264,-0.310872077942,-1.19579994678,-1.26520490646,-0.339500010014,-0.388789325953,-1.30499994755,0.071327753365,0.796450376511,-0.33370000124,0.123739667237,1.68561625481,-2.22719097137,0.548341333866,-0.375149995089,-0.70669567585,-0.00695267319679,1.65385580063,-1.41754937172,-0.776888072491,-0.411405861378,0.716992020607,0.0967237949371,0.308438241482,-0.590535759926,-0.519519865513,-1.43529999256,-0.786976099014,0.011063799262,-0.724250078201
5613,0.221300005913,0.529671192169,0.0208000000566,-0.00485444068909,0.986699998379,0.324843794107,2.79509997368,1.93114447594,-0.570714175701,0.388400018215,1.69530546665,0.515511035919,0.692429423332,0.278899639845,1.95864999294,0.262515068054,1.64091932774,2.12659692764,-0.424693584442,-0.672542572021,-0.644888103008,0.980262160301,0.50320237875,0.604684591293,-0.999122202396,-0.0514694973826,-1.62590003014,0.265640705824,-0.0325151495636,0.257099986076
595,1.12540006638,-3.05109930038,2.85730004311,0.21602255106,-0.0601999983191,0.0792373269796,-2.71059989929,-1.08905827999,-1.42312324047,0.0423000007868,-1.32304728031,-2.870906353,-3.92623591423,-1.85093712807,-0.855549991131,0.244509741664,0.412414729595,-1.97894835472,0.102469921112,0.959981679916,0.628659486771,-0.283731818199,-0.273578077555,-0.507848143578,1.13974678516,0.680520892143,-0.0876500308514,-1.03144872189,-0.077097222209,-1.04944992065
4793,0.373100012541,-0.560783743858,0.162699997425,3.5017209053,-1.52330005169,0.089920759201,-2.95650005341,-1.13496732712,-0.521543681622,0.274900019169,-0.825890779495,0.978329062462,1.29074800014,1.26797676086,0.830200016499,0.0912862345576,-0.702791690826,0.286288827658,-0.285057783127,0.224112942815,0.18843190372,0.215912878513,-0.648863792419,-0.26542454958,-0.194528520107,0.254450857639,-2.73565006256,-0.600499510765,0.882674694061,-1.55369997025
2736,-1.49744999409,-1.23689258099,-0.231299996376,-0.305840730667,-0.891700029373,-0.853740572929,1.32729995251,0.195664167404,-0.609535872936,0.212749987841,1.20193469524,2.17826986313,1.66417324543,0.34395724535,-0.0135000050068,-0.456606566906,0.15166169405,0.165480032563,-0.711870312691,-0.361715465784,-0.900192379951,0.92715036869,0.00465274881572,0.837202727795,-0.13968783617,-0.162330448627,-0.910799980164,1.38050818443,-0.00469934940338,-0.9212500453
5290,0.621249973774,0.611225128174,-1.01279997826,0.757206618786,1.10819995403,-0.3787753582,5.95749998093,1.04703402519,-0.0499650910497,1.69455003738,2.74140572548,0.630065321922,8.28566741943,0.840853631496,0.843450009823,0.243649348617,-0.530952095985,1.33234846592,0.079132065177,0.466063976288,-0.54594284296,1.13158106804,-0.356120407581,0.103304065764,-0.0517022013664,-0.463664144278,-0.832750022411,0.914474964142,-0.107687860727,-0.826449990273
6194,0.0,0.0,0.0,0.0,-0.632000029087,-0.447600126266,-4.26749992371,0.398543715477,-1.27393805981,-3.11104989052,-0.382463365793,-0.835906982422,-1.88646042347,-2.81558179855,-0.0010000000475,0.603532910347,0.000626581022516,-0.0573409944773,-0.501686215401,-0.0988198295236,-0.048867944628,0.00243362039328,0.041094429791,-0.236195534468,0.00196646549739,0.353322058916,-0.170649990439,-0.263987094164,0.370690375566,1.36504995823
1676,-0.264099985361,-0.813269555569,-0.945599973202,-0.154154986143,1.07920002937,-0.200871706009,4.48330020905,2.02684855461,0.47215038538,0.356250017881,0.907604694366,2.04573655128,1.9065464735,0.549923717976,0.0157999992371,-0.868671298027,-0.0938282385468,1.43351387978,-0.424562036991,-1.01585769653,-0.7438621521,1.14715099335,0.151954472065,0.53163933754,-1.21507668495,-1.1629140377,-2.47755002975,-0.530763149261,-2.74553728104,-0.601099967957
23512,0.483550012112,0.16890321672,-0.579100012779,-1.27587199211,-0.149000003934,-0.761636137962,-2.55760002136,-1.68760716915,-0.761819541454,-0.499250024557,1.05561125278,0.867431461811,-0.880792438984,-1.35881590843,0.251350015402,-0.923920035362,-0.434909880161,-0.731302917004,-0.153220623732,0.305478036404,0.845984518528,0.442914307117,-0.106369607151,-0.0356178469956,0.581857681274,0.847035825253,-0.857550024986,-1.0983941555,-1.37798118591,-0.230250000954
148022,1.0585000515,-0.876424789429,1.85230004787,-0.409334301949,1.37119996548,0.521710395813,-1.66680002213,-1.54603636265,0.0680795460939,-1.4727499485,0.0317393839359,2.94024658203,-4.17344093323,-2.51598787308,-0.634600043297,-0.29685562849,0.642400383949,-0.242748945951,-0.0516572967172,-0.381834089756,0.504737257957,-0.517456710339,0.644989788532,-0.388612627983,-0.0458001345396,0.363058567047,-0.776499986649,0.382756650448,1.59730803967,0.858799993992
1906,-0.160199999809,-0.37588301301,1.19860005379,-2.15793347359,0.964200019836,0.202463492751,4.40710020065,0.349927008152,1.1903796196,-0.0478000044823,1.85228812695,1.68068706989,2.31718325615,0.445532113314,-0.377250015736,-0.283843427896,0.462892502546,0.416303724051,-0.603814184666,-1.05795240402,-1.04111206532,0.985535740852,-0.0348448306322,0.622532844543,-0.844521284103,-1.182939291,-1.39734995365,0.30300450325,-0.720826327801,0.302950024605
8878,-1.85664987564,-1.87414348125,-1.75979995728,-4.61419153214,-1.9618999958,-2.45734071732,-5.01219987869,-2.25233864784,-0.120071358979,-0.764050006866,-1.88097274303,-1.16087388992,-3.22405672073,-2.27890825272,-1.58790004253,-0.479121267796,-3.69458675385,-1.41680574417,-0.375326097012,-0.242040276527,-0.239551961422,-1.0863494873,-1.2450042963,-1.4727628231,0.605643630028,0.305055469275,0.00975000858307,-0.990746617317,-0.49004983902,-1.49285006523
3091,-0.337249994278,-0.643114328384,-0.141699999571,0.179391309619,0.570599973202,-0.440939694643,-1.32690000534,-0.345832169056,-0.0526396073401,0.233899995685,-0.161011561751,-1.06164860725,1.00834357738,-0.248117372394,0.316449999809,0.340340584517,0.451543450356,0.0641404241323,-0.987782597542,-1.75534558296,-0.844001948833,1.08414614201,0.528801500797,0.678836345673,0.134314715862,-0.512073218822,0.22214999795,-3.11150383949,-0.30982658267,0.278149992228
5743,-0.993950009346,-0.0287534296513,-3.44779992104,-4.83043766022,-0.576499998569,-0.916159152985,-0.581399977207,-1.52527534962,1.16333889961,-0.490700006485,-0.492011129856,-1.53113770485,0.160319298506,2.84066724777,1.31375002861,-0.199223190546,-2.59711194038,0.347605168819,-0.121930241585,0.729462206364,0.28613615036,0.933293223381,0.477786183357,-0.151706695557,-0.721687316895,-0.232216328382,4.59460020065,0.469188839197,3.44340062141,-0.0412000119686
5321,0.733299970627,0.934217989445,-1.02769994736,0.891022443771,0.731299996376,0.453284025192,5.24380016327,1.03963756561,0.854014575481,0.332500010729,2.47480797768,1.72743177414,2.39628171921,-0.157315120101,0.193900004029,-0.696307182312,-0.258950382471,0.665370106697,-0.296910941601,-0.633670508862,-0.427801012993,0.653733193874,-0.219997391105,0.474657535553,-0.4286878407,-0.850594043732,-0.713200032711,0.593406200409,0.550480008125,-0.160450011492
4144,0.659999966621,-0.334509313107,1.89230000973,-0.936201095581,0.266999989748,1.20501995087,-4.99760007858,0.104617968202,-2.1342227459,0.49895003438,0.60879099369,0.709059596062,-1.25035500526,-2.10159683228,-3.55190014839,2.06120491028,0.925445377827,0.404709160328,1.19280946255,-0.428844064474,0.247484847903,0.690514206886,0.667899727821,-0.0467967689037,-0.36726808548,-0.597057461739,-1.51440000534,0.643739283085,1.22249007225,-0.0677500069141
1981,0.36179998517,-0.464929103851,0.737600028515,-0.163274690509,-0.745599985123,0.567160308361,-0.87809997797,0.770331025124,1.22981202602,-0.00400000810623,-1.53537714481,0.977664351463,-0.894121170044,2.25548577309,1.69569993019,-0.342713713646,0.0616279244423,-0.365102946758,-0.643725991249,-1.18481206894,0.0071016298607,-1.05790174007,0.26764023304,-0.655891060829,-0.725569784641,0.1771017313,0.808749973774,0.612773895264,1.67069041729,-0.490999996662
695,0.445399999619,0.159712642431,0.551800012589,3.05047488213,0.53560000658,-0.248099401593,-0.674499988556,-0.153892025352,0.798380970955,0.050750002265,0.15989023447,2.2099635601,-0.60128980875,-0.934056222439,1.55815005302,-0.406962960958,0.548846662045,1.29135715961,0.309403866529,-0.0225670933723,-0.421065807343,0.223649248481,0.19657433033,0.286366075277,1.42481720448,0.434671998024,-0.693500041962,-1.6568043232,-0.233064353466,-2.35504984856
10398,-1.30750000477,-1.10923242569,-1.18299996853,-0.181000322104,-1.31869995594,0.467329442501,-2.36660003662,-0.727538108826,-0.236131101847,-0.905900001526,0.130611896515,-1.72722613811,-0.53510427475,0.345557123423,-1.7282999754,1.76742959023,-0.0460390895605,-1.63651585579,0.0694532394409,-1.14986598492,-0.357031643391,0.942703902721,0.888529062271,0.386882513762,-0.699482440948,-0.575527310371,-1.11234998703,1.26529860497,-0.886567473412,0.419950008392
5708,1.43980002403,0.850696802139,0.949699997902,-0.323246955872,-0.487699985504,-1.12167692184,0.0925000011921,-2.48412251472,2.30346155167,0.895850002766,1.28918468952,0.954241335392,-2.73378276825,-4.33453941345,1.66245007515,-1.07548856735,0.49165353179,-0.572340369225,0.450137138367,-0.448201656342,-0.165005907416,-0.134047761559,0.572744011879,-0.439150363207,-1.31556260586,-0.499529063702,-0.379700005054,-0.782734394073,0.179793179035,0.162250012159
1213,1.32314991951,2.49397134781,0.663600027561,-0.127138242126,-0.750699996948,-0.47571799159,-0.847899973392,-1.30058181286,2.57748937607,-0.185400009155,1.04180216789,-1.5333507061,-2.13907456398,-6.27785110474,-4.95480012894,-0.192229643464,-0.288843423128,-0.780571579933,0.520882129669,0.77119487524,-0.101254574955,-1.19939494133,0.0483946949244,-0.274359673262,0.847449839115,0.0320792458951,0.88244998455,0.590003907681,0.543833196163,-0.446249991655
226,1.11860001087,-0.553210616112,1.7364000082,-0.624786973,-0.0260000005364,0.193928420544,-0.674499988556,1.89618694782,0.229312762618,-0.17159999907,-1.02802288532,-0.949118435383,-2.96571707726,-0.320635706186,-0.719049990177,-0.151472896338,-0.409528613091,-0.83649790287,0.154930770397,-0.264463752508,0.793986082077,-0.88860553503,0.385206073523,-0.341426044703,-0.0653725937009,-0.089751303196,0.0743499994278,-0.952475488186,-0.368334323168,-0.541599988937
6777,1.15505003929,-0.136872395873,1.31819999218,-0.985229849815,-0.852199971676,0.394300043583,-0.365500003099,0.505119502544,0.0974486172199,0.143300011754,-1.61808538437,-0.818658828735,-0.17216835916,-0.729548215866,1.70519995689,-0.506481349468,0.489060640335,-1.01671290398,0.4683406353,-0.284577727318,-0.413139909506,-0.0876811295748,0.190852999687,0.661216378212,0.403698861599,-0.0920165330172,-0.619750022888,1.54696905613,-0.403287082911,-0.117100000381
2113,0.0890499949455,0.55978000164,-0.939800024033,0.0174191296101,0.206300005317,0.807593464851,1.84720003605,-0.131057485938,-0.2227717489,-0.706299960613,0.499670147896,-0.207249760628,-0.32853448391,0.552146434784,-0.83109998703,-0.164215534925,-1.36308944225,0.353859484196,-0.584752678871,-0.945189833641,-0.415151506662,0.910917401314,0.535346388817,0.318276226521,-0.428789585829,-0.321762144566,-0.728299975395,1.69441890717,0.536639034748,0.428850024939
3329,-0.86755001545,-4.69759893417,-1.80589997768,-1.5762693882,0.178700000048,-0.0956225991249,-3.49320006371,-1.42097985744,-2.50726032257,-1.36105000973,-3.21048521996,-4.19651985168,-5.24219274521,-0.687974393368,-2.74300003052,0.297546833754,0.19232493639,-0.759406268597,-0.823744416237,0.0842458829284,0.484476566315,-1.40105009079,0.129858538508,-0.489404320717,0.129159033298,0.270201772451,0.733350038528,-0.255096822977,1.40937805176,1.61884999275
