rid,DOS030_VCAP_6H:BRD-K41513229-001-01-1:5.04,DOS030_VCAP_24H:BRD-K41513229-001-01-1:5.04,DOS034_A375_24H:BRD-K41513229-001-01-1:5.04,DOS034_A549_24H:BRD-K41513229-001-01-1:5.04,DOS034_HT29_24H:BRD-K41513229-001-01-1:5.04,DOS034_MCF7_24H:BRD-K41513229-001-01-1:5.04,DOS034_PC3_24H:BRD-K41513229-001-01-1:5.04,ERG014_PC3_24H:BRD-K41513229-001-01-1:10.071,ERG014_PC3_6H:BRD-K41513229-001-01-1:10.071,ERG014_VCAP_24H:BRD-K41513229-001-01-1:10.071,ERG014_VCAP_6H:BRD-K41513229-001-01-1:10.071
5720,-0.576446771622,0.233657389879,0.586000025272,0.605350017548,0.910899996758,-0.700924158096,-0.708212256432,-1.63705801964,-0.219050005078,-0.895058035851,0.370179235935
466,-3.10489368439,0.863701999187,0.430150002241,-0.782600045204,0.768999993801,0.314428687096,-0.94799131155,-0.211584687233,-0.107950001955,-0.578746855259,-0.941171526909
6009,1.36464738846,1.3098449707,-0.0455999970436,0.832300007343,-0.59810000658,1.06357944012,0.994043946266,-1.06147885323,0.110000014305,-0.848856270313,0.782654643059
2309,-0.978045940399,-1.40736031532,2.34825015068,0.270550012589,0.727699995041,0.917993545532,-0.22666066885,0.419559657574,-0.969749987125,0.228633359075,0.0837401300669
387,0.52763235569,1.25089740753,0.00530000030994,-0.173449993134,2.1208999157,0.398452907801,0.984090685844,0.0905703604221,-0.520400047302,-0.997475504875,-0.640029251575
3553,1.3481014967,-0.952018141747,-0.204199999571,-0.960700035095,-1.41879999638,-0.531657278538,0.325609147549,0.937232375145,-1.24384999275,0.751440823078,0.0309049487114
427,-0.955196797848,1.0908588171,-0.486699998379,-0.451849997044,-1.08539998531,-0.250982880592,-0.668735027313,0.277124762535,0.211450010538,0.498479902744,-1.63887059689
5898,-0.875556468964,0.316560387611,-0.618400037289,-0.742100000381,-2.09750008583,0.26013302803,-0.127204447985,-0.157237768173,-1.31345009804,-0.436237752438,-0.590185344219
23365,-0.997083604336,0.627878069878,-0.19264999032,-1.04095005989,0.164299994707,-0.552069485188,0.0109155029058,-0.365956932306,-0.784999966621,-1.03220546246,-0.281610518694
6657,0.993079543114,-1.46221721172,-0.548350036144,0.0206499956548,0.00590000022203,-0.668669641018,-0.637330174446,0.475841134787,0.298999994993,0.891896665096,0.79996329546
5054,1.00590634346,-0.703021883965,-0.788899958134,-1.02330005169,-0.0872000008821,0.397467494011,-0.558178186417,1.02820086479,-0.226899981499,0.747143745422,-0.677700459957
3108,-0.403345823288,0.830683112144,1.05215001106,0.746649980545,0.45300000906,0.573673605919,-0.177122339606,0.624114990234,-0.589650034904,-0.573282718658,-0.451342314482
1950,1.08967041969,-0.623766958714,-0.253349989653,0.0355000197887,0.177699998021,-0.37322562933,-0.48522117734,1.04342877865,0.903100013733,1.27313244343,-0.0796474814415
351,-2.04845166206,0.0,0.19264999032,-0.521649956703,-2.88409996033,-0.679843783379,-0.556781172752,1.11403954029,0.326150000095,-0.311405360699,-0.642422735691
4846,0.875421106815,0.590370297432,-0.495299994946,-1.70780003071,2.04299998283,-0.524960100651,-0.571513533592,1.41962897778,0.393750011921,0.602320373058,-0.482549577951
1452,-0.316211611032,-0.223366349936,0.322099983692,-1.308349967,1.70799994469,-1.12997841835,0.430583924055,-0.26928794384,-0.333800017834,-1.24398064613,-1.06600046158
4776,1.2872543335,-0.913317799568,0.216199994087,0.219050019979,-0.691200017929,-1.04459786415,-0.315737843513,0.0916137099266,-0.12404999882,0.836675524712,-0.178516924381
6908,-0.558475553989,-0.252519190311,1.0053999424,0.413100004196,1.04869997501,-0.13425680995,-0.00685170292854,-1.23636198044,-0.587999999523,-1.61110925674,0.176980137825
672,-0.956242024899,0.318984091282,-0.274550020695,-2.54180002213,0.580500006676,-0.968000650406,0.245390176773,-0.5564635396,0.165650010109,-0.118970230222,-0.154952317476
5710,-1.57243072987,-0.351934343576,-0.440999984741,-0.298449993134,0.620400011539,-0.0546722859144,0.61735033989,-0.424726366997,-0.984950006008,-1.27416932583,-1.16573119164
2115,-0.479139864445,-0.708604931831,0.999149978161,-0.497249990702,0.0,-4.57953548431,0.677206218243,0.311253070831,0.0736500024796,0.0666297376156,-0.154291689396
7015,1.70990586281,-0.768959522247,-0.0454000011086,0.574600040913,-0.234999999404,-0.770876646042,-0.827269136906,0.682937324047,0.54859995842,0.690530896187,0.412037849426
8726,0.112467840314,1.00265872478,0.543399989605,0.751100003719,0.427100002766,0.273776888847,-0.144889980555,-0.467458337545,-0.769950032234,-0.752927780151,-1.06360960007
