rid,CPC019_A375_6H:BRD-K94127894-001-01-0:10,CPC019_A549_6H:BRD-K94127894-001-01-0:10,CPC019_A549_24H:BRD-K94127894-001-01-0:10,CPC019_HA1E_6H:BRD-K94127894-001-01-0:10,CPC019_HCC515_6H:BRD-K94127894-001-01-0:10,CPC019_HEPG2_6H:BRD-K94127894-001-01-0:10,CPC019_HT29_6H:BRD-K94127894-001-01-0:10,CPC019_MCF7_6H:BRD-K94127894-001-01-0:10,CPC019_MCF7_24H:BRD-K94127894-001-01-0:10,CPC019_PC3_6H:BRD-K94127894-001-01-0:10,CPC019_PC3_24H:BRD-K94127894-001-01-0:10,CPC019_VCAP_6H:BRD-K94127894-001-01-0:10,CPC019_VCAP_24H:BRD-K94127894-001-01-0:10,MUC.CP001_MCF7_6H:BRD-K94127894-001-01-0:10.2021,MUC.CP001_MCF7_6H:BRD-K94127894-001-01-0:3.4007,MUC.CP001_MCF7_6H:BRD-K94127894-001-01-0:1.1336,MUC.CP001_MCF7_6H:BRD-K94127894-001-01-0:0.3779,MUC.CP001_MCF7_24H:BRD-K94127894-001-01-0:10.2021,MUC.CP001_MCF7_24H:BRD-K94127894-001-01-0:3.4007,MUC.CP001_MCF7_24H:BRD-K94127894-001-01-0:1.1336,MUC.CP001_MCF7_24H:BRD-K94127894-001-01-0:0.3779,MUC.CP001_NKDBA_24H:BRD-K94127894-001-01-0:3.4007,MUC.CP001_NKDBA_24H:BRD-K94127894-001-01-0:0.3779,MUC.CP001_NKDBA_24H:BRD-K94127894-001-01-0:10.2021,MUC.CP001_NKDBA_24H:BRD-K94127894-001-01-0:1.1336
5720,-1.93443059921,1.21780002117,-0.372194945812,0.463148772717,0.00029245018959,0.25135782361,0.135390907526,-1.482183218,0.047222442925,-0.153113633394,0.886891365051,-0.345223635435,-0.245166659355,-0.292756319046,0.815372049809,3.67519903183,1.07466959953,2.86214995384,0.774033367634,1.32130002975,1.21973335743,1.44071161747,1.63267242908,0.755299985409,1.02389991283
466,-1.65798068047,0.800199985504,-0.787285029888,0.785398304462,0.329726964235,0.894914746284,0.765462338924,-0.965771555901,0.227719947696,0.166440844536,-0.293442517519,-0.0661737024784,-0.211066991091,-1.50919413567,-1.95403063297,-0.758223354816,-1.59242630005,-0.889499902725,-0.321500062943,-1.36680006981,-0.839166641235,0.280590295792,-0.250263124704,-2.03325009346,-3.51515007019
6009,1.56557738781,1.38549995422,0.895445466042,-1.09991145134,0.547500669956,-0.616432607174,0.536427080631,1.74950313568,-0.0737352967262,0.0208756327629,1.11751997471,0.727732658386,1.5839318037,1.22675228119,0.855010211468,0.911286890507,1.0616979599,0.650600016117,-0.151699990034,-0.544066727161,-0.443166673183,-0.319282919168,-0.685183048248,-0.431749969721,-1.87395000458
2309,1.33027553558,1.12460005283,0.469345748425,1.49644982815,-0.489746630192,0.459704816341,-0.699807882309,-0.308831691742,0.24497422576,1.35274088383,0.135988280177,0.35399082303,0.425102233887,-1.88727104664,1.35741603374,0.879032075405,0.468044400215,1.06145000458,-0.385933369398,-0.473633348942,0.0755666792393,-0.353824734688,0.617433607578,-0.808499991894,-2.12265014648
387,2.25244498253,1.80099999905,1.50180947781,-0.304888039827,1.62227594852,0.529260396957,0.96689248085,0.992330491543,-0.341829955578,-0.67456805706,0.523554265499,0.177611559629,1.21754515171,-0.390184044838,1.34103167057,1.61351299286,0.0316463410854,1.25349998474,0.216600000858,0.223366618156,0.36793333292,-0.199615955353,0.0964516252279,-1.77075004578,-0.20324999094
3553,0.402458280325,-0.899399995804,-0.621741056442,-0.615858793259,-0.804247975349,-0.706174373627,0.163540884852,0.580537974834,-0.883973896503,1.16350376606,0.0547921285033,-0.103221282363,-1.27022886276,6.57270526886,-0.53249835968,2.04720115662,0.263301700354,-0.834599971771,-0.143333345652,-0.19479995966,-0.537500023842,-0.369777530432,-0.0685885697603,5.47720003128,5.7267999649
427,-0.49895247817,-0.0706000030041,-0.256463944912,0.470906078815,0.935824096203,0.00708720088005,-0.173539072275,-2.12421512604,0.390602380037,0.0107626765966,-0.479632794857,-0.250841885805,-0.645824670792,1.13349378109,0.2699688375,0.939308285713,-0.0407221317291,-0.453950017691,-0.174733310938,-0.0163666605949,-0.209666699171,-0.125818669796,-0.990871489048,-1.00419998169,-1.15700006485
5898,-0.563146233559,-1.95980000496,-1.53380489349,-0.49774992466,0.244421899319,0.562026679516,0.0373251289129,0.377812564373,0.584198176861,-2.74671792984,-0.802131831646,-0.981608271599,0.00403816998005,0.577449262142,-2.22582912445,-0.689692258835,-2.25755953789,-2.12160015106,-1.12816667557,0.156199991703,-1.08140003681,-0.0502177551389,0.182505980134,-0.261900007725,0.544600009918
23365,1.43595445156,-0.550999999046,0.904210686684,0.0469551384449,1.39820337296,0.4191827178,-0.139336332679,0.258143514395,0.605328917503,0.241696357727,-1.17335510254,0.530077695847,0.494066596031,0.245485424995,0.29837012291,-0.465786546469,-0.0205693468451,0.129800021648,0.497566670179,0.953133285046,0.980700016022,0.895253479481,0.112844794989,0.461950033903,0.0705000162125
6657,-1.27734792233,-1.00859999657,-1.14315915108,-0.158917069435,-0.303375810385,-1.06056976318,-0.971033632755,-1.03544938564,-1.05620825291,0.186865359545,-0.141567990184,-0.827509403229,-0.642113268375,3.43847370148,0.644778072834,1.2099237442,1.15150260925,-0.141749978065,0.436166703701,0.73140001297,-0.019566655159,0.393984347582,0.460639864206,4.22879981995,3.40904998779
