rid,ERG003_VCAP_6H:BRD-K74659851-001-01-7:10,ERG003_VCAP_6H:BRD-K74659851-001-01-7:30,ERG004_VCAP_6H:BRD-K74659851-001-01-7:10,ERG004_VCAP_6H:BRD-K74659851-001-01-7:30,ERG003_VCAP_24H:BRD-K74659851-001-01-7:10,ERG003_VCAP_24H:BRD-K74659851-001-01-7:30,ERG004_VCAP_24H:BRD-K74659851-001-01-7:10,ERG004_VCAP_24H:BRD-K74659851-001-01-7:30
5743,-0.666550040245,-0.638750016689,-0.265828192234,-0.631359994411,-0.776650011539,-1.03495001793,0.384487330914,-0.833480715752
5321,-0.00979999452829,-0.0451499968767,-0.0121948719025,0.259836405516,-1.20149993896,-0.937150001526,0.417453020811,3.34272956848
4144,-0.952300012112,1.17830002308,0.875265419483,0.278753399849,1.05870008469,-0.566900014877,0.0541421696544,-0.739993095398
1981,0.022000014782,-0.162350013852,-0.0832210630178,-0.506419956684,0.564750015736,0.0567000061274,-0.431238085032,-0.527877449989
695,-1.26614999771,-0.839550018311,-0.239662915468,-0.44819316268,0.777750015259,0.0246500074863,0.638407170773,1.09670853615
10398,0.0081000328064,0.102449983358,0.214336723089,-0.163954496384,-0.799049973488,0.629999995232,-0.673874378204,-1.14647269249
5708,1.14045000076,-0.0381500050426,-0.629050254822,0.049717657268,-0.274650007486,-0.0662000179291,1.0961714983,-1.31477689743
1213,0.996299982071,0.627249956131,0.40434268117,-0.230314403772,0.107000008225,0.651399970055,0.207966715097,0.959436416626
226,0.496050000191,-0.336650013924,-0.75867241621,-1.18790054321,-0.776650011539,0.611400008202,0.292825490236,-1.80896174908
6777,-1.14419996738,-0.600250005722,0.218382716179,-0.308409690857,0.540899991989,0.721450030804,-0.00522612035275,0.200717970729
2113,-0.422949999571,-1.48730003834,-0.0185276865959,0.435678184032,-0.302850008011,0.0412499904633,0.746506690979,-1.35940718651
3329,0.679300010204,-0.549149990082,0.8049877882,-0.0203758180141,-0.0661000013351,0.522150039673,0.401608258486,-0.627286434174
1050,-0.338800013065,-0.801599979401,0.86339122057,0.158065229654,1.42934989929,-0.337199985981,-0.0197843313217,0.17936205864
9491,0.506699979305,0.0773500055075,0.976520001888,0.443375378847,1.79390001297,-0.164100006223,0.0571904405951,-0.153154939413
22926,-0.553799986839,0.202600002289,-0.892499625683,0.114009417593,0.144850000739,-0.247799992561,-1.27813947201,-0.799659132957
5899,0.0321500003338,0.0331999659538,0.149296432734,-0.426858812571,-0.169950008392,1.04624998569,0.146497637033,2.87139964104
5467,0.268000006676,-0.824500024319,0.787749350071,0.213097751141,0.124750003219,-0.997749984264,-0.392598748207,-1.51387214661
6774,-0.872900009155,0.389200001955,0.523498833179,-0.0233972109854,1.32605004311,0.20260001719,-0.902204275131,-2.59588909149
1788,-1.09140002728,-0.255500018597,0.135972335935,-0.280556857586,0.160249993205,-0.0647499933839,-0.904459357262,0.733183979988
5921,-0.473049998283,-0.13789999485,-0.953806221485,-0.692907452583,0.41914999485,0.521749973297,-0.348221093416,-0.535786509514
5721,-0.207449987531,1.00174999237,-0.242705583572,0.0130369216204,-1.25379991531,-0.221600010991,0.556756138802,-1.7696890831
2263,0.0342000052333,-1.41919994354,-0.103889942169,-0.491611123085,0.821799993515,0.814700007439,-0.334133297205,0.991888403893
808,-0.173549979925,-0.158599972725,-1.06982707977,0.204313308001,-0.341349989176,-0.232299998403,0.326686680317,0.440835863352
30001,-1.15359997749,-0.21930000186,-0.36151188612,-0.502760767937,-1.26784992218,-0.623700022697,-1.06536519527,-1.13406586647
348,-1.1577000618,-0.197049990296,1.18995070457,-0.603566586971,0.118250004947,0.336850017309,-0.68399721384,0.423160672188
30849,1.14069998264,-0.986149966717,-1.04282712936,-0.257285088301,0.400349974632,0.558200001717,0.189896732569,-1.2108039856
1454,-0.938099980354,-0.265399992466,1.53840816021,0.156969636679,-0.813950002193,-0.588999986649,0.366712063551,0.0518174767494
6500,0.687650024891,0.251300007105,-0.160649716854,0.0135086476803,1.11405003071,0.599099993706,0.079207085073,-0.355156123638
5627,0.32254999876,-0.00980001688004,-0.102527834475,-0.240288764238,-2.00839996338,0.38069999218,0.561343312263,1.60549080372
5715,0.737199962139,0.786500036716,0.133884847164,0.593791604042,-0.404799997807,0.734400033951,0.650100409985,1.37971699238
4791,-1.25049996376,-0.374099999666,-0.431472122669,-0.0754265487194,-0.243000000715,0.529850006104,0.0959444046021,1.15504801273
56924,-0.949249982834,0.0454999953508,-0.369066536427,-0.202702373266,0.156949996948,-0.684550046921,-0.119721420109,0.108959749341
2690,0.72729998827,-0.214749991894,-0.0961435437202,-0.419045627117,-1.12530004978,-1.99469995499,-0.00893805921078,1.02040243149
1019,0.698000013828,1.12119996548,0.44019806385,0.30027371645,-0.288499981165,0.506850004196,1.0208632946,-0.0633262693882
51422,-0.508849978447,-0.437400013208,-0.510390758514,-0.226047575474,-0.0740500018001,-0.0737500190735,-1.21191036701,-0.464058697224
5788,0.68900001049,-1.74790000916,-0.165708124638,-0.631072223186,0.558449983597,0.232750013471,-0.670262992382,-0.22112211585
6709,0.819800019264,-0.00945001840591,0.694262862206,-0.0284401215613,0.119099989533,0.426599979401,-1.0648034811,-3.75106978416
1277,0.425000011921,0.841799974442,0.0633899867535,-0.00770615041256,-0.646199941635,0.601549983025,-0.151630818844,-0.421356886625
993,-0.0164499990642,0.0157999992371,1.18769216537,0.479171723127,0.333550006151,-0.30039998889,0.957942545414,-0.175061732531
7157,0.863950014114,0.0123499929905,-0.250654369593,0.295554548502,-0.385399997234,-0.661400020123,-0.144343331456,0.417244076729
1958,-0.700450003147,0.585600018501,0.207319408655,-0.233695939183,-0.484049975872,-0.361200004816,0.693674445152,1.82343447208
4582,-1.3193500042,-0.641849994659,0.429420262575,-1.18226480484,-0.498399972916,-0.632249951363,-1.04035818577,0.521512567997
9212,1.203799963,0.229700013995,0.424277186394,0.729024410248,1.10580003262,0.0805999934673,0.828121423721,-0.934417188168
8440,-0.0613500028849,-0.230200007558,-0.177986234426,0.234118297696,0.528950035572,0.716050028801,1.10683774948,-0.262073159218
6790,0.185750007629,0.347999989986,0.229619398713,-0.135183081031,0.787100017071,0.461099982262,0.899884462357,-1.08492004871
8851,0.342599987984,-0.364650011063,-0.583552539349,-0.215068608522,0.372600018978,0.157250002027,0.836890637875,0.818131864071
2534,0.704200029373,0.158950001001,0.605731785297,0.309336692095,-1.24175000191,-0.475749999285,-0.311930447817,-3.30261397362
4893,0.534449994564,0.214700013399,-0.392920643091,-0.2187346071,0.115000009537,1.16345000267,-0.617277622223,1.86235451698
665,-0.454949975014,-0.0611500032246,0.00324240326881,0.395442008972,-1.0721000433,-0.0520000010729,-0.571758151054,-3.00442147255
4313,-0.100249990821,-0.0504999756813,0.429272681475,0.139303684235,-0.966549992561,-0.718899965286,0.778851985931,-1.90798008442
1022,-1.09940004349,0.884799957275,0.205301001668,-0.333627074957,0.587899982929,0.0707499980927,-0.665401279926,-0.413063496351
5880,-2.05970001221,-0.0954499989748,-0.505435228348,-0.105076119304,0.0910999923944,-0.518299996853,-0.287730336189,2.25336790085
3162,-0.898200035095,0.454800009727,-0.547048926353,0.344808936119,-1.06015002728,-1.03849995136,-0.838583290577,0.0131685733795
1282,-0.55680000782,0.58259999752,0.0574194788933,-0.393761783838,-0.10490000248,-0.0988500118256,0.431433498859,-1.0108332634
3383,-1.06725001335,-0.664650022984,0.311302244663,-0.531633257866,-1.0733499527,0.0554499924183,-0.267201811075,0.291856974363
727,-0.75444996357,-0.678499996662,-0.0250036418438,-0.614958941936,-0.166899994016,-1.25119996071,-0.609747946262,0.504080355167
4792,0.504050016403,-0.140550002456,-0.131133377552,-0.160605102777,-0.790000021458,0.0612000003457,0.0319641567767,-0.179446965456
4794,-0.637250006199,0.281700015068,-0.155032962561,-0.839799463749,-0.516200006008,-0.789200007915,-0.13459405303,2.28014445305
902,0.255050003529,-0.598800003529,0.612694978714,-0.780548334122,-0.698050022125,-0.650250017643,-0.0208808928728,-0.95636755228
8091,1.22194993496,-0.573700010777,-1.17585718632,-0.355307519436,-1.36770009995,1.11510002613,-0.408644884825,2.07940292358
3486,-0.708150029182,-1.20214998722,-0.277069926262,-0.150457367301,-1.29799997807,-0.388249993324,0.0146998465061,0.196119204164
10818,-1.00625002384,-0.352249979973,0.207520991564,-0.606738090515,0.243299990892,-0.616999983788,-0.571726739407,1.51116228104
3454,-0.65180003643,-0.422499984503,-0.860019147396,-0.450141102076,-0.148099988699,-0.356249988079,0.263391137123,1.82611441612
4282,0.223599985242,0.62064999342,0.335947006941,-0.258134484291,-1.15374994278,0.454199999571,-0.663291394711,0.440554410219
1605,0.15379999578,0.399799972773,-1.23747086525,-0.217710539699,-0.408999979496,0.133799999952,-0.525992631912,-0.547708332539
10644,1.14569997787,0.436399996281,-0.034289509058,-0.110056996346,-1.66480004787,0.620100021362,0.740537643433,0.278223454952
2065,0.205999985337,-1.43089997768,0.522515892982,-0.791198611259,0.191700011492,-0.177650004625,0.0200304873288,0.064380094409
8321,0.321000009775,-0.0568999946117,0.349379271269,-0.264382869005,-2.58185005188,-0.0618000030518,0.269315868616,0.460056990385
8503,-0.835649967194,0.260300010443,-0.0391678512096,-0.0155252665281,-0.49145001173,-0.319599986076,-0.584630131721,1.17384457588
7027,0.175100013614,-0.362550020218,0.513115346432,0.355137944221,0.667500019073,-0.049899995327,-0.549348890781,-2.58703017235
6850,-0.565500020981,-0.663150012493,-0.60163295269,-0.655233383179,1.12139999866,-0.271849989891,0.0377851426601,1.97987246513
1978,-1.0325499773,-0.248299986124,0.679239392281,0.704980254173,-0.887300014496,-0.481199979782,0.382003217936,0.30465015769
896,-0.853450000286,0.536149978638,0.119050487876,0.645516395569,0.503300011158,-0.150800004601,1.34880518913,-0.511539280415
5777,1.01744997501,-0.0518000423908,-1.16563355923,-0.424749195576,-0.346300005913,0.17499999702,0.553247511387,-0.891583323479
1846,-0.881800055504,0.553149998188,-0.774106323719,-0.0785661786795,-0.588699996471,0.0883499979973,-0.0679624304175,-2.74698185921
5925,-0.443699985743,0.1481000036,0.816479563713,0.665886223316,0.155900001526,0.440649986267,0.581544876099,1.14518356323
142,0.524949967861,0.664700031281,0.114141218364,0.111856654286,1.37960004807,0.924499988556,-0.0198330245912,-0.951982676983
1021,0.459600031376,-0.0595999956131,-0.173043072224,-0.768194973469,-1.24320006371,-0.805149972439,-0.238599449396,1.54776513577
5699,0.65499997139,0.619650006294,-0.0621219947934,-0.206963375211,-1.03165006638,0.490150004625,0.354114592075,2.50745129585
8061,-1.06869995594,-0.331950008869,0.400884389877,0.0137376710773,0.264899969101,-1.25870001316,0.243549451232,-0.13935610652
1870,0.0209999978542,-1.31739997864,0.33828869462,-0.522932231426,-0.340299993753,-0.684599995613,0.0606027767062,1.26037085056
1398,0.0497500002384,0.409749984741,0.446338444948,0.611102998257,-0.415650010109,-0.618550002575,0.0121781826019,-0.544731914997
3312,0.480099976063,0.313799977303,0.433183699846,0.554630756378,0.529550015926,1.04270005226,0.81319963932,-1.13432002068
891,0.542999982834,0.958099961281,0.347596287727,-0.00276696681976,0.874199986458,0.61470001936,-0.429616987705,-1.35959637165
4775,0.0839000046253,-0.723399996758,-1.25148975849,-0.0808632001281,-0.0860999971628,0.957900047302,0.34436917305,0.353388905525
5111,1.89295005798,0.85790002346,0.425739079714,0.562724709511,1.01900005341,0.0514499843121,0.508226573467,0.288287907839
5696,-0.808750033379,0.254899978638,0.333577394485,-0.527072548866,0.457549989223,-0.588800013065,-0.416831552982,-2.21750736237
5588,-0.676699995995,-1.16655004025,0.323684155941,-0.277762532234,0.614799976349,-0.209899991751,1.06485939026,-0.309013396502
6839,-0.157700002193,0.142749994993,-0.288266450167,-0.176364555955,0.364199995995,-0.718900024891,0.404160618782,-0.478493779898
329,-0.0101999938488,-0.561300039291,-0.706156671047,-0.270912438631,-0.736699998379,-0.386799991131,0.956580400467,-0.519612908363
5058,-0.248100012541,-0.555000007153,-0.782553970814,-0.0541987493634,0.237800002098,0.284850001335,0.213260546327,2.23222136497
998,1.04789996147,-0.442250013351,0.506315350533,0.407403826714,-0.07444999367,0.547150015831,-0.798212051392,-1.168197155
9134,0.174850001931,0.392749994993,1.40214824677,0.365983307362,0.47159999609,0.58060002327,0.482735216618,-0.669933319092
6616,0.213599994779,0.363949984312,-1.05939304829,-0.306699812412,-1.47309994698,0.099799990654,0.670386791229,-0.300079375505
5223,0.918950021267,0.364050000906,0.0886557623744,-0.342071354389,-0.0752499997616,0.027800001204,0.945453643799,-0.648387908936
4690,0.215250000358,0.0866500139236,-0.0529388487339,-0.174227982759,-0.0468500256538,0.271950006485,-0.496100187302,0.909626662731
958,-1.12829995155,-0.18029999733,-0.10348380357,-0.315979659557,-0.786550045013,1.03190004826,-0.473271518946,2.09186816216
1616,1.0381000042,1.27590000629,-0.300172418356,-0.0668731182814,-0.27634999156,0.523550033569,-0.0499206371605,-0.389335334301
991,0.992900013924,0.423200011253,-0.269330322742,0.170885741711,0.324499994516,0.449699997902,-0.0803447514772,-2.40571117401
6347,0.33939999342,0.424700021744,0.176392793655,-0.564680278301,-0.311899989843,0.188700005412,0.557588994503,0.825979113579
6714,-0.565500020981,-1.0665999651,-0.592081189156,0.221462607384,0.527700006962,-0.190299987793,-0.628163695335,-1.43749880791
652,0.235349997878,-1.59750008583,-0.702527582645,-0.808415532112,-0.883049964905,-0.321099996567,-0.671146452427,-1.02154552937
4331,0.456800043583,0.258199989796,0.0127931283787,0.167363524437,-0.37935000658,-0.152400016785,0.813459098339,0.149571537971
7099,-0.165950000286,0.161300003529,-0.0548678040504,-0.39319139719,-0.70609998703,-0.909150004387,-0.21717056632,2.04014158249
10320,-1.30719995499,-0.811450004578,-1.40046012402,-0.379907310009,0.857699990273,0.579450011253,-0.021308645606,1.09672236443
2042,0.284500002861,-0.959100008011,0.343556553125,-0.4786221385,0.443549990654,0.0762000083923,0.028372079134,0.388246774673
843,-0.863300025463,-0.911849975586,-0.687493622303,-0.482186883688,-0.845149993896,0.054500002414,0.535313725471,0.81691890955
840,0.684099972248,-0.288349986076,0.608643174171,0.279819726944,-0.0811999887228,-0.0360500067472,0.373976677656,0.476085394621
7048,-1.74670004845,-0.388099998236,0.289721161127,-0.29616907239,-0.64234995842,-1.33184993267,-0.829121112823,1.66314518452
4851,-0.838599979877,-0.323300004005,0.621340632439,-0.232133060694,-0.637749969959,-0.63915002346,-0.140721648932,-1.09809577465
6464,-1.27544999123,0.150449991226,-0.314999341965,0.109808266163,0.36875000596,-0.400999993086,-1.32020199299,1.14490699768
23410,1.19990003109,-1.82159996033,-0.136500567198,-0.723999381065,-0.0975499972701,-0.796249985695,-0.596404075623,-0.769824266434
54205,0.499050021172,-1.12024998665,-0.186127185822,-0.320914208889,-0.719349980354,0.797549962997,0.0767087042332,0.873105883598
2770,0.523899972439,-0.678300023079,-0.293016284704,-0.0879021137953,0.327100008726,0.128100007772,-0.105511523783,-0.111193649471
80204,-0.136299997568,-0.376649975777,1.11065888405,-0.0744189023972,-1.25890004635,0.310400009155,-0.293636262417,1.03445219994
4208,-0.846500039101,-0.590799987316,-1.41082620621,-0.202528342605,1.13840007782,0.492599993944,-0.0497330501676,3.27822303772
1845,-0.588599979877,0.800400018692,-1.2421849966,-0.0219814926386,0.260399997234,1.23480010033,-0.339158058167,-0.285224795341
23368,1.0883500576,-0.0559000074863,-0.620421648026,0.316851317883,-0.244000002742,0.484750032425,0.773784518242,-2.00224661827
5583,0.736250042915,-0.919049978256,1.06914973259,-0.147609442472,-1.07314991951,-0.413300007582,-0.382257401943,-0.593546807766
8900,-1.74504995346,-0.774399995804,-1.19579100609,-0.815629482269,0.62549996376,0.13750000298,0.488501280546,1.08093249798
581,-0.445199996233,-0.689249992371,-0.117569766939,0.81206381321,0.868950009346,-0.0623499751091,0.0900920256972,-0.109637796879
6193,-0.907850027084,0.326849997044,0.835848331451,-0.0453125536442,-1.36105000973,-0.533050000668,0.461228787899,0.60131829977
6622,1.4428999424,-0.36210000515,-0.378465294838,0.606302797794,0.233000010252,-0.042999997735,1.40230774879,1.4091296196
11261,-1.17869997025,-1.03745007515,-0.516789853573,-0.171394124627,0.280149996281,-1.41000008583,-0.75833106041,0.811562776566
6696,-0.0781999975443,5.23374986649,-0.239850878716,-0.344838798046,-0.0262500047684,1.23759996891,3.58713698387,0.279311835766
8312,-0.912800014019,-0.359149992466,-0.346424460411,-0.517698049545,-1.13194990158,-0.78409999609,-0.413553893566,1.57376194
835,-1.2269500494,0.209299996495,-0.196480944753,-0.20950949192,1.13335001469,0.12025000155,-1.19454586506,-0.999581992626
8324,0.129500001669,-0.605899989605,0.118752241135,-1.05300402641,-0.469750016928,-1.02349996567,-0.329965382814,0.370287775993
1848,0.462499976158,0.293249994516,-0.148384019732,0.28861528635,-0.635100007057,0.531850039959,1.37639927864,2.21304917336
154,-0.140249997377,0.224000006914,-0.678671598434,-0.151388198137,-0.634350001812,-0.527599990368,0.269618034363,0.629109144211
4312,0.252799987793,-0.645500004292,-0.785160422325,0.00102341175079,-1.43869996071,-0.379749983549,-0.375207901001,-0.919826090336
994,1.43784999847,-0.00114999711514,-0.354899138212,0.625653624535,-0.255750000477,-0.833000063896,0.271431177855,-0.411057531834
2048,-0.547099947929,-1.17420005798,-1.25179052353,-0.857241511345,0.4375,-0.368550002575,0.180097654462,0.0309198312461
1111,0.528050005436,-0.214599996805,1.63923609257,0.672793269157,0.0265999957919,0.339900016785,0.486411690712,-0.282887995243
5154,-0.133100003004,-0.158449992537,0.388959914446,0.168239474297,0.0753999948502,-0.597450017929,0.436514228582,1.22900295258
2920,-0.260000020266,-1.33050000668,0.206413179636,-0.168009907007,-0.880900025368,-0.728250026703,-0.0511501803994,0.509416162968
3122,-0.653650045395,-0.566399991512,0.0125917121768,-0.431597441435,-0.198399990797,-0.581400036812,-1.67519366741,-0.183394640684
2769,-0.677600026131,0.0493499934673,-0.625639557838,-0.489163577557,-0.789900004864,-0.606599986553,0.261266589165,0.850341379642
5900,-0.35539996624,-0.0294499993324,0.703060030937,0.692309916019,-0.868900060654,-0.108450002968,0.190476149321,-2.25789260864
6304,0.0900499969721,-0.0776999890804,-1.36221444607,-0.3169028759,0.62264996767,-0.321150004864,1.02295827866,-0.0747908055782
5211,-0.65474998951,-0.643299996853,0.214450195432,0.322712659836,0.408999979496,-0.20419998467,0.238953977823,-1.39404153824
2886,-1.47860002518,-0.599550008774,-0.981438338757,-0.259336143732,-0.365099966526,0.746899962425,-0.22664347291,-1.17360198498
9261,0.163249999285,-0.648550033569,0.334662437439,-0.291645169258,-0.487450003624,-0.272249996662,0.0369784086943,1.05574560165
8569,-0.32460001111,0.143700003624,-0.758067905903,-0.341440171003,-0.688899993896,0.13220000267,-0.349458307028,1.23389601707
3303,0.189649999142,1.13374996185,0.296992599964,0.325415074825,0.813149988651,0.448099970818,0.237732261419,1.55636334419
5331,-0.591050028801,-0.850999951363,-0.389402747154,0.221581190825,-0.767050027847,-0.815250039101,0.69029468298,1.77429664135
5347,-0.830299973488,0.394450008869,1.2477940321,0.522794783115,0.218650013208,0.644999980927,0.356342643499,-1.90469646454
4638,0.404949963093,-0.265299975872,0.0599825158715,-0.529488742352,0.160850003362,0.375500023365,-0.514472305775,-1.10254955292
2264,0.432500004768,-1.34685003757,0.484025716782,-0.0195555649698,-0.594300031662,-0.827549993992,0.206626534462,1.89501559734
1029,-0.451550006866,-0.226099997759,-0.151707857847,0.0929362028837,-0.371050000191,0.613499999046,0.213978588581,0.122286558151
1027,0.0,-3.52390003204,0.03171935305,0.53492641449,0.674499988556,0.674499988556,0.285495430231,-2.61303758621
2597,-0.388150006533,0.0,0.395162403584,-0.204207450151,-0.233349993825,0.0,0.271307826042,0.273798584938
55847,0.922449946404,0.615850031376,0.626800298691,0.594800293446,-0.834399938583,0.36519998312,0.369434177876,-0.298513263464
25803,-0.203450009227,-0.975849986076,-0.210995405912,-0.485025852919,-1.59524989128,-0.420700013638,0.484367191792,0.521643459797
3480,-0.0524999946356,-0.356849998236,0.443541884422,-0.163309931755,-0.328200042248,-0.526799976826,0.752324104309,-0.161189764738
2946,0.0,0.0,3.59063053131,-0.344838798046,0.0,0.0,-0.275499880314,4.23283433914
9517,-1.12844991684,-0.654249966145,0.0448737889528,-0.290211170912,0.300999999046,0.209049999714,0.149930402637,1.55394268036
25987,0.0930000022054,0.414449989796,0.504788160324,-0.592862486839,-0.920000016689,-0.256799995899,0.425636261702,0.193058431149
23670,-1.37514996529,0.210749998689,0.56749856472,0.234874680638,0.86804997921,0.0260500013828,-0.416228115559,1.78951144218
11182,-0.111950002611,0.818750023842,-0.280826300383,0.104787223041,-0.652549982071,0.264999985695,-0.0901543423533,-2.7308344841
2146,0.14699998498,3.24924993515,0.361992955208,0.203005194664,1.2513999939,0.624949991703,0.883653640747,-3.36289620399
3385,1.05355000496,0.652100026608,0.931792259216,-0.11069624126,0.0553499907255,-0.0363999903202,0.653410553932,0.355744302273
5261,-0.290800005198,-0.122599996626,0.266414165497,0.286649048328,-1.03665006161,0.0293000042439,0.353432476521,1.55573344231
10765,-0.769299983978,0.0404500067234,-0.203144803643,-0.521401405334,1.26819992065,0.0399499982595,0.19463993609,2.71179580688
25839,0.0105500072241,0.266349971294,1.39698386192e-05,-0.353912681341,-1.57760000229,0.709249973297,0.058162227273,0.800906598568
4172,0.302949994802,-0.241549998522,0.0442962907255,0.323951542377,0.609300017357,-0.555849969387,0.402559250593,-0.783673465252
23161,0.261049985886,-0.210050016642,-0.356547743082,0.404099524021,1.40989995003,0.330449968576,-0.528937339783,1.8490165472
10298,2.69724988937,-0.498349964619,0.171167701483,0.376109242439,0.91740000248,-0.128800004721,0.511873364449,-0.500392854214
1802,0.529049992561,-0.263000011444,0.57607203722,-0.0605737939477,0.591699957848,0.024699985981,0.524679899216,-0.586649358273
58533,-0.645300030708,0.301800012589,-0.256227612495,0.15393358469,-1.37534999847,-0.345100015402,0.149949848652,0.566461503506
