rid,DOS030_VCAP_6H:BRD-K87426959-001-01-7:4.96,DOS030_VCAP_24H:BRD-K87426959-001-01-7:4.96,DOS034_A375_24H:BRD-K87426959-001-01-7:4.96,DOS034_A549_24H:BRD-K87426959-001-01-7:4.96,DOS034_HT29_24H:BRD-K87426959-001-01-7:4.96,DOS034_MCF7_24H:BRD-K87426959-001-01-7:4.96,DOS034_PC3_24H:BRD-K87426959-001-01-7:4.96,ERG015_PC3_24H:BRD-K87426959-001-01-7:9.91672,ERG015_PC3_6H:BRD-K87426959-001-01-7:9.91672,ERG015_VCAP_24H:BRD-K87426959-001-01-7:9.91672,ERG015_VCAP_6H:BRD-K87426959-001-01-7:9.91672
5720,-0.806675136089,0.301345646381,0.0344922617078,-0.651769399643,-0.870900034904,-0.300671070814,-0.291862159967,-0.689449906349,-1.0198135376,-0.0526004135609,-0.164598971605
466,-1.49089622498,0.569125771523,-0.109696656466,-0.442105472088,0.464100003242,-4.65383386612,-0.977706134319,0.590809106827,-0.707847952843,-0.288018643856,0.181994557381
6009,0.0784952193499,0.686961650848,-0.52106577158,0.0617332160473,-0.672100007534,-0.271022498608,-0.412046939135,0.258239150047,-0.425432085991,-0.779038727283,0.236180454493
2309,-2.13285446167,0.479772090912,-0.0885628834367,-0.714982271194,-1.0707000494,-1.40175259113,0.128618627787,-0.189523905516,0.820245325565,-0.175037965178,-0.538231492043
387,-1.01515817642,-0.304301172495,-0.879073560238,-0.417665868998,-1.54694998264,0.300022423267,-1.12878465652,-0.0992004945874,0.168557807803,-3.54612445831,0.356494784355
3553,0.611813306808,1.02947449684,1.541634202,0.296838223934,0.560050010681,0.775697469711,-0.441547900438,-0.384852051735,0.107724294066,0.46075797081,0.966074585915
427,0.0442187264562,0.473160326481,-0.369821816683,0.960862100124,0.365350008011,-0.631263315678,0.399855256081,-0.103522598743,-0.541668832302,0.384669303894,0.886681258678
5898,1.24670410156,0.720980286598,-1.11848294735,0.0479860827327,-0.0738499984145,-0.0341774150729,-0.818116903305,0.239298462868,-1.11377048492,0.82956135273,-0.063040047884
23365,-0.967524290085,-0.84654968977,0.14273005724,-0.484423339367,-0.311299979687,-0.887873888016,-0.52256411314,0.461558550596,-0.282829195261,-0.27897003293,1.05281102657
6657,0.677691936493,-0.722558915615,0.679563462734,-0.133138611913,-0.0314999818802,1.25188231468,1.80957520008,0.664159417152,-0.168531194329,0.148915022612,0.364412873983
5054,-0.600337147713,-0.621780753136,-0.0811358168721,-0.968051314354,0.23749999702,-1.06540369987,0.41397485137,-0.0701395198703,-0.0498313456774,0.841220378876,0.763393640518
3108,0.254517316818,-0.0124807730317,-1.11548018456,0.43497556448,-1.05659997463,-0.570976316929,0.11658090353,0.42062485218,0.621658623219,-0.354090988636,0.802111685276
1950,0.804674088955,-0.296345949173,0.0305973105133,-1.53029048443,0.660499989986,-0.172749519348,2.048214674,0.0327265262604,0.879325568676,0.638850033283,-0.32437646389
351,2.05748438835,0.316136538982,0.490925788879,0.0211016535759,1.18194997311,0.0175505802035,1.75927078724,-0.284313619137,-0.0630411207676,0.818278551102,-0.577732264996
4846,-2.1295144558,-0.803007304668,-0.235097795725,-1.4476211071,-0.343850016594,0.22598823905,-0.328553617001,0.0510952174664,1.10526108742,-0.362542510033,0.230320423841
1452,-1.21186089516,-2.08857107162,-0.0596577823162,-0.172915488482,0.142300009727,0.351861685514,-0.530568242073,0.115388721228,0.00636719167233,-0.187108188868,0.220291227102
4776,0.88886487484,-1.17814064026,0.14284221828,-0.598178267479,1.17105007172,0.978338837624,1.47520470619,0.449589133263,-0.224127620459,0.60533207655,0.893520951271
6908,-0.117745250463,-0.236507624388,-0.457268118858,-0.297776401043,-0.412000000477,0.174409538507,-1.00169146061,-0.106366127729,-0.682996988297,-0.546458482742,0.894094109535
672,-0.550033450127,0.486606478691,-0.0207288358361,0.308913618326,-0.435400009155,-0.419921875,0.795763134956,0.318423271179,0.537909924984,0.994684815407,-0.00333521515131
5710,0.352050602436,1.09274542332,0.173768386245,0.162028983235,-0.839749991894,-1.28521990776,-0.221689879894,0.12996993959,-0.223450958729,-0.0246698409319,1.07355725765
