rid,DOS002_VCAP_6H:BRD-K24798550-001-01-8:4.98,DOS002_VCAP_24H:BRD-K24798550-001-01-8:4.98,DOS032_A549_24H:BRD-K24798550-001-01-8:4.98,DOS032_HT29_24H:BRD-K24798550-001-01-8:4.98,DOS032_MCF7_24H:BRD-K24798550-001-01-8:4.98,DOS032_PC3_24H:BRD-K24798550-001-01-8:4.98,DOSBIO001_A375_24H:BRD-K24798550:9.9537,DOSBIO001_A549_24H:BRD-K24798550:9.9537,DOSBIO001_HT29_24H:BRD-K24798550:9.9537,DOSBIO001_MCF7_24H:BRD-K24798550:9.9537,DOSBIO001_PC3_24H:BRD-K24798550:9.9537,DOSBIO001_NEU_24H:BRD-K24798550:9.9537,DOSBIO001_NPC_24H:BRD-K24798550:9.9537
5720,-0.433449983597,-1.32155895233,0.599150002003,1.18547379971,1.54912209511,1.0447499752,-0.00161254405975,0.0393556952477,0.990097045898,-1.10684359074,-0.642144799232,-0.494399994612,2.07100057602
466,-0.233299970627,-1.00346517563,-0.564849972725,0.987716495991,2.07757616043,0.318500012159,0.332359015942,-0.206529557705,0.239103555679,-0.845504999161,-1.43014478683,-0.05795000121,-1.064696908
6009,0.750999987125,2.60447239876,0.607200026512,0.843457460403,1.0585026741,0.765599966049,1.06472659111,0.694505035877,-0.489391565323,-0.455970495939,0.364484459162,0.809800028801,-1.4860086441
2309,1.12339997292,-1.63226795197,-0.511449992657,0.715820133686,-0.78580057621,-0.6603500247,1.39701652527,-0.374927043915,-0.31656318903,-1.07735514641,-0.538852334023,0.498549997807,0.763275742531
387,1.39359998703,1.27157735825,0.631550014019,0.24221368134,-0.735288083553,-0.171200037003,-0.451050311327,-0.159032732248,-0.0208572670817,-0.223246514797,-0.638698995113,0.487300008535,0.793346881866
3553,-0.328549981117,0.523011684418,-1.11880004406,-1.28831744194,-0.805003881454,-0.531800031662,-0.565677821636,0.387040376663,-0.285558342934,0.669720053673,-0.926622390747,-0.94880002737,-0.512205779552
427,0.11485004425,0.737552702427,-0.224100008607,-0.998027682304,0.183029934764,0.65055000782,1.31380534172,-0.754460334778,-0.917481303215,-0.369347035885,0.181443870068,-0.710099995136,-0.683839142323
5898,-0.00919999182224,-0.125652223825,-0.598249971867,0.17087739706,-0.575733184814,0.377750009298,-0.0321660339832,0.330039322376,-0.243060141802,-1.66939783096,-0.152747690678,0.587450027466,0.25698325038
23365,0.422150015831,0.784034132957,0.804000020027,0.623065829277,-0.872356534004,-0.550300002098,-2.00012564659,-1.01839852333,-0.310363739729,-0.077087700367,-0.188409626484,-0.054299980402,0.154039889574
6657,-0.871099948883,0.593669712543,-0.0310500003397,-0.535769760609,0.201767921448,1.08184993267,0.0660299658775,0.42379629612,0.546339273453,1.26271247864,0.0297141671181,0.801299989223,0.941279292107
5054,1.16864991188,1.1569288969,-0.783950030804,-0.0163361355662,-2.65859222412,0.550050020218,0.712780475616,-1.09676003456,0.469052523375,1.05619132519,0.494370400906,0.456550002098,0.209170013666
