rid,DOS058_A375_24H:BRD-K55996983-019-01-9:5,DOS058_A549_24H:BRD-K55996983-019-01-9:5,DOS058_PC3_24H:BRD-K55996983-019-01-9:5,ERG012_PC3_24H:BRD-K55996983-019-01-9:10.0608,ERG012_PC3_6H:BRD-K55996983-019-01-9:10.0608,ERG017_VCAP_24H:BRD-K55996983:10.06,ERG017_VCAP_24H:BRD-K55996983:3.35,ERG017_VCAP_24H:BRD-K55996983:1.12,ERG017_VCAP_24H:BRD-K55996983:0.37,ERG012_VCAP_24H:BRD-K55996983-019-01-9:10.0608,ERG012_VCAP_6H:BRD-K55996983-019-01-9:10.0608
5720,-0.43599998951,-0.526149988174,-0.747550010681,0.82879960537,-0.0578106194735,-0.331475943327,-0.288826465607,1.7454097271,2.21611952782,0.177804484963,-1.29317164421
466,0.983049988747,-1.57235002518,0.31020000577,0.189161643386,0.492824584246,0.535951077938,0.956559002399,0.361236423254,0.722506165504,0.218415334821,-0.792904376984
6009,0.54935002327,-0.727900028229,-0.680700063705,-1.86255180836,-0.787452161312,0.400472283363,-0.0569362379611,0.412380516529,0.222484737635,-0.404055893421,0.472574919462
2309,-1.45175004005,0.0559000000358,1.72600007057,-1.06733882427,0.348257929087,-0.841565787792,0.121303632855,-0.77301877737,-0.682222545147,-0.15975792706,0.859537541866
387,1.12244999409,-1.16425001621,-0.562350034714,0.0336239114404,0.99033498764,1.05430781841,-0.089780703187,0.780532419682,1.00403809547,0.815288841724,-0.969797372818
3553,-0.239999994636,1.13925004005,-0.698050022125,0.36442732811,2.94134807587,-0.759093403816,-0.779638290405,-0.289657592773,-1.27622020245,0.750356435776,0.884652078152
427,-0.658249974251,0.73685002327,0.656300008297,-0.909360647202,0.238352328539,1.76569473743,1.94759809971,1.37355542183,1.5897257328,0.686568439007,-0.0393968336284
5898,0.246550008655,0.328850001097,-0.0226000025868,0.330328702927,-0.251439452171,0.953709304333,0.839439272881,-0.182800069451,0.0353197902441,-0.12160871923,-0.077828630805
23365,2.26609992981,0.993600010872,-0.0410999953747,0.183831006289,-0.00873988121748,0.74569272995,0.033053740859,0.478253036737,0.839344620705,0.751775443554,-0.014275694266
6657,-0.699649989605,2.60234999657,0.384700000286,2.78447318077,-0.192841812968,-1.05235731602,-1.1607156992,-0.914360105991,-1.79169511795,-0.744421720505,1.28264558315
5054,-0.480799973011,0.327499985695,-0.142849981785,0.652987539768,-0.459529221058,-0.488944262266,-0.159901916981,0.21465049684,-1.56518292427,-0.261661618948,0.96878027916
3108,0.300999999046,1.10765004158,0.700999975204,0.652379930019,-0.405701398849,0.0692347735167,-0.466461062431,-0.670993328094,-0.840508580208,2.49877357483,-1.05978751183
1950,-0.988499999046,0.857800006866,1.55789995193,2.95802760124,-0.68710821867,-0.518966317177,-0.435145944357,-0.516122281551,-1.62091016769,-0.58031642437,0.0272777527571
351,-0.580399990082,0.444750010967,0.274449974298,-2.24172902107,-0.903905749321,0.281369000673,0.0397406816483,0.284491658211,0.685602784157,-0.306204348803,-0.977901637554
4846,-1.36154997349,2.44420003891,0.279150009155,-0.174382254481,-1.13322246075,-0.429665505886,-0.81773018837,0.107479833066,-0.652922451496,-0.320251882076,1.20228660107
1452,0.0460499972105,-0.86495000124,-0.71850001812,-0.837836802006,-1.39279043674,0.963378190994,0.600769639015,0.133060306311,0.359696030617,0.470425516367,0.334497988224
4776,-0.26550000906,0.999799966812,-0.614650011063,-1.1360309124,-0.169491678476,-1.08720254898,-0.62830221653,-1.09028768539,-1.11846971512,-0.335793495178,0.532022535801
6908,-0.371549993753,-1.26909995079,-0.594850003719,-0.471152812243,0.39207559824,0.469541579485,-0.476454645395,0.333239853382,0.938979446888,0.728121042252,0.654327571392
672,-0.383849978447,-0.53845000267,-0.413000047207,-0.374209702015,0.608411490917,-0.636453449726,-0.000770635902882,0.345390826464,1.10543966293,0.559814929962,0.0983027890325
5710,0.00779999792576,-1.05645000935,-3.0992500782,-0.709528267384,0.138916537166,0.536429226398,-0.482661485672,0.225112825632,0.873186349869,1.41416072845,-0.226401239634
