rid,CPC010_A375_6H:BRD-A02990301-003-04-1:10,CPC010_A549_6H:BRD-A02990301-003-04-1:10,CPC010_A549_24H:BRD-A02990301-003-04-1:10,CPC010_HA1E_6H:BRD-A02990301-003-04-1:10,CPC010_HCC515_6H:BRD-A02990301-003-04-1:10,CPC010_HEPG2_6H:BRD-A02990301-003-04-1:10,CPC010_HT29_6H:BRD-A02990301-003-04-1:10,CPC010_MCF7_6H:BRD-A02990301-003-04-1:10,CPC010_MCF7_24H:BRD-A02990301-003-04-1:10,CPC010_PC3_6H:BRD-A02990301-003-04-1:10,CPC010_PC3_24H:BRD-A02990301-003-04-1:10,CPC010_VCAP_6H:BRD-A02990301-003-04-1:10,CPC010_VCAP_24H:BRD-A02990301-003-04-1:10,CPD002_MCF7_24H:BRD-A02990301-001-01-1:10,CPD002_MCF7_6H:BRD-A02990301-001-01-1:10,CPD002_PC3_6H:BRD-A02990301-001-01-1:10,CPD002_PC3_24H:BRD-A02990301-001-01-1:10
2736,0.83600795269,0.560000002384,-0.0989999994636,-0.770206332207,-0.028733342886,0.648277163506,-0.592583417892,-1.05830037594,-0.239569842815,1.29357898235,-0.531897425652,-0.119570069015,1.56878018379,-0.444717615843,0.027286067605,0.188334316015,0.832835495472
5290,0.0719877257943,-0.981250047684,-0.264699995518,0.183722510934,-0.129800021648,0.392490714788,0.139667481184,-1.2019982338,-0.248337462544,0.565880060196,-0.885645091534,-0.465723574162,0.128426730633,-0.941877245903,-0.862832069397,2.20592188835,0.260410368443
6194,0.000565776019357,0.0,0.871800005436,0.188968241215,-0.522066712379,-0.151390776038,-1.12441384792,-0.758445858955,0.00115602463484,-1.28144836426,-0.750713765621,-0.195035755634,-0.000203641247936,0.33613845706,-0.804553329945,0.675742745399,-0.579743921757
1676,0.245509684086,-0.577099978924,-0.362549990416,-1.12676858902,-0.10626667738,0.833978772163,-0.221188858151,-0.586294591427,-0.152390018106,0.696314275265,-0.941681444645,-0.132673799992,1.05587160587,-0.683343172073,-2.18176817894,0.98853546381,-0.226210400462
23512,0.902362108231,0.812200009823,-0.246450006962,0.275340378284,-0.926500022411,0.858431696892,0.11104477942,-0.890117228031,-0.338674455881,0.668873429298,0.0963224545121,-0.0164464227855,0.352280110121,0.322582393885,0.41125074029,-0.614449560642,-0.375290393829
148022,0.689844846725,0.547549962997,-0.270350009203,0.821336448193,-0.472133338451,0.665890932083,0.00811594724655,0.0447559356689,-0.405615270138,-0.690440654755,0.259890556335,-0.326102674007,3.19662022591,-0.940861225128,-0.149321436882,-1.19628751278,-0.887293696404
1906,-0.239324092865,-0.193499997258,-1.45805001259,-0.221885055304,0.0759999901056,0.384417891502,-0.0766065120697,-1.22671425343,0.34776943922,0.636826276779,-0.190893352032,-0.51467102766,2.10461330414,-0.861276984215,-1.26713895798,-0.250622302294,0.445342302322
8878,-0.198248803616,-5.09360027313,-0.170549988747,-3.70293998718,-0.615566670895,-0.681731343269,-0.337701559067,0.185479402542,-0.843187212944,-1.49507570267,-0.18002897501,-0.191153228283,0.481009185314,-0.382461309433,-0.0262408703566,-1.21599602699,-1.11587536335
3091,0.327120900154,-0.800300002098,-0.314700007439,-0.793061733246,-1.60380005836,1.34134066105,-0.471279144287,-2.36908340454,-0.997483968735,-0.489951431751,-0.32630828023,-0.310407549143,1.46795070171,-0.17089395225,0.21024684608,0.0876235812902,-0.207276672125
5743,-0.803383171558,0.80134999752,0.846400022507,0.093718290329,-0.432333350182,0.351258307695,-0.24629957974,1.27133369446,-0.456431150436,-0.499960005283,-0.146994560957,0.151943251491,-0.615799963474,-0.573577642441,-0.506443023682,7.10895872116,0.190965339541
5321,-0.0643969476223,-0.185899972916,0.0468500033021,-1.02338969707,0.108366668224,0.409072816372,0.439333379269,-0.91477650404,0.0321137420833,0.57778263092,-1.14404821396,-4.01935863495,1.22696638107,-1.86398279667,-0.835275411606,-1.17049860954,0.244361951947
4144,0.106966912746,0.333649992943,0.127650022507,1.34795033932,-0.505100011826,0.88983798027,-0.476289987564,-0.789099633694,-0.45573553443,-0.03135612607,0.829542279243,0.636296033859,2.83518457413,-0.587914705276,-0.477103859186,1.60147559643,-0.58210682869
1981,0.337587326765,0.419250011444,2.62870001793,0.243964731693,-0.151900008321,-0.353121101856,-0.515701472759,-1.18613541126,-0.460066050291,0.237666875124,1.34941911697,1.63653194904,1.66249895096,-0.894122004509,0.858073234558,0.318248391151,0.0428279340267
695,1.40807890892,-0.329299986362,2.41939997673,0.35494056344,0.244833379984,-0.305213004351,0.223965555429,-0.660321712494,0.345345050097,0.557192504406,0.358200848103,0.591010868549,3.25678014755,-0.759328961372,-0.0918357223272,-0.339034736156,-0.328138977289
10398,-0.518828868866,-0.144749999046,0.115599997342,0.410251200199,-0.592833399773,0.143521398306,0.475950598717,-1.42555582523,0.456006526947,-0.363471150398,-0.213519141078,-0.0727462619543,1.54007279873,-0.662571072578,-0.719731211662,-0.621763467789,0.16793589294
5708,0.285773813725,-1.26314997673,0.0758500099182,-1.12849831581,0.2432333529,1.01416420937,0.379453778267,0.392081856728,-0.605603456497,-2.70874357224,-0.219485610723,-1.63084936142,2.70324778557,-1.05300521851,0.95055270195,-0.370187491179,-0.119598701596
1213,0.0332850515842,0.568499982357,0.244500011206,-1.06866705418,0.0835666656494,-0.18733163178,-0.621543526649,0.5395180583,-0.175409287214,-2.10616207123,0.259245038033,-2.34733724594,-3.49293088913,-0.544198870659,0.21615049243,-0.13558293879,-0.619826257229
226,-0.408757507801,-2.51355004311,-1.72215008736,-1.20682537556,-0.788433372974,-0.345345705748,-1.30955946445,-0.295238852501,-0.885297358036,-2.11821007729,0.222663655877,-1.36977756023,1.83898997307,0.0442810505629,-0.570808768272,-1.00791096687,-0.902939200401
6777,-0.43615347147,-0.0101999938488,1.03630006313,-0.931598782539,-0.308499991894,-1.24242568016,-0.108972758055,0.222465887666,0.398470252752,2.16912722588,-0.0841886401176,-0.119813993573,5.47091293335,0.406402975321,-0.970050692558,0.902844250202,-0.25381487608
2113,0.297026544809,0.930550038815,0.654699981213,-0.602611422539,-0.326566636562,2.22884774208,-0.266694098711,-0.892517030239,0.47090062499,0.555588006973,-0.357545673847,0.0674894526601,-0.566080570221,-0.661560177803,-1.76630663872,-1.01492846012,-1.14742159843
3329,0.486773014069,0.204249992967,0.486449986696,-0.334212779999,1.08653342724,0.303514778614,-1.17066752911,-0.898428201675,-1.14398884773,-1.00928425789,-0.0368645638227,-0.0538777783513,0.58760869503,0.0448739975691,0.300940394402,-0.654698431492,-0.519286394119
1050,-0.496246635914,0.107099995017,1.07520008087,0.15840305388,0.685966670513,-0.538651883602,-0.488772213459,0.604857265949,-0.0412123836577,-0.966747879982,0.789186477661,-0.296155810356,1.09768724442,-0.146045804024,-0.164343029261,-0.579184114933,0.945949792862
9491,-0.00859882682562,-0.104200005531,0.620800018311,-0.358006745577,0.118766650558,0.882269978523,0.324583947659,-1.01493573189,0.141837567091,1.01451063156,-0.383763760328,0.249811455607,1.10545897484,-1.01061785221,-0.752868771553,0.654988586903,-2.02730298042
22926,0.833199083805,-0.0798500180244,-0.445749998093,0.174339830875,-0.754800081253,0.966865599155,-0.83107227087,0.222648218274,-1.47920489311,0.143545329571,0.337119340897,-0.332685232162,1.5332018137,-1.93351840973,-1.31996011734,-1.50629782677,-1.04269611835
5899,-0.643302440643,3.05964994431,0.424149990082,0.437196135521,2.88103342056,1.14469480515,-0.949162244797,2.0804142952,-0.730966746807,0.00901165604591,-0.787785828114,0.105487808585,3.88780736923,-0.43755120039,-0.228412404656,0.0282453745604,-0.0169679503888
5467,-0.0167510509491,-0.332399994135,-0.213999986649,-0.125178575516,-0.190033331513,0.20533618331,-0.343187749386,-0.920273602009,0.136790052056,-0.119170971215,-0.329892277718,-0.0534703359008,3.39679288864,-0.786615550518,-1.31667780876,-0.185593515635,-0.252314329147
6774,-0.207504928112,-0.656049966812,-0.250500023365,-2.40927457809,-0.0176666378975,-1.02669358253,-0.478651225567,0.258453905582,-0.769721269608,0.465463459492,-0.201368391514,0.664213240147,1.73545777798,0.207893103361,-0.477072566748,0.215857803822,0.646232783794
1788,-0.177789449692,-0.214850008488,-0.0770000070333,-0.461053133011,0.640733361244,1.15520262718,-0.22927211225,-2.19538426399,-0.286361157894,0.851398944855,-1.08244788647,-0.406631499529,0.809051632881,-1.18994235992,-0.883164644241,0.696061193943,0.214063063264
5921,0.109616406262,0.360899984837,-0.442450016737,0.457178533077,-0.344233363867,-0.600800216198,-0.665361762047,0.0836175382137,-0.0769462883472,-0.450224965811,-0.0175256952643,-0.56186324358,2.2393424511,0.196567416191,2.64085435867,-0.728327155113,-1.06069564819
5721,-0.176033526659,0.216549992561,1.14370000362,1.37452626228,1.12886667252,-1.18731093407,-1.38643121719,0.205441996455,0.168066069484,-0.310016870499,-0.0606425479054,-0.831172347069,0.023618850857,0.594207584858,0.151430934668,0.47570297122,0.652581870556
2263,-0.344409763813,-1.22265005112,-0.356350004673,-0.30851611495,0.575566709042,0.860387206078,0.138136833906,1.41524577141,0.0319578945637,1.32219946384,-0.863611340523,0.0234404578805,1.02473318577,-0.615827202797,-0.563132822514,2.17344427109,-0.507767081261
808,-0.070399299264,-0.860200047493,-0.870399951935,-0.823218226433,0.0281333327293,0.379968166351,0.197771221399,-0.403645396233,-0.069019973278,0.826687097549,-1.07686042786,0.095455288887,-1.4612776041,-0.622033119202,-0.266125172377,-0.358454912901,-0.593095779419
30001,1.39158153534,1.75309991837,-0.396099984646,0.446855157614,1.86006677151,-0.664614915848,-0.908938646317,0.485607802868,-0.117498457432,-0.962123095989,0.423605203629,0.0913178473711,-2.9201939106,0.139246702194,-0.0634267106652,0.474992603064,-0.632623076439
348,-1.15706157684,0.283050000668,-0.392549991608,-1.05634987354,0.627133369446,-0.0737826824188,-0.287077993155,0.136135190725,0.152899056673,1.22383856773,-0.360143750906,0.248254776001,2.56045842171,-0.31266233325,-0.855156779289,1.31357908249,-1.17280030251
30849,0.202577084303,-1.56694996357,0.96924996376,-0.157329291105,0.199666693807,-0.466310471296,-0.281376004219,0.403220176697,-1.01690769196,0.822672665119,0.133522599936,1.12352097034,2.62434840202,0.0190541148186,0.175218686461,0.395481109619,-0.0313412323594
1454,-0.802743673325,0.15680000186,-0.217250019312,-0.138542279601,-0.190966665745,0.0959004163742,-0.932891428471,-0.218315899372,-0.791963279247,-0.304255694151,0.238185957074,-1.51320159435,1.32242536545,-1.04200232029,1.35362696648,-0.505654573441,-0.70885181427
6500,-0.276431977749,-1.51255011559,-0.178600013256,-0.0344773232937,0.162000000477,-0.561941027641,-0.886380732059,0.0504426956177,-0.598918259144,-0.483541488647,-0.0701304376125,-0.632432460785,-1.52878844738,1.1518611908,2.15854287148,3.58785772324,-0.917094111443
5627,0.809413909912,-1.00024998188,-0.469949960709,0.778552174568,-0.199099972844,-0.76983499527,-0.640781462193,0.0364800095558,0.464909404516,-0.546196818352,0.871028482914,-0.347585320473,0.371252626181,0.20156532526,4.70747709274,0.271350264549,-0.208183139563
5715,-0.340500414371,0.0866000056267,1.06620001793,-0.312559753656,-0.374266624451,-1.10190868378,-0.529106974602,-0.317153215408,0.21950699389,-1.41604495049,0.226862743497,0.607344925404,0.0646441057324,0.358498334885,0.310699105263,-0.240033835173,-0.538067817688
4791,1.7990654707,-0.865100026131,2.33249998093,0.130295872688,-0.734700024128,0.982694208622,-0.282319486141,-0.60916775465,-0.229351550341,1.25345802307,0.817985057831,-0.0506784170866,3.73250699043,-0.409774541855,4.31494188309,0.512889862061,0.277648031712
56924,-0.9690772295,-0.256549984217,1.67019999027,1.77135539055,0.785666704178,0.18473893404,0.069378271699,0.876514196396,-1.07509613037,-0.208984002471,0.369201958179,0.156999081373,-0.68854612112,-0.309341460466,5.89572763443,0.493784308434,1.21934068203
2690,-0.0933745801449,-0.844900012016,-0.167300000787,-0.0898189544678,-0.256500005722,0.703295707703,0.524078190327,0.000556446611881,0.0118371248245,0.361234098673,0.349638104439,0.125968456268,-1.19497025013,0.124859526753,-0.349162459373,0.456275105476,0.980364859104
1019,1.73561382294,0.539649963379,-0.180950000882,0.0440905950963,1.03916668892,-1.24688851833,-0.0322510153055,-0.327272236347,-0.139112830162,-0.433767467737,0.228866323829,-0.180213317275,-2.28233122826,0.454612314701,0.645773410797,0.148115769029,0.161047756672
51422,0.600893199444,-0.107949972153,0.644599974155,1.20299828053,0.249800026417,0.97162759304,-0.540040433407,-0.167719781399,0.494996547699,0.828263342381,0.419010818005,0.182676032186,1.99247157574,0.504470765591,-0.719891130924,1.4456923008,-0.441636532545
5788,0.0397969484329,-0.677500009537,0.454650014639,-1.07474946976,-0.649866700172,0.579260885715,-0.257828950882,-1.51077580452,0.98345553875,0.412597417831,-0.558200001717,-0.03031851165,1.61478316784,-0.267577886581,0.117573678493,0.279141515493,0.803550183773
6709,-0.497816026211,0.662299990654,-0.746549963951,-1.89710664749,-0.45026665926,0.117883890867,-0.717679440975,0.456758141518,-0.0915801972151,-0.788347601891,0.161038830876,0.11837875843,1.88233065605,-0.851425647736,0.423467934132,-0.716784358025,-0.413266867399
1277,0.61042869091,-0.671050012112,1.35030007362,0.694976449013,-0.0100000137463,0.420102119446,0.469871520996,0.254251360893,0.297381013632,-0.162464082241,0.514383375645,0.109629422426,4.14974927902,0.146666169167,-0.329711973667,8.20627593994,-0.378321111202
993,1.02488386631,0.329400002956,0.314150005579,-1.13342988491,-0.845866680145,0.41681855917,-0.744050860405,-0.60824239254,0.00206080824137,-0.417528003454,0.263868808746,-0.0193725824356,0.305648595095,-0.220800474286,1.1086524725,-0.373713076115,0.796563386917
7157,-0.0565249174833,1.0136500597,-0.674899995327,-0.321051508188,-0.0691333189607,-1.11404836178,-1.27567338943,0.337354302406,-1.1371742487,0.450361400843,-0.224569320679,-0.715292274952,1.00712931156,-0.728597640991,-0.462125003338,0.950922608376,-0.251179218292
1958,-0.215776711702,1.13794994354,-0.101200044155,-0.814063489437,0.924666702747,-0.00693525746465,-0.0333526283503,-0.64247828722,0.453384250402,0.92191785574,0.131703302264,0.894676208496,5.87726783752,0.724991083145,-0.52863740921,-0.585814654827,-0.631892621517
4582,0.671666800976,0.585099995136,0.117050006986,-0.335352659225,0.0303333699703,-0.435632288456,0.265471816063,-0.402593165636,0.273836493492,0.584056019783,0.615434229374,-0.30322599411,0.072302274406,0.0427128151059,0.888729333878,-0.208052411675,0.153977647424
9212,0.649486422539,0.735399961472,0.0370499938726,-1.3503973484,0.00273334980011,0.621543169022,-0.716043055058,-0.521181464195,0.0549857914448,0.804989337921,-0.961686849594,-0.465219676495,1.71107280254,-0.512073636055,-0.294386446476,0.145923808217,0.704165816307
8440,0.367499947548,-0.0388000011444,-1.25605010986,0.405505627394,0.275900006294,-1.53099155426,0.332295387983,-0.307813733816,-0.547384560108,0.296296596527,0.0492248833179,0.0250919237733,1.0747936964,-0.457482516766,0.261739492416,-1.14712750912,-0.450523257256
6790,-0.343331545591,-0.508999943733,-1.04365003109,0.782308936119,-0.045566663146,-0.0416725724936,-0.748494386673,-0.0388036966324,-0.0234226621687,-0.540293216705,0.542178332806,-0.712697029114,2.54106521606,0.239997729659,0.0397268086672,-1.03427124023,-0.292794167995
8851,-0.513466119766,0.311450004578,0.84819996357,-0.360935032368,-0.836100041866,1.16902661324,0.708543002605,0.0276125818491,-0.0411711037159,1.18141102791,0.47483304143,0.502465724945,2.80987334251,0.185005709529,-0.236370533705,-0.723437666893,-0.335669696331
2534,-0.380606770515,0.779100000858,-0.588999986649,0.46792447567,0.363099992275,-0.673860013485,0.184990242124,-0.844652891159,0.248178243637,0.470877915621,0.00500972010195,-0.413128525019,3.87209177017,-1.08323645592,-0.0662891119719,0.310325801373,-0.780819833279
4893,-1.67859268188,-0.367100000381,0.21780000627,0.662251055241,0.689833402634,0.620350241661,0.129233270884,0.0915796905756,-1.36534905434,1.29092311859,-0.707979381084,0.283015727997,1.67142236233,-0.238809838891,-0.582324981689,1.09261286259,-1.67434382439
665,-0.717057943344,-0.731250047684,-0.439249992371,0.225834295154,-0.73796671629,-1.11654901505,0.524136185646,-0.296115130186,0.243038579822,-1.34479057789,-0.20605674386,1.49297189713,4.02292442322,1.69062542915,0.548453688622,0.0586274713278,-1.82445931435
4313,0.946858406067,0.301200002432,-0.386599987745,-0.351634055376,0.826566636562,1.16916310787,0.180814445019,-0.997235715389,0.751193642616,2.03477597237,-0.594177782536,0.357573449612,1.2448476553,-0.902327179909,0.635651350021,-0.0219755619764,0.680645227432
1022,-0.54064655304,-0.586350023746,1.38795006275,1.44782161713,0.794666707516,-0.272575467825,0.29640775919,0.743445932865,-0.0611204206944,1.4807831049,-0.62740778923,0.775067150593,0.778167366982,0.825698435307,0.150101900101,-0.271293371916,1.17924964428
5880,-0.760831832886,0.237399995327,-1.35064995289,0.401120185852,-0.153633326292,0.190951094031,-0.0493335127831,-1.04915380478,1.00335371494,-0.531758069992,0.764404714108,-0.520802140236,5.45334386826,0.445243656635,-0.365584015846,-1.23670291901,-0.214319705963
3162,-0.247856646776,-1.34815001488,0.647149980068,-0.121261119843,-0.329933345318,-1.14443898201,-0.184462785721,0.03721614182,-0.54892551899,-0.184242546558,-0.63004386425,2.32747507095,2.95538020134,0.278531581163,-1.13428068161,-1.01563215256,-0.398519128561
1282,-1.07258832455,0.14770001173,0.730450034142,0.0608236677945,-0.270266652107,0.879692792892,-0.224743828177,-0.87288403511,0.485535293818,1.00056743622,-0.635776221752,0.202608838677,0.774929463863,-0.541675567627,-1.13700830936,-0.625606834888,1.69695734978
3383,1.13983595371,-0.730299949646,0.14770001173,0.693630516529,-0.0739000290632,-0.800670385361,-0.488481402397,0.0549796894193,0.702709138393,1.25539064407,-0.638671994209,-0.181795373559,3.47494387627,0.0764777511358,0.440569996834,0.0604036971927,0.308321237564
727,1.65977931023,-0.397699981928,-0.759549975395,-0.210918322206,0.189466685057,1.80175733566,-0.137376353145,-0.281472176313,0.315074414015,1.60513949394,-0.513966917992,-0.0484047606587,1.54193747044,0.0234884619713,-0.8462241292,-0.185966968536,-0.409228235483
4792,0.559922754765,2.07905006409,0.0802999958396,0.280438780785,-0.291899979115,-1.62709653378,-0.429768830538,0.508354187012,-1.11210751534,-0.713909745216,0.930367052555,0.361356973648,-2.72451877594,-1.11423110962,0.231502652168,-0.0572677403688,-0.900596022606
