rid,CPC013_A375_6H:BRD-K51967704-001-01-0:10,CPC013_A549_6H:BRD-K51967704-001-01-0:10,CPC013_A549_24H:BRD-K51967704-001-01-0:10,CPC013_ASC_24H:BRD-K51967704-001-01-0:10,CPC013_HA1E_6H:BRD-K51967704-001-01-0:10,CPC013_HCC515_6H:BRD-K51967704-001-01-0:10,CPC013_HEPG2_6H:BRD-K51967704-001-01-0:10,CPC013_HT29_6H:BRD-K51967704-001-01-0:10,CPC013_MCF7_6H:BRD-K51967704-001-01-0:10,CPC013_MCF7_24H:BRD-K51967704-001-01-0:10,CPC013_NEU_24H:BRD-K51967704-001-01-0:10,CPC013_NPC_24H:BRD-K51967704-001-01-0:10,CPC013_PC3_6H:BRD-K51967704-001-01-0:10,CPC013_PC3_24H:BRD-K51967704-001-01-0:10,CPC013_SKB_24H:BRD-K51967704-001-01-0:10,CPC013_VCAP_6H:BRD-K51967704-001-01-0:10,CPC013_VCAP_24H:BRD-K51967704-001-01-0:10
5720,-0.345891445875,0.18599998951,0.222257196903,-0.996558666229,-0.586483478546,-0.0396569520235,-1.4078797102,0.604682445526,-0.595168948174,-0.850899398327,2.96360015869,-0.184300005436,-0.62024641037,-1.96595549583,0.580818355083,-0.895262479782,-0.0246971547604
466,-1.84641051292,-2.34524989128,-0.794720888138,-0.691048264503,-0.506005465984,-0.316535621881,-0.661162436008,0.692058563232,1.25810205936,0.48305439949,0.431699991226,-1.29605007172,0.202026039362,0.120251014829,0.0643600225449,-1.01847839355,-0.527960836887
6009,0.758168041706,-0.46645000577,-0.980672895908,-2.70683813095,-0.691856980324,-0.596717894077,-0.384604543447,0.263353347778,1.88286316395,-1.92641031742,-1.26610004902,-4.78305006027,-0.398636698723,0.207428351045,-0.270326375961,-0.741297245026,0.55065703392
2309,-0.109812319279,-0.198500007391,-0.0574760921299,-3.43333482742,-0.312628060579,0.612429976463,0.229569673538,-1.21053552628,-0.452862471342,-0.298534393311,-1.01745009422,-1.01234996319,-2.16043233871,-2.38396763802,-2.26193881035,-0.448581844568,-1.6253259182
387,0.27031224966,-0.144199997187,-2.88943505287,-3.39007520676,-0.882126450539,-0.582901477814,-0.786854445934,-0.21146261692,-0.345375776291,-0.450165867805,-0.290899991989,-4.87074995041,-0.482117205858,-0.446732074022,-2.85165476799,-0.245750099421,-0.750789523125
3553,0.00289666326717,-0.0830500051379,1.15803790092,1.97469735146,1.02311706543,0.044043213129,0.689919710159,0.694405019283,0.0876234099269,1.27077949047,1.07954990864,3.6929500103,-2.26911258698,-1.5696811676,1.81585669518,0.908517956734,1.02153193951
427,-0.173049494624,-0.0684500038624,0.279822468758,-0.13226352632,-0.351909458637,-0.284392416477,-0.925998270512,0.153057008982,1.29790782928,-0.057608962059,1.73699998856,1.10205006599,0.357163637877,-0.655202388763,1.71594631672,-0.499822378159,0.552246928215
5898,0.308087706566,-0.21819999814,1.15826320648,-0.916415333748,0.668551981449,-1.59621393681,-0.179241165519,0.283076524734,8.11368227005e-05,-0.286253213882,1.20745003223,1.29314994812,0.0926446393132,-0.710538387299,-0.474036514759,1.18222272396,0.514696478844
23365,1.15039753914,0.471050024033,-3.09163808823,0.336532533169,0.418745458126,0.182356908917,0.577699840069,-0.246307820082,0.146688103676,2.65346884727,1.13715004921,-0.730949997902,0.0336075723171,0.0263633131981,1.1365956068,0.665507376194,0.843532860279
6657,0.24139636755,0.263099998236,1.45040631294,1.40689992905,1.1252373457,0.606517374516,0.31444889307,0.449483633041,0.493098467588,1.75295984745,-1.74360013008,-5.77929973602,0.214580789208,0.308596253395,1.30376195908,0.627815961838,0.856108248234
