rid,DOS023_VCAP_6H:BRD-K55345900-001-02-5:5.01,DOS023_VCAP_24H:BRD-K55345900-001-02-5:5.01,DOS052_A375_24H:BRD-K55345900-001-02-5:5.01,DOS052_A549_24H:BRD-K55345900-001-02-5:5.01,DOS052_HT29_24H:BRD-K55345900-001-02-5:5.01,DOS052_MCF7_24H:BRD-K55345900-001-02-5:5.01
5720,-0.330266684294,0.0856499969959,-1.72399997711,0.0597499981523,1.88310003281,0.767849981785
466,-0.675700008869,-1.1303999424,-0.349349975586,-0.895850002766,0.152000010014,-2.80240011215
6009,-0.615233361721,-6.18169975281,-0.0403999984264,1.35625004768,0.275599986315,-0.0571499988437
2309,0.129333347082,-5.14629983902,-0.848450005054,0.147499993443,-0.283450007439,0.0752999931574
387,-0.917233407497,0.158000022173,0.298300027847,-0.193949997425,-0.834300041199,-0.119550004601
3553,-0.416933357716,-1.06274998188,0.363400012255,-0.969099998474,-0.636500000954,-1.34100008011
427,-0.522933363914,0.135200023651,-0.149900019169,-1.68369996548,1.75429999828,-0.780449986458
5898,-1.15863335133,-0.653550028801,0.744100034237,0.770949959755,-0.274749994278,-2.35030007362
23365,-1.09566664696,-0.280099987984,0.304949998856,0.159399986267,-0.685649991035,-1.07704997063
6657,0.254233330488,0.311800003052,-1.0679500103,-1.14715003967,0.678900003433,-0.922549962997
5054,0.163733333349,0.660399973392,0.0160999894142,2.1072499752,-0.513549983501,0.11495000124
3108,0.280100017786,4.72095012665,-0.593100011349,0.331300020218,-0.503949999809,3.1750998497
1950,1.20616674423,5.18664979935,0.36179998517,-0.40000000596,0.694999992847,1.08759999275
351,1.44020009041,-5.0,-0.88170003891,-1.01750004292,0.51130002737,-0.857200026512
4846,0.0900000184774,-1.3071000576,-0.660149991512,-0.220000013709,-0.655600011349,0.220150023699
1452,-0.163300007582,-0.792050004005,-0.235849991441,0.611999988556,-0.571799993515,0.821449995041
4776,-0.102533325553,1.0379999876,0.123850002885,-0.885550022125,-0.551899969578,-0.797549962997
6908,-0.259833395481,-0.517650008202,-0.259900003672,0.316150009632,0.76139998436,1.06494998932
672,-0.121566660702,-0.410650014877,0.474100023508,0.929799973965,-0.108550012112,0.185800001025
5710,-0.698066651821,-0.591199994087,-1.11619997025,-1.16614997387,-0.754499971867,-2.37290000916
2115,-0.102933317423,0.786100029945,-0.486149996519,-1.04774999619,0.59375,0.745150029659
7015,0.0457666516304,-0.67325001955,0.31899997592,-2.11140012741,-0.143150031567,0.358150005341
8726,0.519700050354,-0.35435000062,0.774699985981,1.15469992161,-0.344850003719,0.233099997044
2185,0.0598666965961,5.49800014496,0.939949989319,-1.42280006409,-0.311650007963,-0.780099987984
