rid,CPC019_A375_6H:BRD-K88742110-001-01-2:10,CPC019_A549_6H:BRD-K88742110-001-01-2:10,CPC019_A549_24H:BRD-K88742110-001-01-2:10,CPC019_HA1E_6H:BRD-K88742110-001-01-2:10,CPC019_HCC515_6H:BRD-K88742110-001-01-2:10,CPC019_HEPG2_6H:BRD-K88742110-001-01-2:10,CPC019_HT29_6H:BRD-K88742110-001-01-2:10,CPC019_MCF7_6H:BRD-K88742110-001-01-2:10,CPC019_MCF7_24H:BRD-K88742110-001-01-2:10,CPC019_PC3_6H:BRD-K88742110-001-01-2:10,CPC019_PC3_24H:BRD-K88742110-001-01-2:10,CPC019_VCAP_6H:BRD-K88742110-001-01-2:10,CPC019_VCAP_24H:BRD-K88742110-001-01-2:10,HDAC002_HA1E_6H:BRD-K88742110-001-01-2:0.078125,HDAC002_HA1E_6H:BRD-K88742110-001-01-2:0.15625,HDAC002_HA1E_6H:BRD-K88742110-001-01-2:0.3125,HDAC002_HA1E_6H:BRD-K88742110-001-01-2:0.625,HDAC002_HA1E_6H:BRD-K88742110-001-01-2:1.25,HDAC002_HA1E_6H:BRD-K88742110-001-01-2:2.5,HDAC002_HA1E_6H:BRD-K88742110-001-01-2:5,HDAC002_HA1E_6H:BRD-K88742110-001-01-2:10,HDAC002_HA1E_24H:BRD-K88742110-001-01-2:0.078125,HDAC002_HA1E_24H:BRD-K88742110-001-01-2:0.15625,HDAC002_HA1E_24H:BRD-K88742110-001-01-2:0.3125,HDAC002_HA1E_24H:BRD-K88742110-001-01-2:0.625,HDAC002_HA1E_24H:BRD-K88742110-001-01-2:1.25,HDAC002_HA1E_24H:BRD-K88742110-001-01-2:2.5,HDAC002_HA1E_24H:BRD-K88742110-001-01-2:5,HDAC002_HA1E_24H:BRD-K88742110-001-01-2:10,HDAC001_MCF7_6H:BRD-K88742110-001-01-2:10,HDAC001_MCF7_6H:BRD-K88742110-001-01-2:2.5,HDAC001_MCF7_6H:BRD-K88742110-001-01-2:0.625,HDAC001_MCF7_6H:BRD-K88742110-001-01-2:0.15625,HDAC002_MCF7_6H:BRD-K88742110-001-01-2:0.078125,HDAC002_MCF7_6H:BRD-K88742110-001-01-2:0.15625,HDAC002_MCF7_6H:BRD-K88742110-001-01-2:0.3125,HDAC002_MCF7_6H:BRD-K88742110-001-01-2:0.625,HDAC002_MCF7_6H:BRD-K88742110-001-01-2:1.25,HDAC002_MCF7_6H:BRD-K88742110-001-01-2:2.5,HDAC002_MCF7_6H:BRD-K88742110-001-01-2:5,HDAC002_MCF7_6H:BRD-K88742110-001-01-2:10,HDAC001_MCF7_24H:BRD-K88742110-001-01-2:10,HDAC001_MCF7_24H:BRD-K88742110-001-01-2:2.5,HDAC001_MCF7_24H:BRD-K88742110-001-01-2:0.625,HDAC001_MCF7_24H:BRD-K88742110-001-01-2:0.15625,HDAC002_MCF7_24H:BRD-K88742110-001-01-2:0.078125,HDAC002_MCF7_24H:BRD-K88742110-001-01-2:0.15625,HDAC002_MCF7_24H:BRD-K88742110-001-01-2:0.3125,HDAC002_MCF7_24H:BRD-K88742110-001-01-2:0.625,HDAC002_MCF7_24H:BRD-K88742110-001-01-2:1.25,HDAC002_MCF7_24H:BRD-K88742110-001-01-2:2.5,HDAC002_MCF7_24H:BRD-K88742110-001-01-2:5,HDAC002_MCF7_24H:BRD-K88742110-001-01-2:10,HDAC001_PC3_6H:BRD-K88742110-001-01-2:10,HDAC001_PC3_6H:BRD-K88742110-001-01-2:2.5,HDAC001_PC3_6H:BRD-K88742110-001-01-2:0.625,HDAC001_PC3_6H:BRD-K88742110-001-01-2:0.15625,HDAC002_PC3_6H:BRD-K88742110-001-01-2:0.078125,HDAC002_PC3_6H:BRD-K88742110-001-01-2:0.15625,HDAC002_PC3_6H:BRD-K88742110-001-01-2:0.3125,HDAC002_PC3_6H:BRD-K88742110-001-01-2:0.625,HDAC002_PC3_6H:BRD-K88742110-001-01-2:1.25,HDAC002_PC3_6H:BRD-K88742110-001-01-2:2.5,HDAC002_PC3_6H:BRD-K88742110-001-01-2:5,HDAC002_PC3_6H:BRD-K88742110-001-01-2:10,HDAC001_PC3_24H:BRD-K88742110-001-01-2:10,HDAC001_PC3_24H:BRD-K88742110-001-01-2:2.5,HDAC001_PC3_24H:BRD-K88742110-001-01-2:0.625,HDAC001_PC3_24H:BRD-K88742110-001-01-2:0.15625,HDAC002_PC3_24H:BRD-K88742110-001-01-2:0.078125,HDAC002_PC3_24H:BRD-K88742110-001-01-2:0.15625,HDAC002_PC3_24H:BRD-K88742110-001-01-2:0.3125,HDAC002_PC3_24H:BRD-K88742110-001-01-2:0.625,HDAC002_PC3_24H:BRD-K88742110-001-01-2:1.25,HDAC002_PC3_24H:BRD-K88742110-001-01-2:2.5,HDAC002_PC3_24H:BRD-K88742110-001-01-2:5,HDAC002_PC3_24H:BRD-K88742110-001-01-2:10,NMH002_FIBRNPC_24H:BRD-K88742110-001-01-2:10,NMH002_FIBRNPC_6H:BRD-K88742110-001-01-2:10,NMH002_NEU_6H:BRD-K88742110-001-01-2:10,NMH002_NEU_24H:BRD-K88742110-001-01-2:10,NMH002_NPC_6H:BRD-K88742110-001-01-2:10,NMH002_NPC_24H:BRD-K88742110-001-01-2:10,PCLB002_A375_24H:BRD-K88742110:10,PCLB002_A375_24H:BRD-K88742110:3.33,PCLB002_A375_24H:BRD-K88742110:1.11,PCLB002_A375_24H:BRD-K88742110:0.37,PCLB002_A375_24H:BRD-K88742110:0.12,PCLB002_A375_24H:BRD-K88742110:0.04,PCLB002_A549_24H:BRD-K88742110:10,PCLB002_A549_24H:BRD-K88742110:3.33,PCLB002_A549_24H:BRD-K88742110:1.11,PCLB002_A549_24H:BRD-K88742110:0.37,PCLB002_A549_24H:BRD-K88742110:0.12,PCLB002_A549_24H:BRD-K88742110:0.04,PCLB002_HA1E_24H:BRD-K88742110:10,PCLB002_HA1E_24H:BRD-K88742110:3.33,PCLB002_HA1E_24H:BRD-K88742110:1.11,PCLB002_HA1E_24H:BRD-K88742110:0.37,PCLB002_HA1E_24H:BRD-K88742110:0.12,PCLB002_HA1E_24H:BRD-K88742110:0.04,PCLB002_HCC515_24H:BRD-K88742110:10,PCLB002_HCC515_24H:BRD-K88742110:3.33,PCLB002_HCC515_24H:BRD-K88742110:1.11,PCLB002_HCC515_24H:BRD-K88742110:0.37,PCLB002_HCC515_24H:BRD-K88742110:0.12,PCLB002_HCC515_24H:BRD-K88742110:0.04,PCLB002_HEPG2_24H:BRD-K88742110:10,PCLB002_HEPG2_24H:BRD-K88742110:3.33,PCLB002_HEPG2_24H:BRD-K88742110:1.11,PCLB002_HEPG2_24H:BRD-K88742110:0.37,PCLB002_HEPG2_24H:BRD-K88742110:0.12,PCLB002_HEPG2_24H:BRD-K88742110:0.04,PCLB002_HT29_24H:BRD-K88742110:10,PCLB002_HT29_24H:BRD-K88742110:3.33,PCLB002_HT29_24H:BRD-K88742110:1.11,PCLB002_HT29_24H:BRD-K88742110:0.37,PCLB002_HT29_24H:BRD-K88742110:0.12,PCLB002_HT29_24H:BRD-K88742110:0.04,PCLB002_MCF7_24H:BRD-K88742110:10,PCLB002_MCF7_24H:BRD-K88742110:3.33,PCLB002_MCF7_24H:BRD-K88742110:1.11,PCLB002_MCF7_24H:BRD-K88742110:0.37,PCLB002_MCF7_24H:BRD-K88742110:0.12,PCLB002_MCF7_24H:BRD-K88742110:0.04,PCLB002_PC3_24H:BRD-K88742110:10,PCLB002_PC3_24H:BRD-K88742110:3.33,PCLB002_PC3_24H:BRD-K88742110:1.11,PCLB002_PC3_24H:BRD-K88742110:0.37,PCLB002_PC3_24H:BRD-K88742110:0.12,PCLB002_PC3_24H:BRD-K88742110:0.04
5720,0.239897981286,0.329150021076,0.0693415403366,-0.397199988365,0.469054222107,-1.6000392437,-0.584824681282,-0.683892726898,-0.714838564396,-0.498174577951,-0.14645087719,-0.330404639244,0.991783559322,0.957773447037,2.16009998322,-0.114884793758,-0.378651618958,0.176555320621,-0.192231252789,0.239381298423,0.198335185647,-0.320602059364,-0.911770343781,0.00307613611221,-0.220042645931,-0.618316233158,0.838473618031,0.684278726578,1.52768230438,-0.315776616335,0.229232937098,-0.036998309195,0.00210316106677,0.807749986649,0.587199985981,0.451999992132,-0.24375000596,-0.649599969387,-0.248250007629,-0.395700007677,-0.33140000701,-1.29179394245,-0.787115454674,-0.878834187984,-0.0943836942315,0.215103209019,-0.524015843868,0.332981735468,-1.26896381378,0.0912062078714,0.351648211479,0.189078614116,0.411808222532,0.0771000906825,-0.443118005991,0.427021026611,-0.434001684189,0.764609098434,0.37054336071,0.232245028019,-0.220787286758,0.00949085503817,0.377541810274,0.365251541138,-0.089929677546,0.0455724522471,0.115004181862,-0.024129094556,-0.394590914249,0.158450007439,-0.373899996281,0.403349995613,0.741899967194,5.0,-0.544799983501,0.203699991107,-0.307000011206,1.19307947159,1.16905725002,1.32762145996,-0.211895927787,0.11475661397,1.42206525803,-0.601322412491,1.12060213089,0.222634896636,-3.69320082664,-0.384806573391,0.54649412632,-0.637213528156,-0.00226170406677,0.250745922327,-0.157553881407,-0.406756937504,1.50126266479,-0.664699375629,-1.51510131359,0.0399207957089,0.0495402216911,0.975955963135,0.412250578403,0.250240504742,0.348931372166,-0.769005298615,0.457979530096,-0.0612899959087,0.384550452232,-0.513966143131,-0.32501372695,-0.131258040667,-0.43921482563,-2.16264820099,0.939015686512,-0.0376081690192,0.673650801182,0.173401653767,0.49247482419,0.311748415232,-0.0339500010014,-0.386070758104,-0.805668354034,-0.576122939587,0.158655315638,0.00116533041,-0.0954220071435,0.261721313,0.108966678381,0.538480103016,0.603256464005,-0.299666076899,0.492817699909
466,0.0615755915642,-1.56430006027,0.522348344326,-0.369699984789,-0.51379686594,-2.39189934731,-0.0124341212213,-0.27218696475,0.245871931314,-0.502134680748,0.229483485222,-0.612750053406,0.565407514572,-0.865013301373,-0.454180032015,0.590180337429,0.896988987923,1.09620845318,0.136777371168,1.04752922058,0.574840664864,0.367871642113,0.811644673347,0.705210506916,0.612202525139,0.552910745144,0.329361349344,-0.156309172511,-0.631181895733,-0.30788987875,0.213446438313,-0.0438807308674,-0.355664432049,0.00915000587702,-0.143099993467,0.873549997807,1.25629997253,0.51835000515,-0.00580000132322,1.06330001354,1.09675002098,-0.445724785328,0.147920966148,0.311238974333,0.74801337719,-0.136594772339,-0.262855112553,-0.4324914217,-0.246098607779,0.132225036621,0.593387365341,0.549403250217,0.580700874329,-0.200224667788,-0.594826817513,0.0551502853632,0.468201607466,0.64320152998,0.916830837727,0.648554444313,0.109868228436,-0.0830792859197,-0.301535636187,-0.227455407381,0.264023333788,0.485239475965,0.0454567149282,0.562436878681,0.136877268553,0.1087000072,0.48609995842,0.275600016117,0.694299995899,1.27565002441,0.671949982643,0.232150003314,-1.55169999599,1.47336816788,-3.54453039169,0.941018521786,0.339000761509,0.806138038635,-1.33030450344,-0.524433135986,-0.0828801393509,0.201023846865,0.446972697973,0.16444543004,-0.523877859116,-0.682180285454,-0.269163817167,0.423690527678,0.818634212017,-1.19421696663,0.259101092815,0.145801886916,0.910431802273,0.18624098599,0.00661997497082,-0.847027301788,0.0976637527347,0.776848912239,-0.0283665955067,-0.874115347862,0.52048176527,0.871157169342,0.131330996752,0.268059253693,0.805226922035,0.257896602154,-0.589053988457,-0.881912469864,-0.874117672443,-1.118704319,0.473412662745,2.16864681244,-0.171740442514,-0.862952947617,0.300249993801,0.291033953428,1.51053214073,0.472629368305,0.55736297369,-0.0774268507957,1.0305172205,-0.303471982479,-0.490800023079,0.0483564436436,0.495660245419,-0.412404417992,0.284163653851
6009,0.175296470523,-0.923149943352,-0.777036070824,-0.361699998379,0.505261063576,-0.194476142526,-0.409140884876,0.436801642179,0.343456983566,0.0361650586128,-0.377521306276,-0.763787150383,-0.340391218662,-0.863459408283,-0.173200011253,0.653955340385,0.406962573528,0.212384074926,-0.759505093098,0.524747312069,0.306196570396,-0.1105671525,-0.000511087477207,0.128309905529,-0.0391632020473,-0.469336271286,-0.183363378048,-0.635591447353,-0.443465381861,0.421260774136,0.528840899467,0.603084504604,1.4609079361,0.455399990082,-0.790549993515,-0.0342000052333,0.859650015831,0.0826999843121,1.25430011749,1.69179999828,3.62965011597,0.106416717172,0.461037069559,0.281021624804,0.886992454529,0.0859497562051,0.117214769125,0.851126194,1.0521697998,-0.114925682545,-0.0132615566254,0.381251484156,1.15743613243,0.569535732269,0.629621982574,0.391697913408,1.00132036209,0.132682651281,0.605714142323,0.703604340553,0.125530764461,0.362136870623,0.505171775818,0.417853176594,1.15593802929,-0.171305418015,0.757911145687,0.151125371456,0.981823027134,-0.359300017357,0.243650019169,0.0109999924898,0.843800067902,0.982349991798,0.682699978352,0.459199994802,-0.161950007081,0.390912801027,0.520898222923,0.976911246777,-0.138937368989,0.28624907136,0.320048362017,-0.536749184132,0.0877622365952,-0.209952428937,0.219881236553,-0.0299842655659,0.897270321846,0.563675761223,-0.155517429113,-0.733783900738,0.498106598854,1.00035476685,0.899956822395,-1.11426973343,-0.897736310959,-1.18549144268,-0.744751393795,-0.183877915144,-0.940375030041,-0.226023867726,0.82824409008,-0.0742994397879,0.336491882801,-0.701323151588,1.30699777603,1.00883245468,0.619491934776,-0.606486558914,0.0262614488602,-0.838324725628,-0.415737450123,-0.214827060699,0.0667256563902,0.286479026079,0.407169252634,0.0207656174898,0.0804999992251,0.319955646992,0.120374597609,0.107994519174,0.778522729874,0.311598777771,0.560416340828,0.359098732471,0.0728666484356,-0.121770992875,-0.58043974638,0.534637629986,0.503262042999
2309,0.0610236525536,3.4593000412,0.954810261726,0.603600025177,1.57071137428,-0.854567706585,-0.539882719517,-1.70606040955,-0.681690037251,-0.0373423472047,3.05393528938,-0.602618634701,-0.0838606879115,-0.174000456929,-0.0713400393724,0.341219514608,0.399690210819,0.191080912948,-0.86665225029,-0.207026004791,-0.781987190247,0.502409756184,1.06305873394,0.523125708103,-0.356600135565,0.523004233837,-0.480269610882,-0.130396127701,-0.340796560049,0.601117134094,-0.826683938503,-0.083646863699,-0.390723347664,-0.66219997406,-1.4919000864,1.1262999773,-0.313149988651,-0.196449995041,-0.851849973202,0.000500023365021,-0.0649000108242,1.13604044914,0.436564862728,0.324193686247,0.409591794014,-0.694717884064,0.0236262232065,-0.513235330582,-0.544415473938,-0.54959833622,-0.734501600266,-0.203603461385,-0.489961385727,0.146227180958,1.47156345844,-0.0191433466971,-0.195758193731,-0.1645385921,-0.560055017471,-0.558082640171,-0.120257809758,-0.462697267532,-0.295891016722,-0.00585473328829,-0.00863543897867,1.16023051739,0.387280881405,-0.184880524874,0.297756969929,-0.330650031567,-0.279000014067,0.156350001693,0.562950015068,1.28375005722,0.718850016594,-0.265950024128,0.210099995136,0.00724205374718,0.196649298072,1.09102904797,0.940806269646,-0.747893810272,1.12239873409,-0.42700496316,0.107739776373,-0.0840822458267,0.805491089821,-1.13938474655,0.548316717148,-0.609244585037,-0.0436211675406,-0.814867854118,-0.0795773863792,0.0949692651629,-0.17670366168,0.148173645139,-0.0155324116349,0.520436406136,0.0883321762085,0.586979031563,-0.659163534641,0.274762988091,-0.578863859177,-0.407027959824,-0.563792407513,-0.587351739407,-1.68718886375,0.684774160385,0.185449108481,-1.68248617649,-1.63395500183,-0.507239043713,-0.408900558949,-0.214648738503,-0.516652941704,0.830898225307,-1.08029985428,0.256013989449,0.630599975586,0.845311641693,0.370074748993,0.0767723470926,-0.0952568799257,-0.149809211493,-0.876342177391,-0.752366006374,-0.0476666539907,0.0330707132816,-0.837320744991,-0.0788202881813,-0.708599567413
387,-0.822714388371,-0.418750017881,-1.1971449852,-0.908749997616,0.0674676150084,-0.134924262762,-0.977051377296,0.43594750762,0.173301234841,-0.90225893259,-0.826932430267,-2.30869436264,-0.724107027054,-0.0844840407372,1.00552010536,0.144744709134,-0.235907167196,-0.696079671383,-0.860091567039,0.0969294011593,-1.28419387341,1.42278635502,0.0365941077471,-0.0181933194399,-0.597080588341,-0.563617706299,-1.05280375481,-1.77585601807,-1.19965994358,-0.139719963074,-0.0267561785877,0.400012671947,1.2278444767,0.0902500003576,0.168599963188,-0.620949983597,-0.670549988747,-0.746200025082,-1.15055000782,1.27384996414,-0.500299990177,-1.66427087784,-0.387637078762,0.398279666901,1.09820234776,0.451550364494,-0.424997210503,-0.174642160535,-0.387083262205,-0.255329459906,0.0784190446138,0.098269097507,0.570158720016,-0.167967885733,0.651023209095,0.403561681509,1.21518945694,0.738788962364,0.415825247765,0.127471163869,0.144137457013,-0.305014282465,-0.200616136193,-0.212061360478,0.273085653782,-0.079370111227,0.510943830013,0.494222193956,1.44345378876,-0.424650013447,-0.236000001431,0.179800003767,0.691299974918,1.79434990883,0.364800006151,0.679949998856,-0.2323500067,0.584032833576,0.261273503304,0.507231295109,-0.291423797607,0.652257561684,0.37037140131,-0.254824578762,0.38563272357,-0.195052176714,0.760178923607,0.878982424736,0.426620185375,0.490681767464,0.112540587783,-0.243961527944,-0.323848336935,0.783782422543,-0.247692584991,0.343575805426,-0.344045102596,-0.310438096523,-0.0824803858995,-0.299379169941,-0.238950878382,0.475813388824,-1.26052439213,0.402809113264,0.0190262645483,-0.0982949882746,1.83816146851,-0.353314697742,-0.482764989138,-1.42483234406,-0.518429815769,-0.554527342319,-1.78743803501,2.45463776588,-0.414245903492,2.05900001526,-0.160669401288,0.187576681376,-0.512200057507,0.146155506372,0.182370454073,1.53409790993,0.592367231846,0.229633420706,0.650660991669,0.178469657898,-0.1575999856,-0.360270798206,-0.346506208181,-0.430943191051,-0.243506997824
3553,0.714706122875,0.417100012302,0.27388754487,0.682649970055,0.708470523357,2.09869980812,1.0187754631,-0.283458530903,0.929653406143,0.910574495792,1.01313507557,1.00274825096,-0.257540762424,0.107764832675,-0.187380000949,-0.526238322258,-0.662039637566,-0.734502792358,0.0788135826588,-0.392651230097,-0.533965587616,0.934509575367,0.502304852009,1.17301130295,2.52348136902,-0.172765031457,-0.0698692053556,0.383420586586,-0.764306306839,0.0167532786727,-0.15826767683,-0.403899878263,-0.0238771140575,-0.289399981499,0.879599988461,-0.707249999046,0.0865000188351,-0.33370000124,0.982850015163,-0.444300025702,0.419250011444,0.325224518776,-0.331091165543,-0.525285899639,-0.7588519454,-0.822261333466,-0.636973798275,-0.345246613026,-0.0962023064494,-0.0375345945358,0.433811247349,-0.093987852335,0.831840753555,-0.512172281742,1.2072789669,0.68773907423,0.704198122025,-0.684390306473,-0.499924480915,-0.638588547707,0.685364663601,-0.561684966087,0.174212351441,0.359279096127,0.785880744457,0.732465147972,0.419381588697,0.220619827509,0.122038058937,0.466999977827,0.0972499996424,-0.453599989414,-0.409799993038,1.04379999638,0.218300014734,0.840499997139,1.37004995346,-1.57315826416,-0.870248675346,-1.4709239006,-0.466443181038,-1.68243587017,-0.211116924882,2.50350427628,0.439979910851,0.175138801336,0.109267756343,-0.129217475653,-0.879171252251,1.01211547852,0.821622014046,-0.17800103128,-0.378018438816,-0.590141773224,-0.111002266407,-0.444623887539,0.0537317246199,0.0179775580764,-1.23504447937,0.0487911999226,-0.610308766365,-1.11925625801,0.201035022736,0.697853326797,0.0176117122173,-0.404054164886,0.337881445885,0.313933759928,0.0847346037626,3.80258846283,1.36578881741,5.77491760254,2.99792671204,-0.584850668907,-0.442229628563,-1.14442443848,-0.735312342644,-0.647343933582,-0.597699999809,-0.161879122257,-0.39465418458,-0.299692988396,0.512997746468,-0.580913007259,0.608831584454,1.65195930004,1.46130013466,0.359375536442,-1.05135774612,-1.32276403904,-0.150263935328
427,-0.380544424057,-1.20474994183,-0.50082474947,-0.951099991798,-0.751195847988,-0.164814546704,0.135232910514,0.606849014759,0.0978677868843,0.303934365511,-0.106374755502,-0.293085902929,-0.128775686026,0.127311527729,-0.892599999905,0.285511016846,0.141542553902,1.63185846806,0.757822334766,0.31206035614,-0.362051963806,0.366321206093,-0.449440300465,0.27024140954,0.0191334187984,-0.244798868895,0.314137488604,-0.561400473118,-0.0687765032053,-0.0698105841875,0.438433647156,0.14129781723,-0.743463516235,-1.34170007706,-1.38880002499,0.201899990439,0.439500004053,0.364350020885,1.13929998875,0.732699990273,0.67049998045,0.509772479534,0.174082547426,0.325935870409,-0.0492944456637,-1.67507529259,-0.237521931529,-0.33032682538,-1.10495400429,-0.307931572199,-0.435834765434,0.220109775662,0.349143624306,-0.570984840393,-0.63672631979,-0.0889540687203,-0.65580791235,-0.118985414505,1.39575707912,-0.0567467361689,0.300168842077,-0.422530561686,-0.143264248967,0.535686969757,0.217377871275,-0.585740745068,-0.595955014229,-1.0148267746,-0.414806008339,-0.382550001144,-0.259499996901,4.06500005722,-0.254500001669,4.48150014877,-0.868499994278,-0.307250022888,-1.46619999409,0.276522219181,-1.21622693539,-0.242087543011,-0.680802583694,0.655585944653,-1.53217458725,-0.52410197258,-0.605468034744,-0.306720107794,0.446318536997,-0.296818971634,0.900102198124,0.389698207378,-0.223193466663,0.454776406288,0.321160107851,0.785751581192,-0.705105364323,-0.904614388943,-1.40468549728,-0.833740472794,-0.191540658474,-0.598196029663,-1.44667541981,1.07306754589,-0.761389374733,0.657209813595,0.280963897705,0.617274224758,0.27160358429,0.124858118594,0.104470148683,-3.08378243446,0.213336110115,-0.690774559975,1.68932509422,-0.36744004488,-0.121330693364,-0.615117490292,0.452200651169,0.10722437501,0.557749986649,-0.82892870903,-0.0528103485703,0.0948782265186,0.989024996758,0.41469180584,-0.0505477562547,0.0631377622485,0.949933409691,1.04050064087,-1.04117894173,-2.39694070816,0.147488117218
5898,0.220325350761,-0.85379999876,1.10461115837,-1.2078499794,-0.47922745347,-1.26778650284,0.370503008366,-1.6289460659,-0.196886852384,-0.082400418818,0.309951126575,1.64813745022,-0.169959887862,-0.0141836106777,0.028319992125,-0.0672041773796,-0.305627256632,-0.050512611866,-1.34141874313,-0.214707970619,-0.371997505426,0.343305706978,-0.166926205158,0.136140048504,0.254512965679,0.217596337199,-0.0843993723392,-0.876619935036,-1.43643343449,-1.41589820385,-0.372669577599,-0.344754695892,-0.886367201805,-0.927850008011,0.248899996281,0.11369997263,0.765399992466,-0.473949998617,0.880550026894,0.993200004101,1.09714996815,-1.11632835865,-1.20776057243,-0.189626082778,-0.151488035917,-0.365005165339,-0.111555948853,0.418918460608,0.0424333624542,0.594290554523,-0.161417067051,0.37299606204,0.180899590254,-0.627262711525,-0.92861032486,0.0733550265431,0.10258077085,0.197521448135,0.313676327467,0.668517827988,0.199350103736,-0.49923992157,-0.365291416645,-0.49707365036,-0.196947455406,-1.09092175961,-1.38219761848,-0.760650575161,-0.618588328362,0.0244999974966,-0.761449992657,-0.348700016737,-1.09564995766,-1.11469995975,-0.63615000248,-0.1848000139,1.20630002022,0.714104473591,-1.60551190376,-1.35245358944,-0.578379869461,-0.950754880905,-3.81466126442,-0.654359579086,-0.155484646559,-1.04760670662,0.108000017703,-0.816706061363,-0.156576693058,0.529806137085,-0.0580335855484,-0.591236412525,0.102225482464,0.321342885494,-0.0677754729986,-0.974915921688,-1.10317254066,-0.98592287302,-0.383158445358,-0.285179138184,-1.19553470612,-0.779525399208,-1.38751769066,-1.70355951786,1.29418969154,0.207799434662,-0.823935806751,-0.755509853363,0.403604030609,-0.0842942297459,-0.580765008926,-0.172625169158,-0.906587600708,0.0228421092033,0.132460832596,0.369954168797,0.54782307148,-0.697922945023,0.331299990416,-0.766516327858,0.324961304665,-0.410877168179,-0.0680138319731,-0.425808995962,-0.349572509527,-0.826885104179,0.172366678715,-0.479025542736,-0.382196485996,0.334257185459,-0.27858620882
23365,-0.222451895475,0.0456000119448,0.934260427952,-0.388499975204,-0.392393141985,0.0735836476088,-0.555283486843,0.990087628365,0.0943346470594,-0.80224019289,-0.231298804283,0.440456807613,-0.399968475103,-0.500160694122,0.0494399853051,0.270609527826,-0.0462947189808,-0.373103797436,-0.520440816879,1.02215766907,-0.697999715805,-0.110607236624,-0.515996754169,-0.0540628954768,0.145436510444,0.0116558820009,0.879334807396,-0.0986673310399,0.602384209633,-0.437782496214,0.557663857937,0.912348508835,0.773682892323,1.20194995403,0.52739995718,0.122199997306,-0.520049989223,-0.473549991846,-1.20015001297,-0.477300018072,-1.21759998798,0.0358818843961,-0.0536006093025,-0.130009070039,-0.417148143053,0.251373082399,-0.455829530954,-0.0510420948267,-1.09598743916,0.756405115128,0.205556094646,-0.0196710526943,-0.0981116816401,-0.172157078981,-0.0140411779284,0.408054113388,0.710405111313,0.970859050751,0.502325713634,0.370496571064,0.147185310721,0.361762881279,-0.00921371672302,0.174492478371,0.0546883940697,0.409964591265,0.729706168175,0.666499555111,0.514742791653,-0.333850026131,-0.35799998045,-0.500800013542,-0.0580499991775,1.07424998283,-0.117300003767,0.555499970913,-0.0899499952793,0.577226638794,-1.09178757668,-0.536411881447,0.121024854481,-0.35853266716,-0.0801203846931,-0.423909187317,-0.152847826481,-0.0207611918449,-0.487844109535,0.577682614326,0.909115731716,-0.184434384108,-0.632220685482,-1.21511113644,-0.649042129517,0.379362404346,-0.569024562836,0.34434697032,0.581040024757,0.435260206461,-0.0533167794347,-0.496593087912,-0.335438370705,-0.0874822214246,-0.562361359596,0.546785950661,-1.24840652943,-0.167899668217,-0.54292178154,0.0594385042787,0.0678221806884,-0.586057186127,-0.239833086729,-0.69131308794,0.425785690546,0.636843800545,0.563291072845,0.0633236169815,-0.6946144104,-0.0900335237384,0.554649949074,-0.270096868277,-0.985393166542,-0.0559949278831,-0.507202208042,-0.466735839844,0.0720133110881,-0.633735835552,-0.609433293343,-0.308633595705,-0.146326541901,-0.331256210804,0.0384205654263
6657,0.30340847373,-0.659249961376,0.116064891219,0.291400015354,0.842911958694,0.740359187126,0.376152992249,0.413934618235,0.545367062092,0.127123728395,0.773833572865,1.52277874947,-0.119156509638,0.906121373177,0.299280017614,-0.615276932716,-0.840839922428,-0.811382770538,0.519208490849,-0.654943704605,-0.660540878773,0.19388769567,-0.712703227997,-0.569517254829,0.0103768259287,-0.0954804494977,0.0655321478844,0.186052933335,0.0593871846795,0.0604251176119,-0.480361163616,-0.347035080194,-0.649600744247,0.1793500036,0.750150024891,-0.789600014687,-0.472900003195,-0.780550003052,0.570399999619,-0.526099979877,-0.358099997044,0.52586209774,-0.502593576908,-0.718599736691,-0.854957520962,-0.554155230522,-0.100019872189,-0.303375542164,-0.373001933098,0.126728758216,0.338909238577,-0.0417740382254,-0.0429282486439,-0.448981881142,-0.520242869854,-0.866643309593,-0.673076450825,-0.306019753218,-0.691737473011,-0.783885657787,-0.49070584774,0.560668349266,0.962844014168,-0.0550736933947,-0.271768510342,-0.414127767086,-0.344286859035,-0.707966685295,-0.451936602592,0.118899971247,-0.315200001001,-0.935150027275,-1.15065002441,-1.8368999958,-1.00199997425,-0.451200008392,0.337149977684,-1.2014529705,1.61336529255,1.30836045742,0.819506108761,0.592302441597,1.05847990513,0.0523066297174,-0.576063990593,0.140671104193,-0.00563494861126,0.827862799168,0.448550611734,0.0746856331825,0.858944237232,0.110970959067,0.384468466043,-1.20349276066,-0.596907496452,-0.281267821789,-0.252104014158,-0.372181653976,-0.647761464119,-0.53718984127,-0.239242359996,-0.461170256138,0.543038070202,0.348154753447,-0.578990578651,0.305971115828,0.231421127915,-0.396394073963,-0.103333592415,3.20685434341,2.29264807701,3.44337487221,2.48885321617,-0.57571965456,0.420244276524,0.265631735325,0.530643284321,-0.436468958855,0.23299998045,-0.056300226599,0.351623654366,0.349989891052,0.739150524139,-0.111652761698,-0.348567962646,-0.507453262806,0.32216668129,0.387572228909,-0.653261482716,-1.25901436806,0.416904479265
