rid,CVD001_HEPG2_6H:BRD-K55082668-001-01-8:9.9402,CVD001_HEPG2_6H:BRD-K55082668-001-01-8:2.4851,CVD001_HEPG2_24H:BRD-K55082668-001-01-8:9.9402,CVD001_HEPG2_24H:BRD-K55082668-001-01-8:2.4851,CVD001_HUH7_6H:BRD-K55082668-001-01-8:9.9402,CVD001_HUH7_6H:BRD-K55082668-001-01-8:2.4851,CVD001_HUH7_24H:BRD-K55082668-001-01-8:9.9402,CVD001_HUH7_24H:BRD-K55082668-001-01-8:2.4851,CVD001_PHH_6H:BRD-K55082668-001-01-8:9.9402,CVD001_PHH_6H:BRD-K55082668-001-01-8:2.4851,CVD001_PHH_24H:BRD-K55082668-001-01-8:9.9402,CVD001_PHH_24H:BRD-K55082668-001-01-8:2.4851,DOS023_VCAP_6H:BRD-K55082668-001-01-8:4.97,DOS023_VCAP_24H:BRD-K55082668-001-01-8:4.97,DOS052_A375_24H:BRD-K55082668-001-01-8:4.97,DOS052_A549_24H:BRD-K55082668-001-01-8:4.97,DOS052_HT29_24H:BRD-K55082668-001-01-8:4.97,DOS052_MCF7_24H:BRD-K55082668-001-01-8:4.97
5054,0.956905961037,0.922522544861,1.13931918144,-0.0519259572029,1.19335365295,1.19476318359,1.51229000092,0.990352153778,1.84447360039,1.17307138443,-0.0365235507488,0.0288705080748,0.482291162014,-0.995750010014,-0.218850001693,-0.442399978638,-0.533599972725,-0.968050003052
3108,0.302123606205,-0.467292487621,-0.45932200551,0.502077281475,-1.16375768185,-1.39833366871,0.608345746994,0.949343323708,0.0251447465271,-0.119853980839,-0.223666146398,-0.0334112048149,0.632897377014,-0.85490000248,2.26450014114,-0.772499978542,1.47060000896,0.741850018501
1950,-0.355986058712,-0.0594085529447,0.141207844019,-0.0251009911299,0.498138636351,-0.501542627811,0.535193562508,0.18788599968,-0.113442152739,-0.349749654531,0.210758075118,0.895205020905,1.39077973366,-0.270749986172,1.01510000229,-0.0762499943376,-0.915099978447,-0.567799985409
351,-0.597413420677,0.594434261322,0.952737271786,0.170663237572,0.331247419119,0.415343523026,1.03476524353,-0.087778031826,-0.0474667996168,-0.0941256284714,0.104652106762,0.49131578207,-0.0278677940369,-1.12135004997,1.38385009766,-0.547300040722,1.17550003529,1.26125001907
4846,2.01881504059,1.84546160698,3.47912955284,3.57538223267,-0.159743964672,-0.235433161259,0.244741499424,-0.776882410049,0.467469602823,-0.349872887135,-0.335125893354,-0.313539236784,0.508838951588,0.693450033665,0.371549993753,0.541550040245,-1.43215000629,-0.511650025845
1452,0.659073114395,0.770543396473,0.237373769283,0.843271195889,-0.0754131674767,0.282435148954,2.40192389488,2.45003199577,0.114297501743,0.575007617474,-0.21189904213,0.0485252439976,-1.06426846981,-0.622099995613,0.296249985695,0.415800005198,0.0165499970317,0.584949970245
4776,-1.47589993477,-0.181793749332,-0.267217814922,0.1579836905,0.821450829506,-0.266938745975,-0.29951107502,-0.367390275002,-0.0575308948755,0.271602988243,0.208549648523,0.691757082939,0.950391709805,0.417949974537,0.464949995279,1.37595009804,0.977400004864,-0.262400001287
6908,-1.34243786335,-0.493069976568,-0.360138505697,0.121383614838,-0.603682518005,-1.24919426441,-0.5839599967,0.234198927879,-0.627491414547,-0.212887197733,0.144579619169,-0.377252787352,-0.465194046497,-0.32515001297,-0.393549978733,-1.31204998493,-0.497950017452,0.0386500060558
672,-1.25622165203,-1.00394511223,-0.356157511473,-1.42220008373,-0.414845824242,-0.956461668015,0.00243136286736,0.374865293503,-0.559046983719,-0.143148601055,0.841006994247,-0.144016206264,0.672158718109,0.130650013685,-0.150350004435,-0.0121000111103,-1.13179993629,-0.987650036812
5710,0.538437604904,-0.0110527127981,-0.0757794976234,0.217561691999,0.304750025272,0.540238142014,0.0147884190083,-3.01898407936,0.344321370125,0.484892636538,-0.206911385059,0.0377429425716,-0.754136443138,0.338499993086,-0.360899984837,-1.21584999561,0.33314999938,-0.745249986649
2115,-0.925299882889,0.363144516945,0.0213687345386,-0.878405332565,-0.041234433651,-0.0707293823361,-0.966385960579,-0.116346225142,1.20086789131,-0.478718042374,0.269705832005,0.361909508705,0.358631789684,-0.632400035858,0.652300000191,1.4306499958,1.45984995365,0.922999978065
7015,-1.53214120865,-1.26196324825,-1.05584740639,-0.608298122883,-0.16679571569,0.394343495369,0.201729357243,0.0724136382341,-0.313024640083,-0.435940384865,-0.366064369678,0.273621439934,0.220680981874,-0.930750012398,1.04774999619,-0.0899000018835,0.647849977016,1.04240000248
8726,-2.07822299004,-1.46170449257,-1.67066121101,-0.356846541166,-1.68464362621,-1.04985547066,-1.62190699577,-0.949601769447,-0.852039217949,0.168687820435,-0.777665317059,0.128537714481,-0.743487000465,0.332349985838,-0.574100017548,-0.89074999094,-0.326099991798,0.137850016356
2185,-0.605325341225,-0.223068580031,-0.304607480764,-0.351946294308,0.322457075119,-0.0901302993298,1.05237388611,0.353177785873,-0.131939262152,-0.140012159944,-0.109620273113,0.640120744705,1.0863571167,-0.508399963379,1.46514999866,2.26020002365,0.775049984455,0.598249971867
3315,-0.133583784103,0.438725113869,-1.96563971043,-0.766556560993,-0.692546010017,-0.145391598344,0.51132106781,0.258289575577,0.241670608521,-0.178154975176,1.51148879528,0.227762714028,-0.404003739357,0.44580000639,-0.65189999342,0.453650027514,0.0380000025034,0.0718000084162
5289,0.690564990044,0.153768673539,2.04254221916,0.933360934258,0.0133321806788,0.410136044025,-0.578016161919,-1.32420015335,-0.0166841372848,-0.56986618042,-0.53452950716,0.128585964441,1.1112780571,0.395549982786,-0.133599996567,0.501049995422,-2.60645008087,-4.01414966583
868,1.19657158852,0.563348889351,1.89659500122,1.05932629108,1.19500184059,0.537453174591,0.773740530014,-0.0500350147486,0.0110934823751,0.623186469078,-0.12736093998,1.17762541771,-1.17976868153,-0.158099994063,0.24169999361,0.681400001049,2.01979994774,0.835799992085
1677,-1.79803562164,-1.01170563698,-2.40836048126,-0.840869426727,0.222009688616,-0.870377659798,-0.824866950512,-0.766044020653,0.505721688271,-0.734256327152,-0.275070846081,0.485741943121,0.748534798622,-1.05290007591,2.65259981155,0.116150021553,0.0406999886036,0.667600035667
7043,-0.871080875397,-0.778362393379,-0.581968605518,0.186251401901,-0.369623184204,0.47080668807,0.111865088344,0.140210866928,0.0846474915743,-0.104661755264,-0.355365395546,1.61193025112,0.243712306023,0.907150030136,1.22514998913,1.04624998569,1.41885006428,1.39180004597
5613,0.0326426327229,-0.292069375515,-0.0831786170602,-0.353390365839,0.267878621817,0.345080047846,0.920012831688,0.701554596424,0.439613282681,0.330057650805,-0.270294249058,0.0345108062029,0.446135133505,-0.584649980068,-0.300100028515,2.27550005913,0.117150001228,1.18529999256
595,1.89386332035,0.933886528015,0.090869218111,0.203193157911,-1.09602665901,-0.387714833021,0.907061636448,0.683488845825,1.15421462059,0.418558239937,-0.0976460650563,0.279756188393,-0.536601603031,-0.838599979877,1.35685002804,-1.23315000534,-0.057150002569,0.66010004282
4793,1.08234083652,0.565103590488,2.00818538666,0.840393424034,0.464536011219,0.342675238848,1.66441130638,0.410606741905,0.132099911571,-0.982411265373,0.206541568041,-0.176066607237,-1.36189126968,-0.952600002289,-0.646950006485,-1.32309997082,0.496250003576,0.309949994087
2736,-0.196285784245,-0.0863602608442,-0.183694154024,-0.0864391550422,0.491870820522,0.02856535092,-0.517810463905,-0.546899497509,0.330661684275,0.158002391458,-0.206923827529,1.04622554779,0.575321257114,-0.00184999965131,1.08630001545,1.30649995804,1.63380002975,0.496250003576
5290,0.44675797224,0.428415894508,0.690316021442,0.0867541581392,1.17776274681,-0.0413799881935,0.532260775566,-0.357780009508,-0.456411212683,-0.10298538208,-0.335161924362,-1.25031995773,0.785545825958,-0.951249957085,0.745800018311,1.21755003929,0.457650005817,-0.214950025082
6194,-0.171311229467,-0.000245075818384,-0.000243193251663,-0.0387664698064,0.266926825047,0.271069377661,0.0656237900257,0.0646323412657,0.0,6.41891965643e-05,-0.000461014074972,0.000553234247491,-0.309272408485,0.0,0.0,-0.00135000003502,0.0,-0.476200014353
1676,0.995302259922,0.737321317196,1.43782353401,0.748658120632,-0.236605167389,-0.213217332959,1.58120059967,0.468637943268,0.215126082301,-0.0867801308632,-0.285624623299,0.726960480213,0.541228890419,0.164399981499,1.6793500185,1.96959996223,0.939499974251,1.25360000134
23512,-0.742261648178,0.0541673600674,-1.20540356636,-1.48759424686,0.572441339493,0.154923602939,-1.02410554886,-0.597049236298,-0.884814500809,-0.145537227392,0.610872626305,0.276753664017,-0.150994941592,0.0971499979496,0.780699968338,-0.0914000049233,-0.49794998765,0.280499994755
148022,0.688956618309,0.635606527328,2.51835918427,1.09478914738,-0.946420311928,-0.102294996381,-0.130142271519,-0.264535784721,-0.0628856346011,1.52993559837,0.834429144859,0.336357146502,-0.600387394428,-1.3056499958,-0.308799982071,1.15885007381,0.564950048923,0.828700006008
1906,0.349795103073,-0.145115226507,-0.596739649773,-1.02855348587,0.426672548056,0.617259800434,-0.25732883811,0.289712190628,0.045090675354,0.0514844506979,-0.550091385841,0.841130375862,0.464132815599,0.39585006237,0.286100000143,-0.649699926376,0.834399938583,1.01310002804
8878,1.05211925507,0.547770023346,1.44895768166,1.08384525776,-0.550852656364,0.36326315999,1.60451769829,1.2665656805,0.319990485907,0.286076247692,0.490118533373,7.33828856028e-05,-0.20297947526,0.0544500052929,0.127250000834,0.327399998903,1.03339993954,1.17005002499
3091,0.593582808971,0.890048623085,0.598013520241,1.02065205574,0.337283045053,-1.49463522434,-0.798610448837,-0.212845027447,-0.0979678407311,0.433180391788,-0.339273393154,0.14556452632,0.700451016426,0.160750001669,0.152900010347,-0.0610999986529,0.462850004435,-0.183000013232
5743,-0.0142132788897,-3.90198230743,0.432495236397,-0.67560094595,-0.342157632113,-3.53614759445,0.00501531362534,-0.150677502155,-0.251689940691,0.581854403019,-0.883586764336,-0.336135625839,-0.728557705879,-0.361699998379,0.212050005794,-0.786350011826,-0.707749962807,0.314150035381
5321,0.246769428253,0.221167191863,-0.0820501819253,-0.646311819553,-2.49299860001,-0.144756436348,0.225990578532,-0.0745083242655,0.586530387402,-0.144636660814,-1.18610846996,0.726430535316,1.03088235855,0.188449978828,0.426400005817,-0.160899996758,0.531899988651,0.564399957657
4144,-1.17752981186,-1.1616795063,-1.83391904831,-0.979206562042,-1.38719522953,-0.958780527115,0.875332474709,0.669001698494,-0.56535089016,0.606508553028,0.244755223393,0.222718626261,0.720600962639,-0.193249985576,-0.0989000201225,0.883949995041,0.69344997406,0.77120000124
1981,0.251089930534,0.447075337172,0.194010853767,-0.642120838165,0.328743338585,0.857647538185,1.26657319069,0.840140163898,0.432083904743,-0.0224332585931,-0.367325365543,0.189160689712,1.1485824585,0.356100022793,0.557799994946,-0.172899991274,-0.227349996567,-1.06384992599
695,0.853684663773,1.7205337286,1.41036748886,0.118230611086,-0.265664041042,-0.941045284271,0.168741703033,0.482334077358,0.411034435034,0.0234268903732,0.501226127148,0.14654122293,-0.445636332035,-0.00569999963045,0.0602999925613,0.700049996376,0.32824999094,2.18879985809
10398,2.72505307198,2.89008712769,-0.317415237427,0.181593328714,0.0185616314411,1.16450071335,0.442602425814,0.205361023545,0.656541824341,1.82848787308,1.4783115387,1.01014852524,0.567988157272,1.35835003853,2.00764989853,1.0611499548,0.443599969149,0.527100026608
5708,0.398080289364,-0.535272359848,0.576585769653,0.478678405285,-0.653844475746,0.637401103973,-0.0859395861626,-0.143461704254,0.016379378736,-0.0360860526562,-0.850585579872,0.718109190464,0.321582347155,0.0593499988317,-1.49865007401,-2.84420013428,-0.626049995422,-0.982249975204
1213,0.580247998238,-0.163257062435,1.17558050156,-0.132340535522,-0.792033553123,0.159317433834,0.470310419798,0.212221771479,-0.0195469874889,0.340166687965,0.301290810108,0.314795136452,-0.64216542244,0.955799996853,-0.203299999237,-0.655650019646,-0.267699986696,-0.0474000051618
226,-1.01650381088,0.924477994442,-0.653480410576,-0.174759402871,0.320115864277,-1.61590480804,-0.324103981256,-0.0787960141897,-0.0533887669444,0.332995355129,-0.471587061882,0.988457679749,-0.256790727377,-0.0424500107765,0.0542500019073,-0.294249981642,1.23049998283,-2.41534996033
6777,2.22873067856,1.89046478271,2.61090898514,1.47665429115,0.644900381565,0.542625427246,0.158138349652,0.718231022358,1.18353176117,0.906478524208,0.46651238203,0.716829717159,-0.251382380724,-0.724050045013,1.5664999485,0.793349981308,0.415950000286,-0.402500033379
2113,0.109849259257,-0.31761983037,0.14426381886,-0.30731344223,1.60084843636,0.107293307781,0.941295742989,-0.727513730526,0.438372462988,0.450363874435,0.0688420832157,0.997189998627,0.854254841805,0.64519995451,0.690699994564,-1.27375006676,-0.226999998093,-0.278099983931
3329,-0.122206665576,-0.217929527164,-0.351432740688,0.74823063612,-0.0310272499919,0.600021958351,0.951032400131,0.562527418137,0.980272293091,0.44647026062,1.34123408794,0.663019657135,-0.147715061903,-0.618349969387,-0.127650007606,-1.12415003777,-0.202050000429,-0.346450001001
1050,0.597940564156,0.0174283087254,-0.611771702766,-0.160020932555,-0.962531268597,-0.127527996898,-0.198049902916,0.0245532616973,2.22945857048,1.9543595314,1.71256160736,0.624247670174,0.109021268785,0.0074499999173,-1.80505001545,-0.316599965096,0.0833999961615,1.0624499321
9491,0.502051532269,0.926372110844,1.77475976944,0.840400636196,0.771507680416,0.870096445084,1.32162570953,0.463269263506,-0.146803319454,-0.151827275753,0.15534812212,1.7389497757,0.904625892639,1.5122500658,1.38415002823,-0.571649968624,0.362250000238,-0.236149996519
22926,1.95896208286,1.25230181217,3.71145892143,2.37994933128,1.50009465218,-0.244358405471,2.08596301079,0.877255856991,0.278100669384,0.574685573578,1.38707256317,0.165444001555,-0.014095954597,0.272199988365,-0.906300008297,0.130500018597,0.594200015068,1.16044998169
5899,1.07400596142,0.765391051769,1.62733590603,-0.397615581751,-0.40645518899,-0.0601894855499,-0.987140119076,-0.569026529789,0.663458824158,0.597415924072,-0.432254254818,-0.386400967836,0.3851531744,0.760999977589,0.377550005913,-0.675599992275,-1.08089995384,-0.0919500291348
5467,0.601908147335,1.10208439827,3.98492908478,2.2617123127,0.154807835817,0.201947614551,2.97112178802,0.0542223155499,0.701015114784,-0.656286001205,-0.642309904099,0.210935860872,-0.739697217941,0.0815999954939,0.498750030994,2.28714990616,0.00534999370575,1.85879993439
6774,1.55905246735,0.727128684521,0.346758574247,0.299008190632,0.0153160840273,0.258363902569,-0.802386105061,-0.128770679235,-0.0642022490501,1.89996445179,-0.140393689275,0.346328943968,-0.118948966265,1.80734992027,-1.17595005035,0.0979500412941,1.09974992275,2.23259997368
1788,-0.0804776251316,0.371091365814,-1.1812851429,-0.209850311279,0.515599608421,-0.506846487522,1.22810328007,-0.0852151215076,0.270616024733,-1.11978256702,-0.629839122295,0.207315266132,1.64235424995,0.825950026512,-0.0116000026464,0.0754499733448,-0.322100013494,-0.496850013733
5921,0.9669085145,0.502495706081,1.80927944183,1.67035770416,0.527902662754,0.0580338947475,0.0360901542008,-0.600362479687,0.00439700484276,-0.372289657593,0.333427876234,-0.100280031562,-1.19774675369,0.190900027752,-1.8532999754,-0.642650008202,0.563449978828,0.250400006771
5721,-0.378732860088,-0.0127449631691,-0.786472201347,-0.314840197563,1.11996674538,0.370457977057,-0.262155026197,0.267680943012,-1.06165707111,-0.25142082572,-0.160935997963,-0.119897142053,-0.645090520382,-0.180099993944,-1.43585002422,-0.327099978924,-0.116599991918,-4.94875001907
2263,-0.712232649326,-0.132645368576,0.218642160296,0.221303343773,1.16444468498,0.136032551527,0.215814054012,0.0567848831415,0.162508741021,-1.03841173649,-0.220221355557,0.371308922768,0.724901854992,-0.185799986124,2.28935003281,0.609600007534,0.319600015879,1.40885007381
808,-0.103317216039,-0.257382154465,-0.844234824181,0.788664460182,0.67754650116,2.85462713242,-0.34162145853,-0.169130861759,-0.0321689993143,0.0738332271576,-0.154415890574,-0.392795473337,1.33590054512,-0.803650021553,1.50265002251,1.09949994087,0.664200007915,0.582899987698
30001,-0.0302417874336,1.81396555901,-0.438062846661,0.290084898472,0.307676672935,0.793495118618,0.187588065863,0.789027988911,-0.852532505989,-0.385062336922,-0.293591916561,0.353251338005,-0.0961320400238,0.590250015259,1.16525006294,0.00689999759197,0.107749998569,1.33459997177
348,0.499949663877,0.888609290123,0.462040930986,1.29573631287,1.12827539444,1.4606192112,1.76282191277,1.30339360237,-0.769639372826,0.385860025883,0.878831624985,0.533921003342,1.38280379772,0.171400010586,-1.04305005074,-0.437050014734,-0.178550004959,0.048599999398
30849,-0.187828660011,-0.904720902443,-1.21502113342,-0.657945036888,-0.812057554722,-0.177623331547,-1.29145216942,-0.745894193649,0.613713979721,0.215512990952,-0.665328502655,0.261702775955,0.443745791912,0.523450016975,0.211699992418,-0.809900045395,0.445699989796,-0.0546500086784
1454,1.1343972683,1.65679430962,2.62798976898,1.64815354347,0.814141869545,0.51238822937,2.20401477814,1.19732570648,-0.00315283611417,-0.00250437110662,-0.472181946039,-0.192465811968,0.264018118382,0.102399997413,-1.35054993629,0.0439500212669,0.965499997139,-0.574400007725
6500,-0.693986237049,-0.775933265686,-0.895217955112,-0.481655746698,-0.290852844715,-0.596178174019,-0.181400060654,0.271817803383,-0.340839892626,0.263674288988,-0.679243385792,0.494715571404,-0.920767426491,0.24224999547,-0.523750007153,-0.801849961281,0.0363500118256,-1.0082000494
5627,0.0699430331588,-0.451035231352,-0.936175346375,0.312971204519,-2.37935686111,0.00356288999319,-0.833944737911,0.335458010435,-0.0779216140509,0.743329286575,-2.15216207504,0.559485673904,-0.478508859873,-0.987800002098,0.692350029945,-1.32124996185,0.0746000111103,-0.339150011539
5715,-0.879042506218,-0.740936160088,1.27607858181,1.00579047203,-0.250393182039,-0.499965786934,0.0390635728836,0.114134646952,0.253243803978,-0.753027379513,0.272290468216,-1.9722006321,-1.1794012785,0.0857000052929,-0.163699999452,-2.84305000305,-0.83109998703,0.266550004482
4791,-0.329206764698,-0.159514576197,0.428696274757,0.0228705108166,0.486303150654,0.352846771479,0.13352778554,-0.600001692772,-0.188873559237,0.55460524559,-0.000512316823006,-0.515026330948,0.0187320709229,-0.115399986506,0.886999964714,0.100650012493,-0.598350048065,0.239199995995
56924,0.337073892355,-0.400722116232,0.138458222151,-0.309906125069,-0.0781509280205,-1.36762452126,0.659467339516,0.2270873487,0.0538839697838,0.189494669437,-0.964436650276,0.127799391747,-0.371114462614,0.524500012398,-0.270350009203,-0.588750004768,-0.344950020313,0.807250022888
2690,0.244558393955,-1.06213092804,-0.437556952238,0.0730727761984,-0.803663372993,-0.100678287446,0.0396661162376,-1.19066381454,-0.321473419666,-0.148253649473,-0.851290285587,-0.345544427633,1.42924022675,1.9756000042,0.318250000477,-0.206900000572,0.349150002003,-0.622099995613
1019,-0.773302555084,0.504788100719,-0.177898824215,-0.342523396015,0.234418183565,0.242133289576,-2.44570732117,0.327730983496,0.304521411657,-1.16567802429,1.71211278439,-0.218731284142,-0.904134511948,-0.148850023746,0.718099951744,-0.0486000031233,0.778849959373,-0.733050048351
51422,0.0527321994305,-1.33305168152,-0.409721910954,-0.0238763391972,0.505569219589,0.293799906969,0.244269818068,0.128211736679,0.50460267067,0.519728720188,0.452846109867,-0.417226135731,-0.421386420727,-0.272100001574,-0.511000037193,1.21395003796,0.809749960899,0.580399990082
5788,-0.454247772694,-0.583798110485,-0.834228694439,-0.537017226219,0.314768403769,-0.411048352718,0.53352946043,0.823736786842,0.0266104638577,-0.479056805372,0.368685394526,0.23829433322,0.635654807091,1.98275005817,1.29690003395,-0.111900001764,0.265150010586,-0.114300012589
6709,1.28666329384,-1.12728798389,0.830058097839,0.918654084206,0.576545596123,0.883037686348,0.21994356811,-0.309636801481,0.186589002609,0.0308125019073,0.116385102272,0.113876461983,0.060261875391,-1.36465001106,0.244949996471,-0.958499968052,0.873549997807,1.29944992065
1277,-0.103534609079,-0.100234895945,4.04854249954,-0.529518604279,0.0644484907389,0.674194931984,-0.0143128335476,-0.304790109396,0.423605918884,2.14737677574,-0.200124099851,0.663233757019,0.10764528811,-0.157749950886,-0.575700044632,0.587899982929,1.57585000992,1.57149994373
993,0.382322609425,0.413224041462,-1.6414129734,-1.59294092655,-0.952944397926,-0.412384212017,-0.23939538002,-0.63204151392,-1.33252811432,-0.82915687561,-0.502679109573,-0.139978706837,-0.450378954411,-0.291149973869,-0.0740500092506,-0.343549996614,-0.0434000045061,0.300549983978
7157,0.242314249277,0.649815678596,-2.59925842285,-0.169211104512,0.448794871569,-0.675976634026,-0.166596025229,-0.895140707493,0.402299642563,0.269478917122,1.33738422394,0.503779053688,-0.0811863690615,-0.570399999619,-0.309450000525,0.802749991417,0.311399996281,0.879150032997
1958,4.34524440765,2.64004850388,3.97603321075,2.22067928314,-0.604525268078,-0.819066286087,0.54531365633,-0.256012767553,3.57294750214,0.239641815424,-0.971590101719,0.630612134933,0.338688701391,-0.332800000906,-0.99430000782,0.460700005293,-1.22714996338,1.54340004921
4582,-0.605130434036,-0.176979616284,0.303509831429,1.0348392725,-0.115432158113,-3.78654813766,-0.332128852606,0.596418261528,0.0138487815857,-1.17019891739,-0.52952837944,0.299145400524,-0.549816668034,-0.871050000191,-4.91464996338,0.275299996138,-0.587999999523,1.6031498909
9212,-0.949647188187,-1.01991438866,-1.1293027401,-1.74154222012,-0.932268381119,-0.550425052643,-2.13367772102,-0.641369044781,-0.460698306561,-0.670104563236,0.2029517591,0.635187268257,0.614778101444,1.04904997349,0.0558499991894,0.547550022602,0.891800045967,1.29964995384
8440,0.241993129253,0.888386487961,0.608228862286,0.0242308974266,0.00855377316475,0.391376465559,0.470229923725,-0.0968905836344,-0.482947438955,1.00844812393,1.19858920574,0.534420490265,0.624420881271,-0.149499952793,0.283800005913,1.8205499649,0.209699958563,-0.0781999826431
6790,-2.18710279465,-2.65676403046,-0.866812765598,-1.48877763748,-1.10523796082,-1.03619647026,-1.47738146782,-1.18098652363,-1.44383943081,-0.822506189346,-0.0971045047045,-0.335580468178,-0.419827997684,0.608799993992,-0.610199987888,-0.777999997139,0.227750003338,0.0205999910831
8851,1.65235817432,0.951969563961,0.670135378838,1.01187217236,-0.536310315132,-1.66573798656,0.578006386757,0.61461853981,0.152182638645,-0.250589042902,0.65360057354,-0.458289474249,-0.746587634087,5.13499975204,-0.523149967194,0.843150019646,2.02935004234,1.50524997711
2534,1.23695611954,1.11484110355,1.68861448765,1.72851777077,-0.502893030643,-0.380931347609,-0.243036478758,0.373745828867,0.978867173195,0.881019234657,-0.47537124157,-0.281285226345,0.848634958267,-0.436599999666,1.35949993134,0.230999991298,-0.923050045967,1.24379992485
4893,1.76923203468,1.10383522511,0.798950195312,0.0801779329777,1.67529702187,0.100828766823,0.248871922493,0.275879651308,0.920724987984,0.00518932938576,-0.499402999878,-3.23386764526,1.29360878468,-0.187900006771,0.605199992657,-2.13024997711,0.740249991417,-0.283499985933
665,0.213977247477,-0.147941276431,-1.58822464943,-1.32959771156,1.35348582268,0.541077375412,0.179365888238,-0.499032706022,-0.216196060181,0.181393623352,-0.79956305027,0.00910422205925,2.89068651199,-1.01660001278,0.81500005722,-1.41229999065,0.450299978256,0.484400004148
4313,-0.655307888985,0.0161929503083,0.508216321468,0.111654073,1.11927771568,-0.18000510335,-0.0864498391747,0.141866981983,0.510079085827,-0.222452044487,-0.0177584886551,0.857860803604,1.02081739902,0.133599996567,1.14699995518,1.61860001087,0.731149971485,0.718799948692
1022,0.571233391762,-0.264089137316,2.28048229218,1.06789422035,0.978989005089,0.870449781418,0.475084394217,0.0208702646196,0.616207540035,-0.318524777889,0.925448179245,0.306836903095,-0.0547241866589,-0.603900015354,-0.641799986362,-0.912800014019,-1.37839996815,0.46044999361
