rid,CPC014_A375_6H:BRD-M72442222-001-01-0:10,CPC014_A549_6H:BRD-M72442222-001-01-0:10,CPC014_A549_24H:BRD-M72442222-001-01-0:10,CPC014_ASC_24H:BRD-M72442222-001-01-0:10,CPC014_HA1E_6H:BRD-M72442222-001-01-0:10,CPC014_HCC515_6H:BRD-M72442222-001-01-0:10,CPC014_HEPG2_6H:BRD-M72442222-001-01-0:10,CPC014_HT29_6H:BRD-M72442222-001-01-0:10,CPC014_MCF7_6H:BRD-M72442222-001-01-0:10,CPC014_MCF7_24H:BRD-M72442222-001-01-0:10,CPC014_NEU_24H:BRD-M72442222-001-01-0:10,CPC014_NPC_24H:BRD-M72442222-001-01-0:10,CPC014_PC3_6H:BRD-M72442222-001-01-0:10,CPC014_PC3_24H:BRD-M72442222-001-01-0:10,CPC014_PHH_24H:BRD-M72442222-001-01-0:10,CPC014_SKB_24H:BRD-M72442222-001-01-0:10,CPC014_VCAP_6H:BRD-M72442222-001-01-0:10
5054,0.266404688358,-1.29371130466,1.61434555054,0.319625467062,-0.83160841465,-1.17872071266,-0.353317677975,-0.664133250713,-0.196211263537,0.770179271698,-1.02620005608,-0.282602965832,-0.415788292885,0.575136065483,-0.0844637602568,0.485073685646,0.547031462193
3108,-0.21787789464,0.951259374619,0.278657317162,0.0381612479687,0.335875749588,1.72044277191,-0.457659095526,1.6856713295,-0.320378988981,0.743319272995,-1.17750000954,1.50843763351,1.08666872978,0.99613070488,-0.445316165686,-0.488819122314,1.94543075562
1950,-0.375698506832,0.44290882349,-0.493288904428,0.0168900936842,0.142888903618,1.84324622154,0.124010637403,-0.975692749023,0.139812007546,0.732182443142,0.107899993658,0.156032904983,2.84623003006,1.55419623852,0.114655703306,-0.078821785748,0.747947454453
351,0.141052633524,-0.243190959096,-1.55270302296,-0.954235911369,0.22227242589,-0.499407291412,0.636521339417,1.1697729826,-0.281800031662,0.559295892715,0.00170000002254,0.502686500549,0.528163433075,-1.5576198101,-0.000294118071906,-0.0876590162516,-0.767830610275
4846,-1.02487754822,-0.90993231535,-0.843041658401,-0.05934195593,1.40821838379,1.79727673531,0.294638335705,-0.41121929884,-0.0819298028946,0.668003857136,-0.68875002861,-0.37282320857,-1.77562582493,-0.0806441307068,-0.11035913229,0.10138989985,1.22198855877
1452,0.110418960452,-0.0303925126791,-0.0164238810539,0.762375712395,-1.12024974823,-0.964947164059,0.21963506937,-0.944355726242,-0.36157605052,-0.209275260568,0.795850038528,-0.440978050232,0.614445388317,-0.0941222012043,0.0144215077162,0.559693455696,-0.585203409195
4776,-0.303844600916,0.324649274349,-0.413186252117,2.85994076729,-0.183765858412,-1.30312609673,0.434822618961,-0.295634508133,0.718511521816,0.825252771378,0.300550043583,0.313964754343,0.813110470772,0.201057091355,0.667379379272,0.458562880754,0.636324763298
6908,-0.503254771233,-0.638099551201,0.512996077538,0.215780362487,1.64151644707,1.15359425545,-0.807372331619,-0.489851534367,0.168513044715,-0.678360700607,0.115800008178,0.654472529888,-0.662236511707,2.67520022392,0.44041788578,-0.407061398029,-0.642431020737
672,-0.392516434193,-0.140818685293,-0.710382223129,0.501542150974,-0.818688929081,0.0988973900676,0.368347942829,-0.763248801231,-0.649951577187,0.381860494614,0.323049992323,0.235830143094,-0.937341690063,-0.0391965955496,0.0959548726678,-0.190180391073,-1.80587923527
5710,1.19324946404,0.312218606472,0.173237487674,0.655816078186,-1.16619312763,0.43970695138,-0.515542387962,-0.188890010118,-0.995224118233,-0.0995508283377,0.971700012684,-0.61072075367,-0.899725794792,-0.019452303648,0.309920251369,-0.189329683781,-0.732366502285
2115,0.388096213341,0.461394637823,-0.036258906126,-0.151978552341,0.315174758434,1.71736383438,0.133325263858,1.93719089031,-0.129349112511,1.1705121994,-0.614600002766,1.49225997925,0.158834964037,-0.640759527683,-1.22000908852,-0.121629536152,0.360053807497
7015,-0.684580862522,0.602697253227,0.0379201695323,0.0648992881179,0.681631863117,1.15991020203,0.314838528633,-1.37059736252,0.818322718143,0.678763210773,-1.63024997711,0.196400225163,0.770658016205,-0.015048161149,-0.504045248032,-0.509032845497,-0.0253995172679
8726,-0.40430277586,0.492279529572,-0.212237119675,0.0418886393309,-0.808434724808,1.5475641489,0.44911134243,0.375237494707,-0.211327955127,0.356889456511,-1.26450002193,-0.449285924435,0.641804039478,-0.60524815321,0.0145119763911,0.52900326252,0.779862582684
2185,-0.261522650719,0.352531760931,-0.600027024746,-0.271111130714,0.450442373753,-0.0747241675854,0.594941973686,0.18840020895,0.367015361786,0.885339856148,2.56225013733,-0.0691335499287,0.947181105614,0.13868419826,0.101986400783,0.259591400623,0.226079702377
3315,-0.721832096577,0.178849995136,-0.521910309792,0.499194651842,0.354658961296,-0.554727911949,0.172444999218,1.01891469955,0.655330955982,0.267645984888,0.610249996185,-0.20102968812,0.426122158766,-2.54021263123,-0.313211530447,0.015648599714,2.27140212059
5289,-0.579843521118,0.291342437267,0.72657006979,0.744433104992,-1.74055755138,0.333708882332,0.32104486227,-0.83534270525,-0.0488779321313,-0.413362026215,-0.540849983692,0.0385646224022,0.662214636803,1.59567797184,0.221154689789,-0.764648735523,-3.73442530632
868,-0.486077994108,0.959378421307,2.33297729492,-1.85334742069,-0.319762468338,-0.82672482729,4.32179117203,-0.10367718339,-0.128125801682,-0.0340235382318,0.623849987984,0.253098100424,3.04022908211,3.66590356827,0.0891575291753,0.0685058832169,0.989124894142
1677,-0.190099686384,0.0987259075046,-0.21467345953,-0.338302314281,-1.29763698578,-1.52132570744,0.357313901186,0.570125520229,0.490599304438,0.822896122932,-1.28100001812,0.101476073265,0.0143755674362,-1.11158061028,-0.332316279411,-0.228708103299,-0.991226375103
7043,-0.262188881636,0.870939970016,-0.339708328247,-0.73895573616,0.315122902393,-0.607116222382,0.956848263741,0.653338193893,-0.124502904713,1.27992033958,-0.639750003815,0.183477208018,1.94296109676,-0.235627055168,-0.207808166742,0.205981060863,-0.034600418061
5613,-0.16489481926,0.284451127052,-0.613365411758,-0.367733567953,0.284546762705,-0.318051964045,1.00511419773,-0.668779015541,1.00536346436,1.16515898705,-0.576150000095,-0.024954020977,0.446664899588,-0.67743730545,0.768532156944,0.84811681509,0.138277515769
595,-0.452835559845,-0.315460383892,-1.44833993912,0.63869792223,0.701735377312,0.45645481348,-0.323056399822,-0.0814728140831,0.412878394127,0.240928798914,1.43970000744,0.0907258838415,-0.00721475249156,-2.67622947693,0.194262176752,1.09633564949,0.485374927521
4793,-0.996038377285,-0.386184632778,0.453013837337,-0.512008428574,0.487659186125,1.0442173481,-0.554053783417,0.87532222271,2.23690748215,-0.208685964346,-0.187149986625,4.62480783463,1.05796325207,5.81506443024,2.04812574387,-0.243819668889,1.97456789017
2736,-0.783112406731,2.51356482506,-0.751968741417,-0.701788783073,0.394510507584,1.19763898849,0.768965661526,-0.222396835685,0.529549777508,1.27273762226,-0.15015001595,-0.00963813066483,0.924213767052,-0.50172996521,-0.564903914928,0.217909157276,-0.838660418987
5290,0.142769992352,0.786425590515,-0.509908437729,-0.88436537981,0.332728594542,-1.38495469093,-0.447389364243,0.851067006588,0.314203649759,0.526314914227,-2.1860499382,0.845621109009,0.430920004845,0.397442758083,0.176311388612,-0.84704720974,0.89309835434
6194,-0.000213329782127,-0.599527895451,0.00425066426396,-0.218431726098,0.0,-0.854192554951,-0.22214320302,0.995730578899,-0.45313680172,0.449308335781,0.00170000002254,-0.000406704668421,-0.28294557333,-0.906403899193,-0.0007869747933,-0.000680822820868,-0.512870252132
1676,-0.162598088384,0.0807163193822,0.219911530614,-0.480602920055,0.518436014652,-0.645281076431,0.863703727722,0.604508161545,0.753997504711,1.08859169483,-1.1114000082,0.269456803799,1.49367582798,0.354504525661,-0.353307843208,-2.10231471062,-0.128194123507
23512,-0.666583657265,0.0367583408952,0.246241241693,-0.985687553883,0.430851638317,0.707999944687,-0.399670362473,0.0378715619445,-1.2725507021,0.514618337154,0.20759999752,-0.287575721741,-0.149723440409,-0.615878880024,0.275316238403,0.240661382675,-1.01109004021
148022,-0.174241662025,-0.918507874012,2.10502672195,0.187531173229,-0.717449903488,1.22467947006,-0.379892528057,-0.0561991147697,-0.00660794973373,-0.103441104293,-1.95309996605,0.540082812309,-0.520024061203,0.795820355415,0.0564891025424,0.531749546528,-1.89407062531
1906,0.0290472358465,0.10416008532,-3.35132002831,-0.429235607386,0.034555926919,-0.44483089447,0.645038366318,-0.036893941462,-0.6222884655,0.386548966169,-5.44920015335,0.112796835601,0.741382181644,-0.100821882486,-0.465299546719,0.15038511157,0.815674185753
8878,-0.219575315714,-0.352283805609,1.34336495399,-0.256964981556,0.0139317335561,-1.41789460182,-0.22140699625,-0.64428883791,-1.2905421257,-1.09853696823,1.33190000057,-1.07220232487,-0.506312131882,3.16619300842,-0.00249747745693,-0.563487231731,-0.308899611235
3091,-0.114373832941,-0.88164883852,0.199059650302,0.159805953503,-0.205141678452,-1.71678709984,1.3485275507,-0.618190944195,0.498956769705,-0.150392830372,0.124049991369,-0.278916090727,0.247647106647,0.196923553944,-2.65953063965,-0.162904813886,-1.88942182064
5743,4.5821723938,-0.966596841812,2.77150893211,0.142693504691,0.436638951302,-0.650437116623,0.574998378754,-0.838913500309,0.20298139751,0.924271345139,-0.404350042343,0.444594800472,-0.58398771286,-0.454047292471,0.702729701996,0.952409148216,4.784512043
5321,-0.493492513895,-0.299204707146,-0.837082445621,-0.202534630895,0.619356811047,-0.467484891415,0.759115338326,-0.15272346139,0.615489244461,0.660737752914,-0.00270000007004,0.504516780376,0.5534055233,-0.136945962906,-0.00396212935448,-0.741666316986,0.199145585299
4144,-2.06334710121,-0.0321322418749,-2.10310435295,-0.303244173527,-1.34530091286,0.416190087795,0.265801131725,-0.599026620388,0.0305544398725,0.349701344967,0.730650007725,-0.0673818737268,-0.31021386385,-2.79499483109,-0.000395588576794,-0.477435082197,-0.541949033737
1981,1.60505819321,0.990825772285,-0.508111476898,-0.0330876111984,0.466036975384,0.0803214907646,-0.0998918116093,0.753372907639,0.713619828224,0.521794438362,0.0409999936819,0.62045031786,-0.0724658966064,-0.97352963686,0.360008329153,0.429087996483,0.0455288477242
695,0.132359862328,-0.0265954881907,0.289419978857,-0.817962646484,-0.413616478443,-0.634624361992,-0.991484344006,1.49092495441,-0.0669448971748,0.176919549704,0.406249940395,0.205072790384,-0.389738112688,0.755824029446,-0.264590471983,0.355615973473,-0.08055947721
10398,-0.663315653801,0.0494572333992,-0.711629629135,0.496258080006,-0.959682106972,0.391958534718,-0.330594986677,-0.43469619751,0.809559047222,1.02921438217,1.45499992371,-0.395017951727,-0.790843248367,-1.3632144928,0.440726310015,0.289016753435,-1.58982503414
5708,-0.401495993137,-0.0724423676729,0.780532896519,0.322579652071,0.132300183177,0.203733682632,0.782806158066,5.03088378906,0.415403783321,0.519920349121,-0.00200000009499,0.246290132403,-0.181811064482,-1.0720692873,0.161675021052,-0.372410029173,-1.93391668797
1213,0.358315229416,0.394624322653,0.535994648933,0.472152113914,0.408154845238,0.444369524717,0.642991900444,-0.113891504705,0.0234217941761,-0.537214934826,0.696450054646,-0.435674071312,-3.64848995209,0.374878942966,0.112103700638,-0.245643854141,-0.0632921084762
226,0.0652245804667,0.178682908416,0.0635178312659,1.00051701069,-0.207188338041,0.504219591618,0.293873667717,-1.48487818241,-1.51244902611,-0.290743052959,1.29100000858,-0.477764576674,-1.03325021267,-0.511280417442,0.217282906175,0.194679111242,1.44428479671
6777,-0.698545455933,-0.119737654924,-0.0148959755898,-0.356689810753,-0.00618490576744,0.753971815109,-1.71528339386,-0.263487279415,0.177078425884,0.891294598579,0.955049991608,-0.270782530308,0.00730204023421,0.440348803997,-0.328999936581,-1.06007266045,2.41507577896
2113,-0.195066332817,0.473757922649,-0.257977753878,-0.0138784814626,-0.84103178978,0.838761925697,-0.145519301295,0.533204197884,-0.291155934334,0.261978715658,-0.615249991417,-0.0649682283401,-0.471035718918,-0.0544423758984,-0.874080300331,0.14873175323,-0.340322732925
3329,-0.278670579195,-0.388701885939,-0.324002504349,0.620523691177,0.281915992498,0.258430063725,-0.0432226024568,-1.4954624176,0.558652102947,0.0568370223045,1.29129993916,-0.0688565894961,-2.48206520081,-0.578970372677,0.471264004707,-0.0393407046795,-0.474716454744
1050,2.27811646461,-0.558826267719,1.8101348877,0.407536447048,-2.38858938217,-0.0876233279705,-0.251104533672,0.149626135826,0.438068807125,0.528080999851,1.57504999638,-0.352073073387,-0.659804284573,0.879367887974,0.0625170692801,-0.790126085281,-0.670517683029
9491,-0.852700948715,-0.261601775885,-0.235429793596,-0.355731844902,-0.53596508503,0.400192081928,0.491107881069,-0.113047547638,-0.00494861975312,0.871044993401,0.319549977779,0.481673657894,0.443294167519,0.0327307879925,0.894606590271,0.257743090391,-0.543021202087
22926,0.233311638236,-0.228527858853,4.31013202667,0.296038627625,0.448442697525,0.813755750656,-0.791215062141,-0.661129653454,-0.0732553005219,-0.106849253178,-0.372099995613,0.111952081323,-1.62653470039,4.14282226562,0.464140355587,0.292241334915,1.09765386581
5899,0.0248356126249,-0.372697681189,1.74298226833,0.560809254646,-0.701004743576,0.621860206127,-0.35058042407,-0.163568720222,-0.0435717403889,-1.33848428726,-0.729799985886,-0.316964626312,-0.387425780296,1.21981739998,0.43659734726,-0.184356972575,1.19071650505
5467,-0.34625518322,1.36253869534,1.33460891247,0.00841207057238,-0.133052766323,4.09802770615,0.154871702194,-0.953688383102,2.3021607399,1.16106200218,-1.33039999008,-0.0650841221213,-0.14492611587,0.820061445236,-0.613908708096,0.339367687702,3.6605219841
6774,-0.13334479928,0.241063341498,1.50690841675,-0.0194000974298,-0.882300496101,-1.56256890297,-0.313304841518,-0.417627960443,-0.66344845295,1.41316449642,0.255050003529,-0.866350054741,0.549666821957,0.117080047727,-0.690092861652,0.489139616489,2.67341279984
1788,-0.250600874424,0.0206488668919,-0.650414466858,0.00133535265923,0.333870202303,-0.141779080033,0.134919598699,-0.0165513604879,0.58586871624,1.23059368134,-0.833850026131,0.292465984821,0.999551832676,-0.323764681816,-0.327863633633,0.313763260841,0.0289836712182
5921,-0.132120966911,0.99376553297,-1.30204629898,0.116225749254,0.464632213116,-0.684470653534,-0.228430896997,1.14281845093,-0.553216397762,-0.248171195388,-0.767850041389,-0.157876521349,0.222806632519,1.75793552399,1.1425538063,0.612639546394,1.899289608
5721,-0.976373970509,0.732337653637,0.741716742516,-0.218218892813,0.460897505283,0.489764928818,-0.545655250549,-0.198431909084,-1.09797382355,-2.31738948822,1.347900033,-0.187689036131,-0.901951909065,-0.232126563787,-0.319891750813,-0.181956902146,-0.436512172222
2263,-0.639368891716,-0.0786502808332,-0.862134218216,-0.488996326923,-0.127051696181,-1.37257301807,-0.363100171089,-0.920066595078,0.208029732108,0.36220228672,0.837149977684,1.10230898857,0.60814166069,0.173559069633,-0.13678842783,0.316536456347,-0.385887682438
808,-0.626208424568,-1.88599741459,0.201404213905,-0.34687808156,1.56271910667,-0.255686640739,0.498515874147,0.100906774402,0.663756012917,0.773707389832,-0.863049983978,0.490115851164,-0.528380513191,0.462991267443,0.76362156868,0.58598202467,0.0316789597273
30001,-0.605986535549,-0.469096958637,-1.16796970367,-0.300953149796,0.337107032537,0.0501849651337,1.64650988579,0.474587261677,0.150695368648,-0.588680148125,-0.694499969482,0.0906853228807,0.228163942695,-2.14748239517,1.12916016579,0.300736308098,1.25598287582
348,-0.396514683962,3.36432743073,0.835541844368,0.38801664114,-0.0875101387501,0.884460687637,-0.873541355133,-0.891447544098,0.529367148876,-0.0427070558071,-0.534450054169,0.289195120335,3.33342289925,-0.988362550735,0.523845434189,-0.169824808836,-2.77749848366
30849,0.284342050552,0.499362647533,0.767874717712,-0.719909131527,0.0613356679678,0.79577088356,0.683453023434,-0.906783282757,-1.47905611992,-1.12631893158,-1.1820499897,0.0124011561275,0.425771355629,2.30917310715,-0.0717507600784,-0.3925819695,3.10204815865
1454,0.491042494774,0.438988268375,1.60752093792,0.229097783566,-0.0886028930545,0.476320445538,0.942211747169,-0.108038634062,0.745070636272,0.353179216385,-2.16205000877,-0.0529772266746,0.0305274575949,2.19119668007,-0.633472204208,-0.00341315567493,-0.369797468185
6500,0.0188128016889,0.0208570361137,0.652380883694,0.568064928055,-0.815559744835,-0.944489896297,-0.218267396092,1.18788397312,1.11111927032,-0.145293474197,0.281350016594,-0.463224619627,0.715383529663,0.674956560135,0.0234795510769,-0.162100270391,1.62748980522
5627,0.0891007483006,-0.509124517441,-2.66428875923,0.324825525284,-0.692212939262,0.66936647892,0.200158759952,0.190463364124,-0.620086312294,-0.939265012741,2.76779985428,-0.426290005445,-0.119020834565,-0.677163481712,0.410914421082,-0.185477793217,3.34130930901
5715,-0.145976662636,0.824653863907,-0.0318834930658,0.698233783245,-0.316946327686,0.382930696011,0.0182472169399,2.42884969711,-0.496961444616,-0.0987948328257,0.769500017166,0.166857585311,-0.828357458115,-0.633058011532,0.224850416183,-0.141609281301,-1.24131274223
4791,-0.145438656211,-0.875919938087,2.79243421555,-0.932855248451,0.503098428249,0.407455354929,-0.610655546188,-0.0528298355639,-0.425883293152,0.155158013105,-1.09309995174,2.49184846878,0.309126317501,4.00489997864,0.357490181923,0.584875404835,-0.62041425705
56924,-0.673286736012,0.863154888153,0.0490018427372,-0.128612205386,-0.582845687866,-0.114392831922,0.61781680584,0.0174652989954,0.371278971434,-0.0581222325563,-0.509150028229,1.95256710052,-0.759197354317,-3.26216292381,0.369753420353,0.0893280804157,1.94599688053
2690,0.179494023323,0.559940755367,0.0554640293121,0.337081700563,0.661289989948,0.606895029545,-0.684582829475,0.00654941890389,-0.682469725609,-0.753197431564,-0.778100013733,-0.755308270454,-0.895003736019,0.221180617809,-0.308936536312,0.132752716541,2.95150327682
1019,-3.9833111763,-2.67136454582,-1.19209134579,0.901411533356,0.496463775635,0.213006556034,-0.0433661565185,-0.338392823935,-0.517791032791,-0.842800319195,1.33039999008,0.342689871788,-1.04574739933,-1.73276233673,-0.19762223959,0.416057944298,0.554626047611
51422,-0.430553019047,0.261699557304,-1.7031815052,1.88946914673,0.602253437042,0.464896768332,0.392677307129,0.4274546206,0.650797247887,-0.350982069969,-0.310849994421,-0.292953372002,0.360273122787,-0.2912735641,-0.0291493237019,-0.0859261378646,-0.0344900041819
5788,-0.35009509325,-0.682817280293,-0.448928296566,-0.338186562061,0.700742602348,0.468649476767,-0.649077951908,-0.0858638882637,-0.527892589569,0.940365433693,-1.17135000229,0.448102831841,0.891628503799,0.130102857947,-0.155361622572,-0.337314337492,-0.578304290771
6709,-0.420468688011,-0.937567830086,3.15723347664,0.0265929400921,-0.670824944973,0.596591591835,0.198286116123,-0.893614649773,0.180263370275,-0.935588955879,-0.300449997187,0.145917162299,-0.593148827553,1.54266619682,0.708581745625,0.123547509313,-0.554609358311
1277,1.98047113419,1.02098703384,3.19848394394,4.98750887346e-05,0.346318840981,0.379376709461,0.376526176929,1.74515175819,-0.48738193512,0.338318943977,0.35229998827,0.50938129425,-1.05102467537,1.86945426464,-0.320256352425,3.43044812325e-05,0.271972954273
993,-0.453687489033,0.339484810829,0.0804415047169,0.0213851053268,-0.491311132908,0.835502922535,-0.754397213459,-0.515678703785,0.0175227820873,-0.363549530506,0.183500006795,-0.0869017243385,-0.435441553593,-0.52021676302,-0.209182590246,-0.292369186878,-0.693516910076
7157,-0.706355690956,-1.40584230423,-0.495999246836,0.879123926163,-0.801102995872,0.845614552498,-0.139622628689,-0.456145346165,0.428426116705,-1.13702595234,0.556649982929,0.107806921005,-0.151452660561,5.44472551346,0.150730296969,0.105092674494,1.03212022781
1958,-0.129113346338,-0.551215589046,8.47935009003,7.06293010712,0.0526866428554,-1.8123960495,-0.695191442966,-0.360527157784,-0.0178192220628,0.0750199854374,-0.633499979973,-0.199253350496,-1.1417350769,8.88993644714,-0.250233352184,0.516076922417,3.92928886414
4582,-0.40332108736,-0.347449839115,-0.300574153662,-0.216264218092,-1.14399468899,-0.253493130207,1.06635272503,-0.796909749508,0.793643295765,0.821065187454,-0.101349979639,-0.114897474647,-1.04675388336,-0.688782036304,-0.684887528419,0.256752133369,4.22681999207
9212,-0.0191568806767,0.450662106276,0.808377742767,0.689909398556,-0.298095136881,0.561706781387,2.27518701553,0.264782756567,0.265344321728,1.90766215324,-0.75,-0.130786269903,1.00280892849,0.272315859795,-0.33462446928,0.28962123394,0.00664038117975
8440,0.778953254223,-0.994234025478,1.03166985512,0.278963565826,0.0450626313686,0.176950454712,0.228179976344,-0.0808299258351,0.180883795023,-1.28036594391,0.567349970341,0.223295763135,-0.480120539665,-0.494123846292,0.0460984706879,1.30297207832,-0.922365605831
6790,0.0512057468295,-0.266964524984,-0.562053561211,-0.869697988033,-0.149060636759,-0.583039581776,-0.190083101392,-0.685427606106,-0.337913542986,0.149368584156,0.216700017452,-0.722464323044,0.310452491045,-0.768596947193,-0.305086791515,-0.47462439537,0.120558671653
8851,-0.559652447701,-0.986735880375,1.35885202885,2.85333681107,-0.512185871601,-0.383134365082,0.473152458668,0.230204343796,-0.746193051338,1.63932287693,0.319249987602,-0.260704666376,0.608613312244,2.34748053551,-0.00238741934299,-0.0770096480846,-1.09849607944
2534,-0.423302948475,-0.219109252095,1.43260550499,0.159065946937,-0.693517506123,3.64861440659,-0.336322426796,0.594784379005,0.401257157326,0.777794837952,1.10334992409,0.611942052841,-0.245714813471,2.27729201317,-0.0931160002947,0.201237469912,-0.363269686699
4893,-0.0785250961781,-2.02559900284,-3.28197050095,-0.30054679513,-0.0340721607208,-1.22569382191,-0.394127517939,-0.902124345303,0.413366943598,-0.904881238937,-0.53510004282,-0.0501414239407,0.769966959953,-0.703298449516,0.399374932051,0.0396162196994,-0.368241995573
665,0.0347222536802,-0.300321638584,0.866100788116,0.0649781227112,-0.331053823233,-0.0368505045772,0.666108191013,-0.565121054649,-0.0427350997925,-0.108208924532,0.634150028229,-0.695025146008,0.23145802319,0.526211738586,-1.31760883331,-0.120537698269,1.6855032444
4313,-0.0649636238813,0.0148824453354,-1.60002696514,-0.0491055250168,0.26731595397,-0.245385706425,0.661622643471,-0.384574145079,0.0261408984661,1.7852127552,0.00784999970347,0.137643754482,0.837478995323,-0.181842416525,-0.426046788692,0.0808473229408,-0.591981053352
1022,0.047977887094,1.34304523468,4.37642192841,-0.497719526291,-0.192564502358,0.760206699371,-1.23997962475,0.72852897644,-1.29606330395,-0.818665146828,0.321399986744,0.26817959547,0.374842017889,5.24611949921,-0.178977221251,0.194309875369,0.90566521883
5880,0.233449220657,0.68361222744,-0.0106499791145,2.72497940063,-0.522573053837,1.13434433937,0.159635394812,0.545724451542,0.0375762283802,-0.0922924801707,-0.603599965572,0.111356414855,-0.651690363884,-0.169571846724,0.162272199988,0.369926482439,0.588830590248
3162,-0.340685099363,-0.245004147291,0.601392865181,0.757434487343,-0.303220123053,0.94414460659,-0.359758138657,-0.314762234688,-0.150028795004,-0.214413002133,-0.282250016928,0.879721403122,-0.956649303436,2.40886878967,0.180941835046,-0.197928294539,-0.167279332876
1282,-0.0629602372646,0.838540434837,-2.0922191143,-0.634249508381,-0.136406853795,-0.791582584381,0.757295250893,-0.402228713036,-0.159932792187,1.25589132309,0.918200016022,-0.0984748750925,1.09790349007,-0.313250392675,-0.0156147256494,-0.450175374746,-0.987816929817
3383,2.37621641159,0.163633048534,0.865988850594,0.0353212803602,-0.325116842985,0.553470253944,5.72712993622,0.181523680687,-0.37730884552,0.557167172432,0.240350008011,-1.45983529091,0.191761121154,2.6480243206,-0.653428554535,1.72721755505,0.483442366123
727,1.59217953682,-1.64707911015,-0.233149349689,-0.191628068686,1.42819058895,0.534319579601,-0.668084442616,-0.771098434925,-0.385918468237,1.20725548267,0.0605499744415,0.367750197649,0.365597575903,-0.242945939302,-0.0621783547103,-0.450079917908,-0.234009981155
4792,-0.133163824677,-0.347730904818,3.85331177711,0.72416549921,0.256173044443,0.792576491833,-0.531458556652,1.1917757988,0.25452503562,-1.22912204266,0.951499998569,-1.01516604424,-1.57811617851,4.70846748352,-0.247993409634,0.0741195008159,-1.65749764442
