rid,CPC012_A375_6H:BRD-A80788753-001-01-7:10,CPC012_A549_6H:BRD-A80788753-001-01-7:10,CPC012_A549_24H:BRD-A80788753-001-01-7:10,CPC012_ASC_24H:BRD-A80788753-001-01-7:10,CPC012_HA1E_6H:BRD-A80788753-001-01-7:10,CPC012_HCC515_6H:BRD-A80788753-001-01-7:10,CPC012_HT29_6H:BRD-A80788753-001-01-7:10,CPC012_MCF7_6H:BRD-A80788753-001-01-7:10,CPC012_MCF7_24H:BRD-A80788753-001-01-7:10,CPC012_NEU_24H:BRD-A80788753-001-01-7:10,CPC012_NPC_24H:BRD-A80788753-001-01-7:10,CPC012_PC3_6H:BRD-A80788753-001-01-7:10,CPC012_PC3_24H:BRD-A80788753-001-01-7:10,CPC012_PHH_24H:BRD-A80788753-001-01-7:10,CPC012_SKB_24H:BRD-A80788753-001-01-7:10,CPC012_VCAP_6H:BRD-A80788753-001-01-7:10,CPC012_VCAP_24H:BRD-A80788753-001-01-7:10,CPC014_A375_6H:BRD-A80788753-001-01-7:10,CPC014_A549_6H:BRD-A80788753-001-01-7:10,CPC014_A549_24H:BRD-A80788753-001-01-7:10,CPC014_ASC_24H:BRD-A80788753-001-01-7:10,CPC014_HA1E_6H:BRD-A80788753-001-01-7:10,CPC014_HCC515_6H:BRD-A80788753-001-01-7:10,CPC014_HEPG2_6H:BRD-A80788753-001-01-7:10,CPC014_HT29_6H:BRD-A80788753-001-01-7:10,CPC014_MCF7_6H:BRD-A80788753-001-01-7:10,CPC014_MCF7_24H:BRD-A80788753-001-01-7:10,CPC014_NEU_24H:BRD-A80788753-001-01-7:10,CPC014_NPC_24H:BRD-A80788753-001-01-7:10,CPC014_PC3_6H:BRD-A80788753-001-01-7:10,CPC014_PC3_24H:BRD-A80788753-001-01-7:10,CPC014_PHH_24H:BRD-A80788753-001-01-7:10,CPC014_SKB_24H:BRD-A80788753-001-01-7:10,CPC014_VCAP_6H:BRD-A80788753-001-01-7:10,CPC014_VCAP_24H:BRD-A80788753-001-01-7:10
5054,0.428255975246,0.200923442841,0.898299992085,0.302323549986,-0.375583857298,1.21694290638,2.65989303589,0.553462743759,0.523029565811,-2.16333341599,1.02026128769,0.963003158569,-0.256172925234,-1.9401652813,0.154515489936,-1.26661741734,-1.29782521725,-0.646490156651,-1.17809832096,-0.314696669579,0.0303437486291,-0.132347434759,0.835761368275,-0.273598432541,-0.340767890215,0.310177385807,-0.122051388025,0.29129999876,-0.503477752209,-0.0282878614962,-0.213089853525,0.0364461801946,-1.95645213127,0.0378816351295,0.0945860594511
3108,-1.10215187073,-0.441392183304,0.237149983644,1.84087979794,0.38130620122,-0.750950813293,-0.360359191895,0.260049730539,-0.436852931976,-0.56263333559,1.70838236809,0.366908371449,-0.194610580802,-0.239833056927,3.46594023705,0.44754743576,-0.133540824056,-0.910067200661,-0.379958212376,-1.45253121853,-0.368214905262,0.155868172646,-0.553610026836,-1.0888838768,-0.79846483469,-0.732448637486,-0.276952624321,5.5095500946,5.40243434906,-0.407817393541,-0.517482101917,-0.322378158569,-1.00526177883,-0.0518833994865,-0.0521245151758
1950,0.579963862896,-0.0413688421249,-0.332899957895,-0.937318563461,0.0705076158047,0.62629032135,0.433141976595,1.02347016335,0.311488598585,-0.209900021553,0.190900072455,0.177204847336,-0.271046340466,-0.600689232349,-0.797279298306,-0.66044318676,-0.760616958141,1.35689377785,0.0649475455284,-0.357276618481,-0.587726294994,-1.05767476559,-0.198915719986,0.027891613543,-0.255673319101,1.34919464588,1.27437365055,-0.456650018692,0.683154165745,-0.724906682968,-0.329198092222,0.542251765728,3.00302910805,0.0999686121941,-0.370042383671
351,-0.327522337437,-0.0592938959599,0.0588999986649,-0.390512436628,0.397176682949,0.621663808823,0.950284004211,0.0643706023693,0.557216525078,-0.000233333325014,0.274269908667,-0.417013168335,-0.754675865173,-0.532466769218,-0.0528736114502,0.257846742868,-0.0323128700256,0.589479863644,0.0810272172093,-0.304218918085,0.429380893707,0.361762940884,-0.369254201651,1.07747089863,0.477811098099,0.504659771919,0.455024242401,-0.00065000000177,0.552523851395,0.752221047878,-0.351262748241,-0.000838372507133,0.0128685962409,0.115027986467,0.358814299107
4846,0.0255205221474,-0.589444875717,0.537349998951,-0.648537039757,0.807245671749,-0.132233723998,-0.115462303162,-0.352180123329,-1.02873444557,-1.05390000343,2.56149196625,0.283929288387,-1.12292063236,-0.202832847834,-0.635325729847,0.463679075241,0.473629683256,1.07046401501,0.670402288437,-1.1555532217,-0.747577428818,0.196808665991,-0.26482218504,0.125126227736,-0.583496212959,-0.0625084787607,0.226442307234,-0.868550002575,-0.993342101574,-0.151712596416,-0.415387123823,-0.428834706545,0.626246094704,0.457199275494,-0.374062657356
1452,-1.92018532753,0.373713165522,-0.601000010967,0.864937961102,-0.200191318989,0.566081166267,-0.669826924801,-1.16405916214,0.00659461971372,0.322333335876,-0.663440287113,0.699867844582,0.388024508953,1.29031610489,0.413706511259,0.0372625812888,-0.860189914703,0.430158853531,-0.101204246283,0.0925540402532,0.789813160896,-1.1606798172,0.309454411268,-0.461908787489,0.391518294811,-0.298023164272,-1.33777999878,-0.255750030279,-0.541977107525,-0.911915957928,0.826956033707,-0.649934113026,-0.348990648985,-0.130842775106,-1.92941665649
4776,0.918029904366,-0.581406235695,-0.451250016689,-0.999562621117,0.0639909058809,0.0953825116158,0.776516437531,0.0769535601139,0.530323624611,-0.139600008726,1.00640261173,-0.316715478897,-0.628511667252,-1.00077772141,0.122141867876,-1.15091574192,-1.30115151405,1.39693641663,0.426821053028,-0.54142665863,6.12306976318,-0.505334794521,0.39036539197,0.565305113792,-0.051355227828,0.848417580128,0.249272480607,0.0554499924183,0.89112842083,0.883378624916,-0.270728707314,1.37234699726,1.67168879509,0.324443608522,-0.26519843936
6908,-0.471529424191,0.805488348007,0.865100026131,0.987660467625,0.0261319875717,-0.628299176693,-0.357672959566,0.100817486644,0.0119327008724,0.212166666985,0.729353308678,0.256045728922,0.97995954752,0.112075850368,1.33602106571,0.490000873804,0.809235572815,0.312795937061,-0.905072450638,0.0941840410233,-1.2540807724,0.84529709816,-0.402159243822,-0.710835874081,-0.200990512967,-0.413972645998,-0.608197689056,0.378300011158,-0.838637590408,-1.29592013359,0.582850635052,-1.15196323395,-1.3369140625,0.534056007862,0.846568107605
672,0.428881108761,-0.140502050519,0.532450020313,0.275569498539,0.430826991796,0.373246133327,-0.731505274773,0.741664588451,-0.406703442335,-0.517900049686,-1.28754246235,0.0918054282665,-0.25115069747,0.400139033794,-0.948496222496,-0.40663677454,-0.480055391788,0.815193414688,1.31472635269,-0.223347693682,-1.27654409409,-0.718923687935,0.235705494881,0.102942124009,0.487508833408,-0.267692267895,0.633864998817,-0.697650015354,-0.873930990696,-0.48764076829,0.34580796957,0.940108656883,3.67961740494,0.304477006197,0.392777204514
5710,0.297991096973,-0.344632953405,-0.11574999243,0.843863368034,-0.102847032249,0.523925602436,-0.681235074997,-0.145565524697,-0.355900347233,0.280433297157,0.159600272775,-0.507429718971,-0.179934844375,1.20405459404,0.91999065876,0.949516952038,0.0980167984962,-0.700984895229,-0.82795971632,-0.919052422047,0.0388272888958,0.07619830966,-0.316169440746,-0.138616710901,0.278597563505,-3.13871955872,-0.832258701324,-0.00849997997284,-0.878297388554,-0.82741189003,0.783139705658,-0.548811674118,-2.5273296833,0.027814488858,0.346468299627
2115,-0.255351752043,0.0123105049133,-0.330950021744,-1.24876475334,0.674755096436,-1.24561035633,-0.578539550304,-0.127939850092,0.0330100357533,0.460233390331,-1.31136703491,-0.844141542912,-0.280342161655,0.0786592885852,1.18758165836,-0.32051974535,-1.02668237686,0.341210305691,1.37475478649,-0.048132892698,-0.0982325077057,-0.808255851269,0.48176446557,0.124297425151,1.07783770561,0.662932634354,-0.343642383814,0.807250022888,0.570457220078,-0.534833550453,-0.350606322289,0.324197053909,2.1132786274,-0.237611114979,-0.028381742537
7015,-0.204092532396,-0.735251903534,0.337549984455,-1.24723482132,1.12207913399,0.0834889709949,0.728600680828,0.836291372776,0.909118413925,-0.639600038528,1.09814453125,-0.722583174706,-0.688838243484,-0.264168202877,0.324877858162,-0.887077689171,-1.13899314404,0.518047988415,0.702594637871,0.756973803043,0.138870939612,0.0155408680439,-0.314635634422,0.0954851657152,-0.35762539506,0.336617082357,0.258453965187,0.182499989867,1.13910901546,0.713216543198,-0.468091785908,0.485584914684,1.68126940727,-0.233741641045,-0.593630969524
8726,0.168641924858,0.307880163193,0.0229000002146,-0.406464785337,0.244291514158,0.779002666473,-0.856610178947,-0.58355563879,-0.594372391701,-1.43990015984,-1.23160934448,0.000970661640167,-0.226741746068,-1.41480207443,-1.51596081257,-0.691922605038,0.104229919612,0.0686989873648,0.339327216148,0.859212696552,-0.302325338125,0.296199321747,-0.135357052088,-0.486934959888,-0.570877254009,0.589973628521,-0.340907424688,-0.191599994898,-0.473021358252,-0.158167243004,-0.166583001614,0.358446419239,1.7810946703,0.313576847315,0.258047431707
2185,0.516353130341,-0.363722264767,-0.473450005054,0.0821398794651,0.50385081768,0.157937854528,1.27818799019,0.159626096487,0.145491734147,-0.15773332119,0.348035216331,-0.665849864483,-0.595571100712,-0.143728345633,-0.694717288017,-0.79217928648,-0.706849932671,1.14449620247,1.34725117683,-0.35497584939,0.849503517151,-0.637473940849,-0.29534214735,0.380150973797,0.181051850319,0.63293325901,-0.0826262757182,0.133599996567,1.30872130394,1.10369694233,-0.103047430515,0.860572934151,2.68532466888,-0.0828865468502,-0.460919141769
3315,-0.163897663355,0.344731986523,0.580449998379,0.158219218254,-0.761068224907,-0.222970709205,-0.529103398323,0.0207410994917,-0.00184161961079,0.544333338737,3.81800127029,0.646163105965,1.02036798,0.81603717804,0.000316599442158,-1.18795180321,-0.347863763571,-0.496089220047,-1.13401532173,-0.57854360342,-0.045193605125,0.642819643021,0.767587959766,0.113660484552,-0.495075970888,0.758751749992,-0.0600064396858,0.0939500033855,-1.14663696289,-0.331714272499,0.265524357557,-1.19558691978,-5.75704669952,-0.0877494812012,-0.453332901001
5289,-0.582536816597,-0.408612698317,-0.445250034332,0.493731111288,1.49870419502,-0.0107752233744,0.479396849871,0.333239138126,0.340355753899,0.136233329773,-0.292182028294,-0.419126182795,0.176035493612,0.215072408319,-1.45171928406,0.249122828245,-0.400921195745,0.941401839256,0.640792250633,-0.00683088228106,0.57980042696,-0.847135066986,-1.9426317215,-0.0899209827185,0.0544508546591,-0.470966637135,-0.1482681036,0.370949983597,2.82753610611,1.97239410877,0.390897631645,0.786051094532,1.37412846088,-0.11916731298,-0.0519610568881
868,0.0251222625375,0.134693086147,0.792850017548,-0.416066765785,-0.36333078146,0.541898369789,1.00537371635,-0.329533934593,0.545148551464,0.871166706085,0.0751646161079,-0.921875298023,-0.102967008948,0.0112786889076,-0.231987506151,-0.581815600395,-0.719831287861,-0.831286013126,0.731030523777,0.0221734158695,0.0492785871029,0.276311725378,0.412295341492,0.0560674369335,-0.303378790617,-0.036063157022,0.199382320046,0.0341499894857,0.078522965312,0.328672021627,0.108047246933,0.377125620842,0.807600855827,0.381523728371,-0.59808075428
1677,0.636388778687,-0.346115469933,-0.513450026512,-0.702333807945,0.914162039757,0.860790967941,0.549027860165,0.687469244003,0.466224074364,-0.28013330698,0.340876340866,-1.05206108093,0.265379667282,-0.515076041222,-0.727551102638,-0.588136017323,-1.01195383072,1.41443324089,0.657494306564,0.0524789467454,0.297364681959,-0.133432775736,0.420165985823,1.2860212326,-0.124139390886,-0.0281561017036,0.356228291988,0.13915002346,2.69188404083,0.0224797800183,-0.0780824944377,0.292994320393,3.08375144005,0.237942889333,0.00431171059608
7043,-0.0261327195913,-0.559700846672,-0.0287500023842,-0.776952981949,-0.68466424942,-1.13578164577,0.0965528637171,-0.0890111923218,0.534871399403,1.10203337669,1.51762413979,-0.260760307312,-1.13226258755,-0.423100709915,-0.185282871127,-0.688017189503,-1.33558690548,1.42875862122,0.814557790756,-0.0747200623155,0.681100606918,0.371088176966,0.441280335188,0.681302547455,0.47722658515,0.784271717072,0.708940625191,0.171450003982,0.874925494194,1.37607860565,0.231939449906,0.706219255924,1.17781770229,0.634622812271,0.424775123596
5613,0.619320988655,-0.200488448143,0.113949999213,0.490862071514,0.331281036139,0.900442004204,0.634876966476,0.681975901127,0.66310274601,-0.857933342457,-0.113440990448,0.0674541294575,-0.775173246861,-1.03723573685,-1.04111862183,-0.851058900356,-0.853185415268,0.413853108883,0.701151669025,-0.359292507172,0.135131567717,-0.571647107601,0.0663522332907,0.917344093323,0.0101367235184,0.166658714414,0.78930324316,0.0647500008345,1.64688491821,0.646348536015,-0.0941869020462,0.957721054554,2.08871650696,0.183149650693,-0.104961626232
595,-0.080134741962,0.0977440699935,0.649499952793,1.32130789757,-0.149353593588,0.0803348720074,-0.93874669075,-0.211138635874,-0.144973710179,0.558566689491,0.30409771204,0.589820325375,-0.710482597351,1.24066066742,1.01344370842,0.943240702152,0.953773677349,0.061491034925,0.253239840269,1.09181725979,0.431066244841,0.0844607204199,0.0206977576017,0.147588551044,0.301149427891,0.328711807728,0.371455132961,-0.112600028515,-0.755464792252,0.0213777720928,0.593804061413,-0.36046731472,-2.58894348145,0.0405591204762,0.473289072514
4793,-1.04529988766,0.314378201962,0.314049988985,0.901463150978,0.896043181419,-0.366988271475,-0.773064374924,-0.121520504355,0.0628294795752,-0.182300001383,0.11772313714,-0.681883811951,0.996155679226,0.579551756382,0.314106017351,-0.758798480034,-0.601067364216,-0.291836172342,-0.628581285477,0.010096501559,-0.834340333939,0.0021439306438,-0.367730557919,0.230306714773,-0.367749899626,-0.561247766018,-0.526402413845,0.804300010204,-0.211928740144,-0.557249128819,-0.180459648371,-0.220672816038,2.55059957504,0.0741545259953,-0.638122558594
2736,1.42308545113,-0.447118073702,-1.15840005875,-0.625519871712,0.216344088316,0.288939923048,-0.198716700077,-0.138317137957,0.201150074601,-0.564633369446,-0.923017144203,-0.14742603898,-1.09153151512,-0.202097028494,-0.630720734596,-0.638552248478,-1.54603528976,0.288130402565,0.624296188354,0.420957803726,-0.230292350054,-0.0441865250468,-0.886754989624,0.243671923876,0.561862170696,-0.0369012802839,0.25277107954,-0.844150006771,0.441449344158,1.21400904655,0.137856096029,0.281385064125,0.651451349258,0.0458898469806,0.121971905231
5290,0.859726309776,-0.24234251678,-0.99690002203,-0.969350457191,0.744903445244,0.469969958067,0.0644803419709,0.281373172998,0.382472157478,-0.83383333683,-0.440463840961,-1.17672491074,-0.231221139431,-1.69574737549,-0.143071338534,-0.628521502018,-0.669876098633,1.00602126122,0.748335778713,-0.281739294529,-0.224188268185,-0.0479299873114,0.00773000717163,0.270543068647,-0.144158810377,0.742220103741,-0.000688510015607,0.285499989986,-0.566577136517,0.162848055363,-0.508374929428,-0.357384741306,0.798954904079,-0.115893959999,-0.542584836483
6194,-1.10506880446e-05,0.000498909328599,-0.965550005436,0.0,3.17406811519e-05,-0.930772125721,0.379023373127,-0.644934594631,-0.0259572863579,0.000666666717734,-0.000863789930008,0.203279867768,0.364877641201,0.00025257022935,-8.87147325557e-05,-0.00171946594492,0.00152199203148,-0.644617795944,-0.159539282322,0.278075575829,0.0,-0.000357778742909,-0.12813642621,0.102446056902,-0.695266067982,0.192853525281,1.00316941738,-0.000350000045728,0.000425370817538,-0.332859128714,-0.125912815332,-0.00301526999101,-0.433633327484,0.00151219964027,0.201446965337
1676,-0.262954354286,-0.540353298187,-0.440400004387,-0.999119520187,-0.0697813034058,-0.235556736588,0.704301893711,-0.431748092175,0.137123972178,0.376333355904,1.45435154438,-0.709711074829,-1.45961833,-0.538984775543,-0.684563755989,-0.918575525284,-3.44231987,0.76437830925,0.402643620968,0.202155560255,0.661331415176,0.126805976033,-0.117964997888,0.911734700203,0.190326631069,0.412148922682,0.0148741453886,-0.38924998045,0.794947743416,1.07233905792,-0.200625136495,0.843380570412,1.74242198467,0.292612373829,0.0965291559696
23512,-0.16813339293,0.231790587306,0.617950022221,0.444405794144,-0.288690298796,-0.415486931801,-0.0478984639049,0.376502335072,0.569085478783,0.662133395672,-0.0108866989613,-1.31800186634,-0.0539133325219,0.20270614326,0.860328435898,0.638093352318,1.40630865097,-0.506689608097,-0.168596565723,0.101332716644,-1.24438905716,0.642199575901,0.88637560606,0.330296039581,0.552451550961,0.433189421892,-0.179942548275,-0.0470000058413,-0.131285786629,0.378358632326,0.0506112724543,0.611944794655,-0.120503231883,-0.794132709503,0.719149768353
148022,0.139876052737,-0.398691296577,-0.406349986792,-0.313196212053,0.570244312286,0.174337550998,-0.788544356823,-0.646584570408,0.924243032932,-1.1263999939,0.372370541096,0.177171319723,0.090581163764,1.06528782845,2.41384339333,0.403024703264,-0.569879770279,0.605144381523,0.950199484825,0.41844201088,0.910598397255,-0.316196858883,-0.385668098927,-0.205436691642,0.739443421364,0.56372243166,-0.00731059536338,0.417650014162,1.12928402424,-0.860567629337,0.335790157318,-0.0455778837204,0.16710190475,0.54208368063,0.168155804276
1906,0.745651781559,0.643995046616,0.540100038052,-0.668734014034,-0.0188405364752,0.457487374544,1.25236797333,-0.0273723304272,1.53623390198,-0.262166678905,0.503071308136,-0.509541094303,-0.542134940624,0.0504266768694,-0.531136214733,-0.848650038242,-1.48558735847,0.549568355083,-0.154347330332,0.51708394289,-0.114643990993,-1.78030717373,0.0614555887878,0.51260560751,0.435216754675,0.281514108181,0.289626479149,-0.102300003171,0.525851428509,0.482140421867,-0.795368552208,0.646152555943,1.87633490562,-0.119355425239,0.587616920471
8878,-0.0812879130244,0.239208132029,0.608950018883,0.466636061668,0.101155333221,-0.80734616518,-0.446042686701,-0.0651131570339,0.0905809700489,-0.155733332038,1.34804773331,0.253204017878,-0.3879763484,0.000605275039561,0.0989105254412,0.704186916351,1.29539442062,-0.21169950068,-2.25977540016,-0.376652777195,-0.0189803019166,-1.30504262447,-1.02317595482,0.281240731478,0.0937779098749,-0.0408958904445,-0.924730062485,-0.512950003147,-0.540006875992,-0.0205653663725,0.144514679909,-1.64498436451,-4.22877979279,0.230671212077,-0.182112962008
3091,0.285522758961,0.183078199625,0.246700003743,0.385712951422,0.0542575381696,-0.541456997395,-0.309114128351,0.465491354465,-0.42273542285,0.297299981117,0.0178480744362,-0.132734030485,-0.228073045611,-0.250016629696,-5.1720700264,0.178351566195,-0.194369867444,-0.124023541808,-1.06566357613,-1.61114883423,0.29714846611,-0.00455404818058,-0.0569940693676,0.707402467728,0.636235654354,-0.0466575138271,-0.336171597242,-1.51665008068,1.25285494328,0.514904618263,-0.00256048515439,-0.275383412838,-1.53234767914,0.139285102487,0.478778362274
5743,-0.113594345748,-0.174052879214,-0.541100025177,-0.0585036128759,0.0355241447687,-0.226607382298,-0.0631855279207,0.921155929565,0.0379090756178,6.19176673889,0.837966322899,2.06146383286,0.660651266575,-0.954152584076,-0.290150463581,-0.704517185688,-0.03735088557,0.0947728008032,-0.849187552929,-0.106959536672,-1.00070595741,1.0212187767,-0.0695068836212,0.362815380096,0.811885237694,-0.474030196667,0.0329340994358,-0.379399985075,0.835965752602,0.205593019724,-0.17010229826,0.463628262281,2.84512162209,-0.0545929037035,-0.533481001854
5321,0.327646791935,-0.391933828592,-0.0333999991417,-1.181661129,0.232776045799,0.99162966013,0.727579414845,0.56261330843,0.423228472471,0.000433333334513,1.04755854607,-3.33739542961,-0.950408101082,-0.596561431885,-0.596810877323,-0.747449696064,-0.263740211725,0.482948541641,0.401704251766,-0.501917898655,0.00475269556046,-0.630534648895,-0.507755637169,-0.00998445600271,-0.253102093935,0.795982420444,0.643403887749,0.000300000014249,0.878373146057,0.973919630051,-1.37920856476,0.316564679146,0.786705553532,0.603003382683,-1.26605737209
4144,0.625271737576,-2.23045444489,-0.146249949932,-1.33099377155,0.704979896545,0.626950800419,0.584563553333,-0.965356349945,0.4089191854,0.275366663933,1.92423915863,0.436879396439,0.186075747013,0.485601425171,0.561771392822,-0.288765609264,-0.279346048832,0.580406486988,-0.613956868649,-0.624998271465,-0.0893160551786,-0.451397389174,0.362849801779,-1.20933592319,0.724037408829,-0.730548918247,0.300846010447,-0.0147499963641,0.298992753029,0.332862257957,0.124421149492,-0.990828931332,-0.313298583031,0.171484261751,-0.547558307648
