rid,CPC002_HA1E_6H:BRD-K71726959-001-04-2:10,CPC002_HA1E_24H:BRD-K71726959-001-04-2:10,CPC002_HCC515_6H:BRD-K71726959-001-04-2:10,CPC002_HCC515_24H:BRD-K71726959-001-04-2:10,CPC002_PC3_6H:BRD-K71726959-001-04-2:10,CPC002_PC3_24H:BRD-K71726959-001-04-2:10,CPC002_VCAP_6H:BRD-K71726959-001-04-2:10,CPC002_VCAP_24H:BRD-K71726959-001-04-2:10,CPC006_A375_6H:BRD-K71726959-001-06-7:122.55,CPC006_A375_24H:BRD-K71726959-001-06-7:122.55,CPC006_A549_6H:BRD-K71726959-001-06-7:122.55,CPC006_A549_24H:BRD-K71726959-001-06-7:122.55,CPC006_A673_6H:BRD-K71726959-001-06-7:122.55,CPC006_AGS_6H:BRD-K71726959-001-06-7:122.55,CPC006_CL34_6H:BRD-K71726959-001-06-7:122.55,CPC006_CORL23_6H:BRD-K71726959-001-06-7:122.55,CPC006_COV644_6H:BRD-K71726959-001-06-7:122.55,CPC006_DV90_6H:BRD-K71726959-001-06-7:122.55,CPC006_EFO27_6H:BRD-K71726959-001-06-7:122.55,CPC006_HA1E_6H:BRD-K71726959-001-06-7:122.55,CPC006_HA1E_24H:BRD-K71726959-001-06-7:122.55,CPC006_HCC15_6H:BRD-K71726959-001-06-7:122.55,CPC006_HCC515_6H:BRD-K71726959-001-06-7:122.55,CPC006_HCC515_24H:BRD-K71726959-001-06-7:122.55,CPC006_HCT116_6H:BRD-K71726959-001-06-7:122.55,CPC006_HEC108_6H:BRD-K71726959-001-06-7:122.55,CPC006_HEPG2_6H:BRD-K71726959-001-06-7:122.55,CPC006_HT115_6H:BRD-K71726959-001-06-7:122.55,CPC006_HT29_6H:BRD-K71726959-001-06-7:122.55,CPC006_HT29_24H:BRD-K71726959-001-06-7:122.55,CPC006_JHUEM2_6H:BRD-K71726959-001-06-7:122.55,CPC006_LOVO_6H:BRD-K71726959-001-06-7:122.55,CPC006_MCF7_6H:BRD-K71726959-001-06-7:122.55,CPC006_MCF7_24H:BRD-K71726959-001-06-7:122.55,CPC006_MDST8_6H:BRD-K71726959-001-06-7:122.55,CPC006_NCIH1694_6H:BRD-K71726959-001-06-7:122.55,CPC006_NCIH1836_6H:BRD-K71726959-001-06-7:122.55,CPC006_NCIH2073_6H:BRD-K71726959-001-06-7:122.55,CPC006_NCIH508_6H:BRD-K71726959-001-06-7:122.55,CPC006_NCIH596_6H:BRD-K71726959-001-06-7:122.55,CPC006_NOMO1_6H:BRD-K71726959-001-06-7:122.55,CPC006_OV7_6H:BRD-K71726959-001-06-7:122.55,CPC006_PC3_6H:BRD-K71726959-001-06-7:122.55,CPC006_PC3_24H:BRD-K71726959-001-06-7:122.55,CPC006_PL21_6H:BRD-K71726959-001-06-7:122.55,CPC006_RMGI_6H:BRD-K71726959-001-06-7:122.55,CPC006_RMUGS_6H:BRD-K71726959-001-06-7:122.55,CPC006_SKLU1_6H:BRD-K71726959-001-06-7:122.55,CPC006_SKM1_6H:BRD-K71726959-001-06-7:122.55,CPC006_SKMEL1_6H:BRD-K71726959-001-06-7:122.55,CPC006_SKMEL28_6H:BRD-K71726959-001-06-7:122.55,CPC006_SNGM_6H:BRD-K71726959-001-06-7:122.55,CPC006_SNU1040_6H:BRD-K71726959-001-06-7:122.55,CPC006_SNUC4_6H:BRD-K71726959-001-06-7:122.55,CPC006_SNUC5_6H:BRD-K71726959-001-06-7:122.55,CPC006_SW480_6H:BRD-K71726959-001-06-7:122.55,CPC006_SW620_6H:BRD-K71726959-001-06-7:122.55,CPC006_SW948_6H:BRD-K71726959-001-06-7:122.55,CPC006_T3M10_6H:BRD-K71726959-001-06-7:122.55,CPC006_THP1_6H:BRD-K71726959-001-06-7:122.55,CPC006_TYKNU_6H:BRD-K71726959-001-06-7:122.55,CPC006_U937_6H:BRD-K71726959-001-06-7:122.55,CPC006_VCAP_6H:BRD-K71726959-001-06-7:122.55,CPC006_VCAP_24H:BRD-K71726959-001-06-7:122.55,CPC006_WSUDLCL2_6H:BRD-K71726959-001-06-7:122.55,CPC017_A375_6H:BRD-K71726959-001-04-2:10,CPC017_A549_6H:BRD-K71726959-001-04-2:10,CPC017_A549_24H:BRD-K71726959-001-04-2:10,CPC017_ASC_24H:BRD-K71726959-001-04-2:10,CPC017_HEPG2_6H:BRD-K71726959-001-04-2:10,CPC017_HT29_6H:BRD-K71726959-001-04-2:10,CPC017_MCF7_6H:BRD-K71726959-001-04-2:10,CPC017_MCF7_24H:BRD-K71726959-001-04-2:10,CPC017_NPC_24H:BRD-K71726959-001-04-2:10,CPC017_PHH_24H:BRD-K71726959-001-04-2:10,CPC017_SKB_24H:BRD-K71726959-001-04-2:10,CPC006_H1299_6H:BRD-K71726959-001-06-7:122.55,CPC006_RKO_6H:BRD-K71726959-001-06-7:122.55
5720,-0.0600000023842,-0.00946164131165,0.664380669594,-0.408416837454,-0.0950035899878,-0.050454698503,-0.28974172473,-0.939616203308,1.72006607056,-0.00656252074987,2.88911628723,-0.35801243782,2.02764987946,0.714200019836,-1.25779998302,0.216449990869,-0.485850006342,-1.30509996414,1.40514993668,1.58291149139,-1.72020828724,-2.9850025177,1.5360584259,0.848815321922,0.389050006866,1.59157371521,1.88560175896,1.90590000153,0.608012974262,0.129200324416,1.14604997635,1.69344997406,0.841496169567,0.919997751713,0.992900013924,2.12840008736,1.27970004082,2.02874994278,0.0471999943256,1.93630003929,-3.41154980659,-0.056500017643,1.36641907692,0.643116116524,1.74244999886,1.18260002136,0.0186531767249,0.309549987316,3.34609985352,0.20039999485,1.23115003109,1.04559993744,0.738150000572,1.25705003738,1.20720005035,1.39759993553,1.1986976862,0.257631123066,1.74175000191,0.746585667133,0.941999971867,1.22940003872,1.5571821928,0.98496055603,2.33785009384,-0.152549996972,-1.198387146,-0.154431939125,-0.686006784439,-0.258018612862,0.686901032925,0.744843125343,0.814334869385,4.03229999542,-0.174599990249,0.840950012207,0.997350037098,0.0784000009298
466,-0.232549995184,-1.05902338028,-0.425190210342,-1.45667231083,-1.01619172096,-1.71822631359,-0.258409798145,-1.5775976181,0.0886060670018,-0.635977625847,-1.98437583447,-0.391305029392,-4.36530017853,-3.55350017548,-0.508099973202,-0.911599993706,0.157000005245,-1.01559996605,-0.175500005484,-2.85797071457,-0.949193120003,-3.2844543457,0.037762850523,-0.0643264949322,-0.316249996424,-0.231011629105,-1.53205800056,2.46455001831,-1.01903069019,-1.15662097931,0.54105001688,0.56945002079,-2.87936401367,-0.0623717419803,-2.61884999275,0.174500003457,0.631900012493,-0.204699993134,-0.471650004387,-0.401950001717,-0.749400019646,-0.332650005817,-2.31984519958,-0.794193029404,-2.0271499157,-0.0291000008583,-0.313571035862,-0.54540002346,-2.0406498909,-0.817149996758,0.499000012875,0.328700006008,-1.43359994888,-0.811750054359,-0.107699997723,-0.347750008106,-0.890435516834,-3.69266080856,2.11240005493,-0.0488522723317,-0.223349988461,-1.16499996185,-0.729665160179,0.558207035065,-3.29874992371,-0.378549993038,-1.29158461094,-0.710255920887,0.471564352512,-0.75281894207,0.212970286608,1.44832623005,-0.0910383239388,-0.125987797976,0.826299965382,0.0418499857187,-1.78509998322,-0.917600035667
6009,-0.213550001383,0.254980564117,-0.0872418731451,0.875560879707,-0.624358057976,0.155004024506,-0.29752472043,-0.72267472744,0.386022001505,-0.973326802254,0.6443811059,-0.17828835547,0.386099994183,-0.197650000453,-1.59140002728,-0.529000043869,-0.821200013161,0.0611000061035,-0.64359998703,0.351180285215,0.193240329623,2.40581607819,-0.572815477848,-0.936097085476,-1.16824996471,0.480239748955,-1.29015529156,0.298000007868,1.12398266792,-0.447337388992,-0.344650000334,0.881649971008,-0.834814548492,-1.02182102203,-0.931999981403,0.457300007343,-0.328099995852,-0.862900018692,-0.611549973488,-0.0798500031233,-3.29034996033,-0.421649992466,0.123558014631,0.151422783732,0.224649995565,0.458000004292,-1.04802250862,-0.300400018692,0.8708999753,0.242500007153,0.583249986172,-0.00284999608994,0.102400004864,0.975149989128,0.565999984741,1.15524995327,0.116475880146,-0.292464584112,0.34399998188,-0.430432736874,-0.00685000419617,1.17974996567,-0.603873848915,-0.164552927017,1.01954996586,-0.953600049019,-1.78089570999,-0.122068092227,0.0885031595826,-1.76799058914,0.0884572863579,0.189274862409,-0.951397180557,-1.13444316387,1.11884999275,0.489749997854,0.139099985361,1.11760008335
2309,-0.712799966335,0.109577178955,0.534479022026,0.140863358974,-0.689794182777,0.283507913351,-0.29175978899,-1.61751115322,0.10468082875,-1.03570532799,0.258877158165,-0.79669380188,-1.61419999599,0.361750006676,0.875899970531,-0.361100018024,0.753899991512,-1.82969999313,1.89324998856,-0.267055332661,1.4331382513,0.382992476225,-0.357859641314,0.0519058927894,0.800400018692,-0.307102948427,0.460129916668,2.28894996643,0.372702986002,0.29310926795,1.53629994392,-0.149450004101,-1.03563725948,-0.211772754788,1.60699999332,0.370999991894,-0.836199998856,1.75034999847,0.329549998045,1.93225002289,0.830100059509,0.144650012255,1.08459115028,-0.410541236401,0.56510001421,0.206800013781,-0.398642301559,0.0417499989271,-0.70275002718,-1.06150007248,0.507399976254,-0.0773500204086,0.377950012684,0.825600028038,0.732400000095,-1.11050009727,1.18505990505,-0.0763618201017,2.49725008011,-0.551606893539,-0.659250020981,-4.79020023346,0.745788574219,-0.99406760931,-0.0873500108719,-0.147399991751,-0.429132699966,-0.780594587326,0.277387201786,-1.18598473072,-0.547673881054,-0.395095646381,-0.217056006193,-0.0192310214043,0.363649994135,0.559949994087,-0.842350006104,-0.494000017643
387,0.52429997921,0.255621552467,0.0664344355464,-0.649453997612,-1.34242558479,0.519105315208,0.0316443145275,-1.66271924973,0.33783659339,-0.523331880569,2.0228741169,-0.438918709755,0.320100009441,1.40429997444,0.375400006771,0.122449964285,-0.671350002289,-0.402150005102,-0.733600020409,1.60672461987,-0.209978073835,3.49741697311,0.940044343472,-0.670759081841,0.215150013566,0.952175080776,0.761225700378,1.63310003281,0.382013857365,-0.357235759497,-0.242850005627,0.324200034142,-0.0208760797977,-0.198747038841,1.13940000534,1.62020003796,-0.0270000007004,0.0201500058174,0.30419999361,0.00384999811649,-2.70134997368,-0.0236999988556,0.452528119087,0.745055496693,1.0353000164,-0.117499992251,-0.328872799873,0.894550025463,-0.259350001812,0.52009999752,0.0888999998569,-0.522300004959,2.3193500042,2.05830001831,1.09759998322,0.942849993706,1.10090577602,1.01195287704,2.38689994812,0.645201802254,1.41159999371,1.10629999638,-0.143946304917,-0.28524300456,0.246649995446,0.592000007629,-1.1255453825,-0.208969280124,0.217648282647,0.0125397592783,-0.66608607769,-0.975384771824,-0.908196687698,0.963932216167,0.537399947643,-0.00835001468658,-0.330399990082,-0.476100027561
3553,1.36590003967,0.345277637243,0.293647229671,-0.0395320951939,-0.0645930692554,-0.570077300072,0.512514233589,2.41757774353,0.463051736355,0.431651055813,2.18508148193,-0.274697214365,2.05180001259,1.00730001926,2.35450005531,-0.556349992752,0.555350005627,3.21510004997,-0.377649962902,1.7380822897,-1.38859832287,2.90165400505,-0.176114529371,0.885091662407,-0.42895001173,-0.213634565473,2.61961889267,3.68955016136,1.6571816206,-0.182725608349,0.0929999947548,-0.538500010967,1.07050848007,0.0561046898365,0.951550006866,-0.128800004721,-0.468300014734,0.437700033188,-0.0216500014067,-0.16859999299,1.04480004311,0.145500004292,0.102359831333,0.0233129747212,-0.156549990177,0.378450006247,-0.27110272646,-0.406500011683,1.12615001202,2.04830002785,0.221249997616,-0.545899987221,0.325599998236,0.194299995899,-0.634199976921,-0.303750008345,0.282357394695,2.33868980408,0.465949982405,-0.0884001553059,-0.284550011158,0.64335000515,1.12779164314,-0.413885712624,1.89745008945,-0.26029998064,2.33406019211,0.445669025183,-0.314662218094,0.304310321808,-0.729457497597,0.498807489872,-0.335120975971,0.721303701401,0.0741000026464,-0.335550010204,2.3873000145,1.34375
427,-1.1426500082,-0.430560708046,-0.660709023476,-1.04935932159,-0.0837172344327,0.760640978813,-0.085663408041,-0.102543391287,0.529917180538,-0.238713175058,1.657943964,-0.149703845382,1.51289999485,0.344150006771,0.202700003982,1.86014997959,-0.203350007534,-0.65575003624,0.934350013733,0.587381124496,0.18806938827,3.20524120331,0.990222036839,-0.290175437927,0.634549975395,0.673640847206,0.120490193367,3.52619981766,0.289357036352,-0.603943943977,1.08519995213,-0.485399991274,1.16573190689,0.245557069778,0.288100004196,0.308499991894,0.523500025272,-0.209199994802,0.0108499974012,-0.299500018358,0.433200001717,0.00674999505281,1.31351149082,0.473420083523,0.505649983883,0.106399998069,0.459437936544,-0.24874997139,-1.66945004463,0.31740000844,0.762799978256,0.2024500072,0.061700001359,0.0894499868155,0.189300000668,-0.609600007534,-0.686474084854,0.794403791428,5.46469974518,-0.581055164337,0.435450017452,1.49915003777,0.840534925461,-1.10702180862,0.602200031281,0.514199972153,0.329725474119,-0.529446661472,0.194455131888,-0.504068434238,-0.353071033955,0.535894215107,0.361112535,2.03790044785,0.405750006437,0.111600004137,0.224300011992,0.350749999285
5898,0.451799988747,0.0978439003229,-0.449128508568,-1.77354514599,-0.538251876831,-0.956004083157,0.270285844803,0.779469132423,-1.52585434914,-0.953299403191,-2.50278687477,-0.168348193169,-0.476800024509,-0.635900020599,0.0368999987841,-1.69000005722,-0.19960001111,0.451349973679,-0.467000007629,-2.0734834671,-1.5967874527,0.958698511124,-1.42381250858,-1.03180813789,0.487399995327,-0.602506160736,-0.867539048195,0.426600009203,-1.85704958439,-0.899441063404,-0.0988999977708,-1.86275005341,-1.12888932228,-0.630297780037,-0.122149996459,0.0260000005364,1.30280005932,0.241200000048,0.0349499955773,0.180849999189,-0.276750028133,-0.583899974823,-1.83066391945,-0.855808377266,-1.31009995937,-1.27839994431,-1.47677063942,1.28719997406,-0.849299967289,-0.136599987745,-1.33929991722,0.465349972248,-0.405099987984,-1.71025002003,-1.25419998169,0.265900015831,-1.3138730526,-0.495246112347,0.00685000419617,-4.01597356796,-0.420100003481,-0.350750029087,-0.540833115578,-0.472685098648,-0.467599987984,-2.14094996452,-1.22977423668,-0.417060136795,0.659241318703,0.194657430053,-1.12279748917,-0.76088565588,-0.686246752739,0.395384073257,0.199150010943,-0.440450012684,-0.718299984932,-0.23584997654
23365,-0.229950010777,-0.0936589539051,-0.272352039814,-0.0484320521355,-0.618868708611,1.06472229958,0.90430778265,-1.2463504076,-1.65361082554,-0.151061415672,-2.48837327957,-0.580481886864,0.409850001335,0.0421999692917,1.76010000706,0.343100011349,1.01169991493,0.23575001955,-1.29805004597,-0.917026102543,-2.35033321381,0.43247833848,-0.58375275135,-0.177726089954,0.182899996638,-0.238947808743,-0.777168035507,1.9050000906,-0.634737610817,0.437072366476,-0.965900063515,-2.29180002213,0.220024585724,0.134815841913,0.63639998436,0.514500021935,0.300199985504,-0.754549980164,-1.46825003624,-0.048249989748,1.86570000648,-0.736999988556,-0.630530416965,-0.468894124031,0.306199997663,-0.299499988556,1.04056882858,-0.808699965477,0.880349934101,-1.52990007401,-0.355900019407,-0.4646499753,-0.682449996471,-1.19340002537,-1.0218000412,-0.467849969864,0.195683687925,-0.956189930439,2.1576499939,0.180043578148,-0.435550004244,0.569499969482,-0.60985660553,-1.23412513733,-0.471499979496,-1.27904999256,-0.223907157779,-0.436286777258,0.0749556720257,-0.307207286358,0.60948073864,-0.511880636215,-0.751855194569,-0.0338089615107,0.95759999752,0.265149980783,1.20040011406,1.43975007534
6657,0.139650002122,0.532798349857,-0.898223936558,-0.875514984131,1.29055988789,-0.718995332718,0.301953703165,2.06187033653,0.930020451546,-0.911474823952,-0.16816803813,-0.638202905655,-0.102400004864,-0.0906000137329,3.13619995117,0.398150026798,-0.340499967337,2.37984991074,0.135850012302,1.96916794777,0.498762696981,1.9302110672,-0.0461774840951,-0.232269763947,0.0149499922991,-0.866895079613,1.51821184158,-1.27820003033,0.836754262447,0.556787788868,-0.280000001192,-1.47324991226,1.49176716805,-0.473709970713,-0.571500003338,0.506099998951,-0.298999994993,0.998950004578,0.609300017357,-0.0161000043154,0.639600038528,0.405600011349,0.320925801992,-0.505645632744,1.10889995098,2.30749988556,-0.454573780298,-0.131500005722,1.92300009727,1.02635002136,-0.369350016117,-0.00859999656677,-0.480300009251,0.361099988222,-0.933600008488,-0.486200004816,0.339955180883,1.56728208065,3.34724998474,0.0976179540157,-0.611100018024,2.9375500679,1.47000837326,-0.532612621784,2.6210501194,-0.0846500024199,1.43114984035,0.0136728957295,-0.858019173145,0.524346470833,-0.464725166559,0.409506440163,0.326578676701,-0.438612878323,0.124150007963,-0.0344499945641,1.14139997959,0.77889996767
