rid,CPC004_A375_6H:BRD-K34820100-001-02-1:10,CPC004_HA1E_6H:BRD-K34820100-001-02-1:10,CPC004_HA1E_24H:BRD-K34820100-001-02-1:10,CPC004_HCC515_6H:BRD-K34820100-001-02-1:10,CPC004_HCC515_24H:BRD-K34820100-001-02-1:10,CPC004_HEPG2_6H:BRD-K34820100-001-02-1:10,CPC004_HT29_6H:BRD-K34820100-001-02-1:10,CPC004_MCF7_6H:BRD-K34820100-001-02-1:10,CPC004_PC3_6H:BRD-K34820100-001-02-1:10,CPC004_PC3_24H:BRD-K34820100-001-02-1:10,CPC004_VCAP_6H:BRD-K34820100-001-02-1:10,CPC004_VCAP_24H:BRD-K34820100-001-02-1:10,CPC015_A375_6H:BRD-K34820100-001-02-1:10,CPC015_A549_6H:BRD-K34820100-001-02-1:10,CPC015_A549_24H:BRD-K34820100-001-02-1:10,CPC015_ASC_24H:BRD-K34820100-001-02-1:10,CPC015_HEPG2_6H:BRD-K34820100-001-02-1:10,CPC015_HT29_6H:BRD-K34820100-001-02-1:10,CPC015_MCF7_6H:BRD-K34820100-001-02-1:10,CPC015_MCF7_24H:BRD-K34820100-001-02-1:10,CPC015_NPC_24H:BRD-K34820100-001-02-1:10,CPC015_PHH_24H:BRD-K34820100-001-02-1:10,CPC015_SKB_24H:BRD-K34820100-001-02-1:10
5720,-0.124880194664,-0.0932199060917,-0.764601230621,0.164860546589,-0.0406722128391,1.42867469788,-0.031082123518,-0.803101539612,-1.74120879173,-1.84712409973,-0.0699864327908,-2.04046940804,-0.823099970818,-1.64730000496,-0.965947687626,-0.0410726219416,-0.523400008678,-0.485475629568,0.732641458511,-0.545427799225,0.232924759388,1.69535005093,0.663500010967
466,-0.177169635892,0.0237090848386,0.440730392933,-0.459271848202,0.0773460716009,0.192351147532,1.29332494736,-0.751273810863,-0.284803509712,1.03535747528,-0.68172454834,-1.04672944546,-0.859100043774,-1.4931499958,-1.13164365292,-0.371281653643,-1.53235006332,0.630412757397,-0.453970521688,0.472272187471,0.258138507605,-0.643249988556,-1.11164999008
6009,-1.59685409069,-0.438315391541,0.573521196842,-0.388259828091,-0.670996129513,1.28585577011,-0.197554379702,0.485255926847,-1.84356975555,-0.0731232836843,-0.0807561352849,-0.604571580887,-0.195866674185,-0.909399986267,-1.08183789253,-0.463327080011,0.123950004578,-0.430046141148,0.475837349892,0.430276125669,-1.84108161926,-0.620549976826,-0.323950022459
2309,-0.185986876488,-0.400793164968,-0.495596289635,-1.28520488739,-0.808407902718,-1.67472147942,0.18813405931,0.492968440056,-0.255302846432,1.60434043407,-0.25575825572,-0.339688688517,1.35050010681,-1.05585002899,-0.706112504005,-0.90815448761,0.493349999189,-1.02445137501,0.0167432427406,-0.108460456133,-0.759190678596,2.26180005074,0.206000000238
387,-0.59550589323,0.41896635294,0.758134067059,-0.401030093431,-1.13357877731,2.92627835274,-0.794497430325,-0.351314991713,-0.817960441113,-2.11569166183,0.300061047077,-0.150402456522,-0.0353333353996,-1.54535007477,-0.149328142405,-0.325266987085,-0.188600003719,-0.876781105995,-0.941750228405,-0.362680971622,-1.74702453613,-0.065750002861,-1.52610003948
3553,-0.488906890154,-1.12775301933,-0.327626377344,-0.56498748064,-0.0904755145311,-1.00197911263,-0.69732105732,-0.953635215759,-0.376820832491,0.765733838081,0.119605921209,0.802287876606,0.326900005341,2.06404995918,1.22878551483,0.816222012043,0.560799956322,0.93399733305,0.514363586903,0.456518739462,2.05695080757,1.69480001926,1.97670006752
427,-0.823934555054,-1.07378745079,-1.07242739201,0.356240749359,-1.29328370094,0.211967259645,-0.766182303429,0.0903413593769,1.2888532877,0.49061062932,-1.04600214958,-0.0692664831877,-0.652733325958,0.224500060081,1.76695978642,0.275911450386,-0.976400017738,-0.0955855548382,-0.0323776379228,0.396777480841,-0.0746416300535,-0.843050003052,-0.707249999046
5898,-1.14176154137,0.159840151668,0.24817892909,0.194330900908,-1.18390369415,-1.54388546944,-0.35730573535,-0.512600898743,-0.710260629654,0.769031107426,-2.10400247574,0.651451945305,-0.0505000054836,0.731550037861,1.14635801315,0.672044098377,-0.172000005841,0.594267070293,-0.977099955082,0.908295869827,1.88073241711,-0.727450013161,0.877149999142
23365,0.342386722565,-0.139520257711,-0.945033192635,0.24860085547,-0.168108642101,3.15178775787,-0.853762626648,0.915539503098,-0.233028903604,1.4053696394,-0.0221463367343,0.913711428642,-0.506766676903,0.552999973297,1.01365113258,0.550323605537,3.09124994278,1.02376031876,-0.747552216053,0.181974411011,-0.159985840321,0.897049963474,-0.92334997654
6657,-0.823434412479,-0.305427849293,-0.801498115063,-0.287474364042,-0.33979010582,-0.0211325362325,-1.36902523041,-0.105999156833,1.09584748745,-0.363633513451,1.13057351112,-1.00472223759,0.610700011253,2.43249988556,2.24284052849,0.647776544094,0.339249998331,0.641520261765,0.065766081214,-0.149884834886,-1.7383286953,0.678499996662,0.921700000763
5054,-1.24460184574,-0.17547416687,-0.0897956937551,-0.334666192532,0.280051082373,-0.318998664618,0.0409144461155,0.298058837652,-0.922482132912,0.514061510563,0.145702809095,-0.158165842295,-0.198000028729,-0.364449977875,-1.91316306591,0.193406626582,-0.26550000906,-0.399659216404,1.14222145081,0.601188182831,0.311137914658,-1.57975006104,-1.14564990997
3108,-0.0967169627547,-0.140961498022,-0.11896827817,-0.331542879343,-0.337641328573,0.255686223507,0.247999548912,-0.59107875824,-0.615016162395,-1.02392446995,0.0918506830931,-0.548471987247,0.218833267689,0.242149993777,-1.31875634193,3.0208427906,0.0292499959469,7.23610162735,-1.98189246655,-0.705683350563,-0.270050406456,5.00404977798,-1.35334992409
1950,0.515534281731,-0.113737717271,0.516383945942,0.0547184273601,0.378533989191,-0.265855640173,-0.0560922324657,-0.49269965291,2.32668781281,0.459008038044,1.32021391392,1.60937535763,-0.400100052357,1.50224995613,0.246802657843,0.0241228528321,0.913150012493,-0.142869830132,1.44924974442,3.71564769745,1.1022554636,0.336099982262,1.93519997597
351,0.359692573547,-1.4167829752,-0.465130150318,0.195434868336,0.034763276577,-0.283801019192,-0.711774945259,0.457649201155,0.717152476311,-1.04364323616,1.315351367,-0.541695952415,-0.0825999975204,-0.80999994278,-0.287776529789,0.233595475554,0.732099950314,0.343121290207,0.283103078604,-0.828875124454,0.197324410081,-0.793200016022,-0.450549989939
4846,0.171889573336,-0.00504347681999,-0.0383955836296,-0.905962347984,0.375824868679,-0.427300602198,0.0853894278407,0.311268299818,0.941966414452,3.75098967552,-0.0986426994205,1.50362753868,0.354966640472,0.481449991465,-0.0317363291979,-0.772262573242,1.04340004921,-0.0541713684797,-0.0730006620288,-0.842781841755,-0.324124723673,1.17030000687,0.561049997807
1452,-0.733911931515,0.231336861849,0.750153422356,-0.879645466805,-0.488796442747,0.357205718756,0.245346799493,-0.627162575722,-0.560612797737,0.821621060371,-0.604588627815,1.0836622715,0.370766699314,-1.76425004005,0.00771219283342,-1.03952610493,1.18414998055,-0.352409571409,-0.216098561883,0.418492585421,-1.09768593311,-0.622099995613,-0.644450008869
4776,0.107431530952,-0.690717339516,-0.509727776051,-0.349565237761,0.548993706703,-1.09457063675,-0.896176099777,-0.968101918697,0.726183056831,0.0414670929313,0.52851498127,1.21365404129,-0.028366625309,2.38225007057,0.8500893116,1.13355863094,1.19624996185,0.0966266393661,0.382311105728,0.516468524933,2.05738520622,0.358900010586,0.445950001478
6908,-0.0966323018074,0.0812651365995,-0.245717436075,-0.356667220592,-0.695483148098,1.82101881504,0.687533557415,-0.590347886086,-1.25549566746,-0.578659832478,-0.296688258648,-1.15260636806,-0.696599960327,-1.53834998608,-0.640399158001,-1.02618908882,-1.00125002861,-0.538970828056,-0.371152311563,0.892127394676,-1.75531220436,-0.719850003719,-1.10139989853
672,0.163434714079,-0.0505961626768,0.0291910469532,-0.267863333225,-0.577350974083,-0.577093780041,0.444440573454,-0.0991468578577,0.504295408726,1.61100518703,-1.01064884663,0.953611671925,0.227366685867,-0.277800023556,-1.3671336174,3.74037909508,-0.226900011301,0.742866277695,0.0577871389687,0.131287902594,-0.643647909164,0.621600031853,2.03194999695
5710,-0.680743038654,0.45355284214,-0.00543497502804,-0.998708486557,-0.999799251556,0.834941923618,0.144552752376,-0.558126807213,-1.13913977146,0.674447774887,0.16721367836,-1.27792263031,0.0678000077605,-1.01244997978,-0.133891552687,-0.846732676029,-0.599600017071,-0.249613523483,-1.47459423542,-0.23595482111,-1.18747317791,-0.842450022697,-0.536300003529
2115,-0.641412079334,-0.989225149155,-0.53824621439,-0.117026805878,0.0497336164117,-0.839708924294,-0.56610929966,-0.16020399332,0.690559446812,1.25146114826,-0.333192706108,1.07906961441,-0.597900032997,1.40240001678,1.56696248055,0.513050079346,0.559800028801,0.64785951376,0.407252669334,0.822826981544,-0.552369475365,0.720749974251,-1.45360004902
7015,-0.838669478893,0.163896590471,0.0453606247902,-0.635271966457,0.740726530552,-0.0290377065539,-0.16168063879,-0.35329157114,1.01728856564,0.417202502489,0.850387573242,1.43368589878,-0.513233363628,1.2582000494,1.06151819229,1.16159033775,0.188450008631,-0.182324454188,1.56831181049,0.807733654976,2.14102745056,0.19629997015,0.410049974918
8726,-0.473993778229,0.0965503752232,0.350355774164,0.0975421667099,0.368233770132,0.0840069428086,1.53860199451,-0.204386562109,-0.251977562904,-0.985848903656,-0.948820114136,0.459329485893,-0.991033315659,-1.42425000668,-0.607364535332,0.896204054356,-0.541450023651,0.518933832645,-0.293057888746,0.53279954195,-0.22070787847,-0.912250041962,0.692600011826
2185,-0.626863121986,-1.3193269968,-0.247306004167,-0.6042765975,0.28374505043,-0.998945176601,-0.896251320839,0.0233081281185,1.40558481216,0.372877955437,0.536273360252,0.684456825256,0.170666694641,1.61940002441,1.12274909019,0.420696288347,0.0367999970913,0.425065040588,0.249694988132,0.321282356977,1.29325544834,0.642899990082,1.19784998894
3315,0.484023272991,-0.251292079687,-1.04751837254,-0.46341240406,-0.995889544487,0.652053654194,-0.174459710717,-1.18831193447,-1.93007171154,-4.89236068726,-0.701619505882,-0.557640552521,-0.230433359742,-2.90735006332,-0.982878863811,-1.20780193806,-0.440450012684,-1.66452920437,-0.706626296043,-0.462063848972,-0.810030758381,-0.645550012589,-0.0010000000475
5289,0.512414932251,-0.629989802837,-0.157853901386,-0.278301358223,0.276128351688,0.416108429432,-1.21550476551,-0.634717404842,0.912668824196,0.972871780396,0.308238089085,1.10104906559,-0.333766669035,1.62760007381,1.60145866871,1.74268007278,-0.0913999974728,-0.384207069874,-0.0429393239319,0.281828135252,1.21641945839,0.0365500003099,-2.25815010071
868,-0.105601489544,0.693214535713,-0.107645638287,1.27145504951,0.610438108444,-1.73865103722,-0.226922124624,0.819211602211,0.585259199142,0.659248769283,0.707082033157,0.602222084999,-0.772166669369,1.60715007782,0.670561671257,-1.17356657982,-0.202399998903,1.62818861008,0.342625766993,0.0977920219302,0.047405578196,0.340149998665,0.431299984455
1677,-0.022690821439,0.528272509575,0.125926941633,-1.03398621082,0.846546769142,-1.08707773685,-0.630360782146,0.154259115458,1.7197124958,0.530885398388,1.60370707512,0.896049082279,0.187966674566,1.52075004578,0.416765779257,0.825384378433,0.611050009727,0.0464775711298,2.00155138969,0.365224629641,1.61682128906,0.815800011158,1.5882499218
7043,-0.615135788918,-0.292161554098,-0.883977293968,0.155779734254,1.32366132736,-0.503068268299,-1.30435633659,-0.741439461708,0.781631112099,0.456873863935,1.060069561,0.962250113487,0.020433306694,1.75230002403,1.50906026363,1.51453113556,0.201200008392,1.11473488808,-0.689042687416,0.737596273422,1.16256165504,0.354699999094,1.07325005531
5613,-0.436085432768,-0.551866829395,0.343218713999,0.623202562332,0.414032399654,-0.450326263905,-0.486910700798,0.234168753028,2.55216598511,0.418404459953,1.35184168816,0.537604212761,-0.260966688395,3.75874996185,1.97963905334,1.25715076923,0.557900011539,0.492769658566,-0.105210348964,-0.188445806503,1.62857604027,0.526749968529,1.01324999332
