rid,CPC002_HA1E_6H:BRD-K69195780-004-03-5:10,CPC002_HA1E_24H:BRD-K69195780-004-03-5:10,CPC002_HCC515_6H:BRD-K69195780-004-03-5:10,CPC002_HCC515_24H:BRD-K69195780-004-03-5:10,CPC002_PC3_6H:BRD-K69195780-004-03-5:10,CPC002_PC3_24H:BRD-K69195780-004-03-5:10,CPC002_VCAP_6H:BRD-K69195780-004-03-5:10,CPC002_VCAP_24H:BRD-K69195780-004-03-5:10,CPC018_A375_6H:BRD-K69195780-001-01-5:10,CPC018_A549_6H:BRD-K69195780-001-01-5:10,CPC018_ASC_24H:BRD-K69195780-001-01-5:10,CPC018_HEPG2_6H:BRD-K69195780-001-01-5:10,CPC018_HT29_6H:BRD-K69195780-001-01-5:10,CPC018_MCF7_6H:BRD-K69195780-001-01-5:10,CPC018_MCF7_24H:BRD-K69195780-001-01-5:10,CPC018_NPC_24H:BRD-K69195780-001-01-5:10,CPC018_PHH_24H:BRD-K69195780-001-01-5:10
5054,0.178695261478,0.404710829258,0.351435095072,-0.897741734982,-0.715560376644,-0.480463534594,1.47302162647,-1.42887115479,0.517838716507,-0.799699783325,-4.96689987183,-0.667568743229,0.213185191154,0.174466669559,-0.421860933304,-1.11120283604,-0.419299989939
3108,-0.339123427868,-1.0490500927,1.9879887104,-1.59585607052,0.911254048347,0.255082458258,5.79096460342,0.123127579689,0.0294597782195,-0.798780083656,7.85690021515,0.629843235016,-0.304616361856,-0.118299998343,0.782257258892,3.33591771126,7.64709997177
1950,0.321951419115,-0.366604954004,0.384946733713,0.274254649878,0.647633731365,0.477029919624,-2.49513077736,-0.426213860512,-0.387016505003,0.692093729973,3.90790009499,-0.88727247715,0.844679892063,-1.09750008583,-0.738068401814,-0.0498753413558,1.23169994354
351,0.93245613575,-0.363225072622,0.508876383305,-0.871670842171,0.659660518169,0.432519614697,0.274838268757,0.350045681,-0.696930885315,0.760846436024,-10.0,-0.397426247597,-0.0688494890928,-0.703966736794,0.103407278657,-4.20742702484,-10.0
4846,-0.748404383659,0.462840795517,2.46566319466,0.271638423204,0.00180807709694,-0.215922102332,-0.371684104204,0.392078399658,0.671538174152,0.211493641138,5.49980020523,0.172810792923,0.447087883949,1.38990008831,-0.150375261903,6.35507965088,2.88170003891
1452,0.168411791325,-0.263091385365,-2.07743644714,-0.562560737133,-0.0636399537325,-0.884744405746,0.428329646587,-0.154215872288,-0.9170358181,-0.158514380455,1.58239996433,0.361179530621,-1.6564142704,-0.474766671658,-0.0981005877256,2.90341758728,-2.48600006104
4776,0.50679320097,-0.463391184807,1.27109360695,0.730107963085,0.40504989028,0.236220240593,0.776786863804,-1.22871637344,-0.738157868385,0.934673249722,3.98580002785,-0.0601769834757,1.14712440968,0.375700026751,-0.410704255104,2.01637911797,2.95609998703
6908,-0.645726919174,-0.599073588848,-0.331000089645,0.0121061950922,-0.230436608195,-0.339045673609,0.925507187843,0.307239770889,0.272532343864,0.186754643917,1.80379998684,0.568466424942,-1.43571472168,0.835800051689,0.0433887690306,0.104269064963,7.00239992142
672,-0.366218686104,0.655766904354,-0.388875752687,0.00763338804245,0.0804158300161,-0.355436682701,2.38404107094,0.249620199203,-0.423532426357,-0.0283634718508,8.19299983978,0.264247059822,-0.082170009613,0.67176669836,0.580780267715,-1.68647456169,10.0
5710,-0.0102516990155,0.367589205503,2.03871846199,-0.756214022636,-0.357193678617,0.296667635441,0.169168680906,-0.38399118185,-0.555974245071,-0.939212679863,-4.18380022049,0.422470211983,-1.39393949509,-0.45450001955,-0.391569435596,-3.12447977066,-2.5734000206
2115,-0.763507008553,0.180942341685,1.84736967087,0.089541465044,0.456012994051,0.717397451401,2.29965901375,-0.441707253456,-0.645253062248,-1.12058627605,10.0,0.894764900208,-0.137823015451,0.00783333182335,-0.2657738626,5.05286407471,10.0
7015,0.19692568481,0.189239099622,0.0744997560978,1.20206546783,0.280024290085,0.241288557649,0.00741454958916,-0.309055864811,-0.739468276501,0.59172052145,5.10400009155,-0.117552287877,1.32078909874,-0.333133339882,-0.275956451893,0.749206185341,5.92999982834
8726,0.863095462322,-0.0583958178759,1.50173187256,-0.721060156822,-0.613884091377,-0.324735969305,1.77194535732,1.13562512398,0.206096500158,-0.412001460791,10.0,0.378886759281,-0.962856411934,-0.0505666732788,0.789394676685,3.61764168739,-9.97239971161
2185,1.99059021473,-0.94070327282,2.34583520889,0.244624257088,0.111796587706,-0.41957616806,-0.0245158672333,-0.524748384953,-0.520381331444,0.523041844368,4.51049995422,0.130908966064,1.25416564941,0.154333382845,-0.777012705803,1.38043117523,-3.25060009956
3315,-0.994135797024,0.669860959053,-3.93196201324,-0.552735686302,-0.549835860729,0.105770885944,-0.927155971527,0.793018043041,0.0351134687662,-0.478165328503,-2.53559994698,1.09269022942,-0.650337934494,0.10883333534,0.429820090532,-2.93032002449,-2.87269997597
5289,-1.63683223724,-1.15977978706,-1.59780728817,1.16963732243,0.0462290644646,0.406322836876,0.346385836601,-0.51877194643,0.143977582455,0.754445672035,6.70300006866,0.651928544044,-0.0995510220528,0.00686666369438,-0.818291306496,2.01093578339,0.797699987888
868,-0.0211240053177,1.70188820362,1.14763355255,0.0495756566525,2.87023472786,-0.268138796091,1.20771574974,-0.343301177025,-0.711190760136,-0.427551031113,4.83939981461,0.111506260931,0.161845743656,0.0727333277464,0.316034406424,-3.31111121178,3.83439993858
1677,0.94280064106,-0.0881046578288,1.62502241135,0.252990543842,0.18204946816,0.773967862129,1.12228608131,-0.409629583359,-0.186590358615,0.778208076954,8.77239990234,-0.0703445523977,0.867710471153,-0.443366676569,-0.389261484146,2.99506735802,8.66359996796
7043,0.242276638746,0.680150151253,0.700947344303,0.389138758183,-0.369847595692,0.0176725909114,0.343331485987,-1.03886175156,-0.377713263035,0.626247406006,10.0,0.19104835391,0.541061520576,-0.223633348942,0.473499238491,-0.0326742231846,9.83069992065
5613,1.93534719944,0.18909651041,2.54517436028,0.671949863434,0.33387607336,0.191756770015,0.302734315395,-0.320671975613,-1.28275895119,1.48153793812,2.27209997177,0.345023483038,0.458809882402,-0.909400045872,-0.919727087021,0.360755205154,1.80060005188
595,-0.43125629425,0.126529335976,0.681264162064,0.328251242638,-0.429442405701,-0.0848013684154,1.05395781994,0.367776691914,-0.12275865674,-0.988133847713,6.4186000824,-0.0796844139695,-1.22559869289,-0.0714999884367,0.710005283356,7.20878982544,-0.535099983215
4793,-0.113197863102,-0.722996592522,2.25260567665,-0.254617899656,0.429967463017,-0.0222260579467,0.839734315872,1.32972359657,2.72546648979,-0.877778053284,10.0,-0.419226229191,-0.803122758865,0.338099986315,0.0568167492747,5.15691757202,10.0
2736,0.16452562809,0.740540742874,3.96191287041,0.71112626791,0.223311156034,-0.075833491981,1.12915146351,-0.520743608475,-0.591347277164,-0.431755959988,10.0,1.0543409586,0.59334975481,0.186433330178,-0.964658975601,2.24110102654,8.99670028687
5290,1.56147861481,0.121013194323,1.3694947958,1.02029561996,0.440306186676,0.341280966997,0.538439393044,-0.0810236111283,-0.524810194969,1.12675631046,0.047800000757,-0.984494686127,0.912453949451,0.340533316135,0.203663051128,-1.06750977039,-4.68149995804
6194,-0.13572396338,-0.750749647617,0.000310514093144,0.000315932207741,-0.481725692749,0.552672505379,-0.249794349074,0.273018687963,-0.000188132748008,0.000158955415827,0.0,5.22126174474e-05,-0.342766880989,-0.733833312988,0.415385067463,-3.6327791214,-0.00340000004508
1676,1.46099805832,0.237119615078,-0.498506039381,0.565236210823,0.438718855381,-0.127729222178,-0.302417397499,-0.802353382111,-1.04779934883,0.594412326813,-1.53709995747,-0.560186028481,0.768253207207,0.115533351898,0.486621975899,1.2774078846,-4.96689987183
23512,0.567594110966,0.234093382955,1.85309576988,-0.377037644386,0.5557295084,0.232295498252,0.955409646034,-0.104514464736,0.722751498222,-0.49060356617,-3.85759997368,-1.43936133385,-0.707879602909,0.88056665659,0.409486353397,-1.48380410671,-1.24399995804
148022,-0.0159578248858,0.248344480991,0.691984772682,-0.73269289732,-1.4501144886,-0.583260893822,1.47563815117,0.50347083807,-0.241115480661,0.138454347849,8.29020023346,-0.491618096828,-0.0855419039726,0.0973666906357,0.413691461086,-0.843690335751,3.76830005646
1906,0.738513052464,0.369323313236,0.324988931417,0.833496153355,0.243967950344,0.451803326607,-0.427389591932,-0.376660346985,-0.406272798777,0.134015381336,-0.445199996233,-0.142609834671,1.15997135639,0.0365333333611,0.0205381661654,4.00803279877,2.91079998016
8878,-1.0102763176,1.07064533234,0.752399146557,-0.365410238504,-0.38514187932,-0.526985526085,0.334669262171,-0.197660326958,-0.0548743829131,-0.281696468592,-6.70499992371,-0.129086256027,-1.78464627266,-1.56433331966,-0.2929700315,-1.02827548981,-10.0
3091,-0.224913388491,0.333128333092,0.657116770744,-1.15682709217,-0.175190389156,0.360562503338,0.151009857655,-0.682281792164,-0.219633951783,0.551728904247,-2.20900011063,-0.559909105301,0.713451385498,0.69470000267,0.299382150173,-0.0180657207966,-10.0
5743,1.98971140385,-0.674137234688,-0.535949587822,-0.300128668547,1.71554911137,0.788792431355,4.01675891876,-0.34283682704,-0.141186207533,0.565700471401,10.0,0.116480924189,-0.63793939352,0.319466710091,-0.581418693066,0.503430664539,-2.19709992409
5321,1.94451498985,-0.0408817231655,0.707402229309,0.617018818855,0.533892273903,0.0626793801785,0.179049402475,-0.556517660618,-0.797010362148,0.317046821117,-3.46830010414,-0.182189807296,0.556394398212,0.401266694069,-0.523698568344,-1.28805756569,-10.0
4144,0.271676063538,-0.766270339489,0.149914637208,-1.2062561512,0.431999534369,0.00528539344668,-0.835668206215,-1.66086888313,-0.982277870178,0.511987566948,-10.0,-1.84745335579,-0.88841766119,-0.392533361912,-1.20525634289,-3.79019021988,-1.19790005684
1981,0.25120690465,0.0109881330281,2.42210626602,0.364045679569,0.29211756587,0.0831760913134,-0.525318562984,0.379182577133,-0.321635991335,-0.660818576813,-0.162599995732,-0.586409628391,-0.505136907101,-0.405566692352,-0.202248305082,0.592734932899,0.250499993563
695,-0.614780604839,-1.28039765358,-1.26401650906,-0.505458474159,0.566507577896,-0.172025486827,4.95442533493,-1.06483781338,0.883762300014,2.76941418648,10.0,0.901362299919,-0.253340572119,0.553533375263,-0.270877242088,6.42089891434,8.56659984589
10398,-1.95299863815,-0.188113063574,-0.515333771706,0.0598117373884,-0.0176353827119,0.755129992962,-0.0264316797256,0.18193924427,-0.960894882679,0.667183756828,-4.32810020447,0.533913969994,0.0979833602905,0.2527333498,-0.161661595106,0.25723618269,-0.097000002861
5708,1.10469067097,-0.837254047394,2.95428466797,-0.579290807247,-0.185517549515,-0.162500813603,0.00489813834429,-0.936858177185,-0.579946041107,0.176148399711,-9.14719963074,-2.48268580437,0.488115847111,-0.0968999862671,-2.07626819611,-6.05301380157,-9.7281999588
1213,-0.680645048618,0.367873132229,0.819236159325,-0.943428993225,-0.80514383316,-0.338139414787,0.446706563234,0.766622126102,0.748375058174,-0.577435195446,1.80970001221,0.0382812693715,-0.822195291519,-0.529433310032,1.08948898315,-4.23745727539,2.8857998848
226,-0.424469947815,-0.119898967445,1.34549295902,-0.870085954666,-0.38920044899,-0.256645381451,0.550682604313,-0.0205845534801,0.447538673878,-1.17313015461,-7.52510023117,0.553985714912,-1.00010204315,-0.0939000099897,-0.328552722931,3.49318408966,1.60090005398
6777,0.460198611021,-0.03811006248,0.300159424543,-0.322566539049,0.177837476134,0.498932629824,4.33509540558,-0.614702224731,-0.342662930489,2.30407094955,9.09939956665,0.274676054716,-0.141234517097,-0.257966667414,0.927115023136,1.03407490253,7.13019990921
2113,0.596196532249,-0.188549846411,2.60763192177,-0.119925059378,0.0970154479146,0.369265317917,0.612145245075,-0.574037432671,-0.220013737679,-0.562915384769,0.485900014639,0.875883758068,0.175155386329,-0.0994333475828,0.123593404889,2.0819234848,-5.08629989624
3329,-0.939420938492,-0.284489870071,1.42789435387,-0.146480977535,-0.164935946465,0.625472784042,0.22274056077,0.383168011904,-0.234082430601,-0.683772325516,-0.855499982834,0.532261788845,-0.852964878082,-0.2799000144,-0.283084183931,-2.45512080193,-0.156900003552
1050,0.014612544328,0.287956386805,0.520976185799,-0.483080565929,-0.0022792071104,-0.393926471472,0.944249868393,0.162846803665,-0.14741268754,-0.439759612083,0.0368999987841,0.745725989342,-0.29309669137,-0.0461666584015,0.531844496727,-0.299706250429,2.7186999321
9491,1.04037797451,3.13063263893,1.0017054081,1.08939123154,0.015193477273,-0.20425619185,-0.69900983572,-0.651470720768,-0.370471328497,1.32479178905,-3.38649988174,0.0754716992378,1.03087043762,0.047333329916,0.530279219151,-0.496515274048,-3.23270010948
22926,-1.06557703018,0.0450963638723,-3.09493255615,0.259009450674,0.0188610628247,0.379120349884,0.626370131969,0.0904692187905,0.0224323328584,-0.71828609705,8.63809967041,-0.378509432077,-0.313458740711,-0.249633342028,0.449163913727,-1.46537268162,6.69029998779
5899,0.0636500120163,0.154526472092,2.45005130768,-0.0211531966925,-0.232728645205,-0.328003227711,1.53300309181,-0.0643990039825,-0.890159964561,-0.204871892929,4.07140016556,0.643699407578,-1.07814276218,-0.150833338499,0.336855173111,1.90518391132,1.78020000458
5467,-0.0146398544312,0.959006309509,1.22895801067,0.278201848269,0.286352396011,-0.982026696205,1.74944007397,0.284626811743,-0.452298343182,0.184968680143,10.0,0.279439300299,-0.314067542553,0.119200006127,0.0656372308731,7.98760509491,9.94029998779
6774,0.234264612198,-0.265356123447,0.545213103294,0.466310232878,0.22174744308,0.587198734283,1.28588855267,-0.771864533424,-0.168289244175,-0.107765763998,5.00209999084,0.247396543622,-0.862491190434,0.175966665149,3.20375132561,-2.75426626205,4.69759988785
1788,0.836030840874,0.103375032544,1.2404435873,0.834995210171,0.504322171211,-0.100211761892,0.312878578901,-0.619213938713,-0.668365001678,0.60041987896,2.25920009613,-0.192312866449,0.8071641922,0.432766675949,-0.465304642916,1.78210675716,-3.1156001091
5921,0.0740531980991,-0.36325109005,1.75291645527,-1.19859600067,-0.872908830643,0.109606027603,2.25696015358,0.272390604019,-0.795926988125,-0.248801067472,-4.63929986954,-0.778028964996,-0.717784166336,0.182866677642,0.232816785574,-2.79949879646,3.80800008774
5721,-0.75380730629,-0.000653743743896,-4.20655250549,-0.430478453636,0.461227595806,0.209943339229,-0.402717620134,0.139126062393,0.241099268198,0.799372553825,-10.0,0.998254537582,-0.683753907681,-0.287933349609,-2.45716118813,3.97801351547,2.6482000351
2263,1.19827699661,0.355189502239,1.2687690258,1.04469001293,0.360340237617,0.629878222942,-0.0896467640996,-0.874177455902,0.362694203854,0.367130458355,-0.936200022697,-1.08363759518,1.36398983002,0.0344666615129,-0.654143691063,-0.186382755637,-8.22220039368
808,1.40160608292,-0.463954776525,1.194206357,0.902935266495,0.479723393917,-0.359074234962,-0.306262999773,0.018920481205,-0.592819690704,0.480396181345,-0.713100016117,-0.238824158907,1.1213684082,0.516833305359,-0.204679504037,0.022038474679,-1.04799997807
30001,0.672691226006,-0.342364311218,2.16927099228,-0.641801476479,-0.779405355453,-0.138772428036,1.44384980202,1.09713375568,-0.367917299271,-0.908255875111,8.23299980164,0.667136371136,-0.749124884605,-0.788233339787,0.672762393951,-0.435346692801,1.02730000019
348,1.06087303162,-0.774251759052,-0.341310024261,1.08856296539,0.458669275045,0.550930440426,0.442387223244,0.746209025383,-0.255792409182,0.182145446539,3.76200008392,1.12824845314,-0.0174944698811,0.955733299255,-0.130517661572,-0.0621654987335,-0.65340000391
30849,-1.075289011,-0.495536148548,1.53697490692,-0.631959915161,-0.916831374168,-0.699084579945,0.900277018547,0.222722873092,0.0203213319182,-0.000121638178825,3.30130004883,-0.877680122852,-0.576808869839,0.150466680527,0.345227628946,0.00373575091362,0.705999970436
1454,-0.0315691828728,-0.925197601318,2.72177243233,0.734857678413,-0.473787337542,-0.443846404552,0.969172775745,-0.502978861332,-1.06711125374,-1.19636583328,2.80909991264,-0.715819060802,-0.658965528011,0.0719999969006,0.266917735338,-0.103570118546,-3.86759996414
6500,-1.11405038834,0.602926015854,0.400630027056,0.628708362579,-0.188779443502,-0.0665225684643,1.48177659512,0.275058865547,-0.0160310864449,-0.327734798193,4.51989984512,0.76395970583,-1.61911320686,-0.284266680479,2.64578509331,-0.0532519817352,6.59660005569
5627,-0.632662653923,-0.3831641078,1.6429516077,-0.374224722385,-0.215178996325,-0.140707924962,-0.357942461967,1.08573174477,0.845881462097,-0.440263569355,2.84549999237,0.680691182613,-1.27574491501,-0.719066619873,0.947628259659,-1.31031298637,3.91219997406
5715,0.135409519076,0.155188143253,0.083768106997,-0.70984262228,-0.0147428065538,-1.70768296719,0.321984022856,0.278356790543,0.011005744338,0.0409188456833,-8.84599971771,-0.811793267727,-0.366283804178,0.750599980354,1.06386590004,-1.54977869987,0.479299992323
4791,0.552764236927,-0.465034902096,0.789672672749,-0.223651707172,1.24857378006,0.0970344692469,1.79874932766,-0.184536829591,-0.453988164663,1.36843693256,10.0,0.503663241863,0.236520528793,-0.371433347464,0.678483068943,0.557951211929,8.49300003052
56924,1.33096814156,-1.15120863914,0.123725861311,-0.930661141872,-0.23751039803,-0.625614583492,1.220079422,1.58627021313,0.150514006615,0.675668120384,10.0,-0.38787150383,-0.228721469641,-0.0555332899094,0.246481522918,3.61886119843,10.0
2690,0.911733269691,0.553243756294,0.384974986315,0.137159720063,-0.231872171164,0.45539098978,2.01609778404,0.210786059499,-0.0153613761067,0.0388804972172,1.09940004349,-0.618842363358,0.454258143902,0.395600020885,0.643241882324,8.47374820709,4.40240001678
1019,-0.0648948699236,1.64322030544,1.84468972683,0.401151448488,-0.194848835468,0.237728193402,0.850682914257,0.617137610912,0.477213084698,-0.678791880608,-3.01020002365,0.764796316624,-0.239557668567,-0.182099997997,-0.469736039639,-0.201606824994,7.60559988022
51422,1.13282907009,0.651835083961,2.70346784592,0.545277833939,0.41973477602,-0.121203929186,1.98317778111,0.314546644688,0.280646026134,-0.0550635159016,6.61350011826,0.0647951886058,-0.213720023632,0.610933363438,0.163831353188,3.110704422,5.85979986191
5788,0.602211952209,0.587620794773,-0.957291483879,-0.0137526094913,0.875137090683,0.216345444322,-0.189899802208,-0.765612840652,-0.667617082596,0.182276815176,4.09499979019,-0.765187859535,0.1229929775,0.268333375454,-0.101037681103,-0.632799506187,1.41519999504
6709,-1.17810082436,-0.255631744862,-0.448100209236,-1.2287582159,-0.759872376919,0.0562623254955,1.46666276455,0.447598814964,0.844057202339,-0.916167020798,10.0,0.741228640079,-0.893006682396,-0.611733317375,-0.779156684875,1.31878733635,9.90250015259
1277,-1.1493935585,0.807198047638,2.04299545288,-0.989895045757,-0.336511552334,-0.0358481556177,3.50395059586,-0.254824399948,-0.917032003403,-0.456455349922,-0.0627000033855,-1.10067379475,0.405431419611,3.2326002121,0.0333435162902,5.34755992889,1.90030002594
993,0.0117137730122,-0.72467982769,2.35449814796,0.547733426094,-0.282148003578,0.684000849724,0.522086083889,0.452720612288,0.681591391563,-0.172976747155,7.23339986801,0.528583347797,-0.480588287115,-1.30143332481,0.34330612421,-2.41804504395,10.0
7157,-1.15494084358,-0.0251307822764,1.47619843483,0.187404289842,1.97809112072,0.32095643878,0.466492444277,-0.341913044453,0.409604102373,-0.582982838154,4.03499984741,0.760355591774,-0.912225663662,0.265033334494,-0.316570580006,1.25797832012,4.78319978714
1958,0.353342592716,0.247317135334,-0.0306961163878,-0.0236505568027,-0.128389656544,-0.170357778668,3.8029897213,-0.869630157948,-0.190917983651,-0.973055183887,7.70720005035,0.0453404635191,-0.392819732428,-0.58793336153,0.141861006618,4.42694854736,10.0
4582,0.362949043512,-0.281226992607,1.65990614891,-0.923351109028,-1.20984303951,0.336659789085,-0.529987335205,-0.379662871361,-0.417498379946,0.362173169851,10.0,0.674954175949,0.0141070708632,0.0927333235741,0.748368382454,8.55409145355,10.0
9212,-1.3612729311,-0.0871219113469,1.90674781799,0.321087867022,-0.867630124092,0.332658827305,-0.074277639389,-0.884960472584,-0.31483155489,0.119663894176,1.12839996815,0.950612723827,-0.0694637000561,0.121166691184,0.0531274974346,-1.25469648838,-3.48460006714
8440,-0.13470877707,-0.453862786293,0.0978536307812,-0.0346907526255,0.29263061285,-0.351418882608,0.542068064213,0.479958534241,-0.267182081938,-0.165732622147,4.55569982529,-0.89339196682,-0.5265635252,-0.352433353662,-0.277618795633,-1.63755309582,3.30830001831
6790,-0.581814050674,-0.450388371944,2.73604893684,-0.69754254818,-0.530405879021,-0.0421268455684,0.83952075243,-0.542056322098,0.650615990162,-1.76984238625,3.08649992943,0.39339953661,-1.27030074596,0.456800013781,0.105991818011,-1.78440606594,3.04119992256
8851,1.50007140636,0.628553271294,3.53566026688,-0.133923843503,-0.654971659184,0.914086163044,1.685562253,0.360738188028,-0.0262894332409,-0.296937942505,10.0,-0.360577553511,0.141502022743,-0.943000018597,0.644871592522,0.332709044218,7.90929985046
2534,-0.637026369572,-0.637767612934,2.3458211422,0.360672593117,-0.59341853857,0.0116889681667,2.19791889191,-0.931319832802,0.756227850914,0.666005730629,5.88889980316,0.0839702412486,0.307218849659,-0.579400002956,0.325667947531,0.45328810811,2.62809991837
4893,0.630368053913,-0.583475291729,-4.42461919785,0.659459173679,0.468842834234,0.214500844479,0.768391370773,-0.711330652237,-0.456156164408,0.285074293613,2.72410011292,-0.340829581022,-0.231069281697,-0.354300022125,-0.131887063384,2.8522977829,-1.08449995518
665,-0.0858143419027,-0.550511300564,1.28830099106,0.0928418636322,-0.520094573498,-1.02123165131,3.16901350021,0.223289385438,0.270579278469,-0.304482698441,-6.34549999237,0.557486832142,0.357946693897,0.904800057411,-0.306617468596,0.647444248199,10.0
4313,0.688445806503,0.962757587433,0.632004439831,0.293403208256,0.592243075371,1.03779900074,-0.821347534657,0.686913847923,-0.330508708954,0.956839799881,-1.86489999294,-0.426118582487,0.954166769981,0.450599998236,-0.576548337936,0.756258964539,1.00100004673
1022,0.00981892645359,0.0600485093892,0.502441167831,0.0258268266916,0.228016346693,-0.456143707037,-0.365896224976,-0.192516759038,0.312757670879,0.431196957827,7.82079982758,-0.104650035501,0.231018409133,-0.308300018311,-0.401266783476,-0.313891589642,0.638300001621
5880,0.112070977688,0.135523945093,1.43380248547,-0.820697426796,0.0621596425772,-0.201448723674,2.78906440735,-1.0730496645,-0.244001537561,0.247650533915,10.0,-0.843391656876,-0.348027378321,0.0703666657209,-0.429326683283,2.0845143795,10.0
3162,0.176280155778,1.04109144211,0.55995619297,-0.805261135101,-0.0879113078117,-0.302516698837,-0.158821552992,-0.743306219578,-0.211549788713,0.248604550958,-2.38870000839,0.51371639967,-0.706961035728,-0.660566687584,-0.778065443039,0.229832202196,-0.0271000005305
1282,-0.111532054842,0.0584297850728,0.487215310335,0.0303691923618,-0.350973725319,0.601996779442,-0.569721519947,-0.668613195419,-0.0231001414359,-0.991762042046,-10.0,0.247242212296,1.4787787199,-0.324233353138,-0.228034049273,0.672765314579,0.202800005674
3383,1.10053253174,0.488164395094,1.36774933338,0.524755716324,0.235449999571,0.32397377491,1.58662045002,-0.278151214123,-0.332626670599,2.70862007141,5.20179986954,-0.421262055635,0.57270783186,-0.393899977207,0.128031551838,-1.58131313324,4.08239984512
727,0.485318273306,-0.417348027229,1.81257462502,0.0525506138802,0.254301816225,-0.111126832664,0.988095998764,-0.771546661854,0.0660469681025,0.129591405392,2.54279994965,-1.16729664803,0.142808109522,-0.0128333121538,0.0797685086727,-0.53483569622,-0.582700014114
4792,0.274102658033,0.116844251752,-3.07798719406,-0.1516045928,-0.175278946757,-0.242437005043,0.174516931176,0.187888860703,-0.554488062859,-1.38390016556,0.57230001688,0.799202919006,-1.19966816902,-0.343433320522,-0.0847149044275,-1.72014093399,-1.85469996929
4794,1.49866604805,-0.467345535755,1.79860270023,0.581286251545,0.156730130315,0.166867420077,0.784247815609,1.60177445412,-0.721749067307,0.886652052402,5.22930002213,-0.188603639603,0.125496163964,0.242399990559,0.323884487152,-0.403348922729,1.36749994755
