rid,ERG010_VCAP_6H:BRD-K24002047-001-01-6:10.115,ERG010_VCAP_24H:BRD-K24002047-001-01-6:10.115,ERG017_VCAP_24H:BRD-K24002047:10.11,ERG017_VCAP_24H:BRD-K24002047:3.37,ERG017_VCAP_24H:BRD-K24002047:1.12,ERG017_VCAP_24H:BRD-K24002047:0.37
5720,1.32539999485,0.675081849098,2.13975024223,1.76105117798,1.78111755848,1.60069358349
466,0.757749974728,0.265361756086,0.761302411556,0.861177325249,0.471023082733,0.604224562645
6009,0.423099994659,-0.527697324753,0.732462763786,-0.46435469389,0.708101034164,0.282685518265
2309,0.319249987602,0.478383928537,0.945786476135,0.692566096783,-0.0765132158995,0.117490179837
387,0.590700030327,0.540490925312,-0.206895887852,-0.778763651848,-0.0267853364348,0.235793337226
3553,-0.671399950981,-0.836327016354,-0.638846158981,0.374070882797,-0.793285548687,-0.526304543018
427,-0.0989499986172,0.0204944908619,0.420190811157,0.00531699508429,0.491763323545,0.461399614811
5898,0.0193500071764,0.404910862446,0.485468387604,1.00631952286,-0.203606545925,-0.627544760704
23365,-0.0988499820232,1.06801426411,0.449899286032,-0.833130657673,-1.23398566246,0.43236169219
6657,-0.703050017357,-0.508325874805,-0.76806384325,0.454736828804,-0.869314789772,-0.551963448524
5054,-0.652200043201,-0.665513515472,-0.303186774254,0.743685603142,0.660217761993,0.364412158728
3108,-0.683849990368,-0.233186706901,-0.0990450233221,-0.0701254159212,0.389170348644,-0.507538616657
1950,0.220550000668,-0.410632103682,0.57213807106,-0.480080753565,0.544955134392,0.243820637465
351,0.42429998517,0.147086635232,-0.0710812211037,0.0217940378934,-0.0697301179171,-0.00117586553097
4846,0.080150000751,0.757996082306,-0.253510653973,-0.685331642628,0.00280504953116,-0.0677687823772
1452,-0.985499978065,-0.818087935448,-0.223972007632,-0.585648775101,-0.257456690073,-0.877526521683
4776,-1.29445004463,0.0183207541704,-0.613953113556,-0.332172513008,-0.971784055233,-0.954716920853
6908,0.448099970818,0.184701830149,0.238517522812,-0.110802531242,0.503759264946,0.3707010746
672,0.581749975681,-0.295486479998,0.814169943333,0.829102277756,1.63412666321,1.17466568947
5710,-0.688899993896,0.0303519070148,-0.286781698465,0.531684041023,0.286873370409,-0.21393597126
2115,0.245550006628,0.369130820036,-0.331283837557,-0.244767546654,-0.528775572777,-0.857827067375
7015,-0.231500014663,-0.705458521843,-0.583550333977,-0.318369448185,-0.732890129089,-0.720641136169
8726,2.40755009651,0.546241819859,-0.597927808762,0.0838697403669,0.754812598228,0.279987424612
2185,-0.109549999237,-0.143294721842,-0.636216163635,-0.883516311646,-0.810955107212,-1.02453768253
3315,0.694350004196,0.309709459543,0.139274179935,0.344181269407,-0.220845907927,0.141826272011
5289,-0.777549982071,-0.553033471107,-0.47284001112,-0.446538448334,-1.24508488178,-1.25951933861
868,-0.229999989271,0.0638221502304,-0.545176744461,-0.357976764441,-0.159772798419,-0.237612128258
1677,-1.51769995689,-0.108731605113,-0.537436366081,0.160847380757,-1.04863107204,-0.545140147209
7043,-1.38945007324,-0.935256659985,-0.035203576088,-0.0510037392378,-0.802847445011,-0.7873519063
5613,-1.13950002193,-0.347479403019,-0.283371925354,-0.455753922462,-0.796845078468,-0.71863424778
595,-0.151399999857,1.32261610031,-0.141383215785,0.224520862103,0.435622990131,-0.172594457865
4793,0.283199995756,0.621696412563,0.497211635113,-0.163642048836,0.497629642487,0.518110096455
2736,-0.462549984455,-0.364120662212,0.231648117304,-0.691635608673,-0.615502595901,-0.71066057682
5290,0.22129997611,-0.956936717033,0.318755328655,0.490787506104,-0.908337295055,-0.160868674517
6194,0.0,0.000288262264803,0.577529966831,-0.586108863354,1.12343907356,0.326170384884
