rid,CPC010_A375_6H:BRD-K20032655-001-04-4:10,CPC013_A375_6H:BRD-K20032655-001-01-0:10,CPC010_A549_6H:BRD-K20032655-001-04-4:10,CPC013_A549_6H:BRD-K20032655-001-01-0:10,CPC010_A549_24H:BRD-K20032655-001-04-4:10,CPC013_A549_24H:BRD-K20032655-001-01-0:10,CPC013_ASC_24H:BRD-K20032655-001-01-0:10,CPC010_HA1E_6H:BRD-K20032655-001-04-4:10,CPC013_HA1E_6H:BRD-K20032655-001-01-0:10,CPC010_HCC515_6H:BRD-K20032655-001-04-4:10,CPC013_HCC515_6H:BRD-K20032655-001-01-0:10,CPC010_HEPG2_6H:BRD-K20032655-001-04-4:10,CPC013_HEPG2_6H:BRD-K20032655-001-01-0:10,CPC010_HT29_6H:BRD-K20032655-001-04-4:10,CPC010_MCF7_6H:BRD-K20032655-001-04-4:10,CPC010_MCF7_24H:BRD-K20032655-001-04-4:10,CPC010_PC3_6H:BRD-K20032655-001-04-4:10,CPC010_PC3_24H:BRD-K20032655-001-04-4:10,CPC010_VCAP_6H:BRD-K20032655-001-04-4:10,CPC010_VCAP_24H:BRD-K20032655-001-04-4:10,CPC013_HT29_6H:BRD-K20032655-001-01-0:10,CPC013_MCF7_6H:BRD-K20032655-001-01-0:10,CPC013_MCF7_24H:BRD-K20032655-001-01-0:10,CPC013_NEU_24H:BRD-K20032655-001-01-0:10,CPC013_NPC_24H:BRD-K20032655-001-01-0:10,CPC013_PC3_6H:BRD-K20032655-001-01-0:10,CPC013_PC3_24H:BRD-K20032655-001-01-0:10,CPC013_SKB_24H:BRD-K20032655-001-01-0:10,CPC013_VCAP_6H:BRD-K20032655-001-01-0:10,CPC013_VCAP_24H:BRD-K20032655-001-01-0:10
4776,-0.632708013058,-0.48809659481,-0.827199995518,1.1045999527,-0.529950022697,1.74570727348,0.234900683165,0.280867159367,-0.205202758312,0.543299973011,0.439088612795,1.0934470892,-0.568194448948,-0.127492189407,0.430629372597,0.49755641818,0.201960489154,0.420136094093,1.59151649475,-1.01678526402,-0.155103668571,0.160097628832,0.754426836967,1.53425002098,-0.0765048414469,-0.109810747206,0.51938521862,-0.000232526101172,0.274668931961,-0.460637032986
6908,-0.0733813047409,-0.105145677924,1.48210000992,-0.688000023365,-1.56159996986,-1.39680302143,-0.121689327061,-0.648980617523,0.363509714603,-0.822200000286,-0.589392185211,-0.72280395031,1.26992058754,0.450060606003,0.0776891931891,0.176360487938,-0.752968788147,-0.142958953977,-1.27867817879,1.71377372742,-0.162984400988,0.517058074474,-0.718071758747,-0.731900036335,0.0559004917741,0.00403178762645,-0.885164737701,2.54521107674,-0.134582549334,-0.326374530792
672,1.07568657398,-0.604691624641,1.4387499094,-0.364199995995,-0.513049960136,-0.238111674786,-0.536491513252,-0.142727568746,-1.05213141441,-0.110466659069,0.693732857704,0.302784502506,0.828302502632,-1.25555634499,-0.539826512337,0.108593687415,0.516085624695,-0.147050485015,-0.798215210438,1.96395242214,0.0546706169844,-0.404007077217,0.420926392078,2.32159996033,0.199661463499,-0.676255166531,-0.187457233667,-0.124843776226,0.0116046667099,0.128502085805
5710,0.818364262581,-0.312301784754,1.33264994621,-0.838450014591,-0.439900040627,-0.475174546242,-0.0563029944897,-1.26591825485,-0.13273665309,0.132366672158,-0.9597864151,-0.491119474173,0.537546336651,0.0907969772816,-0.0393120571971,-0.0188363194466,0.137152969837,0.295219421387,-0.128599986434,0.401305705309,-0.299775421619,-0.403517246246,-1.36657643318,0.0743499994278,-0.417196929455,-0.906276226044,-0.166179209948,0.310691267252,-1.6028097868,0.0320240557194
2115,-0.90818220377,-0.324073433876,-0.250599980354,0.799549996853,-0.600550055504,0.456351459026,1.34603941441,0.532607018948,-0.647665739059,-0.764800071716,0.601004183292,0.935727000237,-1.47013640404,0.533919274807,-0.150241479278,0.777257680893,0.418040186167,-1.63533496857,0.475653022528,-0.501318991184,0.558645665646,-1.10211026669,1.32088267803,-0.477100014687,0.620057225227,-0.468694865704,-0.698604941368,-0.383463144302,0.262443393469,0.615514695644
7015,-0.654238164425,0.67925131321,-0.0232999995351,0.562550008297,0.34090000391,0.46763420105,1.95461058617,0.220751076937,-0.358204901218,0.439166665077,0.13754491508,0.229155644774,-0.00923795253038,0.332299798727,0.461866676807,1.65795564651,0.659601092339,-0.0800587385893,0.0113734714687,0.550312995911,-0.303592264652,-0.0718418806791,0.85635638237,-1.0205000639,-0.293168157339,0.284711569548,0.705356895924,0.0571557581425,0.74288135767,-0.105086617172
8726,0.416643291712,-0.328864693642,1.18305003643,-0.450549989939,-0.761299967766,0.0180327259004,0.477245330811,-0.253780633211,0.280354291201,0.43403339386,0.25055912137,-0.240836009383,0.43750846386,-1.37803304195,-0.040559861809,0.229891970754,-0.0065206438303,-0.345458328724,1.25806820393,0.406474649906,-0.408231854439,0.738469362259,-0.377013891935,0.744799971581,0.17154212296,-0.652186989784,-1.17816495895,-0.385648578405,-0.025355309248,0.155494347215
2185,-0.677186787128,0.556808948517,-0.140799999237,0.414749979973,2.24319982529,1.10113406181,1.36489737034,0.615200102329,-1.00189328194,0.539133310318,0.249908700585,0.903014183044,-0.452696830034,-0.105475008488,-0.19974116981,0.370158702135,0.49700063467,0.425300240517,-1.49472153187,-0.680838644505,-0.434124469757,-0.416465550661,0.631703853607,0.939949989319,0.656564116478,0.185377076268,0.254530221224,0.0391134731472,0.547619462013,-0.038208566606
3315,0.00106221437454,-3.18657588959,0.548549950123,-0.99899995327,-5.33724975586,-0.198623627424,0.0416351556778,-1.02380144596,0.410982638597,-0.042966671288,-0.940639734268,-0.801095247269,-0.585758686066,0.533132910728,-0.632987380028,0.166840285063,0.0936675518751,0.209642291069,-0.957625210285,-0.449790298939,-0.0726954191923,-0.393944084644,-0.181652486324,-0.296100020409,-1.01357281208,0.0502413138747,-1.24201309681,0.0,-0.464897334576,0.659634709358
5289,0.258322060108,0.902518391609,-1.2160500288,0.242149993777,4.03639984131,0.368670403957,0.248771727085,1.68536615372,0.283347606659,-0.082666657865,0.867739140987,0.134627535939,0.925193428993,-1.31264877319,-0.193707689643,1.30728244781,0.787096858025,0.921296536922,-0.218825191259,0.0454482510686,0.215077087283,-0.643847167492,0.252111881971,0.0916000008583,0.237923562527,1.81712448597,-0.188880413771,0.107177473605,0.577425718307,-0.123764686286
868,0.844804406166,0.63763833046,2.23715019226,0.344699978828,-4.1048002243,0.032425917685,-0.102536216378,0.198128715158,-0.647514522076,-0.48586666584,0.206989437342,0.346714735031,-0.361441642046,-0.189414843917,0.822285711765,-0.42271438241,0.85849905014,0.897780120373,0.0219375360757,-0.216597527266,0.483278423548,0.364798486233,0.218878954649,1.0476500988,-0.263090252876,-0.947562158108,0.394674122334,0.258646160364,0.0312978774309,0.491910636425
1677,-0.542218625546,-0.150148361921,-0.661849975586,1.1780500412,1.13005006313,1.07060658932,-0.186430618167,0.478655666113,-0.682639837265,1.01696670055,0.390810757875,-0.103468313813,-1.22539234161,0.518678367138,-0.109978199005,1.30587768555,0.397690594196,-1.41897404194,5.36919641495,-0.268484681845,0.262828439474,-0.420300662518,1.09397423267,-0.155900001526,0.435850709677,0.334069401026,-0.779384613037,-0.123276434839,0.872844457626,-0.425327062607
7043,-0.390343159437,0.334753602743,-0.437000006437,1.16820001602,4.80679988861,1.66898334026,1.05884921551,0.355431437492,-0.509635329247,0.574800014496,0.300745368004,0.576318800449,-0.103685453534,-0.0489043444395,-0.367376804352,-0.0884591564536,0.477411985397,0.429968476295,-0.375588655472,-0.223670035601,1.15015780926,-0.141279354692,1.69296705723,0.531450033188,-0.30613297224,0.0795223787427,0.681402087212,0.476969391108,-0.67754638195,0.514115571976
5613,-1.01105356216,-0.140080422163,-0.672549962997,0.466949999332,0.635699987411,1.95326328278,0.153267368674,0.500339508057,-0.0581564046443,0.0947333276272,0.130061089993,0.461384832859,-0.611980199814,0.184387072921,0.211717158556,0.870897591114,0.698992192745,-0.275274157524,-1.3238863945,-0.105090536177,0.21582184732,-0.534333944321,1.64261627197,0.740450024605,0.985502421856,0.34003803134,0.677525937557,-0.294243603945,0.68554520607,0.788654565811
595,0.649728357792,0.932917177677,0.439900010824,0.422100007534,-0.0758499950171,-0.32190951705,0.137421905994,-0.550214886665,0.651311516762,-0.820266664028,0.122121863067,-0.374427229166,-0.0444177053869,0.876527011395,-0.465566515923,0.252031624317,0.785241603851,0.313236117363,-0.166024774313,0.890285551548,0.590846717358,-0.273880720139,-0.583248853683,0.822999954224,0.49337682128,-0.061617448926,-0.676106333733,0.380698859692,-0.120019540191,0.250991076231
4793,-0.153424233198,0.650885224342,-0.0351500064135,-0.659850001335,1.20134997368,-0.507984280586,0.586515545845,0.29896146059,-0.820522427559,-0.16386666894,-0.154244929552,0.41669690609,0.531861066818,0.358442604542,-0.662313222885,0.0395625941455,-0.807743608952,0.402312994003,-1.03163003922,0.137074410915,0.279120117426,-0.406595736742,-0.525588810444,-1.38230001926,-0.95678716898,0.0309623479843,0.0019311606884,3.75873279572,1.5099864006,-0.610746383667
2736,-0.573773741722,0.16016960144,-1.18970000744,0.633650004864,0.289249956608,0.811254680157,1.46586251259,0.650382101536,-1.16258072853,-0.0482000112534,-0.24114535749,0.549708068371,-0.743415474892,0.492366015911,-0.0856379419565,0.777271866798,-0.0485199838877,-0.0435232110322,0.29077911377,-0.582136929035,0.298196315765,-0.564921975136,0.254492461681,0.599349975586,-0.992617785931,-0.0820825397968,-0.164807274938,0.229472249746,0.242503777146,0.057726457715
5290,-0.962461650372,-0.631902575493,-0.198299974203,0.221149995923,0.243650019169,0.683673143387,0.878224551678,0.499915391207,-0.45438799262,0.0621666610241,-0.246350228786,0.185523957014,-1.27098584175,-0.673288345337,0.279481500387,-0.187554374337,-0.63902169466,-0.111906632781,-1.44275915623,-0.841569900513,0.0607973784208,-0.719371914864,0.168472856283,-4.83624982834,0.219263374805,0.0391090810299,0.218940556049,-0.373546034098,0.177262917161,-0.517780542374
6194,0.000186609846423,-0.280364632607,0.0,-0.00034999998752,-4.84145021439,-0.753017783165,0.0,-0.343024998903,-7.76113738539e-05,-1.75436675549,-0.0017719080206,-0.176593109965,0.000121182092698,-0.600512981415,-0.531272888184,0.464271187782,-3.79389333725,0.290423572063,-3.89168000221,-0.379751503468,0.0656812489033,0.0383143573999,0.944640159607,-0.000350000045728,-0.0273116510361,-0.371689319611,-0.107589885592,0.0,-1.57808339596,-0.00131015363149
1676,-1.00934791565,-0.652938306332,-0.915549993515,0.84224998951,0.785550057888,1.00992071629,1.06092214584,0.444378554821,-0.0775496661663,0.565866649151,0.760763585567,1.33080327511,-0.305786788464,0.397157549858,0.000878759194165,0.944850802422,0.14213219285,0.028327094391,-2.81884789467,-0.794695138931,0.0723347812891,0.01154717803,1.03724765778,1.83634996414,0.435837239027,-0.109389536083,0.55071246624,0.233330145478,0.614790380001,-0.0906150490046
23512,-0.655608654022,-1.00089836121,0.548350036144,0.805350005627,2.16554999352,-1.01102972031,0.380785822868,0.392319768667,-0.101063102484,-0.359066665173,0.708982944489,-0.297271609306,0.233342275023,-0.118472933769,0.751449465752,0.205237329006,-0.0937356203794,-0.251803576946,-1.18160045147,0.895502209663,-0.0299998670816,0.18768684566,0.282794266939,1.70875000954,0.288788765669,-0.0895277261734,0.0321960300207,-0.120950236917,-0.801391482353,0.329393982887
148022,-0.854971170425,0.141442239285,-0.9917999506,1.07585000992,1.44900000095,0.111194171011,0.165563672781,0.168853357434,0.840637743473,-0.52370005846,-0.126547068357,-0.0741976127028,-0.229816362262,0.0190199911594,-0.411720752716,-0.369716644287,0.33971875906,0.0830859541893,1.25110268593,0.485680192709,0.0791808068752,-0.260045528412,-0.210791647434,0.237900018692,0.546982347965,0.182020947337,0.371016919613,0.762331008911,-0.307586669922,1.15138840675
1906,-1.23888802528,0.104509882629,-0.354250013828,1.02345001698,0.238150000572,0.276485055685,0.336524814367,0.380316644907,0.789629340172,0.534033358097,0.134301036596,0.959177732468,-0.344275921583,-0.0898448228836,0.428597658873,1.7292624712,-0.170292645693,-0.314879864454,-2.79474544525,0.750555515289,-0.53331297636,-0.237749099731,0.669435918331,-0.0895500183105,-0.754097998142,0.237204179168,0.529798150063,0.351509839296,0.34447991848,0.234460279346
8878,0.13364353776,-0.468668937683,-5.08184957504,0.238100007176,-2.39390015602,-1.09667098522,0.323057204485,-1.33291959763,0.0652424022555,-0.101133316755,-2.00914621353,-1.6149648428,0.164511412382,-0.00594216957688,-0.104557901621,-1.31315851212,-0.0968076586723,-1.10365176201,0.0506408289075,0.587108016014,-0.179452463984,0.871495902538,-0.614350557327,-0.397799998522,0.448680430651,-1.3042652607,0.389595299959,-0.204294353724,-1.05192840099,-0.718285799026
3091,-0.0118789970875,-0.426326930523,-0.130600005388,0.885100007057,-1.09595000744,-0.485364973545,-0.194716751575,-0.715706110001,-0.0668904036283,-0.331200003624,-1.04063785076,0.302951425314,-0.674000144005,-0.0777060836554,0.496724307537,0.372393637896,0.137364014983,-0.647507309914,-3.61899757385,0.482317328453,-0.87207955122,-0.203854039311,0.767030894756,0.339000016451,1.00561821461,0.0413561575115,-0.57712161541,-1.87509572506,0.663865983486,-0.00256765354425
5743,0.136573433876,-0.496671825647,0.435550004244,0.216949999332,1.6467499733,-0.56905657053,-0.865633249283,-0.559406459332,-0.919462561607,-1.29293334484,0.502897024155,0.431533366442,-1.16666269302,-0.585388183594,-0.670906603336,0.183552801609,-0.643733143806,-0.938049435616,0.370196461678,0.481220245361,-2.07889962196,0.0936710089445,0.104328773916,0.812849998474,-2.90409779549,-1.63498568535,0.0857181698084,1.38535022736,1.12622177601,0.392241299152
5321,-0.915331959724,-0.533602714539,-0.914750039577,0.768850028515,-1.32579994202,0.254843443632,-0.458076059818,0.71512144804,-0.621503770351,0.665899991989,0.390462547541,0.779809117317,-0.814270019531,-0.320713192225,-0.0680793970823,0.657065987587,-0.226057067513,0.25174343586,-1.19116389751,-0.669521689415,-0.455963909626,-0.767058491707,0.487342149019,0.00034999998752,0.131777822971,-0.167025253177,0.0353914275765,0.27771294117,0.300320446491,-0.635639369488
4144,0.644939720631,-3.15939426422,-0.539350032806,-0.322600007057,-1.26674997807,-1.30531084538,-1.67809915543,0.487595409155,-0.538237988949,-0.574666678905,-0.631367146969,0.700297772884,0.287360310555,-0.439856350422,0.191269397736,-0.201081901789,0.724851608276,0.243797510862,0.00540359690785,-0.790121734142,0.863734304905,0.410009711981,1.0356593132,0.453500002623,0.0739283338189,-0.259915471077,-0.550832688808,0.069060832262,0.019919373095,-1.30579006672
1981,-0.300748348236,0.823618113995,-1.33544993401,2.50460004807,1.20004999638,0.912866711617,-0.0511841773987,-0.698236107826,-0.613259673119,-1.18070006371,-0.929163217545,-0.536074638367,-1.39375579357,0.911480903625,0.0843340456486,-0.177064910531,-0.0795772746205,0.665117561817,-0.738511025906,-0.653907060623,0.787296175957,-1.11564779282,-0.0400115437806,2.68775010109,-0.333998262882,0.284773796797,-0.195424571633,1.29143416882,3.56224441528,-0.307576149702
695,0.0809497833252,0.310264229774,-0.292149990797,0.120449997485,1.33545005322,-0.189262449741,1.08262217045,-0.270279586315,-0.278157740831,0.252366662025,-0.365074932575,0.479793727398,-0.27578151226,0.293793022633,-1.80009770393,-0.112251400948,0.261287897825,0.525423467159,-0.211971461773,0.239006280899,0.55058157444,0.598152935505,-0.112698853016,1.14554989338,-0.070903904736,-0.000398226082325,-0.00145794055425,0.157367900014,0.148864984512,-0.258895128965
10398,-0.520900249481,-0.233671322465,-1.37894999981,-0.126050010324,3.02269983292,1.16742229462,-0.68285048008,-1.40759778023,0.8516253829,-1.76896679401,0.0251960754395,0.719458281994,0.291191846132,0.615993380547,0.478637337685,1.23870813847,0.929776906967,-0.388783872128,-1.25024366379,-0.488874405622,0.347521781921,-0.521486282349,0.671079993248,0.153049945831,-1.20223927498,-0.143414646387,0.163371026516,0.619800925255,-0.0337189286947,-0.116175375879
5708,-0.226295262575,-0.377353072166,0.0967999696732,0.337049990892,0.118550002575,-3.94622921944,1.07782077789,0.229948610067,0.166633784771,0.376100003719,-0.923184275627,0.889699220657,0.601570367813,0.543550908566,-0.239606648684,-0.170904278755,-0.279401451349,-0.329879552126,-2.44690275192,0.444440513849,0.376909554005,0.0108610615134,0.109931826591,0.00034999998752,-0.506767749786,0.0998321473598,-0.143612682819,-2.62826895714,0.166091009974,0.0753560215235
1213,-0.150702744722,0.361330926418,-0.105150006711,0.172399997711,0.0317000150681,-2.01817393303,0.210756063461,-0.399070888758,-1.14106786251,-0.235899984837,-0.364338815212,-1.15538752079,0.385992825031,-0.362049728632,0.524795174599,-0.773436784744,0.941110551357,-0.0164721608162,-0.257082104683,0.656384289265,0.0727643072605,-0.434270977974,-1.27349162102,-0.546949982643,-0.66079300642,0.0134607963264,-0.899376988411,-0.82903021574,-1.03328883648,-0.185440585017
226,-0.289756238461,1.42910385132,0.930700004101,0.827749967575,-0.92585003376,-3.69267868996,-0.185985967517,-0.0913427472115,0.770979344845,0.325766682625,0.259456634521,0.60536634922,1.69977867603,0.333562612534,-0.509319901466,-0.174666196108,-0.453710496426,0.412978172302,-0.133072704077,0.745144605637,0.370663434267,-0.483929395676,-0.988198518753,0.471400022507,0.843010783195,0.785277843475,-0.00937047600746,0.962260484695,0.0939167737961,0.195325270295
6777,-0.0189947634935,-0.0785672515631,-0.287349998951,-0.722999989986,2.26600003242,-0.24471463263,1.13805389404,-1.57730603218,-0.960036098957,-1.0694000721,-0.179327845573,-0.820000171661,-0.0439933538437,0.251874893904,-0.399431496859,-0.567555487156,-0.115291267633,0.791253209114,1.13870441914,-0.00707486085594,-0.321229934692,-0.343680053949,-0.288973033428,0.316449999809,-0.08449331671,-0.337503582239,-0.146576970816,1.99595916271,-0.349562466145,-0.0585616081953
2113,-0.246605664492,-0.0424230918288,0.0102000012994,0.759450018406,1.23254990578,1.07843708992,1.01694869995,0.385088413954,0.0520590990782,-0.600233316422,0.190026178956,0.743433356285,-0.357794463634,-0.148940354586,0.530267477036,0.519528985023,0.764545679092,1.02149641514,-0.8314884305,-0.589663922787,0.0421340987086,-0.374378293753,0.379639267921,-0.0188499689102,-0.353679776192,1.06226205826,0.404385060072,-0.0362453237176,-0.222692236304,0.220618352294
3329,0.729525208473,-0.817185521126,-0.0092000067234,-0.0616500079632,-1.85605013371,-1.7019764185,-0.841066718102,-0.451101481915,0.941124677658,-0.534666657448,-0.527626335621,-1.32185125351,0.286342948675,1.02218878269,0.304678082466,0.240458518267,0.163625448942,0.400858461857,-0.485490947962,0.945781469345,0.256115078926,-0.247806847095,-1.55922174454,0.281599998474,-0.252791285515,-0.425390839577,-0.310844451189,-0.103138953447,0.221407920122,0.476690322161
