rid,CPC011_A375_6H:BRD-K92870997-001-13-8:10,CPC011_A549_6H:BRD-K92870997-001-13-8:10,CPC011_A549_24H:BRD-K92870997-001-13-8:10,CPC011_HA1E_6H:BRD-K92870997-001-13-8:10,CPC011_HT29_6H:BRD-K92870997-001-13-8:10,CPC011_MCF7_6H:BRD-K92870997-001-13-8:10,CPC011_MCF7_24H:BRD-K92870997-001-13-8:10,CPC011_PC3_6H:BRD-K92870997-001-13-8:10,CPC011_PC3_24H:BRD-K92870997-001-13-8:10,CPC011_VCAP_6H:BRD-K92870997-001-13-8:10,CPC011_VCAP_24H:BRD-K92870997-001-13-8:10,NMH002_FIBRNPC_24H:BRD-K92870997-001-14-6:10,NMH002_FIBRNPC_6H:BRD-K92870997-001-14-6:10,NMH002_NEU_6H:BRD-K92870997-001-14-6:10,NMH002_NEU_24H:BRD-K92870997-001-14-6:10,NMH002_NPC_6H:BRD-K92870997-001-14-6:10,NMH002_NPC_24H:BRD-K92870997-001-14-6:10
1452,-1.85532879829,-0.484666764736,-0.376125842333,-0.393849998713,0.517656624317,-0.567599952221,0.809650063515,-0.529527306557,-1.34174418449,-0.898343980312,-1.34002494812,-0.00786662101746,-1.54239225388,0.659733355045,0.734461069107,0.146990805864,0.581698656082
4776,0.995651960373,2.54011702538,0.877737402916,0.86234998703,-0.32049280405,-0.120999991894,-0.937300026417,-1.00011718273,-0.686346650124,-0.685610175133,1.98777627945,0.607566654682,0.168208375573,-0.117566674948,0.0439179763198,-0.325935304165,0.321407973766
6908,1.44873225689,-0.105563350022,-0.207321077585,-0.00190001726151,0.184127390385,4.74389982224,0.630299985409,0.579023420811,-0.258812874556,-1.52473974228,-1.43175315857,-0.303800016642,-0.260239750147,0.923266649246,0.415602147579,0.139491334558,-0.241931453347
672,1.03937315941,-0.979852735996,-0.0303198546171,-0.0304999984801,0.690597772598,1.51769995689,-0.00519999861717,0.876561880112,-1.03668642044,-0.105080977082,1.32515597343,0.306133359671,0.25162512064,0.65180003643,0.154033645988,0.00519838929176,-0.088573910296
5710,0.946352958679,0.551593065262,0.559269368649,-0.37524998188,1.1636865139,2.60349988937,0.343299984932,0.236753284931,0.305060505867,-0.645306289196,-0.0715081691742,0.592133402824,-0.25858014822,1.36693334579,0.826860368252,0.943052887917,1.29444622993
2115,1.3260679245,1.0561375618,0.665571331978,0.729099988937,0.996954023838,0.72034996748,-0.537000000477,-0.544609308243,-1.10302805901,0.985059678555,0.622289061546,-1.0937666893,-1.55764400959,0.0575666427612,0.736820042133,-0.254539459944,0.410678297281
7015,1.45856285095,0.475553125143,-0.633778035641,0.406350016594,0.849093437195,1.97160005569,-0.760399997234,-0.260491490364,-0.181516230106,0.999172031879,0.946256816387,1.12770009041,0.819343805313,-0.640399992466,0.101851552725,-0.336521029472,-0.33998799324
8726,-3.29711604118,0.231836423278,0.637668728828,-1.05994999409,-0.0942682623863,1.35995006561,0.595600008965,0.88238888979,-0.218418806791,0.582300901413,-0.177359655499,0.260633349419,-0.168295413256,0.198633313179,-0.0193273387849,0.276435434818,0.321110159159
2185,1.35799360275,0.421795427799,0.61154460907,0.940400004387,0.510931432247,1.71570003033,-0.58630001545,-0.523378074169,0.48214495182,0.755263328552,1.77854311466,-0.356866687536,0.373516529799,0.396366685629,-0.626516401768,-0.479365885258,-0.437080919743
3315,-6.62428283691,-0.415127694607,0.0789275020361,-0.920800030231,-1.06249260902,0.863150000572,1.6534999609,0.105908378959,0.0601060092449,2.18269777298,0.0702018141747,-0.561033368111,1.10211074352,-0.0757666677237,0.690612852573,2.69147109985,-0.439115405083
5289,2.70725440979,0.519489526749,0.255848139524,0.765850067139,-0.489224404097,-0.728049874306,-0.0424000024796,1.59900677204,-0.0830185562372,1.14960741997,1.24823486805,-0.344266653061,-0.772631525993,-0.433266669512,-0.387889623642,-0.471068561077,0.763797283173
868,0.62091177702,-0.208463460207,0.654067993164,-1.16469991207,0.383558362722,0.742100000381,-0.380549997091,-0.191915810108,1.41335523129,0.887904465199,1.38470256329,0.36223334074,1.99406182766,0.9457000494,-0.732896566391,-0.437736183405,0.00981467962265
1677,2.50803613663,0.101123020053,0.330459624529,0.364499986172,0.713015794754,0.888199985027,-1.07109999657,0.122258245945,-1.42936611176,0.274612277746,0.427012979984,-0.458733350039,-0.881423652172,0.0400333404541,0.639410674572,-0.257349520922,-0.582705497742
7043,1.04066812992,1.17597413063,1.56207311153,0.460500001907,-0.52731180191,1.29369997978,-0.11535000056,0.0820120498538,-0.155103042722,0.601926326752,1.72069752216,-0.0216666832566,-0.38625010848,0.448633342981,-0.613013446331,-0.780450642109,-0.482309341431
5613,1.24446547031,1.15148055553,1.03921210766,1.37520003319,1.74375987053,1.20850002766,-0.389450013638,0.142545506358,0.459065496922,1.25137388706,0.783531308174,-0.113933347166,0.0489793717861,1.26209998131,-0.31731697917,-0.74838000536,-0.302365481853
595,0.959747433662,-0.678577899933,0.618521928787,-1.12479996681,0.306242465973,0.880650043488,0.569649994373,-0.245433956385,-0.696050167084,-0.458335578442,-0.909238398075,0.353733330965,0.42302569747,0.906266689301,0.466493397951,0.987953424454,-1.0758241415
4793,2.05762028694,-0.142269462347,0.362102150917,-1.54470002651,1.48947191238,1.06835007668,-0.51115000248,0.0930697619915,0.476326048374,0.435067415237,-0.744714736938,-0.621833384037,0.735210299492,-0.212466672063,-0.48940718174,0.23469813168,-0.0400140881538
2736,1.60695719719,-0.994864106178,1.0678691864,0.22910001874,1.69452214241,0.984899997711,-0.379899978638,0.00768436491489,0.399411797523,1.06071639061,1.88971400261,0.579033315182,1.97561979294,0.659933328629,-0.155947044492,-0.0535502433777,-0.882995009422
5290,0.0260239988565,-0.0725565105677,0.136973321438,0.183899998665,0.538534104824,0.581200003624,-0.541750013828,-0.402782678604,-0.436364114285,1.11243009567,1.03853106499,0.452866703272,1.42559671402,-0.555733382702,-0.712037742138,-0.489614397287,0.238444149494
6194,0.0,0.000699999975041,0.963026702404,0.00034999998752,-1.34979629517,0.470450013876,0.0,0.536211013794,-0.04489486292,0.0273171700537,1.06126523018,0.0445333123207,-0.439629018307,-0.000666666717734,-0.106230720878,2.11610794067,-0.361017018557
1676,1.16573572159,1.34804558754,-0.377384543419,0.425900012255,-0.235253483057,1.41160011292,-0.107549995184,-0.513269305229,0.561189413071,0.24103847146,1.54001128674,0.295366704464,0.548001050949,-0.233133375645,-0.886398971081,-0.425338804722,-2.28994202614
23512,-0.234836354852,0.295339822769,-0.342000365257,0.543949961662,-0.932171046734,0.0473000109196,-0.113099999726,-1.13730108738,-0.271296054125,-0.427645474672,0.398148357868,-0.247166723013,0.167364984751,0.0588333308697,0.388090968132,-0.462252140045,-1.07713735104
148022,2.50299310684,0.831037700176,-0.110895186663,1.01590001583,0.721160292625,3.32150006294,0.361800014973,-0.0411969870329,0.540359795094,0.390216767788,-0.685836076736,0.89610004425,-0.539915859699,0.292833358049,0.0127196647227,-0.67002850771,-0.0366203039885
1906,0.389805883169,0.12447258085,0.55218744278,0.992300033569,0.526316761971,1.28205001354,-0.960399985313,-0.333696365356,0.426717042923,0.242410063744,1.68035125732,-0.19743335247,0.340368658304,0.00623333454132,0.111477434635,-0.610027909279,-0.871555566788
8878,-3.19222187996,0.000635781267192,-0.105064585805,0.254700034857,-0.980964124203,4.23309993744,1.37424993515,1.41641831398,3.2793097496,-0.161086782813,-0.507626652718,0.449666678905,0.0451336205006,0.241833329201,0.987976372242,1.27326536179,3.91185808182
3091,-0.277361094952,-1.13585817814,-1.14443445206,-2.10474991798,0.517233431339,0.0419999957085,0.477849960327,0.0456259474158,-0.680060625076,-1.03407478333,1.1522756815,0.0721666663885,-0.866781115532,0.266000032425,0.150315523148,0.0690279304981,0.580014109612
5743,0.663463711739,0.155730217695,-0.462016105652,1.19789993763,0.615608990192,1.92274999619,-0.301450014114,-0.333263158798,-0.852866530418,2.28018188477,-0.0211343467236,0.617766678333,1.67355632782,-0.693000018597,-1.20229148865,0.623874425888,-0.21627278626
5321,-0.637747108936,0.225263670087,0.702072322369,0.186700001359,-1.14323210716,0.67175000906,-1.40645003319,-0.124923080206,-0.563661277294,0.0653432905674,0.777351140976,-0.292733341455,0.589279472828,-1.49666655064,-0.222098976374,-0.652508735657,-0.292178481817
4144,-0.101398997009,0.108750134706,0.629583120346,-0.368799984455,0.278161466122,1.60759997368,-0.453649997711,-0.544761836529,-0.431793421507,0.643616378307,-0.732045829296,0.284000039101,0.865426182747,0.412433356047,-0.680356562138,0.363648712635,-1.99550640583
1981,0.711855888367,-1.16747093201,0.171654507518,-0.468300014734,1.25791633129,1.54325008392,0.68590003252,-0.304616481066,-0.40227907896,-0.119379609823,-0.666331768036,-0.973133325577,3.0068833828,-0.486466705799,0.26941177249,0.812061071396,-0.260174930096
695,4.15450286865,-0.511822104454,0.181269288063,0.102549999952,1.29741621017,1.97310006618,-0.441549986601,-0.283519923687,0.0765378549695,0.0257881879807,0.656672179699,-0.715733349323,-0.60381424427,0.0489999987185,-0.455508887768,0.195273920894,-0.69281822443
10398,1.94495153427,0.562027096748,0.384836196899,0.312649995089,0.497614860535,0.888300001621,-0.975750029087,0.442339420319,-0.65123206377,0.920910894871,0.911005377769,0.392766654491,-0.0862135067582,-0.449433356524,-0.502045989037,0.00416551530361,-1.94662582874
5708,-4.0818271637,1.05664944649,-1.06707108021,-0.664100050926,0.593551814556,1.41744995117,0.0691000074148,0.498681634665,0.292580127716,-2.64439368248,0.107145182788,-0.0550333410501,0.0820500552654,-0.156166672707,0.695248246193,0.194496899843,1.16615438461
1213,-4.30151367188,-0.657716631889,0.649492263794,-1.23745000362,0.0491297245026,-0.485300004482,0.355100005865,0.566850423813,-0.120699554682,-0.974870741367,-1.49151098728,-0.0657666921616,-0.869943499565,0.305266618729,0.779803574085,1.02365481853,2.33550357819
226,0.985431551933,-0.0773854851723,0.144828796387,-0.0940499901772,1.04291152954,1.30905008316,0.661549985409,0.883589684963,0.632251799107,-0.547468006611,-1.19967770576,0.548033356667,-0.511313676834,0.494333356619,1.01876997948,0.642819046974,0.571359992027
6777,3.25433063507,-0.640623211861,-0.15256229043,-1.21004998684,-0.481930434704,1.98390007019,-0.600350022316,-0.371221542358,0.355681300163,0.543774008751,-1.07780969143,-0.0637000128627,-0.527315437794,0.4606333673,0.356676161289,0.260269761086,-0.839018106461
2113,0.792273163795,0.76353931427,0.524689078331,0.940299987793,0.940099418163,-0.774599969387,-0.595800042152,-0.684490680695,-0.168363690376,0.708604693413,1.59373664856,0.675433337688,-2.666015625,0.363099992275,-0.335631728172,-0.357245087624,-0.89292371273
3329,-1.0096347332,-0.200449436903,-0.587572813034,-0.0513500012457,-0.0722468942404,0.513749957085,0.0168999880552,0.316309034824,0.0557878799736,-1.76276385784,-2.60723781586,0.216499984264,0.320828974247,0.331366688013,-0.897283256054,0.520694613457,-2.36462068558
1050,2.41006350517,-0.394113361835,-0.366152733564,0.0,1.31382274628,-1.04400002956,0.391499996185,0.948288023472,-0.716613292694,0.0612068139017,-1.76360559464,0.0126000195742,0.43181937933,0.184966683388,-0.924404919147,0.168483018875,-0.58440798521
9491,0.0959880799055,-0.680760920048,0.207047343254,0.610499978065,0.264496803284,1.25664997101,-0.635800004005,0.227271690965,0.566278457642,0.196812197566,1.01241803169,0.493333339691,0.00355450809002,-0.581466734409,-0.478439956903,0.23511916399,-0.884114265442
22926,2.0252661705,-3.04056954384,-0.0171478930861,0.493100017309,-0.425513803959,-2.48574995995,-0.52530002594,-1.57013392448,-0.951138615608,0.611200213432,0.75087082386,-0.088266685605,0.0666034072638,0.789533317089,0.437522619963,-0.27511203289,-0.017985753715
5899,1.18526554108,-0.674970507622,-1.10117805004,-0.075300000608,-1.72910678387,1.71955001354,1.09899997711,-0.156855881214,-0.596618175507,0.0710379853845,-0.61702299118,-0.851666688919,-0.0146206989884,-0.309299975634,-0.184154182673,0.291904956102,-0.0444508902729
5467,1.57251143456,0.415692329407,1.60238933563,2.02294993401,1.89029335976,0.70015001297,-0.178750008345,0.731274843216,0.962435603142,0.989018619061,2.32566070557,0.0489000231028,-1.43772268295,-0.321099996567,-0.0891654342413,-0.491686463356,0.0306999981403
6774,1.7380592823,0.152862787247,-0.343595266342,-0.35275003314,2.54966640472,0.30529999733,0.834749996662,2.65705728531,0.438917458057,0.465697407722,-0.128889843822,1.48543345928,0.0768939256668,1.77593326569,1.21550750732,-0.125771477818,0.258034557104
1788,0.532912492752,0.215072646737,0.125109761953,1.4974501133,0.969266355038,0.545700013638,-0.237900003791,-0.540545761585,-0.446254432201,0.738245606422,1.14510679245,0.320133328438,0.448791354895,0.454266667366,0.112508423626,2.04372954369,-0.674224972725
5921,0.90772163868,-0.361257135868,0.560173749924,-1.78125,0.494392246008,0.162149995565,-0.198950007558,0.158778384328,-1.86587226391,1.05310940742,1.96635770798,0.261933326721,-0.171752423048,1.0421667099,0.460224926472,-0.0785756483674,-0.187181174755
5721,-7.22247695923,-0.393447160721,-0.201150462031,-0.0437000393867,-0.643253922462,0.76810002327,0.0902000069618,-0.276507347822,0.0261095687747,-1.50576555729,-0.842198073864,-0.802700042725,0.275566935539,0.0694000422955,0.27722287178,0.532842993736,0.0726624801755
2263,0.847366988659,0.162386208773,-0.0596703141928,1.2554500103,0.279728919268,-0.0942500010133,-0.870350003242,-0.675174415112,-0.555148363113,-0.419872134924,0.898446083069,0.132333368063,0.959792435169,-0.0883999913931,-0.493590265512,-0.594003736973,-0.184600770473
808,1.15157318115,-0.0326144658029,-0.370481222868,0.177300006151,-0.562937796116,-1.472900033,-0.454400002956,-0.368480801582,-0.644382178783,0.650640189648,0.808124661446,-0.724633395672,1.4488953352,-0.535033345222,0.245534196496,-0.201330065727,-0.760131716728
30001,3.12835073471,-1.24793577194,0.591255247593,-0.741299986839,1.23442816734,5.3720998764,-0.0730500072241,-0.0351492315531,0.32355055213,-0.622633814812,-1.36585974693,0.0978666543961,-0.408029794693,0.453666687012,1.35023438931,0.344744741917,-0.729414761066
348,1.56754457951,-0.186441704631,-0.298250466585,0.076700001955,0.880774021149,1.06534993649,-0.27610000968,0.380489528179,0.116299219429,1.11638212204,0.572975516319,-0.109500050545,0.690911054611,-0.119900047779,-0.825925946236,-0.445292592049,-0.371169447899
30849,1.00568962097,1.02319729328,-0.579687952995,-1.55605006218,-0.796305537224,-0.961949944496,-0.267499983311,-0.238003715873,-0.867912650108,-1.00723791122,-1.64316296577,-0.590099990368,0.304616481066,0.504700005054,0.268721908331,-0.708711445332,-0.68024879694
1454,-3.92323803902,-0.0732036232948,-1.33903610706,-0.99975001812,-0.130157276988,3.16484999657,0.379750013351,-0.272429287434,0.974851369858,-0.352392673492,-0.1967420578,-0.130466639996,-0.210943341255,0.0,-0.11632065475,-0.0514434874058,-0.322072148323
6500,1.53548002243,-0.0250275470316,0.547775089741,-0.775600016117,1.33150875568,1.57175004482,0.29675000906,0.239049613476,0.246705800295,0.849306702614,0.0506911054254,0.40180003643,-0.996018707752,0.659300029278,1.04333364964,0.45808827877,0.476583659649
5627,2.08169293404,-0.358107030392,0.0454946160316,-0.268750011921,1.78255665302,1.65645003319,-0.0504000000656,-0.301399707794,-1.59039497375,1.2069568634,-0.156030446291,0.313166707754,-0.786221504211,0.355866670609,0.269591510296,0.352797687054,-0.470537602901
5715,-8.86884307861,-0.147357553244,-0.1002971977,-1.65450000763,-1.97951710224,-2.17834997177,1.2446000576,0.454236209393,-0.570240974426,-0.116396762431,-0.401886045933,0.341766685247,-0.27165722847,0.0316666811705,0.785357415676,0.0859375298023,0.544086992741
4791,1.6921942234,0.799711942673,-0.0871124193072,1.17994999886,-0.298430144787,1.59529995918,-0.443599998951,-0.227572008967,1.04055559635,-0.0744676217437,0.305685847998,-0.14373332262,0.850674510002,-0.477533310652,-0.163107395172,0.178067177534,-0.523139536381
56924,1.37547171116,-0.276571929455,-0.767623841763,0.362800002098,0.666493177414,0.686099946499,-0.443349987268,1.56521344185,0.0125308036804,0.23372618854,-0.486226588488,-0.793733358383,0.0565635710955,0.596033334732,-0.427488386631,1.60732769966,-0.64023399353
2690,1.98441195488,-0.463474988937,-0.804255664349,0.795399963856,1.13446128368,0.168300002813,-0.609099984169,0.538320958614,0.333039104939,1.88918316364,-0.758134186268,-0.26173338294,-1.06241190434,-0.384000003338,-0.586175143719,0.0489077270031,-0.0702380537987
1019,-3.71606183052,0.207421734929,-0.992258012295,0.995249986649,0.0651481151581,-0.433349996805,0.897549986839,0.151335939765,-0.565063893795,-0.710444748402,-1.6029522419,-0.793933391571,-0.44367480278,0.111200034618,0.942952215672,0.464192569256,0.0769960433245
51422,3.11450815201,-0.79206174612,-0.320919334888,-0.362850010395,0.872434854507,1.39335000515,0.233100011945,0.0464325249195,0.0315844938159,0.851923644543,0.0871187523007,0.0781666636467,0.806145191193,-0.318266689777,-0.592464208603,-0.0423693209887,-0.551686525345
5788,-0.631744801998,1.06945669651,0.759176492691,0.82490003109,0.189698413014,1.0394500494,-0.649999976158,-1.23607754707,0.389058679342,0.878702044487,1.22813880444,-0.8722666502,0.602155864239,0.662066698074,-0.780673921108,-0.857553482056,-0.395752072334
6709,1.37329626083,-0.0868022292852,-0.815641641617,0.788399994373,-0.301899731159,1.4008500576,1.97984993458,-0.406057059765,-0.276954144239,-0.233364000916,-0.0614896416664,0.442633330822,0.212898612022,0.273466676474,0.829392910004,0.877898335457,0.0248542353511
1277,-0.0515179336071,-0.849353790283,-1.80008745193,0.0839499905705,0.317400217056,-0.321200013161,0.523949980736,0.288395702839,0.929668784142,0.368993937969,-0.601546049118,-0.229433327913,0.645308732986,-0.0681666731834,-0.79620629549,0.0451034903526,-0.00368456542492
993,0.396616876125,0.235819488764,0.222560971975,0.464049994946,0.678462922573,0.901700019836,-0.0394999980927,0.726533234119,1.06456756592,-0.33822491765,-0.554570436478,-0.701300024986,0.148274838924,0.188833355904,1.15380859375,0.66542828083,0.000463128089905
7157,0.755044221878,-0.532564818859,0.512533724308,0.296949982643,-1.49502968788,-0.66135007143,0.932449996471,-0.281209558249,-0.464298695326,-0.257747471333,-1.24701392651,0.449166685343,-0.159639179707,0.310066699982,0.222434014082,-0.346262693405,-0.114266917109
1958,0.953073918819,-0.436062812805,-0.717791616917,-0.286750018597,0.57396876812,0.962199926376,-1.19229996204,0.134479165077,-0.304170846939,0.508303284645,-0.257099688053,-0.131599992514,-1.06186902523,-0.356900006533,-0.624167919159,-0.229246467352,-0.452021569014
4582,2.37620639801,0.408883064985,0.386840701103,0.82950001955,1.98362052441,0.296900004148,1.07080006599,0.00838515907526,-0.135379061103,1.89165949821,0.594581663609,-0.226266667247,0.146047577262,0.228133350611,0.239353239536,-0.6432762146,0.325465857983
9212,-8.76675033569,0.14950530231,1.0252020359,-0.754000008106,-1.16384959221,0.925500035286,0.25854998827,-1.35095083714,-0.151709407568,0.562339961529,1.51418161392,-0.09306666255,0.335539102554,0.0735333263874,-1.0504566431,-1.15234279633,-1.85988116264
8440,1.33539998531,-1.07601094246,-0.865972578526,0.451250016689,-1.06331181526,1.24995005131,-0.175250053406,0.542599737644,-0.301364600658,-0.0313207581639,-2.30557155609,-0.294766664505,-1.25963103771,-0.239000022411,0.780957341194,-0.291779249907,0.397668927908
6790,1.04108011723,-1.91849374771,-0.0516590625048,-3.88864994049,0.263683617115,-0.206499993801,-0.240899994969,-1.56291127205,-0.232290610671,-0.638386726379,0.258908241987,0.694000005722,-0.7049664855,0.31076669693,0.397384434938,-0.0433709472418,-0.699691534042
8851,-0.677217125893,1.25612902641,0.403525590897,0.584850013256,1.35344588757,-0.339700013399,-0.234600007534,0.144432246685,0.01990018785,0.667408645153,-1.22580957413,0.0782000049949,-0.534042358398,0.407933354378,0.958948194981,-0.108768574893,-0.00157962739468
2534,1.44768333435,0.130857333541,0.679549455643,-0.796949982643,1.08990061283,0.596899986267,-0.827700018883,-0.409345090389,-0.939283549786,0.58329552412,0.661666035652,0.607666671276,-0.388473391533,-0.0335000455379,0.77103716135,0.765077650547,0.522088468075
4893,0.827645301819,0.371761232615,-1.01933205128,-0.282250016928,1.04532313347,0.881799995899,-0.677149951458,-0.774020910263,-0.509774267673,0.614621520042,1.22952485085,0.720900058746,0.963325977325,0.227066710591,-0.156794399023,-3.85539865494,-0.707613885403
665,-0.844392836094,0.879151165485,-0.61699706316,-0.133000001311,0.793851554394,1.56515002251,1.45424997807,0.022929571569,0.448030352592,1.28143405914,0.242848992348,0.32026669383,-0.376235574484,0.52753329277,0.650458872318,0.500979781151,0.0554652139544
4313,0.570859253407,0.836701095104,0.855782389641,0.552799999714,0.613469600677,0.493300020695,-0.766700029373,-0.754571974277,0.314638853073,0.452625393867,0.959261417389,0.792466700077,0.112865149975,-0.482200026512,-1.24645483494,-0.857179701328,-0.766016900539
1022,-2.70282053947,-0.468445956707,-0.233244776726,-0.3179500103,-0.734784424305,-0.40830001235,-0.155749976635,0.0397444665432,0.893019378185,-1.44878673553,-2.41288876534,-0.735133349895,0.56178766489,-0.245733350515,-0.738603174686,0.183672934771,-0.367838829756
5880,1.64113950729,0.381408601999,-1.89279174805,-1.5190500021,-1.47111606598,-0.240599989891,-0.549549996853,-0.632477045059,0.636284708977,1.19008636475,-0.13994859159,-0.844666719437,-0.233906015754,-0.30313333869,5.46053051949e-05,1.15172886848,0.00861134193838
3162,2.10370731354,-0.328480869532,-0.820709109306,2.8695499897,0.57050293684,2.53259992599,1.35014998913,2.15178132057,6.26646614075,1.90236675739,3.08214378357,-0.534933388233,-1.47208952904,-0.50150001049,2.21559691429,6.67741298676,7.89826488495
1282,0.528924822807,-0.0646651089191,0.24294693768,-1.3138999939,1.3264477253,0.779850006104,-0.149800002575,0.814394235611,-0.0897655785084,0.963444113731,1.76865100861,0.289833337069,0.166158676147,-1.07356667519,0.286073029041,-0.172772094607,-0.649055600166
3383,3.85125780106,0.263350397348,-0.191968217492,-1.41879999638,-0.319717019796,2.25174999237,-0.23679998517,-0.274687886238,-0.193846330047,0.321461558342,0.528486132622,-0.263900011778,-0.284031718969,-0.717366635799,0.0424916893244,-0.00280743837357,-0.948288321495
727,-0.577076673508,0.200666025281,0.777572631836,0.909850001335,2.0454583168,1.01800000668,-0.902849972248,-0.80586618185,0.427224576473,0.424860656261,1.5295445919,-0.255966693163,0.878903269768,0.273366689682,-0.82345020771,0.197623282671,0.410208016634
4792,1.37149190903,-0.682659089565,-0.181242510676,-1.08789992332,0.887826085091,-4.21144962311,1.42674994469,-0.473316252232,0.310855895281,-1.45099699497,-1.75387275219,0.586866617203,-0.222876474261,0.631233334541,0.437122792006,-0.300718992949,0.13484287262
4794,1.40183210373,0.154881000519,0.0518852621317,0.510450005531,1.16794967651,0.302249997854,-0.746850013733,-1.06488871574,1.6535847187,1.17945992947,1.47481393814,-0.221400037408,0.561278700829,0.787066698074,-0.0556900538504,0.0191405713558,-0.102526307106
