rid,DOS006_VCAP_6H:BRD-K31788208-001-02-4:5,DOS006_VCAP_24H:BRD-K31788208-001-02-4:5,DOS036_A549_24H:BRD-K31788208-001-02-4:5
5720,0.516789317131,-0.65912771225,0.151699990034
466,0.443841695786,0.0687188655138,-0.388499975204
6009,0.423956543207,1.21617507935,-0.695299983025
2309,-0.50053447485,-0.0138889551163,0.0314999967813
387,0.886384487152,0.264178067446,-0.627449989319
3553,-0.624620139599,0.0454733371735,0.52680003643
427,0.0395470708609,-0.0477405637503,0.346100002527
5898,-0.861555814743,-0.404406011105,0.151600003242
23365,0.102697625756,0.373055577278,-0.534200012684
6657,-0.338927268982,0.479970246553,-0.261249989271
5054,-0.871356666088,0.352759480476,-1.57474994659
3108,-0.0645327866077,-0.418913841248,-1.00584995747
1950,-0.468632876873,-0.762825191021,0.805500030518
351,0.0,-0.164458274841,-0.986800014973
4846,-0.257485240698,0.135622367263,0.388950020075
1452,0.023370206356,0.129928961396,-0.602800011635
4776,-0.269155919552,0.0396984070539,0.469449996948
6908,-0.0550790205598,0.395958900452,0.0075999982655
672,0.0163998752832,0.6935338974,-0.361900001764
5710,0.215858623385,-0.165342152119,-0.189749985933
2115,-0.710721492767,0.0407046750188,0.242599993944
7015,-0.744973540306,-0.130724683404,1.00365006924
8726,0.692944407463,-0.836967110634,-0.485199987888
2185,-0.870111584663,-0.0362151712179,0.576249957085
3315,-0.539206981659,-0.442494481802,-0.556450009346
5289,-1.0727609396,-0.536287724972,0.67745000124
868,0.187916502357,-0.26113602519,-0.633499979973
1677,-0.412006795406,0.112493515015,0.260499984026
7043,-0.45605930686,0.748869657516,0.185249984264
5613,-0.691739618778,-0.000163674354553,0.409699976444
595,-0.0262990146875,-0.584125161171,-1.4267500639
4793,0.0247664377093,-0.888439834118,-0.161599993706
2736,0.702810049057,0.0264766812325,0.100099995732
5290,-2.0930018425,0.410490334034,0.404949992895
6194,0.0,0.290480405092,-0.000650000059977
1676,-0.332092583179,0.397843629122,0.175799995661
23512,-0.326415687799,0.414108216763,0.524550020695
148022,-0.0773352384567,-0.155310899019,0.000399991869926
1906,-0.190512642264,-0.488593995571,-0.237250000238
8878,0.841700673103,-0.0882638692856,-3.07550001144
3091,-0.0788488611579,0.298043161631,-0.435350000858
5743,-0.790318727493,0.4243491292,-1.35025000572
5321,-1.15123546124,-0.425956845284,0.321150004864
4144,-0.517555832863,0.0722745656967,0.554699957371
1981,-0.671736478806,0.53161740303,1.3314499855
695,0.291927099228,0.428505837917,-0.0926499962807
10398,-0.693405508995,1.01437973976,-0.00205001235008
5708,-0.444920450449,-0.374608248472,0.963099956512
1213,0.027712136507,-0.0739969834685,0.230800002813
226,0.330497443676,-0.448763668537,0.404000014067
6777,0.0544925332069,-0.223047435284,0.137750014663
2113,-0.113895609975,-0.00334358215332,0.942900002003
3329,0.45038998127,-0.185318812728,-0.84274995327
1050,0.29938980937,-0.23497658968,-0.80579996109
9491,0.14572685957,0.276205837727,0.10474999249
22926,-0.353739798069,0.577895998955,0.679300010204
5899,-0.204855814576,0.097927570343,-0.296700000763
5467,-0.643160641193,-0.35177347064,0.0880999863148
6774,0.525159835815,-0.000362783670425,0.0821999907494
1788,-0.594185829163,0.0554357767105,0.401149988174
5921,-0.210000425577,2.93485760689,-1.38794994354
5721,-0.111442357302,-0.779631614685,0.0469500049949
2263,-0.865512669086,0.284794270992,0.657350003719
808,-0.471788704395,-0.199946627021,0.462350010872
30001,0.576896369457,0.35536891222,-0.809700012207
