rid,DOS015_VCAP_6H:BRD-K95041551-001-01-6:5.04,DOS015_VCAP_24H:BRD-K95041551-001-01-6:5.04,DOSBIO001_A375_24H:BRD-K95041551:10.0712,DOSBIO001_A549_24H:BRD-K95041551:10.0712,DOSBIO001_HT29_24H:BRD-K95041551:10.0712,DOSBIO001_MCF7_24H:BRD-K95041551:10.0712,DOSBIO001_PC3_24H:BRD-K95041551:10.0712,DOSBIO001_NEU_24H:BRD-K95041551:10.0712,DOSBIO001_NPC_24H:BRD-K95041551:10.0712
5720,-2.58595561981,-0.831201374531,0.166375935078,-0.122358694673,-0.16399396956,-0.488190084696,0.809785664082,2.08060002327,0.121666520834
466,-2.84494590759,-0.581758260727,0.803551197052,2.0780787468,0.721223831177,-0.164164364338,0.681847810745,-0.324000000954,0.244183987379
6009,0.562602639198,-0.970542311668,-0.440195500851,-0.163410529494,0.63897061348,-0.516065955162,0.185669571161,-0.625949978828,0.674936711788
2309,3.0994040966,0.777310192585,-0.113379821181,-0.518903851509,0.164296254516,-0.427872866392,0.0482830628753,0.378949999809,1.20042622089
387,2.59332370758,-3.48352384567,-0.363182127476,-0.106022082269,0.465963900089,-0.676228642464,-0.37079924345,-0.0387499928474,0.891356766224
3553,-0.939728677273,0.510499179363,0.605585873127,-0.992271363735,-0.60455006361,0.810091972351,0.25037971139,0.420500010252,-0.907140254974
427,-1.23122406006,-0.497423171997,0.351477086544,1.3457993269,0.533138275146,0.401313245296,0.954888761044,-0.255750000477,0.71192920208
5898,0.241943389177,-1.23896360397,0.263117432594,0.414396703243,0.240370839834,0.176558315754,0.185669079423,1.23549997807,0.781158685684
23365,1.01581764221,-0.091883443296,-0.165964260697,-0.31296557188,1.03282749653,0.434298366308,-0.727836847305,-0.771950006485,-0.803271770477
6657,-1.08431124687,0.931798696518,-0.21120506525,-0.716060936451,-0.770141899586,-0.0118475966156,0.467817038298,0.416500002146,0.698184609413
5054,0.495373368263,-0.452896267176,-0.0706239789724,1.69030809402,-0.584470033646,0.0504981279373,-0.676008105278,0.277249991894,-0.114424876869
3108,0.26841288805,1.05493402481,-0.675719797611,-0.639277219772,-0.564871072769,-0.75116866827,0.545445859432,-0.415950000286,-0.388767421246
1950,3.03168058395,0.782646536827,-0.568665802479,0.290176659822,0.0588140338659,0.147592127323,1.85445213318,-0.314700007439,-0.258854627609
351,-0.0662176907063,0.76061630249,0.425837695599,-0.492730796337,-0.663422226906,0.555847764015,0.587730288506,0.0,-1.23704516888
4846,1.57489132881,2.34617757797,0.659266293049,-0.894842803478,-0.454508185387,-0.64916986227,-0.398418664932,0.437150001526,0.799077689648
1452,-1.06031501293,-2.74300003052,-0.271146565676,-0.799706220627,0.610966682434,0.334360182285,-0.493756979704,0.0486499965191,0.749411225319
4776,-0.978312373161,0.87984007597,0.356668055058,-0.176722109318,-0.00106893479824,0.324497371912,-0.385338276625,0.68599998951,0.24266076088
6908,-2.80638742447,0.161383450031,0.597236394882,0.170228049159,-0.0510383844376,0.0316037535667,-0.383757948875,-0.448949992657,-0.338832855225
672,-3.33726835251,0.0754789561033,0.365609616041,0.669408857822,-0.0782493874431,0.652751624584,0.26588332653,0.0500999987125,0.471305906773
5710,-1.42916274071,-2.17540431023,0.344874054193,0.538486599922,1.12083470821,0.0156383663416,0.122805640101,-1.41610002518,-0.388704776764
2115,1.01882994175,1.23863577843,0.435651868582,-0.274480611086,0.561354160309,-0.0383633971214,-0.723765850067,1.10745000839,1.05651187897
7015,-1.59593868256,2.23160839081,0.378664672375,-0.863025069237,-0.429707467556,0.436701118946,0.209759354591,0.0330999791622,-0.460703909397
8726,0.311260044575,-0.777354359627,0.613406717777,0.0154673457146,-0.497599005699,0.561867177486,0.575590610504,-0.995800018311,-0.400768697262
2185,-0.313631117344,0.472109436989,0.535603702068,-0.880306243896,0.0748329237103,0.57365745306,0.353109270334,-0.209049999714,-1.02048361301
3315,-0.527773797512,2.8775100708,-0.314112752676,-0.336196750402,-0.730111241341,-0.756803274155,-0.618424236774,-0.0499999970198,0.0582269355655
5289,-1.60764026642,0.693058848381,-0.0433472394943,-0.480033576488,0.938487887383,-0.139740899205,-0.533168494701,0.465550005436,-0.60631018877
868,-2.796895504,-0.157583355904,-0.65630531311,-0.936211228371,0.0259191393852,0.471499681473,0.803436756134,0.00865000486374,-1.00545358658
1677,1.03224599361,-0.643004715443,-0.175162941217,-1.23830938339,0.684512376785,0.936888813972,0.699072897434,0.694550037384,-1.25100326538
7043,0.199854761362,-0.0807550251484,0.604922652245,0.129312992096,-0.0318794623017,0.376954138279,1.37868726254,0.814350008965,-1.09379923344
5613,-1.27666807175,-0.670184671879,1.18764936924,-1.61657238007,0.00596804916859,0.653808951378,0.297889947891,0.889400005341,0.754718124866
595,-0.262985050678,-1.00794243813,-0.318336129189,1.00093638897,0.718511164188,-0.288709402084,-0.169868022203,-0.722750008106,-0.316977679729
4793,0.822335004807,3.48234701157,-0.571865797043,-0.698431074619,0.561058223248,-1.0340975523,0.492369383574,0.436300009489,-0.103877097368
2736,-1.32157051563,1.953520298,0.828949809074,-0.836808860302,3.14118742943,0.678564608097,0.601425409317,1.44799995422,0.839993476868
5290,0.0121207684278,0.0822194442153,1.57643938065,-1.38780903816,-1.17459917068,0.217633470893,0.593456685543,-0.132050007582,-0.0512881875038
6194,0.715314984322,0.0,-0.224018633366,0.327168613672,0.248864278197,-0.891813516617,-0.0239647775888,0.455399990082,0.321420520544
1676,-3.15676450729,0.17990604043,0.571584224701,1.44366121292,-0.172058001161,0.968744277954,0.942426145077,-0.276949942112,0.0814787298441
