rid,CPC006_A375_6H:BRD-A98248982-001-05-6:10,CPC006_A375_24H:BRD-A98248982-001-05-6:10,CPC006_A549_6H:BRD-A98248982-001-05-6:10,CPC006_A549_24H:BRD-A98248982-001-05-6:10,CPC006_A673_6H:BRD-A98248982-001-05-6:10,CPC006_AGS_6H:BRD-A98248982-001-05-6:10,CPC006_CL34_6H:BRD-A98248982-001-05-6:10,CPC006_CORL23_6H:BRD-A98248982-001-05-6:10,CPC006_COV644_6H:BRD-A98248982-001-05-6:10,CPC006_DV90_6H:BRD-A98248982-001-05-6:10,CPC006_EFO27_6H:BRD-A98248982-001-05-6:10,CPC006_HA1E_6H:BRD-A98248982-001-05-6:10,CPC006_HA1E_24H:BRD-A98248982-001-05-6:10,CPC006_HCC15_6H:BRD-A98248982-001-05-6:10,CPC006_HCC515_6H:BRD-A98248982-001-05-6:10,CPC006_HCC515_24H:BRD-A98248982-001-05-6:10,CPC006_HCT116_6H:BRD-A98248982-001-05-6:10,CPC006_HEC108_6H:BRD-A98248982-001-05-6:10,CPC006_HEPG2_6H:BRD-A98248982-001-05-6:10,CPC006_HT115_6H:BRD-A98248982-001-05-6:10,CPC006_HT29_6H:BRD-A98248982-001-05-6:10,CPC006_HT29_24H:BRD-A98248982-001-05-6:10,CPC006_JHUEM2_6H:BRD-A98248982-001-05-6:10,CPC006_LOVO_6H:BRD-A98248982-001-05-6:10,CPC006_MCF7_6H:BRD-A98248982-001-05-6:10,CPC006_MCF7_24H:BRD-A98248982-001-05-6:10,CPC006_MDST8_6H:BRD-A98248982-001-05-6:10,CPC006_NCIH1694_6H:BRD-A98248982-001-05-6:10,CPC006_NCIH1836_6H:BRD-A98248982-001-05-6:10,CPC006_NCIH2073_6H:BRD-A98248982-001-05-6:10,CPC006_NCIH508_6H:BRD-A98248982-001-05-6:10,CPC006_NCIH596_6H:BRD-A98248982-001-05-6:10,CPC006_NOMO1_6H:BRD-A98248982-001-05-6:10,CPC006_OV7_6H:BRD-A98248982-001-05-6:10,CPC006_PC3_6H:BRD-A98248982-001-05-6:10,CPC006_PC3_24H:BRD-A98248982-001-05-6:10,CPC006_PL21_6H:BRD-A98248982-001-05-6:10,CPC006_RMGI_6H:BRD-A98248982-001-05-6:10,CPC006_RMUGS_6H:BRD-A98248982-001-05-6:10,CPC006_SKLU1_6H:BRD-A98248982-001-05-6:10,CPC006_SKM1_6H:BRD-A98248982-001-05-6:10,CPC006_SKMEL1_6H:BRD-A98248982-001-05-6:10,CPC006_SKMEL28_6H:BRD-A98248982-001-05-6:10,CPC006_SNGM_6H:BRD-A98248982-001-05-6:10,CPC006_SNU1040_6H:BRD-A98248982-001-05-6:10,CPC007_A375_6H:BRD-A98248982-034-06-5:10,CPC007_A375_6H:BRD-A98248982-001-11-4:10,CPC007_A375_24H:BRD-A98248982-034-06-5:10,CPC007_A375_24H:BRD-A98248982-001-11-4:10,CPC007_A549_6H:BRD-A98248982-034-06-5:10,CPC007_A549_6H:BRD-A98248982-001-11-4:10,CPC007_A549_24H:BRD-A98248982-034-06-5:10,CPC007_A549_24H:BRD-A98248982-001-11-4:10,CPC007_HA1E_6H:BRD-A98248982-034-06-5:10,CPC007_HA1E_6H:BRD-A98248982-001-11-4:10,CPC007_HA1E_24H:BRD-A98248982-034-06-5:10,CPC007_HA1E_24H:BRD-A98248982-001-11-4:10,CPC007_HCC515_6H:BRD-A98248982-034-06-5:10,CPC007_HCC515_6H:BRD-A98248982-001-11-4:10,CPC007_HT29_6H:BRD-A98248982-034-06-5:10,CPC007_HT29_6H:BRD-A98248982-001-11-4:10,CPC007_HT29_24H:BRD-A98248982-034-06-5:10,CPC007_HT29_24H:BRD-A98248982-001-11-4:10,CPC007_MCF7_6H:BRD-A98248982-034-06-5:10,CPC007_MCF7_6H:BRD-A98248982-001-11-4:10,CPC007_MCF7_24H:BRD-A98248982-034-06-5:10,CPC007_MCF7_24H:BRD-A98248982-001-11-4:10,CPC007_PC3_6H:BRD-A98248982-034-06-5:10,CPC007_PC3_6H:BRD-A98248982-001-11-4:10,CPC007_PC3_24H:BRD-A98248982-034-06-5:10,CPC007_PC3_24H:BRD-A98248982-001-11-4:10,CPC006_SNUC4_6H:BRD-A98248982-001-05-6:10,CPC006_SNUC5_6H:BRD-A98248982-001-05-6:10,CPC006_SW480_6H:BRD-A98248982-001-05-6:10,CPC006_SW620_6H:BRD-A98248982-001-05-6:10,CPC006_SW948_6H:BRD-A98248982-001-05-6:10,CPC006_T3M10_6H:BRD-A98248982-001-05-6:10,CPC006_THP1_6H:BRD-A98248982-001-05-6:10,CPC006_TYKNU_6H:BRD-A98248982-001-05-6:10,CPC006_U937_6H:BRD-A98248982-001-05-6:10,CPC007_VCAP_6H:BRD-A98248982-034-06-5:10,CPC006_VCAP_6H:BRD-A98248982-001-05-6:10,CPC007_VCAP_6H:BRD-A98248982-001-11-4:10,CPC007_VCAP_24H:BRD-A98248982-034-06-5:10,CPC006_VCAP_24H:BRD-A98248982-001-05-6:10,CPC007_VCAP_24H:BRD-A98248982-001-11-4:10,CPC006_WSUDLCL2_6H:BRD-A98248982-001-05-6:10,CPC006_H1299_6H:BRD-A98248982-001-05-6:10,CPC006_RKO_6H:BRD-A98248982-001-05-6:10
5720,-0.0854504406452,-0.19210922718,0.00610649585724,-0.326500028372,0.606599986553,-1.05960011482,-2.10649991035,-0.201299995184,0.665699958801,-0.107899963856,-0.22879999876,0.0848160237074,-0.0263958498836,-1.21523571014,0.0851602628827,0.16971129179,0.676500022411,0.0450233966112,0.564781069756,0.589800000191,0.0146783515811,0.71971899271,0.346749961376,0.753499984741,-0.48688569665,-0.546720504761,-0.334950000048,-1.34329986572,0.27864998579,-0.0713500007987,-1.09500002861,0.982299983501,0.539649963379,0.0510500073433,0.52060008049,0.417973637581,0.931899964809,-0.0715000033379,1.69009995461,-4.91540002823,-0.270150005817,-0.446249961853,-0.17405000329,-0.253700017929,-0.588500022888,-2.40572047234,0.410237312317,-0.815448641777,0.621084213257,-0.44941931963,-2.66493344307,0.910346388817,0.199674338102,-0.105607159436,-0.409576028585,0.66563308239,0.867292523384,-0.0149000287056,-1.66459989548,-0.444056302309,-1.35366272926,-0.104179948568,0.831591069698,0.241885066032,0.40588748455,-0.346698373556,0.601691484451,-0.0396467000246,0.183534637094,0.498067528009,-2.643699646,0.747449994087,0.546100020409,-0.198899999261,0.020231358707,0.321418702602,0.693049967289,0.40326026082,0.287900000811,0.652050018311,0.361962944269,-0.572624385357,-0.165245860815,-2.68632984161,0.388749599457,0.42131921649,0.608300030231,-0.234500005841,0.018700003624
466,0.0525642521679,-0.281060963869,-0.188921898603,-0.540933310986,1.87744998932,-0.425499975681,-0.933899998665,0.804700016975,1.11995005608,0.303149998188,-0.906750023365,0.0885689929128,0.555981814861,-0.598748266697,-0.0893750339746,0.720482110977,1.25290000439,0.645231902599,-0.241561412811,-1.70815002918,-0.204852387309,1.25600612164,-1.20844995975,-0.454149991274,0.208841964602,-1.29976952076,-0.0677499994636,0.832749962807,0.544650018215,-0.762600004673,0.0382499992847,-0.330700039864,2.09844994545,-1.15470004082,0.388603776693,1.43233036995,-0.585750043392,-2.1493999958,-0.529449999332,-1.99204993248,-1.75200009346,-1.19299995899,-0.423500001431,0.123699963093,-1.42589998245,0.312661826611,0.0828029215336,1.67758059502,0.502491116524,1.49584817886,1.20596671104,0.383386105299,0.270531535149,0.520265519619,0.519627809525,0.567171573639,-0.0593681558967,0.501100003719,1.00094997883,-0.824804544449,-1.80326497555,-0.526987910271,0.0458030849695,0.878072679043,-0.61459851265,-0.128126144409,0.908498167992,0.391119658947,-0.0926786959171,0.556787669659,-0.331141591072,-0.435299992561,0.830399990082,-1.61899995804,-0.843298912048,0.134578049183,0.785650014877,0.493980437517,-0.302399992943,-1.9007999897,-0.507048130035,0.0830912739038,-1.35338461399,1.23645246029,0.563912689686,0.0580593980849,-1.33179998398,0.138700008392,0.438300013542
6009,-0.418023735285,0.0322363451123,-0.154858648777,-2.28886675835,-0.538900017738,-0.135399997234,-2.62240004539,-0.177649974823,-0.280949980021,-0.289049983025,-0.132499992847,-0.506956458092,0.197077378631,-0.273541659117,-0.481839239597,-0.171266615391,-0.950299978256,-0.240053802729,0.380018621683,0.171250000596,0.444671362638,0.339087456465,0.283999979496,-0.415399998426,0.452010929585,-1.55061888695,-0.348749995232,1.0381500721,-0.131600022316,-0.355300009251,-2.45324993134,0.371500015259,0.537299990654,-0.105700016022,-0.604046046734,0.201346814632,0.184249997139,-0.339100003242,0.484700024128,-0.952999949455,-0.131199985743,0.570100009441,-0.383049994707,-1.03935003281,0.0,0.0804656296968,0.132169619203,0.885502576828,-0.366295963526,-0.5394089818,0.488133370876,0.42599517107,0.0308653060347,-0.714767992496,-0.420700579882,-0.175783142447,0.25613462925,0.86620002985,-0.916750013828,-0.323317468166,-0.99738740921,0.835692644119,0.504724264145,0.328274011612,-0.814557552338,-0.677271842957,0.143681436777,1.39183712006,0.513701796532,1.05566191673,-3.74267077446,0.377649992704,-0.131499990821,1.30065000057,0.4330932796,-0.449727535248,-0.843299984932,-0.425335913897,-0.561900019646,0.580550014973,-0.121719002724,-0.243859812617,-0.851425468922,0.416766911745,0.802823424339,-0.342289417982,-0.673900008202,-1.28764998913,0.485300004482
2309,0.458716750145,0.606323719025,-0.69864565134,0.0553333312273,0.21819999814,0.63379997015,1.34000003338,0.49690002203,1.06210005283,-0.138999998569,0.991649985313,0.370172262192,0.266064584255,-0.106691554189,0.151324123144,-0.1265835464,-0.0469999983907,0.163541376591,-0.787564396858,1.80765008926,0.0171415954828,-0.817964553833,0.532100021839,-0.226000010967,-0.451164007187,-1.55632865429,-0.625150024891,1.56319999695,0.18489998579,0.394299983978,1.30885004997,-1.0857000351,1.15775001049,0.627949953079,-0.218127727509,-0.555130660534,-0.586700022221,-0.699300050735,1.84924995899,0.92334997654,0.421900004148,-1.22939991951,0.282700002193,-0.386249989271,-0.840200006962,0.058126732707,-0.754634141922,-0.391696125269,0.246379435062,0.173399463296,-0.400399982929,-0.803201198578,-0.632748842239,-0.259162425995,-0.34551513195,0.479383766651,0.646651566029,-0.202349990606,0.533599972725,-0.117800593376,-1.31182837486,0.252561479807,-0.537122488022,-0.162140607834,-0.38314884901,-0.0698977783322,-0.0556862652302,-0.35870757699,-0.633601307869,-0.502802193165,-0.886862456799,0.388799995184,3.4047498703,-0.414749979973,0.0492774099112,-0.383671343327,1.53194999695,-0.310272276402,-1.7757999897,0.558600008488,-0.374246925116,-0.0888770967722,-0.386094242334,0.964523792267,-0.932362794876,-0.682693600655,1.28820002079,-3.20414996147,-0.649650037289
387,0.108782216907,-0.398623377085,-0.492944180965,-0.811733365059,0.552299976349,0.0967499613762,1.43900001049,0.171550005674,0.466499984264,0.914999961853,-0.305399984121,-0.888442218304,-0.0022851601243,-1.11443448067,-1.06311821938,-0.554312944412,-0.519400000572,0.4906001091,-0.122445516288,0.590800046921,-0.950977146626,-0.342983603477,-0.0656000375748,-1.09350001812,-0.290148735046,-0.158333316445,-0.905349969864,2.1358499527,1.00830006599,-0.149699985981,0.983250021935,-0.843150019646,2.21274995804,-1.1154999733,0.256923168898,-0.923112332821,0.24200001359,-1.148250103,1.76620006561,-0.50284999609,-0.984100043774,-0.683699965477,-1.06869995594,-0.832849979401,-0.0267999991775,-0.233391076326,0.713754653931,1.1031088829,-0.0787369012833,0.600233316422,0.666500031948,0.904626607895,0.45084297657,-0.31550732255,0.565146148205,0.537260890007,-0.051729682833,0.606750011444,0.321949988604,-0.50683093071,-0.485539406538,-0.0766929984093,1.19947183132,0.211920380592,-0.274523466825,-0.0873663052917,0.872432649136,-0.87419962883,-1.62174749374,-0.15642477572,-5.20340251923,-0.103299990296,0.110100001097,-0.0775999948382,0.299109786749,-1.190959692,0.520749926567,-1.40771317482,0.163499996066,0.543449997902,-0.983195483685,-0.414910405874,-1.32843065262,0.0157689601183,-0.0739824697375,-1.43118476868,-0.203349977732,-0.927000045776,-1.26865005493
3553,0.383481442928,-0.673754811287,-0.992538750172,0.370633304119,-0.93465000391,0.498750030994,1.53209996223,-0.628800034523,0.595550000668,-0.355650007725,0.0557000041008,0.476860582829,0.00697993813083,-0.641372323036,0.73028087616,-0.360241830349,-0.439200013876,0.359243094921,-0.452617645264,1.08360004425,0.900873482227,1.97213625908,-0.0942000001669,-0.30245000124,0.0730605572462,0.912687540054,0.175199985504,1.99169993401,-0.769349992275,-0.752699971199,-0.0541500151157,-0.842100024223,1.07690000534,0.777500033379,-0.067863881588,-0.399100124836,-0.154799997807,0.534749984741,-0.150499984622,-0.400449991226,0.763650000095,1.92569994926,0.546299993992,-0.296149998903,-0.388399988413,0.126330018044,-0.811531960964,0.102206863463,-0.790762901306,-1.24662566185,-0.0288000032306,-0.867758452892,0.0334640741348,-0.289706349373,-0.425618320704,-0.295781135559,0.664549827576,-0.913949966431,0.190800011158,0.287256598473,1.20501375198,0.369498968124,-0.316629707813,0.619414508343,0.43065571785,0.973634898663,-0.3595443964,0.957776665688,0.464332342148,0.5291492939,2.20131778717,-1.06229996681,-1.13999998569,-0.324099987745,-0.715022563934,-0.336371213198,0.31099998951,0.441225588322,-0.0173000004143,0.173850014806,0.630361557007,0.82524317503,0.845953881741,1.22963988781,-0.163919657469,0.904587030411,0.187650024891,0.727800011635,0.208599999547
427,0.870935916901,-0.511411905289,-0.870912253857,-1.11046671867,0.564599990845,-0.469999998808,-0.497299998999,-0.335700005293,0.935599982738,-1.30244994164,-0.00855001807213,-0.0250569730997,-0.308888167143,0.396437853575,0.196896910667,0.115333303809,0.526799976826,0.321985900402,-1.05254352093,-0.578750014305,-0.0580821931362,0.0834633409977,-0.683999955654,-0.151550009847,0.168308228254,0.0529724806547,-0.352049976587,0.486649990082,1.28719997406,-0.131049990654,1.04739999771,-0.029650002718,0.688400030136,0.162450015545,0.345667570829,0.597307980061,-0.639999985695,-0.863999962807,-0.74255001545,-1.85745000839,-2.12444996834,0.149700015783,-0.254399985075,-0.888950049877,-2.04099988937,0.321700364351,0.101523041725,0.250240564346,0.074214681983,0.843360066414,-0.374699980021,-0.179082930088,0.616823911667,-0.3804936409,0.272533118725,-0.761071622372,0.915304541588,0.99749994278,0.725299954414,-0.908063530922,0.753836333752,-0.520072698593,0.0266544744372,0.273159146309,0.640710473061,-0.0751007720828,-0.000465989112854,2.5078561306,-0.682292163372,-0.756162941456,-0.414136856794,-1.06369996071,3.8610496521,-0.683250010014,-0.594066977501,-0.180501312017,2.80290007591,-0.781262040138,-1.04830002785,-0.956699967384,-0.33678394556,1.85166680813,-0.15276505053,1.214209795,0.548439800739,0.544576406479,-1.03819990158,1.1373000145,-0.435800015926
5898,-0.783448934555,-0.856104671955,-0.641115128994,0.306833356619,0.22990000248,0.58704996109,-0.298900008202,-0.505349993706,1.25414991379,0.519999980927,-1.09949994087,0.0795997530222,-0.135197341442,-2.08638453484,-0.308638691902,-0.131167858839,0.97570002079,0.284957170486,-0.339122265577,-0.259599983692,-0.612293303013,-0.512297391891,-0.991649985313,0.545000016689,0.0747031494975,-0.956863462925,-0.0239999964833,-3.41980004311,0.505100011826,-0.652849972248,-1.73874998093,-0.593400001526,-1.32074999809,-0.759449958801,-0.296344906092,0.57544785738,-0.55680000782,-0.516749978065,-4.06549978256,-0.214300006628,-1.25339996815,-0.251800000668,-0.980350017548,1.29499995708,-0.865400016308,0.412935703993,0.346348524094,0.265920042992,0.0771209001541,0.356247931719,0.497866690159,-0.281685590744,0.0495514236391,-0.348863482475,-0.0566805303097,0.890865147114,-0.465925514698,-0.637900054455,-0.202299997211,-0.220804423094,-0.0749629437923,1.45100355148,0.245223760605,0.941042840481,-0.544350624084,0.491840422153,-1.34971284866,0.206150785089,0.0685608908534,-0.712716162205,-0.848135828972,-0.0578499957919,-0.333050012589,-0.713249981403,-0.296121418476,-0.265475869179,0.123400002718,0.328051388264,-0.655700027943,-1.53975009918,-1.9077835083,-0.12693759799,0.129480615258,1.0712698698,0.572601079941,0.284695476294,-0.835850000381,0.520200014114,-1.13555002213
23365,0.124669507146,0.0151805132627,-0.247833684087,0.946399986744,-0.0300999879837,0.119350016117,-0.042500000447,0.349150002003,1.1290500164,-0.632049977779,0.247099980712,0.124356523156,-0.196544989944,-1.39307916164,-0.614767253399,-0.430838763714,-0.938300013542,-0.0167193263769,-0.110578663647,1.29989993572,-0.297850847244,-0.8466386199,-0.240299984813,-0.220300003886,-0.109693050385,0.705390334129,-0.195399984717,0.954900026321,-0.231600001454,-0.942600011826,4.06724977493,-0.28385001421,1.68209993839,0.705150008202,0.0586166009307,-0.525225877762,0.458449989557,2.54624986649,-0.759850025177,0.0267499983311,0.482800006866,-1.7771999836,0.417250007391,0.0868000015616,0.821799993515,-0.395778805017,-0.182347983122,0.060962729156,-0.0413035452366,-0.395911812782,1.36683344841,-0.700807273388,0.0600611269474,-0.56550437212,0.260055184364,-0.82356274128,-1.03305566311,-0.911549985409,-0.331499993801,-0.383217006922,1.1306040287,-1.00598192215,0.37869232893,-0.430595040321,-0.7314234972,-0.0195756480098,-0.193627312779,-0.650650858879,-0.247311368585,0.495482414961,1.15492641926,0.857749998569,0.127500012517,-0.811900019646,0.120458483696,0.19743463397,0.87834995985,-0.491528570652,0.481999993324,-0.164650022984,-0.748196482658,-0.169716924429,-0.533142864704,1.35312628746,-0.0802380293608,-0.383964389563,0.494750022888,0.00665000081062,-0.259099990129
6657,0.734708547592,-0.00111658684909,-0.651019692421,0.708266615868,0.0529500022531,-0.18275000155,2.84340000153,-0.645150005817,1.16094994545,-0.0248499959707,0.689849972725,-0.0156384855509,-0.179982811213,1.56963646412,0.272208511829,0.449976235628,-0.581399977207,-0.0345738232136,-0.640456080437,1.80005002022,0.517565429211,1.01348185539,-0.67560005188,0.305750012398,0.0747735127807,2.11709427834,1.15499997139,-0.624449968338,0.136649996042,0.30910000205,0.984950006008,-0.267850011587,-0.294199973345,0.34969997406,-0.860098481178,0.0361640229821,-0.152949988842,0.892050027847,0.912100017071,0.350449979305,0.877499997616,0.779250025749,0.784749984741,0.15110000968,-0.558499991894,-1.03782987595,-0.211320728064,0.0522880777717,-0.384655565023,0.11122725904,-0.168133333325,-0.44269567728,-0.0789889097214,0.67238765955,0.0666130036116,-1.53406882286,0.079868555069,0.144250005484,0.64234995842,-0.382369816303,1.85844993591,0.677700519562,-0.93438231945,-1.56776678562,1.52064573765,0.810201525688,-0.287496566772,0.728576540947,0.947869420052,0.135474994779,0.457331925631,-0.488700032234,-1.02880001068,-0.364000022411,0.268173694611,0.118519112468,2.75180006027,0.250947743654,0.0505000017583,5.71775007248,0.20469468832,0.558062851429,1.41697394848,0.341797918081,-0.640304803848,0.536886274815,-0.0718999952078,0.189899995923,0.260500013828
