rid,CPC011_A375_6H:BRD-K91938660-003-07-8:10,CPC011_A549_6H:BRD-K91938660-003-07-8:10,CPC011_A549_24H:BRD-K91938660-003-07-8:10,CPC011_HA1E_6H:BRD-K91938660-003-07-8:10,CPC011_HT29_6H:BRD-K91938660-003-07-8:10,CPC011_MCF7_6H:BRD-K91938660-003-07-8:10,CPC011_MCF7_24H:BRD-K91938660-003-07-8:10,CPC011_PC3_6H:BRD-K91938660-003-07-8:10,CPC011_PC3_24H:BRD-K91938660-003-07-8:10,CPC011_VCAP_6H:BRD-K91938660-003-07-8:10,CPC011_VCAP_24H:BRD-K91938660-003-07-8:10,CPC020_A375_6H:BRD-A79803969-003-13-8:10,CPC020_A549_6H:BRD-A79803969-003-13-8:10,CPC020_HA1E_6H:BRD-A79803969-003-13-8:10,CPC020_HCC515_6H:BRD-A79803969-003-13-8:10,CPC020_HT29_6H:BRD-A79803969-003-13-8:10,CPC020_MCF7_6H:BRD-A79803969-003-13-8:10,CPC020_MCF7_24H:BRD-A79803969-003-13-8:10,CPC020_PC3_6H:BRD-A79803969-003-13-8:10,CPC020_PC3_24H:BRD-A79803969-003-13-8:10,CPC020_VCAP_6H:BRD-A79803969-003-13-8:10,CPC020_VCAP_24H:BRD-A79803969-003-13-8:10,CPD003_MCF7_6H:BRD-A79803969-003-11-2:10,CPD003_MCF7_24H:BRD-A79803969-003-11-2:10,CPD003_PC3_6H:BRD-A79803969-003-11-2:10,CPD003_PC3_24H:BRD-A79803969-003-11-2:10
5054,-1.13805782795,0.197902321815,-0.73960518837,-0.198899999261,-0.239198163152,-1.37879991531,-0.325099974871,-0.0497875064611,-0.183985382318,-0.977065324783,-0.0877390429378,-0.077253587544,3.07364988327,3.60743451118,4.11159992218,-0.426468968391,-0.233624756336,-0.655896186829,0.373898625374,-0.0187497064471,-0.481488764286,0.255566090345,-0.560199975967,-0.351534694433,0.574998319149,1.08194994926
3108,-0.0863933861256,1.1319797039,0.383488625288,3.38255000114,0.0552119165659,1.15039992332,1.58679997921,-0.249571874738,0.0405045598745,1.10132074356,4.25436496735,-0.587971568108,0.738499999046,0.484753102064,-0.244249999523,-0.00141689181328,-0.810821056366,0.0865773409605,0.338976562023,-1.2167198658,1.21416056156,0.146980643272,-0.289849996567,0.14824052155,-0.0424928218126,-0.618350028992
1950,0.393043398857,-0.0277624614537,-0.54108607769,-0.0011500120163,-0.639440655708,-0.2431999892,-0.547150015831,-0.7181250453,-0.729929149151,-1.04445469379,-0.109840579331,1.77525544167,-0.667800009251,-1.07397329807,0.6195499897,-0.143988072872,-0.60753017664,0.68114233017,-0.724035918713,-1.19826698303,0.548684120178,0.0067310333252,-1.11185002327,-1.12725925446,-0.398994505405,-0.861050009727
351,0.730055451393,-1.17828285694,0.592881798744,0.340600013733,-0.522210717201,-0.431749999523,-0.659550011158,0.374493062496,-0.165724918246,-0.19643175602,1.64151084423,0.375344932079,-0.0214500129223,0.663598716259,0.36265000701,1.02122473717,-0.0109697729349,0.53358745575,-0.206319317222,-1.21814906597,-0.479556500912,0.0294698104262,0.332849979401,-0.328078716993,-0.0748048275709,-0.620849967003
4846,0.854707121849,-0.744706451893,1.10315680504,0.18180000782,0.0353285223246,-0.553999960423,-0.665199995041,0.285471946001,0.0832889229059,0.347690224648,-0.31619310379,0.244346022606,-0.316249996424,-0.637558341026,0.135900005698,0.531757950783,-0.107923559844,0.085070669651,0.31755065918,-0.83919775486,-0.275566518307,-0.732559919357,0.815200030804,-1.32501590252,-0.654265582561,0.138300001621
1452,0.0080595985055,0.254738122225,-0.401151388884,-4.51690006256,-0.829827904701,-0.377949982882,0.385450005531,-0.34041339159,0.14860317111,0.0296861380339,-0.562004566193,0.0432045459747,0.439500004053,-0.693012833595,0.481849998236,0.843127548695,0.393068790436,-0.307843983173,0.0805271714926,0.482202231884,1.32781732082,0.726363897324,-0.611050009727,-0.886653840542,-0.428459197283,1.1126999855
4776,-0.103843875229,-0.440639197826,1.71422767639,0.0516999959946,-0.478485763073,-0.425250023603,-0.37294998765,0.270649015903,0.147577255964,-0.104295529425,-0.475940257311,0.562885403633,-0.464200019836,0.283672988415,-0.0125000029802,-0.387053132057,-0.228177651763,-0.319691717625,-0.903355956078,0.0363420732319,-0.375121414661,-0.104536056519,-0.939200043678,-0.552913844585,-0.894034326077,-1.27244997025
6908,-0.850476264954,1.01025879383,-0.255242645741,-1.73049998283,-0.374040573835,0.645050048828,-0.342099994421,-0.702062129974,-0.185759946704,0.675963401794,-0.337678879499,-0.0794016420841,-0.0655499994755,0.642133355141,-0.258749991655,0.112570554018,0.690057396889,0.746342599392,0.587447106838,0.798979878426,0.280075132847,-0.0866138190031,0.983799934387,0.125466108322,0.737279415131,1.50380003452
672,-0.466529518366,-0.295428156853,-1.97847545147,-0.453349977732,-0.470308274031,0.0363999903202,-0.771749973297,-1.43222808838,-0.855585813522,-0.856308460236,0.688118159771,0.308970749378,0.470299988985,0.965617477894,0.226950004697,3.38305807114,-0.204557985067,-0.586097121239,0.683529555798,1.18002152443,1.76250231266,-0.577853679657,1.04044997692,-0.678177475929,-1.63007414341,0.0294000506401
5710,-0.915686845779,-0.378971278667,-0.409844368696,-1.01565003395,-0.186406478286,-0.0674499869347,0.536750018597,-0.0469785779715,-1.06524157524,-0.781959712505,-0.262724339962,-0.481458306313,0.609400033951,0.14277304709,0.230749994516,0.847548127174,0.259715437889,0.214983925223,-0.129863709211,0.977762520313,0.0320686623454,0.0520400814712,1.00464999676,0.784718871117,-0.288953185081,0.792750000954
2115,-0.0139886140823,-0.930487334728,0.665405035019,1.10625004768,-0.501332163811,0.194399982691,-0.534749984741,1.29432320595,0.532871603966,-0.226613923907,0.729967594147,-0.362685114145,-0.03125,-0.200312495232,-2.51364994049,-0.763198852539,-0.64502286911,0.0732484012842,-0.744161128998,-0.95604455471,0.292050182819,0.413513273001,-0.643549978733,-0.458521962166,1.97100508213,-0.010449975729
7015,-0.293703734875,-0.729740560055,1.2194943428,-0.418850004673,-0.291448533535,0.213449984789,-0.469550013542,0.672124683857,0.041806936264,-0.842929780483,-0.641923844814,0.272713333368,0.354400008917,-0.0835399031639,0.722750008106,-0.333455204964,0.508397340775,0.181683704257,-0.463664650917,0.100802958012,0.531330883503,-0.0911000594497,-0.729749977589,-0.984864711761,-0.0558598786592,-1.47444999218
8726,-0.874171614647,3.56237745285,-0.2160410285,0.887799978256,0.154731199145,1.52544999123,0.569199979305,0.0717287957668,-0.0129008293152,-0.322329819202,1.29944384098,-0.299483180046,1.26279997826,1.36413645744,-1.23045003414,0.429659068584,-0.169459164143,-1.24743032455,0.571667730808,-0.316358029842,0.648649454117,0.485082387924,0.969349980354,0.231632947922,-0.178669005632,0.49944999814
2185,0.394949555397,-0.774535894394,1.51584601402,-0.337499976158,-0.245378181338,-0.0874999761581,-0.220349997282,0.216578900814,-0.0101225711405,-0.621070861816,-0.0870745256543,0.380064159632,-0.300300002098,0.27892652154,0.453350007534,-0.394597411156,-0.403201341629,-0.262298196554,-0.609433948994,0.42079949379,0.767121911049,-0.164364144206,-1.9618999958,-0.426827222109,-0.701349377632,-1.43254995346
3315,0.444994986057,-0.162960782647,0.252832561731,-0.445850014687,0.489111602306,-0.962849974632,0.909950017929,0.689243853092,0.504283487797,0.143735736609,0.399372041225,-0.0767609477043,2.01734995842,0.398468077183,2.02069997787,0.431160867214,-0.382499158382,0.0466709658504,0.103901237249,0.656176447868,2.18997859955,-0.726298809052,-0.59525001049,-0.260806918144,-0.317384183407,-0.229000002146
5289,-0.587309479713,-0.586365878582,-2.36192512512,-1.34940004349,-0.345875918865,0.731299996376,0.0884999930859,0.00400292873383,0.0471464432776,-0.173455715179,0.388041764498,-0.38596150279,0.512300014496,0.592282056808,-0.176499992609,-1.48585653305,0.617498278618,-0.597909986973,-0.345354169607,0.615336716175,0.321953564882,-0.145475566387,-0.558799982071,-0.606389224529,0.913621902466,-1.02745008469
868,0.976516842842,0.161827132106,1.64374876022,0.00394999980927,0.0584108531475,-0.265149980783,0.491800010204,1.35248231888,-0.313426733017,0.32505556941,0.585205793381,1.27356910706,0.084399998188,-0.625598073006,0.737200021744,-0.200559541583,-1.32764899731,0.0342543646693,-1.84919154644,0.0845719128847,-0.874612748623,-0.722717642784,1.73714995384,0.498353719711,-0.995571732521,-1.17305004597
1677,-0.152157276869,-0.868021607399,0.6281042099,-0.564249992371,-0.400931566954,0.33544999361,-0.136200010777,-0.779891848564,-0.33188149333,-0.638144910336,-1.37178826332,0.656054794788,-0.422049999237,0.243246436119,1.90750002861,-0.250493705273,0.00554928183556,-0.528852760792,1.09942507744,-0.133311599493,-1.4846599102,-0.108678743243,0.726949989796,-0.682999610901,0.0308653712273,0.127749994397
7043,0.783161699772,-0.953687667847,0.583489179611,0.174250006676,0.0428684540093,1.29150009155,-0.246700003743,0.299917161465,-0.195927336812,-0.210944861174,-0.311005800962,0.688324511051,-0.689749956131,-0.0861432999372,-0.726200044155,0.134318158031,0.546425223351,-0.701557993889,1.19120085239,0.244040071964,0.0837850570679,-0.245458081365,-1.13480007648,0.264209389687,-1.26211428642,-0.30965000391
5613,0.743714153767,-0.803889095783,0.063006028533,0.307899981737,-0.629630863667,-0.040600001812,-0.218250006437,-0.0450430810452,-1.64642822742,-0.341762006283,-0.999372303486,0.693350374699,0.262800008059,0.50517219305,1.00565004349,-0.224071115255,-0.618611693382,0.0200589075685,0.449785560369,-0.166023150086,0.718987047672,-0.352575182915,-1.45499992371,-0.604510724545,-0.887469530106,-0.790600001812
595,-0.158196538687,0.399976938963,-0.741292655468,-0.488449990749,-0.567524373531,0.363099992275,-0.33109998703,-0.661376357079,0.158084347844,0.844246208668,-0.308740496635,0.376107573509,0.865400016308,-0.107222557068,0.718400001526,0.753997683525,0.319272577763,-0.711077690125,-0.0953868031502,0.15659417212,0.346442162991,0.119599178433,0.589349985123,0.777873635292,-0.281102031469,0.607400000095
4793,0.368458479643,1.22200059891,0.0688299387693,-0.699000000954,-0.275787442923,1.40729999542,-0.369800001383,-0.0379586480558,0.515554964542,0.060092061758,0.895785808563,-0.79193174839,0.20585000515,-0.219106376171,-1.40814995766,1.03240871429,-0.295007973909,0.352712571621,-0.27783793211,0.682588756084,0.529585897923,0.219139397144,0.320650041103,-0.222094237804,2.38827371597,-0.466300010681
2736,0.723356842995,0.211673602462,2.09952330589,0.194350004196,0.0522149950266,0.734699964523,0.170249998569,0.102038636804,-0.259671121836,-0.275173276663,-0.211639851332,0.100070156157,-0.411599993706,-1.11697554588,-1.63390004635,-0.112829640508,0.00836452096701,0.00490117073059,0.019838463515,0.262775450945,0.169010490179,-0.381276786327,1.46399998665,0.0197948217392,-0.391126602888,-1.41980004311
5290,0.793309986591,-0.167114347219,2.52226018906,0.317699998617,0.0379992797971,-0.176399990916,0.592350006104,-0.556586563587,-0.0920750498772,-0.27307254076,0.11140576005,0.469459682703,-0.173550009727,-0.666911840439,0.0607000030577,-0.448888927698,-0.466742604971,0.0367662459612,-0.626476228237,-0.32909989357,-0.223818212748,-0.184374690056,-1.43894994259,-1.30808413029,-0.745118618011,-1.65155005455
6194,-0.786043167114,6.92107205396e-05,1.48035407066,0.0,0.000132467772346,-1.15880000591,0.109899997711,0.724219322205,1.10874724388,-0.00289910286665,1.1874666214,0.368875741959,0.0,0.00024427686003,0.0,-0.566247582436,0.43376660347,0.512030422688,-0.0707186385989,-0.325210243464,0.14369545877,0.199955403805,-5.0,-0.0381784923375,0.700125813484,-0.776600003242
1676,0.743074834347,-0.664743006229,0.363229244947,-0.427449971437,0.134441867471,-3.54975008965,0.136099994183,0.0796817839146,-0.463658124208,-0.208869293332,-0.248807191849,0.266853570938,-0.690400004387,-0.0429383814335,0.139199987054,-0.697782278061,-0.211280316114,-0.170408397913,-0.615845799446,-0.591886103153,-0.807448148727,-0.294743508101,-1.02824997902,-0.122821316123,-2.76281166077,-1.06400001049
23512,0.100667357445,-0.410010695457,-1.22554683685,-1.15909993649,0.0570319928229,0.30505001545,-0.187200009823,-0.5246514678,-1.0843142271,-0.368914812803,-0.500967681408,0.0994648262858,-0.0261500030756,-0.36594158411,-0.388399988413,0.336848288774,0.0283331722021,0.341584026814,-0.503992438316,-0.823484241962,-1.16280257702,-0.193429261446,-0.659200012684,0.101345986128,-0.439097672701,0.121549993753
148022,-0.61630821228,-0.710162639618,-0.96210360527,-0.942049980164,-0.281504452229,0.422299981117,-0.947899997234,0.667759478092,-0.705146968365,-0.686164498329,0.0610644072294,-0.165457576513,0.861150026321,0.429835438728,-0.69990003109,-0.327319592237,-0.148985847831,-0.537264347076,0.488208025694,0.650782823563,-0.0202928632498,0.227499991655,2.0462501049,-0.129110634327,-0.497339785099,0.898500025272
1906,0.718171775341,0.0147011429071,-0.96013957262,0.100649997592,-0.923484325409,-0.100300014019,-0.715950012207,0.760711610317,-0.646034538746,-0.434422582388,-0.381967663765,0.643669724464,0.294099986553,0.0537816286087,0.404300004244,0.459912478924,-0.0631119310856,0.231035560369,-0.545955657959,-0.619027495384,-0.132926151156,0.384915858507,-1.77359998226,-1.08451735973,-0.741154074669,-1.34839999676
8878,-0.162525162101,-0.301106780767,-0.446881562471,-1.24359989166,0.00790318101645,0.269100010395,-0.917299985886,0.11245816946,-0.877241015434,-0.372686892748,-1.33548939228,-0.669122874737,-2.60850000381,-0.329119324684,-0.503750026226,-0.0226147174835,0.075821056962,0.0710098743439,-0.75907689333,-0.0567096322775,0.76301240921,0.4807305336,1.53075003624,0.614633083344,0.527763843536,1.54030001163
3091,-1.46927475929,-2.37177562714,-1.63106966019,-0.943250000477,-0.868843436241,-0.144700020552,-0.114800006151,-0.838609993458,-1.13050103188,-0.287375181913,-1.2678861618,-0.0354226529598,1.16619992256,1.73951172829,-1.82860004902,0.36342638731,-0.93110615015,-0.768950402737,2.4242515564,-1.00952911377,0.544820189476,0.707924127579,-0.213800013065,0.294043451548,-1.62937045097,0.0491999983788
5743,0.100721634924,-0.0449343174696,-0.219066262245,1.92969989777,-0.899554252625,0.388700008392,0.319299995899,-0.205403149128,-0.297590196133,-0.219202563167,1.24147415161,-0.157471582294,-3.14370012283,-1.11185359955,-0.955899953842,0.274752944708,0.108849555254,0.358346581459,1.1596506834,1.71892428398,0.255519777536,-0.505196273327,-0.742650032043,-1.02930426598,2.8631772995,-0.624850034714
5321,0.745244562626,-1.35444521904,0.725581288338,0.111049994826,-0.478873372078,-0.691500008106,-0.536400020123,0.143443390727,-1.04829525948,-0.755493402481,-0.427833974361,0.58655577898,-1.19915008545,-1.06217050552,0.831849992275,-0.0102490484715,-0.588194608688,-0.0129126384854,-0.910549402237,-0.660236358643,-0.30118393898,0.13335314393,-0.835550069809,-1.00392770767,-1.16166400909,-1.29184997082
4144,-1.26469731331,-0.689767301083,0.768186450005,0.737949967384,-0.687717080116,-0.578400015831,0.0250999927521,0.459383964539,-0.752497673035,-0.944077372551,-1.20958828926,0.327599704266,1.52404999733,0.128312289715,0.0922499895096,0.311643719673,-0.533813476562,0.427386939526,0.531055629253,0.742542028427,-0.377186834812,-0.127280220389,-0.220449984074,-1.06681764126,-0.157685488462,-0.0618499964476
1981,-0.368478626013,0.92271232605,-1.42213308811,0.31375002861,-0.350121200085,0.0164499878883,0.30505001545,0.159448623657,0.128179907799,0.473228961229,1.0003991127,-0.715391159058,0.265249997377,0.831256866455,0.160000011325,-0.2146243155,-0.667995810509,0.103119410574,-3.10062837601,0.258889198303,-0.768982887268,-0.848841667175,-0.502900004387,0.428246855736,0.0452520139515,1.42980003357
695,1.6683191061,-1.10217392445,1.67843294144,-0.0856000185013,-0.484462857246,0.463750004768,-0.267450004816,-0.621678590775,-0.735862731934,0.558510124683,0.174638718367,0.0111609697342,0.18164999783,0.233823105693,-0.191899999976,-0.496921062469,0.207230776548,-0.0588108748198,0.57227319479,0.320314288139,-0.0445786118507,0.291093736887,-0.507300019264,-0.097472012043,-1.12190389633,0.931500017643
10398,1.02731812,-0.984131753445,0.0913410633802,-4.43074989319,-0.4631511271,0.278449982405,-0.42515000701,-0.152134001255,-1.02495408058,-0.0966212749481,-0.774430453777,0.665556430817,-0.838499963284,0.629624128342,0.218149989843,-0.583767831326,0.794928967953,0.114688150585,-0.149720981717,-0.0323336534202,-0.178687259555,-0.478165894747,-2.28845000267,-0.696155548096,-0.636164426804,0.202250003815
5708,-0.317686885595,-1.17947518826,0.298920333385,-0.460149973631,-1.17507863045,0.0,-0.105350002646,0.585603177547,-0.619611799717,-0.108790516853,-0.462937891483,-1.72636067867,-0.359950006008,1.36763298512,-1.21369993687,0.4813824296,0.296767920256,0.690176308155,-0.113858662546,0.805445671082,-0.0841477364302,-0.0464353561401,-0.210099995136,-0.157390892506,0.0678602084517,-5.21484994888
1213,0.459898948669,-0.608404934406,-4.50072526932,-0.28924998641,0.291463911533,0.539149999619,0.257950007915,0.0540370084345,0.529879808426,0.438415199518,0.242971032858,-0.482791006565,-0.836250007153,0.490931332111,0.158999994397,0.00289309769869,0.203467339277,-0.439058184624,0.734174907207,-0.353302180767,0.61755657196,1.09441411495,1.10210001469,0.471814960241,0.235334426165,0.608349978924
226,-1.76581895351,0.130107209086,-0.168974339962,-0.764450013638,-0.688986480236,-0.865949988365,0.123450003564,-0.397553861141,-0.731165230274,-0.0952110365033,0.155745074153,-0.321641147137,-0.526199996471,-0.616273760796,-0.537750005722,0.63222771883,0.117448270321,0.289020955563,1.53189527988,0.429848492146,-0.256477236748,0.200688645244,-0.470600008965,0.871182501316,-0.565077543259,1.74384999275
6777,0.83180564642,0.959375500679,1.67457270622,0.131099998951,0.778935134411,0.268099993467,-0.159749999642,-0.621023952961,0.180760145187,0.511396288872,0.325296401978,0.169764205813,0.169499993324,-1.06733417511,-0.353199988604,-0.503238320351,0.233485296369,0.24027761817,0.138058900833,0.503957331181,-0.439839571714,-0.0568650066853,0.00194999575615,-1.71963107586,-0.662950336933,-0.597450017929
2113,-0.788848876953,-2.49900078773,-0.0668994784355,0.136399999261,-0.0448201298714,0.400600016117,0.279100000858,0.711253345013,-0.68438488245,-0.261092156172,-0.909698724747,0.700026214123,-0.273950010538,-0.895787119865,0.466399997473,-0.766219973564,-0.10045106709,-0.0286281704903,-0.130143865943,-0.438785433769,0.194511711597,-0.693657636642,-1.54015004635,-0.887447714806,-0.526523113251,-0.0894499719143
3329,-1.94374895096,0.594074845314,-0.581999063492,0.377799987793,-0.743349075317,-0.474700003862,-0.19010001421,0.0739426612854,-0.397448331118,-0.127682566643,-0.550998449326,-0.301476716995,0.265599995852,0.829933106899,1.43720006943,0.316657453775,0.365800708532,0.619542837143,0.648055791855,1.24071383476,-0.221170440316,-0.534585595131,1.32370007038,1.02605938911,1.14052629471,1.29019999504
1050,-0.114408075809,-0.498029500246,1.23925590515,0.690999984741,0.0252139046788,0.639300048351,0.497449994087,0.301365166903,-0.015293058008,0.860981285572,-0.134692400694,0.0892855226994,-0.676850020885,0.606072187424,-0.337249994278,0.646420955658,-0.181666374207,0.0630000531673,0.916430830956,0.659071087837,-1.43761003017,-0.104274280369,3.1235499382,0.517028212547,0.628678560257,0.510900020599
9491,0.109448090196,-0.992587685585,1.25442230701,-0.0334499999881,-0.791738152504,-0.287850022316,0.161900013685,0.826124191284,-0.29909580946,-0.390422940254,-0.559570491314,0.188984200358,-0.444050014019,0.924591183662,0.231299996376,0.000891678035259,-0.0862481147051,0.201671123505,-0.0914096236229,0.252666085958,-0.327890634537,0.936633944511,-1.50795006752,-1.72965931892,-0.952973544598,-1.05554997921
22926,-0.569712936878,0.0703046098351,0.750213205814,-1.30885004997,-0.529000997543,0.553200006485,-0.0652500018477,0.66591322422,0.357137471437,-0.714557945728,0.181085929275,-1.0918353796,1.51800000668,-1.32204198837,0.219899997115,-0.15088018775,0.136088192463,0.0101021677256,0.273458778858,1.16871488094,-0.0807930901647,0.271818876266,0.617150008678,0.271231710911,-0.308711379766,1.62054991722
5899,0.152979433537,-2.01480603218,-0.422640770674,0.189499989152,0.108811035752,0.881799995899,-0.400950014591,0.29040157795,0.142447263002,-0.38920584321,-0.0824663639069,0.352713733912,0.563549995422,-0.242166280746,-0.484600007534,0.342800587416,0.213094010949,0.379731088877,-0.266612678766,-0.0971605181694,-1.10845434666,-0.0993920713663,0.589049994946,-0.26735368371,0.616529047489,0.593800008297
5467,0.492166638374,-1.28313934803,1.88401627541,2.00274991989,-0.611675083637,0.221149995923,-0.277750015259,0.936739861965,-0.110457420349,0.0300796926022,1.23014461994,2.06884384155,-1.12144994736,-0.604500949383,-0.0451000034809,-0.525864005089,0.482407391071,-0.702066421509,1.25472331047,0.313831269741,-0.166461288929,-1.34508800507,-0.820950031281,0.77849984169,-0.754486143589,0.865649998188
6774,-0.28474894166,-0.523010194302,-1.05539667606,-1.07904994488,-0.362924098969,0.545500040054,-0.352450013161,-0.679411530495,-0.495861798525,-0.510778367519,0.564215600491,0.533362150192,-0.565949976444,0.215132549405,1.02660000324,0.0701389014721,3.66545009613,-0.682418465614,-0.23635622859,-0.243414208293,-0.698362410069,0.852819919586,0.463349997997,-1.11288464069,-0.146897360682,-0.983399987221
1788,0.0548169985414,-1.06986618042,1.05875039101,-0.495299994946,-0.408022284508,-0.245299994946,0.21645000577,0.418902695179,-0.662496447563,-0.221678525209,-0.482301861048,0.336813867092,-0.755299985409,-0.262098580599,-0.118249997497,-0.721752882004,-0.765943646431,-0.642206609249,-0.822797119617,-0.532090902328,-0.641397118568,-0.228610694408,-3.15170001984,-0.657548308372,-2.046667099,-1.59570002556
5921,-0.443498671055,-0.624581694603,1.26763784885,-0.0471000000834,-0.320101320744,1.51534998417,0.687299966812,-0.624175608158,-0.0422080047429,0.179481700063,0.887578010559,-0.280283480883,0.036200016737,-1.43551576138,-1.31949996948,-0.0667703598738,0.310731768608,0.0910733342171,0.187058001757,0.641499698162,-0.138956323266,-0.477196544409,4.20865011215,0.576523184776,0.251835346222,0.653999984264
