rid,DOS013_VCAP_6H:BRD-K17554130-001-01-3:5.03,DOS013_VCAP_24H:BRD-K17554130-001-01-3:5.03,DOS040_A375_24H:BRD-K17554130-001-01-3:5.03,DOS040_HT29_24H:BRD-K17554130-001-01-3:5.03,DOSBIO002_A375_24H:BRD-K17554130:10.0583,DOSBIO002_A549_24H:BRD-K17554130:10.0583,DOSBIO002_HT29_24H:BRD-K17554130:10.0583,DOSBIO002_PC3_24H:BRD-K17554130:10.0583,DOSBIO002_MCF7_24H:BRD-K17554130:10.0583,DOSBIO002_NEU_24H:BRD-K17554130:10.0583,DOSBIO002_NPC_24H:BRD-K17554130:10.0583
5720,-0.00953806936741,-0.767610967159,-0.0393499992788,-1.43435001373,-0.00932720303535,-0.213137984276,-1.10489296913,0.276487410069,-0.937366724014,1.75889992714,0.48287782073
466,-1.17681956291,-0.508646965027,-0.679049968719,0.169800013304,-0.759255707264,-1.18397438526,0.0933139175177,0.347549676895,-0.404733330011,1.42855000496,-0.0601379349828
6009,-0.890816450119,0.782094240189,-0.70744997263,1.08949995041,0.161885514855,0.786027550697,-0.425077736378,0.266305685043,0.646800100803,0.681900024414,0.307087481022
2309,0.443294405937,-0.227232530713,1.21775007248,-0.0854499936104,-0.810835897923,-0.219089269638,-1.07626998425,-0.6253682971,-0.288500010967,-0.0792499780655,-0.6520383358
387,-0.400190860033,0.893272221088,1.63249993324,-0.443300068378,-0.232696443796,1.38706791401,0.586592972279,1.10011696815,0.748633384705,0.755299985409,-0.0449834875762
3553,0.470555722713,-0.0786027610302,-0.145049989223,0.327899992466,-1.04495549202,1.21128773689,0.61089861393,0.00875356793404,0.756033420563,-0.545700013638,0.656622111797
427,0.00706589221954,0.0912382006645,1.22769999504,3.23245000839,0.432655394077,-1.74327361584,0.176258742809,-0.329662144184,0.0990000069141,-0.197999998927,0.117194376886
5898,-1.09606397152,-0.42515039444,-0.345300018787,-0.275750011206,-3.05462360382,-0.0996444970369,-0.0861732661724,0.376347154379,-0.658666729927,0.28694999218,0.881782352924
23365,0.499789327383,-0.222291588783,1.79940009117,0.648599982262,1.42802405357,1.86324167252,1.05474948883,0.320052206516,1.07440006733,-0.0326499938965,0.427676647902
6657,0.26149636507,-0.117269352078,-0.452850013971,0.266999989748,0.0737383514643,0.556786954403,0.173417270184,-0.427059173584,0.279200017452,-0.956400036812,0.206559047103
5054,0.239077851176,0.334578275681,0.615299999714,0.76474994421,-0.255279570818,-0.652062416077,1.00213289261,-0.0415585637093,3.10036659241,1.01434993744,-0.0127918124199
3108,0.419796556234,0.731968939304,1.04250001907,3.25074982643,-0.335055351257,-0.362384676933,0.393869042397,1.02390813828,0.373066693544,0.0457499921322,-0.0190082341433
1950,0.433938384056,-1.77115821838,-0.169750005007,1.64754998684,0.2863894701,-1.06173932552,-0.20884360373,-0.0338717699051,-0.440266668797,0.291449993849,0.0649932026863
351,0.471448540688,-0.262473344803,-0.337249994278,0.371050000191,-4.19983577728,-2.9374666214,-0.64172577858,0.353111416101,0.091233342886,-0.326350003481,-0.311617344618
4846,-0.360279679298,-0.645053744316,1.11304998398,7.57279968262,0.508204340935,0.213209018111,-0.501770079136,-0.953477025032,-0.0262999981642,-1.26870000362,-0.680515527725
1452,0.0430755317211,-0.960130631924,-0.856250047684,-0.500149965286,-0.198278620839,0.443602502346,1.90726530552,0.713596582413,-0.955166697502,0.366100013256,0.688284993172
4776,0.060516551137,-0.330914735794,0.073250003159,0.338699996471,1.0628452301,1.18696343899,0.506019830704,-0.5863109231,0.58073335886,-0.266649991274,-0.435071825981
6908,-0.474744021893,0.223380923271,0.0516499876976,-1.88069999218,0.0692802071571,0.696291089058,-0.70664870739,0.401859939098,-0.551400065422,0.387300014496,0.290415883064
672,-1.21125459671,-0.0498293936253,-0.013350000605,-0.669000029564,0.198720574379,-0.181749582291,0.0999961718917,0.73415595293,0.714066684246,1.12829995155,0.199847087264
5710,-0.280171662569,0.73271048069,-0.427949994802,-1.44090008736,0.607247292995,0.332771331072,0.539542198181,0.258384466171,-0.180066674948,1.09555006027,0.790410876274
2115,0.607914686203,-0.967083215714,2.34039998055,0.574550032616,-0.033048003912,-0.0443235933781,0.355433374643,0.550136983395,0.457833349705,-0.959200024605,-0.317257732153
7015,-0.300003498793,-1.31184625626,-0.347599983215,-0.72444999218,-0.112464182079,1.27928233147,-0.142591759562,-0.000888392329216,0.160866647959,-0.685850024223,-0.0804253742099
8726,-0.406568169594,0.971977829933,-0.35949999094,-0.390100002289,-0.0624582804739,-0.69829595089,-0.00155168026686,0.654922127724,-0.308466643095,0.464150011539,-0.0475163757801
2185,-0.31439897418,-0.364749729633,-0.16249999404,0.653300046921,1.24906170368,0.522676825523,0.579782366753,-0.256168425083,0.359333366156,-0.365049988031,0.313169687986
3315,0.380590587854,2.86338853836,0.191699996591,1.16199994087,0.17265035212,0.43179628253,-0.275687992573,1.42415118217,-0.470566689968,0.385150015354,-0.143283993006
5289,-0.452657967806,-0.347894608974,-0.480499982834,0.695050001144,0.241788029671,0.0833605378866,0.14247751236,0.319588363171,0.00586666166782,-0.137649998069,0.191247209907
868,0.739368915558,0.197187036276,-0.295349985361,2.45409989357,0.17919023335,1.20009541512,0.123494684696,0.412682712078,0.0788333490491,-0.149399995804,-0.143203824759
1677,0.751352787018,-0.621381878853,-0.377149999142,-0.703999996185,-0.288894832134,1.26493418217,1.10786426067,0.455161124468,0.228199988604,-0.917450010777,0.724112212658
7043,2.40196537971,-0.110860139132,0.383949995041,1.99405002594,-0.0990988612175,1.29601275921,1.0134755373,-0.437772512436,1.01719999313,-0.0329499989748,0.994651317596
5613,0.637146115303,-0.683366596699,0.052349999547,1.06414997578,0.319725990295,-1.36233043671,0.506714224815,0.502274990082,0.767566680908,-1.2118499279,-0.219665706158
595,0.246194720268,0.661800682545,1.19669997692,2.6916000843,0.0338713750243,-0.113820672035,0.306652367115,0.344950020313,0.280966639519,1.40555000305,-0.133212119341
4793,0.132569625974,-0.542159557343,0.277649998665,1.21175003052,0.539467275143,0.637190937996,0.360099554062,-0.220015451312,-0.419566690922,-0.123600006104,0.74278652668
