rid,CPC002_HA1E_6H:BRD-K98521173-001-03-8:10,CPC002_HA1E_24H:BRD-K98521173-001-03-8:10,CPC002_HCC515_6H:BRD-K98521173-001-03-8:10,CPC002_HCC515_24H:BRD-K98521173-001-03-8:10,CPC002_PC3_6H:BRD-K98521173-001-03-8:10,CPC002_PC3_24H:BRD-K98521173-001-03-8:10,CPC002_VCAP_6H:BRD-K98521173-001-03-8:10,CPC002_VCAP_24H:BRD-K98521173-001-03-8:10,CPC016_A375_6H:BRD-K98521173-001-03-8:10,CPC016_A549_6H:BRD-K98521173-001-03-8:10,CPC016_A549_24H:BRD-K98521173-001-03-8:10,CPC016_ASC_24H:BRD-K98521173-001-03-8:10,CPC016_HEPG2_6H:BRD-K98521173-001-03-8:10,CPC016_HT29_6H:BRD-K98521173-001-03-8:10,CPC016_MCF7_6H:BRD-K98521173-001-03-8:10,CPC016_MCF7_24H:BRD-K98521173-001-03-8:10,CPC016_NEU_24H:BRD-K98521173-001-03-8:10,CPC016_NPC_24H:BRD-K98521173-001-03-8:10,CPC016_SKB_24H:BRD-K98521173-001-03-8:10,CPD003_MCF7_6H:BRD-K91511962-001-01-5:10,CPD003_MCF7_24H:BRD-K91511962-001-01-5:10,CPD003_PC3_6H:BRD-K91511962-001-01-5:10,CPD003_PC3_24H:BRD-K91511962-001-01-5:10
5720,-0.0917457789183,-1.4760144949,0.278301537037,-0.0287315398455,0.746981143951,0.0439221933484,0.810900986195,-1.94794607162,1.20409619808,0.225450009108,0.371073901653,-0.0409722328186,-0.400678098202,0.148653268814,-0.513105630875,-1.68062591553,0.554555058479,0.206597596407,-0.22976154089,1.09185004234,0.765394806862,-1.20935416222,0.611600041389
466,-1.36839747429,-1.83946990967,-0.569430470467,0.243963137269,0.646011173725,-0.656019866467,-0.226998135448,-1.72414362431,0.333242803812,0.669450044632,0.880851447582,0.746181428432,-0.0714910030365,-0.542642235756,-0.618193089962,-0.175978899002,-0.359061509371,-0.427649021149,0.668936014175,-0.683200001717,0.96784734726,-1.56091582775,0.614050030708
6009,-0.673187375069,-0.877708911896,-0.342395216227,-0.0565636605024,-0.116280987859,0.249962031841,1.68344855309,-0.442164838314,0.403259217739,0.737149953842,0.566834688187,-1.06281709671,-0.601899981499,0.878401994705,-0.177318423986,-0.370574891567,1.67885613441,0.455744385719,0.571780383587,-0.575599968433,0.702492117882,-1.61117720604,-0.363700002432
2309,0.692084372044,-1.53352844715,-0.446531236172,-0.161585792899,-0.354640752077,-0.0711304694414,1.21880197525,-1.58967351913,0.773362874985,0.0729499980807,-0.182434037328,-0.182509958744,-0.489604443312,1.16055595875,0.425470620394,-0.0948022454977,0.585770785809,0.13791577518,-0.256500214338,1.07354998589,-0.658705055714,-0.782693982124,0.420399993658
387,-1.39515376091,0.181562483311,0.303997397423,0.273896604776,0.760778069496,0.790864706039,0.384413301945,-0.0635682195425,0.798831582069,-0.609200000763,-0.00925681367517,-0.795239925385,-0.569015979767,1.03013861179,0.0688976496458,0.923230171204,-0.0996213853359,-0.234487131238,-0.336228400469,1.06299996376,-0.655532538891,-0.895153403282,0.0755499899387
3553,-0.488140702248,3.62570381165,0.469229221344,-1.16441714764,-0.99084842205,-1.24393844604,-0.20471277833,2.55712127686,0.149945929646,-0.957949995995,-0.694768190384,-0.863129734993,-0.0112757235765,-0.325788855553,-0.301518976688,-0.850100338459,-2.11324715614,-0.639058589935,-0.421556979418,-0.287349969149,0.536221563816,-1.19801044464,-1.21430003643
427,-0.543110013008,-0.90263658762,-0.128326743841,-0.0115979015827,-0.183897957206,-0.481368601322,0.530439078808,0.275331348181,-0.275435417891,0.778599977493,0.425014227629,0.565341472626,-0.81121212244,-0.660812914371,-0.350579738617,-0.217655956745,0.911941289902,-0.676980614662,-0.299707770348,-0.101350009441,0.751340508461,0.892828464508,-0.233200013638
5898,-0.821728289127,0.225990444422,-0.43959030509,-1.65580058098,-0.155074894428,-0.87508893013,0.131584137678,1.39799809456,-0.481274038553,0.158499985933,0.00827298313379,-0.822449266911,-1.11557364464,0.126471728086,-0.639974832535,-0.170128136873,-0.50908601284,-0.654119491577,0.713910222054,-0.328599989414,1.06420612335,0.814667701721,0.143449991941
23365,-0.680781066418,-1.35535132885,-0.247146457434,-0.287751019001,-0.0392647385597,0.605710268021,0.306470394135,0.355752408504,-0.13276669383,0.430700004101,-1.4764995575,0.0657569244504,-0.277896225452,-0.0370949208736,0.594261586666,0.723370313644,-0.324044257402,-0.495547354221,-0.60165065527,0.546200037003,-0.101924821734,2.16843533516,0.52840000391
6657,0.531006097794,5.27127790451,-0.871776103973,-0.892343759537,-0.69802826643,-0.801346302032,-0.826138496399,2.51348423958,-0.566377520561,-1.44665002823,-0.691511213779,0.0118658067659,0.20792542398,-0.989188790321,-0.892906248569,-0.677107691765,0.678244829178,0.0706671029329,-0.675817191601,2.29684996605,-0.338489562273,2.45954227448,-0.0151000022888
