rid,DOS013_VCAP_6H:BRD-K51620275-001-01-4:5,DOS013_VCAP_24H:BRD-K51620275-001-01-4:5,DOS040_A375_24H:BRD-K51620275-001-01-4:5,DOS040_HT29_24H:BRD-K51620275-001-01-4:5
5720,-0.374660611153,-0.0706701204181,0.505900025368,-0.61755001545
466,-1.622610569,0.207314580679,-0.83755004406,-0.291899979115
6009,1.54872488976,0.273354977369,-0.453900009394,0.203200012445
2309,1.78715395927,-0.69548612833,1.27894997597,0.368149995804
387,2.64226436615,0.613103270531,-0.588250041008,0.874700009823
3553,-0.0905160233378,0.0417126715183,-0.542250037193,-1.57144999504
427,-0.519525825977,-0.046889603138,0.2690500319,-0.137700006366
5898,-2.0046415329,-0.848124861717,-0.0503500029445,0.2242000103
23365,0.928435206413,-0.27594679594,0.327850013971,0.472949981689
6657,-0.0659018456936,-0.421909630299,0.373050004244,-0.581849992275
5054,0.396836638451,-0.6147595644,0.833499968052,0.700049996376
3108,0.631103754044,0.491101205349,0.539700031281,-0.621299982071
1950,0.42180621624,0.0193718746305,0.367350041866,-0.983900010586
351,-1.48930120468,0.52099108696,0.0702000036836,0.415250003338
4846,-1.48913288116,0.480418384075,0.251399993896,-0.946249961853
1452,1.19485628605,-1.51118242741,-0.758249998093,0.420199990273
4776,0.324613422155,-0.382625758648,-0.305600017309,-0.527899980545
6908,1.2006598711,0.246549084783,-0.919600009918,0.848150014877
672,-1.08512914181,0.210261195898,0.641350030899,-0.0825999975204
5710,0.212343484163,0.0358065962791,0.139100000262,-0.205349996686
2115,0.220873832703,-0.418186128139,0.467449992895,-1.12405002117
7015,0.153740108013,-0.765419960022,-0.195599973202,-2.04320001602
8726,-1.74657714367,0.581416487694,-0.158299982548,0.594700038433
2185,-0.0750849246979,-0.502831757069,-0.150150001049,-0.918699979782
3315,1.08026409149,0.200008273125,0.404849976301,1.13670003414
5289,-0.389488637447,-1.02304267883,-0.0824500024319,-2.70174980164
868,0.319046884775,-0.284861207008,0.541199982166,-0.442699998617
1677,-0.705789446831,-0.82659393549,-0.0038999998942,-0.143150001764
7043,-0.223768547177,0.36309581995,-0.0525000095367,0.254000008106
5613,0.369172990322,-0.198556318879,0.518499970436,-0.303400009871
595,0.64119374752,0.704430699348,-0.231499999762,0.0881999954581
4793,2.22623348236,-0.276708811522,0.291999995708,0.731100022793
2736,0.414682477713,1.76111829281,-0.326600015163,-1.42219996452
5290,0.469299137592,-0.376438766718,-0.450449943542,-0.910300016403
6194,-0.0718501061201,-0.210814997554,-0.00034999998752,-0.277200013399
1676,0.399553328753,-0.358241140842,-0.0347500145435,-0.0197499915957
23512,-0.93700248003,0.5955093503,0.593100011349,-0.235799998045
148022,1.26387917995,0.841397464275,-0.175900012255,-0.672399997711
1906,-0.201984256506,-0.122010469437,-0.362499982119,-0.679250001907
8878,0.396515935659,0.61162674427,-0.503999948502,-0.439249992371
3091,-1.88154995441,-0.316209852695,-3.34249997139,-0.773100018501
5743,0.72897797823,-0.00506589561701,0.253850013018,1.20630002022
5321,-0.360005885363,0.251592516899,5.39895009995,-0.345499992371
4144,0.545397639275,0.314173609018,-0.269950032234,-0.378399968147
1981,2.42400407791,0.0858064889908,1.60255002975,-1.55655002594
695,-0.203557580709,-0.0908366888762,0.192949995399,-0.311800032854
10398,0.12837973237,2.1010158062,-0.0405000001192,-1.6996999979
5708,0.178903758526,0.202404350042,5.36625003815,-3.48440003395
1213,-0.229419857264,1.18798792362,4.60844993591,-0.14154997468
226,-0.313497245312,0.0792519003153,-0.0364999994636,0.844349980354
