rid,DOS026_VCAP_6H:BRD-K15230829-001-01-8:5,DOS026_VCAP_24H:BRD-K15230829-001-01-8:5,DOS048_A375_24H:BRD-K15230829-001-01-8:5,DOS048_A549_24H:BRD-K15230829-001-01-8:5,MUC.CP005_MCF7_6H:BRD-K15230829-001-01-8:9.995,MUC.CP005_MCF7_6H:BRD-K15230829-001-01-8:3.3317,MUC.CP005_MCF7_6H:BRD-K15230829-001-01-8:1.1106,MUC.CP005_MCF7_6H:BRD-K15230829-001-01-8:0.3702,MUC.CP005_MCF7_24H:BRD-K15230829-001-01-8:9.995,MUC.CP005_MCF7_24H:BRD-K15230829-001-01-8:3.3317,MUC.CP005_MCF7_24H:BRD-K15230829-001-01-8:1.1106,MUC.CP005_MCF7_24H:BRD-K15230829-001-01-8:0.3702
5054,-0.291942328215,0.401887178421,-1.26819992065,0.106247514486,-0.994561135769,-0.136317119002,-0.765349984169,0.161621704698,0.155108317733,-0.0347798317671,-0.848396897316,-0.500866651535
3108,-0.211229145527,-0.265322864056,0.907100021839,0.0826757624745,5.82070493698,0.510675251484,-0.0607500076294,-0.109128639102,0.53664368391,-0.403172582388,-0.881928682327,0.074056468904
1950,-0.525301575661,0.556848466396,-0.307749986649,-0.604169726372,0.146329820156,0.354745805264,-0.657950043678,-1.05194628239,0.611537456512,0.594479560852,-0.721703469753,-1.14079999924
351,-0.0192949101329,0.0,-1.62975001335,0.373652756214,-5.85210752487,-0.041730478406,-1.12864995003,-0.942243456841,1.08419680595,1.35946977139,-0.0322365052998,-0.523770928383
4846,0.0396658144891,0.0475864261389,0.0967499911785,1.41400253773,6.09316110611,-1.23083209991,0.194250017405,0.445001125336,0.634137272835,-0.0962592363358,0.709408402443,-0.831352233887
1452,0.416857272387,-0.558672904968,0.977699995041,0.180906131864,-1.07504189014,0.592935740948,0.60514998436,0.733119249344,-1.04635298252,0.165091648698,0.240567743778,-0.476940482855
4776,0.0294645726681,0.119506418705,-1.12689995766,-0.411190330982,3.14489173889,-0.685354292393,1.70885002613,-0.168534651399,0.107978850603,0.778067469597,-0.836345255375,-1.52002203465
6908,0.954003930092,0.577045559883,0.611949980259,0.557790994644,5.76538133621,0.897111713886,0.149850010872,-0.0802695378661,-0.864406824112,-0.786607503891,0.543938100338,1.06693255901
672,-0.2521520257,0.584615707397,1.03795003891,0.9976516366,0.957795083523,0.829213500023,1.97720003128,0.935116291046,0.215391814709,0.223222225904,0.595418393612,1.6417093277
5710,1.06602370739,-0.317848622799,0.341350018978,-0.794727325439,-1.9197473526,-0.681790292263,0.545299947262,0.129702955484,-1.00189638138,-0.600853919983,0.119309842587,0.720335900784
2115,-0.824374973774,-0.405550092459,1.65960001945,0.240108907223,5.97399711609,-0.826483607292,-0.188250005245,1.13252460957,1.07801568508,0.555297255516,-0.34251087904,-0.404442340136
7015,0.182101324201,-0.171603813767,-1.68149995804,0.155890852213,3.01987195015,-0.108789086342,-0.647750020027,1.53215813637,-0.101049259305,0.237088114023,-1.14112174511,-1.80476641655
8726,1.08832085133,0.760206520557,1.62919998169,1.83950507641,-1.01885867119,0.0185019522905,-0.836449980736,0.436819911003,0.47081553936,-0.123355686665,0.789848685265,-0.0292435586452
2185,-0.407326698303,-0.18389737606,-1.09819996357,-0.564936161041,3.45746994019,-0.147523343563,-0.470050007105,0.617946982384,0.526017785072,0.708353042603,-0.81164509058,-1.46111917496
3315,1.0905226469,1.52845406532,0.858700037003,-0.12135284394,-5.99493932724,-0.745513916016,0.0,-1.8996489048,-1.50997138023,-0.681986033916,0.54352915287,0.026729375124
5289,-0.606278896332,1.23416221142,-1.82389998436,-0.507292628288,-2.03639125824,-0.0833498835564,-0.538049995899,-1.00215733051,0.268989086151,0.956619560719,-0.744303762913,-0.795790374279
868,0.507955312729,-0.0721546709538,-0.265899986029,-0.24245133996,5.70908546448,-0.340257018805,-0.476750016212,-0.141595631838,0.373943120241,0.323558151722,0.310251355171,0.805031299591
1677,0.104337364435,0.58599537611,-0.865599989891,-0.749223291874,2.87987089157,0.226166069508,-1.39444994926,0.558239161968,0.65583306551,0.433072030544,-0.737773418427,-2.02152872086
7043,-0.232987344265,0.194077163935,-1.38469994068,-0.358062148094,0.626645922661,-0.276071548462,0.156449988484,0.314818412066,0.247774302959,-0.00177979469299,-0.204286053777,-0.329004704952
5613,-0.650850057602,-0.391642212868,-1.25530004501,-0.681368649006,0.212135210633,-0.127298176289,-0.0465500056744,0.0379166156054,0.839169859886,0.994926929474,-0.859334945679,-1.10671985149
595,0.143347844481,0.624247431755,0.270850002766,0.237565398216,-0.0673147663474,-0.148081347346,0.648750007153,0.81080698967,-0.805261075497,-0.571461081505,0.207840099931,1.00725162029
4793,0.459620058537,-0.528862655163,0.439899981022,0.0648206174374,5.80225658417,0.116228759289,0.680450022221,-0.522269308567,-0.615956664085,-0.537139177322,0.0445597916842,-0.401193231344
2736,-0.41955524683,-0.401500791311,-0.561349987984,-0.30232873559,5.78091335297,-0.654953122139,-0.181050002575,-0.944786429405,0.905708372593,1.14822435379,-0.786532461643,-0.249925002456
5290,0.599739432335,0.518856942654,-1.85455000401,-0.459501862526,3.63844633102,-0.53534591198,-0.523350000381,-0.0527139380574,0.0955777466297,0.29612416029,-0.645748019218,-0.569952130318
6194,-0.315566569567,0.127193123102,0.000699999975041,-0.00119820632972,-3.46263790131,1.08812189102,0.0225999951363,-0.960066437721,-1.14835786819,-2.33934307098,0.0,0.0
1676,0.139118432999,0.0453770458698,-1.4754499197,-0.906897544861,-1.33451855183,-1.43778157234,-0.836700022221,-0.235288336873,0.203404441476,0.890342831612,-0.695071697235,-1.33856678009
23512,1.0726313591,0.513906061649,-0.410050034523,0.534515678883,-3.83650684357,-2.78936672211,0.204000011086,1.36434268951,0.03697681427,-0.488166421652,0.168476939201,-0.381571918726
148022,0.222303271294,-0.488654732704,-0.561299979687,-1.07618808746,-0.119826376438,-1.15196478367,0.141350001097,-0.178950190544,0.425462424755,0.59730899334,-0.165322959423,0.0194913446903
1906,-0.286092162132,0.327646076679,-0.930100023746,0.0916477888823,1.39330720901,0.456765711308,-1.58065009117,0.000604316592216,0.631025910378,-0.245609343052,-0.721841573715,-0.997027397156
8878,-0.0519080609083,1.02326345444,1.41869997978,-0.0197777748108,-5.73784637451,-0.376424074173,0.157499998808,-0.394887536764,-1.1383241415,-0.677863657475,0.226018995047,0.953815877438
3091,-0.00503688305616,0.442987382412,-0.381200015545,-0.200081884861,-5.9053812027,0.290251553059,-0.106999993324,0.533924281597,-0.447894513607,0.284754037857,-0.267482697964,-0.330253660679
5743,-0.500776708126,-0.249982848763,0.6875,-0.461468815804,5.53415393829,0.354226708412,-1.45204997063,0.00884717702866,0.209240674973,0.4279769063,-1.07301104069,-1.27997541428
5321,0.0572809129953,-0.191915631294,0.0140499994159,0.127835690975,-0.656329452991,-0.499672561884,-0.48685002327,-0.452501326799,0.854082584381,0.586709737778,-0.832973241806,-2.09468102455
4144,0.425764232874,0.0805070698261,0.681150019169,0.0683886408806,-4.95039796829,0.0399424433708,-0.410549998283,-0.596868038177,-0.061586946249,0.218982324004,-1.14164590836,-1.67184972763
1981,-0.323417931795,-0.293792188168,-0.267349988222,-0.286649644375,0.972072422504,0.704952001572,0.986649990082,0.0486650615931,-0.843667030334,0.303075879812,-0.941416025162,-1.02140700817
695,1.20530855656,-0.179724320769,1.47080004215,0.979614555836,1.3996860981,0.545166969299,-0.0355499982834,-0.409398645163,0.00555540621281,0.43168336153,0.610299825668,0.0934657007456
10398,0.0504018366337,2.02113652229,-1.54269993305,-0.389245063066,2.73404097557,-0.0530817881227,-1.14569997787,0.0565490275621,0.618183851242,0.77333855629,-0.920808076859,-1.44785130024
5708,0.550486207008,-3.4412984848,-1.07090008259,-1.11323392391,-1.53460717201,0.232243061066,-0.228099986911,-0.601222097874,0.111020922661,0.155649095774,-0.853228092194,-0.622076869011
1213,0.961043655872,-0.0667415857315,-0.38844999671,0.704729914665,-2.98156356812,0.010588824749,0.508599996567,0.0118133127689,-1.04189324379,-0.875479102135,0.406435549259,1.15502142906
226,-0.0262100361288,0.00904838740826,0.734099984169,1.00225770473,-0.232997938991,-0.71148532629,0.292950004339,1.12288665771,-1.90569543839,-0.638681173325,0.510336101055,0.150896549225
6777,0.0988158211112,0.222525119781,-0.744750022888,0.60682696104,6.06822538376,0.161400586367,0.282150000334,1.09255182743,-0.690268814564,0.022216854617,-0.709135055542,-0.540294229984
2113,-1.40884792805,-0.366813123226,1.90810000896,-0.674071013927,3.10001826286,-0.379419058561,-1.07704997063,0.819857597351,0.0133109539747,1.28040552139,-0.722264528275,-0.516765236855
3329,0.422444522381,-0.286916911602,-0.32279998064,-0.237879872322,-5.83773756027,-0.180999517441,0.713449954987,0.538714408875,-1.60657584667,0.333898663521,0.874043941498,0.216033115983
1050,0.69777148962,0.655843377113,-0.0469499975443,0.544518589973,5.27133131027,0.572307705879,0.489650011063,0.206325218081,-1.01298868656,-0.606733083725,0.539436519146,0.237988248467
9491,0.746032893658,0.904606461525,-1.41809999943,-1.19536280632,-2.10770487785,0.0419286042452,-0.68799996376,-0.432850033045,0.157030537724,0.35763669014,-0.901158690453,-1.64401984215
22926,0.604524731636,-0.585696220398,0.400449991226,-0.8176445961,4.7426071167,-1.02057862282,0.222000002861,0.349679619074,0.31729477644,0.167778432369,0.2878883183,0.223394140601
5899,-0.667257249355,-0.160548970103,-0.462999999523,-0.475577741861,-6.12760639191,-0.70274078846,0.333350002766,-0.612346827984,-0.874930262566,-0.149938970804,0.321658283472,0.167734384537
5467,-0.071231469512,0.116453543305,-0.598999977112,-1.12928378582,5.75394868851,-0.956048250198,-1.01020002365,0.308919250965,0.68210786581,0.986049413681,-0.737629413605,-1.26900243759
6774,-0.120098173618,-0.147675991058,0.0424000024796,-1.21831941605,5.85487174988,-0.653885126114,0.670249998569,0.235001891851,-1.00321722031,0.688183069229,-0.00315632903948,0.3322660923
1788,0.248437851667,0.12689717114,-2.33820009232,-1.12340760231,-1.17060863972,-0.499194800854,-0.530499994755,1.04807400703,0.0679756850004,1.06361711025,-0.850416064262,-1.68934714794
5921,0.338626503944,1.30970489979,0.915799975395,0.932552695274,5.13849210739,0.12254460156,-0.123950004578,-0.462671101093,0.178911402822,-0.783433675766,0.363505989313,1.36390900612
5721,0.341052502394,-1.3897895813,0.564499974251,0.0846283808351,2.53273034096,0.863221645355,0.0973999798298,-1.06361448765,-0.465899407864,0.340469717979,0.478444159031,0.471288591623
2263,-0.253368854523,0.252264201641,0.420349985361,-1.48811686039,-1.06948375702,-0.251836299896,-1.17895007133,-0.294477820396,-0.210498392582,0.545490920544,-1.10825061798,-2.03379964828
808,-0.251380443573,-0.670916080475,-1.04704999924,-1.23229289055,1.1430901289,-0.511850714684,-0.662249982357,0.0946581363678,-0.191555261612,0.528841674328,-0.877804279327,-1.65676558018
30001,0.996011972427,-0.887308120728,1.66745007038,-0.427641510963,5.75675964355,0.53971362114,0.671100020409,0.329808533192,-1.00200891495,-0.0356716141105,-0.274283051491,-0.229503631592
348,0.810528874397,-0.572700679302,-0.677150011063,-0.326285451651,0.562560796738,-0.942674160004,-0.154550001025,0.568023324013,0.63936650753,0.510659813881,-1.13137865067,-1.53999733925
30849,0.595069110394,-0.290644228458,0.277949988842,-0.759108126163,-0.243699759245,0.40372210741,0.527099967003,0.397006809711,-0.827919483185,-0.247368484735,0.44066119194,1.68083763123
1454,-0.490220934153,-0.45072478056,-2.22699999809,-0.409262537956,6.10974550247,-0.493596017361,-0.539699971676,0.200022980571,2.55838513374,1.13610327244,-0.865072369576,-1.07006144524
6500,-0.0142617374659,0.670883119106,-1.1806499958,0.623926699162,1.33866357803,-0.0771391913295,0.246450006962,0.59030020237,-1.04698801041,-0.453244507313,0.866779208183,1.05864584446
5627,-0.0229618102312,0.43099886179,-0.0266000032425,-0.121858403087,4.32501029968,-0.219620764256,0.212200000882,0.316264271736,0.192907616496,-0.0811742842197,0.0320853292942,0.409600436687
5715,0.427775263786,-0.878122866154,0.798849999905,0.0788944959641,-6.2234826088,-0.0669730380177,0.313450008631,0.200977802277,-1.71636986732,-0.140810728073,0.265329062939,-0.258951246738
4791,-0.766564488411,-0.906498253345,0.230849981308,-0.491757631302,5.92294073105,-0.627838134766,-0.415199995041,0.104052871466,0.240279704332,0.331681609154,-1.01070857048,-1.23084139824
56924,0.847656607628,-0.53669989109,0.800700008869,-0.340181797743,6.04481077194,0.187593966722,-1.11240005493,0.0268305391073,1.6143642664,-0.252468287945,0.42552447319,0.343537926674
2690,-0.2685354352,-0.186666861176,0.8179500103,0.510926008224,-3.85277509689,0.155973151326,0.29264998436,0.110869988799,0.655075907707,-0.0826398581266,0.399990081787,1.08353543282
1019,-0.358770877123,-0.0652567967772,0.14690002799,-0.125143319368,-1.85047113895,0.543448328972,0.217900007963,-0.291202902794,-0.409268647432,-0.00527780130506,0.500114500523,0.907796859741
51422,0.848097860813,0.468790769577,-1.05694997311,-0.723683834076,-0.0813122689724,-0.0340618789196,0.598299980164,-0.552526772022,-0.0851157307625,0.575627565384,3.8281891346,-0.656464934349
5788,0.0967379957438,0.184934213758,-0.77505004406,0.412809818983,5.19195413589,-0.575698256493,-1.08345007896,0.269586980343,0.358185708523,0.785705804825,-0.95812445879,-1.48555648327
6709,-0.136934265494,-0.35083642602,0.323399990797,-0.824010074139,5.99058580399,0.242011576891,0.421149998903,0.19493085146,0.228946536779,-0.502631902695,0.131990909576,0.0257978178561
1277,3.42942881584,0.201469480991,0.551649987698,-0.78979241848,7.93279457092,0.0792210996151,0.0529500097036,-0.077498793602,-0.0582819133997,0.675080776215,-1.00847005844,-0.294123589993
993,0.417020231485,-0.445066541433,0.598049998283,0.146431475878,-1.32025313377,-0.331462234259,0.542250037193,0.529369413853,-0.329677522182,-0.236537784338,0.917711496353,0.464111745358
7157,0.0881321504712,-0.412357628345,-0.325500011444,0.52390229702,-4.34776115417,-0.469771295786,0.319449961185,0.531490802765,-0.716765999794,-0.363515436649,0.428970277309,0.500463664532
1958,1.27181196213,0.0152817443013,1.52324998379,-0.769969880581,6.12181615829,-0.157629728317,1.10175001621,0.0925590097904,0.205611929297,0.505006670952,-0.0936065912247,0.111162185669
4582,0.638183832169,0.379646003246,1.25090003014,-0.287276148796,-0.302874624729,-0.121426805854,0.877200007439,0.539230585098,3.74867534637,0.809853076935,0.983287990093,0.641969978809
9212,-0.0360314249992,0.100244343281,-1.58660006523,-0.0942794084549,-5.91603183746,-0.586029350758,-0.64485001564,0.800601899624,0.533725500107,1.11181128025,-0.1997525841,-1.06965434551
8440,0.0928074195981,-0.410057485104,1.16775000095,1.24549853802,2.82293915749,-0.169003486633,0.551699995995,0.337045609951,-0.289070129395,-0.0413436591625,0.283432781696,0.689077138901
6790,0.285814464092,0.304996818304,0.585399985313,-0.210385292768,-5.74234724045,0.397148728371,0.568899989128,0.417039752007,-0.408913731575,-0.609178304672,0.571849107742,1.12980031967
8851,-0.459659010172,1.06633722782,-0.0752499997616,-0.0682596415281,5.89601993561,-0.87637680769,1.56630003452,0.0987549871206,-0.204587757587,0.33095818758,-0.368360817432,-0.00281934440136
2534,0.387305498123,-0.141346588731,-1.74229991436,0.0628727525473,5.75811815262,-0.587388455868,1.02769994736,-0.495176613331,-0.1775175035,0.0578192323446,-0.392977535725,0.800673365593
4893,0.521727025509,-0.229908436537,-0.903999984264,-1.51763868332,-3.94684123993,0.245971232653,0.716650009155,0.879662454128,-0.161803796887,-0.197306454182,0.515510201454,0.787639141083
665,0.540672183037,-0.617863535881,0.161599993706,0.175372898579,4.63309955597,-0.408048421144,0.919000029564,1.91164314747,-0.555198729038,0.0167031511664,0.294304639101,-0.385651260614
4313,-0.242702692747,-0.237787425518,-1.57760000229,-0.632886648178,0.0147585328668,-0.542958140373,-0.921949982643,-0.908923387527,0.49542722106,0.915375292301,-0.676895976067,-2.2706451416
1022,-0.681108832359,0.188936218619,0.492850005627,0.748831927776,-4.55221843719,0.864979863167,-0.951799988747,-1.17805576324,-0.213156104088,-0.715878129005,-0.107254862785,-0.206493541598
5880,0.982308864594,-0.0994493663311,0.136299997568,0.137979209423,4.49809503555,-1.08846902847,0.784500002861,0.0903289318085,-0.105291686952,0.103463210166,-0.558014154434,0.230043724179
3162,0.818849802017,0.203340560198,0.393299996853,0.0853060781956,4.51274824142,0.361610680819,0.694900035858,1.29314899445,2.6791665554,0.50914978981,0.221991837025,0.44037270546
1282,-0.301940590143,-0.322428911924,0.815400004387,0.02547493577,-0.536719679832,-0.486074566841,-0.205349996686,-0.682300806046,0.264719128609,0.836158871651,-0.827180683613,-0.704298555851
3383,0.0659246593714,-0.258191823959,0.578500032425,-0.418018072844,6.49144220352,-0.593848586082,-0.994350016117,3.46428012848,-0.403343170881,1.8017026186,1.75276398659,4.12960720062
727,0.384920954704,0.659959316254,-1.27740001678,0.393209844828,-3.62019848824,0.0351355671883,-0.44984999299,0.756273627281,0.534561395645,0.288293808699,-0.911174356937,-0.628538548946
4792,-0.0153213124722,-1.21069872379,-0.448399990797,0.760924458504,-1.26980853081,0.309208631516,0.362599998713,0.527214467525,-1.1816034317,-0.261417150497,-0.070195928216,0.321341574192
4794,-0.122830018401,0.0527633875608,-0.275049984455,0.563023328781,5.7890253067,-0.737513661385,-0.587249994278,1.52540838718,0.656815886497,0.606323063374,-0.54140818119,-0.701339781284
902,0.25636523962,0.607153534889,-0.812550008297,-0.17734490335,-3.88657474518,-0.0244062319398,-0.751299977303,-0.485982149839,0.374539643526,1.22732794285,-0.883474946022,-0.94990259409
8091,-0.80098003149,1.94967842102,1.00464999676,-0.339581161737,0.0656186193228,0.731135487556,-0.0121499896049,-1.08139324188,0.102477908134,1.09569764137,2.84209823608,3.15671825409
3486,0.114072903991,-0.788029789925,0.603450000286,0.737052738667,5.72250413895,-0.832333803177,-0.348850011826,-0.407384455204,0.620321273804,-0.130508333445,-0.698987662792,-1.11898899078
10818,-0.19039657712,-0.688712418079,-0.601249992847,-0.301053583622,5.13800477982,-0.393021464348,0.228500008583,0.189552307129,0.0709156692028,0.3638651371,-0.145024821162,-0.0621299743652
3454,-0.102299258113,-0.797644257545,-2.83855009079,-0.561559915543,3.84668064117,-0.607407450676,-0.287800014019,-0.321750283241,0.338646948338,0.868467330933,-0.755428195,-1.51554644108
4282,1.12581467628,-0.257394313812,-0.730799973011,0.00107005867176,-5.8686003685,0.0311497300863,0.714850008488,1.07063949108,-0.522098183632,-0.437336504459,0.412555992603,0.406495302916
1605,0.0592665225267,-0.481387376785,0.356749981642,0.156562700868,5.83568763733,-0.0314480066299,0.923550009727,-0.07576623559,-0.94642418623,-0.551403582096,0.326821386814,1.14811086655
10644,-0.912792503834,-0.727075755596,0.804500043392,-0.289248466492,5.83799123764,-0.16848218441,4.80490016937,0.196303009987,-0.298279881477,-0.133177518845,-0.358122646809,0.182756781578
2065,-0.0153902322054,-1.2528886795,0.286799997091,-0.446978420019,-0.828126788139,0.687802135944,0.0544499978423,0.106874279678,-0.262857973576,0.14895747602,0.603598713875,0.962637245655
8321,-0.647187054157,-0.0961929559708,-2.02679991722,-0.328358232975,3.17763781548,0.0673083811998,-0.878999948502,0.436372071505,1.02930116653,0.154844924808,-0.725294113159,-1.16257166862
8503,1.02364313602,-0.0331465043128,-0.730350017548,0.0698517560959,5.7787156105,-0.842296183109,0.736349999905,0.447958111763,-0.858054637909,0.156097084284,-0.322158128023,0.189814567566
7027,0.0965975821018,-0.251389592886,-0.704149961472,-0.695040524006,2.68688774109,0.597238898277,0.55009996891,0.911089777946,-0.0675205811858,0.278923243284,0.367113232613,-1.02779555321
6850,0.134971991181,0.104720145464,-0.753499984741,0.218822419643,2.87594556808,-0.189258769155,-0.488550007343,1.67350387573,0.209119543433,1.05609858036,-0.444608509541,-1.3628166914
1978,0.830691516399,-0.203343912959,0.831450045109,0.414698898792,-1.05057144165,-0.460807740688,0.0771000087261,0.909017026424,-1.74927091599,-0.969793856144,0.26935338974,0.216082066298
896,-0.47456997633,0.0356459021568,-0.181899994612,0.861159443855,5.07687091827,-0.67219543457,0.156049996614,-0.868383586407,0.575328052044,0.0169367790222,0.155275329947,-0.159947946668
5777,0.496579825878,-0.203921809793,-0.531949996948,-0.161134302616,5.51460647583,0.24101626873,0.295199990273,0.120021626353,-0.493236720562,-0.5717420578,-0.125856235623,-0.53390955925
1846,0.00881118606776,0.283958077431,1.0204000473,-0.154147744179,4.0595369339,0.349613666534,-0.229000002146,-0.580801546574,0.372083365917,-0.800595641136,-0.338127553463,-0.238383084536
5925,-0.78904402256,0.13294172287,-2.86730003357,-0.049940854311,3.41555905342,0.546591877937,0.893450021744,-1.24286174774,0.149751216173,0.16781283915,1.04526913166,1.42929720879
142,0.131174042821,0.0380586236715,0.336500018835,0.993552386761,5.7312951088,-0.00165785849094,0.689700007439,0.179867401719,-0.623760581017,0.287410616875,0.229497343302,0.417922854424
1021,-0.0720777586102,0.241050481796,0.613150000572,0.187520757318,6.17291355133,-0.273407518864,0.321149975061,1.15281891823,1.72522640228,0.978937506676,-0.297880083323,-0.915102243423
5699,0.477085441351,0.696149766445,-0.406150013208,-0.0919026434422,-3.25870513916,-0.23040241003,0.202200010419,-0.0789762735367,0.878101229668,0.117850221694,-0.0889367908239,-0.2711815238
8061,-1.34899997711,-0.970426738262,0.167600005865,-0.461756557226,5.84149932861,-0.415761858225,0.699249982834,0.251401543617,0.675566911697,0.230666413903,0.297456711531,0.366906702518
1870,0.34222650528,2.12708592415,-0.0824999958277,-1.20786213875,2.42642354965,3.92030215263,0.24770000577,-0.546368479729,0.0999197736382,0.387313902378,-0.773730993271,-1.50827503204
1398,0.428905278444,-1.14407300949,0.561349987984,0.600531458855,0.643517196178,-0.362852632999,0.610149979591,0.705004632473,-0.9856569767,0.230552598834,1.11547684669,0.496459901333
3312,-0.123762354255,-1.12358093262,0.47214999795,0.257875919342,1.23378670216,-0.625752449036,-0.0159500017762,0.618404507637,-0.926341533661,0.30753043294,0.698117434978,0.364244699478
891,-2.10432863235,0.389020770788,-0.830699980259,-3.45054888725,-5.72472333908,0.940807580948,-1.15560007095,-1.39405155182,1.24837839603,0.463081300259,-0.394736289978,-0.525414347649
4775,-0.190914213657,1.26923501492,-0.189150005579,0.00152154266834,-1.60652256012,-1.93619322777,-0.452800005674,-2.27918386459,0.0324590057135,0.445420533419,-0.345298826694,-0.792955517769
5111,-1.7038424015,-1.27136814594,-0.428800016642,-0.000401187659008,-5.56669712067,0.798325836658,0.811699986458,-0.340340644121,0.381340950727,0.18703263998,0.706215262413,0.765336632729
5696,-0.615633845329,0.318318158388,0.776849985123,1.77626121044,5.91368627548,0.453596055508,-0.0526500009,1.22884130478,2.21319508553,1.61701869965,-0.470657706261,-0.0567143559456
5588,2.34537482262,0.205108597875,1.31885004044,0.713368654251,5.42388677597,0.593711614609,-0.446199983358,0.4958127141,1.58143091202,0.447574734688,-1.00463795662,-1.03151011467
6839,0.779820621014,1.05937898159,-0.118299990892,0.794341504574,-0.173850521445,0.311101317406,0.357849985361,0.41801995039,-0.544446289539,-0.818733990192,0.480979502201,1.17570674419
329,-0.973657667637,0.349776357412,0.0192499998957,0.027624219656,5.83380699158,0.373501449823,-0.0649499893188,-0.139151990414,-0.562612056732,-0.26910340786,0.455739408731,-0.183075278997
5058,0.628426194191,-0.714488863945,0.0198000073433,-1.22446918488,4.31638622284,1.13154447079,0.731800019741,-0.415987223387,-0.556792140007,-0.122529789805,0.11299982667,-0.368368178606
998,1.33937692642,-0.527062654495,-1.23169994354,1.37285912037,0.57289481163,0.576048076153,0.641899943352,1.34874391556,-1.22437906265,-0.208182185888,0.661399006844,-0.521284997463
9134,-0.281805843115,0.676459491253,-0.192450001836,0.48637008667,0.576054990292,0.45995593071,0.0136500000954,-3.80394172668,0.597405254841,0.616978406906,0.221840649843,0.13584510982
6616,0.686917066574,-0.604722201824,-0.814100027084,-1.15721654892,5.7558298111,-0.554461121559,-0.487550020218,0.491704046726,0.156874299049,0.840053796768,2.21970558167,-1.24083018303
5223,-0.252194046974,0.10115352273,-0.454350024462,0.0210446715355,-4.2613863945,-0.239726111293,0.600399971008,0.101240158081,-1.31972134113,0.0602332502604,0.761062502861,0.411717355251
4690,0.240580454469,-0.205056726933,1.39294993877,-0.773351073265,-4.83345603943,0.0945495069027,-0.537600040436,-0.346100121737,-0.46651044488,0.0568933822215,0.417971372604,1.42189109325
958,-0.425441592932,-0.183926478028,-0.866150021553,-0.552628874779,-0.551833868027,-0.341854423285,-1.26160001755,-0.440433859825,0.208142057061,-0.221513688564,-0.745601415634,-3.13657522202
1616,2.03338670731,-0.0634302049875,3.01769995689,0.180027157068,-1.9876884222,-0.514224886894,-0.396499991417,-0.78074747324,-0.11063580215,-0.0617742687464,-0.454564452171,-0.548176884651
991,0.895699083805,0.227339655161,0.272450000048,-6.16687822342,-2.33961439133,0.986446022987,0.585250020027,0.253523349762,-0.369645833969,-0.605312228203,0.237799867988,1.09447979927
