rid,DOS001_VCAP_6H:BRD-K30882656-001-01-5:4.98,DOS001_VCAP_24H:BRD-K30882656-001-01-5:4.98,DOS031_MCF7_24H:BRD-K30882656-001-01-5:4.98,DOS031_PC3_24H:BRD-K30882656-001-01-5:4.98
5720,0.0691967308521,-1.07048821449,0.449899971485,-0.513800024986
466,0.21338146925,0.956496059895,-1.10539996624,-0.738799989223
6009,2.22281765938,1.2840731144,1.8601500988,4.84499979019
2309,-1.40618109703,-2.36247634888,-0.182700037956,-1.16540002823
387,1.00560164452,1.12481355667,0.827999949455,1.86450004578
3553,-0.81395637989,0.541522979736,-0.643750011921,1.07749998569
427,-0.236632764339,0.902604579926,0.334699988365,-1.73870003223
5898,-0.902643680573,0.17987832427,-0.598800003529,-0.103100001812
23365,0.539993226528,-0.76496475935,-0.523549973965,1.19179999828
6657,-0.0818503946066,1.34900188446,-0.0230500027537,-0.960500001907
5054,0.369187414646,0.595458447933,-0.210900008678,0.803300023079
3108,-0.210247993469,0.197859048843,4.15210008621,1.80560004711
1950,-1.13851714134,1.89866101742,1.21860003471,-1.86600005627
351,0.0,0.328034877777,-0.249799996614,-1.35749995708
4846,0.261493384838,0.138282820582,0.410699993372,0.619899988174
1452,-0.732810378075,-0.597343325615,0.409900009632,-0.0153000000864
4776,3.80680322647,0.591816842556,-0.284399986267,-0.878000020981
6908,-0.352710962296,-0.0964081287384,0.965550005436,-0.881600022316
672,-1.59379136562,-1.25083041191,0.462099999189,1.10979998112
5710,0.244806349277,-1.30394506454,0.464599996805,0.344700008631
2115,-0.628778338432,1.83060956001,1.56749999523,1.45759999752
7015,-0.213554039598,1.40321671963,-0.362450003624,-1.08780002594
8726,-0.16233985126,0.82982724905,-1.30914998055,0.579900026321
2185,1.39203631878,1.79201793671,-0.0389999896288,-0.645900011063
3315,0.93148458004,-0.191008672118,-1.25304996967,0.674499988556
5289,0.270499885082,1.90409147739,0.319099992514,-0.578899979591
868,-0.551987946033,0.920608699322,0.122150033712,2.89860010147
1677,-1.1424267292,0.600482702255,0.61335003376,-0.30759999156
7043,-0.0440111942589,0.162627518177,-0.0693999826908,0.120399996638
5613,-0.472509413958,0.90713852644,-0.56375002861,-1.11839997768
595,-2.44364523888,-2.1093120575,-1.34080004692,0.626900017262
4793,-0.384343594313,-0.292904436588,-0.349299997091,-1.1263999939
2736,-0.110633790493,1.28684508801,-0.138850003481,1.08659994602
5290,-0.97449606657,1.48026323318,-0.124849997461,0.347600013018
6194,-0.000210939528188,0.070380538702,0.51884996891,-1.25859999657
1676,0.374064445496,0.838633775711,-0.381700009108,-0.00359999993816
23512,-0.895080924034,-0.171418190002,-0.365000009537,-1.72669994831
148022,0.633125007153,1.46748995781,0.902250051498,2.24320006371
1906,0.797901749611,1.08384847641,0.0943499952555,-0.911199986935
8878,0.593823969364,-0.832499444485,-1.20179998875,0.322400003672
3091,-0.234694540501,0.96071189642,-1.54365003109,-0.722899973392
5743,1.96531462669,-0.707091093063,-0.266649991274,-1.20940005779
5321,0.225908577442,0.660366296768,-0.629199981689,-0.130199998617
4144,-0.159708455205,0.108401104808,-0.233900010586,-1.41600000858
1981,-0.755565226078,0.490238249302,-2.27454996109,-0.446900010109
695,1.92723011971,-1.47143661976,-0.581200003624,5.77209997177
10398,-0.058723539114,2.37376499176,0.0738500058651,-3.37820005417
5708,1.15778255463,-0.606680333614,0.161850005388,0.0
1213,0.570701420307,-0.512099206448,0.788949966431,-1.45910000801
226,-0.363836497068,-1.51540780067,-1.4335000515,-0.130199998617
6777,0.352016568184,0.129257082939,-1.0692499876,-0.195899993181
2113,-0.422748923302,2.97206687927,0.0462000370026,0.215299993753
3329,0.197049632668,-0.51194781065,-1.33240008354,0.338099986315
1050,-0.334113001823,-1.35314464569,-0.104149997234,0.0
9491,0.176162064075,0.527392446995,-1.78325009346,-0.241799995303
22926,-2.06757950783,0.250527381897,0.0979999899864,0.578299999237
5899,0.561769366264,0.215171486139,1.50300002098,-2.31399989128
5467,1.18158435822,-0.475364297628,-0.351300030947,2.4960000515
6774,0.094750225544,-0.0950617790222,0.899300038815,0.102200001478
1788,-0.109713509679,3.01827454567,-0.422850012779,-0.458299994469
5921,0.351114571095,-1.226110816,-0.318450003862,0.0
5721,0.0315734669566,-2.21072030067,0.475849986076,-0.707899987698
2263,-0.286363005638,1.30669307709,0.420799970627,-0.0975999981165
808,1.0114171505,0.966696619987,-0.466199994087,0.382099986076
30001,0.45195749402,-0.514152109623,1.60619997978,0.576900005341
348,0.229034334421,0.0239210110158,1.4226500988,-0.696200013161
30849,-0.00310286879539,-0.831128120422,0.312949985266,1.28680002689
1454,-0.664686918259,-1.5740095377,-1.5163500309,-1.07000005245
6500,0.642345070839,-0.824712276459,-1.39089989662,0.674499988556
5627,-0.637534499168,0.817604839802,-0.249499991536,-0.16859999299
5715,-0.771412849426,-1.22315430641,-0.0615499913692,1.38479995728
4791,-0.229633033276,0.949337720871,1.13370001316,-0.352400004864
56924,-0.0238175541162,0.351913124323,0.260800004005,0.611100018024
2690,0.0742979347706,1.32300281525,-1.2731000185,-0.474799990654
1019,-0.867848336697,-1.61353826523,-2.17219996452,-2.1099998951
51422,0.238079637289,0.818609476089,0.616649985313,-1.61000001431
5788,0.181067183614,0.873547196388,2.56349992752,0.0317000001669
6709,-0.417199999094,-1.374168396,-0.0703499987721,-0.0243999995291
1277,0.740378022194,-0.315365433693,5.5530500412,2.06060004234
993,-4.16555690765,-0.280693143606,1.3328499794,-0.767400026321
