rid,CRCGN001_HA1E_6H:BRD-K90697689-001-01-5:1,CRCGN001_HA1E_24H:BRD-K90697689-001-01-5:1,CRCGN004_HA1E_24H:BRD-K90697689-001-01-5:1UM
5720,-0.67025578022,0.0119014903903,0.299878358841
466,-0.888231933117,-0.106718376279,-1.07150197029
6009,-0.311654418707,0.0357298329473,-1.2959908247
2309,-1.16110515594,-1.19718205929,0.299064159393
387,0.421850502491,0.00909627974033,-0.419967353344
3553,0.330991446972,0.462639510632,-0.229997739196
427,-0.0469588562846,0.352020263672,-0.159116670489
5898,0.312505215406,0.254725426435,-1.04376101494
23365,0.52970123291,0.637617945671,-0.910664916039
6657,0.00199368596077,0.120754607022,0.276742249727
5054,-0.193486481905,-0.16612803936,-0.77806520462
3108,-0.136049807072,-0.0510347858071,0.477532863617
1950,-0.214590191841,-0.270255744457,0.121359162033
351,-0.345119297504,-0.115881323814,0.196921333671
4846,-0.70699095726,-0.275173962116,0.886415481567
1452,-0.439570248127,-0.347897589207,-0.904743015766
4776,0.45076918602,0.524088144302,-0.212795242667
6908,0.103986039758,0.0937867611647,-0.133486896753
672,-0.545407533646,-0.0358149930835,0.513001561165
5710,0.503509998322,0.220364943147,-0.562122344971
2115,0.567891359329,0.399807184935,1.20815658569
7015,0.300002813339,0.0689078569412,-0.0788235813379
8726,-0.345187842846,0.402611017227,-1.0044093132
2185,0.386735081673,0.300611525774,0.138302892447
3315,0.244080990553,0.31385704875,-0.0220716353506
5289,0.517872273922,0.397665977478,-0.652293682098
868,0.301746606827,0.477443277836,0.324811190367
1677,2.01963758469,-0.187950730324,0.399165302515
7043,0.759269595146,0.505523204803,-0.501099586487
5613,0.445107996464,0.0930018723011,0.0517566353083
595,0.769191145897,0.142865806818,-0.907781720161
4793,-0.920388638973,-0.322733700275,-0.0247707422823
2736,0.525025784969,0.383932083845,0.168392121792
5290,0.189593732357,0.159920170903,0.534438729286
6194,-0.194056853652,-0.000321269559208,-0.336916655302
1676,0.805274426937,0.693419992924,-0.529900074005
23512,-0.357186794281,0.0470350198448,-0.642619729042
148022,0.99905538559,0.68774074316,-0.855037391186
1906,0.407678246498,0.322040706873,-0.33108946681
8878,-0.466201871634,0.408691138029,-0.501248061657
3091,0.00490737706423,0.817660987377,-1.48414969444
5743,0.0206036418676,0.587620258331,0.0665076896548
5321,-0.260416150093,0.109720185399,0.607379198074
4144,0.350905478001,0.34838116169,-0.0685357823968
1981,-0.196235537529,0.515064358711,0.0625499933958
695,0.0740506500006,-0.213460981846,-0.199300721288
10398,0.350073426962,0.558395147324,-0.422568261623
5708,-0.877846181393,-1.59708273411,-1.44098830223
1213,0.547767221928,-0.207307398319,-0.10437220335
226,0.688103616238,0.836837410927,-0.561847090721
6777,-0.410357832909,0.0807173401117,-0.112558744848
2113,0.60840690136,0.424937605858,-0.471540242434
3329,-0.0604409538209,0.194581598043,-0.675346851349
1050,-0.354774236679,-0.316288739443,1.08499240875
9491,0.512954592705,0.323512107134,0.257299274206
22926,0.248238652945,-0.11141936481,-0.936650454998
5899,0.261128395796,0.0368846580386,0.0155948270112
5467,0.540945768356,0.933985412121,-0.412382245064
6774,0.0383955165744,0.669233381748,-0.483338087797
1788,0.618926107883,0.725174844265,-0.0163503680378
5921,-0.274398982525,0.635541796684,-0.678364932537
5721,-0.23706048727,-0.157564520836,0.139776989818
2263,0.222600892186,-0.167251676321,0.350130885839
808,0.283539682627,-0.131921112537,0.624443650246
30001,-0.383944123983,-0.00313068181276,0.333975106478
348,-0.0863747149706,1.24375998974,0.129380211234
30849,0.859155595303,-0.36373463273,-0.345974177122
1454,-0.836584866047,-0.120355434716,-1.06041932106
6500,0.00114896520972,0.589148640633,-0.89150339365
5627,-0.817787408829,-0.275200784206,0.677073776722
5715,0.464635193348,-0.146979987621,0.188575431705
4791,0.517786741257,0.138693571091,0.740803599358
56924,-0.317617058754,0.225824639201,0.4781229496
2690,-0.253414452076,-0.588556706905,2.03780174255
1019,0.143705114722,0.358328849077,0.148016273975
51422,-0.0392492860556,0.0846804231405,0.23970746994
5788,0.452167332172,0.561931788921,-0.167153701186
6709,0.0354315936565,-0.155759856105,-0.0869592428207
1277,0.569352626801,-0.0051930914633,-0.0599542856216
993,0.25215280056,-0.668018579483,0.406166523695
7157,0.152342289686,-0.672827363014,-0.19768345356
1958,-0.0538208112121,0.348770618439,-0.161018118262
4582,0.598300933838,0.416066080332,0.216597527266
9212,0.555198967457,0.0977525338531,-0.300233364105
8440,0.310803830624,-0.207266896963,0.0641506239772
6790,-0.063774690032,0.424470931292,-0.667352974415
8851,-0.362196475267,-0.303140103817,-0.231624498963
2534,0.0722311660647,-0.389692664146,-0.155252531171
4893,-0.0214473605156,-0.128128066659,-0.557703256607
665,-0.479637086391,0.0175624936819,-0.161430492997
4313,0.338704824448,0.264903336763,0.320346623659
1022,0.0617009922862,-0.140475302935,0.17268204689
5880,-0.321352183819,0.0408504754305,0.0053083198145
3162,-0.62387663126,-0.173795804381,-0.509799778461
1282,0.277486532927,0.240882799029,-1.06480121613
3383,-0.0285807028413,0.196151301265,0.397223979235
727,0.289585441351,0.135382860899,2.29286956787
4792,-0.260524988174,0.448571175337,-0.169631868601
4794,0.733892679214,-0.112232349813,0.448150843382
902,-0.102491803467,0.0589347481728,0.314421504736
8091,0.21340829134,-0.589317440987,0.385373860598
3486,0.43114361167,0.498281419277,-0.393784940243
10818,0.292081773281,0.512515962124,-0.0481426976621
3454,0.278356581926,0.0753394514322,0.302619993687
4282,-0.000171682724613,-0.000926765264012,-1.30486869812
1605,-0.362927883863,-0.148879855871,-0.0462364293635
10644,1.24775934219,0.209032863379,-0.273245632648
2065,0.149511322379,0.730138301849,0.240054622293
8321,-0.0434342734516,-0.0115956021473,0.581943273544
8503,0.753973662853,0.711330771446,-0.424399793148
7027,0.731939375401,0.181912884116,-0.107645340264
6850,-0.138727322221,0.50390958786,0.141359820962
1978,0.0752436816692,0.189603000879,-0.582971155643
896,0.225053042173,0.4715667665,-0.783784270287
5777,0.353997945786,0.477325439453,0.0838768705726
1846,-0.360256075859,-0.0942451506853,-0.172238171101
5925,0.362077504396,0.27112197876,-0.215245440602
142,0.153633236885,0.12397608161,0.0852023735642
1021,0.00276122055948,0.0749072805047,0.348291695118
5699,0.00260975956917,-0.116788104177,-0.847960829735
8061,-0.390342712402,-0.0178096462041,0.0146202957258
1870,1.04744338989,0.423149675131,0.610605061054
1398,0.083902515471,0.477899670601,-1.07044267654
3312,0.320383131504,0.385494589806,-0.423573821783
891,0.772777199745,0.591584742069,0.214818775654
4775,-0.0633728504181,0.428630441427,-0.00158987718169
5111,-0.386950403452,-0.67788207531,-0.696203291416
5696,1.29386675358,0.286920279264,-0.65403342247
5588,0.568976283073,0.608904361725,0.222713857889
6839,-0.813201546669,-0.326456695795,-0.751185894012
329,0.145101264119,-0.154190570116,0.108816407621
5058,0.490686416626,0.41990929842,1.18226242065
998,-0.650357246399,0.510755419731,-0.794963419437
9134,0.144890189171,-1.89168822765,-0.231226533651
6616,0.169871911407,0.166402488947,1.11011207104
5223,-0.36780166626,0.367073595524,-0.0918951332569
4690,-0.214268684387,-0.273274332285,1.19664335251
958,-0.734650909901,0.164234161377,0.81532728672
1616,0.000382151454687,-0.317005217075,1.00639784336
991,-0.253265619278,-0.51081353426,-0.832650363445
6347,2.26628780365,0.287428408861,0.0897160246968
6714,2.73167443275,-0.306346833706,-0.246063455939
652,0.231737777591,-0.633461236954,0.920799195766
4331,0.724499344826,0.337225675583,-1.07108569145
7099,-0.0666624456644,2.38188028336,2.09739971161
10320,1.15601587296,-0.670014262199,1.9866771698
2042,0.228972777724,0.525949120522,1.09880208969
843,-0.0591627843678,0.123138040304,1.44183719158
840,0.61828649044,-0.255087077618,0.126221731305
7048,-0.0263710319996,0.0854771956801,0.424080789089
4851,1.22120606899,0.585129857063,-0.275084227324
6464,-0.410044848919,-0.484802782536,0.465947240591
23410,0.665936350822,0.516391217709,-0.613925933838
54205,-1.31687700748,-1.62823498249,-0.422438442707
2770,0.70312166214,-0.187976241112,0.340614795685
80204,0.612719535828,1.53943133354,0.318282604218
4208,0.398972630501,0.786641955376,0.284316897392
1845,-0.0125338286161,-0.145745635033,-0.0305817257613
23368,-0.273584455252,-0.136635929346,0.381912827492
5583,0.976346075535,0.0716378241777,0.219794839621
8900,0.0289693698287,0.414771139622,0.129846274853
581,-1.29371321201,0.807384669781,-0.226123034954
6193,-0.0593213997781,0.147325143218,-0.0626294910908
6622,-0.354739576578,-0.294154673815,-0.0286856908351
11261,-0.173832595348,-0.490906089544,0.617750108242
6696,0.240547731519,2.46837043762,0.678799152374
8312,-0.280910968781,0.457556426525,1.85000705719
835,-0.168106168509,0.153008818626,-0.835067093372
8324,-0.331670165062,-0.704836905003,-0.105955995619
1848,0.540747642517,0.736983597279,-1.06681382656
154,-0.156141400337,0.184109985828,0.301116496325
4312,0.455648332834,0.397998154163,0.291354089975
994,-0.565402448177,-0.383035302162,-0.427599519491
2048,0.452196925879,0.94009321928,-0.539112329483
1111,0.635217368603,0.532150626183,0.413801014423
5154,0.399599820375,2.75617408752,0.0149463564157
2920,0.0850146114826,-0.0154165551066,0.214813604951
3122,0.164479404688,0.0716217756271,0.262755006552
2769,0.217409864068,0.167261719704,0.20769251883
5900,0.419622063637,0.0610215365887,-0.157271847129
6304,0.154373243451,2.51936125755,0.485045671463
5211,0.816675782204,0.490441828966,-0.218623623252
2886,0.101540185511,-0.00181694328785,0.0246662944555
9261,-0.274782538414,0.0860082283616,0.769462764263
8569,-0.467554032803,0.964515447617,-0.28877133131
3303,1.75807976723,0.0961459577084,-0.0749210044742
5331,1.64608383179,0.328316152096,-0.19977542758
5347,0.182587265968,0.362169921398,-0.559074521065
4638,0.237360477448,1.16316115856,-0.893405258656
2264,0.990109205246,0.707430720329,0.130617365241
1029,-0.488690882921,-0.241573706269,-0.808874547482
1027,0.72178119421,-0.157477930188,-0.932846546173
2597,-0.279573410749,-7.31871841708e-05,0.364544957876
55847,0.218851312995,0.591595470905,-0.125045627356
25803,0.119222596288,0.734700024128,0.71499979496
3480,0.307314008474,-0.0331513956189,-1.25725901127
2946,0.229363143444,-0.077023781836,-0.0256624110043
9517,0.0541643723845,0.24517211318,-0.325549691916
25987,0.0801128149033,3.15088891983,-1.14157187939
23670,-0.249827504158,-0.414647340775,-0.284061193466
11182,0.444895416498,0.311649262905,-0.734504878521
2146,-0.0285864323378,-0.335746347904,0.564671397209
3385,0.619676947594,0.796754896641,-0.511027872562
5261,0.323988109827,0.841510415077,-0.300737410784
10765,0.00392355397344,0.225290820003,-0.0142551567405
25839,0.169814407825,0.228117153049,-0.0620865412056
4172,0.133010491729,0.608969211578,-0.136847034097
23161,-0.679404079914,-0.555619239807,0.0201608110219
10298,-0.0290083251894,0.446146517992,0.230081230402
1802,-1.12189781666,-0.925258755684,-0.598570585251
58533,-0.515737950802,0.0152547396719,-0.831482291222
147179,-1.0313603878,-0.860693395138,0.327294021845
29937,-1.28072726727,0.00410629808903,-0.97125941515
6184,-0.80828255415,-0.566483557224,-0.135310068727
9854,-0.648941636086,0.245121836662,0.447146683931
2553,-0.50242036581,0.304466545582,-0.494912773371
5440,0.147812187672,0.0988297611475,-0.771290957928
54623,0.681421518326,0.373800426722,-0.559271991253
9533,-0.411213159561,-0.345818996429,0.487900555134
