rid,DOS020_VCAP_6H:BRD-K42733037-001-01-6:5.03,DOS020_VCAP_24H:BRD-K42733037-001-01-6:5.03,DOS043_A375_24H:BRD-K42733037-001-01-6:5.03,DOS043_A549_24H:BRD-K42733037-001-01-6:5.03,DOS043_HT29_24H:BRD-K42733037-001-01-6:5.03
5720,-0.456757634878,-3.40291857719,-2.02836060524,-1.50549995899,-0.47321665287
466,0.766914129257,-0.701999247074,-1.4135068655,-0.301750004292,-0.285008311272
6009,0.514404177666,2.2682788372,-0.587286412716,-0.185649991035,-0.333320230246
2309,0.708220720291,-2.50805473328,-0.552197575569,0.396349996328,0.98006695509
387,0.620629012585,2.21049118042,1.1127140522,0.454899996519,-4.59706497192
3553,-0.252261906862,-0.888623356819,0.561661720276,-0.0768499970436,-0.115854419768
427,0.831940054893,-1.08713388443,1.99443590641,-1.50234997272,-0.0206404514611
5898,0.924790620804,0.264164030552,-0.00534328818321,-0.128699988127,-0.0758209973574
23365,0.450385779142,0.705665290356,0.419993311167,-0.612399995327,0.823060691357
6657,-0.369521021843,-0.661242425442,0.949521541595,0.491000056267,0.0419593676925
5054,-0.272288382053,0.1861577034,-0.225819557905,1.22974991798,0.295115053654
3108,1.24244308472,2.06844830513,-1.00922036171,-1.03620004654,0.552883625031
1950,-0.546741008759,0.37769973278,0.0516669526696,-0.446250021458,-0.576785504818
351,0.791326642036,0.324307620525,-0.0309110283852,-0.931599974632,0.754586100578
4846,0.923727691174,0.287087261677,-0.00687924027443,0.0489999949932,0.389707922935
1452,-0.472655087709,0.000633060932159,-0.831405878067,0.718450009823,0.914886593819
4776,-0.971244335175,-1.27336919308,0.850192129612,0.479400008917,-0.196340680122
6908,0.00268684327602,0.747161149979,-1.12759160995,-0.250449985266,-0.192361906171
672,0.448020219803,-1.08476781845,-0.664880812168,1.19335007668,0.72329056263
5710,0.607915341854,-0.468312650919,-1.03421390057,-0.340849995613,0.24508266151
2115,-0.167407035828,-0.237899586558,0.54052066803,0.429100006819,1.0879573822
7015,-1.23068881035,-0.164593428373,0.867642760277,1.18455004692,-0.534232497215
8726,1.0074198246,1.06637477875,-0.42848649621,0.113449990749,-0.226072579622
2185,-0.464233905077,-0.706105530262,1.6372076273,0.219200015068,0.0488878414035
3315,-0.0373389348388,-0.108572483063,-0.758896350861,-0.653599977493,-0.112052440643
5289,0.46486634016,0.852142393589,0.445394098759,-0.976549983025,-0.988131225109
868,-0.249930739403,-0.118829846382,0.68353998661,-0.715300023556,0.391472041607
1677,-0.618099033833,-0.254487961531,0.998344421387,0.776049971581,0.0837299376726
7043,1.51956784725,-0.316677987576,0.940021395683,0.150849968195,0.675202786922
5613,-0.856564939022,-1.01167309284,1.5813627243,0.717149972916,2.10099649429
595,-0.0294981449842,0.839165747166,-1.18766200542,1.8248000145,0.366567373276
4793,-0.771732449532,0.881602585316,-1.30153691769,1.05855000019,0.130937576294
