rid,CPC005_A375_6H:BRD-K82846253-001-03-0:10,CPC005_A375_24H:BRD-K82846253-001-03-0:10,CPC005_A549_6H:BRD-K82846253-001-03-0:10,CPC005_A549_24H:BRD-K82846253-001-03-0:10,CPC005_HA1E_6H:BRD-K82846253-001-03-0:10,CPC005_HA1E_24H:BRD-K82846253-001-03-0:10,CPC005_HCC515_6H:BRD-K82846253-001-03-0:10,CPC005_HT29_6H:BRD-K82846253-001-03-0:10,CPC005_HT29_24H:BRD-K82846253-001-03-0:10,CPC005_MCF7_24H:BRD-K82846253-001-03-0:10,CPC005_MCF7_6H:BRD-K82846253-001-03-0:10,CPC005_PC3_6H:BRD-K82846253-001-03-0:10,CPC005_PC3_24H:BRD-K82846253-001-03-0:10,CPC005_VCAP_6H:BRD-K82846253-001-03-0:10,CPC005_VCAP_24H:BRD-K82846253-001-03-0:10,CPC011_A375_6H:BRD-K82846253-001-11-3:10,CPC011_A549_6H:BRD-K82846253-001-11-3:10,CPC011_A549_24H:BRD-K82846253-001-11-3:10,CPC011_HA1E_6H:BRD-K82846253-001-11-3:10,CPC011_HT29_6H:BRD-K82846253-001-11-3:10,CPC011_MCF7_6H:BRD-K82846253-001-11-3:10,CPC011_MCF7_24H:BRD-K82846253-001-11-3:10,CPC011_PC3_6H:BRD-K82846253-001-11-3:10,CPC011_PC3_24H:BRD-K82846253-001-11-3:10,CPC011_VCAP_6H:BRD-K82846253-001-11-3:10,CPC011_VCAP_24H:BRD-K82846253-001-11-3:10,CPD003_MCF7_6H:BRD-K82846253-001-09-7:10,CPD003_MCF7_24H:BRD-K82846253-001-09-7:10,CPD003_PC3_6H:BRD-K82846253-001-09-7:10,CPD003_PC3_24H:BRD-K82846253-001-09-7:10
3108,0.436103522778,-0.337363809347,-0.66820371151,0.441156864166,4.62029981613,0.770733356476,-0.777000010014,1.39709997177,-0.388720154762,-0.327468454838,-0.220144093037,0.159518480301,0.446138501167,0.648335874081,0.510103464127,-0.264930844307,-0.490733325481,0.501263618469,-0.326000005007,-0.464209705591,-0.861549973488,-0.44549998641,0.343631744385,0.629092097282,1.04648113251,0.323532819748,-0.180900007486,-0.278006315231,-1.67694926262,-0.991850018501
1950,-0.700801134109,0.514029324055,-0.665114939213,-0.501123666763,3.1369497776,-0.241700008512,0.0,2.08349990845,0.561200320721,1.92735028267,0.608417153358,0.441903442144,0.0667423158884,-0.712108016014,-0.40891996026,-0.413111209869,-0.690900027752,0.195554792881,-0.652199983597,-0.272085487843,0.184549987316,-0.841250002384,-0.398757070303,-0.196068823338,-0.892522394657,-0.195552363992,-1.11039996147,-0.522065401077,-1.00197660923,-0.912850022316
351,-1.00817906857,-0.988776504993,-0.586861014366,-0.835075676441,2.30914998055,-0.732500076294,0.563899993896,-4.52215003967,1.42194402218,0.321455210447,0.136506736279,-0.0606171600521,-0.36957192421,0.639141380787,0.0407496020198,-0.54766368866,0.0192666649818,-0.371941328049,-0.639450013638,-0.972949028015,0.236699998379,-0.883399963379,-0.807614505291,0.241447657347,-0.388861447573,-0.0882342010736,0.0111000090837,-0.299480229616,-0.200912982225,0.540950000286
4846,-0.757638335228,0.130263894796,-0.768520891666,-0.282870799303,-0.687600016594,-0.2337000072,-0.147599995136,0.362150013447,0.998261928558,1.7343724966,-0.126137793064,-0.466830909252,0.18214944005,-0.264247447252,-0.0732609704137,-0.733515679836,-0.407800018787,-0.102642849088,0.407499998808,0.806872844696,-0.634400010109,-0.0588500052691,-0.913035273552,0.640056192875,0.640041470528,0.424181997776,0.6549000144,-0.0635322853923,-0.104083940387,0.0955500006676
1452,0.232464760542,-0.728932142258,-0.236597895622,-0.511445760727,1.57015001774,0.567099988461,-0.264699995518,0.115999996662,-0.93624162674,0.149503916502,-0.588168501854,0.476634711027,0.136674553156,-0.356836378574,0.104068391025,-0.0507411509752,0.497666686773,-0.731384515762,0.123600006104,-0.807828009129,0.626450002193,0.483349978924,0.662224709988,0.158555418253,-0.0943288952112,0.814827561378,0.115249991417,-0.544311583042,-0.208590239286,0.0524499937892
4776,-0.0966379344463,1.71245920658,-0.864125132561,-0.252173095942,3.43515014648,-0.226799994707,-0.441500008106,1.34019994736,1.08156621456,-0.387530654669,0.725549578667,0.634860157967,-0.293616890907,-0.641407549381,-1.56262075901,-0.306686729193,-0.203399986029,0.134930759668,0.260200023651,-0.643267691135,-0.75720000267,-0.0518999993801,-0.555488884449,0.0147240459919,-1.59366416931,-0.168451085687,-0.64209997654,0.412845253944,0.181877940893,0.0300999991596
6908,0.539259791374,0.74500644207,0.121125385165,0.398605763912,3.90574979782,0.243533343077,-0.576399981976,0.987649977207,0.178280472755,1.37356591225,-0.698601722717,0.71597802639,0.556538879871,1.26728463173,1.22853410244,0.383404791355,-0.330766677856,0.902414500713,0.183850005269,0.0679203495383,2.00854992867,0.734399974346,0.173725366592,-0.283362388611,1.510414958,0.42741099,-0.149149999022,-0.810729324818,0.915546417236,0.235249996185
672,0.260164350271,-0.626525044441,0.0848103165627,-0.308509767056,2.28754997253,-0.217166662216,0.880599975586,0.988399982452,-0.333991765976,0.253350555897,0.498766988516,-0.983974039555,0.852778553963,-0.443115919828,-0.317563414574,-0.120721943676,-1.63339996338,-2.33776473999,-1.03705000877,-0.648618102074,0.801500022411,-0.313149988651,0.21740591526,0.345176428556,0.747262775898,0.066430144012,1.72070002556,0.426016330719,-1.50742197037,-0.491150021553
5710,0.146540224552,-1.26917088032,-0.0713754445314,-0.284160971642,1.22579991817,-1.03176665306,0.825800001621,0.597199976444,-1.37955152988,0.820795297623,-0.757300019264,-0.00526848062873,0.352398991585,0.326346695423,1.31658673286,-0.00800158083439,0.453999996185,0.470851063728,-0.218400001526,-0.264709442854,0.827000021935,0.644150018692,-0.0239683166146,-0.550719916821,0.708613574505,-0.170767426491,1.2922000885,0.586523294449,1.24005937576,1.19534993172
2115,0.0796965658665,0.0558443069458,0.0948308259249,-0.0245412103832,3.67344999313,0.32080000639,-0.570399999619,2.37835001945,1.80835974216,-0.807464659214,-0.71335375309,-0.612464666367,-0.481986552477,-0.764653801918,0.000924834515899,-0.443406462669,0.122333317995,0.309848546982,1.3601500988,-0.750940084457,0.0821499824524,-0.990899980068,0.383085370064,-0.263191491365,-0.47905677557,-0.335130184889,0.596149981022,0.277544021606,-0.471023738384,-0.631299972534
7015,0.0952699780464,0.637701272964,-0.430509388447,0.319001078606,3.51880002022,-0.396799981594,0.506299972534,0.949100017548,2.31645798683,0.180141404271,0.872811198235,1.78518533707,-0.617690742016,0.276383757591,-0.332137048244,-0.467039465904,-0.0456666946411,-0.266226828098,-0.479300022125,-0.0453233160079,0.463100016117,-0.41060000658,-0.539566755295,-0.536689281464,-1.00627267361,-0.208363726735,3.04099988937,0.0889210551977,-0.94032728672,-0.651650011539
8726,0.216230124235,-0.219835311174,0.265449106693,0.360739499331,1.23399996758,-0.211233332753,0.0487999990582,0.283699989319,0.0531229525805,0.19438265264,0.879297018051,-0.952648282051,1.0944890976,-0.166928529739,0.340744704008,0.445186048746,0.972633361816,0.575182557106,0.718050003052,0.0335463434458,1.11230003834,0.217049986124,0.716927528381,0.5605930686,0.692885696888,2.59134674072,0.74950003624,-0.563112437725,1.72570919991,0.337099969387
2185,-1.2738597393,-0.310651183128,-1.07187747955,-0.482762694359,1.15340006351,-0.345566660166,-0.208399996161,1.78049993515,1.64973735809,-1.10651552677,0.44649130106,0.386762797832,-0.939756393433,-1.52724969387,-1.91049849987,-0.593801856041,-0.357966661453,0.399242430925,0.482799977064,-0.395558595657,0.128499984741,-0.659999966621,-0.562041282654,0.685847401619,-1.42239928246,-0.295730888844,-0.811999976635,0.225372076035,-0.31706187129,-0.127399995923
3315,0.331705302,0.644232392311,0.736790418625,0.952973604202,2.2677500248,0.0781000256538,1.64579999447,-1.00365006924,-0.555408239365,0.0607741177082,-1.37993824482,-0.497915178537,-0.114911809564,0.908342540264,0.435309350491,0.414020776749,0.416000038385,0.162813916802,0.521849989891,0.74320846796,-1.50160002708,-0.337249994278,0.298201918602,1.11193227768,-1.05029034615,1.75534462929,0.25260001421,-0.269930362701,0.130007833242,0.00034999998752
5289,0.640790462494,-0.637871563435,-0.232968121767,0.179732680321,3.28495001793,-0.0445666462183,-0.876699984074,0.655250012875,-1.43280053139,0.244553893805,0.122553646564,0.119478523731,-0.113211110234,-0.791408717632,-0.316919595003,0.453774988651,0.0816999673843,0.518406450748,-0.783550024033,-1.01023101807,-1.89499998093,-0.188800007105,2.24672436714,-0.305990755558,-0.599295973778,-0.834641516209,0.0704500079155,-0.16344794631,-0.144593566656,0.321699976921
868,-0.977010667324,-0.0402117222548,-1.08864057064,-0.0976084694266,2.41665005684,-0.226766705513,-0.281699985266,0.0118499994278,-0.895154476166,-0.631603300571,-0.187936842442,-0.384613007307,-0.179180011153,-1.0934882164,-0.724865078926,-0.182474642992,-0.803733348846,0.0907147824764,0.881749987602,-0.524935126305,0.417350023985,-0.756749987602,0.475833892822,1.29123532772,-0.858861505985,-1.1460340023,0.641849994659,0.487472146749,3.36953258514,-0.150999993086
1677,-0.451550215483,-0.599894464016,-1.11265778542,0.228441923857,4.62545013428,-0.531766653061,0.630299985409,1.75055003166,0.634631574154,0.34365016222,-0.456761777401,-0.00196548551321,-0.2498087883,-0.360148906708,-1.34493362904,-0.481163024902,-0.608600020409,0.205412447453,0.189999997616,-0.554725408554,-0.5679500103,-0.478999972343,0.994853615761,-0.523815512657,-0.997289776802,-0.630961060524,0.0159499943256,-0.286217093468,0.238636910915,-0.195200026035
7043,-1.10035026073,-1.03310096264,-0.952910482883,-0.615384161472,0.930350005627,-1.08540010452,0.365200012922,1.91304993629,-0.547512769699,-1.01569080353,-0.52255231142,-0.847700953484,-0.95707154274,-1.16688334942,-2.23505949974,-0.481495022774,0.260766655207,0.847687721252,0.693799972534,-0.81295132637,0.65649998188,-0.607850015163,-1.01839756966,-0.858556866646,-0.918910562992,-0.603592932224,-1.13695001602,0.770126104355,0.566551029682,0.023199999705
5613,-0.909098923206,-0.462011486292,-1.08864152431,-1.02126169205,2.38925004005,2.19323348999,0.878899991512,0.932350039482,1.34158146381,-1.10734605789,0.05682939291,-0.0794775635004,-0.111106805503,-1.25382578373,-1.72344052792,-0.657529115677,-0.471966683865,0.915426671505,0.899000048637,-1.05358064175,0.0195500254631,-0.616899967194,-0.467266708612,-0.438259541988,-0.655580639839,-1.14997982979,0.756350040436,0.451438844204,1.00499129295,0.131950005889
595,1.67847180367,-0.479626566172,-0.129567056894,-0.21655921638,1.53719997406,-0.0441000014544,-0.302199989557,1.72640001774,-0.851921737194,0.381356537342,-1.23905611038,-0.281746000051,0.943458497524,0.761725604534,1.03011465073,-0.00642313063145,-0.261300057173,-0.115827128291,-0.104950003326,0.228041931987,0.415049999952,-0.0460999906063,0.419644355774,-0.29665094614,0.841372668743,0.274682819843,-0.683099985123,0.271114110947,1.08545482159,0.647500038147
4793,-0.069113984704,0.304676741362,0.00262916088104,0.517720460892,3.75370025635,0.544666707516,0.0373000018299,1.05359995365,0.863008856773,0.51928538084,0.282830923796,-0.192342922091,-0.547911167145,-0.679297447205,0.0608171001077,-0.464362680912,0.659866690636,-0.165881842375,-0.296450018883,0.448557078838,1.98239994049,-0.933099985123,-0.124593794346,-0.748562812805,-0.0406974554062,-1.08649706841,-0.668050050735,0.110267564654,1.61911940575,0.425199985504
2736,0.151610016823,-0.565732002258,0.424931824207,-0.445990532637,2.92830014229,-0.218566656113,0.383100003004,0.68364995718,1.84451019764,0.00887091830373,0.515227854252,-0.187431097031,-0.151058107615,-0.837959527969,-1.38705670834,-0.373776614666,0.0949666798115,0.263640880585,1.2581499815,-0.806366980076,0.258000016212,-1.18745005131,-0.622783660889,-0.864278495312,-1.02377343178,-0.262411475182,-0.573700010777,0.313577353954,-0.347920805216,-0.14564999938
5290,-1.07727098465,-0.868053138256,-1.11915421486,-1.20807898045,0.664899945259,-1.15906667709,2.71370005608,0.43259999156,0.164721146226,0.17658868432,0.522113204002,-0.708881676197,-0.759660363197,0.0871995687485,-1.50875627995,-0.816404223442,-0.330166697502,-0.290816247463,-0.299900025129,-0.404465317726,-1.29914999008,-0.316249996424,-0.63781106472,0.690402030945,-1.5979834795,1.39576649666,-0.34319999814,-0.786491751671,-0.800811171532,-0.855049967766
6194,-0.328474014997,-0.0536462292075,0.135042384267,0.000128768195282,-0.902150034904,0.112533330917,0.0,0.129500001669,0.186384558678,0.316196799278,0.0,-0.235879093409,-0.111193954945,0.0190394483507,0.000586605805438,0.0,-0.000666666659527,-0.335563182831,0.000699999975041,0.000411989662098,-1.28725004196,-0.471400022507,-0.565943658352,0.296696335077,-0.482418686152,-0.0020360648632,-4.13355016708,-0.612314403057,0.312751710415,1.50465011597
1676,-0.403412699699,-0.159533619881,-1.32716357708,-0.732870221138,1.07404994965,-0.317966669798,0.216900005937,-1.92155003548,0.0554996132851,-0.524437129498,-1.09237742424,-1.44598472118,-0.288725346327,-1.17303609848,-2.57290101051,-0.600716531277,-0.130433350801,0.695555388927,0.62239998579,-0.712249159813,0.45275002718,-0.165699988604,-0.759137749672,0.00185789167881,-1.53086256981,-0.817344069481,-0.435400009155,0.0128039997071,0.133142411709,-0.181449994445
23512,-0.128471150994,-0.587199568748,0.824841856956,-0.08867841959,1.60665011406,-1.67509996891,0.56400001049,0.296800017357,-0.217309951782,-1.56179833412,-0.219262748957,0.336517304182,0.147827863693,0.627321958542,-0.66639393568,0.216529101133,0.00129997730255,0.8826405406,0.840550005436,0.518690526485,0.0221000015736,-1.49769997597,-0.531115472317,-0.876623392105,1.00904321671,0.291105926037,0.707249999046,0.687120079994,1.10959088802,-0.0823500156403
148022,0.764471411705,-0.0143221020699,0.405165731907,2.14444923401,1.96535003185,-0.373299986124,0.418799996376,2.085750103,0.709968388081,-0.669877409935,-0.295639812946,-0.211721256375,-0.197670280933,0.13072283566,0.0908280387521,-0.656705856323,-0.303166687489,-0.787012398243,0.358549982309,-0.315540581942,-0.440250009298,-0.90340000391,1.14444565773,-0.359421312809,0.516948521137,0.109996825457,-0.0315000116825,-0.00394633412361,-2.98119258881,0.423699975014
1906,-1.21576058865,-0.293000161648,0.419254779816,-0.732745349407,1.5068500042,-1.21486663818,1.43289995193,0.576150000095,1.23278701305,-0.403555035591,0.872872054577,0.165388122201,-1.4577780962,-1.29785478115,-0.846899688244,-0.907176494598,1.21056675911,-2.42820763588,-1.37740004063,-0.885096311569,-0.173249989748,-1.36874997616,-1.46712863445,0.195987060666,-1.56881928444,-0.498874396086,-1.38554990292,0.571238696575,-0.443327009678,-0.213300004601
8878,-1.18241465092,-1.3695306778,0.174987882376,-0.0844167545438,0.250900000334,0.171666681767,0.823400020599,-0.552650034428,-0.195877179503,0.064690798521,-0.45716124773,-0.825193941593,-1.38164818287,0.791972994804,0.714164197445,-0.100612200797,-0.294766664505,-0.177902638912,0.0191999990493,-0.243729561567,-0.0311499983072,0.610650002956,0.670417070389,-1.20524251461,1.24113237858,0.876482248306,0.0694500058889,0.547156214714,0.8734613657,0.959849953651
3091,-0.741010963917,-0.705695986748,-0.0654991194606,-0.858101129532,-0.0519500076771,-0.205499991775,0.401699990034,0.0881500020623,0.390292197466,-0.63728427887,-0.227815523744,0.794077634811,0.0901323780417,-0.389276891947,-1.51592803001,-0.507252216339,0.354333370924,-0.0377859175205,0.18314999342,-0.625701904297,0.112500011921,-0.231399998069,-0.671207904816,-1.14036679268,-0.282771915197,-0.538049697876,-0.333100020885,-0.263362020254,-1.02626883984,0.548649966717
5743,2.97315168381,-0.082250341773,-0.53661864996,0.0776982083917,3.31450009346,0.757700026035,1.16419994831,1.10580003262,-0.0826405882835,-0.213392540812,0.838918328285,-0.0248520225286,0.318887978792,0.230834513903,-0.8313549757,-0.117377109826,-0.300300002098,-0.229448452592,-0.0928000062704,0.513559162617,-0.870000004768,0.0728999823332,-0.477988481522,-0.69055044651,-0.486202716827,0.22128431499,-0.742650032043,-0.312900394201,-0.505774617195,-0.301849991083
5321,-1.03449046612,-0.498559653759,-1.14613807201,-0.923190891743,0.177549958229,-0.739566624165,1.58710002899,0.384950011969,1.13491654396,-0.744939148426,0.0526033267379,-0.971114337444,-1.17713665962,-1.23078453541,-0.793177247047,-1.20242583752,-1.17843341827,0.519556641579,-0.247450008988,-0.830870509148,-2.16545009613,-0.82775002718,-1.28396487236,0.564098119736,-1.71339511871,-0.158311709762,-0.436349987984,0.132220804691,-1.60923790932,-0.402200013399
4144,-2.18155455589,0.507666707039,-0.176374256611,0.150567233562,1.76710009575,0.469066679478,0.827899992466,0.871699988842,0.508705615997,-0.684877097607,1.4848241806,0.238272532821,-0.0605133622885,0.485571950674,0.876984596252,-0.127442717552,-0.232199981809,-0.149071246386,-0.2662999928,0.479971110821,-0.0881999731064,-0.380600005388,-0.388782471418,0.0435577854514,-0.686939895153,-0.154927372932,1.48705005646,0.335847020149,-0.12899312377,0.599500000477
1981,1.05317211151,1.24353826046,0.29900431633,-0.316791594028,0.767949998379,0.270066678524,-1.35230004787,0.279799997807,0.173601448536,-0.127541601658,0.300350040197,-0.0642640814185,-1.02430868149,0.270895123482,0.460788667202,-0.459461450577,-0.349933326244,-1.46960663795,0.0757500007749,-0.0618625432253,0.214299976826,-0.309450000525,0.546385467052,0.446256995201,-0.329157948494,0.515542149544,-0.639850020409,-0.320385336876,-2.63952970505,-0.400950014591
695,2.82566046715,0.00802791491151,0.0361855477095,0.392572939396,4.19939994812,-1.69640004635,-2.35899996758,0.796550035477,0.356059730053,-0.821175456047,0.298965185881,-0.204718962312,1.53142511845,-0.705275893211,-1.04455816746,-0.0757228434086,-0.635800004005,-0.346315443516,1.40424990654,-0.254865378141,-1.12730002403,-0.20624999702,0.49726203084,-0.261374175549,0.241952195764,-0.0255626216531,-0.609750032425,-0.0971475839615,0.158609688282,1.54750001431
10398,-0.701691925526,0.260830461979,-1.10366761684,-0.875871300697,0.529399991035,-0.348633348942,-1.27760004997,0.954750061035,0.99903857708,-0.0335827469826,-0.624425053596,-0.6811003685,0.3855291605,-1.87859070301,-1.54630172253,-0.59682816267,0.406200051308,0.593523442745,0.4945499897,-0.764981627464,-0.233300000429,-0.119450002909,0.14358818531,-0.514552891254,-0.866833925247,-0.0500718206167,-1.17435002327,0.137536406517,-1.17853212357,0.539900004864
5708,-0.373015463352,-0.165650710464,1.24300456047,-0.472127020359,-5.0,-0.581700026989,-4.04269981384,0.239349991083,-0.059862524271,-0.379452884197,-0.852642416954,-2.14574408531,0.225656852126,-0.418335139751,-0.0187154542655,-0.658613324165,0.853766679764,-0.854922115803,0.428149998188,-1.25265312195,-0.456950008869,-0.0610000044107,-0.375150769949,-0.183642402291,-0.0290247574449,-0.718069672585,-0.211099997163,-0.118609026074,-0.731623828411,-4.86814975739
1213,0.349109888077,-0.425319045782,0.829334020615,0.899563908577,1.49965000153,-0.130200013518,-0.0987000018358,0.516550004482,-1.23885798454,-0.361436545849,0.00202053785324,-1.01113843918,-0.381388157606,0.510067939758,0.696970999241,0.26898086071,0.242300003767,0.514601528645,-0.168200001121,-0.119577847421,1.05725002289,0.278250038624,1.01556634903,0.0976155772805,0.433288693428,0.181668519974,-1.14059996605,0.198085740209,2.40659332275,0.427799999714
226,0.522609174252,-0.59130614996,0.380771249533,0.203127250075,0.253849983215,0.234099984169,-1.07829999924,0.414250016212,-0.660518229008,-1.05289304256,-0.586995780468,-0.498122513294,0.691613376141,0.195543423295,0.531019747257,-0.414777755737,0.52553331852,0.447290122509,-0.543449997902,0.190648317337,-0.0871000289917,1.21305000782,0.695030510426,-0.00994394719601,0.675943255424,0.23591645062,-0.609950006008,1.09376239777,1.33417761326,1.24304997921
6777,-0.0137281268835,0.888949930668,0.151383012533,0.581196963787,3.43535017967,0.176033347845,0.215800002217,-0.0923999994993,-0.605258584023,0.0378515124321,-1.06925106049,-0.479900956154,0.473338246346,1.1710716486,-0.0043273079209,0.0645813643932,0.254733324051,-0.652310609818,-0.215099990368,-0.124466262758,-1.29960000515,-0.253450006247,0.0330892577767,-0.494271367788,-0.0347462333739,-0.0737626701593,0.191049993038,-0.344166606665,0.388641297817,-0.185199990869
2113,1.2183624506,0.83119559288,-1.23339760303,-0.657021462917,1.49010002613,-0.667366743088,1.2036999464,1.33050000668,1.08926665783,-1.20681035519,-0.467289716005,0.753186225891,-0.454662322998,-1.16636383533,-1.54361510277,-0.275445401669,0.197266668081,0.47813385725,-1.60479998589,-1.089864254,-0.0795500054955,0.133199989796,-0.0682767927647,-0.451254576445,-1.83256053925,-1.10778915882,-1.20275008678,0.193314522505,0.0341223999858,0.853549957275
