rid,ERG010_VCAP_6H:BRD-K42584632-001-01-2:10.957,ERG010_VCAP_24H:BRD-K42584632-001-01-2:10.957
5720,-0.595100045204,-0.965547084808
466,-0.0816000103951,-1.3917016983
6009,2.103099823,0.697916269302
2309,0.24414999783,-2.92042565346
387,-0.209350004792,0.888395130634
3553,-0.463800013065,4.13518333435
427,-0.257950007915,0.280726075172
5898,-1.39444994926,0.413888812065
23365,-0.711699962616,-0.933129310608
6657,0.647499978542,4.90343856812
5054,-0.438699990511,0.302883863449
3108,2.87634992599,1.62030005455
1950,1.43535006046,1.35099673271
351,-0.337249994278,-0.948092341423
4846,0.18029999733,0.464172631502
1452,-0.0927499979734,-2.33894395828
4776,0.121799997985,2.61474132538
6908,1.07079994678,-2.52587962151
672,0.316500008106,-1.21590089798
5710,-1.23695003986,-5.36118268967
2115,0.31375002861,1.32738804817
7015,0.785700023174,1.92700302601
8726,-1.08249998093,-0.999354481697
2185,0.393700003624,4.83151197433
3315,0.625450015068,0.218408867717
5289,0.432799994946,0.117049172521
868,0.730350017548,1.55584049225
1677,0.306999981403,3.27481102943
7043,0.416200011969,2.69702076912
5613,1.18815004826,2.17533421516
595,-1.06999993324,-3.2046186924
4793,0.0902499854565,-1.13447725773
2736,2.0775001049,4.71568584442
5290,0.374149978161,2.28930974007
6194,-1.47275006771,-0.797531187534
1676,-0.260450005531,1.82675516605
23512,-0.0859000086784,-3.19627332687
148022,-1.6548500061,-1.61269235611
1906,0.904049992561,1.88177883625
8878,-0.689400017262,-2.93479323387
3091,-0.867300033569,-0.387156307697
5743,-0.475149989128,0.850021839142
5321,0.409150004387,-1.46307969093
4144,0.766550004482,-3.8649597168
1981,-0.0765500068665,3.76388883591
695,-1.00699996948,1.22560441494
10398,-0.0833999961615,1.60554850101
5708,-0.241999998689,1.22773134708
1213,-1.20864999294,-2.3668050766
226,-1.64779996872,-4.71002960205
6777,-0.860650002956,1.11106562614
2113,1.16089999676,2.53746962547
3329,-1.4048500061,-1.20063459873
1050,0.382400006056,-0.953574061394
9491,0.590699970722,1.79070854187
22926,-0.47650000453,-0.291011989117
5899,-0.601949989796,0.206436917186
5467,-0.00859999656677,3.49697399139
6774,-0.886250019073,0.430165201426
1788,0.231499999762,2.89714622498
5921,-0.345499992371,-0.212438106537
5721,-0.0930000022054,-1.9600250721
2263,0.421000003815,0.672822475433
808,0.388050019741,1.57569003105
30001,-1.27789998055,-1.70825731754
348,0.253700017929,-0.195042431355
30849,-0.295599997044,-0.806720912457
1454,-0.586699962616,-0.237214177847
6500,-1.35815000534,-2.236287117
5627,-0.318650007248,-0.486583292484
5715,0.524550020695,-1.85581684113
4791,-0.713649988174,0.550739467144
56924,0.155349999666,-0.215436533093
2690,0.032349973917,-2.04503798485
1019,-1.07245004177,-1.80997943878
51422,0.991900026798,1.95064914227
5788,0.784850001335,1.81597292423
6709,0.489549994469,0.286508768797
1277,2.33060002327,2.98418664932
993,-1.6696999073,-1.85587525368
7157,0.0543000102043,-1.84504079819
1958,0.234600037336,-1.50196814537
4582,0.157250002027,-0.430785626173
9212,-0.414449989796,2.53429174423
8440,0.21819999814,-2.05433654785
6790,-0.433899998665,-0.169322401285
8851,-1.09214997292,2.87626338005
2534,0.238150000572,0.918650686741
4893,0.9700999856,2.14601421356
665,-1.03999996185,0.97711789608
4313,0.885849952698,2.44117069244
