rid,DOS006_VCAP_6H:BRD-K28638920-001-01-5:5.15,DOS006_VCAP_24H:BRD-K28638920-001-01-5:5.15,DOS036_A549_24H:BRD-K28638920-001-01-5:5.15
5720,0.372468113899,-1.58493566513,-0.235199987888
466,0.456361174583,0.847457110882,-0.798849999905
6009,0.349489510059,1.56092596054,-0.312000006437
2309,0.121040642262,0.540279626846,-0.723450064659
387,-0.664147138596,0.332066982985,0.719600021839
3553,0.217418789864,-1.49383151531,0.517799973488
427,0.151209279895,0.0624589025974,-1.06700003147
5898,-0.302432090044,0.160239353776,-0.718549966812
23365,0.188173562288,-0.640830338001,1.55044996738
6657,-0.227630913258,-0.41922929883,-0.174450010061
5054,0.0937711149454,-1.75964283943,-2.42719984055
3108,-0.0336828231812,0.0732297897339,-0.550350010395
1950,1.08723223209,-0.0442547798157,-0.847999989986
351,0.204832717776,0.220696538687,0.336950004101
4846,-1.14203441143,0.0510339550674,-5.06955003738
1452,-0.0936011075974,0.123011082411,-1.2718000412
4776,-0.222254663706,-1.11757659912,0.579999983311
6908,0.798184156418,3.31643247604,-0.321599990129
672,-0.212224498391,0.858545482159,-0.66219997406
5710,-0.403920352459,-0.688563704491,-0.816399991512
2115,0.32840770483,0.808515489101,0.127900004387
7015,0.375582635403,-0.940577924252,-0.513400018215
8726,1.17865538597,2.89307999611,0.411549985409
2185,-0.0141715407372,-0.602015852928,-0.191300004721
3315,0.851071000099,4.94061946869,-0.2363999933
5289,0.0103351771832,-1.45997667313,0.201449990273
868,-0.278369367123,-0.420383572578,-0.702299952507
1677,0.732087314129,0.484226167202,-0.459849983454
7043,-0.215972274542,-0.849634170532,0.537050008774
5613,0.242266431451,-0.916061878204,-0.246499985456
595,-0.237396046519,0.519613027573,1.86670005322
4793,0.147820338607,0.262649178505,-0.283500015736
2736,0.0566719472408,-0.435882329941,0.782299995422
5290,0.788164258003,-0.778532743454,-0.157099992037
6194,0.0,0.135489806533,-0.00130000000354
1676,0.172628343105,-1.33799338341,0.234550014138
23512,-0.0622271597385,-0.154101699591,-0.2431999892
148022,-1.55505299568,0.178597927094,-0.616550028324
1906,-0.278981566429,-1.06796848774,0.957249939442
8878,-0.436374723911,-1.19915223122,-0.628049969673
3091,0.0396855175495,-0.628420770168,-1.55404996872
5743,-0.0915041193366,-1.46215248108,1.33984994888
5321,0.324731200933,-1.04991614819,0.628049969673
4144,0.0711622238159,0.734010219574,-0.701550006866
1981,0.140899702907,0.58633762598,-0.903149962425
695,-0.567070245743,1.44910001755,-0.379299998283
10398,0.10177578032,-1.32162034512,-0.399349987507
5708,0.917596995831,-0.635712981224,0.891350030899
1213,0.147537469864,0.390322357416,-0.607850015163
226,-0.434360712767,-0.53887617588,0.498100012541
6777,0.427542626858,0.466609746218,-0.242099970579
2113,0.498523682356,-0.864579081535,-0.0286000072956
3329,0.614167928696,0.846607923508,-0.290850013494
1050,-0.498322486877,0.344315677881,-0.783100008965
9491,0.0425561256707,-0.654220283031,-0.672150015831
22926,-0.0856346487999,-0.304607391357,0.370950013399
5899,-0.390512406826,-0.0768126100302,-0.314149975777
5467,-0.169754222035,-1.65893006325,0.156100004911
6774,-0.619288682938,-0.150433152914,0.384600013494
1788,1.51341044903,-1.54146170616,-0.535450041294
5921,-0.535040736198,0.291921615601,-0.114399984479
5721,1.06029605865,1.1934800148,-1.47140002251
2263,0.328880727291,-0.814838707447,1.56575000286
808,-0.0524978339672,-1.07753920555,-0.299199998379
30001,0.136810198426,0.250597447157,-0.0352499783039
348,-0.769184470177,-0.633127331734,-0.345849990845
30849,1.1262319088,-0.383566409349,-0.22365000844
1454,1.03612649441,-0.370446801186,-0.0759500041604
6500,0.108220994473,-0.637470841408,0.0892499908805
5627,-0.298102110624,0.707003116608,-0.581600010395
5715,0.178558856249,0.604391336441,0.274799972773
4791,0.230413898826,-0.311524510384,-0.311300009489
56924,-0.879120111465,0.145137995481,0.729550004005
2690,1.0963357687,1.18750452995,-0.876999974251
1019,-0.294873327017,1.63397455215,-0.675999999046
51422,-0.5155377388,-0.288447529078,0.231250017881
5788,-0.270846188068,-1.18678128719,0.198349997401
6709,-0.0999945402145,0.46745890379,-0.343650013208
1277,0.443015366793,0.330110639334,-0.448949992657
993,0.381008565426,1.04345500469,0.0479000210762
7157,0.488073766232,-0.722494006157,-1.24714994431
1958,0.165244594216,-0.0215026140213,-0.218250006437
4582,-0.0297409147024,0.35389316082,-0.229550004005
9212,0.592010915279,-0.320296138525,0.769400000572
8440,0.217921599746,1.12160515785,-0.687599956989
6790,0.106160670519,0.614292740822,-0.854700028896
8851,0.452243626118,0.675567626953,-0.557550013065
2534,0.0226850658655,1.1847897768,-0.983300030231
4893,0.602759182453,-1.3570868969,-0.410449981689
665,1.00939154625,0.935742557049,-0.262199997902
4313,-0.421996325254,-0.248813867569,-0.197650000453
1022,-0.722252964973,-1.27106916904,0.171649992466
5880,-0.38968449831,0.735621988773,-1.10259997845
3162,-0.207291603088,0.576853275299,-0.361650019884
1282,0.220940351486,0.844892919064,-0.157900005579
3383,-0.429241001606,1.23477172852,-0.300249993801
727,0.511685490608,-1.0266084671,0.390900015831
4792,0.436476439238,-0.0928384661674,-0.985100030899
4794,0.285067051649,-1.81560719013,-0.259100019932
902,0.677452802658,0.256350636482,0.628250002861
8091,0.0609486848116,-0.762460291386,-0.397899985313
3486,0.438385367393,-0.14480252564,0.308200001717
10818,0.141593486071,-0.480033516884,0.430799990892
3454,0.00975293666124,-1.2523034811,-0.0528999865055
4282,-0.204832717776,0.0,-2.48955011368
1605,0.00444480776787,-0.242453873158,-0.940800070763
10644,-0.356588631868,-1.27145516872,-0.202299982309
2065,-0.686429381371,0.378963768482,-0.200049981475
8321,0.314576655626,-0.466835200787,-0.693750023842
8503,0.819079041481,0.342698305845,-0.0284999907017
7027,0.580775558949,-0.983273029327,-0.275499999523
6850,0.245747610927,-1.06447672844,-0.685399949551
1978,0.189313754439,0.178508937359,-0.177149996161
896,0.0965155288577,-0.0623993426561,-0.433550029993
5777,-1.02698230743,0.284082889557,0.36905002594
1846,-0.0978722572327,1.32024133205,0.336500018835
5925,0.147345766425,-0.159553289413,0.428350001574
142,-0.738848567009,0.749499440193,-1.21770000458
1021,0.407540678978,0.342141091824,-0.613800048828
5699,0.150015369058,-0.773793697357,-1.13249993324
8061,0.443913221359,-0.988503277302,0.158650010824
1870,0.141386911273,4.96527528763,0.309150010347
1398,0.00237162411213,1.09030127525,0.337549984455
3312,0.385060340166,0.119401350617,-3.9688000679
891,0.117272824049,0.387724220753,0.277800023556
4775,0.096002727747,0.0625451803207,1.12419998646
5111,0.489423632622,0.707821428776,0.000999999931082
5696,-4.15445137024,1.21503424644,0.366899967194
5588,0.561188995838,0.216391414404,-0.177799999714
6839,-0.304910689592,0.623708307743,0.284049987793
329,-0.988551735878,-0.254124045372,-0.630599975586
5058,0.547148942947,-0.158491373062,-0.589150011539
998,0.0541534125805,0.0145242512226,0.574949979782
9134,-0.830019235611,0.570775449276,-0.588250041008
6616,-0.641765713692,-0.79606038332,0.473749995232
5223,0.597764372826,0.467564731836,-0.456949979067
4690,-0.915771603584,1.59214258194,0.643949985504
958,0.359784811735,-1.23422396183,-0.19984999299
1616,-0.431904792786,-1.06647717953,-0.290749996901
991,0.756038248539,0.735514461994,0.00304999994114
6347,0.34123301506,0.300437092781,-0.214850008488
6714,-1.36101520061,-3.40168023109,-0.109899997711
652,0.174109354615,-0.654170393944,0.0582999996841
4331,0.684846997261,0.0566016435623,-0.325500011444
7099,0.229931041598,-0.646020293236,0.00829999893904
10320,0.471457391977,-0.597997367382,-0.440149992704
2042,0.271349519491,-0.174346208572,0.509000003338
843,0.397636711597,-1.27999782562,-0.625900030136
840,-2.68971729279,-2.85322332382,-0.1141500175
7048,-0.300668507814,-0.2544721663,0.169100001454
4851,0.219277054071,-0.889795958996,0.45094999671
6464,0.472135454416,-0.98278850317,0.85925000906
23410,-0.2499050349,-0.52786386013,0.507500052452
54205,0.976732432842,-0.306765794754,-0.207400009036
2770,0.0940883234143,0.578609704971,0.243149995804
80204,-0.00727882049978,0.444141745567,-0.380349993706
4208,0.38183259964,-0.0607066228986,-2.14415001869
1845,-0.0508840084076,-1.1554107666,-0.0746499970555
23368,0.0640527307987,-0.274536669254,-0.0881000161171
5583,-0.209826231003,0.362161785364,-1.45585000515
8900,-0.519128262997,-0.101123422384,0.144099995494
581,-0.642309784889,-0.0939868092537,-0.690049946308
6193,0.607754826546,1.03629052639,0.770449995995
6622,-0.076288677752,-0.329711794853,0.409799993038
11261,0.0558748207986,-0.124749302864,-0.165649995208
6696,-0.539707243443,-1.31493747234,0.899850010872
8312,-0.831153929234,-1.14348721504,0.0352500081062
835,1.38010132313,0.609560966492,-0.393499970436
8324,0.142407298088,-0.307567536831,-0.196700036526
1848,-0.272870361805,-2.10659337044,-0.0581499934196
154,-0.828299343586,0.0857365056872,-0.0285499989986
4312,0.104431897402,-0.952966749668,0.00659999251366
994,0.675326347351,0.641234874725,0.674699962139
2048,0.549411714077,0.680297255516,0.911999940872
1111,-0.0640889853239,-0.77363717556,-0.550249993801
5154,0.0987545475364,0.451139241457,-0.475899994373
2920,-0.295766979456,0.661416172981,-0.441599994898
3122,0.321292310953,-0.0827750712633,0.318450003862
2769,-0.579598605633,-0.584726035595,-0.239250004292
5900,-1.561850667,0.350169628859,0.265249997377
6304,-0.480625629425,-0.624282360077,0.202349990606
5211,-0.426150202751,0.0225118100643,0.774800002575
2886,-1.90116739273,-0.644932508469,0.0936499834061
9261,0.0853004455566,1.01307940483,-0.0156000256538
8569,-0.0212729275227,-0.958896160126,-0.310700029135
3303,-0.545091569424,1.8904838562,0.221800014377
5331,-0.34161144495,-0.656798899174,-0.262449979782
5347,-0.203164756298,0.661069393158,-0.740500032902
4638,-0.000567972660065,-1.19683587551,-0.347450017929
2264,0.298605173826,1.59636700153,-1.20114994049
1029,-0.123168848455,0.402198851109,-1.7921500206
1027,-3.1646425724,0.514196515083,-0.0250500012189
2597,0.0,-0.0677191540599,0.00164999999106
55847,0.793770432472,-0.898491859436,-1.36749994755
25803,-0.977242767811,-0.425755858421,-1.54844999313
3480,-0.55376791954,-0.20973944664,-0.736499905586
2946,0.0788156539202,-0.141743004322,0.442500025034
9517,-0.0557801872492,0.00539502501488,-4.50224971771
25987,-0.75707244873,-0.754985153675,0.421299993992
23670,0.482360124588,2.00198197365,0.392399996519
11182,-2.45862388611,-1.30067133904,-0.100350007415
2146,0.213732913136,0.207918718457,-0.821850061417
3385,0.0358330607414,0.335536450148,-0.728150010109
5261,0.0777781903744,1.23996138573,-0.287750005722
10765,-0.32233068347,-0.235722631216,-0.358099997044
25839,-0.0427446961403,0.258086144924,-0.468450009823
4172,0.418873906136,-0.101990580559,0.0180499851704
23161,-0.4695956707,-1.01079142094,0.0454999804497
10298,0.279239624739,0.244715183973,0.0956999957561
1802,-0.300022035837,0.391711235046,-0.792050004005
58533,-0.0291658192873,-0.706164777279,-0.742399990559
147179,0.545166432858,0.83396589756,-0.552749991417
29937,-0.28490203619,-0.620647907257,-1.01010000706
6184,0.077842399478,0.468127846718,-0.870450019836
9854,0.310478776693,0.664115726948,0.102850005031
2553,0.502862095833,1.05097150803,0.154350012541
5440,0.527568519115,0.735511541367,-1.01060009003
54623,-0.078161329031,-0.326470315456,-0.281850039959
9533,0.0117452219129,-2.17969298363,-0.364749997854
8607,0.136669337749,-0.338367074728,-0.789250016212
207,0.70268368721,0.511802196503,-0.572200000286
26054,-0.0431613400578,-0.0576030164957,0.562150001526
10682,0.152927264571,0.355791658163,-0.675300002098
8573,0.603835344315,1.22883200645,-0.309150010347
23378,0.00868621468544,0.441704243422,-0.342900007963
8553,-1.61970508099,-0.0320935472846,0.639999985695
622,0.837602555752,-0.209299609065,-0.720650017262
9467,-0.0957273617387,-0.738316059113,-1.53445005417
5525,0.424153387547,-0.00721841724589,-0.807699978352
256364,-0.221258193254,0.0127109587193,-0.291500002146
332,0.346833884716,0.249454647303,-0.651199996471
2058,0.22072994709,0.842690050602,-0.194000005722
7849,0.200696796179,0.613903462887,-0.689949989319
23244,0.990323424339,1.41412341595,-0.363200008869
7494,0.0963671505451,-1.67092561722,-0.414149999619
4836,-0.253074914217,-0.904702723026,-0.0291999876499
23647,0.902850270271,0.0750388503075,-0.28180000186
10617,0.0796037167311,0.408826053143,-1.91789996624
2184,0.375665456057,-0.323257446289,-0.445549994707
