rid,CPC006_A375_6H:BRD-K28100108-001-01-0:15.7,CPC006_A375_24H:BRD-K28100108-001-01-0:15.7,CPC006_A549_6H:BRD-K28100108-001-01-0:15.7,CPC006_A549_24H:BRD-K28100108-001-01-0:15.7,CPC006_A673_6H:BRD-K28100108-001-01-0:15.7,CPC006_AGS_6H:BRD-K28100108-001-01-0:15.7,CPC006_CL34_6H:BRD-K28100108-001-01-0:15.7,CPC006_CORL23_6H:BRD-K28100108-001-01-0:15.7,CPC006_COV644_6H:BRD-K28100108-001-01-0:15.7,CPC006_DV90_6H:BRD-K28100108-001-01-0:15.7,CPC006_EFO27_6H:BRD-K28100108-001-01-0:15.7,CPC006_HA1E_6H:BRD-K28100108-001-01-0:15.7,CPC006_HA1E_24H:BRD-K28100108-001-01-0:15.7,CPC006_HCC15_6H:BRD-K28100108-001-01-0:15.7,CPC006_HCC515_6H:BRD-K28100108-001-01-0:15.7,CPC006_HCC515_24H:BRD-K28100108-001-01-0:15.7,CPC006_HCT116_6H:BRD-K28100108-001-01-0:15.7,CPC006_HEC108_6H:BRD-K28100108-001-01-0:15.7,CPC006_HEPG2_6H:BRD-K28100108-001-01-0:15.7,CPC006_HT115_6H:BRD-K28100108-001-01-0:15.7,CPC006_HT29_6H:BRD-K28100108-001-01-0:15.7,CPC006_HT29_24H:BRD-K28100108-001-01-0:15.7,CPC006_JHUEM2_6H:BRD-K28100108-001-01-0:15.7,CPC006_LOVO_6H:BRD-K28100108-001-01-0:15.7,CPC006_MCF7_6H:BRD-K28100108-001-01-0:15.7,CPC006_MCF7_24H:BRD-K28100108-001-01-0:15.7,CPC006_MDST8_6H:BRD-K28100108-001-01-0:15.7,CPC006_NCIH1694_6H:BRD-K28100108-001-01-0:15.7,CPC006_NCIH1836_6H:BRD-K28100108-001-01-0:15.7,CPC006_NCIH2073_6H:BRD-K28100108-001-01-0:15.7,CPC006_NCIH508_6H:BRD-K28100108-001-01-0:15.7,CPC006_NCIH596_6H:BRD-K28100108-001-01-0:15.7,CPC006_NOMO1_6H:BRD-K28100108-001-01-0:15.7,CPC006_OV7_6H:BRD-K28100108-001-01-0:15.7,CPC006_PC3_6H:BRD-K28100108-001-01-0:15.7,CPC006_PC3_24H:BRD-K28100108-001-01-0:15.7,CPC006_PL21_6H:BRD-K28100108-001-01-0:15.7,CPC006_RMGI_6H:BRD-K28100108-001-01-0:15.7,CPC006_RMUGS_6H:BRD-K28100108-001-01-0:15.7,CPC006_SKLU1_6H:BRD-K28100108-001-01-0:15.7,CPC006_SKM1_6H:BRD-K28100108-001-01-0:15.7,CPC006_SKMEL1_6H:BRD-K28100108-001-01-0:15.7,CPC006_SKMEL28_6H:BRD-K28100108-001-01-0:15.7,CPC006_SNGM_6H:BRD-K28100108-001-01-0:15.7,CPC006_SNU1040_6H:BRD-K28100108-001-01-0:15.7,CPC006_SNUC4_6H:BRD-K28100108-001-01-0:15.7,CPC006_SNUC5_6H:BRD-K28100108-001-01-0:15.7,CPC006_SW480_6H:BRD-K28100108-001-01-0:15.7,CPC006_SW620_6H:BRD-K28100108-001-01-0:15.7,CPC006_SW948_6H:BRD-K28100108-001-01-0:15.7,CPC006_T3M10_6H:BRD-K28100108-001-01-0:15.7,CPC006_THP1_6H:BRD-K28100108-001-01-0:15.7,CPC006_TYKNU_6H:BRD-K28100108-001-01-0:15.7,CPC006_U937_6H:BRD-K28100108-001-01-0:15.7,CPC006_VCAP_6H:BRD-K28100108-001-01-0:15.7,CPC006_VCAP_24H:BRD-K28100108-001-01-0:15.7,CPC006_WSUDLCL2_6H:BRD-K28100108-001-01-0:15.7,CPC006_H1299_6H:BRD-K28100108-001-01-0:15.7,CPC006_RKO_6H:BRD-K28100108-001-01-0:15.7
5720,0.0487195700407,-0.0547726489604,-0.128210008144,0.00703874230385,-0.740399956703,0.333000004292,0.685850024223,0.55110001564,1.13940000534,-0.463799983263,-0.292650014162,0.325604408979,-0.157607749104,-0.073508232832,0.324534922838,0.279895424843,0.720649957657,-0.137866660953,-0.801676154137,-0.235300004482,0.540206670761,0.112940438092,0.541100025177,0.538100004196,0.315774172544,-0.222679942846,-0.0407499969006,-0.72494995594,-1.18180000782,1.23619997501,0.19280000031,0.205799996853,0.377000033855,0.104349985719,-0.29790392518,0.0746184289455,-0.609099984169,0.531099975109,0.46003344655,0.637600004673,0.74715000391,-0.188749998808,0.23575001955,-1.16110002995,0.279649972916,-0.924250006676,0.263650000095,-1.02560007572,-1.18324315548,-0.4309476614,-0.0481999963522,-0.31819999218,-1.03229999542,-0.0961000025272,0.303122937679,0.591653823853,0.0204499959946,0.984149992466,-0.955000042915
466,0.907773435116,0.696963310242,0.402552336454,0.932885527611,0.0720999985933,0.322050005198,0.154599994421,0.509299993515,-0.20759999752,-0.539449989796,0.451600015163,0.832436919212,0.484886854887,-0.0146554708481,1.14881968498,0.629647612572,0.739099979401,0.209866672754,1.0054564476,0.122649997473,0.740190088749,0.237538158894,0.374150007963,0.987550020218,0.419162034988,0.254644304514,0.289600014687,-0.322649985552,-0.504599988461,1.17735004425,1.17005002499,1.45204997063,0.306450009346,0.43599998951,0.990905702114,-0.0632775872946,0.0448499917984,1.41275000572,0.00976118445396,-0.148799985647,0.7554500103,0.522249996662,0.597900032997,-0.24485000968,0.772750020027,0.374099999666,-0.240249991417,0.260949969292,-0.292019158602,-0.502085447311,-0.353850007057,0.956000030041,-0.955950021744,0.213250011206,1.2860250473,0.0798736810684,0.665300011635,0.592450022697,-0.880049943924
6009,-0.302155196667,-0.231897652149,-0.822365760803,-0.144694462419,-1.05595004559,-1.54040002823,-0.340299963951,-0.383199989796,0.282649993896,-0.782099962234,0.45324999094,-1.01793813705,-0.712217152119,0.579700291157,0.147888958454,-0.422266840935,-0.597549974918,-0.0197999887168,-0.0977292135358,-0.999549984932,-0.477108031511,0.0656326860189,-0.18394997716,-0.606199979782,-0.623191773891,-0.236264646053,-0.427049994469,-0.143799990416,-1.74804997444,0.465049982071,0.0635000020266,-0.024699985981,-2.07819986343,4.1342997551,-0.140287443995,-0.0773328766227,-1.18499994278,-0.452449977398,0.121874161065,-1.07130002975,0.576449990273,-0.0486500039697,0.0359000265598,-2.29010009766,0.142250001431,-1.4129999876,0.531750023365,-0.820349991322,-0.981927275658,0.0434149056673,2.21495008469,0.870249986649,-5.28095006943,-0.113400004804,0.410397559404,0.294964462519,-0.199249997735,-0.84944999218,-0.578849971294
2309,-0.145694494247,-0.0616924166679,-0.450692772865,0.607104361057,0.532949984074,-2.74609994888,-0.0159000009298,0.0882499963045,-1.20845007896,-1.07560002804,-0.356650024652,-0.10102404654,-0.0205036811531,-0.672299683094,0.415125131607,-0.218621939421,0.0157500058413,-0.654466688633,0.868127942085,1.35745000839,-0.307814478874,0.035120382905,-0.197899997234,0.245549991727,-0.585256457329,-0.554508030415,-0.063299998641,0.161649987102,-0.778499960899,-1.18854999542,0.248150005937,0.450499981642,1.30065000057,-0.0646999999881,-0.830629587173,-0.665458381176,-0.144400015473,-0.341449975967,-0.629604458809,-1.61669993401,-0.645349979401,0.226300001144,0.054800003767,-0.592000007629,-0.96774995327,-0.504599988461,-0.256599992514,0.144150003791,-1.20614397526,0.0431072711945,-0.395900011063,-0.69779998064,-0.844950020313,-0.477499961853,-0.112383395433,0.12681466341,-0.593299984932,-2.40615010262,0.0972499996424
387,0.253773838282,-0.283407956362,-1.34902656078,-0.685325622559,-0.525249958038,-1.17790007591,-1.98495006561,1.64979994297,0.0510999858379,0.0991500020027,-0.549049973488,-0.507486045361,0.397458523512,0.38543510437,0.935083985329,-0.420634329319,0.261000007391,-0.714800000191,-0.0298488270491,0.75334995985,-0.494168311357,0.179440945387,-0.945099949837,0.345699995756,0.249744832516,0.0731310322881,-0.358099997044,-0.59810000658,0.660899996758,-0.359849989414,-0.607100009918,-1.15985000134,0.384900003672,0.378949999809,0.177298069,0.317584425211,-0.416049987078,-0.0714499950409,-0.0498980134726,-0.571400046349,0.720600008965,-0.150150001049,-0.689800024033,-0.761749982834,-0.300599992275,-0.722599983215,-0.287149965763,-0.625850021839,-1.98871123791,-0.70423412323,-0.225149989128,1.40890002251,1.34340000153,-0.885599970818,0.155971109867,0.0879192203283,-0.830150008202,-0.107100009918,-0.263799995184
3553,-0.295749932528,-0.57521790266,-0.560565054417,-0.318227529526,0.88789999485,-0.0153000056744,-0.486849993467,0.484999984503,-1.02544999123,0.573600053787,0.972550034523,-0.182120159268,-1.40780770779,0.758139908314,-0.383505612612,-0.500301003456,0.920099973679,0.0842000246048,-0.503872334957,1.714599967,-0.879500091076,-0.277931720018,0.00620000064373,-0.247050017118,-0.250169247389,-0.249214887619,-0.025649998337,-0.238150000572,-0.0713999867439,-0.0860999822617,-1.12539994717,-0.259249985218,-0.471300005913,0.634299993515,-0.795398712158,-0.303853571415,-0.404000014067,0.0401500165462,-0.166386991739,0.983700037003,0.133199989796,-0.0834499895573,0.186899989843,0.571799993515,-0.22619998455,2.09319996834,-0.432249993086,0.491449981928,0.952739357948,-0.110075518489,0.0726999938488,0.613749980927,0.128499984741,0.737049937248,-0.0608793795109,0.185436993837,0.689049959183,0.0405000150204,1.04785001278
427,-0.259333670139,0.275191485882,-0.397331118584,0.164837703109,-0.125599995255,0.818499982357,1.64964997768,0.784550011158,0.0542999953032,-0.812399983406,0.084399998188,-0.664127349854,-0.0402284935117,0.71198964119,1.0907998085,-0.302198708057,0.122649997473,0.63913333416,0.510500669479,0.180150002241,-1.06976878643,0.0953985154629,1.10000002384,0.555149972439,-0.763518452644,0.263002604246,-1.19744992256,-0.598250031471,1.90665006638,0.861250042915,0.190449997783,0.731549978256,-0.423399984837,-0.482600003481,-0.625033736229,-0.669467031956,-0.523999989033,0.146750003099,0.194253966212,0.543749988079,0.719799995422,0.73299998045,-0.510950028896,0.00384999811649,0.428200006485,-1.14479994774,1.14744997025,0.0975499972701,-0.16901011765,-0.783480882645,0.556699991226,-0.144050002098,1.58649992943,0.635699987411,0.195287853479,0.38204908371,0.142399996519,1.30049991608,-1.51985001564
5898,-0.469119310379,-1.00496315956,-0.536758303642,1.20686769485,-1.14420008659,-0.299150019884,-0.529299974442,0.740799963474,-1.59054994583,-0.182899996638,0.181600004435,-0.729167580605,-0.150981962681,-0.200798124075,0.530650436878,-0.777069926262,0.101799994707,-0.10273334384,0.236387208104,-0.668099999428,-0.507262587547,-2.07568240166,-0.779949963093,-2.75084996223,-0.255797117949,-0.873981237411,-0.343900024891,-0.355800002813,-0.0305000245571,0.101950019598,0.415199995041,-0.766499996185,-1.91345000267,-0.936199963093,-1.666472435,-1.1073679924,0.0527000129223,0.418099999428,-0.0660307854414,-0.287699997425,-0.210900008678,-0.192450001836,0.857699990273,-1.42085003853,0.883150041103,0.474400013685,-1.03340005875,0.222499996424,-0.628213107586,-0.108181498945,-0.825450003147,-0.511550009251,-1.59074997902,0.20284999907,0.0909554362297,0.0323662757874,-0.689550042152,-1.19815003872,0.248699992895
23365,-0.47419655323,-0.0733335614204,0.217789769173,-0.350888162851,-0.535500049591,-0.163499996066,1.85510003567,-0.171350002289,0.383000016212,-0.278250008821,-0.643500030041,-0.0257078148425,-0.0125386118889,1.00094199181,1.23470938206,0.343401074409,1.04170000553,0.733700037003,-0.112518966198,1.85380005836,-0.613656163216,0.344561755657,-0.0426499843597,-0.731599986553,0.331794679165,0.900148451328,0.687349975109,1.41824996471,0.0497500002384,-0.491299986839,-0.0991999953985,-0.758750021458,0.28615000844,-0.479099988937,0.14497756958,0.496488600969,-0.698750019073,0.932950019836,0.493281781673,-1.20444989204,-0.841949999332,-0.36384999752,0.295450001955,-1.2092000246,1.26160001755,-0.611799955368,-1.41799998283,0.158950015903,-0.257139444351,-0.680506706238,0.596600055695,-1.56215000153,0.368849933147,-0.377250015736,-0.444872379303,0.17178273201,-0.245449990034,0.385450005531,2.8546500206
6657,-0.313038736582,-0.586680114269,0.705204606056,-0.838398456573,-0.572250008583,0.816950023174,-0.845649957657,0.812200009823,-1.69789993763,0.850899994373,0.294349998236,-0.658531069756,-0.630172014236,-0.929824709892,-0.69006049633,-0.139056116343,0.130900010467,0.332833379507,-0.650588154793,0.140450000763,-1.41454362869,-0.382496058941,0.21930000186,-0.117199987173,0.113522104919,-0.169797897339,-0.133199989796,-0.723450005054,0.473949998617,-1.36739993095,-1.31340003014,-0.043850004673,-0.961050033569,-0.459649980068,0.486037760973,-0.43029358983,-1.24629998207,-0.358400017023,-0.244117468596,0.258399993181,0.451899975538,0.744799971581,-0.260500013828,0.248699992895,-0.0260500013828,0.818650007248,-0.853950023651,0.17689999938,0.511196196079,0.060762450099,-0.874449968338,-0.108250007033,1.41295003891,0.524700045586,-0.317536890507,-0.218234866858,0.110400006175,-0.219449996948,0.501049995422
