rid,DOS023_VCAP_6H:BRD-K34038660-001-01-4:5.02,DOS023_VCAP_24H:BRD-K34038660-001-01-4:5.02,DOS052_A375_24H:BRD-K34038660-001-01-4:5.02,DOS052_A549_24H:BRD-K34038660-001-01-4:5.02,DOS052_HT29_24H:BRD-K34038660-001-01-4:5.02,DOS052_MCF7_24H:BRD-K34038660-001-01-4:5.02
5720,-0.981099963188,0.932099997997,0.118900001049,0.530050039291,1.37430000305,-1.1332000494
466,1.53159999847,0.586149990559,0.478500008583,0.506550014019,-0.446700006723,-2.03209996223
6009,-2.22740006447,0.742399990559,-0.808949947357,1.42414999008,0.424099981785,0.844299972057
2309,0.531549990177,-0.259700000286,0.596650004387,1.23149991035,1.62615001202,0.98005002737
387,-0.681699991226,0.87524998188,1.05215001106,1.12340009212,0.674450039864,1.26664996147
3553,1.09949994087,1.37055003643,0.736349999905,-1.40684998035,-0.490550011396,-0.538649976254
427,0.60254997015,0.860000014305,-0.516449987888,0.488400012255,-0.690449953079,-0.331900000572
5898,0.186199963093,0.562099993229,1.29764997959,-0.815700054169,-1.06215000153,-1.09100008011
23365,-1.30239999294,-0.443150013685,0.808899998665,-0.4429500103,-0.111300006509,0.0915000066161
6657,1.80320000648,0.676599979401,0.856599986553,0.370149999857,0.293400019407,0.383349984884
5054,0.305150002241,-0.404100000858,0.112250000238,0.397400021553,0.625299990177,-1.45155000687
3108,0.435900002718,-0.111050009727,0.729499995708,0.905600011349,0.142100006342,-0.725600004196
1950,2.679500103,-1.29519999027,-0.0751499906182,0.866349995136,1.18725001812,0.492549985647
351,-0.0831499695778,0.0,0.749350011349,-0.157899990678,0.259650021791,-1.67565000057
4846,-0.228249996901,-0.773999989033,2.44495010376,0.460649996996,1.22204995155,1.02974998951
1452,-0.344699978828,1.05885004997,-0.456000000238,0.170449987054,-1.35695004463,1.07809996605
4776,1.47755002975,0.443949997425,-0.968299984932,0.0103999972343,-0.546100020409,-0.117150008678
6908,-1.31369996071,-0.826950013638,1.73495006561,0.982800006866,1.15365004539,1.07424998283
672,-0.870700001717,1.28299999237,0.364300012589,-1.12144994736,-1.42445003986,-0.375050008297
5710,-1.39845001698,1.09630000591,-0.00510001182556,-0.74849998951,-8.83335018158,0.931050002575
2115,0.864999949932,-0.367100000381,0.217750012875,-1.43540000916,-1.72545003891,0.774249970913
7015,1.20805001259,-0.540700018406,0.0764999985695,1.06754994392,-0.889199972153,-0.512549996376
8726,-0.978249967098,0.880649983883,0.544550001621,-0.626049995422,-1.63164997101,-0.905800044537
2185,1.30700004101,5.20345020294,0.138349995017,-0.541149973869,-0.64074999094,-0.50695002079
3315,-0.0582500100136,0.0453500002623,0.38275000453,-0.194550007582,0.920249998569,-2.17895007133
5289,1.52605009079,-0.96715003252,0.818300008774,-3.87844991684,-1.504150033,0.594649970531
868,-1.37950003147,0.838450014591,0.0173499882221,0.12294998765,1.14215004444,-0.105199992657
1677,1.35815000534,-1.61919999123,-0.248899966478,-0.1507999897,0.405550003052,0.57279998064
7043,0.729300022125,1.57115006447,1.6602499485,-1.46099996567,-1.09084999561,0.512849986553
5613,1.08229994774,0.0887499898672,0.779599964619,-0.769150018692,0.264600008726,2.6357998848
595,-1.54159998894,0.604849994183,0.245499998331,-0.760849952698,3.06219983101,0.168700039387
4793,-1.4728000164,-0.314750015736,0.650650024414,0.422350019217,-0.158050000668,0.388999998569
2736,0.731299996376,-0.618749976158,-1.48025000095,-0.117599993944,0.222050011158,-0.624150037766
5290,2.12779998779,-0.2554500103,-0.786400020123,0.0929499864578,-1.09140002728,-0.957649946213
6194,0.0062500089407,-0.782400012016,-0.00034999998752,0.0,0.0,-0.348699986935
1676,-0.0425499677658,0.817100048065,0.204499989748,-2.98780012131,-1.64314997196,-0.0916500091553
23512,-0.79984998703,0.727450013161,0.590600013733,-2.70060014725,-0.293500006199,-0.613000035286
148022,-1.17245006561,-0.947849988937,0.800800025463,-2.23815011978,-1.03044998646,0.0191000103951
1906,0.692249953747,-0.882050037384,-0.235100001097,-1.60360002518,-1.20934998989,-0.0155499875546
8878,-2.04089999199,1.16680002213,0.969850003719,0.346799999475,0.560050010681,0.819049954414
