rid,CPC004_A375_6H:BRD-A41995253-001-03-7:10,CPC004_HA1E_6H:BRD-A41995253-001-03-7:10,CPC004_HA1E_24H:BRD-A41995253-001-03-7:10,CPC004_HCC515_6H:BRD-A41995253-001-03-7:10,CPC004_HCC515_24H:BRD-A41995253-001-03-7:10,CPC004_HEPG2_6H:BRD-A41995253-001-03-7:10,CPC004_HT29_6H:BRD-A41995253-001-03-7:10,CPC004_MCF7_6H:BRD-A41995253-001-03-7:10,CPC004_PC3_6H:BRD-A41995253-001-03-7:10,CPC004_PC3_24H:BRD-A41995253-001-03-7:10,CPC004_VCAP_6H:BRD-A41995253-001-03-7:10,CPC004_VCAP_24H:BRD-A41995253-001-03-7:10,CPC010_A375_6H:BRD-K68077509-001-08-1:10,CPC010_A549_6H:BRD-K68077509-001-08-1:10,CPC010_A549_24H:BRD-K68077509-001-08-1:10,CPC010_HA1E_6H:BRD-K68077509-001-08-1:10,CPC010_HCC515_6H:BRD-K68077509-001-08-1:10,CPC010_HEPG2_6H:BRD-K68077509-001-08-1:10,CPC010_HT29_6H:BRD-K68077509-001-08-1:10,CPC010_MCF7_6H:BRD-K68077509-001-08-1:10,CPC010_MCF7_24H:BRD-K68077509-001-08-1:10,CPC010_PC3_6H:BRD-K68077509-001-08-1:10,CPC010_PC3_24H:BRD-K68077509-001-08-1:10,CPC010_VCAP_6H:BRD-K68077509-001-08-1:10,CPC010_VCAP_24H:BRD-K68077509-001-08-1:10,CPC016_A375_6H:BRD-A41995253-001-03-7:10,CPC016_A549_6H:BRD-A41995253-001-03-7:10,CPC016_A549_24H:BRD-A41995253-001-03-7:10,CPC016_ASC_24H:BRD-A41995253-001-03-7:10,CPC016_HEPG2_6H:BRD-A41995253-001-03-7:10,CPC016_HT29_6H:BRD-A41995253-001-03-7:10,CPC016_MCF7_6H:BRD-A41995253-001-03-7:10,CPC016_MCF7_24H:BRD-A41995253-001-03-7:10,CPC016_NEU_24H:BRD-A41995253-001-03-7:10,CPC016_NPC_24H:BRD-A41995253-001-03-7:10,CPC016_SKB_24H:BRD-A41995253-001-03-7:10
5054,0.242614611983,0.283104240894,0.331333339214,0.0267142578959,-1.75335001945,-0.889550387859,-0.252568781376,0.467470526695,1.02026057243,-0.160533636808,0.492918908596,-0.390185415745,-0.065744265914,-0.925750017166,-2.3640999794,-0.0203456580639,0.46230840683,-0.562870264053,1.14145064354,0.433957129717,2.32233095169,-1.19049692154,-1.14596354961,0.410860180855,0.494864940643,2.32898592949,0.0311999991536,0.933211326599,-0.66593337059,-0.819299995899,-0.589915335178,0.238651648164,-0.138399988413,-0.0290666520596,0.431924402714,0.782159924507
3108,0.932851016521,-0.219038277864,0.0438000112772,-0.106045782566,1.2446000576,0.373365461826,-0.85521453619,-0.592489600182,1.16881644726,0.392858147621,-0.711221158504,0.549681246281,-0.988875091076,0.208000004292,0.198699995875,0.443118155003,1.46181619167,-0.00492040067911,-0.526791930199,0.0747949779034,-0.493424713612,-0.287798434496,-0.12755997479,0.220819085836,-0.389227360487,-0.220061004162,-1.31435000896,0.553669095039,-0.205666661263,1.23000001907,0.0206768997014,-0.0427281558514,-0.602725028992,-0.0807000100613,2.9211602211,0.935260772705
1950,-1.15056228638,-0.528206288815,0.259900003672,-1.01630365849,-1.79914999008,0.181871920824,-0.407534599304,-1.1680842638,-2.73034214973,0.439854979515,0.227439120412,-0.482067763805,0.403071701527,-0.169400006533,1.41659998894,0.0886622667313,-0.136463955045,1.56913232803,0.648163616657,0.260244131088,0.424071788788,1.36421334743,-0.489382594824,1.3763936758,0.425754219294,0.394448190928,1.76690006256,-1.42496371269,0.500533342361,-0.173849999905,-0.700643718243,0.603410005569,0.511975049973,-0.0612999945879,-0.0605564787984,-0.998218953609
351,-0.704761922359,-1.06855392456,-0.392100006342,-0.759249448776,0.917299985886,-0.0869246274233,-0.705029428005,-0.725524544716,-0.23602989316,0.129594281316,0.369857370853,-1.88458430767,0.618842124939,0.238050013781,2.82969999313,0.419093281031,0.477253735065,1.4957587719,0.471079647541,-0.52841347456,-0.577097952366,1.62806355953,-1.95409798622,0.716858148575,0.0320639200509,0.42330121994,-0.65180003643,-0.72372096777,0.23290002346,-0.0728999972343,-0.226782947779,0.831695079803,1.06984996796,0.000466666708235,-0.00617858767509,0.0107755344361
4846,-1.75211536884,-0.959766626358,-0.187966659665,-0.0848966538906,-1.34089994431,-0.241380661726,-0.654077708721,-1.99415028095,0.119655549526,1.00691449642,-0.20623229444,-0.734643518925,0.440427541733,0.5299000144,-0.414200007915,0.124788075686,-0.683277606964,-0.260613530874,0.375971734524,-1.09104168415,1.13366496563,0.57963603735,0.407364070415,1.34395992756,0.238343939185,0.374909043312,0.799399971962,1.0737336874,-0.12146666646,-0.396550059319,-0.584780335426,1.04901337624,-0.386124998331,0.0116000026464,-0.29859995842,-0.00967133045197
1452,1.45050001144,0.626305341721,0.777400016785,0.438631892204,-0.211149990559,-0.311308979988,1.01985347271,0.490741729736,-1.35514616966,0.0902828797698,-0.737723767757,-0.524951934814,-0.838021695614,-0.665249943733,-1.35380005836,-0.961484491825,-0.598597943783,-0.653444468975,-0.124341838062,-0.0724376738071,0.363582581282,-1.17285239697,0.507678091526,0.222962319851,0.307796150446,0.100797973573,-0.48425000906,0.30754673481,-0.0927666798234,-0.607200026512,0.263238012791,-0.153173491359,0.535399973392,0.632566690445,0.922876596451,0.806125998497
4776,-0.542951107025,-0.406718015671,-0.755033373833,-0.563365161419,-1.00744998455,-0.664049267769,-0.643349289894,-0.939555048943,-1.02714431286,0.725800275803,-0.227168738842,-0.434378415346,1.76596927643,-0.272750020027,0.590600013733,-0.379454255104,-0.392729967833,-0.044187605381,-0.303042560816,-0.0794599354267,0.724274396896,0.891137361526,0.608048260212,-0.863706886768,0.816978633404,-0.0396307334304,1.38514995575,-1.16693115234,0.250266700983,-0.140799999237,-0.733653724194,0.207896754146,0.631600022316,0.216433346272,-0.480071932077,-0.485626578331
6908,0.993777275085,0.718526601791,0.631466686726,-0.311746239662,0.498149991035,0.140139892697,0.463981121778,-0.139230296016,5.41627931595,0.506704568863,-0.335639774799,1.2859994173,-0.906124055386,-0.305450022221,-1.9401999712,-0.289268314838,-0.330168396235,-1.19181072712,-0.149043798447,0.382025033236,0.0478626191616,-1.10626804829,1.92515766621,0.531000256538,-0.0781711488962,0.491177558899,-1.32414996624,0.128050088882,0.228300005198,-0.0274499952793,0.117524132133,0.185224935412,-0.879750013351,0.139033347368,0.387717366219,0.453714907169
672,0.290458470583,-0.169209957123,0.847733318806,0.25398927927,0.597949981689,0.160380244255,0.318033844233,0.217522367835,-0.326043844223,0.680890202522,-0.247446715832,0.212318569422,-0.518607914448,-0.137800008059,-0.0419000014663,1.2861726284,-1.54304921627,-1.37978076935,0.445605576038,0.207996204495,-0.522263944149,0.348667919636,-0.0640476346016,0.096299842,0.359945893288,-0.071061193943,0.0525499880314,0.212232843041,-0.455633342266,-0.0369999855757,-0.619211256504,0.779009282589,0.490150004625,0.738666653633,0.642165124416,-0.376920580864
5710,2.01361727715,0.950016021729,0.0449000075459,-0.298161923885,0.723600029945,-0.0512143597007,0.762540221214,0.163884431124,1.24723935127,0.708807587624,1.23944342136,0.224081754684,-0.921174764633,0.242800012231,-1.37730002403,-0.298447668552,-1.79719305038,-1.24952113628,-0.266947448254,-1.14905452728,-0.386501014233,-1.35840284824,0.170989125967,0.210806310177,0.272367835045,0.129784688354,-1.2200499773,1.34009444714,-0.223833337426,-0.276549994946,-0.500204145908,0.3867854774,0.112400010228,0.361800014973,0.407610952854,0.990439176559
2115,0.775111913681,-0.493097752333,0.0616666674614,0.242610260844,0.375199973583,-0.0946264564991,0.30959123373,-0.124352142215,1.85313022137,0.338240146637,0.235980957747,-0.329673558474,-0.639780700207,1.29065001011,1.04279994965,0.273434400558,-0.498816072941,-0.353259146214,-0.590240120888,-0.328858554363,0.519952476025,0.315408170223,-2.04025053978,0.121142067015,-0.651091098785,-0.00500231236219,-0.841600000858,-0.138656586409,0.545933365822,0.802450060844,-0.443340271711,0.105929687619,-0.742975056171,-0.442400068045,0.715165913105,1.10217428207
7015,0.857711553574,-1.26096093655,-0.35640001297,-0.27893987298,-0.927549958229,-0.340717285872,-0.633403897285,-0.554981768131,2.33767485619,0.371457517147,0.0093180090189,-0.900383114815,1.07073175907,0.928300023079,1.37189996243,0.296854197979,-1.29666495323,1.30349314213,-0.699198126793,-0.19642084837,1.15973830223,1.14520788193,0.43302243948,0.147823572159,0.827114522457,0.0362740084529,2.21434998512,-0.689775466919,0.366766661406,0.109399989247,-0.221169129014,0.970613956451,0.134725004435,-0.350033342838,-0.430336982012,-1.31060409546
8726,-0.28551325202,-0.211471349001,-0.141100019217,0.51182115078,0.171000003815,-0.671240985394,0.701322793961,0.421753078699,1.45176684856,0.505100488663,-0.763032376766,1.10580718517,0.318292587996,-0.0870999991894,-1.0528999567,-0.333083063364,0.333601176739,-0.208420947194,0.385603010654,0.0550566017628,-0.448146700859,-0.462628751993,-2.79879331589,-0.205908983946,-0.0886324197054,-0.183383151889,-0.646200060844,1.51757848263,-0.0363666564226,0.289749979973,0.854276776314,0.44743847847,-0.00895000249147,-0.299600034952,1.22570753098,-0.927584707737
2185,0.469431340694,-1.39106988907,-0.513566672802,-0.0700235366821,0.988800048828,0.00740505754948,-0.698631882668,-0.722697198391,1.06161808968,0.331143945456,-0.478304713964,-1.0908844471,1.07215964794,-0.122950017452,1.39839994907,0.524836778641,0.978877067566,0.545175790787,-0.229840219021,-0.613842487335,0.902291893959,1.38391065598,-0.39783680439,-0.651417255402,-0.140870168805,-0.410672843456,2.171200037,-1.09648418427,0.576866686344,-0.675300002098,-0.438447952271,-0.517922520638,0.0795749872923,0.480799973011,-0.637631177902,-1.51576900482
3315,0.481090128422,0.641452908516,-0.129200011492,0.220540702343,0.880050003529,0.941377401352,-0.00686209462583,-0.0844486728311,-4.04924297333,-0.688627481461,-1.10920321941,0.47417974472,0.0586015544832,-0.574750006199,0.0,0.553812861443,-0.264427185059,-0.909185051918,0.285817712545,-1.28259122372,-0.133593052626,-0.915671885014,2.07056117058,1.06697654724,0.628190159798,-0.415999174118,-0.760599970818,1.40212678909,-0.341300040483,0.838800013065,1.02367174625,-0.568386077881,0.0951000005007,0.302166640759,2.79744362831,0.000607496942393
5289,1.06414496899,0.284778833389,0.215233296156,0.664504408836,-0.700450003147,1.08575546741,-0.0195308700204,-0.0739225596189,2.79001355171,0.246982365847,1.71946918964,-0.598291873932,-0.48864287138,0.83630001545,0.282099992037,-0.0553572773933,-0.702840805054,-1.23553943634,-1.05610823631,-0.262907803059,0.951683700085,-0.603951632977,-0.580503225327,-0.94900739193,-0.283792614937,-0.352659285069,0.131250023842,-0.498520374298,0.361766695976,-0.554899990559,-0.493408173323,-0.00702077150345,-0.298325002193,0.0328333377838,-0.4391079247,0.500310182571
868,0.300475925207,-0.378814011812,0.118633337319,-0.66374617815,0.0263499990106,-0.331845134497,-0.827342331409,-0.691924989223,0.659165799618,0.527587592602,0.900215268135,-0.223000988364,0.522369861603,-0.121950007975,-0.478700011969,0.219694584608,-0.496395289898,-0.561943531036,-0.630601704121,0.462935239077,0.135090380907,-0.375168532133,-0.534585297108,-0.489114642143,0.754500329494,3.04654145241,0.724049985409,0.830765902996,0.571300029755,0.119849994779,0.230096653104,-0.514286100864,-0.0869249999523,0.5339666605,-0.064468473196,0.160387933254
1677,0.770016431808,-0.571821033955,0.300766676664,0.327430069447,-0.830999970436,-0.868081212044,0.192117094994,-0.050132509321,2.75744748116,0.907318472862,0.113382324576,-0.409151613712,0.766039907932,0.510450005531,0.035300001502,0.807127296925,0.791633665562,1.01775407791,0.425930261612,-0.175773784518,1.05883765221,0.909508168697,-1.36926078796,0.117518603802,0.466981083155,1.35526013374,1.03390002251,-0.709586799145,0.166333317757,-0.525749981403,-0.285368561745,-0.237215414643,-0.43725001812,-0.741566717625,-0.814884841442,-1.16550290585
7043,0.164351299405,-0.259084761143,-0.595899999142,0.569402933121,0.176850005984,0.663852989674,0.267923891544,-0.00110383331776,1.85767030716,0.608121931553,1.00297558308,-0.732152402401,0.61709010601,0.0826000273228,-0.0427000001073,0.435175061226,1.41546154022,-0.214942842722,-1.2013245821,0.397319734097,-0.955509901047,1.15096509457,-0.845348656178,-0.836537718773,-0.198934197426,-0.560060322285,0.0410000085831,-0.579063534737,0.548300027847,-0.644899964333,-0.926186144352,-0.813325464725,0.00484999641776,0.562866687775,-0.156518951058,-0.893056869507
5613,0.581679046154,-1.34453845024,-0.612399995327,-0.106675818563,-0.821550011635,-0.160582974553,-0.559129118919,-0.488396793604,2.94517350197,0.404593348503,0.160271257162,-0.774659156799,0.137623667717,0.547299981117,0.789900004864,0.12292894721,2.02939629555,0.169746339321,-0.432287156582,0.527402341366,-0.188055038452,1.17814052105,-1.57879292965,-0.348083496094,0.0654335394502,0.0507339835167,0.483500003815,-0.758409261703,0.744566679001,-0.669999957085,-0.454995989799,-0.0989217981696,0.0269749984145,-0.804800033569,-0.234673708677,-1.07089471817
595,-0.482309967279,0.291195213795,-0.520666658878,0.51167178154,0.806050002575,0.742990493774,0.976592481136,0.836437940598,1.38771593571,-0.259731739759,1.39732313156,0.939036130905,-1.01777124405,0.710650026798,-1.68130004406,0.884110450745,-0.985397696495,-0.6381290555,1.21837055683,0.175942271948,-1.17794287205,-0.825300872326,-0.404859960079,-0.323767751455,0.455858647823,0.390682697296,-1.03624999523,1.6753282547,-0.638633370399,0.594150006771,0.148536786437,-0.742924213409,-0.0246250033379,0.216466665268,0.317256897688,1.44664895535
4793,0.840247511864,0.74248790741,0.555366694927,1.14725100994,0.0257000029087,-0.415955841541,1.0895524025,0.170999228954,3.30548524857,0.881549477577,-1.70265984535,0.309572070837,-0.406753122807,0.581900000572,-1.00839996338,1.07445931435,1.12898778915,-0.558813035488,1.04565536976,0.507256746292,-0.0219933278859,-0.558636128902,1.84071171284,0.953898847103,0.816720247269,0.622845113277,-0.870700001717,1.51462268829,-0.267133355141,-0.373349964619,1.06879711151,0.233857423067,-0.231124997139,-0.37786668539,-0.45011433959,0.62172549963
2736,0.375811427832,-0.491076827049,-0.467333376408,-0.10407038033,-0.352600008249,0.173013448715,-0.271316558123,-0.450889140368,1.08996391296,0.505721747875,0.301335096359,-0.701219677925,0.493354082108,-0.574699997902,0.665400028229,-0.329122513533,-1.18980407715,-0.180632531643,-0.996553301811,-0.172572910786,2.2568655014,0.46411588788,-0.534910917282,-0.763427436352,-0.368594110012,-0.352331370115,0.506150007248,0.104348003864,-0.37716665864,-0.706149995327,-1.48703145981,-0.0747647807002,-0.119224995375,-0.25879997015,0.21845266223,-0.778428316116
5290,-0.464997172356,-2.17070531845,-0.610800027847,-1.83214354515,-0.765650033951,-0.393202751875,-1.24535703659,-0.875242471695,0.649988174438,-0.0477941632271,-0.824803292751,-1.04455637932,1.12593603134,-0.30134999752,2.99340009689,-0.519935965538,0.491233348846,1.36784422398,0.97744590044,0.0148307718337,1.8357912302,1.97733020782,0.914867460728,0.342949837446,0.333730459213,0.0518118962646,1.36959993839,-0.678098082542,0.431066662073,-1.07525002956,0.0263848844916,0.141620397568,1.09927511215,-0.430333316326,-1.09660303593,-0.917109310627
6194,0.0,0.23174957931,0.0,0.0,0.0,1.21927833557,0.889613687992,-0.442565798759,-0.294362604618,0.167082354426,-0.0533335208893,-0.136213257909,-0.0954168140888,0.0,1.09130001068,0.242524534464,0.470201045275,0.300199240446,-0.548475801945,0.507214903831,0.311447739601,-0.000202263749088,-0.816632807255,1.11323082447,0.0175979547203,-0.729087769985,-0.277649998665,0.0920086055994,0.0,0.269099980593,0.253288507462,0.0,0.0902999937534,-0.434166699648,0.0479712449014,0.0182539802045
1676,2.02049255371,-0.310003817081,-0.132066652179,-0.530849933624,-0.853049993515,-0.466319620609,-0.708459198475,-0.440143227577,-4.16414642334,0.998643100262,1.2118935585,-1.68962264061,0.790763795376,-0.212900012732,0.312700003386,0.255083441734,0.458327174187,0.237671479583,-0.804603099823,-0.117033720016,-0.197375357151,2.25988864899,-0.538900732994,-0.26424279809,0.301071584225,-0.537190258503,1.42764997482,-0.505878686905,0.536000013351,-1.32844996452,-0.426295876503,-0.526162147522,0.351349979639,0.277066648006,-0.467550337315,-1.31076598167
23512,0.817981243134,-0.813888847828,-0.647133350372,0.30187407136,0.945950031281,2.03652667999,0.522899389267,0.589494109154,2.18438434601,0.253745764494,-0.0606383606791,0.512789845467,-0.960865616798,0.0395999848843,-1.04120004177,-0.817520737648,-0.844198584557,0.442089557648,-0.804625988007,-0.227106496692,-0.695120096207,-0.183142095804,-0.471102833748,0.189862430096,-0.222854524851,0.373749226332,-0.76884996891,-0.112664401531,0.620166659355,0.391600012779,1.29146575928,-0.0282142013311,0.614525020123,1.01566672325,1.10045158863,-0.699999213219
148022,0.618276000023,-0.34814837575,0.791866660118,0.0961778014898,1.21844995022,-0.0952949970961,0.215879917145,0.542964756489,4.46965694427,0.0414125695825,-0.11064055562,0.643871247768,0.398735940456,0.58630001545,-0.215499997139,0.0724526047707,-0.557684481144,-0.258348673582,-0.230445429683,-0.266925811768,-0.725364685059,-0.591630756855,1.65410590172,-0.208744511008,-0.441633939743,-0.300379663706,-0.618550002575,0.231671929359,-0.166533350945,0.198500007391,0.722767293453,-1.66953384876,0.0263750106096,-0.255133330822,0.0917661339045,0.312080383301
1906,0.808718621731,-0.709199666977,-0.226433321834,-0.902534127235,-1.48865008354,-0.349395304918,-1.48522806168,-1.02558100224,-0.747297823429,-0.0492161847651,0.031234562397,-1.05535411835,0.310468286276,0.716250002384,0.056400001049,0.796025276184,0.68993473053,0.896688044071,-1.96588730812,-0.429788917303,0.506407976151,0.429914146662,-0.843046486378,0.367469072342,0.449944853783,-0.209306940436,-0.362250000238,1.46071386337,-0.314199984074,-0.307749986649,-1.35181975365,-0.154950529337,0.439374983311,-0.108866669238,-0.477527320385,-0.646327614784
8878,-1.05279052258,0.135608881712,0.151799991727,-2.33402681351,-0.381650000811,-0.269828379154,0.494078397751,0.825789153576,-0.900098025799,-0.348977804184,0.669657588005,0.392613142729,-1.50496959686,0.167500004172,-1.38689994812,0.147922322154,-0.738534092903,-1.14591550827,-0.693050563335,-0.709390699863,-1.08615112305,-0.971408426762,1.08455765247,-0.385759413242,0.434324890375,0.539072394371,-1.08280003071,-0.616120576859,-0.37513333559,0.234950006008,-0.378491461277,-0.251912325621,-2.28227496147,0.302233368158,0.263324201107,0.2373265028
3091,0.500446796417,-0.127560377121,0.13220000267,-0.586682915688,-0.228150010109,-2.52985620499,0.234367460012,0.654751300812,-4.65100717545,0.472756236792,0.947538673878,-0.612289249897,-0.874387025833,1.05620002747,0.328599989414,0.909452974796,-1.68668103218,-0.207860201597,-2.64542794228,-0.93193179369,-0.886605858803,0.306287258863,-2.65368413925,-0.653117179871,-0.188162982464,-0.188772082329,0.767400026321,-0.0712738037109,0.423166692257,0.2200999856,-0.0659332796931,0.306981950998,-0.62549996376,0.441066652536,0.191540420055,0.592153847218
5743,0.0533928088844,-0.215187370777,0.323399990797,0.0379874184728,-0.502200007439,-0.637048244476,0.353846877813,0.432545959949,2.1692109108,-0.0730840712786,0.990539491177,-0.655257284641,-0.493900597095,-1.1126499176,-0.21099999547,0.915104150772,-0.131317138672,0.164627492428,0.882237911224,-0.707598865032,1.41874504089,-0.603470385075,0.580264210701,-0.261598587036,0.824027657509,0.800056517124,-2.14339995384,-1.80830681324,0.15746666491,-0.297049999237,-0.352399557829,-0.000101298093796,0.266274988651,1.70866692066,-0.0350094735622,-0.556899428368
5321,-0.483308970928,-1.76156258583,-0.678633332253,-1.52077507973,-1.09614992142,0.761532247066,-0.994960427284,-1.56145310402,0.200759649277,0.317086547613,-0.208420753479,-1.65184855461,0.670532345772,-0.12065000087,1.41830003262,0.249523416162,0.200676172972,0.92646086216,-0.391814410686,0.213232263923,0.441929340363,1.6380007267,-2.138463974,-0.236598312855,-0.235520914197,0.52469432354,1.36049997807,-0.648933827877,0.436966687441,-0.655599951744,0.0698346793652,0.0574867427349,0.216474980116,0.000666666717734,-0.811849117279,-1.58555293083
