rid,CPC013_A375_6H:BRD-K50140147-001-03-6:10,CPC013_A549_6H:BRD-K50140147-001-03-6:10,CPC013_A549_24H:BRD-K50140147-001-03-6:10,CPC013_ASC_24H:BRD-K50140147-001-03-6:10,CPC013_HA1E_6H:BRD-K50140147-001-03-6:10,CPC013_HCC515_6H:BRD-K50140147-001-03-6:10,CPC013_HEPG2_6H:BRD-K50140147-001-03-6:10,CPC014_A375_6H:BRD-K50140147-001-02-8:10,CPC014_A375_6H:BRD-K50140147-001-01-0:10,CPC014_A549_6H:BRD-K50140147-001-02-8:10,CPC014_A549_6H:BRD-K50140147-001-01-0:10,CPC014_A549_24H:BRD-K50140147-001-02-8:10,CPC014_A549_24H:BRD-K50140147-001-01-0:10,CPC014_ASC_24H:BRD-K50140147-001-02-8:10,CPC014_ASC_24H:BRD-K50140147-001-01-0:10,CPC014_HA1E_6H:BRD-K50140147-001-02-8:10,CPC014_HA1E_6H:BRD-K50140147-001-01-0:10,CPC014_HCC515_6H:BRD-K50140147-001-02-8:10,CPC014_HCC515_6H:BRD-K50140147-001-01-0:10,CPC014_HEPG2_6H:BRD-K50140147-001-02-8:10,CPC014_HEPG2_6H:BRD-K50140147-001-01-0:10,CPC014_HT29_6H:BRD-K50140147-001-02-8:10,CPC013_HT29_6H:BRD-K50140147-001-03-6:10,CPC014_HT29_6H:BRD-K50140147-001-01-0:10,CPC014_MCF7_6H:BRD-K50140147-001-02-8:10,CPC013_MCF7_6H:BRD-K50140147-001-03-6:10,CPC014_MCF7_6H:BRD-K50140147-001-01-0:10,CPC014_MCF7_24H:BRD-K50140147-001-02-8:10,CPC013_MCF7_24H:BRD-K50140147-001-03-6:10,CPC014_MCF7_24H:BRD-K50140147-001-01-0:10,CPC014_NEU_24H:BRD-K50140147-001-02-8:10,CPC013_NEU_24H:BRD-K50140147-001-03-6:10,CPC014_NEU_24H:BRD-K50140147-001-01-0:10,CPC014_NPC_24H:BRD-K50140147-001-02-8:10,CPC013_NPC_24H:BRD-K50140147-001-03-6:10,CPC014_NPC_24H:BRD-K50140147-001-01-0:10,CPC014_PC3_6H:BRD-K50140147-001-02-8:10,CPC013_PC3_6H:BRD-K50140147-001-03-6:10,CPC014_PC3_6H:BRD-K50140147-001-01-0:10,CPC014_PC3_24H:BRD-K50140147-001-02-8:10,CPC013_PC3_24H:BRD-K50140147-001-03-6:10,CPC014_PC3_24H:BRD-K50140147-001-01-0:10,CPC014_PHH_24H:BRD-K50140147-001-02-8:10,CPC014_PHH_24H:BRD-K50140147-001-01-0:10,CPC014_SKB_24H:BRD-K50140147-001-02-8:10,CPC013_SKB_24H:BRD-K50140147-001-03-6:10,CPC014_SKB_24H:BRD-K50140147-001-01-0:10,CPC014_VCAP_6H:BRD-K50140147-001-02-8:10,CPC013_VCAP_6H:BRD-K50140147-001-03-6:10,CPC014_VCAP_6H:BRD-K50140147-001-01-0:10,CPC014_VCAP_24H:BRD-K50140147-001-02-8:10,CPC013_VCAP_24H:BRD-K50140147-001-03-6:10,CPC014_VCAP_24H:BRD-K50140147-001-01-0:10,LJP001_BT20_6H:BRD-K50140147-001-05-1:10,LJP001_BT20_6H:BRD-K50140147-001-05-1:2,LJP001_BT20_6H:BRD-K50140147-001-05-1:0.4,LJP001_BT20_6H:BRD-K50140147-001-05-1:0.08,LJP001_BT20_24H:BRD-K50140147-001-05-1:10,LJP001_BT20_24H:BRD-K50140147-001-05-1:2,LJP001_BT20_24H:BRD-K50140147-001-05-1:0.4,LJP001_BT20_24H:BRD-K50140147-001-05-1:0.08,LJP001_HS578T_6H:BRD-K50140147-001-05-1:10,LJP001_HS578T_6H:BRD-K50140147-001-05-1:2,LJP001_HS578T_6H:BRD-K50140147-001-05-1:0.4,LJP001_HS578T_6H:BRD-K50140147-001-05-1:0.08,LJP001_HS578T_24H:BRD-K50140147-001-05-1:10,LJP001_HS578T_24H:BRD-K50140147-001-05-1:2,LJP001_HS578T_24H:BRD-K50140147-001-05-1:0.4,LJP001_HS578T_24H:BRD-K50140147-001-05-1:0.08,LJP001_MCF10A_6H:BRD-K50140147-001-05-1:10,LJP001_MCF10A_6H:BRD-K50140147-001-05-1:2,LJP001_MCF10A_6H:BRD-K50140147-001-05-1:0.4,LJP001_MCF10A_6H:BRD-K50140147-001-05-1:0.08,LJP001_MCF10A_24H:BRD-K50140147-001-05-1:10,LJP001_MCF10A_24H:BRD-K50140147-001-05-1:2,LJP001_MCF10A_24H:BRD-K50140147-001-05-1:0.4,LJP001_MCF10A_24H:BRD-K50140147-001-05-1:0.08,LJP001_MCF7_6H:BRD-K50140147-001-05-1:10,LJP001_MCF7_6H:BRD-K50140147-001-05-1:2,LJP001_MCF7_6H:BRD-K50140147-001-05-1:0.4,LJP001_MCF7_6H:BRD-K50140147-001-05-1:0.08,LJP001_MCF7_24H:BRD-K50140147-001-05-1:10,LJP001_MCF7_24H:BRD-K50140147-001-05-1:2,LJP001_MCF7_24H:BRD-K50140147-001-05-1:0.4,LJP001_MCF7_24H:BRD-K50140147-001-05-1:0.08,LJP001_MDAMB231_6H:BRD-K50140147-001-05-1:10,LJP001_MDAMB231_6H:BRD-K50140147-001-05-1:2,LJP001_MDAMB231_6H:BRD-K50140147-001-05-1:0.4,LJP001_MDAMB231_6H:BRD-K50140147-001-05-1:0.08,LJP001_MDAMB231_24H:BRD-K50140147-001-05-1:10,LJP001_MDAMB231_24H:BRD-K50140147-001-05-1:2,LJP001_MDAMB231_24H:BRD-K50140147-001-05-1:0.4,LJP001_MDAMB231_24H:BRD-K50140147-001-05-1:0.08,LJP001_SKBR3_6H:BRD-K50140147-001-05-1:10,LJP001_SKBR3_6H:BRD-K50140147-001-05-1:2,LJP001_SKBR3_6H:BRD-K50140147-001-05-1:0.4,LJP001_SKBR3_6H:BRD-K50140147-001-05-1:0.08,LJP001_SKBR3_24H:BRD-K50140147-001-05-1:10,LJP001_SKBR3_24H:BRD-K50140147-001-05-1:2,LJP001_SKBR3_24H:BRD-K50140147-001-05-1:0.4,LJP001_SKBR3_24H:BRD-K50140147-001-05-1:0.08
5720,1.90560007095,0.897349953651,-0.077618509531,0.0981792360544,-0.797698438168,0.914640963078,-1.26212096214,-0.16726103425,-0.265642791986,0.777809262276,1.53324687481,0.229650020599,-1.14243471622,-0.297149986029,0.300622045994,1.00801837444,-0.185827165842,1.42975974083,-0.542244970798,-0.986510872841,-1.86775004864,2.61133170128,0.434101879597,0.780436873436,1.14294719696,1.96730351448,0.624374270439,-2.55343675613,-1.05861723423,-2.43922472,0.981000006199,0.0366499945521,0.790050029755,-0.0802999958396,-0.353908956051,1.28155004978,0.758546769619,1.27687418461,0.893172681332,-0.406007826328,1.27128493786,0.320603221655,-0.86541891098,-0.00566578656435,-1.17271924019,-0.555835604668,-0.734878659248,0.0456499010324,1.20264053345,0.457718372345,-0.0561691708863,0.180180698633,-1.12668919563,0.0930535495281,0.635447263718,-0.427308142185,0.292865633965,-0.0974895358086,1.47139191628,-0.054144859314,0.336835622787,-0.051275189966,-0.150144219398,0.591736316681,0.619162857533,0.257925748825,0.414539605379,1.22407412529,0.489113926888,0.870337247849,1.01788330078,-0.111531943083,-0.389490455389,1.51210284233,0.572379291058,0.651313662529,0.776294589043,-1.03954672813,-0.110556080937,-0.255533158779,-0.0754568874836,-0.902649998665,-0.726800024509,0.39074999094,0.0744000077248,-0.660770654678,0.848822295666,-0.863762915134,0.0849104076624,0.438194185495,0.831018328667,0.439915508032,0.0672001242638,-0.587715864182,0.0369974076748,-6.09211301804,-0.304793059826,-1.17842972279,0.139590159059,-0.241239324212,0.345990419388
466,1.19365000725,0.973999977112,-0.5975908041,-1.23073017597,0.438487172127,-0.0114789828658,1.61685633659,1.39289629459,0.261828631163,0.429608047009,1.99921584129,-0.721499979496,-1.04380047321,0.255849987268,-0.611597537994,1.9887201786,1.27811074257,1.71755862236,-0.669363379478,0.8457441926,1.20519995689,0.193429112434,-0.770360469818,0.762289404869,1.3439643383,1.60073721409,1.33085274696,-2.45713186264,-1.72464668751,-1.52101397514,2.48880004883,-0.274100035429,0.358500003815,-3.96250009537,-0.396585702896,-2.62874984741,-0.264081537724,1.75654304028,1.08724725246,-0.626883268356,-2.05074310303,-0.913107514381,-0.787550449371,0.0700066238642,-1.17995023727,0.502618193626,0.666145563126,1.43241739273,2.12481999397,1.54204463959,-1.50955402851,0.503670334816,-1.2690718174,1.06208074093,0.0413655638695,-0.32396620512,-0.187844902277,0.147005155683,0.728025376797,0.213439300656,0.73473572731,0.00404210016131,0.600189328194,-0.0364333093166,-0.385178714991,0.339540481567,-2.74374675751,0.115205228329,0.240905672312,-3.35351657867,0.158457785845,0.547075331211,-3.10613274574,-0.543874025345,-2.55008125305,0.531285464764,0.014138802886,-0.0670510828495,0.0535786151886,-0.197690725327,-0.471808314323,-0.898149967194,-0.523649990559,0.0817999839783,-0.0169000029564,0.718562960625,0.532424628735,-0.416273146868,0.298115521669,-1.08084094524,-0.487637609243,0.570276200771,0.306181192398,-0.956476807594,0.0614819526672,1.02059197426,-1.01772582531,-1.48190486431,0.143480330706,-0.355607390404,-0.139388665557
6009,0.642350018024,1.13324999809,0.185732930899,0.0977469906211,-0.480920225382,1.14003670216,1.31372833252,0.0825571715832,-1.29338407516,-0.855579018593,0.901592135429,-1.12055003643,-0.951809823513,0.369049996138,0.719241499901,1.16495132446,0.969465851784,2.20198702812,0.44642791152,0.779126048088,0.558600008488,0.587600052357,-0.645844876766,0.306284606457,-0.481976747513,-0.128178820014,1.01596176624,-1.43724238873,-1.45009195805,-2.01984739304,-3.1466999054,0.00854995846748,-0.866999983788,-2.15674996376,1.13974452019,-2.59435009956,0.242218583822,-0.0530918091536,-0.310083955526,-0.746131300926,-4.62080383301,-1.67297101021,0.455178111792,0.0597605109215,-0.65020096302,-0.846483588219,-0.0273211039603,0.0512058138847,1.48228371143,0.725859642029,-0.00468088686466,-0.0460343807936,-0.973542392254,-0.0563466101885,-0.0702064335346,-0.333101451397,0.397669374943,-0.0966816842556,0.426299363375,0.368421405554,-0.197388336062,0.112338557839,-0.618154466152,-0.181676283479,-0.110331222415,-1.64526998997,-0.839035153389,-0.371860712767,-0.513475716114,-1.52600491047,0.498780101538,-0.0134576112032,-1.11841571331,-0.441784948111,-1.24600863457,-0.180976137519,-1.16909408569,0.114386811852,-2.51614499092,0.887348294258,0.0763117522001,-0.318350017071,1.97315001488,-1.07644999027,-0.121950000525,0.157910436392,-2.60381150246,-0.329113125801,-0.679347872734,-3.53986763954,-0.754933834076,-0.74000620842,-1.09369254112,0.400950074196,0.515888571739,0.999834179878,-0.122107006609,-0.429423987865,0.4324426651,0.723407626152,0.543569982052
2309,4.29689979553,4.44270038605,3.63223624229,0.63959980011,0.91150277853,2.57638812065,2.72477436066,0.83595764637,1.5078111887,0.458922415972,4.84558820724,1.32424998283,1.32275521755,-0.624450027943,0.623839139938,-0.15213227272,0.187337622046,1.40521144867,2.2864356041,1.61947309971,3.11959981918,0.784051179886,1.80248582363,1.53593349457,-0.356353282928,0.570398688316,0.612080514431,0.295323729515,0.354934126139,-0.398857355118,0.146500006318,-1.13399994373,0.458649992943,-0.0581499971449,1.71801590919,2.24204993248,-0.406616538763,2.93029212952,1.75660598278,0.239105165005,3.44302272797,1.42135441303,1.15277171135,1.05182886124,1.58379781246,0.629258453846,1.98953700066,0.0413193404675,1.61712241173,0.796964228153,-0.0986073166132,1.39184617996,-0.144295394421,0.492532223463,-0.45383810997,-0.0195304453373,-0.488776981831,0.0497763901949,0.449385464191,0.154579937458,-0.247875452042,0.378014236689,0.329070627689,0.475388467312,0.158177912235,1.07158005238,0.32933935523,0.0816164910793,0.877986073494,1.77166843414,1.94328439236,0.736032009125,-0.167818158865,5.1953163147,2.28679347038,1.37183642387,-0.4202067554,1.72173142433,1.46880459785,-0.939504444599,0.0804907977581,0.243200004101,1.06324994564,1.09544992447,0.982549965382,1.03575742245,-1.36190998554,0.210914999247,-0.695093512535,1.53778338432,-0.855630040169,-0.273872584105,-0.157554462552,0.135170906782,0.245285153389,1.42501366138,-0.194945111871,-1.45238828659,-1.38699960709,-0.397078096867,-0.505285680294
387,-1.15210008621,-0.386000007391,-1.07108533382,-1.27392709255,-0.419218122959,1.64008712769,-3.94572067261,-0.735284566879,-0.704780936241,0.334797412157,0.58353126049,-0.758650004864,-1.35478425026,-1.558349967,-0.739866375923,0.958458185196,0.176855608821,-0.768330931664,-1.32936322689,-1.07450485229,-3.6360502243,0.236569732428,0.323899120092,1.23282182217,0.235939949751,1.46015524864,1.10648274422,-1.53501033783,-0.566803276539,-2.41769695282,-2.14179992676,0.779299974442,-0.726949989796,-0.906949996948,1.44965398312,-3.8164999485,-0.311558425426,1.0258872509,0.357507228851,-1.02977120876,0.156360596418,-0.206942796707,1.31607806683,-0.287766903639,-0.361047834158,-2.82604074478,-1.22268819809,-0.229016125202,0.368876338005,0.294460564852,0.0213923752308,0.807607829571,-0.0555282458663,0.116129875183,-0.128065794706,0.104180321097,-0.0647996664047,-0.144024014473,0.807774186134,1.03967761993,1.08711767197,-0.107477687299,-0.421292066574,0.683441519737,1.00479471684,-0.81885010004,0.541519939899,0.530134081841,0.754048466682,0.0683936774731,-2.25215005875,-0.429429739714,-4.21211719513,-2.58601784706,-0.543541550636,-0.313900858164,-1.28111815453,0.715935230255,-0.125449717045,0.0916957557201,-0.66728079319,-1.00125002861,-0.467250019312,-0.618749976158,-0.545199990273,0.61255222559,-1.10754609108,-0.711514830589,-0.526565611362,-1.33055448532,0.0152940452099,-0.589816749096,-0.492138087749,0.0907709002495,1.14508759975,1.20931553841,0.374038428068,-1.88789796829,0.720184147358,0.177607744932,1.11007976532
3553,0.0923999994993,-0.157499998808,0.74020755291,-0.442051976919,0.562566399574,-0.394094526768,1.33852052689,-0.279701292515,0.198552533984,-0.661113619804,0.0175371170044,-0.526250004768,0.66029894352,2.94934988022,-0.390610456467,-0.517695903778,0.591395378113,1.25885748863,1.64394509792,0.460249900818,1.83035004139,-1.1687182188,0.900759100914,0.114980846643,0.858205974102,0.748675525188,1.39961326122,3.61436295509,0.533701300621,2.18873167038,2.12240004539,1.12160003185,0.521700024605,1.19749999046,1.12821316719,2.44204998016,1.27301394939,-0.345086872578,-1.48126852512,0.16519241035,1.08806836605,-0.177987366915,-0.404848247766,-0.342707484961,-0.125870898366,1.15977990627,0.285643041134,-0.913253307343,-1.15350985527,-0.0922634601593,0.0112601295114,-0.656082212925,1.51693880558,-0.324649602175,-0.404539942741,1.23738884926,-0.479848653078,-1.07429087162,-1.88299953938,-0.570038199425,-0.409408777952,-0.434443831444,-0.68339830637,-1.10005056858,-0.764534413815,-0.635850250721,-0.998290240765,-0.945348739624,-0.98377352953,-1.71798229218,-1.90157723427,-1.45211410522,0.519880056381,-2.05068659782,-1.09778344631,-0.00151149183512,0.51554363966,0.67867898941,0.627105116844,0.105210348964,0.64272749424,0.976750016212,1.04780006409,0.904550015926,-0.217599987984,-0.595173358917,-0.896838784218,0.332036852837,-0.401299327612,2.03625059128,0.458712249994,-0.0417293012142,-0.292834818363,0.256148278713,-0.298110872507,1.63225591183,-0.959988176823,0.783553540707,-0.553850531578,0.847692966461,-0.800985336304
427,0.108000010252,-0.596700012684,1.60939002037,0.193946614861,1.19853997231,-0.418643712997,-0.603188276291,-0.0535010136664,-0.0908834189177,-0.0109585821629,1.41513347626,-0.483049988747,1.5553586483,0.600099980831,0.566510975361,1.17471826077,1.02848577499,2.51462316513,0.334872871637,-0.27785718441,0.585150003433,0.119915045798,0.0865031927824,0.0993468612432,0.807883501053,0.39451572299,1.47161054611,0.614792227745,0.0984832644463,-0.112749904394,0.631500005722,0.517949998379,0.273950010538,3.06690001488,-1.45477795601,1.70445001125,-0.413024902344,0.74344420433,-0.175586283207,-1.03779804707,1.37792730331,0.938199162483,-0.179925501347,0.487036377192,-0.238279178739,0.609994232655,-0.0713164508343,0.532715439796,-0.279964029789,1.09469664097,-1.19201827049,-0.744813084602,0.103092640638,0.600409626961,0.00810217857361,0.194564580917,-0.0419231802225,1.72925376892,0.450050771236,0.554296374321,-0.13256444037,0.287265747786,0.234377771616,0.227544292808,0.759760975838,-0.644901275635,0.754172682762,-1.45303368568,-0.086388528347,-0.121519252658,1.13112998009,-0.322192907333,1.50710868835,1.03701412678,0.142993241549,0.792982697487,1.33522415161,0.519030690193,1.20545363426,-0.2582719028,-0.523623108864,-0.215899989009,-1.06435000896,0.70894998312,-0.630400002003,0.669874966145,0.324884831905,-0.482181668282,0.316255748272,1.97497189045,0.528612017632,-0.946343541145,-0.0264442563057,-0.963057935238,-0.650294542313,1.54044270515,-0.162047460675,0.00152751803398,0.222597688437,0.262575447559,0.0505743771791
5898,-2.43540000916,0.798749983311,-0.858976304531,-0.938495278358,0.402792364359,0.326266229153,-0.492655754089,-2.81886434555,-2.71855735779,-0.579924464226,0.975671947002,-0.230150014162,0.526260912418,-0.0805500149727,-2.04504728317,1.25096464157,0.573722243309,1.06927001476,-0.108848363161,0.715985536575,0.557900011539,-1.10475993156,4.36785554886,5.04976558685,-1.31917572021,-0.141086250544,-1.919454813,-1.18380582333,-1.46853029728,-0.531429052353,-0.544200003147,0.992100000381,-0.730300009251,0.680400013924,-1.4440625906,0.513249993324,-2.54655218124,-2.35618066788,0.392312854528,-1.07792806625,-3.46774959564,-1.65129947662,-0.309705644846,0.00921067595482,-0.631221055984,-3.14888238907,-1.96242690086,-1.21192097664,-0.609680175781,0.811035633087,-1.32982563972,-0.954665780067,0.774294316769,-2.18526554108,-1.3571420908,-1.00687634945,-1.02413237095,-4.80871391296,-0.348575413227,-0.123365215957,-2.19525575638,-0.552775263786,-1.14598357677,-0.499388456345,-0.842275977135,-2.12197232246,-0.230749160051,-0.268881142139,-0.0746002197266,0.284445405006,-0.726667106152,0.777961730957,-0.51170372963,0.352538257837,-0.336396604776,-0.167118012905,-0.251669257879,-0.885161280632,-1.05346679688,-2.17822027206,-0.167113482952,-1.15435004234,-2.3680999279,-0.2431999892,-1.00304996967,-0.442837536335,-2.8621301651,-1.13910651207,-0.288763433695,-2.27829670906,-1.47958624363,-0.913646936417,-0.472768604755,-1.21820950508,0.392570227385,-0.137266635895,-0.46117195487,-1.24649345875,0.170289099216,-0.666074752808,-0.715322613716
23365,-2.00434994698,0.680999994278,1.31301224232,0.222969710827,-0.0540302097797,0.451956033707,-0.471369951963,-0.380418539047,-0.834733664989,-0.492996841669,-0.577736794949,-0.194900006056,0.426804870367,0.63664996624,0.522727131844,-0.217022612691,-0.168749108911,0.776019752026,-0.36789175868,0.885442614555,0.788299977779,0.588776230812,-0.880781948566,-0.684428453445,-0.439517110586,-0.755801260471,0.535108327866,-0.77826333046,0.428902506828,1.19342637062,-1.04799997807,1.36985003948,-0.622949957848,0.708949923515,1.14262104034,-0.0949500203133,-1.22601282597,-0.202325567603,0.256918370724,-0.560805559158,0.74627840519,0.0210226327181,0.459700971842,0.385446548462,0.20813536644,0.911083579063,-0.0333178639412,-1.2566845417,-0.196191877127,-0.4620269835,-0.329293608665,-0.91517329216,0.229313835502,0.349959313869,-1.1697871685,0.906345546246,-0.382145881653,0.510770738125,0.103323042393,0.388096958399,-0.120430797338,0.0916183292866,-0.198691368103,2.11164736748,0.305066943169,0.837329864502,1.08896541595,1.22293066978,-0.228838801384,-0.00732219219208,0.0297282487154,-0.00361573696136,1.16572523117,0.519170761108,1.20376515388,-0.586111366749,2.11771249771,0.366760253906,0.190927416086,0.454281389713,1.10951542854,-0.368399977684,-1.16845011711,0.032100006938,0.514199972153,0.313175737858,-0.0385670810938,-0.211349695921,-0.32157382369,0.0189437791705,0.531145572662,0.121797807515,0.0491798818111,-0.8751116395,-0.0867738425732,0.81442797184,0.0102014094591,-0.229497119784,0.24680672586,-0.179802000523,0.163373753428
6657,5.82810020447,0.746150016785,1.81868839264,0.0146916806698,1.43355226517,0.870124578476,0.591835021973,2.88776183128,2.83542466164,0.0278187207878,1.22489607334,-0.126150012016,0.411940693855,2.82765007019,0.130725353956,0.648831367493,0.829428315163,2.03841638565,3.35933756828,0.947310805321,2.78789997101,-0.127719074488,0.807995080948,1.32125198841,0.127382174134,0.705464780331,2.01493239403,2.75629997253,0.510381221771,1.41889214516,-1.53460001945,0.748899936676,-0.671849966049,-2.43195009232,1.56052303314,-2.9374499321,0.360532790422,0.826481938362,0.240096822381,0.914574086666,-0.302282750607,0.481961965561,-0.448552459478,-0.67151337862,0.996127784252,1.44863724709,-0.15001180768,-0.17338822782,-1.49005365372,0.0918721705675,1.45463311672,-0.531659126282,1.37277114391,-0.103302627802,-0.820037484169,-0.0228204876184,-0.0309358537197,-0.245814025402,-0.975063145161,-0.592888474464,-0.973500788212,0.0221026986837,-1.38221526146,-1.04923474789,-0.562927544117,-0.0984453856945,-0.555985271931,-0.843871593475,-1.09644663334,0.485158383846,0.279262602329,0.395264267921,1.02188551426,1.21711778641,1.53572762012,-0.330753952265,0.879111409187,0.458133518696,2.77920746803,0.612089633942,0.140526771545,1.05634999275,1.59325003624,0.966600000858,-0.229550004005,0.917325258255,0.539879441261,1.1254748106,-0.109624102712,1.62147402763,-0.0410265177488,0.204667434096,-0.34024682641,-0.104063719511,-1.11808824539,1.06500065327,-0.501502871513,0.815471529961,-0.022271245718,-0.0165961310267,-0.545878410339
