rid,CPC004_A375_6H:BRD-K17075857-001-06-9:10,CPC004_HA1E_6H:BRD-K17075857-001-06-9:10,CPC004_HA1E_24H:BRD-K17075857-001-06-9:10,CPC004_HCC515_6H:BRD-K17075857-001-06-9:10,CPC004_HCC515_24H:BRD-K17075857-001-06-9:10,CPC004_HEPG2_6H:BRD-K17075857-001-06-9:10,CPC004_HT29_6H:BRD-K17075857-001-06-9:10,CPC004_MCF7_6H:BRD-K17075857-001-06-9:10,CPC004_PC3_6H:BRD-K17075857-001-06-9:10,CPC004_PC3_24H:BRD-K17075857-001-06-9:10,CPC004_VCAP_6H:BRD-K17075857-001-06-9:10,CPC004_VCAP_24H:BRD-K17075857-001-06-9:10,CPC016_A375_6H:BRD-K17075857-001-06-9:10,CPC016_A549_6H:BRD-K17075857-001-06-9:10,CPC016_A549_24H:BRD-K17075857-001-06-9:10,CPC016_ASC_24H:BRD-K17075857-001-06-9:10,CPC016_HEPG2_6H:BRD-K17075857-001-06-9:10,CPC016_HT29_6H:BRD-K17075857-001-06-9:10,CPC016_MCF7_6H:BRD-K17075857-001-06-9:10,CPC016_MCF7_24H:BRD-K17075857-001-06-9:10,CPC016_NEU_24H:BRD-K17075857-001-06-9:10,CPC016_NPC_24H:BRD-K17075857-001-06-9:10,CPC016_SKB_24H:BRD-K17075857-001-06-9:10,CPD001_MCF7_6H:BRD-K17075857-001-10-1:10,CPD001_MCF7_24H:BRD-K17075857-001-10-1:10,CPD001_PC3_24H:BRD-K17075857-001-10-1:10
5054,-0.264431655407,0.43321365118,2.82106328011,-1.15698516369,-0.905845761299,4.63358020782,0.219562575221,0.351276278496,-0.929214775562,1.83817386627,-0.591742992401,0.261232495308,0.818849205971,-0.38789999485,0.14114266634,0.773085832596,1.10647237301,1.91340839863,0.316116720438,-0.183809518814,-0.146252214909,0.18950471282,1.9188888073,-0.13404007256,0.0389763191342,0.409365653992
3108,-0.690142333508,0.533623993397,-1.40605115891,0.429058849812,1.11171007156,-0.444094210863,-0.744617164135,-0.0502813607454,0.73409730196,-0.153408110142,-0.954098045826,0.390555679798,-1.24203181267,-0.878450036049,-0.1975659132,0.494508951902,0.348416090012,1.09448003769,0.125798016787,-0.272728234529,0.949570417404,2.46178650856,0.0512401908636,0.133991479874,-0.376443326473,-0.589058101177
1950,0.603717982769,-0.603217303753,-1.1808655262,-0.15047621727,-0.623838543892,-0.548071742058,-0.169877961278,-0.445610940456,-0.328570842743,-0.823926270008,0.69685614109,-0.454872578382,1.61147654057,0.620949983597,-0.596511006355,-0.805849194527,1.54672527313,0.640957176685,-0.197689786553,0.609266340733,0.265798985958,0.611620724201,-0.330082923174,-0.831119120121,0.234761282802,0.547449886799
351,-0.576449215412,1.8737808466,1.1906542778,-0.184497237206,-0.40703523159,0.124020069838,0.130354434252,0.567042350769,-0.0110819526017,0.336164772511,0.116628304124,0.104372173548,0.685826420784,0.102999985218,-0.854273080826,-0.843950986862,-0.990349531174,0.299252390862,-1.04212617874,-0.495876163244,0.000469798105769,0.0407418757677,-0.52335447073,0.31299033761,0.398605167866,0.0240011513233
4846,-0.376494050026,0.562207996845,-0.148918837309,-0.389988690615,2.20797634125,1.29153633118,1.76987719536,-0.552512764931,1.3687710762,-0.302494972944,0.352538883686,-0.418394356966,0.342842310667,0.0667999982834,0.705948352814,-0.069622926414,-1.12733721733,-0.370816677809,-0.414638519287,-0.551025867462,-0.844019293785,0.881632983685,0.470842123032,0.167371749878,0.513376414776,0.80327808857
1452,0.592839539051,0.231023192406,1.06140601635,0.503118276596,1.04469633102,1.01474487782,0.131731450558,0.293833225965,0.233193933964,0.645948171616,0.052631393075,-0.837202429771,0.271449446678,-0.0118499994278,0.307507097721,1.13836312294,-0.0648692250252,-0.128407359123,-0.310976982117,-0.0592022240162,1.22609961033,0.859097838402,0.502273321152,0.317724168301,0.362021207809,-0.057750582695
4776,1.1561819315,0.547711312771,-1.54283416271,0.314621090889,-0.752902269363,-0.251955389977,0.325154364109,0.270798206329,-0.58880853653,2.08623528481,-0.256167113781,-0.313454806805,1.01713681221,0.848150014877,-0.622822761536,-0.782902181149,2.13386845589,0.62570142746,0.396338701248,0.782106816769,-0.0782113522291,-1.16164720058,-0.00539007782936,-0.605503797531,0.685490131378,0.85802012682
6908,0.146853238344,0.598614633083,-0.942815423012,0.413397848606,0.747905433178,0.388429105282,-0.25608843565,0.209056138992,0.728526711464,-0.917264759541,0.193286806345,0.573244512081,-0.386481314898,0.754000008106,0.141030728817,1.36298382282,-1.19971001148,-1.29981446266,0.487994998693,-0.513324916363,-0.704846680164,0.608467519283,-0.0908723920584,-0.35986199975,-0.0692769363523,-0.200511679053
672,-1.25441813469,0.086040019989,-1.67473626137,0.2882117033,-0.526738405228,-0.173178672791,-0.667135357857,-0.535116136074,0.465219408274,-0.978925049305,0.0393321104348,1.45097231865,-0.0081728361547,0.0988999903202,0.20801743865,0.311584770679,-1.39972937107,-0.362473577261,0.342319577932,-0.740039527416,-0.0348364934325,0.526451706886,-0.698354065418,1.03342318535,-0.374905586243,0.184160232544
5710,-1.26565384865,-0.495396226645,1.56841158867,0.717658817768,1.07820725441,-1.09765815735,-0.0926407426596,0.0383028388023,-0.0939505547285,-1.70426476002,0.186627551913,-0.230411738157,-1.27184820175,-0.16645000875,-0.00583392381668,0.836400449276,-2.50864934921,-0.479381650686,-0.415352374315,-0.331997722387,0.630943179131,0.530266880989,-1.32185435295,-0.362791836262,-0.414804965258,0.26511657238
2115,-0.798695623875,1.51797318459,-0.505409836769,0.691220343113,-0.0928224772215,0.315740168095,-0.00127967819571,0.158939212561,0.613624572754,-0.336566030979,0.621060729027,-0.634467422962,-0.447483360767,-0.824349999428,0.00325694307685,0.723967194557,1.17685651779,0.634608030319,0.34174656868,-0.458854168653,2.43060874939,0.11284533143,0.872753024101,-0.350330561399,0.713417768478,-1.63636612892
7015,-0.235986694694,0.741625845432,0.58621096611,-0.710331559181,-0.894019842148,-0.416546434164,0.791492164135,0.370102494955,-0.250079810619,-0.0923372358084,-0.257115781307,-0.047256834805,1.29349040985,0.627599954605,-1.43531823158,-1.6403260231,1.73889613152,0.743768632412,-0.50691986084,0.4522985816,0.139003291726,-0.627582073212,0.28660300374,-0.148681029677,0.206139415503,0.426896363497
8726,-0.861077129841,-0.623715102673,-1.74960184097,-0.9128074646,-0.533704936504,-0.884184122086,-0.619631886482,-0.88137948513,-0.724423706532,-1.07216000557,-0.260195046663,-0.170583367348,-1.01426339149,-0.00704997777939,0.888122200966,0.251575946808,0.681851685047,-0.515455543995,-0.138008773327,-0.886563181877,-0.58463716507,1.52361392975,-0.741132438183,2.3448843956,-0.457084387541,-1.20479619503
2185,1.88098490238,0.487108051777,0.0238338261843,-0.141461148858,-1.00291144848,0.0771803483367,0.864594697952,0.496367037296,-0.523622810841,0.337272822857,-0.0216030180454,0.556941986084,1.11941242218,0.89284992218,-0.356425404549,-1.05612492561,2.35710883141,0.573052167892,0.337786853313,0.146438270807,0.98847413063,-0.904501914978,-0.347997397184,-0.242839381099,0.0857484936714,0.098793618381
3315,0.20608535409,-0.303666085005,-4.6059885025,0.499083936214,-2.61635947227,0.435760259628,2.07532930374,-0.885312438011,-0.0654507875443,-1.64006304741,-0.262894779444,0.769912779331,-1.64188563824,-0.520900011063,0.475928902626,0.645205259323,-1.16465985775,-0.47980350256,0.0,-0.857204735279,-0.301556885242,0.454268753529,-4.18366622925,0.800312399864,-0.573929965496,-1.26649034023
5289,2.3930118084,2.69934654236,-0.160803571343,1.34395587444,-1.33196902275,1.37742006779,1.01309978962,-0.230838805437,-0.0780730247498,-0.300736010075,-0.993768453598,-0.373833835125,0.941179871559,-2.43595004082,-0.648378312588,0.577791810036,0.131618127227,-0.727469801903,-0.149908512831,0.292970269918,-0.0400659888983,-0.423065841198,1.43999159336,-0.613718032837,0.345408916473,-0.775778889656
868,0.991979002953,-0.125644177198,2.13746929169,0.0108168497682,0.459241271019,0.635080575943,1.02774631977,0.461525678635,0.72427457571,1.77875876427,-0.102294616401,-0.098552569747,0.560892403126,0.736349999905,-0.992787718773,-0.318130970001,0.675829410553,2.81389546394,0.912379264832,1.65235698223,1.00185739994,1.09945178032,5.88641643524,-2.76923632622,-0.56349247694,3.20058917999
1677,-0.96950083971,0.275312751532,-0.649542331696,0.0329082608223,-1.13101220131,-0.693682551384,-0.573736965656,-0.523313641548,-0.0523792132735,-0.991947233677,-0.658478200436,-0.77516067028,0.730072617531,-0.277099996805,0.638660788536,-1.16842937469,0.31947863102,0.766691505909,-1.02787744999,-0.48498994112,0.449873954058,-0.70284974575,0.0334640294313,1.70583546162,0.281671047211,-0.300362110138
7043,1.62035739422,0.401666939259,0.397536933422,1.33355677128,-1.36773324013,0.718248724937,0.901022195816,-0.0712976008654,-0.187178820372,0.236459732056,0.38549181819,-0.405788123608,0.520578324795,0.451999992132,-0.295752316713,-0.79889601469,0.779943943024,0.672523736954,-0.158543914557,1.92170107365,0.548058509827,-0.744538068771,-0.776244103909,-0.779624223709,0.978329539299,-0.764924526215
5613,1.12212276459,0.676295638084,-0.094801530242,-0.372218906879,-0.545687675476,0.452489167452,0.663942575455,-0.121547460556,-0.194740891457,-0.337851166725,0.721530437469,-0.697553575039,1.30882871151,-0.0821500122547,-0.279002785683,-0.780397236347,1.23255884647,1.04265904427,0.387015044689,0.804717302322,0.396447300911,1.08442080021,0.950752556324,-0.131348237395,0.0870655477047,-0.368979394436
595,-1.46954476833,-0.595297694206,0.315087646246,-1.307898283,1.16551601887,0.0129118151963,0.118197090924,-0.825039803982,0.350691050291,-0.965893030167,-0.105772010982,-0.778968095779,-1.11520814896,-0.299300014973,0.26931348443,0.830175042152,-1.16441702843,0.716605186462,0.216641917825,-0.614223659039,-0.274458169937,0.205676645041,0.210851743817,-0.344448745251,0.231324225664,-0.937638163567
4793,-0.0413411706686,0.33657643199,1.67066645622,1.28535509109,1.89013695717,0.229198038578,1.41653072834,0.450364232063,0.0264801755548,-0.602999150753,0.645838201046,-0.384329795837,-0.187078297138,-0.760200023651,-0.390794545412,-0.248523235321,-0.527835488319,-0.37701946497,-0.426888585091,0.147794753313,-0.332440882921,0.313336849213,-0.933024406433,2.98079204559,1.19463610649,0.169888019562
2736,-0.497095882893,0.297565966845,-0.463539212942,-0.88551658392,-0.0760040581226,0.344513654709,0.822166621685,0.567078351974,0.441796094179,0.46979162097,0.0451406314969,-0.0762965977192,0.598360776901,-0.697000026703,0.177679464221,-0.594756066799,2.26051735878,0.276338934898,-0.238243624568,-0.213005065918,-0.0985888689756,0.991747975349,-0.181948781013,0.784343898296,-0.296624094248,-0.600223064423
5290,0.772516489029,0.449961036444,0.417274743319,0.641761124134,-0.948377609253,-0.698576211929,0.131565392017,-0.0471688061953,-0.689040064812,-0.15044271946,0.356678903103,-0.657252013683,1.46714389324,0.608200013638,-0.458168447018,-0.996518135071,1.41517674923,0.928532421589,-0.671846866608,0.226580142975,-0.384690731764,-0.685188353062,0.579894006252,0.951670229435,0.379397243261,2.24898934364
6194,-1.34647095203,0.0,0.178492084146,-0.301937818527,0.000225470663281,-2.3953980417e-05,-0.567467749119,-0.623488068581,0.0610633790493,0.944118380547,0.149851337075,-0.0653620809317,-0.119640938938,0.00034999998752,0.721403896809,0.0,0.526324808598,-0.059318933636,-0.520736217499,-0.580717742443,0.00168922753073,0.0433842353523,0.000250841025263,0.526405394077,0.17073751986,0.649499535561
1676,1.69918370247,-0.802783429623,0.962412416935,0.449628651142,-1.09334683418,0.20082628727,0.38886064291,0.0336702875793,-0.216645538807,0.240248411894,-0.0129029452801,-0.205990552902,1.09484481812,1.23144996166,0.130752936006,-1.49317741394,2.57605338097,0.965242862701,0.221773654222,0.297108948231,0.443250745535,-1.23265206814,-0.0924769341946,-0.789651453495,0.320166766644,-0.473938077688
23512,-2.05053424835,-0.579615116119,1.78469586372,0.696712136269,0.0777798146009,0.38425463438,-1.53599047661,-1.84627223015,-0.69737225771,-0.991222858429,-0.490266561508,0.136864647269,-0.0420731753111,0.407400012016,-0.123851895332,-1.26650750637,0.0792513787746,-2.49359917641,-1.14733171463,-0.579509913921,0.248881161213,0.467870175838,-0.415554463863,0.00190675258636,0.415597438812,-1.26331651211
148022,2.67710471153,-0.670852541924,3.56031894684,1.56812417507,1.15868806839,0.765861868858,0.968617379665,-0.139033824205,0.0208258628845,0.306106388569,0.786655247211,-0.0406185984612,-0.610083580017,-1.14345002174,0.428588986397,0.0752513110638,-0.566229939461,3.3252415657,-0.56695073843,2.76708102226,0.486176460981,-0.462914347649,1.32830512524,-0.127234712243,0.864950597286,-0.352163404226
1906,0.85924834013,-0.0735818743706,2.11100196838,-0.202203035355,-0.591949343681,0.596791148186,-0.242739856243,0.215865194798,-0.408899307251,0.287558615208,-0.171800374985,0.424432814121,1.14448952675,0.172249987721,0.231861710548,-1.54194831848,0.608675301075,0.358531713486,-0.114026978612,-0.0611097663641,0.889058530331,-0.905171453953,-0.193999186158,-0.717487752438,0.276053756475,-0.362619489431
8878,4.13088846207,1.38342213631,4.35575389862,1.22061347961,4.14552640915,2.13956236839,2.55203580856,3.05138540268,0.408819317818,-0.147536128759,0.332695782185,-0.164976850152,0.818847060204,0.117849990726,0.641577064991,0.726500153542,0.741806507111,0.151334971189,2.56921434402,-0.978103995323,0.767397284508,1.10081064701,1.44989609718,1.62574255466,1.43258059025,1.11573624611
3091,-1.50830554962,-1.60978674889,2.85889005661,-0.336556404829,-1.58812069893,-0.5111348629,0.804162442684,-0.164483234286,-0.379899471998,0.189057514071,-1.01921308041,-0.422143042088,0.718639731407,0.558300018311,-0.131748795509,1.54004693031,-0.482655584812,0.338768780231,-0.303448498249,0.318636387587,0.820686280727,0.0694294199347,-6.18600749969,-0.123791247606,-0.170614123344,0.583281219006
5743,0.795737743378,-0.246047183871,0.946623802185,-0.374063074589,-0.214711457491,-0.104414999485,-0.988966464996,-0.298780441284,0.661637663841,0.999037981033,0.782194137573,0.39653557539,1.90948021412,0.275749981403,-0.640490055084,-0.151781246066,1.72409415245,-0.186841502786,0.0880707800388,0.831727981567,-0.784039855003,-0.822089374065,2.55875563622,-0.0122788846493,0.161673903465,3.5205745697
5321,0.875888943672,0.514080703259,-0.0971086919308,0.183015212417,-1.14640879631,-0.311825931072,0.46814763546,0.485438078642,-0.490468531847,-0.0206083059311,0.204771354795,-0.342987507582,1.28815591335,-0.113399997354,-0.165908306837,-1.93306863308,0.604317724705,0.564248025417,-0.469860315323,0.145950585604,0.00276842014864,-0.66349864006,-0.105834037066,-0.557582676411,0.764774501324,0.00845129787922
4144,-0.772678434849,-1.81730103493,-8.2468252182,-0.991004168987,-0.506374895573,-0.116827636957,0.918495118618,-0.448714673519,-0.346649110317,-2.20800304413,0.353980541229,-0.619204819202,0.404222249985,-0.460850000381,-0.464951723814,0.0431507974863,-0.13039624691,-0.090100094676,0.708020329475,0.652174055576,1.06307995319,1.18446576595,-2.21555924416,-0.445428967476,0.805236577988,-0.553193509579
1981,-1.27921104431,0.144778162241,-0.563828289509,0.709092080593,-0.937033772469,-0.075000397861,-0.828561246395,-0.536192119122,-0.0959032848477,-0.965590536594,-0.450185894966,-0.931783258915,0.215261161327,-1.05285000801,-0.0240941494703,-0.601622700691,2.09203410149,0.793877780437,-0.564117312431,-0.371018767357,-0.696936964989,0.0687483251095,-0.352649211884,-0.790268838406,-0.545378148556,-1.34812545776
695,-0.644526541233,-0.534524559975,-1.1074975729,0.882646918297,0.164282083511,0.187894016504,0.511116504669,0.296040862799,0.346347361803,0.0188806056976,0.347928166389,-0.00809207558632,-0.380091845989,0.717449963093,-0.235768646002,0.01262069121,4.6642036438,3.68532967567,0.904458642006,-0.224410295486,1.03325939178,0.213895469904,0.172139897943,-0.332799226046,-0.911361336708,-1.12241744995
10398,1.24976849556,-1.61255228519,-0.684760153294,0.966928243637,-1.04753291607,0.483347594738,0.831462323666,0.419252216816,0.247741222382,0.0489929616451,0.524691402912,-0.324485301971,0.735935747623,0.674149990082,-0.593351840973,0.802432775497,-1.12858295441,0.750739812851,0.519962787628,0.962460637093,0.278599619865,-0.624495983124,-2.62953305244,-1.07466840744,0.19890576601,-0.505328953266
5708,0.235393285751,0.275384575129,1.87562906742,0.860935330391,0.6337672472,0.347587704659,0.0669847205281,-1.13520371914,-2.07279682159,-0.581993103027,0.132548868656,-0.204257562757,0.142480477691,-1.07914996147,0.60884231329,-0.282147735357,0.377867400646,0.169164568186,-1.13536167145,-0.8722037673,-0.372856557369,-0.33631247282,-1.02786254883,0.580070078373,0.923495054245,0.266068994999
1213,0.216904312372,-0.857986271381,-0.43080419302,0.397676467896,0.284169435501,0.143742069602,1.73310673237,0.373758435249,-0.383702456951,-1.04854929447,0.115632548928,-0.249043285847,-0.589643239975,0.491400003433,0.553256213665,0.510408699512,-0.978419482708,-1.09260487556,-0.71550488472,-1.66037011147,-0.208739101887,0.460038334131,0.876972675323,0.346875101328,-0.488246172667,-1.27358579636
226,1.51530969143,-0.0501073002815,-0.388868004084,0.449038058519,-0.245638623834,2.01004600525,1.29426002502,0.889278292656,0.389161288738,-0.863850533962,-0.0432672835886,-0.354549556971,-0.903403282166,-0.475000023842,-0.378992319107,0.995363175869,0.0878062024713,0.192978367209,1.0564289093,-0.842509031296,-0.0748557671905,0.621987223625,3.35351610184,-0.22810061276,0.178328230977,-0.643350362778
6777,-0.533265352249,-0.659821867943,3.16734647751,0.317364931107,-0.0694166123867,-0.413210093975,0.0432694628835,-0.0245330929756,-1.45574450493,-0.281101882458,-0.10484854877,0.0125860981643,-0.0117361396551,-1.01960003376,1.5443174839,-0.228200137615,-1.03186750412,3.24338364601,-1.56244111061,-0.0107031539083,-0.172387808561,0.120754294097,1.0574464798,-0.749398708344,0.0930832922459,0.0463478863239
2113,3.86861276627,0.927314639091,4.46784877777,5.43774366379,0.00596486032009,0.414582908154,1.7816286087,0.403697222471,0.58597266674,0.25879457593,0.570235967636,-0.245636284351,1.31874358654,0.352699995041,-0.13240160048,-1.08487915993,0.371404647827,0.533033132553,0.59092259407,0.200789302588,-0.323066323996,-0.362220257521,2.69189357758,-0.0614398494363,0.111524984241,-1.01887392998
3329,1.52444279194,0.757726430893,-0.285773307085,-0.539699971676,-0.929735898972,0.846755623817,3.20733904839,2.66405105591,0.271843492985,-1.20113551617,0.00747018307447,0.253811389208,-0.39934912324,-0.270199984312,-0.207885950804,1.00457906723,-0.693296909332,-1.02779471874,2.37370944023,-1.32134020329,0.641431808472,0.15789167583,0.0473215207458,-0.13745751977,-1.594804883,-1.19737052917
1050,0.594543457031,-0.45947021246,0.303478389978,1.2296282053,0.755417585373,-1.06933879852,1.61464035511,-0.869063317776,0.0746176689863,-1.74125576019,-0.138406991959,0.0300231426954,-2.3761985302,-0.313700020313,0.211385592818,1.09993517399,-1.29824948311,-0.368493378162,-1.14053082466,0.391411423683,-1.25431716442,0.575180828571,-0.62726020813,-1.24908900261,1.01118850708,-1.14431905746
9491,0.17222006619,0.122029587626,1.21531105042,-0.235987812281,-0.51308131218,-0.242285817862,0.208028942347,-0.288295477629,-0.70193707943,0.320772707462,0.0208553373814,-0.802114129066,1.61923933029,0.0842500329018,-0.0470399968326,-1.04933464527,1.01344251633,0.626603066921,-0.159157365561,0.409689188004,0.813384652138,-1.39724504948,0.526969432831,-0.761552751064,0.151643306017,0.611764967442
22926,0.360105276108,0.033724874258,2.65228152275,1.11176717281,-0.289914429188,0.0924426317215,-0.0846439003944,0.335688233376,0.206565409899,0.186038389802,0.180362030864,0.164104908705,-0.167737275362,0.577050030231,0.545868337154,-0.141793161631,-0.816030025482,-0.454337954521,-0.576552689075,1.04460215569,-0.883230209351,-0.172447264194,-1.44471049309,-0.0727343559265,0.717018127441,0.354377686977
5899,0.629300892353,0.538734436035,1.33981812,-0.415006846189,0.806348383427,-0.880897283554,1.79218864441,-0.218413203955,-0.464609920979,0.150098830462,-0.00669874995947,0.388810187578,1.16860938072,-0.22499999404,-0.344021201134,-0.313705027103,-1.23241603374,-0.408501952887,-0.485000640154,0.236350640655,-0.955075025558,0.137547671795,0.28464910388,-0.104620367289,0.27371442318,-0.0548155605793
5467,0.179890885949,-0.273674249649,0.860705256462,-0.568926513195,-0.419959038496,-0.307403236628,2.71607208252,0.392367303371,0.30790168047,0.85179412365,0.851372718811,0.155577361584,0.649717509747,1.38979995251,-0.207286044955,0.0765756070614,0.181127339602,0.600476443768,0.265468358994,0.286762356758,0.614364564419,-0.112378254533,1.31409657001,-0.703531563282,-0.00488832592964,1.0042232275
6774,0.15602491796,-0.132860869169,1.81516444683,0.573501348495,0.378294378519,0.112179279327,-0.844283044338,0.956750452518,-0.104948803782,-0.00168105214834,-0.751712799072,-0.00787218473852,-0.21058011055,0.0412500202656,-0.68473315239,0.881627738476,-0.178969889879,1.0320687294,-0.327395915985,0.416137486696,2.64070630074,0.268475830555,0.455379664898,1.22038149834,0.527717828751,-2.40490984917
1788,0.611811757088,0.167029350996,0.331155180931,-0.168451696634,-0.424381703138,0.352685898542,0.986123204231,-0.0882489234209,-0.412073075771,0.273694932461,0.128805413842,-0.607500910759,0.853030145168,0.318099975586,-0.298846155405,-1.04566609859,0.725307226181,0.811612010002,0.446807384491,0.270674169064,0.611723423004,-0.913598179817,-0.161718904972,-0.510820567608,0.415156006813,0.0364273488522
5921,-1.18620920181,-2.10484719276,0.305177330971,1.36251306534,4.3202047348,-1.53603768349,0.664371132851,-0.483175963163,0.249624341726,0.646424412727,-0.214745238423,0.684118628502,-0.155660584569,1.44475007057,1.61212539673,-0.133336395025,-0.335860431194,-0.442204117775,-1.27213132381,0.923094034195,1.40783500671,1.58946585655,0.427362263203,0.0986363589764,-0.331088662148,0.584950268269
5721,-0.892511606216,-0.606454014778,-2.19312095642,0.499086529016,-0.513202607632,-1.19307971001,-1.09722912312,-0.212436497211,-0.440573245287,-0.116693541408,-0.00604110956192,0.0781727135181,-0.243196129799,0.652000010014,0.879500091076,0.615774869919,-1.66453111172,-0.392200112343,-1.73811364174,-0.126474738121,-0.115813277662,0.319970697165,-3.93528032303,-2.21351194382,-0.239437580109,-0.320659548044
