rid,CPC007_A375_6H:BRD-K68313733-001-11-2:10,CPC007_A549_6H:BRD-K68313733-001-11-2:10,CPC007_A549_24H:BRD-K68313733-001-11-2:10,CPC007_HA1E_6H:BRD-K68313733-001-11-2:10,CPC007_HCC515_6H:BRD-K68313733-001-11-2:10,CPC007_HT29_6H:BRD-K68313733-001-11-2:10,CPC007_HT29_24H:BRD-K68313733-001-11-2:10,CPC007_MCF7_6H:BRD-K68313733-001-11-2:10,CPC007_MCF7_24H:BRD-K68313733-001-11-2:10,CPC007_PC3_6H:BRD-K68313733-001-11-2:10,CPC007_PC3_24H:BRD-K68313733-001-11-2:10,CPC007_VCAP_6H:BRD-K68313733-001-11-2:10,CPC007_VCAP_24H:BRD-K68313733-001-11-2:10,CPC014_A375_6H:BRD-K68313733-001-07-0:10,CPC014_A549_6H:BRD-K68313733-001-07-0:10,CPC014_A549_24H:BRD-K68313733-001-07-0:10,CPC014_ASC_24H:BRD-K68313733-001-07-0:10,CPC014_HA1E_6H:BRD-K68313733-001-07-0:10,CPC014_HCC515_6H:BRD-K68313733-001-07-0:10,CPC014_HEPG2_6H:BRD-K68313733-001-07-0:10,CPC014_HT29_6H:BRD-K68313733-001-07-0:10,CPC014_MCF7_6H:BRD-K68313733-001-07-0:10,CPC014_MCF7_24H:BRD-K68313733-001-07-0:10,CPC014_NEU_24H:BRD-K68313733-001-07-0:10,CPC014_NPC_24H:BRD-K68313733-001-07-0:10,CPC014_PC3_6H:BRD-K68313733-001-07-0:10,CPC014_PC3_24H:BRD-K68313733-001-07-0:10,CPC014_PHH_24H:BRD-K68313733-001-07-0:10,CPC014_SKB_24H:BRD-K68313733-001-07-0:10,CPC014_VCAP_6H:BRD-K68313733-001-07-0:10,CPC014_VCAP_24H:BRD-K68313733-001-07-0:10
5054,-1.26819896698,7.00475692749,5.4029211998,-0.174300000072,-0.201799988747,0.414024859667,-0.247090429068,1.8065738678,0.0321190208197,-5.39069128036,-5.03726100922,-0.470572143793,0.215000003576,1.07983326912,-0.0231754332781,-1.1420841217,0.16213336587,-0.638296365738,-1.23521769047,0.566928505898,0.987223207951,0.541326522827,1.08103704453,-0.454600006342,-0.545333325863,-1.93280267715,-0.865815103054,0.489990532398,0.0989945232868,-0.303904831409,-0.0107635855675
3108,-2.07267403603,-0.308215081692,0.264015167952,0.82800000906,-0.320600003004,-0.868873894215,-0.597250044346,1.42438745499,0.875685989857,0.28549605608,-0.161493197083,0.932792663574,3.47839999199,-1.77013754845,0.192108914256,-0.416038155556,-0.406500011683,0.168794006109,-0.501254439354,0.416226029396,-0.577569127083,-0.273847222328,-0.0139711797237,-0.996050000191,2.89273333549,-0.888391017914,0.333965212107,-0.508184552193,-0.124161876738,-0.559179902077,-0.546308875084
1950,0.483388543129,0.305568218231,1.04705119133,-3.60820007324,-0.381250023842,-0.354102492332,0.125921934843,0.527525544167,-0.859094619751,-0.122789166868,-0.151039063931,0.32945895195,6.14099979401,2.18385624886,0.414504528046,0.895587801933,0.364733338356,0.105592608452,0.389032840729,1.19890236855,-0.295356452465,0.325550317764,-0.264868468046,-0.336950004101,0.283766686916,0.0678889006376,0.0770727321506,-0.19185090065,-0.687342643738,-0.473844468594,-0.554248213768
351,0.760523438454,1.16393709183,0.259638935328,-0.273750007153,-0.877649962902,-1.41380810738,-0.68992972374,0.0414740741253,-1.44040668011,-1.39759099483,-1.10590171814,-1.10096514225,-4.66340017319,0.534172415733,-2.04508447647,-0.00551215186715,-0.180666670203,-0.448869168758,-0.949618816376,0.523390591145,-0.901133358479,0.417183965445,-0.478439629078,0.0010000000475,0.458433330059,-0.519040644169,0.878314852715,0.00103918579407,0.469604432583,-0.147889435291,0.193820163608
4846,-0.000645160675049,0.760251879692,0.0319145731628,-0.0144999995828,0.269849985838,0.0540755391121,0.530099153519,0.070916056633,-0.712095022202,-0.249008387327,-0.352367311716,-0.73668140173,4.25500011444,3.8593173027,0.308189451694,-0.0165484920144,0.0824333429337,0.877250373363,0.961363911629,0.126248151064,1.06821417809,0.500322639942,-0.517434835434,-0.251649975777,3.02943348885,-0.217898279428,-0.120018549263,0.647189080715,2.96790575981,-0.00831639766693,0.580976963043
1452,0.221635356545,0.204750567675,0.93942117691,1.05560004711,-0.68180000782,0.94740664959,-0.147148102522,0.330567747355,-0.480220496655,1.2928391695,0.474804639816,-0.0349952280521,-0.351099997759,0.292155116796,-0.363007485867,-0.629869580269,-0.726999998093,-0.54797655344,-0.516305506229,-0.388598620892,0.413074940443,-0.422605454922,-0.960982620716,0.0358999967575,-0.449300020933,-0.127556785941,0.0894748196006,-0.174827799201,-1.85834753513,0.559397697449,0.101117387414
4776,1.58604884148,-0.223959803581,0.556316375732,-0.0737000033259,-0.179499983788,-0.503077149391,-1.32963275909,-0.379141926765,-1.24070000648,0.269512861967,-0.679897546768,-0.0821571871638,5.521900177,3.44986844063,0.908718109131,1.45245575905,3.30406689644,0.583173692226,0.508603692055,1.76801133156,-0.288319379091,0.388624459505,0.248655855656,-0.160150006413,0.15053331852,-0.121281057596,0.846360564232,-0.431636571884,-0.725503921509,1.09956741333,0.22852742672
6908,-3.251704216,-2.16248369217,0.224625185132,-2.22590017319,-0.119249999523,-0.17451184988,-0.52768188715,-0.0494124852121,0.131701260805,-0.325065255165,-0.148492336273,-1.35082256794,-2.72779989243,-2.89868593216,-0.888226509094,-1.13136363029,0.178766682744,-2.11842012405,0.102953255177,-1.40521657467,0.410888671875,1.01438438892,-0.549391806126,0.762050032616,-0.831799983978,-0.0411809161305,-0.810933232307,-0.0580104999244,-0.250750869513,0.118586078286,0.416306197643
672,-0.21569865942,-1.38457405567,0.347412586212,-3.08085012436,-0.556900024414,-1.36208581924,-0.673325657845,-1.613235116,-1.93469750881,-0.247727319598,0.101958334446,-1.08724761009,-1.14559996128,-0.0991446077824,-0.38335865736,-0.590137541294,-0.249000012875,-0.039274096489,-0.482855975628,-0.101401671767,-0.634352147579,0.34422019124,0.142055183649,-0.447999984026,2.64366698265,-0.929756045341,0.474010586739,-0.562832772732,0.117601662874,0.737097978592,0.180918157101
5710,0.359663844109,1.65058541298,1.27134847641,0.19264999032,0.469349980354,-0.365468323231,2.40663051605,0.240692019463,1.12682771683,0.827602863312,0.233522981405,0.136388391256,-4.80929994583,0.0533385649323,-0.115302830935,-0.653165996075,0.796033322811,0.368091970682,0.2020188272,0.170199126005,0.324569195509,-1.34548676014,-0.800935268402,0.863049983978,-0.118633337319,0.384144902229,0.428195714951,0.636070609093,-0.11172618717,0.29440933466,-0.597659707069
2115,-1.73882770538,-0.160235866904,0.219854101539,0.158600002527,-0.63069999218,-0.38224118948,-0.871501147747,0.198866635561,-0.393997728825,-0.941247284412,-0.83141207695,0.769542336464,4.73880004883,-1.70821285248,-0.442695319653,0.105994462967,-0.245299994946,0.678351163864,-0.121965020895,0.53260910511,-0.434918373823,-0.263879001141,0.414402365685,0.386599987745,1.21316671371,-0.717071712017,0.0960392802954,-0.966444134712,0.754007279873,-0.0946360975504,-0.0301536768675
7015,2.20282626152,-0.845627009869,0.785675168037,-0.110800012946,0.404100000858,-0.330090343952,-1.0296305418,0.193970263004,-1.04175436497,1.30912637711,-0.571440756321,0.85197019577,3.80380010605,2.1209127903,0.458783864975,0.479648858309,-0.127599984407,0.959644079208,0.410004615784,0.401897341013,-0.670272409916,0.264641672373,-0.416888713837,-1.30250000954,0.304100036621,-0.256956100464,0.595413386822,-0.318724513054,1.10901939869,-0.8850517869,-0.17988049984
8726,-6.13032341003,-1.94833540916,0.0747699737549,-3.95335006714,-1.40925002098,-2.11688256264,-0.663645923138,-0.509702861309,0.447428524494,-2.19261217117,0.362792432308,-0.749453723431,-1.14869999886,-0.685853362083,-1.58999466896,-0.199957206845,0.326533317566,-2.2403717041,-1.01398003101,-0.876106142998,1.60557210445,-0.421358734369,-0.180257678032,0.430149972439,0.231233343482,-1.41047418118,-0.164361804724,-0.690818369389,1.42860746384,-1.36258912086,0.265964627266
2185,2.18526744843,-0.43040060997,-0.742941975594,0.60640001297,-0.329499959946,-0.123451352119,-1.33581221104,0.265072226524,-1.28694403172,0.756299972534,-0.427259832621,-0.37025386095,2.0718998909,3.34631347656,0.751631617546,1.09194755554,-0.0864666700363,1.3377468586,-1.11865866184,2.07875227928,-0.74431180954,-0.462476313114,-0.355227738619,-0.375849992037,0.176333323121,-0.270747244358,0.747539520264,-0.11965072155,0.332016259432,-0.61144721508,0.361343502998
3315,2.86958289146,0.27001708746,-2.22754192352,5.29395008087,0.456049978733,-0.435606569052,-2.85512685776,1.11510717869,0.469920694828,0.265812516212,-1.26698982716,0.581726610661,2.19679999352,0.825024425983,-0.934459209442,-1.65127909184,-0.0772333368659,1.29634428024,0.360680103302,-0.890058279037,-1.32951247692,-0.358830183744,-0.0596056506038,-0.518999993801,-0.654866635799,-0.454874992371,-1.40576159954,-0.751482069492,-1.60992801189,0.548798322678,0.504045724869
5289,2.58100986481,1.40234231949,0.518260300159,1.91760003567,-0.0940500050783,-0.854115486145,0.988300561905,0.320699721575,0.3710064888,0.110737085342,-0.937709391117,1.27102196217,4.60599994659,1.12297737598,0.75534081459,0.434701532125,0.409799993038,1.58022904396,-0.910294294357,0.939972996712,-0.273388922215,0.593976616859,0.734695911407,-0.309150010347,0.490099996328,-0.392158955336,0.443118751049,0.0778602659702,0.653005361557,-1.41655004025,0.247392758727
868,0.207360461354,1.10397601128,-0.151802361012,-0.328099995852,0.090449988842,0.0149905383587,-0.926660776138,0.712599158287,-0.709535360336,2.31200265884,1.1911290884,2.02614021301,2.45359992981,0.225025266409,-0.724631547928,-1.09560787678,-1.14066672325,1.81939482689,-0.846724033356,1.26472783089,-1.07247817516,1.19639456272,-0.73638188839,1.80015003681,0.0228999853134,3.24427938461,0.69460940361,-0.535992085934,-1.27967000008,0.345907062292,-0.456641048193
1677,-1.11086916924,-1.9007833004,-0.272182136774,-1.45195007324,-0.746100008488,-2.06203985214,-0.766054213047,-0.38659787178,-1.06376731396,-2.27587795258,-0.532105326653,-1.25265169144,4.32829999924,1.1199119091,0.320618122816,0.637997150421,0.360766679049,-0.66447031498,-0.202336281538,1.56593394279,-0.475118756294,0.0369240678847,-0.509868979454,-0.652400016785,1.06623339653,-1.00343668461,0.889791965485,-0.574916958809,0.436861038208,-1.17262518406,0.355958998203
7043,2.29304385185,0.0939111858606,0.903447628021,0.577799975872,-2.1452999115,-0.0324765443802,-1.565356493,-0.301508039236,-0.829516768456,-0.389299452305,-0.515336692333,-0.163461014628,1.36000001431,3.10813140869,-0.107064977288,1.04879653454,0.21996666491,1.25530660152,-0.799321532249,0.924749135971,-0.846208155155,-0.510637700558,0.393348693848,-0.65189999342,-0.0555000007153,-0.0277686584741,0.695610284805,0.415965169668,-0.184894025326,0.172186672688,0.147933661938
5613,3.44716477394,-0.662340521812,1.35186743736,0.185000002384,0.523450016975,-0.254297077656,-1.52038860321,-0.114847153425,-1.02560913563,0.662024796009,-0.593195140362,-0.565632224083,0.921700000763,3.96160769463,0.0638651773334,0.435978651047,-0.0562000051141,0.90329015255,0.416173517704,1.69420218468,-0.599254727364,0.254966616631,-0.132303595543,-0.275299996138,1.56470012665,-0.103678807616,0.967811465263,-0.172656878829,-0.0418327450752,0.0572886317968,0.278993785381
595,-3.63514590263,-1.68719625473,0.213646605611,-2.97844982147,0.173150002956,-0.783150315285,0.627056956291,-0.0344128757715,-0.13273614645,-0.339446634054,1.04632949829,0.209940046072,-5.4388999939,-2.25378966331,0.183779001236,-0.0743597000837,0.216066658497,-1.5749938488,0.215796172619,-1.73738646507,1.09143471718,0.657292366028,0.343370437622,0.0,-0.307000011206,0.259344279766,0.0413797497749,-0.433025300503,2.18083524704,0.955057859421,-0.129156783223
4793,2.30919933319,2.03088545799,2.28379178047,0.65885001421,0.204149991274,1.02240335941,1.84485375881,1.16757655144,-0.102696821094,0.776285886765,1.26722061634,0.522344231606,1.98899996281,-0.158655166626,0.296127557755,-0.804366230965,0.0616666674614,0.0283159315586,-0.444479495287,-0.391657412052,0.98681473732,-0.249069049954,-1.03901207447,0.632699966431,-0.525500059128,0.277927428484,-0.266350895166,-0.332967042923,-0.626474738121,1.54880142212,-0.168427675962
2736,0.779739379883,-0.853130221367,2.19975924492,0.482200026512,0.4007999897,0.35456648469,-0.200806796551,-0.296569883823,-0.990432441235,1.07158887386,-0.284775316715,-0.578951299191,2.06180000305,1.76311922073,0.190675348043,0.627340495586,0.673933386803,-0.701495885849,0.281397521496,2.10163640976,-0.489221334457,0.696131825447,-0.181925684214,-0.341049998999,-0.254999995232,0.0860425159335,1.06048572063,0.0880042910576,1.16428887844,0.142700135708,0.966791749001
5290,1.56136763096,0.383655488491,0.763648986816,1.28819990158,1.27044999599,0.0614457838237,-0.939507365227,0.301906645298,-0.694695353508,-0.286640554667,-0.195738941431,0.914806723595,2.49559998512,2.54979133606,0.825794219971,0.793497681618,-0.596866667271,0.773409307003,0.184808522463,0.624935209751,-0.816458702087,-0.232361391187,-0.573131382465,-0.617449998856,-0.60156673193,0.0627587363124,0.46220177412,-2.08007884026,0.352214574814,-1.08299863338,0.66089206934
6194,-1.99505758286,-0.74411034584,0.621157288551,-0.897450089455,-1.07245004177,-0.844913601875,0.0,0.648489117622,0.0548715516925,-0.98848593235,-0.346530139446,-1.94219303131,-8.97749996185,-3.12405014038,-0.266633749008,0.0564930066466,0.0,-0.103570684791,0.000278114515822,-1.15183579922,0.184226959944,-0.214624896646,0.470161944628,0.00170000002254,-0.000233333325014,-0.820394039154,0.0192160382867,0.0013691658387,0.000256544502918,-0.00030639040051,0.339627802372
1676,2.65263962746,-0.133882552385,0.21268171072,0.29390001297,0.0581000000238,-0.182812467217,-0.39669084549,0.224343270063,-0.973350524902,-0.30853921175,-0.426151156425,-0.104415774345,1.82519996166,2.86453127861,0.756053924561,0.659992158413,0.259433358908,0.690529108047,-0.129066646099,0.827633202076,-0.377035528421,-0.442147642374,-0.4522395432,-0.909299969673,0.240233331919,-0.289648711681,1.04533278942,-0.0463387221098,-0.172382473946,-0.340820908546,0.286396890879
23512,-2.2126159668,-3.02960634232,-1.18393874168,-1.24360001087,-0.873099982738,-0.416126549244,-0.542065799236,-0.236155688763,-0.807762265205,-0.344447731972,0.062183406204,-1.6553030014,-2.79110002518,-0.627646863461,-1.13238763809,-0.734174132347,0.155833363533,-2.13918590546,0.458655655384,0.335724592209,-0.448087781668,1.09615290165,-0.114483222365,0.284850001335,-2.5420999527,0.772166073322,-0.146634221077,0.0586598552763,-0.562998950481,-0.128447964787,-0.241249114275
148022,3.86098098755,2.53767442703,1.44738936424,3.69230008125,2.06054997444,0.902672529221,1.21667075157,-0.759109258652,-0.0531562268734,2.57278609276,0.489814817905,3.51001167297,3.51160001755,0.68656617403,1.91560995579,3.99643659592,0.83096665144,0.703527867794,0.0247300565243,0.302604138851,0.669706881046,0.0482630580664,-0.485394209623,-1.57179999352,0.511099934578,1.6035182476,0.20767262578,0.300679534674,0.179127633572,2.23826909065,-0.255567461252
1906,2.06773042679,-4.21438264847,-1.10530436039,-5.86724996567,0.914399981499,-0.878758072853,-1.48400473595,0.344421505928,-1.23626446724,0.952190816402,0.138198286295,-0.442156076431,1.63880002499,2.94926977158,-0.125266075134,-0.00828844308853,0.358166635036,-1.68704473972,-0.30350703001,1.18844795227,-1.46446943283,-0.134495586157,-0.861484587193,-5.11920022964,0.333400011063,-0.216333091259,0.583821475506,0.584884226322,0.294980466366,-0.370235353708,-0.221746683121
8878,6.40713691711,1.41486096382,1.57262194157,7.5797996521,3.78749990463,3.87210988998,4.79756116867,1.54824352264,1.06723690033,3.80003452301,2.22386217117,3.52157592773,-0.785000026226,6.28570556641,-0.37986344099,-0.689608573914,-3.23566675186,2.3828496933,-0.0474763512611,1.25046396255,0.141289144754,0.819663882256,0.750305771828,1.81200003624,-0.0348666906357,2.80280375481,0.379077553749,0.00235574925318,0.523374855518,2.10158395767,-0.160327643156
3091,-0.901010990143,-0.368197500706,-0.494345366955,-7.77379989624,-1.10224997997,0.315603256226,-0.166755855083,-0.58944195509,-0.936981141567,-1.11063706875,-1.31078541279,-0.0828972831368,0.215499997139,-0.0789939239621,-0.401920199394,-0.683174550533,0.230400010943,-1.40267753601,-1.38569760323,-0.377774834633,-0.573969841003,0.250280529261,-0.297419071198,0.336849987507,0.840600073338,-0.610285460949,0.439402520657,-0.0160293299705,-0.0154205709696,-0.541607797146,-0.183885335922
5743,5.1277718544,8.40057659149,-3.11617875099,3.34340000153,0.865800023079,2.6272611618,-0.599117636681,-0.651508033276,-0.640516579151,7.09257888794,2.38198661804,0.0805484354496,5.5232000351,2.79889202118,4.99650907516,-0.82990694046,0.644566714764,3.11032629013,-0.254028588533,0.461327910423,1.56843924522,0.139583393931,0.24481908977,-0.271400004625,-0.50013333559,5.57445716858,1.52003610134,-0.572247505188,-0.402159690857,-0.379794389009,0.326371103525
5321,1.4961745739,-1.60177969933,-0.486166119576,0.198549985886,0.46850001812,-0.180960863829,-1.7969237566,0.492528766394,-1.74274635315,-0.19244787097,-0.486904859543,0.116532273591,1.7120000124,1.23800325394,-0.496326982975,1.25197172165,-0.0857666805387,0.821588993073,0.283606261015,0.566900014877,-0.745761156082,-0.348002582788,-0.244049504399,-0.00034999998752,0.1304333359,-0.751673996449,0.880433380604,0.243742197752,0.651011824608,-0.820257782936,0.427882403135
4144,-3.38582229614,-3.47361707687,-0.187196746469,-8.2533493042,-0.623199999332,-3.03566932678,-0.43066316843,-1.53508043289,-1.9823256731,-1.92495405674,-0.467412889004,0.547288894653,-3.4142999649,-1.98994398117,-0.75566381216,-0.222677513957,-0.781333386898,-2.4013466835,0.287375360727,-2.1093556881,0.652793228626,0.270562887192,0.624402344227,0.337350010872,-0.206500023603,-0.266232967377,0.244095116854,-0.0593696460128,-1.05704760551,0.493167281151,0.424728691578
1981,1.18248605728,2.18469691277,0.889009177685,-0.0269500017166,-0.11684999615,0.531421303749,0.530490219593,1.6727823019,-0.477214038372,0.590151250362,-0.0245998054743,0.942677259445,0.600000023842,0.870603084564,0.552464067936,0.2114867419,0.0788333341479,-0.640609025955,0.429355859756,-0.929506540298,0.296501040459,-0.611830830574,-0.915734231472,0.125599995255,0.229300022125,1.00573992729,-0.569855570793,-0.360579967499,-0.727800965309,0.204497888684,-0.262201040983
695,-0.743456244469,-0.340345293283,0.0994673892856,-1.43830001354,-0.504800021648,-1.38066828251,-0.636894464493,0.734083294868,-0.210418924689,-0.224616736174,-1.01855230331,-0.664819478989,0.0,-0.84575855732,-0.567061424255,-0.0321289077401,-0.044933333993,-0.513772785664,0.0254977419972,0.140134632587,0.290305227041,0.659497439861,0.495647609234,0.539300024509,0.00769999623299,-0.694270849228,0.465248703957,-0.142249181867,-0.041419968009,0.983482480049,0.204854115844
10398,2.69659280777,0.170455440879,0.987562894821,-2.18060016632,0.111350014806,-0.235005289316,-1.1927677393,0.393602520227,-0.967826962471,1.22326338291,-0.965361297131,-0.208590149879,1.9443000555,2.77349901199,0.428205788136,1.69055628777,-0.567000031471,-2.41762661934,0.389808177948,0.405139654875,-0.398391127586,0.511338949203,0.069656804204,0.412349998951,-0.141700014472,-0.395097821951,0.801726162434,0.127018541098,-1.36903762817,-0.272557526827,-0.286831259727
5708,1.36546826363,1.91195464134,1.30904889107,0.949199974537,-2.54174995422,-0.948335051537,2.18756437302,-0.0857211947441,-0.170124441385,0.117224097252,0.321648657322,0.20278327167,-0.646600008011,1.78990447521,0.438805520535,0.497285187244,0.239933311939,-0.0952827632427,-1.66125440598,-3.11246156693,-0.411039471626,0.52166557312,-0.1724152565,-1.46394991875,-0.246000021696,-0.422525256872,-0.09231325984,0.544271826744,0.696212828159,0.543860793114,-0.565278470516
1213,0.0886247977614,0.00555691123009,0.279328495264,0.316350013018,-0.669550001621,0.899704575539,2.64577484131,-0.0310673713684,1.61088252068,0.0489338189363,0.839194595814,-0.0231639146805,-5.11170005798,-1.70159125328,-0.460126072168,-0.910577595234,0.11266669631,-0.984163761139,0.275417476892,-0.110853865743,0.134108811617,0.31485620141,0.775976061821,1.22595000267,0.13736666739,0.244821459055,-0.464546889067,0.277915984392,0.829050600529,0.288309395313,-0.00881353020668
226,1.39235115051,1.0415340662,-1.27663660049,1.06375002861,-0.640550017357,1.07149982452,2.47860956192,-0.741999983788,1.26528835297,0.0974744781852,0.346172392368,2.80782341957,-2.04739999771,1.18119561672,-0.862963318825,-0.651597797871,0.259433329105,0.47679156065,-0.709102272987,-0.216940015554,1.26462495327,0.295623481274,1.02415680885,1.25190007687,2.67233324051,0.978116452694,0.174135476351,0.273952126503,0.168864607811,1.49268329144,-0.0652642101049
6777,-0.493960291147,0.0592247545719,0.544686079025,0.51960003376,0.723400056362,-0.649212777615,0.667908251286,0.595380783081,0.523160338402,-0.52224189043,-0.131841048598,1.34747743607,5.7298002243,-0.147696182132,0.468675911427,-0.609667181969,-0.0772666633129,-0.169505998492,-0.931658625603,-0.826749801636,0.154705539346,-0.639706671238,0.334186285734,0.649999976158,3.18550038338,0.721372187138,0.495736777782,-0.246401429176,-0.873144030571,-0.569945216179,-0.0952781513333
