rid,DOS020_VCAP_6H:BRD-K73575094-001-01-3:5.02,DOS020_VCAP_24H:BRD-K73575094-001-01-3:5.02,DOS043_A375_24H:BRD-K73575094-001-01-3:5.02,DOS043_A549_24H:BRD-K73575094-001-01-3:5.02,DOS043_HT29_24H:BRD-K73575094-001-01-3:5.02
5720,-0.70213830471,-1.54815852642,-1.53349530697,-0.692749977112,-0.512232303619
466,-0.569424629211,0.426030695438,-0.844061672688,0.00115000002552,-0.0291493535042
6009,0.0516646802425,0.222752571106,-1.34938681126,0.175699993968,-0.423997610807
2309,0.475309461355,1.17658686638,-0.149933755398,-0.473399996758,0.331450641155
387,0.632386028767,0.336157232523,-1.16373574734,-0.328849971294,-0.147653713822
3553,-0.0748224407434,0.0238993912935,0.854439556599,-0.022950001061,0.435514181852
427,-0.667013406754,0.756922841072,0.141748547554,0.476000010967,-0.157714486122
5898,0.598471879959,0.938951730728,1.04075729847,-0.635550022125,-0.370809972286
23365,0.854493379593,0.14699742198,1.94160735607,-0.886600017548,1.29733943939
6657,-0.433350265026,0.331310391426,0.693338632584,0.135399997234,0.159160465002
5054,-1.09083271027,0.717105865479,-0.902039289474,1.10754990578,-0.531204104424
3108,-0.246354460716,-0.746596157551,-1.17385399342,0.432950019836,-1.23274183273
1950,-0.220618873835,0.422207713127,1.23840868473,0.335350006819,0.587857246399
351,-0.112751096487,0.0,-0.903124392033,1.28004992008,-0.00878666341305
4846,-0.721881091595,1.75117957592,0.474255472422,-0.628150045872,-1.01384091377
1452,0.607822597027,0.896984815598,0.887495040894,-0.0149000063539,0.0472788214684
4776,-0.196886956692,0.751793980598,1.14865875244,0.223949998617,0.899455785751
6908,-0.560690045357,0.956937432289,-1.58716845512,-0.514700055122,-1.27768826485
672,-0.622233092785,1.04428386688,-0.14365760982,-0.512000024319,0.195088297129
5710,0.112548410892,2.11685681343,-1.39934360981,-0.328200012445,-0.655978739262
2115,0.644026219845,-0.360539376736,0.365347623825,0.573350012302,0.353240460157
7015,0.105349346995,0.898417711258,0.999927699566,1.65555000305,0.604399085045
8726,0.0294291079044,1.82981085777,-0.742628216743,-1.19400000572,-0.414680153131
2185,-0.0435766726732,-0.0354529991746,1.5902556181,0.284399986267,1.20468902588
3315,0.641008913517,0.151118725538,-1.83796656132,-1.15785002708,-1.51086747646
5289,0.320022642612,1.29058039188,0.915112912655,0.371349990368,0.311949431896
868,0.590113222599,-0.234379276633,1.05143868923,0.196950018406,1.20055449009
1677,-0.000112868845463,1.00963878632,1.2716960907,0.314649999142,0.154780328274
7043,-0.201340466738,-0.498423248529,0.720044851303,0.317149996758,1.84902083874
5613,-0.402793049812,0.514430522919,0.897155284882,0.430799990892,1.2363806963
595,0.359913766384,0.79854786396,0.650726497173,-0.420549988747,-0.0386982858181
4793,0.216842904687,1.67876172066,0.013305679895,-0.0467500090599,-0.00491837412119
2736,-0.553709506989,-0.0112114548683,0.370405375957,2.22569990158,-0.28511184454
5290,-0.499047219753,-0.308356046677,0.67570823431,0.621899962425,0.114605560899
6194,-0.706623315811,0.376721590757,-0.529512166977,-0.705950021744,-0.139018788934
1676,-1.96972560883,0.689816832542,1.04215788841,0.406399995089,0.865422546864
23512,0.358034461737,-2.1168756485,0.889556705952,-0.58235001564,-0.1606041044
148022,0.888244986534,0.641854286194,0.750343799591,0.112200006843,0.974520266056
1906,0.0134137459099,-0.0599760711193,-0.78127938509,0.169500008225,1.21326625347
8878,-0.237719118595,1.34180998802,-0.612948596478,-0.974399983883,-1.34946966171
3091,0.136965245008,0.888210475445,-0.593305587769,-0.30419999361,-1.26139962673
5743,0.181234180927,-0.334067761898,0.393558710814,-0.0814499855042,-0.704727053642
5321,-1.56669533253,-0.619577586651,0.925841510296,-0.742600023746,-0.251151919365
4144,0.100186079741,-1.4222536087,-0.0412100628018,0.801150023937,-0.000635266304016
1981,-0.790720880032,1.54950487614,0.609239280224,-0.981850028038,-2.98971605301
695,0.0669193565845,-0.2176387012,0.628740370274,0.931100070477,-0.0660945847631
10398,0.482032835484,1.37502288818,0.235462740064,0.639199972153,0.833751320839
5708,0.351289063692,1.06237602234,-0.673822045326,-0.733150005341,-0.478556513786
1213,0.616786003113,0.532428264618,0.0640041157603,0.0534999966621,-1.79574775696
226,0.00247019529343,0.833657979965,0.315501660109,0.319050014019,-0.852146089077
6777,1.14422345161,0.185661867261,0.242006868124,0.0361999869347,-0.434058010578
2113,0.422879904509,-0.0310216620564,0.551627218723,0.463649988174,-0.628023028374
3329,0.444802343845,0.223408818245,-1.76025152206,-0.358449995518,-0.822943389416
1050,0.197375029325,0.312073171139,-0.939485907555,-0.224150002003,-0.320985645056
9491,0.000204294919968,1.08872330189,0.299611926079,-0.404449999332,0.160261064768
22926,-3.08165693283,0.988469958305,-0.595336794853,0.21044999361,-2.4194817543
5899,-0.791163146496,-0.0501878857613,0.4626288414,0.58654999733,0.709829926491
5467,1.59171080589,-0.415526777506,1.67217576504,0.936100006104,1.97412157059
6774,-0.53215688467,0.954624593258,0.123157560825,-0.590950012207,-0.666470229626
1788,0.587682843208,-0.339108407497,0.39027479291,0.29050001502,0.759820818901
5921,0.824422776699,0.742096841335,0.210828140378,-2.15320014954,0.438569903374
5721,-0.841967999935,-3.50629329681,0.0935499072075,-0.143699973822,0.566866934299
2263,-0.277063131332,0.484093785286,0.306881099939,0.157200008631,-0.0801225304604
808,-0.285492539406,1.38656187057,1.58516359329,1.21794998646,-3.35219907761
30001,1.79706072807,0.390086382627,1.52323687077,-0.475449979305,-1.95312666893
348,0.143432676792,1.1865080595,1.35235071182,1.89420008659,-1.23008143902
30849,-1.11000752449,0.962161779404,-0.561248064041,0.194000005722,0.766154646873
1454,1.01746237278,2.88392519951,-0.246430888772,-0.634600043297,0.0555671602488
6500,0.118709295988,-0.51166677475,-0.889374554157,-1.4142999649,0.466057419777
5627,0.535826265812,0.828624367714,-0.555014669895,-0.833850026131,-0.920363664627
5715,0.488942623138,1.08666670322,-0.439916849136,0.342800021172,-0.437230706215
4791,-0.591525316238,0.175553575158,1.06071805954,0.73835003376,0.100345566869
56924,-0.998246312141,0.982930839062,-0.204453140497,1.39890003204,0.230581790209
2690,-1.45427501202,1.18040323257,0.397187054157,-0.751200020313,0.392015993595
1019,-0.298465311527,0.935164630413,-0.459085971117,-2.02800011635,0.874405443668
51422,-0.054613918066,0.337410092354,0.433069169521,0.413899987936,-0.00293052196503
5788,0.548917770386,0.453112721443,0.294980794191,0.0768000036478,0.501951754093
6709,-0.0134265497327,1.34687376022,-0.706032514572,-0.0363499820232,0.632244169712
1277,0.857195854187,2.37367630005,0.333741158247,0.923200011253,0.839034318924
993,0.0417060479522,0.886142253876,-1.57583701611,0.259799987078,0.330654799938
7157,0.46127229929,1.29512012005,-0.218659833074,0.433449983597,0.966249287128
1958,0.688780963421,0.572504818439,-0.151247635484,0.611100018024,0.0017366707325
4582,1.16971969604,3.49309015274,-1.00189232826,-0.143550038338,-0.614086925983
9212,0.105995297432,-0.647708117962,-0.504507601261,-0.551249980927,0.450685292482
8440,-0.295757204294,1.44406735897,0.573777318001,-0.145549997687,-0.443478375673
